연도,번호,학교명,학교유형,설립,지역,대학규모,직원-정규직-전담-1급 정사서,2급 정사서,준사서,미소지자,계,겸직-1급 정사서,2급 정사서,준사서,미소지자,계,비정규직-전담-1급 정사서,2급 정사서,준사서,미소지자,계,겸직-1급 정사서,2급 정사서,준사서,미소지자,계,합계-전담-1급 정사서,2급 정사서,준사서,미소지자,계,겸직-1급 정사서,2급 정사서,준사서,미소지자,계,계-1급 정사서,2급 정사서,준사서,미소지자,계,직원교육현황-대면교육-참여시간,참여인원,온라인 교육-참여시간,참여인원,"재학생 1,000명당 도서관 직원수-정규직-사서",비사서,비정규직-사서,비사서,재학생수(당해년도),"재학생 1,000명당 도서관 직원수","재학생 1,000명당 사서 직원수-사서직원수 정규직",사서직원수 비정규직,재학생수(당해년도),"재학생 1,000명당 사서 직원수",직원 1인당 평균 교육 참여 시간-교육 참여시간,도서관직원수 정규직,도서관직원수 비정규직,직원 1인당 평균 교육 참여 시간
2022,126,대전가톨릭대학교,대학,사립,세종,C그룹,0,2.0,0,0,2.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,2.0,0,0.0,2.0,0,0,0,0.0,0.0,0,2.0,0,0.0,2.0,43.5,7,24.0,4,2.0,0.0,0.0,0.0,54,37.0,2.0,0.0,54,37.0,67.5,1.0,1.0,33.79999923706055
2022,127,대전과학기술대학교,전문대학,사립,대전,B그룹,0,1.0,0,1,2.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,1.0,0,1.0,2.0,0,0,0,0.0,0.0,0,1.0,0,1.0,2.0,19.0,4,81.0,16,1.0,1.0,0.0,0.0,3880,0.5,1.0,0.0,3880,0.30000001192092896,100.0,4.0,0.0,25.0
2022,128,대전대학교,대학,사립,대전,B그룹,0,6.0,0,0,6.0,0,0,0,0.0,0.0,0,5.0,0,0.0,5.0,0,0,0,0,0,0,11.0,0,0.0,11.0,0,0,0,0.0,0.0,0,11.0,0,0.0,11.0,215.0,50,282.5,68,6.0,0.0,5.0,0.0,9136,1.100000023841858,6.0,5.0,9136,1.2000000476837158,497.5,6.0,5.0,45.20000076293945
2022,129,대전보건대학교,전문대학,사립,대전,A그룹,1,0.0,0,0,1.0,0,0,0,0.0,0.0,0,1.0,0,0.0,1.0,0,0,0,0,0,1,1.0,0,0.0,2.0,0,0,0,0.0,0.0,1,1.0,0,0.0,2.0,71.0,12,0.0,0,1.0,0.0,1.0,0.0,4815,0.4000000059604645,1.0,1.0,4815,0.4000000059604645,71.0,1.0,1.0,35.5
2022,130,대전신학대학교,대학,사립,대전,C그룹,0,1.0,0,0,1.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,1.0,0,0.0,1.0,0,0,0,0.0,0.0,0,1.0,0,0.0,1.0,0.0,0,12.0,2,1.0,0.0,0.0,0.0,142,7.0,1.0,0.0,142,7.0,12.0,1.0,0.0,12.0
2022,131,대진대학교,대학,사립,경기,B그룹,3,0.0,0,4,7.0,0,0,0,0.0,0.0,0,2.0,0,0.0,2.0,0,0,0,0,0,3,2.0,0,4.0,9.0,0,0,0,0.0,0.0,3,2.0,0,4.0,9.0,12.0,3,309.5,64,3.0,4.0,2.0,0.0,7921,1.0,3.0,2.0,7921,0.6000000238418579,321.5,7.0,3.0,32.20000076293945
2022,132,대한신학대학원대학교,대학원대학,사립,경기,-,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,197,0.0,0.0,0.0,197,0.0,0.0,0.0,1.0,0.0
2022,133,덕성여자대학교,대학,사립,서울,B그룹,0,3.0,0,1,4.0,0,0,0,0.0,0.0,0,8.0,0,3.0,11.0,0,0,0,0,0,0,11.0,0,4.0,15.0,0,0,0,0.0,0.0,0,11.0,0,4.0,15.0,311.5,59,450.0,95,3.0,1.0,8.0,3.0,5564,2.0999999046325684,3.0,8.0,5564,2.0,761.5,3.0,12.0,50.79999923706055
2022,134,동강대학교,전문대학,사립,광주,B그룹,0,2.0,0,0,2.0,0,0,0,0.0,0.0,0,0.0,0,1.0,1.0,0,0,0,0,0,0,2.0,0,1.0,3.0,0,0,0,0.0,0.0,0,2.0,0,1.0,3.0,128.0,25,135.0,32,2.0,0.0,0.0,1.0,2582,1.0,2.0,0.0,2582,0.800000011920929,263.0,2.0,1.0,87.69999694824219
2022,135,동국대학교,대학,사립,서울,A그룹,3,4.0,0,0,7.0,0,0,0,0.0,0.0,0,11.0,0,0.0,11.0,0,0,0,2,2,3,15.0,0,0.0,18.0,0,0,0,2.0,2.0,3,15.0,0,2.0,20.0,466.5,92,579.0,150,7.0,0.0,11.0,2.0,17198,1.0,7.0,11.0,17198,1.0,1045.5,7.0,12.0,55.0
2022,136,동국대학교 WISE캠퍼스,대학,사립,경북,B그룹,0,0.0,0,2,2.0,0,0,0,0.0,0.0,0,7.0,0,0.0,7.0,0,0,0,0,0,0,7.0,0,2.0,9.0,0,0,0,0.0,0.0,0,7.0,0,2.0,9.0,233.5,43,266.0,57,0.0,2.0,7.0,0.0,7613,0.8999999761581421,0.0,7.0,7613,0.8999999761581421,499.5,2.0,8.0,50.0
2022,137,동남보건대학교,전문대학,사립,경기,A그룹,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,1.0,0,0.0,1.0,0,0,0,0,0,0,1.0,0,0.0,1.0,0,0,0,0.0,0.0,0,1.0,0,0.0,1.0,6.0,1,44.5,9,0.0,0.0,1.0,0.0,4569,0.20000000298023224,0.0,1.0,4569,0.20000000298023224,50.5,0.0,1.0,50.5
2022,138,동덕여자대학교,대학,사립,서울,B그룹,3,3.0,0,0,6.0,0,0,0,0.0,0.0,0,4.0,0,1.0,5.0,0,0,0,0,0,3,7.0,0,1.0,11.0,0,0,0,0.0,0.0,3,7.0,0,1.0,11.0,271.5,57,455.0,93,6.0,0.0,4.0,1.0,7114,1.399999976158142,6.0,4.0,7114,1.399999976158142,726.5,6.0,6.0,60.5
2022,139,동명대학교,대학,사립,부산,B그룹,1,2.0,0,1,4.0,0,0,0,0.0,0.0,0,6.0,0,1.0,7.0,0,0,0,0,0,1,8.0,0,2.0,11.0,0,0,0,0.0,0.0,1,8.0,0,2.0,11.0,24.0,2,703.0,138,3.0,1.0,6.0,1.0,7400,1.2000000476837158,3.0,6.0,7400,1.2000000476837158,727.0,3.0,8.0,66.0999984741211
2022,140,동방문화대학원대학교,대학원대학,사립,서울,-,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,1.0,0,0.0,1.0,0,0,0,0,0,0,1.0,0,0.0,1.0,0,0,0,0.0,0.0,0,1.0,0,0.0,1.0,29.5,8,14.0,3,0.0,0.0,1.0,0.0,338,2.4000000953674316,0.0,1.0,338,3.0,43.5,1.0,0.0,43.5
2022,141,동부산대학교,전문대학,사립,부산,C그룹,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2022,142,동서대학교,대학,사립,부산,B그룹,1,6.0,2,0,9.0,0,0,0,0.0,0.0,0,1.0,0,2.0,3.0,0,0,0,0,0,1,7.0,2,2.0,12.0,0,0,0,0.0,0.0,1,7.0,2,2.0,12.0,109.0999984741211,45,891.9000244140625,188,9.0,0.0,1.0,2.0,9619,1.100000023841858,9.0,1.0,9619,1.0,1001.0,6.0,4.0,100.0999984741211
2022,143,동서울대학교,전문대학,사립,경기,A그룹,0,0.0,0,0,0.0,0,1,0,0.0,1.0,0,2.0,0,0.0,2.0,0,0,0,0,0,0,2.0,0,0.0,2.0,0,1,0,0.0,1.0,0,3.0,0,0.0,3.0,118.5,12,57.0,10,1.0,0.0,2.0,0.0,5788,0.4000000059604645,1.0,2.0,5788,0.5,175.5,1.0,2.0,58.5
2022,144,동신대학교,대학,사립,전남,B그룹,0,1.0,0,0,1.0,0,0,0,0.0,0.0,0,7.0,0,0.0,7.0,0,0,0,0,0,0,8.0,0,0.0,8.0,0,0,0,0.0,0.0,0,8.0,0,0.0,8.0,310.5,74,350.0,80,1.0,0.0,7.0,0.0,6694,1.0,1.0,7.0,6694,1.2000000476837158,660.5,1.0,8.0,73.4000015258789
2022,145,동아대학교,대학,사립,부산,A그룹,0,7.0,0,0,7.0,0,0,0,1.0,1.0,0,15.0,0,3.0,18.0,0,0,0,0,0,0,22.0,0,3.0,25.0,0,0,0,1.0,1.0,0,22.0,0,4.0,26.0,64.0,29,1342.5,264,7.0,1.0,15.0,3.0,19946,1.100000023841858,7.0,15.0,19946,1.100000023841858,1406.5,8.0,20.0,50.20000076293945
2022,146,동아방송예술대학교,전문대학,사립,경기,B그룹,0,1.0,0,0,1.0,0,0,0,0.0,0.0,0,2.0,0,0.0,2.0,0,0,0,0,0,0,3.0,0,0.0,3.0,0,0,0,0.0,0.0,0,3.0,0,0.0,3.0,148.0,31,27.0,7,1.0,0.0,2.0,0.0,3043,0.8999999761581421,1.0,2.0,3043,1.0,175.0,1.0,2.0,58.29999923706055
2022,147,동아보건대학교,전문대학,사립,전남,C그룹,0,1.0,0,0,1.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,1.0,0,0.0,1.0,0,0,0,0.0,0.0,0,1.0,0,0.0,1.0,38.0,16,44.0,8,1.0,0.0,0.0,0.0,1261,0.800000011920929,1.0,0.0,1261,0.800000011920929,82.0,2.0,0.0,41.0
2022,148,동양대학교,대학,사립,경북,C그룹,0,3.0,0,1,4.0,0,0,0,0.0,0.0,0,1.0,0,0.0,1.0,0,0,0,0,0,0,4.0,0,1.0,5.0,0,0,0,0.0,0.0,0,4.0,0,1.0,5.0,193.0,35,186.0,53,3.0,1.0,1.0,0.0,4055,1.100000023841858,3.0,1.0,4055,1.0,379.0,4.0,1.0,75.80000305175781
2022,149,동양미래대학교,전문대학,사립,서울,A그룹,0,0.0,1,2,3.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.0,1,2.0,3.0,0,0,0,0.0,0.0,0,0.0,1,2.0,3.0,12.0,3,87.0,17,1.0,2.0,0.0,0.0,5943,0.4000000059604645,1.0,0.0,5943,0.20000000298023224,99.0,3.0,0.0,33.0
2022,150,동우대학,전문대학,사립,강원,B그룹,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2022,151,동원과학기술대학교,전문대학,사립,경남,B그룹,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,1,0,0,1,0,0.0,0,0.0,0.0,0,1,0,0.0,1.0,0,1.0,0,0.0,1.0,13.5,3,5.0,1,0.0,0.0,1.0,0.0,2372,0.30000001192092896,0.0,1.0,2372,0.4000000059604645,18.5,0.0,1.0,18.5
2022,152,동원대학교,전문대학,사립,경기,B그룹,0,1.0,0,0,1.0,0,0,0,0.0,0.0,0,0.0,1,0.0,1.0,0,0,0,0,0,0,1.0,1,0.0,2.0,0,0,0,0.0,0.0,0,1.0,1,0.0,2.0,0.0,0,57.0,11,1.0,0.0,1.0,0.0,2630,0.699999988079071,1.0,1.0,2630,0.800000011920929,57.0,1.0,1.0,28.5
2022,153,동의과학대학교,전문대학,사립,부산,B그룹,0,2.0,0,0,2.0,0,0,0,0.0,0.0,0,0.0,0,1.0,1.0,0,0,0,0,0,0,2.0,0,1.0,3.0,0,0,0,0.0,0.0,0,2.0,0,1.0,3.0,53.5,11,0.0,0,2.0,0.0,0.0,1.0,4102,0.6000000238418579,2.0,0.0,4102,0.5,53.5,3.0,0.0,17.799999237060547
2022,154,동의대학교,대학,사립,부산,A그룹,0,13.0,0,1,14.0,0,0,0,0.0,0.0,0,2.0,0,0.0,2.0,0,0,0,0,0,0,15.0,0,1.0,16.0,0,0,0,0.0,0.0,0,15.0,0,1.0,16.0,965.5,258,1033.199951171875,332,13.0,1.0,2.0,0.0,15406,1.0,13.0,2.0,15406,1.0,1998.699951171875,16.0,2.0,111.0
2022,155,두원공과대학교,전문대학,사립,경기,B그룹,0,2.0,0,0,2.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,2.0,0,0.0,2.0,0,0,0,0.0,0.0,0,2.0,0,0.0,2.0,0.0,0,76.0,11,2.0,0.0,0.0,0.0,2559,0.800000011920929,2.0,0.0,2559,0.800000011920929,76.0,1.0,2.0,25.299999237060547
2022,156,디지털서울문화예술대학교,대학,사립,서울,C그룹,0,0.0,0,0,0.0,0,0,0,2.0,2.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,2.0,2.0,0,0.0,0,2.0,2.0,26.0,4,0.0,0,0.0,2.0,0.0,0.0,3300,0.5,0.0,0.0,3300,0.0,26.0,3.0,0.0,8.699999809265137
2022,157,루터대학교,대학,사립,경기,C그룹,0,1.0,0,0,1.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,1.0,0,0.0,1.0,0,0,0,0.0,0.0,0,1.0,0,0.0,1.0,109.5,11,49.0,11,1.0,0.0,0.0,0.0,394,2.5,1.0,0.0,394,2.5,158.5,1.0,0.0,158.5
2022,158,마산대학교,전문대학,사립,경남,A그룹,0,1.0,0,0,1.0,0,0,0,0.0,0.0,0,0.0,0,4.0,4.0,0,0,0,0,0,0,1.0,0,4.0,5.0,0,0,0,0.0,0.0,0,1.0,0,4.0,5.0,67.0,11,97.0,20,1.0,0.0,0.0,4.0,5341,0.6000000238418579,1.0,0.0,5341,0.20000000298023224,164.0,2.0,3.0,32.79999923706055
2022,159,명신대학교,대학,사립,전남,C그룹,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2022,160,명지대학교,대학,사립,서울,A그룹,2,5.0,1,2,10.0,0,1,0,0.0,1.0,1,9.0,0,0.0,10.0,0,0,0,0,0,3,14.0,1,2.0,20.0,0,1,0,0.0,1.0,3,15.0,1,2.0,21.0,461.0,131,565.0,126,9.0,2.0,10.0,0.0,16020,1.2000000476837158,9.0,10.0,16020,1.2000000476837158,1026.0,10.0,10.0,51.29999923706055
2022,161,명지전문대학,전문대학,사립,서울,A그룹,0,0.0,0,1,1.0,0,0,0,1.0,1.0,0,2.0,0,0.0,2.0,0,0,0,0,0,0,2.0,0,1.0,3.0,0,0,0,1.0,1.0,0,2.0,0,2.0,4.0,107.0,28,372.0,76,0.0,2.0,2.0,0.0,6694,0.5,0.0,2.0,6694,0.30000001192092896,479.0,2.0,2.0,119.80000305175781
2022,162,목원대학교,대학,사립,대전,B그룹,1,2.0,0,2,5.0,0,0,0,0.0,0.0,0,5.0,0,0.0,5.0,0,0,0,0,0,1,7.0,0,2.0,10.0,0,0,0,0.0,0.0,1,7.0,0,2.0,10.0,529.5999755859375,204,590.0,127,3.0,2.0,5.0,0.0,7866,1.100000023841858,3.0,5.0,7866,1.0,1119.5999755859375,4.0,6.0,112.0
2022,163,목포가톨릭대학교,대학,사립,전남,C그룹,0,1.0,0,0,1.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,1.0,0,0.0,1.0,0,0,0,0.0,0.0,0,1.0,0,0.0,1.0,49.0,9,39.0,9,1.0,0.0,0.0,0.0,492,2.0,1.0,0.0,492,2.0,88.0,1.0,0.0,88.0
2022,164,목포과학대학교,전문대학,사립,전남,B그룹,1,0.0,0,0,1.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,1,0.0,0,0.0,1.0,0,0,0,0.0,0.0,1,0.0,0,0.0,1.0,0.0,0,29.0,2,1.0,0.0,0.0,0.0,2329,0.4000000059604645,1.0,0.0,2329,0.4000000059604645,29.0,1.0,0.0,29.0
2022,165,문경대학교,전문대학,사립,경북,C그룹,0,1.0,0,0,1.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,1.0,0,0.0,1.0,0,0,0,0.0,0.0,0,1.0,0,0.0,1.0,38.5,8,0.0,0,1.0,0.0,0.0,0.0,842,1.2000000476837158,1.0,0.0,842,1.2000000476837158,38.5,1.0,0.0,38.5
2022,166,배재대학교,대학,사립,대전,B그룹,1,3.0,0,2,6.0,0,0,0,0.0,0.0,0,4.0,0,2.0,6.0,0,0,0,0,0,1,7.0,0,4.0,12.0,0,0,0,0.0,0.0,1,7.0,0,4.0,12.0,437.0,90,614.9000244140625,148,4.0,2.0,4.0,2.0,8529,1.100000023841858,4.0,4.0,8529,0.8999999761581421,1051.9000244140625,5.0,5.0,105.19999694824219
2022,167,배화여자대학교,전문대학,사립,서울,B그룹,0,2.0,0,0,2.0,0,0,0,0.0,0.0,0,0.0,0,1.0,1.0,0,0,0,0,0,0,2.0,0,1.0,3.0,0,0,0,0.0,0.0,0,2.0,0,1.0,3.0,101.0,17,0.0,0,2.0,0.0,0.0,1.0,2841,0.8999999761581421,2.0,0.0,2841,0.699999988079071,101.0,3.0,0.0,33.70000076293945
2022,168,백석대학교,대학,사립,충남,A그룹,1,2.0,1,1,5.0,0,0,0,0.0,0.0,0,12.0,0,0.0,12.0,0,0,0,0,0,1,14.0,1,1.0,17.0,0,0,0,0.0,0.0,1,14.0,1,1.0,17.0,483.5,93,225.0,54,4.0,1.0,12.0,0.0,14166,1.0,4.0,12.0,14166,1.100000023841858,708.5,4.0,14.0,39.400001525878906
2022,169,백석문화대학교,전문대학,사립,충남,A그룹,0,1.0,0,0,1.0,0,0,0,0.0,0.0,0,1.0,0,0.0,1.0,0,0,0,0,0,0,2.0,0,0.0,2.0,0,0,0,0.0,0.0,0,2.0,0,0.0,2.0,77.5,12,0.0,0,1.0,0.0,1.0,0.0,4394,0.4000000059604645,1.0,1.0,4394,0.5,77.5,2.0,1.0,25.799999237060547
2022,170,백석예술대학,전문대학,사립,서울,A그룹,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2022,171,백제예술대학교,전문대학,사립,전북,C그룹,0,0.0,0,1,1.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,1.0,1.0,0,0,0,0.0,0.0,0,0.0,0,1.0,1.0,0.0,0,35.5,7,0.0,1.0,0.0,0.0,1084,0.699999988079071,0.0,0.0,1084,0.0,35.5,1.0,0.0,35.5
2022,172,베뢰아국제대학원대학교,대학원대학,사립,서울,-,0,1.0,1,0,2.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,1.0,1,0.0,2.0,0,0,0,0.0,0.0,0,1.0,1,0.0,2.0,0.0,0,55.400001525878906,11,2.0,0.0,0.0,0.0,58,34.5,2.0,0.0,58,34.5,55.400001525878906,2.0,0.0,27.700000762939453
2022,173,벽성대학,전문대학,사립,전북,C그룹,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2022,174,부산가톨릭대학교,대학,사립,부산,C그룹,0,1.0,0,1,2.0,0,0,0,0.0,0.0,0,2.0,0,0.0,2.0,0,0,0,0,0,0,3.0,0,1.0,4.0,0,0,0,0.0,0.0,0,3.0,0,1.0,4.0,147.0,43,81.5,9,1.0,1.0,2.0,0.0,3920,0.8999999761581421,1.0,2.0,3920,0.800000011920929,228.5,2.0,1.0,76.19999694824219
2022,175,부산경상대학교,전문대학,사립,부산,B그룹,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,1.0,0,1.0,2.0,0,0,0,0,0,0,1.0,0,1.0,2.0,0,0,0,0.0,0.0,0,1.0,0,1.0,2.0,58.5,8,67.5,13,0.0,0.0,1.0,1.0,2484,0.5,0.0,1.0,2484,0.4000000059604645,126.0,1.0,2.0,42.0
2022,176,부산과학기술대학교,전문대학,사립,부산,B그룹,0,1.0,0,0,1.0,0,0,0,0.0,0.0,0,0.0,1,1.0,2.0,0,0,0,0,0,0,1.0,1,1.0,3.0,0,0,0,0.0,0.0,0,1.0,1,1.0,3.0,37.5,7,306.0,54,1.0,0.0,1.0,1.0,3119,0.699999988079071,1.0,1.0,3119,0.6000000238418579,343.5,1.0,1.0,171.8000030517578
2022,177,부산교육대학교,대학,국립,부산,C그룹,1,3.0,0,0,4.0,0,0,0,0.0,0.0,0,1.0,0,0.0,1.0,0,0,0,0,0,1,4.0,0,0.0,5.0,0,0,0,0.0,0.0,1,4.0,0,0.0,5.0,361.20001220703125,58,521.5999755859375,135,4.0,0.0,1.0,0.0,2317,2.0999999046325684,4.0,1.0,2317,2.200000047683716,882.7999877929688,6.0,1.0,126.0999984741211
2022,178,부산대학교,대학,국립,부산,A그룹,12,33.0,0,1,46.0,0,0,0,0.0,0.0,0,3.0,0,3.0,6.0,0,0,0,0,0,12,36.0,0,4.0,52.0,0,0,0,0.0,0.0,12,36.0,0,4.0,52.0,1099.5,224,1057.699951171875,316,45.0,1.0,3.0,3.0,26772,1.899999976158142,45.0,3.0,26772,1.7999999523162842,2157.199951171875,42.0,7.0,44.0
2022,179,부산디지털대학교,대학,사립,부산,C그룹,0,0.0,0,0,0.0,0,0,0,1.0,1.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,1.0,1.0,0,0.0,0,1.0,1.0,0.0,0,0.0,0,0.0,1.0,0.0,0.0,2485,0.30000001192092896,0.0,0.0,2485,0.0,0.0,1.0,0.0,0.0
2022,180,부산보건대학교,전문대학,사립,부산,B그룹,1,0.0,0,0,1.0,0,0,0,0.0,0.0,0,1.0,0,0.0,1.0,0,0,0,0,0,1,1.0,0,0.0,2.0,0,0,0,0.0,0.0,1,1.0,0,0.0,2.0,44.0,7,94.0,22,1.0,0.0,1.0,0.0,2522,0.699999988079071,1.0,1.0,2522,0.800000011920929,138.0,1.0,2.0,46.0
2022,181,부산여자대학교,전문대학,사립,부산,C그룹,2,0.0,0,0,2.0,1,0,0,0.0,1.0,0,0.0,0,0.0,0.0,0,0,0,0,0,2,0.0,0,0.0,2.0,1,0,0,0.0,1.0,3,0.0,0,0.0,3.0,5.0,1,131.0,33,3.0,0.0,0.0,0.0,2192,1.399999976158142,3.0,0.0,2192,1.399999976158142,136.0,3.0,0.0,45.29999923706055
2022,182,부산예술대학교,전문대학,사립,부산,C그룹,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,1,0,0,1,0,0.0,0,0.0,0.0,0,1,0,0.0,1.0,0,1.0,0,0.0,1.0,0.0,0,0.0,0,0.0,0.0,1.0,0.0,627,1.2999999523162842,0.0,1.0,627,1.600000023841858,0.0,1.0,0.0,0.0
2022,183,부산외국어대학교,대학,사립,부산,B그룹,0,2.0,0,1,3.0,0,0,0,0.0,0.0,0,7.0,0,1.0,8.0,0,0,0,0,0,0,9.0,0,2.0,11.0,0,0,0,0.0,0.0,0,9.0,0,2.0,11.0,367.0,78,770.0,154,2.0,1.0,7.0,1.0,7448,1.2000000476837158,2.0,7.0,7448,1.2000000476837158,1137.0,2.0,7.0,126.30000305175781
2022,184,부산장신대학교,대학,사립,경남,C그룹,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,1.0,0,0.0,1.0,0,0,0,0,0,0,1.0,0,0.0,1.0,0,0,0,0.0,0.0,0,1.0,0,0.0,1.0,41.5,7,18.5,5,0.0,0.0,1.0,0.0,316,2.5,0.0,1.0,316,3.200000047683716,60.0,0.0,1.0,60.0
2022,185,부천대학교,전문대학,사립,경기,A그룹,0,2.0,0,0,2.0,0,0,0,0.0,0.0,0,0.0,0,1.0,1.0,0,0,0,0,0,0,2.0,0,1.0,3.0,0,0,0,0.0,0.0,0,2.0,0,1.0,3.0,166.5,24,19.0,3,2.0,0.0,0.0,1.0,7523,0.30000001192092896,2.0,0.0,7523,0.30000001192092896,185.5,2.0,1.0,61.79999923706055
2022,186,삼육대학교,대학,사립,서울,B그룹,1,2.0,1,2,6.0,0,0,0,0.0,0.0,0,0.0,1,0.0,1.0,0,0,0,0,0,1,2.0,2,2.0,7.0,0,0,0,0.0,0.0,1,2.0,2,2.0,7.0,141.0,28,449.0,99,4.0,2.0,1.0,0.0,5892,1.100000023841858,4.0,1.0,5892,0.800000011920929,590.0,5.0,2.0,84.30000305175781
2022,187,삼육보건대학교,전문대학,사립,서울,C그룹,0,1.0,0,0,1.0,0,0,0,0.0,0.0,0,1.0,0,0.0,1.0,0,0,0,0,0,0,2.0,0,0.0,2.0,0,0,0,0.0,0.0,0,2.0,0,0.0,2.0,142.0,25,55.0,9,1.0,0.0,1.0,0.0,1327,1.399999976158142,1.0,1.0,1327,1.5,197.0,1.0,1.0,98.5
2022,188,상명대학교,대학,사립,서울,A그룹,3,4.0,0,2,9.0,0,0,0,0.0,0.0,0,7.0,0,1.0,8.0,0,0,0,0,0,3,11.0,0,3.0,17.0,0,0,0,0.0,0.0,3,11.0,0,3.0,17.0,129.6999969482422,38,502.5,125,7.0,2.0,7.0,1.0,13084,1.100000023841858,7.0,7.0,13084,1.100000023841858,632.2000122070312,9.0,8.0,37.20000076293945
2022,189,상지대학교,대학,사립,강원,B그룹,1,4.0,0,0,5.0,0,0,0,0.0,0.0,0,3.0,0,0.0,3.0,0,0,0,0,0,1,7.0,0,0.0,8.0,0,0,0,0.0,0.0,1,7.0,0,0.0,8.0,131.0,40,428.0,95,5.0,0.0,3.0,0.0,6611,1.100000023841858,5.0,3.0,6611,1.2000000476837158,559.0,4.0,4.0,69.9000015258789
2022,190,상지영서대학교,전문대학,사립,강원,B그룹,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2022,191,서강대학교,대학,사립,서울,A그룹,15,3.0,0,1,19.0,0,0,0,0.0,0.0,0,5.0,0,4.0,9.0,0,0,0,0,0,15,8.0,0,5.0,28.0,0,0,0,0.0,0.0,15,8.0,0,5.0,28.0,532.5,104,341.5,73,18.0,1.0,5.0,4.0,11428,2.200000047683716,18.0,5.0,11428,2.0,874.0,19.0,9.0,31.200000762939453
