연도,번호,학교명,학교유형,설립,지역,대학규모,결산-대학총결산,도서자료 구입비,연속간행물 구입비,비도서자료 구입비,전자자료 구입비-전자저널,웹DB,[구독] e-book,기타 전자자료,자료구입비계,예산-대학총예산,도서자료 구입비,연속간행물 구입비,비도서자료 구입비,전자자료 구입비-전자저널,웹DB,[구독] e-book,기타 전자자료,자료구입비계,재학생 1인당 자료구입비(결산)-자료구입비,재학생수(전년도),재학생 1인당 자료구입비,대학총결산 대비 도서관 자료구입비 비율-자료구입비,대학총결산,대학총결산 대비 자료구입비 비율,최근 3년간 자료구입비 증가율(결산)-자료구입비(결산)-2015년(A),2016년(B),2017년(C),최근 3년간 자료구입비 증가율(결산)
2017,101,나사렛대학교,대학,사립,충남,B그룹,67044787000,154914110,9227900,14974960,53398700,61710987,0,62432988,356659645,68135744000,150000000,11000000,7500000,58738000,46356000,0,42900000,316494000,356659645,5861,60853.0,356659645,67044787000,0.5,346383097,347272514,356659645,1.5
2017,102,나주대학교,전문대학,사립,전남,C그룹,13750001000,4977000,0,1300000,0,0,0,0,6277000,14506364000,15000000,2000000,5000000,1000000,5000000,0,2000000,30000000,6277000,2131,2945.6,6277000,13750001000,0.0,20500000,7282210,6277000,-39.1
2017,103,남부대학교,대학,사립,광주,C그룹,38667289000,101865540,11732000,3847300,32601000,11957914,0,28809000,190812754,38339917000,90000000,10000000,3000000,30000000,12000000,0,37000000,182000000,190812754,3396,56187.5,190812754,38667289000,0.5,182495171,181832190,190812754,2.3
2017,104,남서울대학교,대학,사립,충남,B그룹,122263083000,172543020,39847150,16663800,180041427,135456155,0,106207180,650758732,124700000000,210000000,68232000,10000000,192516547,82209453,0,98580000,661538000,650758732,10310,63119.2,650758732,122263083000,0.5,735055849,538106564,650758732,-2.9
2017,105,농협대학교,전문대학,사립,경기,C그룹,8179150000,17998979,5540000,0,3398000,0,0,0,26936979,8511816000,18500000,5920000,0,3600000,0,0,0,28020000,26936979,523,51504.7,26936979,8179150000,0.3,32974410,28292980,26936979,-9.5
2017,106,능인대학원대학교,대학원대학,사립,경기,-,1236588000,1269860,0,0,0,0,0,0,1269860,1643512000,49000000,0,0,0,0,0,0,49000000,1269860,72,17636.9,1269860,1236588000,0.1,0,0,1269860,0.0
2017,107,단국대학교,대학,사립,경기,A그룹,325843740000,749094799,87892103,9922229,1170767004,420454169,0,50750163,2488880467,314809301000,677593000,150675000,8940000,944306000,366427000,0,50501000,2198442000,2488880467,27070,91942.4,2488880467,325843740000,0.8,2896369739,2696819830,2488880467,-7.3
2017,108,대경대학교,전문대학,사립,경북,B그룹,39337494000,69677941,11954400,1454259,0,10832000,0,0,93918600,41647932000,67388000,12112000,1500000,0,11500000,0,0,92500000,93918600,4276,21964.1,93918600,39337494000,0.2,60076150,95610091,93918600,28.7
2017,109,대구가톨릭대학교,대학,사립,경북,A그룹,171014001000,336348948,45727933,4687660,763862006,217455700,0,17541761,1385624008,176054365000,323800000,38600000,5120000,772000000,240980000,0,20000000,1400500000,1385624008,15341,90321.6,1385624008,171014001000,0.8,1380377574,1422989828,1385624008,0.2
2017,110,대구경북과학기술원,대학,국립,대구,C그룹,151792268000,298208579,7806500,3776520,713865620,471367084,0,29874482,1524898785,148411570000,230000000,30131000,17550000,900000000,400000000,0,51305000,1628986000,1524898785,911,1673873.5,1524898785,151792268000,1.0,1364098281,1437247000,1524898785,5.7
2017,111,대구공업대학교,전문대학,사립,대구,C그룹,19445537000,18166920,6182000,806100,0,0,0,18000000,43155020,17864453000,14000000,6000000,1000000,0,0,0,15000000,36000000,43155020,1879,22967.0,43155020,19445537000,0.2,62555900,54717900,43155020,-16.8
2017,112,대구과학대학교,전문대학,사립,대구,A그룹,43012271000,77133370,3767000,7077610,5438000,2349603,0,7000000,102765583,42771675000,65500000,5000000,8500000,12000000,3000000,0,10000000,104000000,102765583,4352,23613.4,102765583,43012271000,0.2,115999552,101649348,102765583,-5.6
2017,113,대구교육대학교,대학,국립,대구,C그룹,32733260000,72001080,50135400,0,0,59270601,0,0,181407081,32409155000,57376000,67995000,0,0,71645000,0,20000000,217016000,181407081,2718,66742.9,181407081,32733260000,0.6,207956840,191070877,181407081,-6.6
2017,114,대구대학교,대학,사립,경북,A그룹,242950515000,424255180,88754522,7634120,848450154,105807917,0,29691883,1504593776,236790005000,431322280,94500000,10000000,844677000,98000000,0,41000000,1519499280,1504593776,20572,73137.9,1504593776,242950515000,0.6,1357635442,1417580402,1504593776,5.3
2017,115,대구미래대학교,전문대학,사립,경북,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0
2017,116,대구보건대학교,전문대학,사립,대구,A그룹,65599255000,128473140,18042227,116100,20788000,22675558,0,0,190095025,64410929000,141816000,20000000,0,21000000,16000000,0,0,198816000,190095025,6858,27718.7,190095025,65599255000,0.3,191354094,198917672,190095025,-0.2
2017,117,대구사이버대학교,대학,사립,경북,C그룹,24502304000,5966700,0,0,28650000,0,0,0,34616700,18112157000,6000000,0,0,30100000,0,0,0,36100000,34616700,4382,7899.7,34616700,24502304000,0.1,37530000,34069000,34616700,-3.8
2017,118,대구예술대학교,대학,사립,경북,C그룹,21768571000,34454230,2830400,0,0,0,0,39965000,77249630,16886520000,31380000,4000000,0,0,0,0,45000000,80380000,77249630,1432,53945.3,77249630,21768571000,0.4,78301360,71175380,77249630,-0.3
2017,119,대구외국어대학교,대학,사립,경북,C그룹,3368834000,971750,300000,0,0,0,0,0,1271750,3390245000,4000000,1000000,0,0,0,0,0,5000000,1271750,334,3807.6,1271750,3368834000,0.0,8587200,9000000,1271750,-40.5
2017,120,대구한의대학교,대학,사립,경북,B그룹,85994086000,133944867,15653960,11601920,167611508,40374096,0,35813649,405000000,85451083000,134800000,15800000,12000000,170000000,41000000,0,36400000,410000000,405000000,7499,54007.2,405000000,85994086000,0.5,414248779,379992415,405000000,-0.8
2017,121,대덕대학교,전문대학,사립,대전,C그룹,49359946000,156041740,8851500,11005540,10638500,4000000,0,11400000,201937280,42110409000,116544000,10500000,15000000,12556000,4000000,0,11400000,170000000,201937280,4266,47336.4,201937280,49359946000,0.4,134691820,112998030,201937280,31.3
2017,122,대동대학교,전문대학,사립,부산,C그룹,17683261000,50240520,7286979,4805530,7608000,2426005,0,0,72367034,26203000000,47000000,6000000,4000000,4400000,2600000,0,5000000,69000000,72367034,1590,45513.9,72367034,17683261000,0.4,67602882,68846863,72367034,3.5
2017,123,대림대학교,전문대학,사립,경기,A그룹,67575108000,97388890,7944000,0,21307000,0,0,73052000,199691890,68295679000,115500000,6000000,3000000,31400000,0,0,83500000,239400000,199691890,6517,30641.7,199691890,67575108000,0.3,182943240,190499160,199691890,4.5
2017,124,대신대학교,대학,사립,경북,C그룹,5575232000,23065817,3515900,62000,7257000,0,0,0,33900717,5440000000,21000000,4000000,100000,7900000,0,0,3000000,36000000,33900717,493,68764.1,33900717,5575232000,0.6,38202256,34970080,33900717,-5.8
2017,125,대원대학교,전문대학,사립,충북,C그룹,28464238000,45495580,5038200,4054160,9186000,0,0,10000000,73773940,27995607000,48000000,6000000,2000000,9000000,0,0,10000000,75000000,73773940,2667,27661.8,73773940,28464238000,0.3,76143370,74241960,73773940,-1.6
2017,126,대전가톨릭대학교,대학,사립,세종,C그룹,4230631000,30504390,18436400,19000,9450063,9105200,0,3040150,70555203,4505690000,24000000,20000000,1000000,8000000,14000000,0,6000000,73000000,70555203,116,608234.5,70555203,4230631000,1.7,60335935,62919445,70555203,8.2
2017,127,대전과학기술대학교,전문대학,사립,대전,B그룹,45008000000,43887690,27239347,3010585,12396000,2498453,0,37036500,126068575,48341826000,50000000,28750000,6250000,12500000,2500000,0,30500000,130500000,126068575,4696,26845.9,126068575,45008000000,0.3,136212681,138462671,126068575,-3.6
2017,128,대전대학교,대학,사립,대전,B그룹,132972336000,359320746,28363260,18798580,223487266,98259043,0,97100000,825328895,124080185000,350000000,30800000,25000000,179800000,82000000,0,100000000,767600000,825328895,10612,77773.2,825328895,132972336000,0.6,819999773,767357817,825328895,0.6
2017,129,대전보건대학교,전문대학,사립,대전,A그룹,54794966000,127201140,6393550,0,16917000,24162418,0,18958216,193632324,58930957000,134120000,10000000,0,17450000,25650000,0,18900000,206120000,193632324,5901,32813.5,193632324,54794966000,0.4,225464013,214811937,193632324,-7.3
2017,130,대전신학대학교,대학,사립,대전,C그룹,3622391000,12624390,3160800,2874242,0,9340000,0,0,27999432,3925433000,8500000,5500000,1000000,0,7000000,0,0,22000000,27999432,282,99288.8,27999432,3622391000,0.8,35847646,29993730,27999432,-11.5
2017,131,대진대학교,대학,사립,경기,B그룹,97375678000,207999580,13351320,5000000,165551982,108127718,0,39430160,539460760,93883565000,222400000,26620000,5000000,164000000,103620000,0,31000000,552640000,539460760,8202,65771.9,539460760,97375678000,0.6,441453601,477761435,539460760,10.6
2017,132,대한신학대학원대학교,대학원대학,사립,경기,-,2341249000,805500,0,0,0,0,0,0,805500,2388063000,2000000,0,0,0,0,0,0,2000000,805500,327,2463.3,805500,2341249000,0.0,0,0,805500,0.0
2017,133,덕성여자대학교,대학,사립,서울,B그룹,96917164000,383282645,50440040,17082466,243399682,84651371,0,47078400,825934604,74987309000,183057336,45011501,7290595,198831166,63735922,0,30377480,528304000,825934604,6284,131434.5,825934604,96917164000,0.9,986942374,891318676,825934604,-8.5
2017,134,동강대학교,전문대학,사립,광주,B그룹,27879890000,56836430,12050090,1637010,5547000,0,0,7251200,83321730,28368047000,56000000,11000000,1500000,5600000,0,0,7300000,81400000,83321730,3350,24872.2,83321730,27879890000,0.3,100008190,86942393,83321730,-8.6
2017,135,동국대학교,대학,사립,서울,A그룹,339321049000,425335551,205565023,17644600,1077738370,508308398,0,0,2234591942,341983567000,483500000,151000000,14000000,816570672,385130328,0,0,1850201000,2234591942,17358,128735.6,2234591942,339321049000,0.7,2133514000,1776196403,2234591942,4.5
2017,136,동국대학교 WISE캠퍼스,대학,사립,경북,B그룹,0,206395190,59451120,6584560,363398565,206219523,0,0,842048958,0,155500000,55574000,4500000,348196783,208903217,0,0,772674000,842048958,8669,97133.3,842048958,0,0.0,953784329,864609628,842048958,-6.0
2017,137,동남보건대학교,전문대학,사립,경기,A그룹,48107641000,75211450,6510400,0,0,23641499,0,94636367,199999716,50365588000,80000000,5000000,5000000,0,24000000,0,86000000,200000000,199999716,4892,40883.0,199999716,48107641000,0.4,132999352,132979086,199999716,25.2
2017,138,동덕여자대학교,대학,사립,서울,B그룹,100014324000,237834510,136280401,7895200,262296383,102437878,0,54861864,801606236,100750240000,277356000,145066000,8000000,207186000,102000000,0,62000000,801608000,801606236,7397,108369.1,801606236,100014324000,0.8,928270594,799424375,801606236,-6.8
2017,139,동명대학교,대학,사립,부산,B그룹,103089066000,286094386,15908640,7028873,172869431,13415725,0,0,495317055,102172422000,350000000,14834000,6000000,78000000,14000000,0,0,462834000,495317055,8709,56874.2,495317055,103089066000,0.5,480991512,506499646,495317055,1.5
2017,140,동방문화대학원대학교,대학원대학,사립,서울,-,2886586000,23471490,573000,0,13391000,0,0,0,37435490,3088180000,8000000,1000000,0,13800000,0,0,2000000,24800000,37435490,223,167872.2,37435490,2886586000,1.3,21836000,38010910,37435490,36.3
2017,141,동부산대학교,전문대학,사립,부산,C그룹,19828648000,26102340,7060980,7968060,0,5547000,0,2883000,49561380,17236697000,23000000,5000000,3500000,0,5500000,0,3000000,40000000,49561380,2381,20815.4,49561380,19828648000,0.2,94295340,65624870,49561380,-27.4
2017,142,동서대학교,대학,사립,부산,B그룹,128664733000,229661940,44466000,10660080,279923786,146975130,0,97293643,808980579,124669028000,130000000,36500000,14600000,275000000,146900000,0,67000000,670000000,808980579,11432,70764.6,808980579,128664733000,0.6,709838200,788981087,808980579,6.8
2017,143,동서울대학교,전문대학,사립,경기,A그룹,58824747000,144875520,13168000,11255900,11020000,3750000,0,20100000,204169420,58646338000,122100000,12320000,7500000,11500000,1700000,0,12500000,167620000,204169420,5715,35725.2,204169420,58824747000,0.3,222518970,228784110,204169420,-4.0
2017,144,동신대학교,대학,사립,전남,B그룹,86467544000,203038520,26545200,12748500,126193770,59623548,0,47700000,475849538,84784564000,150000000,27000000,7000000,127000000,61000000,0,48000000,420000000,475849538,7627,62390.1,475849538,86467544000,0.6,372200000,395950000,475849538,13.3
2017,145,동아대학교,대학,사립,부산,A그룹,246270091000,414924352,109913602,6649990,1518797075,202285602,0,4841550,2257412171,241796297000,440174000,110659000,12000000,1591780160,212554840,0,0,2367168000,2257412171,21958,102805.9,2257412171,246270091000,0.9,2155432980,2094782056,2257412171,2.5
2017,146,동아방송예술대학교,전문대학,사립,경기,B그룹,35180370000,75068160,4517900,7550600,4064000,3997500,0,0,95198160,26563021000,78000000,5000000,7000000,4100000,5900000,0,0,100000000,95198160,3056,31151.2,95198160,35180370000,0.3,91182480,106549221,95198160,3.1
2017,147,동아보건대학교,전문대학,사립,전남,C그룹,16026023000,21155030,930000,0,4064000,2300000,0,0,28449030,13578262000,37000000,1000000,0,4000000,2300000,0,0,44300000,28449030,2006,14182.0,28449030,16026023000,0.2,52098000,54932870,28449030,-21.4
2017,148,동양대학교,대학,사립,경북,C그룹,38144942000,167830700,7020000,2907320,43900000,0,0,19960000,241618020,32548787000,168000000,7000000,3000000,43600000,0,0,21400000,243000000,241618020,4585,52697.5,241618020,38144942000,0.6,223467377,203336310,241618020,4.9
2017,149,동양미래대학교,전문대학,사립,서울,A그룹,86230410000,137135400,30193300,15991920,4400000,25790000,0,35550000,249060620,60013025000,160000000,30000000,10000000,23000000,9000000,0,20000000,252000000,249060620,5950,41858.9,249060620,86230410000,0.3,250959830,250883370,249060620,-0.4
2017,150,동우대학,전문대학,사립,강원,B그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0
2017,151,동원과학기술대학교,전문대학,사립,경남,B그룹,23810094000,29207580,4865300,1540000,4220000,0,0,0,39832880,32863373000,27000000,3300000,3800000,4200000,0,0,0,38300000,39832880,2088,19077.0,39832880,23810094000,0.2,71343120,35799170,39832880,-19.3
2017,152,동원대학교,전문대학,사립,경기,B그룹,41616314000,104399920,7804340,7987760,0,5285000,0,0,125477020,37150095000,112604000,8000000,8000000,0,5438000,0,0,134042000,125477020,3841,32667.8,125477020,41616314000,0.3,161803870,123823860,125477020,-11.1
2017,153,동의과학대학교,전문대학,사립,부산,B그룹,53894388000,84361400,38758750,9576520,17967000,4134186,0,5000000,159797856,53946161000,92500000,39600000,6000000,18900000,4500000,0,5300000,166800000,159797856,5465,29240.2,159797856,53894388000,0.3,180460261,171384098,159797856,-5.9
2017,154,동의대학교,대학,사립,부산,A그룹,182828757000,262991520,30533770,10813180,473174880,69336786,0,0,846850136,177207593000,195000000,8000000,5560000,410000000,30000000,0,0,648560000,846850136,16555,51153.7,846850136,182828757000,0.5,910596530,948369224,846850136,-3.3
2017,155,두원공과대학교,전문대학,사립,경기,B그룹,85364157000,79362200,62825710,17861300,6560000,2420135,0,0,169029345,63708084000,110000000,65000000,15000000,7000000,3000000,0,0,200000000,169029345,5982,28256.3,169029345,85364157000,0.2,163339956,142156936,169029345,3.0
2017,156,디지털서울문화예술대학교,대학,사립,서울,C그룹,19362608000,0,0,0,8000000,0,0,0,8000000,18970761000,2000000,0,0,8000000,0,0,0,10000000,8000000,3813,2098.1,8000000,19362608000,0.0,10000000,0,8000000,0.0
2017,157,루터대학교,대학,사립,경기,C그룹,6182394000,16953820,5126800,64300,6471000,3873933,0,2500000,34989853,5558244000,12500000,5000000,500000,12300000,4700000,0,5000000,40000000,34989853,449,77928.4,34989853,6182394000,0.6,33999077,32820337,34989853,1.6
2017,158,마산대학교,전문대학,사립,경남,A그룹,63056684000,169393970,766000,4048230,13180000,2437140,0,0,189825340,54798052000,178000000,1000000,5000000,14000000,3000000,0,0,201000000,189825340,5875,32310.7,189825340,63056684000,0.3,170039630,178578550,189825340,5.7
2017,159,명신대학교,대학,사립,전남,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0
2017,160,명지대학교,대학,사립,서울,A그룹,201111470000,642993720,42749915,14115970,1103725920,97838601,0,155068379,2056492505,193826210000,510000000,39750000,15000000,1120000000,92000000,0,165000000,1941750000,2056492505,16153,127313.3,2056492505,201111470000,1.0,2509948860,1738972481,2056492505,-6.2
2017,161,명지전문대학,전문대학,사립,서울,A그룹,73255076000,197253140,19358860,3003400,6811000,0,0,8000000,234426400,76134649000,160000000,33600000,8500000,24600000,7500000,0,28900000,263100000,234426400,6986,33556.6,234426400,73255076000,0.3,246382039,199734727,234426400,-0.8
2017,162,목원대학교,대학,사립,대전,B그룹,104373217000,253616695,41358092,12175959,191817962,66567617,0,82820000,648356325,97499212000,205900000,62525000,12000000,133500000,89000000,0,69700000,572625000,648356325,9185,70588.6,648356325,104373217000,0.6,660915735,684065084,648356325,-0.9
2017,163,목포가톨릭대학교,대학,사립,전남,C그룹,8396278000,22979580,2133000,2178740,11147000,4000000,0,0,42438320,7917796000,27500000,3000000,3000000,12100000,4400000,0,0,50000000,42438320,570,74453.2,42438320,8396278000,0.5,42402270,42411630,42438320,0.0
2017,164,목포과학대학교,전문대학,사립,전남,B그룹,26663629000,39472480,3757400,0,0,5386000,0,5000000,53615880,22285674000,26000000,2000000,0,0,7500000,0,8000000,43500000,53615880,2504,21412.1,53615880,26663629000,0.2,81022492,65574511,53615880,-18.7
2017,165,문경대학교,전문대학,사립,경북,C그룹,9359139000,15780660,3832000,1870910,6799000,0,0,0,28282570,9012702000,13700000,4000000,1500000,7400000,0,0,0,26600000,28282570,864,32734.5,28282570,9359139000,0.3,37247860,40421320,28282570,-10.8
2017,166,배재대학교,대학,사립,대전,B그룹,105836744000,234700000,63201289,8000000,188853554,34244177,0,29000000,557999020,93997088000,220000000,65000000,10000000,190000000,31000000,0,27000000,543000000,557999020,9896,56386.3,557999020,105836744000,0.5,761657711,549891605,557999020,-13.2
2017,167,배화여자대학교,전문대학,사립,서울,B그룹,30154321000,40279830,19298440,3639860,10671000,0,0,0,73889130,31948033000,43000000,20000000,1000000,11000000,0,0,0,75000000,73889130,3130,23606.8,73889130,30154321000,0.2,85057540,88582310,73889130,-6.2
2017,168,백석대학교,대학,사립,충남,A그룹,191996351000,243425519,44525924,45132000,127862437,128839456,0,249445027,839230363,198254427000,296613000,52175000,25530000,116640000,160780000,0,187494000,839232000,839230363,14788,56750.8,839230363,191996351000,0.4,1071903170,847732847,839230363,-11.0
2017,169,백석문화대학교,전문대학,사립,충남,A그룹,59362717000,53027850,2679730,19790000,42388160,6146337,0,36291500,160323577,54087677000,58024000,4710000,12780000,46000000,6500000,0,32310000,160324000,160323577,5873,27298.4,160323577,59362717000,0.3,164000566,161120112,160323577,-1.1
2017,170,백석예술대학,전문대학,사립,서울,A그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0
2017,171,백제예술대학교,전문대학,사립,전북,C그룹,18180475000,17776380,2718350,0,0,0,0,4500000,24994730,18852800000,17000000,3000000,0,0,0,0,5000000,25000000,24994730,1754,14250.1,24994730,18180475000,0.1,51946970,49916970,24994730,-26.9
2017,172,베뢰아국제대학원대학교,대학원대학,사립,서울,-,2049289000,9094975,6581181,0,0,0,0,0,15676156,1783890000,10350000,6650000,0,0,0,0,0,17000000,15676156,87,180185.7,15676156,2049289000,0.8,17220975,19808132,15676156,-2.9
2017,173,벽성대학,전문대학,사립,전북,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0
2017,174,부산가톨릭대학교,대학,사립,부산,C그룹,47055225000,110814730,22762180,6518000,107733721,45288414,0,7000000,300117045,42259328000,117000000,31000000,5000000,88000000,40000000,0,16000000,297000000,300117045,4209,71303.6,300117045,47055225000,0.6,267450270,321264221,300117045,6.8
2017,175,부산경상대학교,전문대학,사립,부산,B그룹,27356635000,22661180,2906600,0,0,0,0,0,25567780,24650982000,48600000,5400000,2000000,0,5500000,0,5000000,66500000,25567780,3087,8282.4,25567780,27356635000,0.1,55429900,35041820,25567780,-31.9
2017,176,부산과학기술대학교,전문대학,사립,부산,B그룹,41498044000,41596260,0,9109610,5438000,2386794,0,19969336,78500000,56423906000,37000000,0,10000000,5500000,2500000,0,20000000,75000000,78500000,4357,18017.0,78500000,41498044000,0.2,102404500,105000000,78500000,-11.4
2017,177,부산교육대학교,대학,국립,부산,C그룹,25428053000,111510990,24331830,6776930,29197000,17585916,0,27796340,217199006,25765874000,90000000,32700000,5000000,36000000,24000000,0,10000000,197700000,217199006,2546,85309.9,217199006,25428053000,0.9,278933592,226942902,217199006,-11.5
2017,178,부산대학교,대학,국립,부산,A그룹,325900016000,1181028150,564781070,15745080,3057583100,519464310,0,137263810,5475865520,308930962000,1110000000,550000000,21000000,2507527000,480000000,0,130300000,4798827000,5475865520,29618,184883.0,5475865520,325900016000,1.7,5351167670,6053279640,5475865520,1.8
2017,179,부산디지털대학교,대학,사립,부산,C그룹,10549559000,0,0,0,7000000,0,0,1895877,8895877,10656043000,0,0,0,7000000,0,0,2000000,9000000,8895877,2412,3688.2,8895877,10549559000,0.1,13247500,3803637,8895877,31.3
2017,180,부산보건대학교,전문대학,사립,부산,B그룹,32841394000,86087605,8587930,1275780,5386000,3993887,0,0,105331202,31041558000,81900000,9000000,1800000,5547000,4200000,0,0,102447000,105331202,3472,30337.3,105331202,32841394000,0.3,100876402,101314661,105331202,2.2
2017,181,부산여자대학교,전문대학,사립,부산,C그룹,34467587000,38717590,9422300,3547870,12985000,2327240,0,0,67000000,28810229000,40600000,9100000,3000000,0,2300000,0,0,55000000,67000000,3056,21924.1,67000000,34467587000,0.2,90000000,90000000,67000000,-12.8
2017,182,부산예술대학교,전문대학,사립,부산,C그룹,8426514000,3570270,0,0,0,0,0,0,3570270,7956904000,2900000,0,0,1500000,0,0,1500000,5900000,3570270,862,4141.8,3570270,8426514000,0.0,0,2356290,3570270,0.0
2017,183,부산외국어대학교,대학,사립,부산,B그룹,97712233000,251451687,33285319,3171914,87312621,93652937,0,97748442,566622920,92760000000,129000000,40000000,3000000,90000000,100000000,0,80000000,442000000,566622920,9538,59406.9,566622920,97712233000,0.6,506486007,505699927,566622920,5.9
2017,184,부산장신대학교,대학,사립,경남,C그룹,5378069000,17659560,5937400,236350,11216000,0,0,0,35049310,5493821000,18380000,6772000,800000,11776800,0,0,0,37728800,35049310,512,68455.7,35049310,5378069000,0.7,29412711,33811390,35049310,9.3
2017,185,부천대학교,전문대학,사립,경기,A그룹,108797603000,114349930,7681400,8244320,14781000,3986875,0,115604136,264647661,104324518000,130000000,10000000,8000000,20000000,3000000,0,84000000,255000000,264647661,7669,34508.8,264647661,108797603000,0.2,236617980,235813116,264647661,5.9
2017,186,삼육대학교,대학,사립,서울,B그룹,81107406000,217560115,47930330,302300,152418275,106214123,0,77240000,601665143,91707153000,151000000,49800000,3000000,152700000,64000000,0,83300000,503800000,601665143,6006,100177.3,601665143,81107406000,0.7,595363544,600336417,601665143,0.5
2017,187,삼육보건대학교,전문대학,사립,서울,C그룹,15156955000,31097470,8522740,1000000,4300000,8629711,0,0,53549921,14860709000,33000000,8800000,600000,4400000,10000000,0,0,56800000,53549921,1356,39491.1,53549921,15156955000,0.4,62801914,67161990,53549921,-6.7
2017,188,상명대학교,대학,사립,서울,A그룹,180366770000,415600911,60950550,17297950,199879510,162811503,0,88659576,945200000,182220282000,378000000,64600000,33000000,201650000,124000000,0,85000000,886250000,945200000,14952,63215.6,945200000,180366770000,0.5,902214689,896272060,945200000,2.4
2017,189,상지대학교,대학,사립,강원,B그룹,79098658000,30143390,3126000,11290740,189861067,2170000,0,29400000,265991197,75099952000,93734000,17514000,19600000,225719490,4280510,0,29400000,390248000,265991197,7620,34907.0,265991197,79098658000,0.3,591543479,482490818,265991197,-31.7
2017,190,상지영서대학교,전문대학,사립,강원,B그룹,28437385000,53482860,4978000,4265700,0,0,0,0,62726560,29359589000,25000000,6000000,4000000,0,0,0,23200000,58200000,62726560,2854,21978.5,62726560,28437385000,0.2,81020000,80191430,62726560,-11.4
2017,191,서강대학교,대학,사립,서울,A그룹,192020659000,741202297,74989970,13211200,1309326760,670057054,0,89424599,2898211880,186277021000,791700000,85101000,9000000,1072819800,626111224,0,37147500,2621879524,2898211880,11174,259371.0,2898211880,192020659000,1.5,2369641000,2348796030,2898211880,11.3
2017,192,서경대학교,대학,사립,서울,B그룹,83830205000,418346910,75929540,3354590,126643927,2530000,0,33000000,659804967,88045498000,430000000,82359000,10000000,134000000,6000000,0,46000000,708359000,659804967,7190,91767.0,659804967,83830205000,0.8,631347118,652062788,659804967,2.2
2017,193,서남대학교,대학,사립,전북,C그룹,0,0,0,0,0,0,0,0,0,0,50000000,0,0,10000000,40000000,0,0,100000000,0,1758,0.0,0,0,0.0,0,1099980,0,0.0
2017,194,서라벌대학교,전문대학,사립,경북,C그룹,9793205000,14178260,2037000,0,3000000,5906890,0,0,25122150,7720575000,10669000,2500000,0,3000000,6100000,0,0,22269000,25122150,872,28809.8,25122150,9793205000,0.3,40979720,27484810,25122150,-20.8
2017,195,서영대학교,전문대학,사립,광주,A그룹,41259889000,29316170,29439600,0,13160000,20972581,0,28476200,121364551,40460456000,19001000,29300000,0,6800000,22400000,0,33700000,111201000,121364551,5094,23825.0,121364551,41259889000,0.3,128219360,135197417,121364551,-2.4
2017,196,서울과학기술대학교,대학,국립,서울,A그룹,146123635000,546000000,61304760,0,799148620,0,0,45375000,1451828380,145102173000,335000000,50000000,0,977520000,0,0,35000000,1397520000,1451828380,12407,117016.9,1451828380,146123635000,1.0,2776408740,1598136990,1451828380,-25.8
2017,197,서울과학종합대학원대학교,대학원대학,사립,서울,-,17127690000,0,0,0,10731895,15896295,0,0,26628190,16571852000,5000000,0,0,11200000,17000000,0,0,33200000,26628190,368,72359.2,26628190,17127690000,0.2,20024335,27080263,26628190,16.8
2017,198,서울교육대학교,대학,국립,서울,C그룹,40837691000,124062370,22419170,10137070,97406018,38616016,0,0,292640644,38445741000,92500000,23350000,5000000,97000000,38000000,0,0,255850000,292640644,2996,97677.1,292640644,40837691000,0.7,262476080,247157075,292640644,6.3
2017,199,서울기독대학교,대학,사립,서울,C그룹,9144538000,32991115,3554800,1457230,22189220,34969210,0,26112390,121273965,9296912000,38000000,3000000,1500000,13500000,42000000,0,32000000,130000000,121273965,761,159361.3,121273965,9144538000,1.3,33178599,94789278,121273965,106.8
2017,200,서울대학교,대학,국립,서울,A그룹,843343242910,1852599000,1033128000,36550000,6618812000,1199978000,0,136479000,10877546000,803119227000,1394500000,747000000,35000000,6700000000,1160058000,0,98000000,10134558000,10877546000,28630,379935.2,10877546000,843343242910,1.3,9854134830,10435071896,10877546000,5.1
2017,201,서울디지털대학교,대학,사립,서울,A그룹,42331424000,0,0,0,12000000,0,0,22303180,34303180,41223174000,0,0,0,12000000,0,0,22500000,34500000,34303180,10833,3166.5,34303180,42331424000,0.1,42000000,42000000,34303180,-9.2
2017,202,서울미디어대학원대학교,대학원대학,사립,서울,-,9656960000,2282840,1597400,0,0,4984000,0,0,8864240,8854492000,3400000,0,300000,0,15000000,0,0,18700000,8864240,104,85233.1,8864240,9656960000,0.1,5946960,4840000,8864240,32.3
2017,203,서울벤처대학원대학교,대학원대학,사립,서울,-,4679513000,0,0,0,0,0,0,0,0,4279317000,500000,0,500000,0,0,0,0,1000000,0,256,0.0,0,4679513000,0.0,459000,288000,0,-68.6
