연도,번호,학교명,학교유형,설립,지역,대학규모,봉사대상자수 및 이용자수_봉사대상자수_전년도_재학생수,봉사대상자수 및 이용자수_봉사대상자수_전년도_학부생,봉사대상자수 및 이용자수_봉사대상자수_전년도_대학원생,봉사대상자수 및 이용자수_봉사대상자수_전년도_전임교원,봉사대상자수 및 이용자수_봉사대상자수_전년도_비전임교원,봉사대상자수 및 이용자수_봉사대상자수_전년도_직원,봉사대상자수 및 이용자수_봉사대상자수_전년도_기타,봉사대상자수 및 이용자수_봉사대상자수_전년도_계,봉사대상자수 및 이용자수_봉사대상자수_당해년도_재학생수,봉사대상자수 및 이용자수_봉사대상자수_당해년도_학부생,봉사대상자수 및 이용자수_봉사대상자수_당해년도_대학원생,봉사대상자수 및 이용자수_봉사대상자수_당해년도_전임교원,봉사대상자수 및 이용자수_봉사대상자수_당해년도_비전임교원,봉사대상자수 및 이용자수_봉사대상자수_당해년도_직원,봉사대상자수 및 이용자수_봉사대상자수_당해년도_기타,봉사대상자수 및 이용자수_봉사대상자수_당해년도_계,봉사대상자수 및 이용자수_학과수,봉사대상자수 및 이용자수_이용자수_도서관 이용자수,대출현황_대출자수_학부생,대출현황_대출자수_대학원생,대출현황_대출자수_교원,대출현황_대출자수_직원,대출현황_대출자수_기타,대출현황_대출자수_계,대출현황_대출책수_학부생,대출현황_대출책수_대학원생,대출현황_대출책수_교원,대출현황_대출책수_직원,대출현황_대출책수_기타,대출현황_대출책수_계,참고서비스 및 상호협력_참고서비스 신청 및 제공 건수 (2010년 이전)_신청,참고서비스 및 상호협력_참고서비스 신청 및 제공 건수 (2010년 이전)_제공,참고서비스 및 상호협력_참고서비스 제공 건수 (2010년 이후)_면담,참고서비스 및 상호협력_참고서비스 제공 건수 (2010년 이후)_전화,참고서비스 및 상호협력_참고서비스 제공 건수 (2010년 이후)_온라인,참고서비스 및 상호협력_상호대차 신청 및 제공 건수_신청,참고서비스 및 상호협력_상호대차 신청 및 제공 건수_제공,참고서비스 및 상호협력_원문복사 신청 및 제공 건수_신청,참고서비스 및 상호협력_원문복사 신청 및 제공 건수_제공,이용자 교육_대면 이용자 교육_교육횟수,이용자 교육_대면 이용자 교육_교육 참가자수,이용자 교육_비대면 이용자 교육_교육횟수,이용자 교육_비대면 이용자 교육_교육 참가자수,재학생 1인당 대출책수_대출책수,재학생 1인당 대출책수_재학생수(전년도),재학생 1인당 대출책수_재학생 1인당 대출책수,재학생 1인당 도서관방문자수_방문자수,재학생 1인당 도서관방문자수_재학생수(전년도),재학생 1인당 도서관방문자수_재학생 1인당 도서관방문자수
2024,171,백제예술대학교,전문대학,사립,전북,C그룹,835,835,0,29,79,28,0,971,727,727,0,23,66,23,0,839,0,4855,45,0,0,6,0,51,464,0,0,18,0,482,0,0,0,0,0,0,0,0,0,0,0,0,0,464,835,0.6000000238418579,4855,835,5.800000190734863
2024,172,베뢰아국제대학원대학교,대학원대학,사립,서울,-,45,0,45,4,11,8,0,68,41,0,41,4,11,7,0,63,0,3500,0,61,6,6,1,74,0,466,36,20,0,522,0,0,0,0,0,1,0,2,0,4,65,0,0,466,45,10.399999618530273,3500,45,77.80000305175781
2024,173,벽성대학,전문대학,사립,전북,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,174,부산가톨릭대학교,대학,사립,부산,C그룹,3775,3534,241,138,125,134,19,4191,3797,3508,289,129,145,159,46,4276,0,97535,1322,76,80,69,19,1566,10082,705,1324,603,250,12964,0,0,0,0,0,24,13,282,8,70,783,0,0,10787,3775,2.9000000953674316,97535,3775,25.799999237060547
2024,175,부산경상대학교,전문대학,사립,부산,B그룹,2152,2152,0,61,251,39,0,2503,1766,1766,0,48,279,36,0,2129,0,2395,86,0,12,10,7,115,928,0,106,331,364,1729,0,0,0,0,0,0,0,0,0,0,0,1,86,928,2152,0.4000000059604645,2395,2152,1.100000023841858
2024,176,부산과학기술대학교,전문대학,사립,부산,B그룹,3188,3188,0,112,283,90,45,3718,3480,3480,0,110,306,93,253,4242,0,1662,57,0,6,4,8,75,1262,0,55,31,259,1607,0,0,0,0,0,0,0,0,0,0,0,0,0,1262,3188,0.4000000059604645,1662,3188,0.5
2024,177,부산교육대학교,대학,국립,부산,C그룹,2203,1452,751,81,225,87,690,3286,2108,1404,704,81,220,86,690,3185,0,52566,883,135,52,39,35,1144,7366,1281,838,953,339,10777,0,0,0,0,0,70,57,53,17,7,7,0,0,8647,2203,3.9000000953674316,52566,2203,23.899999618530273
2024,178,부산대학교,대학,국립,부산,A그룹,27126,19759,7367,1425,2146,939,2047,33683,27182,19712,7470,1446,2207,958,20091,51884,0,4309295,9478,2858,1283,228,2773,16620,101645,43434,37926,3963,50003,236971,0,0,0,0,0,574,729,2092,2016,239,5735,8,4584,145079,27126,5.300000190734863,4309295,27126,158.89999389648438
2024,179,부산디지털대학교,대학,사립,부산,C그룹,2356,2271,85,19,81,34,0,2490,2396,2314,82,19,99,37,0,2551,0,23,319,1,4,10,3,337,2811,3,16,51,3,2884,0,0,0,0,0,0,0,0,0,0,0,0,0,2814,2356,1.2000000476837158,23,2356,0
2024,180,부산보건대학교,전문대학,사립,부산,B그룹,2445,2445,0,86,231,72,58,2892,2373,2373,0,84,222,80,53,2812,0,165843,394,0,33,33,13,473,5387,0,390,535,214,6526,0,0,0,0,0,1,0,4,0,2,22,1,4,5387,2445,2.200000047683716,165843,2445,67.80000305175781
2024,181,부산여자대학교,전문대학,사립,부산,C그룹,1882,1882,0,57,154,93,92,2278,1757,1757,0,54,146,97,92,2146,0,20000,305,0,22,53,20,400,2201,0,194,1100,235,3730,0,0,0,0,0,0,0,0,0,0,0,0,0,2201,1882,1.2000000476837158,20000,1882,10.600000381469727
2024,182,부산예술대학교,전문대학,사립,부산,C그룹,627,627,0,23,138,22,0,810,652,652,0,21,105,20,0,798,0,10,5,0,2,2,1,10,9,0,9,7,2,27,0,0,0,0,0,0,0,0,0,0,0,0,0,9,627,0,10,627,0
2024,183,부산외국어대학교,대학,사립,부산,B그룹,7300,6735,565,237,284,187,627,8635,7149,6549,600,228,301,201,1056,8935,0,243195,3067,236,225,146,306,3980,27406,2336,3943,2218,2456,38359,0,0,0,0,0,53,219,70,17,19,99,2,1904,29742,7300,4.099999904632568,243195,7300,33.29999923706055
2024,184,부산장신대학교,대학,사립,경남,C그룹,315,133,182,17,16,15,250,613,311,132,179,17,15,15,261,619,0,68318,79,118,20,8,72,297,1477,2113,666,70,241,4567,0,0,0,0,0,22,0,5,0,0,0,0,0,3590,315,11.399999618530273,68318,315,216.89999389648438
2024,185,부천대학교,전문대학,사립,경기,A그룹,7075,7075,0,189,417,95,53,7829,7018,7018,0,185,395,97,7018,14713,0,62304,1444,0,76,233,37,1790,7163,0,939,2574,281,10957,0,0,0,0,0,5,141,0,0,3,291,2,120,7163,7075,1,62304,7075,8.800000190734863
2024,186,삼육대학교,대학,사립,서울,B그룹,6228,5445,783,215,454,255,174,7326,5922,5214,708,209,503,267,282,7183,0,227599,1355,123,101,110,45,1734,5021,1333,1274,992,5913,14533,0,0,0,0,0,51,24,394,4,3,23,2,7,6354,6228,1,227599,6228,36.5
2024,187,삼육보건대학교,전문대학,사립,서울,C그룹,1265,1265,0,42,110,62,97,1576,1358,1358,0,41,118,53,97,1667,0,26334,349,0,24,41,10,424,1896,0,373,479,120,2868,0,0,0,0,0,0,0,0,0,26,444,1,65,1896,1265,1.5,26334,1265,20.799999237060547
2024,188,상명대학교,대학,사립,서울,A그룹,13117,11873,1244,481,435,313,2201,16547,12679,11607,1072,458,364,329,2244,16074,0,438435,3321,277,227,183,349,4357,29273,2386,3474,3187,57183,95503,0,0,0,0,0,77,136,236,56,100,1854,1,412,31659,13117,2.4000000953674316,438435,13117,33.400001525878906
2024,189,상지대학교,대학,사립,강원,B그룹,6656,6330,326,254,306,165,2901,10282,6295,5950,345,256,300,174,2711,9736,0,92365,824,25,107,61,14,1031,5008,380,1485,656,188,7717,0,0,0,0,0,11,12,285,5,23,642,1,54,5388,6656,0.800000011920929,92365,6656,13.899999618530273
2024,190,상지영서대학교,전문대학,사립,강원,B그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,191,서강대학교,대학,사립,서울,A그룹,11792,8100,3692,413,817,314,5879,19215,12178,8193,3985,406,878,314,6331,20107,0,834045,4174,1647,454,212,647,7134,37431,33734,13909,4339,15213,104626,0,0,0,0,0,2726,3278,1108,876,157,1979,0,0,71165,11792,6,834045,11792,70.69999694824219
2024,192,서경대학교,대학,사립,서울,B그룹,7178,6660,518,255,364,206,515,8518,7300,6708,592,253,369,209,450,8581,0,270541,1741,65,132,84,811,2833,9770,402,2367,1804,6644,20987,0,0,0,0,0,2,84,6,7,36,1081,0,0,10172,7178,1.399999976158142,270541,7178,37.70000076293945
2024,193,서남대학교,대학,사립,전북,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,194,서라벌대학교,전문대학,사립,경북,C그룹,612,612,0,22,53,26,0,713,419,419,0,0,0,0,0,419,0,1631,45,0,4,8,0,57,193,0,19,52,0,264,0,0,0,0,0,0,0,0,0,0,0,0,0,193,612,0.30000001192092896,1631,612,2.700000047683716
2024,195,서영대학교,전문대학,사립,광주,A그룹,4798,4798,0,124,396,70,0,5388,4808,4808,0,122,398,74,0,5402,0,25085,202,0,26,15,0,243,984,0,435,129,0,1548,0,0,0,0,0,0,0,0,0,3,116,0,0,984,4798,0.20000000298023224,25085,4798,5.199999809265137
2024,196,서울과학기술대학교,대학,국립,서울,A그룹,11800,10115,1685,419,506,553,1131,14409,11845,10126,1719,432,505,545,1142,14469,0,776906,5181,627,333,327,312,6780,44854,6794,6456,4173,5099,67376,0,0,0,0,0,79,247,314,25,158,1665,2,120,51648,11800,4.400000095367432,776906,11800,65.80000305175781
2024,197,서울과학종합대학원대학교,대학원대학,사립,서울,-,986,0,986,15,214,80,0,1295,868,0,868,18,275,74,0,1235,0,9,0,8,1,0,0,9,0,22,1,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,22,986,0,9,986,0
2024,198,서울교육대학교,대학,국립,서울,C그룹,2708,1444,1264,101,424,152,124,3509,2471,1339,1132,103,430,151,140,3295,0,189797,1134,469,102,96,54,1855,14209,5045,2395,2171,569,24389,0,0,0,0,0,67,21,131,26,1,6,17,26,19254,2708,7.099999904632568,189797,2708,70.0999984741211
2024,199,서울기독대학교,대학,사립,서울,C그룹,555,413,142,27,99,21,320,1022,818,642,176,30,97,21,220,1186,0,5725,83,43,11,7,2,146,1016,270,73,112,2,1473,0,0,0,0,0,15,0,1,0,3,38,0,0,1286,555,2.299999952316284,5725,555,10.300000190734863
2024,200,서울대학교,대학,국립,서울,A그룹,29065,16662,12403,2308,3956,3273,10521,49123,29741,17010,12731,2344,4053,3381,10124,49643,0,1802749,13307,9895,1319,3204,2423,30148,88670,100654,18806,34292,76162,318584,0,0,0,0,0,2598,2149,2672,7174,409,12088,0,0,189324,29065,6.5,1802749,29065,62
2024,201,서울디지털대학교,대학,사립,서울,A그룹,10820,10820,0,51,371,60,1980,13282,10986,10986,0,52,399,60,3999,15496,0,19665,1785,0,5,52,51,1893,13090,0,83,457,382,14012,0,0,0,0,0,0,0,1,0,4,4,0,0,13090,10820,1.2000000476837158,19665,10820,1.7999999523162842
2024,202,서울미디어대학원대학교,대학원대학,사립,서울,-,224,0,224,12,16,13,0,265,352,0,352,12,23,15,0,402,0,100,0,0,0,1,0,1,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224,0,100,224,0.4000000059604645
2024,203,서울벤처대학원대학교,대학원대학,사립,서울,-,266,0,266,12,22,13,0,313,249,0,249,12,20,13,0,294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266,0,0,266,0
2024,204,서울불교대학원대학교,대학원대학,사립,서울,-,172,0,172,10,31,9,0,222,210,0,210,12,21,8,0,251,0,73,0,68,5,0,0,73,0,402,50,0,0,452,0,0,0,0,0,0,0,9,0,0,0,0,0,402,172,2.299999952316284,73,172,0.4000000059604645
2024,205,서울사이버대학교,대학,사립,서울,A그룹,16894,16496,398,71,411,93,44,17513,16737,16335,402,73,453,97,15,17375,0,1302,1199,53,12,23,15,1302,2441,174,18,58,23,2714,0,0,0,0,0,0,0,0,0,0,0,0,0,2615,16894,0.20000000298023224,1302,16894,0.10000000149011612
2024,206,서울사회복지대학원대학교,대학원대학,사립,서울,-,163,0,163,6,12,8,0,189,193,0,193,5,13,9,0,220,0,632,0,21,0,0,15,36,0,64,0,0,56,120,0,0,0,0,0,0,0,0,0,0,0,0,0,64,163,0.4000000059604645,632,163,3.9000000953674316
2024,207,서울상담심리대학원대학교,대학원대학,사립,서울,-,130,0,130,9,4,18,37,198,133,0,133,9,4,20,33,199,0,2889,0,110,5,8,22,145,0,1062,29,87,185,1363,0,0,0,0,0,0,0,9,0,7,8,0,0,1062,130,8.199999809265137,2889,130,22.200000762939453
2024,208,서울성경신학대학원대학교,대학원대학,사립,서울,-,77,0,77,5,18,5,13,118,69,0,69,4,18,5,14,110,0,13197,0,16,8,4,1,29,0,84,96,16,4,200,0,0,0,0,0,33,0,51,1,6,123,6,462,84,77,1.100000023841858,13197,77,171.39999389648438
2024,209,서울시립대학교,대학,공립,서울,A그룹,11568,8697,2871,450,862,455,192,13527,11746,8796,2950,461,889,573,252,13921,0,1364940,4897,1265,390,334,226,7112,51293,17824,7796,7316,14247,98476,0,0,0,0,0,250,160,434,219,43,759,2,23,69117,11568,6,1364940,11568,118
2024,210,서울신학대학교,대학,사립,경기,C그룹,2754,2015,739,103,195,79,0,3131,2703,1965,738,98,213,69,0,3083,0,64224,669,404,62,17,69,1221,6642,7768,997,51,1171,16629,0,0,0,0,0,21,119,19,35,3,86,2,54,14410,2754,5.199999809265137,64224,2754,23.299999237060547
2024,211,서울여자간호대학교,전문대학,사립,서울,C그룹,851,851,0,28,34,23,17,953,879,879,0,28,37,39,17,1000,0,45449,355,0,13,10,1,379,4194,0,143,95,83,4515,0,0,0,0,0,0,0,0,0,0,0,1,20,4194,851,4.900000095367432,45449,851,53.400001525878906
2024,212,서울여자대학교,대학,사립,서울,B그룹,7265,7018,247,232,355,219,3979,12050,7461,7207,254,231,400,220,981,9293,0,463728,4897,200,208,193,176,5674,30078,3138,4013,2496,67804,107529,0,0,0,0,0,352,566,275,95,47,1502,6,425,33216,7265,4.599999904632568,463728,7265,63.79999923706055
2024,213,서울예술대학교,전문대학,사립,경기,B그룹,3153,3153,0,84,337,61,6,3641,3139,3139,0,82,352,68,9,3650,0,87975,1343,0,53,48,4,1448,15789,66,574,1079,46,17554,0,0,0,0,0,2,0,8,0,0,0,10,1009,15855,3153,5,87975,3153,27.899999618530273
2024,214,서울외국어대학원대학교,대학원대학,사립,서울,-,188,0,188,8,38,4,0,238,165,0,165,9,37,3,0,214,0,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,0,168,188,0.8999999761581421
2024,215,서울장신대학교,대학,사립,경기,C그룹,592,275,317,35,46,24,317,1014,562,263,299,29,45,23,314,973,0,933,59,143,14,8,12,236,313,1494,225,93,497,2622,0,0,0,0,0,0,0,0,4,2,42,0,0,1807,592,3.0999999046325684,933,592,1.600000023841858
2024,216,서울한영대학교,대학,사립,서울,C그룹,904,623,281,33,78,36,565,1616,915,594,321,29,77,32,0,1053,0,4980,428,45,28,22,14,537,2289,400,397,236,667,3989,0,0,0,0,0,45,60,29,4,3,115,0,0,2689,904,3,4980,904,5.5
2024,217,서원대학교,대학,사립,충북,B그룹,6733,6571,162,231,299,148,64,7475,7146,6963,183,215,319,152,60,7892,0,263701,1838,20,106,96,9,2069,14848,72,3211,1867,394,20392,0,0,0,0,0,50,74,34,13,27,658,2,853,14920,6733,2.200000047683716,263701,6733,39.20000076293945
2024,218,서일대학교,전문대학,사립,서울,A그룹,5939,5939,0,173,396,57,0,6565,5992,5992,0,169,378,58,0,6597,0,12054,537,0,58,38,0,633,7013,0,760,495,0,8268,0,0,0,0,0,2,5,23,1,32,921,0,0,7013,5939,1.2000000476837158,12054,5939,2
2024,219,서정대학교,전문대학,사립,경기,A그룹,7264,7264,0,178,543,126,0,8111,8487,8487,0,211,585,150,0,9433,0,2652,92,0,12,22,0,126,646,0,191,147,0,984,0,0,0,0,0,0,0,0,0,0,0,0,0,646,7264,0.10000000149011612,2652,7264,0.4000000059604645
2024,220,서해대학,전문대학,사립,전북,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,221,선교청대학교,대학,사립,충남,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,222,선린대학교,전문대학,사립,경북,C그룹,1943,1943,0,71,124,43,0,2181,1893,1893,0,69,135,48,0,2145,0,15438,238,0,22,11,0,271,5200,0,268,300,0,5768,0,0,0,0,0,0,0,1,0,2,48,0,0,5200,1943,2.700000047683716,15438,1943,7.900000095367432
2024,223,선문대학교,대학,사립,충남,B그룹,9409,9010,399,294,432,222,164,10521,9133,8531,602,290,460,227,161,10271,0,285059,2845,156,210,149,80,3440,28970,2006,5456,4019,36826,77277,0,0,0,0,0,57,215,214,99,76,2323,0,0,30976,9409,3.299999952316284,285059,9409,30.299999237060547
2024,224,선학유피대학원대학교,대학원대학,사립,경기,-,79,0,79,4,8,22,39,152,62,0,62,4,9,14,88,177,0,352,0,70,6,3,9,88,0,821,153,9,54,1037,0,0,0,0,0,0,0,3,0,3,81,0,0,821,79,10.399999618530273,352,79,4.5
2024,225,성결대학교,대학,사립,경기,B그룹,5690,5345,345,187,325,130,1657,7989,5626,5270,356,176,324,125,1676,7927,0,124912,1219,175,123,90,52,1659,13933,5478,2932,2202,5355,29900,0,0,0,0,0,8,48,15,13,64,1351,0,0,19411,5690,3.4000000953674316,124912,5690,22
2024,226,성공회대학교,대학,사립,서울,C그룹,2305,2038,267,82,232,77,243,2939,2275,2041,234,83,251,82,256,2947,0,89977,994,171,103,37,56,1361,6613,1992,1875,387,5859,16726,0,0,0,0,0,116,155,56,16,1,6,1,55,8605,2305,3.700000047683716,89977,2305,39
2024,227,성균관대학교,대학,사립,서울,A그룹,27941,19487,8454,1520,2300,495,21072,53328,28254,19351,8903,1529,2494,523,19449,52249,0,4710708,11973,4247,786,275,1199,18480,97059,50620,17061,4247,68103,237090,0,0,0,0,0,1399,1161,1984,1988,152,8961,12,635,147679,27941,5.300000190734863,4710708,27941,168.60000610351562
2024,228,성산효대학원대학교,대학원대학,사립,인천,-,199,0,199,13,24,10,29,275,193,0,193,12,24,11,29,269,0,25,0,13,6,4,0,23,0,149,116,32,2,299,0,0,0,0,0,0,0,1,0,0,0,0,0,149,199,0.699999988079071,25,199,0.10000000149011612
2024,229,성서침례대학원대학교,대학원대학,사립,경기,-,56,0,56,4,5,4,285,354,50,0,50,5,4,4,399,462,0,1210,0,43,7,2,0,52,0,1039,30,3,0,1072,0,0,0,0,0,0,0,0,0,0,0,0,0,1039,56,18.600000381469727,1210,56,21.600000381469727
2024,230,성신여자대학교,대학,사립,서울,A그룹,10046,9229,817,312,1113,367,716,12554,10077,9254,823,321,1156,358,783,12695,0,307899,4428,407,277,216,157,5485,26576,2824,4431,2659,51741,88231,0,0,0,0,0,97,115,132,51,134,1944,0,0,29400,10046,2.9000000953674316,307899,10046,30.600000381469727
2024,231,성운대학교,전문대학,사립,경북,C그룹,1557,1557,0,39,64,32,20,1712,1584,1584,0,40,58,28,20,1730,0,4720,114,0,13,13,6,146,686,0,159,319,28,1192,0,0,0,0,0,0,0,1,0,0,0,0,0,686,1557,0.4000000059604645,4720,1557,3
2024,232,성화대학,전문대학,사립,전남,B그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,233,세경대학교,전문대학,사립,강원,C그룹,860,860,0,26,59,32,0,977,786,786,0,26,67,22,0,901,0,900,175,0,21,9,0,205,499,0,213,66,0,778,0,0,0,0,0,0,0,0,0,11,178,0,0,499,860,0.6000000238418579,900,860,1
2024,234,세계사이버대학,기타,기타,경기,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,235,세명대학교,대학,사립,충북,B그룹,6868,6453,415,262,333,205,91,7759,6464,6002,462,251,312,207,154,7388,0,292054,2602,80,111,119,95,3007,31158,809,2423,2612,1795,38797,0,0,0,0,0,31,4,18,4,60,274,0,0,31967,6868,4.699999809265137,292054,6868,42.5
2024,236,세종대학교,대학,사립,서울,A그룹,15495,12414,3081,555,701,369,14102,31222,16206,12642,3564,575,750,375,14771,32677,0,400962,2623,298,280,193,113,3507,8995,1255,1442,1223,616,13531,0,0,0,0,0,50,69,98,40,64,516,0,0,10250,15495,0.699999988079071,400962,15495,25.899999618530273
2024,237,세한대학교,대학,사립,충남,C그룹,4023,3454,569,121,198,73,178,4593,4096,3375,721,134,171,86,178,4665,0,32255,137,0,24,12,0,173,729,0,223,135,0,1087,0,0,0,0,0,0,0,0,0,5,10,0,0,729,4023,0.20000000298023224,32255,4023,8
2024,238,송곡대학교,전문대학,사립,강원,C그룹,846,846,0,28,88,67,0,1029,822,822,0,30,92,61,0,1005,0,1820,54,0,6,5,23,88,186,0,33,16,101,336,0,0,0,0,0,0,0,0,0,0,0,0,0,186,846,0.20000000298023224,1820,846,2.200000047683716
2024,239,송원대학교,대학,사립,광주,C그룹,2989,2850,139,103,104,81,0,3277,2990,2841,149,95,92,82,0,3259,0,20716,144,0,17,29,0,190,4599,1,255,654,0,5509,0,0,0,0,0,0,0,19,0,22,410,3,228,4600,2989,1.5,20716,2989,6.900000095367432
2024,240,송호대학교,전문대학,사립,강원,C그룹,804,804,0,30,67,57,17,975,905,905,0,28,73,55,17,1078,0,5054,177,0,6,15,7,205,3031,0,52,193,89,3365,0,0,0,0,0,0,0,0,0,16,269,0,0,3031,804,3.799999952316284,5054,804,6.300000190734863
2024,241,수도국제대학원대학교,대학원대학,사립,서울,-,394,0,394,19,60,13,0,486,538,0,538,18,70,14,0,640,0,3503,0,50,16,2,0,68,0,294,240,35,0,569,0,0,0,0,0,2,0,1,0,0,0,0,0,294,394,0.699999988079071,3503,394,8.899999618530273
2024,242,수성대학교,전문대학,사립,대구,B그룹,3332,3332,0,88,204,101,22,3747,3409,3409,0,86,227,101,42,3865,0,57250,546,0,35,49,42,672,7414,0,361,665,16796,25236,0,0,0,0,0,0,0,6,0,0,0,0,0,7414,3332,2.200000047683716,57250,3332,17.200000762939453
2024,243,수원가톨릭대학교,대학,사립,경기,C그룹,176,120,56,10,34,47,180,447,154,108,46,9,34,49,201,447,0,19746,129,60,22,18,54,283,5815,3197,719,1124,1045,11900,0,0,0,0,0,32,37,10,18,5,82,0,0,9012,176,51.20000076293945,19746,176,112.19999694824219
2024,244,수원과학대학교,전문대학,사립,경기,B그룹,3416,3416,0,99,159,61,78,3813,2985,2985,0,93,141,50,39,3308,0,32607,318,0,49,39,1,407,2997,0,711,3141,70,6919,0,0,0,0,0,5,0,12,0,62,650,0,0,2997,3416,0.8999999761581421,32607,3416,9.5
2024,245,수원대학교,대학,사립,경기,B그룹,9204,8512,692,329,711,143,120,10507,8933,8230,703,314,692,173,105,10217,0,90177,4333,62,92,62,1,4550,14373,592,1117,5247,3,21332,0,0,0,0,0,28,34,45,10,22,112,0,0,14965,9204,1.600000023841858,90177,9204,9.800000190734863
2024,246,수원여자대학교,전문대학,사립,경기,B그룹,3736,3736,0,114,212,137,0,4199,3649,3649,0,112,248,131,0,4140,0,31630,995,0,42,77,5,1119,14024,0,320,1550,11,15905,0,0,0,0,0,0,0,0,0,14,891,0,0,14024,3736,3.799999952316284,31630,3736,8.5
2024,247,숙명여자대학교,대학,사립,서울,A그룹,12710,10348,2362,422,1223,367,6294,21016,12611,10219,2392,415,1252,369,6072,20719,0,781472,6123,1467,472,185,736,8983,124839,33470,19316,20874,24988,223487,0,0,0,0,0,600,254,920,122,266,3348,2,709,158309,12710,12.5,781472,12710,61.5
2024,248,순복음대학원대학교,대학원대학,사립,서울,-,110,0,110,6,13,3,0,132,111,0,111,7,13,3,0,134,0,120,0,7,0,0,0,7,0,18,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,18,110,0.20000000298023224,120,110,1.100000023841858
2024,249,순복음총회신학교,대학,사립,충북,C그룹,115,115,0,11,9,5,0,140,119,119,0,10,10,5,0,144,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,0,1,115,0
2024,250,순천제일대학교,전문대학,사립,전남,B그룹,2391,2391,0,72,143,58,0,2664,2606,2606,0,72,162,65,0,2905,0,10068,342,0,25,18,3,388,11028,0,397,181,99,11705,0,0,0,0,0,0,0,0,0,29,680,0,0,11028,2391,4.599999904632568,10068,2391,4.199999809265137
2024,251,순천향대학교,대학,사립,충남,A그룹,12236,11087,1149,945,654,377,96,14308,12310,11070,1240,958,684,395,101,14448,0,539601,2868,193,180,206,14,3461,32017,2075,3805,3329,208,41434,0,0,0,0,0,36,213,2125,46,58,435,15,2503,34092,12236,2.799999952316284,539601,12236,44.099998474121094
2024,252,숭실대학교,대학,사립,서울,A그룹,17277,14411,2866,507,972,332,17448,36536,17480,14517,2963,492,1059,353,17564,36948,0,886606,6602,1011,504,333,307,8757,78497,17964,14992,7209,11783,130445,0,0,0,0,0,223,237,358,169,25,120,0,0,96461,17277,5.599999904632568,886606,17277,51.29999923706055
2024,253,숭실사이버대학교,대학,사립,서울,B그룹,7413,7413,0,39,219,56,0,7727,7445,7445,0,39,251,64,0,7799,0,505,27,0,0,0,0,27,52,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,52,7413,0,505,7413,0.10000000149011612
2024,254,숭의여자대학교,전문대학,사립,서울,B그룹,3059,3059,0,81,149,54,0,3343,3010,3010,0,79,153,55,613,3910,0,24532,742,0,52,21,0,815,10414,0,672,525,1798,13409,0,0,0,0,0,0,0,0,0,3,79,0,0,10414,3059,3.4000000953674316,24532,3059,8
2024,255,신경주대학교,대학,사립,경북,C그룹,891,800,91,45,83,21,0,1040,905,804,101,56,113,45,0,1119,0,379,9,3,12,3,0,27,54,7,72,170,0,303,0,0,0,0,0,1,16,3,6,0,0,0,0,61,891,0.10000000149011612,379,891,0.4000000059604645
2024,256,신구대학교,전문대학,사립,경기,A그룹,6108,6108,0,162,293,66,47,6676,6104,6104,0,157,291,69,44,6665,0,110577,1008,0,76,44,19,1147,9508,0,7195,964,301,17968,0,0,0,0,0,0,0,0,0,1,33,6,3773,9508,6108,1.600000023841858,110577,6108,18.100000381469727
