연도,번호,학교명,학교유형,설립,지역,대학규모,직원_정규직_전담_1급 정사서,직원_정규직_전담_2급 정사서,직원_정규직_전담_준사서,직원_정규직_전담_미소지자,직원_정규직_전담_계,직원_정규직_겸직_1급 정사서,직원_정규직_겸직_2급 정사서,직원_정규직_겸직_준사서,직원_정규직_겸직_미소지자,직원_정규직_겸직_계,직원_비정규직_전담_1급 정사서,직원_비정규직_전담_2급 정사서,직원_비정규직_전담_준사서,직원_비정규직_전담_미소지자,직원_비정규직_전담_계,직원_비정규직_겸직_1급 정사서,직원_비정규직_겸직_2급 정사서,직원_비정규직_겸직_준사서,직원_비정규직_겸직_미소지자,직원_비정규직_겸직_계,직원_합계_전담_1급 정사서,직원_합계_전담_2급 정사서,직원_합계_전담_준사서,직원_합계_전담_미소지자,직원_합계_전담_계,직원_합계_겸직_1급 정사서,직원_합계_겸직_2급 정사서,직원_합계_겸직_준사서,직원_합계_겸직_미소지자,직원_합계_겸직_계,직원_합계_계_1급 정사서,직원_합계_계_2급 정사서,직원_합계_계_준사서,직원_합계_계_미소지자,직원_합계_계_계,직원교육현황_대면교육_참여시간,직원교육현황_대면교육_참여인원,직원교육현황_비대면 실시간 교육_참여시간,직원교육현황_비대면 실시간 교육_참여인원,직원교육현황_온라인 교육_참여시간,직원교육현황_온라인 교육_참여인원,"재학생 1,000명당 도서관 직원수_정규직_사서","재학생 1,000명당 도서관 직원수_정규직_비사서","재학생 1,000명당 도서관 직원수_비정규직_사서","재학생 1,000명당 도서관 직원수_비정규직_비사서","재학생 1,000명당 도서관 직원수_재학생수(당해년도)","재학생 1,000명당 도서관 직원수_재학생 1,000명당 도서관 직원수","재학생 1,000명당 사서 직원수_사서직원수 정규직","재학생 1,000명당 사서 직원수_사서직원수 비정규직","재학생 1,000명당 사서 직원수_재학생수(당해년도)","재학생 1,000명당 사서 직원수_재학생 1,000명당 사서 직원수",직원 1인당 평균 교육 참여 시간_교육 참여시간,직원 1인당 평균 교육 참여 시간_도서관직원수 정규직,직원 1인당 평균 교육 참여 시간_도서관직원수 비정규직,직원 1인당 평균 교육 참여 시간_직원 1인당 평균 교육 참여 시간
2021,214,서울외국어대학원대학교,대학원대학,사립,서울,-,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,9,2,1,0,0,0,182,5.5,1,0,182,5.5,9,1,0,9
2021,215,서울장신대학교,대학,사립,경기,C그룹,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,2,0,0,2,0,2,0,1,3,0,0,121.5,18,94,11,1,1,1,0,716,3.5999999046325684,1,1,716,2.799999952316284,215.5,2,1,71.80000305175781
2021,216,서울한영대학교,대학,사립,서울,C그룹,1,2,0,0,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,2,0,1,4,0,0,0,0,0,1,2,0,1,4,0,0,102.5,23,77,16,3,0,0,1,920,3.799999952316284,3,0,920,3.299999952316284,179.5,3,1,44.900001525878906
2021,217,서원대학교,대학,사립,충북,B그룹,1,1,0,1,3,0,0,0,0,0,1,4,0,1,6,0,0,0,0,0,2,5,0,2,9,0,0,0,0,0,2,5,0,2,9,45,45,60,11,98,21,2,1,5,1,6956,1,2,5,6956,1,203,5,7,16.899999618530273
2021,218,서일대학교,전문대학,사립,서울,A그룹,0,1,1,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,3,0,0,0,0,0,0,1,1,1,3,0,0,99.5,20,59,10,2,0,0,1,5678,0.4000000059604645,2,0,5678,0.4000000059604645,158.5,2,1,52.79999923706055
2021,219,서정대학교,전문대학,사립,경기,A그룹,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,2,0,0,1,0,1,0,1,1,1,3,0,0,48.5,7,0,0,0,1,2,0,6197,0.4000000059604645,0,2,6197,0.30000001192092896,48.5,0,3,16.200000762939453
2021,220,서해대학,전문대학,사립,전북,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,221,선교청대학교,대학,사립,충남,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,222,선린대학교,전문대학,사립,경북,C그룹,0,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,0,0,0,0,0,0,1,1,1,3,0,0,0,0,176,36,2,1,0,0,2151,1.2999999523162842,2,0,2151,0.8999999761581421,176,2,1,58.70000076293945
2021,223,선문대학교,대학,사립,충남,B그룹,0,4,0,0,4,0,0,0,0,0,0,5,1,2,8,0,0,0,0,0,0,9,1,2,12,0,0,0,0,0,0,9,1,2,12,0,0,349.5,75,726,141,4,0,6,2,9619,1,4,6,9619,1,1075.5,3,9,89.5999984741211
2021,224,선학유피대학원대학교,대학원대학,사립,경기,-,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,1,2,0,0,43.5,7,63,14,1,0,0,1,77,19.5,1,0,77,13,106.5,1,1,53.29999923706055
2021,225,성결대학교,대학,사립,경기,B그룹,0,4,0,0,4,0,0,0,0,0,0,2,0,2,4,0,0,0,0,0,0,6,0,2,8,0,0,0,0,0,0,6,0,2,8,0,0,193,29,95,32,4,0,2,2,5774,1.100000023841858,4,2,5774,1,288,4,3,41.099998474121094
2021,226,성공회대학교,대학,사립,서울,C그룹,1,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,3,0,0,0,0,0,1,2,0,0,3,18,3,69,11,0,0,3,0,0,0,2390,1.2999999523162842,3,0,2390,1.2999999523162842,87,3,0,29
2021,227,성균관대학교,대학,사립,서울,A그룹,5,5,0,3,13,0,0,0,0,0,1,15,10,6,32,0,0,0,0,0,6,20,10,9,45,0,0,0,0,0,6,20,10,9,45,16,3,187,42,287.6000061035156,40,10,3,26,6,27431,1.2999999523162842,10,26,27431,1.2999999523162842,490.6000061035156,13,33,10.699999809265137
2021,228,성산효대학원대학교,대학원대학,사립,인천,-,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,12,3,0,0,1,0,0,0,177,5.599999904632568,1,0,177,5.599999904632568,12,1,0,12
2021,229,성서침례대학원대학교,대학원대학,사립,경기,-,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,10.5,3,10,2,0,1,0,0,54,14.800000190734863,0,0,54,0,20.5,1,0,20.5
2021,230,성신여자대학교,대학,사립,서울,A그룹,1,3,0,0,4,0,0,0,0,0,0,7,0,2.799999952316284,9.800000190734863,0,0,0,0,0,1,10,0,2.799999952316284,13.800000190734863,0,0,0,0,0,1,10,0,2.799999952316284,13.800000190734863,30,24,209.5,39,185,38,4,0,7,2.799999952316284,10066,1.100000023841858,4,7,10066,1.100000023841858,424.5,5,10.800000190734863,26.899999618530273
2021,231,성운대학교,전문대학,사립,경북,C그룹,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,22.5,4,27,6,1,0,0,0,1491,0.699999988079071,1,0,1491,0.699999988079071,49.5,1,0,49.5
2021,232,성화대학,전문대학,사립,전남,B그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,233,세경대학교,전문대학,사립,강원,C그룹,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,15.5,3,66,13,1,0,0,0,967,1,1,0,967,1,81.5,1,0,81.5
2021,234,세계사이버대학,기타,기타,경기,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,235,세명대학교,대학,사립,충북,B그룹,2,0,0,1,3,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,2,0,0,6,8,0,0,0,0,0,2,0,0,6,8,0,0,114.5,26,194,41,2,1,0,5,7567,0.699999988079071,2,0,7567,0.30000001192092896,308.5,4,7,28
2021,236,세종대학교,대학,사립,서울,A그룹,0,6,0,1,7,0,0,0,0,0,0,7,1,2,10,0,0,0,0,0,0,13,1,3,17,0,0,0,0,0,0,13,1,3,17,90,9,85.5,16,595,114,6,1,8,2,14706,1,6,8,14706,1,770.5,10,15,30.799999237060547
2021,237,세한대학교,대학,사립,충남,C그룹,0,3,0,1,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,0,2,5,0,0,0,0,0,0,3,0,2,5,49.5,31,36.79999923706055,31,155,30,3,1,0,1,3921,1.100000023841858,3,0,3921,0.800000011920929,241.3000030517578,4,1,48.29999923706055
2021,238,송곡대학교,전문대학,사립,강원,C그룹,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,11.5,2,16,3,1,0,0,0,649,1.5,1,0,649,1.5,27.5,1,0,27.5
2021,239,송원대학교,대학,사립,광주,C그룹,0,3,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,4,0,0,0,0,0,0,3,0,1,4,38,19,83,17,45,9,3,1,0,0,3142,1.2000000476837158,3,0,3142,1,166,4,0,41.5
2021,240,송호대학교,전문대학,사립,강원,C그룹,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,24,5,0,0,1,0,0,0,945,1.100000023841858,1,0,945,1.100000023841858,24,1,0,24
2021,241,수도국제대학원대학교,대학원대학,사립,서울,-,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,1,0,1,2,0,0,0,0,4.5,1,1,1,0,0,358,5,1,0,358,2.799999952316284,4.5,1,0,4.5
2021,242,수성대학교,전문대학,사립,대구,B그룹,0,1,0,0,1,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,76.5,13,57,12,1,0,2,0,3326,0.800000011920929,1,2,3326,0.8999999761581421,133.5,1,2.5,38.099998474121094
2021,243,수원가톨릭대학교,대학,사립,경기,C그룹,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,2,0,0,0,1,1,1,0,0,2,3,0,0,60,13,109.5,22,1,1,0,1,184,12.5,1,0,184,5.400000095367432,169.5,3,0,56.5
2021,244,수원과학대학교,전문대학,사립,경기,B그룹,1,0,0,0,1,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,1,2,0,0,3,0,0,0,0,0,1,2,0,0,3,0,0,114.5,29,323,64,1,0,2,0,4621,0.6000000238418579,1,2,4621,0.6000000238418579,437.5,1,2,145.8000030517578
2021,245,수원대학교,대학,사립,경기,B그룹,1,0,0,1,2,0,0,0,0,0,0,7,0,1,8,0,0,0,0,0,1,7,0,2,10,0,0,0,0,0,1,7,0,2,10,180,6,135.5,24,362,77,1,1,7,1,9581,0.800000011920929,1,7,9581,0.800000011920929,677.5,2,12,48.400001525878906
2021,246,수원여자대학교,전문대학,사립,경기,B그룹,2,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,3,0,0,0,0,0,2,1,0,0,3,0,0,71,10,41,9,3,0,0,0,3996,0.800000011920929,3,0,3996,0.800000011920929,112,3,0,37.29999923706055
2021,247,숙명여자대학교,대학,사립,서울,A그룹,3,7,0,1,11,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,8,0,1,12,0,0,0,0,0,3,8,0,1,12,115.5,60,206,43,505,118,10,1,1,0,12596,0.8999999761581421,10,1,12596,0.8999999761581421,826.5,12,0,68.9000015258789
2021,248,순복음대학원대학교,대학원대학,사립,서울,-,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,118,4.199999809265137,0,0,118,0,0,0,1,0
2021,249,순복음총회신학교,대학,사립,충북,C그룹,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,171,4.699999809265137,0,0,171,0,0,1,0,0
2021,250,순천제일대학교,전문대학,사립,전남,B그룹,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,2,0,0,2,0,0,0,0,3.5,1,2,0,0,0,2534,0.800000011920929,2,0,2534,0.800000011920929,3.5,2,0,1.7999999523162842
2021,251,순천향대학교,대학,사립,충남,A그룹,2,5,0,2,9,0,0,0,0,0,0,2,0,7,9,0,0,0,0,0,2,7,0,9,18,0,0,0,0,0,2,7,0,9,18,0,0,234,56,1567,385,7,2,2,7,11665,1.2000000476837158,7,2,11665,0.800000011920929,1801,9,10,94.80000305175781
2021,252,숭실대학교,대학,사립,서울,A그룹,5,6,0,0,11,0,0,0,0,0,0,6,1,0,7,0,0,0,0,0,5,12,1,0,18,0,0,0,0,0,5,12,1,0,18,30.5,4,230.5,35,367,40,11,0,7,0,16346,1,11,7,16346,1.100000023841858,628,11,8,33.099998474121094
2021,253,숭실사이버대학교,대학,사립,서울,B그룹,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,6.5,2,0,0,0,1,0,0,6988,0.10000000149011612,0,0,6988,0,6.5,1,0,6.5
2021,254,숭의여자대학교,전문대학,사립,서울,B그룹,0,0,0,0,0,0,0,0,1,1,0,1,2,0,3,0,0,0,0,0,0,1,2,0,3,0,0,0,1,1,0,1,2,1,4,0,0,45,11,126,25,0,1,3,0,3273,1,0,3,3273,0.8999999761581421,171,0,3,57
2021,255,신경주대학교,대학,사립,경북,C그룹,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,96.5,22,132,31,0,0,1,0,833,1,0,1,833,1.2000000476837158,228.5,1,2,76.19999694824219
2021,256,신구대학교,전문대학,사립,경기,A그룹,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,2,0,0,2,0,0,0,0,76,9,2,0,0,0,6488,0.30000001192092896,2,0,6488,0.30000001192092896,76,2,0,38
2021,257,신라대학교,대학,사립,부산,B그룹,3,4,0,0,7,0,0,0,0,0,0,4,0,1,5,0,0,0,0,0,3,8,0,1,12,0,0,0,0,0,3,8,0,1,12,20,16,126.5,58,244,53,7,0,4,1,9058,1.2000000476837158,7,4,9058,1.2000000476837158,390.5,8,6,27.899999618530273
2021,258,신성대학교,전문대학,사립,충남,B그룹,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,2,0,0,0,1,1,0,2,0,1,3,0,0,96.5,14,6,1,2,0,0,1,3243,0.800000011920929,2,0,3243,0.6000000238418579,102.5,2,0,51.29999923706055
2021,259,신안산대학교,전문대학,사립,경기,B그룹,0,0,1,1,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,3,0,0,0,0,0,0,1,1,1,3,4.5,1,12,2,57,12,1,1,1,0,3043,0.8999999761581421,1,1,3043,0.699999988079071,73.5,2,1,24.5
2021,260,신한대학교,대학,사립,경기,B그룹,2,2,0,3,7,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,2,3,0,4,9,0,0,0,0,0,2,3,0,4,9,0,0,159.5,29,228,44,4,3,1,1,6758,1.100000023841858,4,1,6758,0.699999988079071,387.5,7,1,48.400001525878906
2021,261,신흥대학교,전문대학,사립,경기,A그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,262,실천신학대학원대학교,대학원대학,사립,경기,-,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,14,5,14,3,1,0,0,0,44,22.700000762939453,1,0,44,22.700000762939453,28,1,0,28
2021,263,아신대학교,대학,사립,경기,C그룹,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,36.5,5,5,1,1,0,0,0,1157,0.8999999761581421,1,0,1157,0.8999999761581421,41.5,2,0,20.799999237060547
2021,264,아주대학교,대학,사립,경기,A그룹,2,8,0,3,13,0,0,0,0,0,0,7,0,3,10,0,0,0,0,0,2,15,0,6,23,0,0,0,0,0,2,15,0,6,23,398,70,310.5,62,1419.199951171875,171,10,3,7,3,13640,1.399999976158142,10,7,13640,1.2000000476837158,2127.699951171875,14,9,92.5
2021,265,아주자동차대학교,전문대학,사립,충남,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,55,6,11,3,0,0,1,0,858,0.8999999761581421,0,1,858,1.2000000476837158,66,1,0,66
2021,266,안동과학대학교,전문대학,사립,경북,B그룹,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,2,0,0,2,0,0,38,7,193,38,2,0,0,0,2369,0.800000011920929,2,0,2369,0.800000011920929,231,0,3,77
2021,267,안산대학교,전문대학,사립,경기,A그룹,0,1,0,1,2,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,3,0,1,4,0,0,0,0,0,0,3,0,1,4,0,0,145.5,20,56,11,1,1,2,0,4213,0.800000011920929,1,2,4213,0.699999988079071,201.5,2,2,50.400001525878906
2021,268,안양대학교,대학,사립,경기,B그룹,1,1,0,0,2,0,0,0,0,0,1,1,0,1,3,0,0,0,0,0,2,2,0,1,5,0,0,0,0,0,2,2,0,1,5,0,0,86.5,20,196,41,2,0,2,1,5008,0.800000011920929,2,2,5008,0.800000011920929,282.5,3,4,40.400001525878906
2021,269,에스라성경대학원대학교,대학원대학,사립,경기,-,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,68,11.800000190734863,0,0,68,0,0,1,0,0
2021,270,여주대학교,전문대학,사립,경기,B그룹,0,2,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,3,0,0,0,0,0,0,2,0,1,3,0,0,86.5,13,49.599998474121094,9,2,1,0,0,4526,0.6000000238418579,2,0,4526,0.4000000059604645,136.10000610351562,3,0,45.400001525878906
2021,271,연성대학교,전문대학,사립,경기,A그룹,0,1,0,0,1,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,2,0,1,3,0,0,0,0,0,0,2,0,1,3,2,2,71,11,56,11,1,0,1,1,5813,0.4000000059604645,1,1,5813,0.30000001192092896,129,1,2,43
2021,272,연세대학교,대학,사립,서울,A그룹,11,22,0,5,38,0,1,0,0,1,0,19,3,4,26,0,0,0,0,0,11,41,3,9,64,0,1,0,0,1,11,42,3,9,65,333,136,970.5,219,1408,274,34,5,22,4,30796,1.899999976158142,34,22,30796,1.7999999523162842,2711.5,41,27,39.900001525878906
2021,273,연세대학교(미래),대학,사립,강원,B그룹,0,8,0,2,10,0,0,0,0,0,0,3,0,4,7,0,0,0,0,0,0,11,0,6,17,0,0,0,0,0,0,11,0,6,17,0,0,181,42,199,40,8,2,3,4,8105,1.7000000476837158,8,3,8105,1.399999976158142,380,10,6,23.799999237060547
2021,274,연암공과대학교,전문대학,사립,경남,C그룹,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,20.5,6,12,2,0,0,1,0,1198,0.699999988079071,0,1,1198,0.800000011920929,32.5,0,1,32.5
2021,275,연암대학교,전문대학,사립,충남,C그룹,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1,2,0,0,0,0,45.5,8,0,1,1,0,1038,1.5,0,1,1038,1,45.5,1,1,22.799999237060547
2021,276,영남대학교,대학,사립,경북,A그룹,9,12,1,2,24,1,0,0,0,1,0,2,0,8,10,0,0,0,0,0,9,14,1,10,34,1,0,0,0,1,10,14,1,10,35,5,1,127.5,30,125,61,23,2,2,8,23067,1.2999999523162842,23,2,23067,1.100000023841858,257.5,25,11,7.199999809265137
2021,277,영남사이버대학교,대학,사립,경북,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,278,영남신학대학교,대학,사립,경북,C그룹,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,14,3,37,8,1,0,0,0,762,1.2999999523162842,1,0,762,1.2999999523162842,51,1,0,51
2021,279,영남외국어대학,전문대학,사립,경북,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,449,1.100000023841858,0,0,449,0,0,0,1,0
2021,280,영남이공대학교,전문대학,사립,대구,A그룹,0,0,0,1,1,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,4,0,1,5,0,0,0,0,0,0,4,0,1,5,0,0,105,21,164,32,0,1,4,0,5135,0.800000011920929,0,4,5135,0.800000011920929,269,1,4,53.79999923706055
2021,281,영산대학교,대학,사립,경남,B그룹,1,6,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,7,0,0,0,0,0,1,6,0,0,7,0,0,133.5,15,193,45,7,0,0,0,6354,1.100000023841858,7,0,6354,1.100000023841858,326.5,7,1,40.79999923706055
2021,282,영산선학대학교,대학,사립,전남,C그룹,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,4,1,0,0,25,5,1,0,0,0,34,29.399999618530273,1,0,34,29.399999618530273,29,0,1,29
2021,283,영진전문대학교,전문대학,사립,대구,A그룹,1,0,3,1,5,0,0,0,0,0,0,2,0,1,3,0,0,0,0,0,1,2,3,2,8,0,0,0,0,0,1,2,3,2,8,54,18,210.5,35,164,33,4,1,2,1,7167,1,4,2,7167,0.800000011920929,428.5,6,1,61.20000076293945
2021,284,예명대학원대학교,대학원대학,사립,서울,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,0,0,0,194,0,0,0,0,0
2021,285,예수대학교,대학,사립,전북,C그룹,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,2,0,0,2,0,0,152,21,138,31,1,0,1,0,551,3.299999952316284,1,1,551,3.5999999046325684,290,1,1,145
2021,286,예원예술대학교,대학,사립,전북,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920,0,0,0,1920,0,0,2,0,0
2021,287,오산대학교,전문대학,사립,경기,A그룹,0,0,0,0,0,0,0,0,0,0,0,2,0,1,3,0,0,0,0,0,0,2,0,1,3,0,0,0,0,0,0,2,0,1,3,0,0,104,17,28,4,0,0,2,1,4706,0.4000000059604645,0,2,4706,0.4000000059604645,132,0,4,33
2021,288,온석대학원대학교,대학원대학,사립,경기,-,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,1,0,0,1,2,0,0,0,0,22,4,1,1,0,0,167,10.800000190734863,1,0,167,6,22,2,0,11
2021,289,용인대학교,대학,사립,경기,B그룹,0,1,0,1,2,0,0,0,0,0,0,2,0,2,4,0,0,0,0,0,0,3,0,3,6,0,0,0,0,0,0,3,0,3,6,0,0,42.5,9,13,3,1,1,2,2,6227,0.699999988079071,1,2,6227,0.5,55.5,4,2,9.300000190734863
2021,290,용인예술과학대학교,전문대학,사립,경기,B그룹,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,115.5,24,26,5,1,0,0,0,3267,0.30000001192092896,1,0,3267,0.30000001192092896,141.5,1,1,70.80000305175781
2021,291,우석대학교,대학,사립,전북,B그룹,0,6,0,1,7,0,0,0,0,0,0,1,0,2,3,0,0,0,0,0,0,7,0,3,10,0,0,0,0,0,0,7,0,3,10,115,18,280.5,33,258,35,6,1,1,2,8255,1,6,1,8255,0.800000011920929,653.5,6,4,65.4000015258789
2021,292,우송공업대학,전문대학,사립,대전,B그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,293,우송대학교,대학,사립,대전,A그룹,0,0,0,6,6,0,0,0,0,0,0,5,0,9,14,0,0,0,0,0,0,5,0,15,20,0,0,0,0,0,0,5,0,15,20,0,0,110,19,190.39999389648438,42,0,6,5,9,10074,1.2999999523162842,0,5,10074,0.5,300.3999938964844,5,15,15
2021,294,우송정보대학,전문대학,사립,대전,B그룹,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,0,0,0,0,0,0,1,0,2,3,0,0,0,0,0,0,1,0,2,3,0,0,64,11,72.5,18,0,0,1,2,3833,0.5,0,1,3833,0.30000001192092896,136.5,0,3,45.5
2021,295,울산과학기술원,대학,국립,울산,C그룹,1,3,0,1,5,0,0,0,0,0,0,3,0,3,6,0,0,0,0,0,1,6,0,4,11,0,0,0,0,0,1,6,0,4,11,0,0,70,6,0,0,4,1,3,3,4041,2.200000047683716,4,3,4041,1.7000000476837158,70,5,8,5.400000095367432
2021,296,울산과학대학교,전문대학,사립,울산,A그룹,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,2,0,0,2,32,7,48.5,11,93,17,1,0,1,0,5500,0.30000001192092896,1,1,5500,0.4000000059604645,173.5,2,1,57.79999923706055
