연도,번호,학교명,학교유형,설립,지역,대학규모,봉사대상자수 및 이용자수-재학생수(당해년도),봉사대상자수-학부생,대학원생,전임교원,비전임교원,직원,기타,계,학과수,이용자수-도서관 이용자수,대출현황-대출자수-학부생,대학원생,교원,직원,기타,계,대출책수-학부생,대학원생,교원,직원,기타,계,참고서비스 및 상호협력-참고서비스 신청 및 제공 건수 (2010년 이전)-신청,제공,참고서비스 제공 건수 (2010년 이후)-면담,전화,온라인,상호대차 신청 및 제공 건수-신청,제공,원문복사 신청 및 제공 건수-신청,제공,이용자 교육-교육횟수,교육 참가자수,재학생 1인당 대출책수-대출책수,재학생수(당해년도),재학생 1인당 대출책수,재학생 1인당 도서관방문자수-방문자수,재학생수(당해년도),재학생 1인당 도서관방문자수
2015,210,서울신학대학교,대학,사립,경기,C그룹,3230,2389,841,98,200,63,862,4453,12,149664,1696,718,38,13,166,2631,18055,23272,4258,900,862,47347,0,0,786,128,14,14,67,8,65,116,1401,41327,3230,12.800000190734863,149664,3230,46.29999923706055
2015,211,서울여자간호대학교,전문대학,사립,서울,C그룹,976,976,0,30,47,19,0,1072,4,15224,729,0,17,22,0,768,6123,0,82,141,0,6346,0,0,144,31,12,0,0,1,0,1,245,6123,976,6.300000190734863,15224,976,15.600000381469727
2015,212,서울여자대학교,대학,사립,서울,B그룹,8236,7770,466,246,358,246,2123,11209,46,545054,7100,408,285,375,721,8889,88721,8449,6022,5432,6749,115373,0,0,2719,890,402,753,303,481,275,55,693,97170,8236,11.800000190734863,545054,8236,66.19999694824219
2015,213,서울예술대학교,전문대학,사립,경기,B그룹,3063,3063,0,83,327,54,22,3549,32,185207,1839,0,97,55,1,1992,18823,0,1629,846,56,21354,0,0,0,1,0,0,0,17,0,1,1015,18823,3063,6.099999904632568,185207,3063,60.5
2015,214,서울외국어대학원대학교,대학원대학,사립,서울,-,147,0,147,8,35,4,0,194,3,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,0.0,140,147,1.0
2015,215,서울장신대학교,대학,사립,경기,C그룹,874,522,352,37,54,29,10,1004,3,15147,243,240,22,10,1,516,1738,4042,908,170,314,7172,0,0,815,360,0,22,15,0,0,5,1116,5780,874,6.599999904632568,15147,874,17.299999237060547
2015,216,서울한영대학교,대학,사립,서울,C그룹,1101,791,310,43,67,46,159,1416,11,31560,518,114,42,31,6,711,4051,1898,925,797,0,7671,0,0,986,394,26,3,15,291,6,3,282,5949,1101,5.400000095367432,31560,1101,28.700000762939453
2015,217,서원대학교,대학,사립,충북,B그룹,7474,7312,162,248,259,126,198,8305,49,314646,3129,27,138,130,130,3554,26867,249,2493,2823,968,33400,0,0,0,0,10,28,27,119,45,21,1793,27116,7474,3.5999999046325684,314646,7474,42.099998474121094
2015,218,서일대학교,전문대학,사립,서울,A그룹,6422,6422,0,174,433,55,62,7146,62,22505,1723,0,53,54,14,1844,8352,0,866,355,40,9613,0,0,500,400,100,5,17,54,7,64,2276,8352,6422,1.2999999523162842,22505,6422,3.5
2015,219,서정대학교,전문대학,사립,경기,A그룹,4809,4809,0,124,268,64,1,5266,28,2887,1246,0,26,18,1,1291,1502,0,105,199,59,1865,0,0,49,38,19,0,0,0,0,4,4487,1502,4809,0.30000001192092896,2887,4809,0.6000000238418579
2015,220,서해대학,전문대학,사립,전북,C그룹,1428,1428,0,50,178,38,0,1694,36,10890,106,0,12,13,0,131,477,0,64,60,0,601,0,0,30,10,1,0,0,0,0,0,0,477,1428,0.30000001192092896,10890,1428,7.599999904632568
2015,221,선교청대학교,대학,사립,충남,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0
2015,222,선린대학교,전문대학,사립,경북,C그룹,2757,2757,0,79,210,63,0,3109,48,80150,960,0,37,27,0,1024,5989,0,400,200,0,6589,0,0,850,220,0,0,0,7,3,0,0,5989,2757,2.200000047683716,80150,2757,29.100000381469727
2015,223,선문대학교,대학,사립,충남,B그룹,10574,10058,516,351,468,243,4007,15643,43,824754,6130,196,287,311,496,7420,52966,3488,5732,6907,3736,72829,0,0,10590,3554,660,33,58,472,76,41,1175,56454,10574,5.300000190734863,824754,10574,78.0
2015,224,선학유피대학원대학교,대학원대학,사립,경기,-,70,0,70,6,7,21,25,129,2,89,0,52,6,6,25,89,0,3220,169,135,109,3633,0,0,95,15,30,0,0,0,0,15,45,3220,70,46.0,89,70,1.2999999523162842
2015,225,성결대학교,대학,사립,경기,B그룹,6307,5720,587,201,322,80,1316,8226,21,147306,3406,355,110,103,149,4123,34629,9860,2712,2284,3079,52564,0,0,20000,4000,128,16,29,105,50,24,1577,44489,6307,7.099999904632568,147306,6307,23.399999618530273
2015,226,성공회대학교,대학,사립,서울,C그룹,2656,2335,321,83,216,73,277,3305,14,182042,1658,243,140,55,136,2232,18082,4922,3387,1202,2600,30193,0,0,49,99,35,122,118,61,50,9,268,23004,2656,8.699999809265137,182042,2656,68.5
2015,227,성균관대학교,대학,사립,서울,A그룹,27034,19357,7677,1423,925,458,15502,45342,77,4158176,15230,4262,813,244,5111,25660,218958,73716,14921,8128,60670,376393,0,0,67234,12792,17395,2413,1632,6055,1911,276,7531,292674,27034,10.800000190734863,4158176,27034,153.8000030517578
2015,228,성산효대학원대학교,대학원대학,사립,인천,-,237,0,237,14,24,13,328,616,8,612,0,68,10,5,8,91,0,348,230,32,13,623,0,0,10,4,6,1,1,5,5,0,0,348,237,1.5,612,237,2.5999999046325684
2015,229,성서침례대학원대학교,대학원대학,사립,경기,-,50,0,50,8,5,5,234,302,1,0,0,35,5,2,0,42,0,1234,21,10,0,1265,0,0,0,0,0,0,0,0,0,0,0,1234,50,24.700000762939453,0,50,0.0
2015,230,성신여자대학교,대학,사립,서울,A그룹,10846,9962,884,345,922,244,1699,14056,51,538204,7089,425,236,326,232,8308,60196,5855,5170,6014,2822,80057,0,0,2144,2344,472,29,49,246,60,13,2359,66051,10846,6.099999904632568,538204,10846,49.599998474121094
2015,231,성운대학교,전문대학,사립,경북,C그룹,1356,1356,0,44,53,28,0,1481,22,4245,202,0,17,15,0,234,1521,0,247,276,0,2044,0,0,3,0,0,0,0,0,0,0,0,1521,1356,1.100000023841858,4245,1356,3.0999999046325684
2015,232,성화대학,전문대학,사립,전남,B그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0
2015,233,세경대학교,전문대학,사립,강원,C그룹,983,983,0,26,65,27,100,1201,24,4500,516,0,101,52,77,746,1707,0,256,127,156,2246,0,0,40,15,0,0,0,0,0,26,314,1707,983,1.7000000476837158,4500,983,4.599999904632568
2015,234,세계사이버대학,기타,기타,경기,-,0,0,0,0,0,0,0,0,0,0,20,0,3,1,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0
2015,235,세명대학교,대학,사립,충북,B그룹,8740,8464,276,286,268,144,153,9591,47,568538,5573,106,183,193,26,6081,202910,1763,3530,3740,363,212306,0,0,0,0,0,43,11,381,14,88,2715,204673,8740,23.399999618530273,568538,8740,65.0999984741211
2015,236,세종대학교,대학,사립,서울,A그룹,13713,11293,2420,442,691,154,11946,26946,57,1997443,7633,1010,288,137,557,9625,70548,11255,4230,1851,5832,93716,0,0,1572,1140,114,31,180,168,99,6,10812,81803,13713,6.0,1997443,13713,145.6999969482422
2015,237,세한대학교,대학,사립,충남,C그룹,4377,4285,92,146,194,92,0,4809,47,118027,758,20,76,42,0,896,4973,103,2454,1736,0,9266,0,0,0,5,0,0,1,3,0,0,0,5076,4377,1.2000000476837158,118027,4377,27.0
2015,238,송곡대학교,전문대학,사립,강원,C그룹,820,820,0,22,64,21,0,927,10,1189,115,0,1,8,0,124,128,0,2,62,0,192,0,0,0,0,0,0,0,0,0,0,0,128,820,0.20000000298023224,1189,820,1.5
2015,239,송원대학교,대학,사립,광주,C그룹,2369,2369,0,117,115,53,9,2663,21,39499,469,0,17,20,9,515,1789,0,98,334,65,2286,0,0,17,28,0,0,0,7,0,17,314,1789,2369,0.800000011920929,39499,2369,16.700000762939453
2015,240,송호대학교,전문대학,사립,강원,C그룹,1034,1034,0,31,71,41,16,1193,20,4572,262,0,10,29,8,309,1309,0,108,389,85,1891,0,0,282,14,0,0,0,0,0,4,8,1309,1034,1.2999999523162842,4572,1034,4.400000095367432
2015,241,수도국제대학원대학교,대학원대학,사립,서울,-,307,0,307,22,61,13,0,403,8,194,0,128,21,2,0,151,0,1395,179,49,0,1623,0,0,5,3,0,1,0,0,0,0,0,1395,307,4.5,194,307,0.6000000238418579
2015,242,수성대학교,전문대학,사립,대구,B그룹,3756,3756,0,99,307,84,22,4268,31,169131,1321,0,68,51,4,1444,10878,0,1196,1114,201,13389,0,0,260,31,13,1,0,31,27,35,1000,10878,3756,2.9000000953674316,169131,3756,45.0
2015,243,수원가톨릭대학교,대학,사립,경기,C그룹,204,143,61,12,23,34,6,279,1,4620,144,81,26,8,6,265,6352,4126,1124,119,124,11845,0,0,135,9,40,36,34,56,13,5,156,10478,204,51.400001525878906,4620,204,22.600000381469727
2015,244,수원과학대학교,전문대학,사립,경기,B그룹,6390,6390,0,166,371,100,15,7042,45,32760,556,0,79,44,5,684,3642,0,1159,407,8,5216,0,0,16,35,0,0,0,0,0,9,380,3642,6390,0.6000000238418579,32760,6390,5.099999904632568
2015,245,수원대학교,대학,사립,경기,B그룹,11573,10705,868,380,550,150,232,12885,54,316250,3341,115,75,94,0,3625,14663,840,696,1161,0,17360,0,0,6144,768,65,9,29,94,16,32,3067,15503,11573,1.2999999523162842,316250,11573,27.299999237060547
2015,246,수원여자대학교,전문대학,사립,경기,B그룹,4563,4563,0,122,373,50,126,5234,58,103634,1641,0,76,90,1,1808,12747,0,893,1495,181,15316,0,0,0,0,0,0,0,53,53,11,766,12747,4563,2.799999952316284,103634,4563,22.700000762939453
2015,247,숙명여자대학교,대학,사립,서울,A그룹,13020,10674,2346,453,1134,270,5723,20600,54,1321336,10588,2267,523,353,1699,15430,143387,43203,11374,7106,28824,233894,0,0,3205,2755,582,548,435,951,450,114,4100,186590,13020,14.300000190734863,1321336,13020,101.5
2015,248,순복음대학원대학교,대학원대학,사립,서울,-,153,0,153,10,10,5,20,198,5,4160,2,65,5,0,19,91,4,310,18,0,50,382,0,0,0,0,0,0,0,0,0,0,0,314,153,2.0999999046325684,4160,153,27.200000762939453
2015,249,순복음총회신학교,대학,사립,충북,C그룹,300,300,0,16,13,5,10,344,5,3987,72,0,3,2,0,77,301,0,13,5,0,319,0,0,0,0,0,0,0,0,0,0,0,301,300,1.0,3987,300,13.300000190734863
2015,250,순천제일대학교,전문대학,사립,전남,B그룹,2545,2545,0,69,144,63,101,2922,40,0,691,0,61,2,1,755,24567,0,824,26,0,25417,0,0,160,60,0,0,0,0,0,33,1116,24567,2545,9.699999809265137,0,2545,0.0
2015,251,순천향대학교,대학,사립,충남,A그룹,12123,11017,1106,842,578,269,63,13875,55,1190595,5441,192,272,124,1,6030,41194,1994,7289,5284,75,55836,0,0,5607,2405,1918,59,85,6192,380,13,938,43188,12123,3.5999999046325684,1190595,12123,98.19999694824219
2015,252,숭실대학교,대학,사립,서울,A그룹,15546,12935,2611,488,890,248,15631,32803,53,3038021,11534,1769,502,372,1279,15456,145290,33383,14922,7564,13864,215023,0,0,685,830,712,309,193,871,370,42,3446,178673,15546,11.5,3038021,15546,195.39999389648438
2015,253,숭실사이버대학교,대학,사립,서울,B그룹,4709,4709,0,33,168,44,0,4954,25,0,289,0,0,0,0,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4709,0.0,0,4709,0.0
2015,254,숭의여자대학교,전문대학,사립,서울,B그룹,3616,3616,0,90,234,49,0,3989,29,46166,1700,0,111,55,0,1866,11974,0,1794,766,0,14534,0,0,0,0,0,0,0,1,1,38,1456,11974,3616,3.299999952316284,46166,3616,12.800000190734863
2015,255,신경주대학교,대학,사립,경북,C그룹,2694,2610,84,153,84,59,0,2990,33,8176,462,8,51,43,0,564,2333,99,1100,1004,0,4536,0,0,2370,790,0,0,14,15,13,4,508,2432,2694,0.8999999761581421,8176,2694,3.0
2015,256,신구대학교,전문대학,사립,경기,A그룹,6839,6839,0,172,407,63,0,7481,87,156996,1770,0,70,63,0,1903,9739,0,1210,595,0,11544,0,0,12,20,2,0,0,2,1,75,2400,9739,6839,1.399999976158142,156996,6839,23.0
2015,257,신라대학교,대학,사립,부산,B그룹,11035,10277,758,353,402,167,5535,17492,53,598059,4580,258,303,141,107,5389,30137,2406,4951,2212,937,40643,0,0,264,297,237,47,72,313,185,99,4050,32543,11035,2.9000000953674316,598059,11035,54.20000076293945
2015,258,신성대학교,전문대학,사립,충남,B그룹,4140,4140,0,117,207,57,17,4538,42,165241,1683,0,63,59,7,1812,13649,0,1099,1211,31,15990,0,0,24,58,7,0,0,32,0,6,115,13649,4140,3.299999952316284,165241,4140,39.900001525878906
2015,259,신안산대학교,전문대학,사립,경기,B그룹,4449,4449,0,133,190,84,0,4856,32,28221,798,0,29,56,0,883,3473,0,752,1260,0,5485,0,0,0,0,0,0,2,0,0,16,1029,3473,4449,0.800000011920929,28221,4449,6.300000190734863
2015,260,신한대학교,대학,사립,경기,B그룹,5826,5716,110,212,333,153,0,6524,33,369859,1802,6,89,74,0,1971,8179,23,1185,1054,0,10441,0,0,135,69,46,3,0,6,1,3,2949,8202,5826,1.399999976158142,369859,5826,63.5
2015,261,신흥대학교,전문대학,사립,경기,A그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0
2015,262,실천신학대학원대학교,대학원대학,사립,경기,-,82,0,82,5,7,3,2,99,1,1937,0,51,4,1,0,56,0,362,48,1,0,411,0,0,10,5,3,6,0,3,0,2,32,362,82,4.400000095367432,1937,82,23.600000381469727
2015,263,아신대학교,대학,사립,경기,C그룹,1478,807,671,63,51,39,250,1881,6,5200,577,512,35,28,6,1158,5205,9930,464,129,262,15990,0,0,1192,596,149,4,1,4,11,4,450,15135,1478,10.199999809265137,5200,1478,3.5
2015,264,아주대학교,대학,사립,경기,A그룹,14313,9954,4359,672,736,235,6270,22226,42,1573362,8114,1916,399,462,1469,12360,73727,17883,7894,4502,11745,115751,0,0,2765,2370,729,313,304,2597,1544,37,3618,91610,14313,6.400000095367432,1573362,14313,109.9000015258789
2015,265,아주자동차대학교,전문대학,사립,충남,C그룹,981,981,0,28,33,19,1,1062,3,12435,442,0,20,20,1,483,1763,0,263,278,0,2304,0,0,15,11,0,0,0,0,0,9,614,1763,981,1.7999999523162842,12435,981,12.699999809265137
2015,266,안동과학대학교,전문대학,사립,경북,B그룹,2859,2859,0,95,182,95,0,3231,38,95000,1065,0,57,52,0,1174,9026,0,1171,1079,0,11276,0,0,362,192,54,0,0,29,1,51,1480,9026,2859,3.200000047683716,95000,2859,33.20000076293945
2015,267,안산대학교,전문대학,사립,경기,A그룹,4631,4631,0,122,309,64,0,5126,45,109021,1220,0,66,72,0,1358,5376,0,1044,1030,0,7450,0,0,678,226,20,4,0,31,3,67,2108,5376,4631,1.2000000476837158,109021,4631,23.5
2015,268,안양대학교,대학,사립,경기,B그룹,5918,5367,551,205,381,69,0,6573,32,154771,1744,115,82,113,0,2054,9937,1917,1122,1244,0,14220,0,0,8,23,28,58,13,0,1,18,1976,11854,5918,2.0,154771,5918,26.200000762939453
2015,269,에스라성경대학원대학교,대학원대학,사립,경기,-,76,0,76,6,2,7,0,91,1,100,0,48,8,2,0,58,0,380,120,10,0,510,0,0,0,0,0,5,5,0,0,1,44,380,76,5.0,100,76,1.2999999523162842
2015,270,여주대학교,전문대학,사립,경기,B그룹,5797,5797,0,148,345,145,797,7232,75,150435,1665,0,86,82,0,1833,7504,0,1198,1975,0,10677,0,0,0,0,0,0,0,0,0,8,48,7504,5797,1.2999999523162842,150435,5797,26.0
2015,271,연성대학교,전문대학,사립,경기,A그룹,6047,6047,0,161,303,50,223,6784,66,63579,1000,0,73,40,0,1113,3544,0,952,296,0,4792,0,0,0,0,0,0,0,0,0,54,3368,3544,6047,0.6000000238418579,63579,6047,10.5
2015,272,연세대학교,대학,사립,서울,A그룹,31191,19546,11645,1637,2558,873,5772,42031,70,3527570,19991,8460,1670,1979,3184,35284,239215,153689,28621,29714,68116,519355,0,0,68206,24097,5819,4144,6021,2876,31307,251,22727,392904,31191,12.600000381469727,3527570,31191,113.0999984741211
2015,273,연세대학교(미래),대학,사립,강원,B그룹,8201,7898,303,369,418,222,472,9682,34,598727,6093,413,211,398,232,7347,64704,5669,2895,4596,2814,80678,0,0,2543,2789,1211,756,449,339,2621,59,1671,70373,8201,8.600000381469727,598727,8201,73.0
2015,274,연암공과대학교,전문대학,사립,경남,C그룹,1400,1400,0,38,79,47,0,1564,10,191477,498,0,30,41,0,569,2722,0,974,461,0,4157,0,0,2862,62,3,0,0,2,2,0,0,2722,1400,1.899999976158142,191477,1400,136.8000030517578
2015,275,연암대학교,전문대학,사립,충남,C그룹,1135,1135,0,29,68,82,3,1317,12,1336,261,0,18,37,3,319,1535,0,576,531,0,2642,0,0,100,40,0,0,0,4,4,10,200,1535,1135,1.399999976158142,1336,1135,1.2000000476837158
2015,276,영남대학교,대학,사립,경북,A그룹,25902,22642,3260,964,1121,661,3637,32285,79,1870406,17652,1806,596,863,1661,22578,169974,32854,14667,13415,27566,258476,0,0,2480,2232,1240,450,732,2357,1691,94,5708,202828,25902,7.800000190734863,1870406,25902,72.19999694824219
2015,277,영남사이버대학교,대학,사립,경북,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0
2015,278,영남신학대학교,대학,사립,경북,C그룹,735,433,302,28,42,19,34,858,4,3764,387,354,25,16,34,816,3622,6947,1152,318,1230,13269,0,0,0,0,0,18,15,34,25,1,43,10569,735,14.399999618530273,3764,735,5.099999904632568
2015,279,영남외국어대학,전문대학,사립,경북,C그룹,873,873,0,29,77,26,212,1217,21,955,101,0,4,8,0,113,329,0,28,20,0,377,0,0,0,0,0,2,1,0,0,0,0,329,873,0.4000000059604645,955,873,1.100000023841858
2015,280,영남이공대학교,전문대학,사립,대구,A그룹,6138,6138,0,160,462,137,0,6897,47,113290,1904,0,47,93,0,2044,11098,0,803,1291,0,13192,0,0,48,55,59,0,0,11,5,17,869,11098,6138,1.7999999523162842,113290,6138,18.5
2015,281,영산대학교,대학,사립,경남,B그룹,7617,7312,305,239,316,138,0,8310,51,488000,2714,30,164,167,0,3075,14459,174,2768,2135,0,19536,0,0,192,144,48,33,16,41,6,17,598,14633,7617,1.899999976158142,488000,7617,64.0999984741211
2015,282,영산선학대학교,대학,사립,전남,C그룹,42,42,0,14,4,5,15,80,1,779,43,0,17,11,15,86,521,0,78,12,30,641,0,0,128,25,26,0,2,0,15,1,15,521,42,12.399999618530273,779,42,18.5
2015,283,영진전문대학교,전문대학,사립,대구,A그룹,8084,8084,0,198,540,101,1485,10408,26,409769,2814,0,124,133,37,3108,17617,0,1739,1796,344,21496,0,0,365,220,63,0,0,0,1,16,4806,17617,8084,2.200000047683716,409769,8084,50.70000076293945
2015,284,예명대학원대학교,대학원대학,사립,서울,-,60,0,60,5,8,8,20,101,2,150,0,50,7,5,5,67,0,300,70,30,10,410,0,0,50,10,0,0,0,0,0,0,0,300,60,5.0,150,60,2.5
2015,285,예수대학교,대학,사립,전북,C그룹,583,575,8,24,21,23,65,716,2,21445,412,7,20,21,65,525,4066,88,252,244,534,5184,0,0,18,63,3,6,7,6,7,4,170,4154,583,7.099999904632568,21445,583,36.79999923706055
2015,286,예원예술대학교,대학,사립,전북,C그룹,1146,1022,124,72,126,30,0,1374,13,1524,220,0,6,22,0,248,544,0,6,130,0,680,0,0,0,0,0,0,0,0,0,0,0,544,1146,0.5,1524,1146,1.2999999523162842
2015,287,오산대학교,전문대학,사립,경기,A그룹,4850,4850,0,135,292,85,0,5362,61,188225,1160,0,63,62,0,1285,6392,0,1251,714,0,8357,0,0,4840,48,24,5,0,27,0,34,2059,6392,4850,1.2999999523162842,188225,4850,38.79999923706055
2015,288,온석대학원대학교,대학원대학,사립,경기,-,308,0,308,11,23,13,0,355,5,185,0,58,0,3,0,61,0,61,0,0,0,61,0,0,52,20,0,0,0,150,100,0,0,61,308,0.20000000298023224,185,308,0.6000000238418579
2015,289,용인대학교,대학,사립,경기,B그룹,7125,6328,797,230,405,137,0,7897,37,300206,2737,120,64,104,0,3025,19821,801,663,1282,0,22567,0,0,1001,36,21,38,16,28,35,3,32,20622,7125,2.9000000953674316,300206,7125,42.099998474121094
2015,290,용인예술과학대학교,전문대학,사립,경기,B그룹,4185,4185,0,117,264,98,0,4664,86,372905,877,0,65,48,0,990,6268,0,1056,500,0,7824,0,0,0,0,0,0,0,0,0,36,2096,6268,4185,1.5,372905,4185,89.0999984741211
2015,291,우석대학교,대학,사립,전북,B그룹,8653,8081,572,282,375,191,1581,11082,81,318949,3141,218,132,179,31,3701,23950,1781,2520,3332,373,31956,0,0,12280,7481,70,16,45,70,75,57,2043,25731,8653,3.0,318949,8653,36.900001525878906
2015,292,우송공업대학,전문대학,사립,대전,B그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0
2015,293,우송대학교,대학,사립,대전,A그룹,9953,9426,527,281,585,189,36,11044,40,316900,4039,56,124,101,36,4356,19081,269,966,555,118,20989,0,0,2960,1480,9,9,0,26,2,7,154,19350,9953,1.899999976158142,316900,9953,31.799999237060547
2015,294,우송정보대학,전문대학,사립,대전,B그룹,4866,4866,0,129,341,96,9,5441,38,158454,833,0,39,29,9,910,2575,0,265,167,15,3022,0,0,2960,1480,9,9,0,26,2,9,245,2575,4866,0.5,158454,4866,32.599998474121094
2015,295,울산과학기술원,대학,국립,울산,C그룹,4123,3160,963,246,93,248,108,4818,11,585482,2476,622,110,402,93,3703,33719,7756,1343,5818,846,49482,0,0,33120,8900,2560,241,20,2117,43,51,491,41475,4123,10.100000381469727,585482,4123,142.0
2015,296,울산과학대학교,전문대학,사립,울산,A그룹,4910,4910,0,140,311,86,17232,22679,34,142645,939,0,68,100,268,1375,4020,0,1048,1679,2892,9639,0,0,1570,3140,15,0,0,21,0,29,859,4020,4910,0.800000011920929,142645,4910,29.100000381469727
2015,297,울산대학교,대학,사립,울산,A그룹,14994,12944,2050,1098,1008,337,4057,21494,32,1536538,10078,839,446,527,1862,13752,78349,9097,6688,6966,12712,113812,0,0,788,3556,346,67,227,3038,3017,170,2646,87446,14994,5.800000190734863,1536538,14994,102.5
2015,298,웅지세무대학교,전문대학,사립,경기,C그룹,1829,1829,0,55,32,52,0,1968,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1829,0.0,0,1829,0.0
2015,299,원광대학교,대학,사립,전북,A그룹,17966,16256,1710,749,1052,278,6307,26352,91,1920441,9924,1092,384,462,298,12160,74434,13719,5762,7011,4335,105261,0,0,18363,8894,419,123,159,1491,1170,24,1024,88153,17966,4.900000095367432,1920441,17966,106.9000015258789
2015,300,원광보건대학교,전문대학,사립,전북,B그룹,4669,4669,0,135,276,86,52,5218,44,59218,889,0,72,28,24,1013,22492,0,1676,745,185,25098,0,0,108,152,21,1,9,621,589,18,1022,22492,4669,4.800000190734863,59218,4669,12.699999809265137
2015,301,원불교대학원대학교,대학원대학,사립,전북,-,48,0,48,9,1,1,0,59,1,55,0,37,3,0,0,40,0,340,16,0,0,356,0,0,0,0,0,0,0,0,0,2,110,340,48,7.099999904632568,55,48,1.100000023841858
2015,302,웨스트민스터신학대학원대학교,대학원대학,사립,경기,-,301,0,301,20,27,11,5,364,9,691,0,225,12,6,0,243,0,2131,323,71,0,2525,0,0,35,8,0,1,1,1,1,0,0,2131,301,7.099999904632568,691,301,2.299999952316284
2015,303,위덕대학교,대학,사립,경북,C그룹,3504,3222,282,129,97,79,149,3958,25,346200,1140,36,56,38,26,1296,9433,510,898,549,264,11654,0,0,680,520,98,1,7,63,15,14,1186,9943,3504,2.799999952316284,346200,3504,98.80000305175781
2015,304,유원대학교,대학,사립,충북,C그룹,3888,3784,104,133,157,53,0,4231,36,122000,1078,6,77,41,0,1202,6290,35,979,296,0,7600,0,0,80,120,0,27,24,43,43,1,600,6325,3888,1.600000023841858,122000,3888,31.399999618530273
2015,305,유한대학교,전문대학,사립,경기,A그룹,4897,4897,0,143,331,60,135,5566,60,94338,1921,0,106,90,29,2146,11496,0,1889,1453,372,15210,0,0,0,0,4,0,0,0,0,0,0,11496,4897,2.299999952316284,94338,4897,19.299999237060547
2015,306,육군사관학교,기타,기타,서울,-,0,0,0,0,0,0,514,514,0,110128,1162,0,173,223,514,2072,16791,0,6199,3898,15628,42516,0,0,0,0,0,136,8,118,18,14,480,16791,0,0.0,110128,0,0.0
2015,307,을지대학교,대학,사립,대전,B그룹,5564,5306,258,408,314,145,0,6431,27,326820,2669,38,75,96,0,2878,16304,276,914,979,5,18478,0,0,0,0,0,0,0,369,77,3,1520,16580,5564,3.0,326820,5564,58.70000076293945
2015,308,이화여자대학교,대학,사립,서울,A그룹,21194,15183,6011,1004,1852,523,10502,35075,90,1603162,13907,6231,1058,355,4116,25667,203087,133568,25277,8810,48529,419271,0,0,5204,2762,1721,2497,2108,5113,2850,256,10385,336655,21194,15.899999618530273,1603162,21194,75.5999984741211
2015,309,인덕대학교,전문대학,사립,서울,A그룹,6419,6419,0,163,362,58,343,7345,48,143565,1529,0,53,61,3,1646,6869,0,439,682,86,8076,0,0,30,14,5,1,0,0,3,15,1507,6869,6419,1.100000023841858,143565,6419,22.399999618530273
2015,310,인제대학교,대학,사립,경남,B그룹,11701,10398,1303,994,532,270,569,14066,58,428292,5731,435,231,279,206,6882,42592,4249,3541,2716,1767,54865,0,0,1294,2001,181,0,0,1861,157,70,2727,46841,11701,4.0,428292,11701,36.599998474121094
2015,311,인제대학원대학교,대학원대학,사립,서울,-,58,0,58,5,3,2,0,68,1,102,0,11,0,0,0,11,0,16,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,16,58,0.30000001192092896,102,58,1.7999999523162842
2015,312,인천가톨릭대학교,대학,사립,인천,C그룹,835,760,75,43,80,67,101,1126,7,13950,390,83,42,30,10,555,5144,4514,1019,315,59,11051,0,0,1293,361,90,17,3,115,2,10,235,9658,835,11.600000381469727,13950,835,16.700000762939453
2015,313,인천대학교,대학,국립,인천,A그룹,14238,12879,1359,440,728,244,513,16163,70,797934,9286,655,340,100,380,10761,72894,7597,4693,1525,3649,90358,0,0,10000,20000,10000,92,13,733,54,30,1758,80491,14238,5.699999809265137,797934,14238,56.0
2015,314,인천전문대학,전문대학,공립,인천,A그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0
2015,315,인하공업전문대학,전문대학,사립,인천,A그룹,6843,6843,0,172,365,99,0,7479,25,295302,2390,0,78,79,0,2547,12285,0,1217,1261,0,14763,0,0,6,13,25,8,0,8,0,0,0,12285,6843,1.7999999523162842,295302,6843,43.20000076293945
2015,316,인하대학교,대학,사립,인천,A그룹,21353,18177,3176,844,1049,363,3821,27430,64,1450855,12761,2124,432,544,1623,17484,135438,32687,9045,9467,16642,203279,0,0,0,0,260,450,464,2201,1347,69,8565,168125,21353,7.900000095367432,1450855,21353,67.9000015258789
