ID,SNM,STYP,FND,RGN,USC,SCR_EST_2014,SCR_EST_2015,SCR_EST_2016,SCR_EST_2017,SCR_EST_2018,SCR_EST_2019,SCR_EST_2020,SCR_EST_2021,SCR_EST_2022,SCR_EST_2023,SCR_EST_2024,SCR_EST_2025,SCR_EST_2026
201,서울디지털대학교,대학,사립,서울,A그룹,44.408940205339746,44.32910856072542,44.3291085607254,42.74662585794804,71.47382652701727,71.42449699349785,71.42115690438591,71.41763395442915,71.41763395442916,71.41763395442915,69.72246172640652,69.51807,69.5022
202,서울미디어대학원대학교,대학원대학,사립,서울,-,44.48774806732462,44.40887595207971,44.40887595207968,42.74662585794804,71.47293141307692,71.36152429484521,70.78555869059475,71.4984776056089,71.4167388404888,69.46609855725579,70.90040664096797,70.21325,69.724464
203,서울벤처대학원대학교,대학원대학,사립,서울,-,44.408940205339746,44.32910856072542,44.3291085607254,42.74662585794804,71.47382652701727,71.42449699349785,71.41763395442915,71.41763395442915,71.41763395442916,71.41763395442915,71.41763395442916,71.290535,71.09346
204,서울불교대학원대학교,대학원대학,사립,서울,-,44.72380507595507,44.47988354447653,44.51596076744522,42.74662585794804,71.47795443097974,71.74100455523761,71.71330099986898,71.65328295078021,71.70443654974109,71.57688543518013,71.69753037715894,71.62068,71.704445
205,서울사이버대학교,대학,사립,서울,A그룹,44.408940205339746,44.32910856072542,44.3291085607254,42.74662585794804,71.47382652701727,71.42449699349785,71.41763395442915,71.41763395442915,71.41763395442916,71.41763395442915,71.41763395442916,71.290535,71.09346
206,서울사회복지대학원대학교,대학원대학,사립,서울,-,44.48141223524065,44.40372117652631,44.40372117652628,42.74662585794804,71.47293141307692,71.43140316608,71.41763395442915,71.4167388404888,71.4167388404888,69.45919238467363,71.41763395442916,70.79006,70.16778
207,서울상담심리대학원대학교,대학원대학,사립,서울,-,44.76441275947826,44.69753421708948,44.68341996574957,42.758253833553,69.84943940531637,69.81502646783414,69.82472424937568,68.41216643105591,68.38604180422917,68.39649753385417,69.94876489913337,69.20695,69.099236
208,서울성경신학대학원대학교,대학원대학,사립,서울,-,55.12489955868336,55.376204836220765,44.79445234319857,42.758253833553,68.30588191226279,68.23694792660035,70.95123095377868,68.04789698333003,68.06571783242552,68.22586100862137,68.10658998800001,68.42207,68.78263
209,서울시립대학교,대학,공립,서울,A그룹,44.82941692074962,44.75227589825609,44.860317591230384,42.74662585794804,69.24761543791556,70.15702424631637,69.5337982892634,70.89235315068251,72.88345305514076,71.42733678649991,72.64522136178334,72.19049,72.878044
210,서울신학대학교,대학,사립,경기,C그룹,44.57747988978146,44.501030945227754,44.50886257353122,42.758253833553,68.07543104710241,67.97188795485594,67.97188795485594,67.97188795485594,68.51788623555152,69.35591211005648,70.02837435023639,69.12736,69.14246
211,서울여자간호대학교,전문대학,사립,서울,C그룹,44.408940205339746,44.34214232757666,44.339116109463966,42.74662585794804,68.10393044993631,68.05744204619073,68.00538255425897,68.00538255425897,68.00538255425896,68.05744204619073,68.05744204619072,68.310776,68.55249
212,서울여자대학교,대학,사립,서울,B그룹,44.6794559486951,44.61620151265171,44.665945888676845,42.758253833553,68.08455150378886,67.98525745819573,67.98525745819573,67.98236891064316,67.98236891064316,67.96743660910025,67.97791756488745,68.130196,68.32894
213,서울예술대학교,전문대학,사립,경기,B그룹,44.408940205339746,44.32910856072542,44.3291085607254,42.74662585794804,69.25453904853958,67.99272270771166,69.1987039319907,67.99272270771165,68.01740313486204,68.21906466746518,68.01740313486202,68.3095,68.74106
214,서울외국어대학원대학교,대학원대학,사립,서울,-,44.408940205339746,44.32910856072542,44.3291085607254,42.74662585794804,71.47382652701727,71.41669570697535,71.41436378470118,71.20107305730049,70.36375655269595,70.35639642653067,68.09341216333613,69.14119,69.14654
215,서울장신대학교,대학,사립,경기,C그룹,44.65955308859419,44.78977991877731,44.5790634550424,42.758253833553,68.05658823743656,67.99365860063818,67.98317764485095,67.99365860063817,67.99365860063818,68.00099849394645,68.02567892109681,68.269424,68.573616
216,서울한영대학교,대학,사립,서울,C그룹,44.8948240534095,44.782727749386886,44.78859886224674,42.758253833553,68.05658823743656,67.99583749139828,67.99583749139828,67.99583749139828,68.02051791854865,67.99583749139828,68.54183577209385,68.534515,68.6597
217,서원대학교,대학,사립,충북,B그룹,44.4103498059693,44.33704575737362,44.35926665029387,42.74662585794804,68.04529854744152,67.97188795485594,67.97188795485594,70.12236684031694,69.99679979782815,67.97188795485594,68.11396838168369,69.10339,68.82888
218,서일대학교,전문대학,사립,서울,A그룹,44.42826307024797,44.332191385828715,44.41736166856291,42.74662585794804,68.25527901695317,68.78703012341245,68.69891012586628,67.99272270771165,67.99272270771165,67.99272270771166,67.99272270771165,68.105934,68.3612
219,서정대학교,전문대학,사립,경기,A그룹,44.408940205339746,44.32910856072542,44.3291085607254,42.74662585794804,70.37508452202547,70.35962346274516,70.48989164515493,70.48989164515494,70.7622134382629,70.7462865636426,70.32167777237649,69.796234,69.538826
220,서해대학,전문대학,사립,전북,C그룹,44.408940205339746,44.32910856072542,44.3291085607254,42.74662585794804,69.77988948562925,70.72516015603158,71.15747531835987,71.41763395442915,71.41763395442916,71.41763395442915,71.41763395442916,71.290535,71.09346
221,선교청대학교,대학,사립,충남,C그룹,44.408940205339746,44.32910856072542,44.3291085607254,42.74662585794804,71.47382652701727,71.42449699349785,71.41763395442915,71.41763395442915,71.41763395442916,71.41763395442915,71.41763395442916,71.290535,71.09346
222,선린대학교,전문대학,사립,경북,C그룹,44.408940205339746,44.34808058457646,44.3291085607254,42.74662585794804,69.495906598905,68.05744204619073,69.68748809251795,68.05744204619073,70.269545455914,69.27968823128093,68.05744204619072,68.46392,68.72425
223,선문대학교,대학,사립,충남,B그룹,44.406671788207,44.3812973865534,44.32375731848937,42.74662585794804,68.06960717464267,67.99237709887989,67.98827136195597,67.99272270771165,67.98838648951435,67.97598064773312,67.97188795485593,68.03581,68.338455
224,선학유피대학원대학교,대학원대학,사립,경기,-,55.373984097273784,55.33371122090233,55.33371122090234,55.46952083946094,64.78769231591805,65.502926985626,65.82736021897203,65.19968422347584,69.55610339571199,70.5516163064459,65.47413577157425,67.72897,67.75374
225,성결대학교,대학,사립,경기,B그룹,44.41527603742371,44.336466679985136,44.36179878391214,42.74662585794804,68.04529854744152,67.97188795485594,67.97188795485594,67.97188795485594,67.97188795485593,67.97188795485594,67.97188795485593,68.06301,68.62421
226,성공회대학교,대학,사립,서울,C그룹,44.736151720670286,44.67377608713735,44.69391144362044,42.758253833553,68.23536234770184,68.03396007268158,69.31262677748119,69.3289096356492,68.24508947625787,70.04510019651667,68.88158020904363,69.26881,69.4738
227,성균관대학교,대학,사립,서울,A그룹,51.29611028016034,51.5074229532976,51.543355821792126,52.10254825180159,68.92326362101079,70.46191070206064,72.5473516725902,73.58719586673686,75.87273855938425,75.98602065926016,75.2844665194965,76.52189,76.52189
228,성산효대학원대학교,대학원대학,사립,인천,-,44.85305423394432,44.788598862246744,44.78859886224674,42.758253833553,71.00448125418738,68.0725774104804,70.01622826225059,70.48612792757332,69.89745190342217,71.15747531835989,71.1574753183599,71.125465,71.06877
229,성서침례대학원대학교,대학원대학,사립,경기,-,44.64338239049624,44.56693344594254,44.56693344594252,42.758253833553,70.56890893768403,68.82351470413636,71.23190469806573,70.51820975810529,68.059880214941,70.65859684780258,70.7699062510386,70.000175,69.60183
230,성신여자대학교,대학,사립,서울,A그룹,44.43852244737495,44.37216328691387,44.38516397347476,42.74662585794804,68.10081887826556,68.04598586246053,67.98584278498858,69.47304850748581,68.67821033478876,68.14324852616774,67.96743660910023,67.56025,67.470055
231,성운대학교,전문대학,사립,경북,C그룹,44.408940205339746,44.32910856072542,44.3291085607254,42.74662585794804,68.67338660993877,68.08212247334112,68.05744204619073,68.05744204619073,68.05744204619073,68.05744204619073,68.05744204619072,68.30651,68.55249
232,성화대학,전문대학,사립,전남,B그룹,44.408940205339746,44.32910856072542,44.3291085607254,42.74662585794804,71.47382652701727,71.42449699349785,71.41763395442915,71.41763395442915,71.41763395442916,71.41763395442915,71.41763395442916,71.290535,71.09346
233,세경대학교,전문대학,사립,강원,C그룹,44.42013104478589,44.34029940017158,44.34808058457643,42.74662585794804,68.13085263877633,69.27687673951532,70.35685038011378,68.05744204619073,68.06873173618575,68.06873173618575,68.06873173618574,68.38893,68.48655
234,세계사이버대학,기타,기타,경기,-,44.408940205339746,44.32910856072542,44.3291085607254,42.74662585794804,71.47382652701727,71.42449699349785,71.41763395442915,71.41763395442915,71.41763395442916,71.41763395442915,71.41763395442916,71.290535,71.09346
235,세명대학교,대학,사립,충북,B그룹,44.42603102912212,44.34619938450781,44.34840272821408,42.74662585794804,68.04942051624313,67.97152930197743,67.96743660910025,69.25857160606304,67.97188795485593,67.97188795485594,67.97188795485593,68.06301,68.62421
236,세종대학교,대학,사립,서울,A그룹,44.45568597799492,44.386506028468396,44.381776812719934,42.74662585794804,70.58458474763131,70.60452255309524,70.58935942548787,69.58289899091888,70.34603110563326,69.66403803606848,70.05052626695033,69.384636,69.28403
237,세한대학교,대학,사립,충남,C그룹,44.41012126187031,44.33028961725599,44.33646667998511,42.74662585794804,68.09081372744762,67.99272270771166,67.97598064773312,67.97188795485594,67.97188795485593,67.97188795485594,68.036607293335,68.338455,68.61775
238,송곡대학교,전문대학,사립,강원,C그룹,44.66891087512183,44.34808058457646,44.533770628130775,42.74662585794804,71.47055635728931,69.46956111895268,68.24911503356199,69.67342385758113,68.63721243060087,70.3662767061322,71.4143637847012,71.21876,70.810234
239,송원대학교,대학,사립,광주,C그룹,44.43303640605598,44.32910856072542,44.33154044853069,42.758253833553,68.04529854744152,68.54805018657457,68.83748852722181,67.98454780140325,67.98864049428043,67.98454780140325,67.98454780140324,68.07241,68.350525
240,송호대학교,전문대학,사립,강원,C그룹,44.439686977828906,44.34029940017158,44.34029940017155,42.74662585794804,68.30065849967492,68.63137481311637,70.26627528618603,70.26627528618604,70.35685038011378,68.08212247334112,68.0971397007695,68.727615,68.49345
241,수도국제대학원대학교,대학원대학,사립,서울,-,44.7226240194245,44.65676776421146,44.66227307305436,42.74662585794804,70.54826648118998,71.16191280652654,71.26661657392715,71.34342174986102,71.40549933457332,71.34342174986101,71.40549933457332,71.03731,70.99098
242,수성대학교,전문대학,사립,대구,B그룹,44.408940205339746,44.32910856072542,44.3291085607254,42.74662585794804,68.21111166213731,70.31370153980808,69.40480278682053,68.01740313486204,67.99272270771165,68.7794519564569,67.99272270771165,68.221344,68.442024
243,수원가톨릭대학교,대학,사립,경기,C그룹,56.85078470532906,56.85078470532907,56.54683949214896,56.673945287610636,65.78897334188844,66.29765422463724,66.3514935029917,66.32658815976428,66.33596646538582,66.39780333322719,66.52517627192708,66.64386,66.93747
244,수원과학대학교,전문대학,사립,경기,B그룹,44.408940205339746,44.32910856072542,44.3291085607254,42.74662585794804,68.06613330029725,67.99272270771166,67.99272270771165,67.99272270771165,67.99272270771165,67.99272270771166,67.99272270771165,68.105934,68.3612
245,수원대학교,대학,사립,경기,B그룹,44.42929160521831,44.365428927738456,44.374587146664105,42.74662585794804,69.95877262309462,67.9805943763265,67.98931554555655,67.98931554555655,67.98504572208219,68.00060523555157,68.42967808303084,68.55474,68.69093
246,수원여자대학교,전문대학,사립,경기,B그룹,44.408940205339746,44.32910856072542,44.3291085607254,42.74662585794804,70.35159378395079,69.21496889280185,69.20958995327969,68.03242036229045,68.01740313486204,69.69528937904047,69.46699367119615,69.11323,69.122375
247,숙명여자대학교,대학,사립,서울,A그룹,44.74858562119677,44.47993669875928,44.47360864546779,42.74662585794804,68.30123727326622,68.11999986736254,68.11363814111046,68.08423459232597,68.0953549159495,68.30916722902636,68.36013917005334,68.54021,68.67134
248,순복음대학원대학교,대학원대학,사립,서울,-,44.63822761494284,44.56177867038914,44.56177867038911,42.758253833553,71.20913677415345,71.15980724063404,71.15294420156533,71.15294420156533,71.15294420156535,71.15294420156533,71.15294420156536,71.15441,71.15441
249,순복음총회신학교,대학,사립,충북,C그룹,44.408940205339746,44.41507726280089,44.36429507585174,42.74662585794804,71.2022306015713,71.15980724063404,71.15294420156533,71.15294420156533,71.15294420156535,71.15294420156533,71.15294420156536,71.15441,71.15441
250,순천제일대학교,전문대학,사립,전남,B그룹,44.408940205339746,44.332191385828715,44.330289617255964,42.74662585794804,68.31148939120229,68.08212247334112,70.09622101857005,71.3976179381713,71.3976179381713,70.4583114499074,68.0305198573507,69.087746,69.244576
251,순천향대학교,대학,사립,충남,A그룹,44.415886576455755,44.37558208083917,44.3291085607254,42.74662585794804,70.19673281356859,68.42693933299225,68.18748533319024,68.18055089401848,68.17621733540001,68.20857214623035,68.46039132859012,68.67719,68.74904
252,숭실대학교,대학,사립,서울,A그룹,44.622308437123706,44.51782144300742,44.76200312828365,42.74662585794804,68.59043476744141,68.28531403018657,68.29570018521422,68.5271453688269,68.96939640704372,68.28671815160337,68.32370874187997,68.81985,68.7801
253,숭실사이버대학교,대학,사립,서울,B그룹,44.408940205339746,44.32910856072542,44.3291085607254,42.74662585794804,71.47382652701727,71.42449699349785,71.41763395442915,71.3035363711613,71.41763395442916,71.41763395442915,71.41763395442916,71.290535,71.09346
254,숭의여자대학교,전문대학,사립,서울,B그룹,44.426798142635434,44.32910856072542,44.3291085607254,42.74662585794804,70.4698007002743,70.8451780560312,70.29540121136267,67.99272270771165,67.99272270771165,67.99272270771166,67.99272270771165,68.105934,68.3612
255,신경주대학교,대학,사립,경북,C그룹,44.580745226609324,44.74940499859947,44.77844732594612,42.758253833553,68.05658823743656,67.98317764485097,67.98317764485095,67.97188795485594,67.97734002736645,69.95841509635368,71.09275597988082,70.83971,71.261696
256,신구대학교,전문대학,사립,경기,A그룹,44.51263570856721,44.32910856072542,44.386648628789395,42.74662585794804,70.32051113265082,68.05894859861202,69.18830197456573,68.01740313486204,67.99272270771165,67.99272270771166,67.99272270771165,68.105934,68.3612
257,신라대학교,대학,사립,부산,B그룹,44.66355963288579,44.582216795249806,44.56953296114086,42.74662585794804,70.31217056078668,70.1242038277841,67.99856032519617,69.28033043932913,68.0006610748835,67.97188795485594,67.97188795485593,68.076,68.42684
258,신성대학교,전문대학,사립,충남,B그룹,44.408940205339746,44.32910856072542,44.3291085607254,42.74662585794804,70.35159378395079,67.99272270771166,67.99272270771165,67.99272270771165,68.01740313486204,69.19579008318932,68.01740313486202,68.354866,68.63749
259,신안산대학교,전문대학,사립,경기,B그룹,44.408940205339746,44.32910856072542,44.3291085607254,42.74662585794804,70.35849995653295,70.30226425043138,70.05151769634884,70.05151769634884,70.20482611743492,68.14217767647487,68.21906466746516,68.69931,68.59011
260,신한대학교,대학,사립,경기,B그룹,44.408940205339746,44.353714654340166,44.3291085607254,42.74662585794804,68.17584134401424,67.99272270771166,67.99272270771165,67.99272270771165,68.05894859861202,67.99272270771166,67.98046126941323,68.058945,68.26814
261,신흥대학교,전문대학,사립,경기,A그룹,44.408940205339746,44.32910856072542,44.3291085607254,42.74662585794804,71.47382652701727,71.42449699349785,71.41763395442915,71.41763395442915,71.41763395442916,71.41763395442915,71.41763395442916,71.290535,71.09346
262,실천신학대학원대학교,대학원대학,사립,경기,-,44.85305423394432,44.78977991877731,60.06767593389647,56.23205560168936,68.52490594838311,68.93535163760052,68.4111422122736,69.05555373823839,69.56900772685655,70.23381442426043,68.74026554778125,69.23804,68.937675
263,아신대학교,대학,사립,경기,C그룹,44.421636117499716,44.34282676006115,44.36851128073098,42.74662585794804,68.05113616492605,68.00121631041513,68.02097479449002,70.08133291256325,68.00968510449499,68.009685104495,68.79180267061402,68.50123,68.71313
264,아주대학교,대학,사립,경기,A그룹,44.90406129971177,44.72112302990818,44.79271675048163,42.74662585794804,71.05866328553348,70.46681115419806,71.53008836878656,71.138985101307,72.51819645936077,73.11092244787987,73.42434424984764,73.16958,73.394516
265,아주자동차대학교,전문대학,사립,충남,C그룹,44.68343015577723,44.613474716542754,44.34029940017155,42.74662585794804,68.94790537879629,68.20689701495394,71.41763395442915,68.05744204619073,68.05744204619073,68.05744204619073,69.2605632347291,68.63883,68.59962
266,안동과학대학교,전문대학,사립,경북,B그룹,44.41527603742371,44.33544439280939,44.335444392809364,42.74662585794804,68.06613330029725,67.99272270771166,68.01740313486204,67.99272270771165,67.99272270771165,67.99272270771166,67.99272270771165,68.105934,68.3612
267,안산대학교,전문대학,사립,경기,A그룹,44.408940205339746,44.32910856072542,44.3291085607254,42.74662585794804,69.28098035166084,67.99272270771166,67.99272270771165,67.99272270771165,67.99272270771165,67.99272270771166,69.96539881365251,68.934845,69.139
268,안양대학교,대학,사립,경기,B그룹,44.408940205339746,44.32910856072542,44.33154044853069,42.74662585794804,70.05671649372736,70.1293567689986,68.01158560943473,67.97188795485594,67.97188795485593,67.97188795485594,67.97188795485593,68.06301,68.62421
269,에스라성경대학원대학교,대학원대학,사립,경기,-,44.62837260942408,44.56177867038914,44.56693344594252,42.758253833553,71.0118793278778,70.96254979435838,71.15796721946815,71.15796721946815,71.15796721946816,71.15796721946815,71.15796721946818,70.9853,70.689735
270,여주대학교,전문대학,사립,경기,B그룹,44.408940205339746,44.32910856072542,44.3291085607254,42.74662585794804,69.28098035166084,70.30917042301354,68.43633167386915,67.99272270771165,67.99272270771165,67.99272270771166,68.79131754832464,68.52135,68.71052
271,연성대학교,전문대학,사립,경기,A그룹,44.408940205339746,44.32910856072542,44.3291085607254,42.74662585794804,70.32051113265082,70.20731345989506,69.20465532292945,67.99272270771165,67.99272270771165,69.21496889280185,68.01740313486202,68.2747,68.77614
272,연세대학교,대학,사립,서울,A그룹,57.57793659793409,58.096210057320384,58.005381545917054,59.059606274885624,70.20601757996025,71.94338067749082,73.01843747998359,77.7323064696949,78.61836342766038,78.59668434061508,77.77792784394424,77.829796,77.01025
273,연세대학교(미래),대학,사립,강원,B그룹,44.438681268158156,44.363355127273884,44.373139336524545,42.74662585794804,69.372676008281,68.89975653586126,69.85195625640938,70.50332130617937,68.26766209576051,69.37272033949047,68.58230614393821,68.88767,69.102486
274,연암공과대학교,전문대학,사립,경남,C그룹,44.478612176912975,44.3299383165408,44.60226725891998,42.74662585794804,70.38083890932747,68.12366793709108,69.72402639881756,68.61387070864063,68.25686181710424,69.25967221502307,68.13480313453941,68.580696,68.83769
275,연암대학교,전문대학,사립,충남,C그룹,44.421845566609825,44.33028961725599,44.330289617255964,42.74662585794804,70.4734367031285,70.44380007835152,70.26995174293087,70.23544152144322,68.01083462676948,70.1594187331956,70.39544422682992,69.92298,69.47782
276,영남대학교,대학,사립,경북,A그룹,49.459375837388514,44.63027847856435,44.60723371469163,42.74662585794804,70.91743118672154,70.9540526425353,70.93126738434545,71.59108650918985,70.60631977390162,70.792043569039,71.06789666962977,70.70722,70.22124
277,영남사이버대학교,대학,사립,경북,C그룹,44.408940205339746,44.32910856072542,44.3291085607254,42.74662585794804,71.47382652701727,71.42449699349785,71.41763395442915,71.41763395442915,71.41763395442916,71.41763395442915,71.41763395442916,71.290535,71.09346
278,영남신학대학교,대학,사립,경북,C그룹,44.84573219465991,44.792609415793514,44.79260941579349,42.758253833553,70.21322875516167,68.52917592554654,68.26822713459076,67.97188795485594,67.97772557234046,70.24023519702612,68.00099849394644,68.71218,68.624756
279,영남외국어대학,전문대학,사립,경북,C그룹,44.408940205339746,44.32910856072542,44.3291085607254,42.74662585794804,71.48073269959943,71.43140316608,71.4167388404888,71.4167388404888,71.4167388404888,70.34124932044054,71.41240550715548,71.01955,71.043045
280,영남이공대학교,전문대학,사립,대구,A그룹,44.408940205339746,44.32910856072542,44.3291085607254,42.74662585794804,70.35159378395079,67.99272270771166,67.99272270771165,67.99272270771165,67.99272270771165,67.99272270771166,67.99272270771165,68.105934,68.3612
281,영산대학교,대학,사립,경남,B그룹,44.59918364098073,44.52960044242534,44.57071401767143,42.74662585794804,68.09081372744762,68.19038464044542,68.77002956961068,67.99272270771165,67.99272270771165,67.97598064773312,68.1585043085963,68.2767,68.6934
282,영산선학대학교,대학,사립,전남,C그룹,56.878516956582686,55.43369441130654,56.845671918158935,55.32454219779143,65.97398994600454,65.31892525888253,65.23292442948014,66.36240721861633,65.0784029690287,65.1855483093997,65.1339446796222,66.06625,66.44206
283,영진전문대학교,전문대학,사립,대구,A그룹,44.408940205339746,44.32910856072542,44.3291085607254,42.74662585794804,68.06613330029725,67.99272270771166,67.99272270771165,67.99272270771165,67.99272270771165,67.99272270771166,67.99272270771165,68.105934,68.3612
284,예명대학원대학교,대학원대학,사립,서울,-,44.85824807819867,44.56693344594254,44.56693344594252,42.758253833553,71.20913677415345,71.42449699349785,71.42454012701131,71.26349865039852,71.16074548808785,71.26661657392715,68.06873173618574,68.88115,69.22369
285,예수대학교,대학,사립,전북,C그룹,44.714453341415094,44.64326976982509,44.64757479902629,42.74662585794804,68.10342306425495,68.06873173618575,68.05647029788733,68.05198967620721,68.04789698333003,68.04789698333003,68.04789698333002,68.37933,68.55181
286,예원예술대학교,대학,사립,전북,C그룹,44.42849613838276,44.34179239483436,44.34179239483433,42.74662585794804,69.77988948562925,70.49303481287588,70.40123099740241,71.41763395442915,71.41763395442916,70.76221343826289,68.08212247334109,69.0356,69.48483
287,오산대학교,전문대학,사립,경기,A그룹,44.53451513588026,44.32910856072542,44.3291085607254,42.74662585794804,68.06613330029725,67.99272270771166,69.20958995327969,68.21906466746516,67.99272270771165,68.05894859861202,69.65774238792746,68.78044,68.98299
288,온석대학원대학교,대학원대학,사립,경기,-,44.7226240194245,44.978172076863736,44.656767764211445,42.74662585794804,70.5139810821095,70.6021322222093,71.04337773509202,70.50205480219363,70.47922175499119,70.10248206720871,70.49514862961149,70.008484,69.38013
289,용인대학교,대학,사립,경기,B그룹,44.414779802549866,44.33494815793556,44.32375731848937,42.74662585794804,68.62745028489711,67.99272270771166,67.99272270771165,70.80931369727152,70.04288836556329,71.0184076498012,70.10238196950958,70.367744,69.92869
290,용인예술과학대학교,전문대학,사립,경기,B그룹,44.42826307024797,44.34982272998148,44.3291085607254,42.74662585794804,68.06613330029725,68.54915137016157,68.54915137016155,68.00538255425897,67.99272270771165,68.18634503129073,67.99272270771165,68.2458,68.67244
291,우석대학교,대학,사립,전북,B그룹,44.421312101316445,44.34282676006115,44.364065047278736,42.74662585794804,68.0699789745919,68.08150122518732,67.97188795485594,67.97188795485594,67.97188795485593,67.97188795485594,67.96743660910023,67.397224,67.3354
292,우송공업대학,전문대학,사립,대전,B그룹,44.408940205339746,44.32910856072542,44.3291085607254,42.74662585794804,71.47382652701727,71.42449699349785,71.41763395442915,71.41763395442915,71.41763395442916,71.41763395442915,71.41763395442916,71.290535,71.09346
293,우송대학교,대학,사립,대전,A그룹,44.434231875283956,44.33544439280939,44.335444392809364,42.74662585794804,71.3011768242211,71.25184729070169,71.19296425307742,70.37045507694319,70.24068398163,70.64277687005114,70.24068398163,69.60442,69.514206
294,우송정보대학,전문대학,사립,대전,B그룹,44.445136834443396,44.423697500646895,44.3291085607254,42.74662585794804,70.35159378395079,70.4204711667549,68.14217767647487,67.99272270771165,70.42517230667586,68.1069073583518,70.28804108519739,69.660225,69.3137
295,울산과학기술원,대학,국립,울산,C그룹,44.73140191945193,44.66944320131392,44.638956153463425,42.74662585794804,71.36180613507193,71.71999125770532,72.28034253875816,72.22920765122274,72.302757650988,72.25897930553013,72.27955553361448,72.56259,72.71327
296,울산과학대학교,전문대학,사립,울산,A그룹,44.408940205339746,44.32910856072542,44.34808058457643,42.74662585794804,68.06613330029725,68.01740313486204,68.05744204619073,67.99272270771165,67.99272270771165,67.99272270771166,67.99272270771165,68.105934,68.3612
297,울산대학교,대학,사립,울산,A그룹,44.86827214394033,44.8049625218336,44.79832572767942,42.74662585794804,74.25801279671279,74.33894055385844,74.39275229998819,74.26736260843794,73.89064899552075,74.64514177182289,74.74584520936665,76.98631,76.52189
298,웅지세무대학교,전문대학,사립,경기,C그룹,44.45711094263329,44.32910856072542,44.3291085607254,42.74662585794804,71.48073269959943,71.43140316608,71.42454012701131,71.4167388404888,71.4167388404888,71.41673884048879,71.41763395442916,71.302376,71.09346
299,원광대학교,대학,사립,전북,A그룹,44.51420853842494,44.411876786144276,44.42752751886727,42.74662585794804,68.33658016376461,68.12959242524279,68.13537091821473,68.0744620378045,68.07310044814089,68.07885745260582,68.14259820464989,68.395706,68.54702
300,원광보건대학교,전문대학,사립,전북,B그룹,44.408940205339746,44.32910856072542,44.3291085607254,42.74662585794804,68.19707852967669,68.2510643697698,70.1162370348279,70.27456847381681,70.12126005273073,68.25106436976981,70.11391130829759,69.24024,69.25213
301,원불교대학원대학교,대학원대학,사립,전북,-,44.64338239049624,44.56693344594254,44.56693344594252,42.758253833553,71.21693806067597,71.17263154505936,71.16074548808784,71.16576850599066,71.15796721946816,70.22928330746588,71.15294420156536,70.67143,70.35698
302,웨스트민스터신학대학원대학교,대학원대학,사립,경기,-,44.63822761494284,44.56177867038914,44.74940499859946,42.758253833553,70.15381737809814,70.24161906605717,68.03660729333501,70.45629508499468,68.31546382595751,68.02750595359049,70.76175960662636,69.56168,69.276474
303,위덕대학교,대학,사립,경북,C그룹,44.41527603742371,44.37678392206395,44.59634852793712,42.74662585794804,68.13235919119761,68.15923136492157,67.97188795485594,67.97188795485594,68.01703768194524,69.29063142149587,68.16639097063675,68.473404,68.838425
304,유원대학교,대학,사립,충북,C그룹,44.408940205339746,44.32910856072542,44.3291085607254,42.74662585794804,70.06176736081554,70.11779259000893,69.91589515567699,69.59795718317977,67.97188795485593,70.12657514510468,71.05023603920415,71.075485,71.08524
305,유한대학교,전문대학,사립,경기,A그룹,44.412023030443024,44.32910856072542,44.3291085607254,42.74662585794804,68.06613330029725,67.99272270771166,67.99272270771165,67.99272270771165,68.21906466746518,67.99272270771166,67.99272270771165,68.27216,68.51052
306,육군사관학교,기타,기타,서울,-,44.871438650799256,44.32910856072542,44.330245069676806,42.74662585794804,71.25657820953721,70.40204836200222,70.4067495019232,70.40601621446089,71.32183196465012,70.05151769634884,70.39817107055066,69.921486,69.51606
307,을지대학교,대학,사립,대전,B그룹,44.408940205339746,44.32910856072542,44.3291085607254,42.74662585794804,70.76136233466379,68.01151500763754,68.01151500763753,67.99817478022216,68.33404276905247,68.20075484450747,68.22732890286582,68.48246,68.719986
308,이화여자대학교,대학,사립,서울,A그룹,49.89900780167475,52.20938415670262,51.55942096089031,52.14208619944774,65.7806995627477,67.740002317571,69.04186953140939,73.66276387272723,73.65333405379337,73.80158326388658,73.87531685121984,73.89455,73.89455
309,인덕대학교,전문대학,사립,서울,A그룹,44.412023030443024,44.32910856072542,44.3291085607254,42.74662585794804,70.8882438722228,68.2510643697698,68.05744204619073,68.00538255425897,68.00538255425896,67.99272270771166,67.99272270771165,68.10854,68.38765
310,인제대학교,대학,사립,경남,B그룹,44.40358896310372,44.32477960566514,44.324779605665114,42.74662585794804,69.19876495594393,68.8488159456117,70.24375895697328,70.32339702392751,70.26668561564962,69.62793134389212,68.38982358515527,68.95116,69.16368
311,인제대학원대학교,대학원대학,사립,서울,-,44.48141223524065,44.40254011999574,44.3291085607254,42.74662585794804,71.47382652701727,71.42449699349785,71.41763395442915,71.41763395442915,71.41763395442916,71.41763395442915,71.41763395442916,71.290535,71.09346
312,인천가톨릭대학교,대학,사립,인천,C그룹,44.85117731421778,44.800548439750926,44.78672194252019,42.758253833553,68.22217785644362,68.29400781061983,68.19112123079913,70.47604694277447,71.00671417529303,70.73592714578615,70.55354744845572,70.00147,69.74547
313,인천대학교,대학,국립,인천,A그룹,44.441649183123914,44.441362231915114,44.41120986592532,42.74662585794804,68.31918038155085,68.22618124611996,69.80556599611802,69.25493805308545,68.27201924266141,68.26727786527964,69.86519358548004,69.24655,69.17387
