ID,SNM,STYP,FND,RGN,USC,SCR_EST_2014,SCR_EST_2015,SCR_EST_2016,SCR_EST_2017,SCR_EST_2018,SCR_EST_2019,SCR_EST_2020,SCR_EST_2021,SCR_EST_2022,SCR_EST_2023,SCR_EST_2024
132,대한신학대학원대학교,대학원대학,사립,경기,-,44.3115001927923,44.244948991728904,44.23098609185702,42.73394254723736,69.91390506986964,69.9080791476035,69.82196271673163,69.89568511802199,69.73678351791115,69.72364575490926,69.7354326194135
133,덕성여자대학교,대학,사립,서울,B그룹,44.3087203384377,44.23585461795653,44.26313522719229,42.72570469642071,67.52603238951073,67.57858426195388,67.42346589250126,67.46588745141739,67.35193403265419,67.2922050986454,67.58977170022015
134,동강대학교,전문대학,사립,광주,B그룹,44.272419611487514,44.20519116566807,44.227035547986645,42.73522834778946,67.54035406320726,67.66352701897534,67.5204166128758,67.55206365393859,67.56580157664389,67.54963796921673,67.58077835660711
135,동국대학교,대학,사립,서울,A그룹,50.77813951692267,51.98795567603466,49.55094532826291,51.38791302710711,65.1959445088762,64.89502609526056,65.96767719181426,70.84510851216011,70.1829971321955,71.41354652392693,70.76861884743681
136,동국대학교 WISE캠퍼스,대학,사립,경북,B그룹,44.310366439669394,44.2475752145399,44.27814127991576,42.73432275197627,66.95775965379231,66.94947021175284,66.68531648705564,66.8618010894098,66.80547067867721,66.88215525567422,67.13581718653724
137,동남보건대학교,전문대학,사립,경기,A그룹,44.27261717589976,44.20426840284313,44.22673391755186,42.73484489368318,69.7473191014902,69.8026281312286,69.8399303655281,69.91584757985567,67.62689399016838,67.74621032852005,67.6279507534534
138,동덕여자대학교,대학,사립,서울,B그룹,44.28300764312173,44.23165366794034,44.272629162102014,42.730030438311665,68.12015726523879,67.47318386273544,67.77862063862064,69.77954924956278,67.00953837074759,68.00866984816713,67.01137753550793
139,동명대학교,대학,사립,부산,B그룹,44.28581255097555,44.212947092561215,44.231275644997126,42.73511891887297,69.58515886689793,67.29256625268852,67.25419599774219,67.24468766388603,67.26899057615088,67.26886108808661,67.32474031353107
140,동방문화대학원대학교,대학원대학,사립,서울,-,44.31706279343643,67.02837652111657,67.02837652111658,67.02837652111661,69.9231087617092,69.83888020544259,67.67164391114112,67.76774593763722,67.71002776259566,67.70540881823486,67.67030469731553
141,동부산대학교,전문대학,사립,부산,C그룹,44.26640174715579,44.217358791721544,44.239963986094416,42.73780441317939,67.53315944824091,67.61174865241439,67.02837652111658,69.90765040364217,69.90985580391823,69.92254885814661,69.9225488581466
142,동서대학교,대학,사립,부산,B그룹,44.31104020405922,44.24692222954181,44.272140684496684,42.741796721092896,67.6707726789113,67.43392991117176,67.42735143881882,67.33890056551742,67.22061981094589,67.18882767896352,67.31956143996908
143,동서울대학교,전문대학,사립,경기,A그룹,44.26946103373274,44.20409177240834,44.22582258502368,42.73577497477359,67.74628033500315,67.82102890115117,67.58603871772343,67.57649595573503,67.5173615736115,67.51220198078889,67.53695899712199
144,동신대학교,대학,사립,전남,B그룹,44.30420055759458,44.24180861866598,44.260675099558284,42.727098409038604,67.32005890999095,67.28554219130305,67.33845923048369,67.34691527775763,67.34620704376135,67.35761271990894,67.56233179813344
145,동아대학교,대학,사립,부산,A그룹,51.980266862347484,51.35840073892111,44.367231812521254,42.72437321781478,70.51515325153909,69.66246141740699,69.74934012143255,69.27991570979339,68.9754789966475,68.59336750206315,69.0568384559282
146,동아방송예술대학교,전문대학,사립,경기,B그룹,44.27921999105963,44.21486218159859,44.23961784612329,42.73273671562936,67.64794185233038,67.5964990358876,67.57813960697109,67.60116626328578,67.66378308235642,67.61658149871461,67.70108956411943
147,동아보건대학교,전문대학,사립,전남,C그룹,44.27764358387181,44.217081294309544,44.23563572483274,42.732933144200786,67.71976846020318,69.77087923952048,69.74848254352322,69.74888225100175,67.6716981347959,68.01036647581483,67.64853684409385
148,동양대학교,대학,사립,경북,C그룹,44.277242254977274,44.21197833929355,44.259138399090865,42.73868109537401,67.40725025930185,67.4049046826764,67.39581200904566,67.42987438487434,67.42566548035293,67.4151823885655,67.42118068676488
149,동양미래대학교,전문대학,사립,서울,A그룹,44.29210484634123,44.22552522442333,44.248376170176435,42.73910734479891,67.62105759377498,67.58212986942607,67.98439920234755,67.72534407018101,67.7507512475447,67.76697381221835,67.76135053754618
150,동우대학,전문대학,사립,강원,B그룹,44.26946103373274,44.20409177240834,44.22582258502368,42.735641822599675,69.93218901569438,69.92809481279582,69.91808489216089,69.90765040364217,69.90985580391823,69.92254885814661,69.9225488581466
151,동원과학기술대학교,전문대학,사립,경남,B그룹,44.27016252326575,44.204534807835074,44.23056229056773,42.73724072701651,69.20898902074173,69.78536270392242,69.91273608838819,67.7577786776428,69.86482687200076,68.46375869903042,69.6666709930568
152,동원대학교,전문대학,사립,경기,B그룹,44.270696799778285,44.1989479447686,44.22838417922657,42.733566166975116,68.34922161574332,67.86719383726175,68.86203576013355,69.15352663288805,68.15055980352176,68.07335135174807,67.86944448164554
153,동의과학대학교,전문대학,사립,부산,B그룹,44.27212653580314,44.20746392561746,44.22582258502368,42.73577497477359,68.04402569954198,69.77833242441935,69.7431098048489,68.08858832894155,69.72503840764708,69.07105514051165,67.99223808397718
154,동의대학교,대학,사립,부산,A그룹,44.35709832372739,44.30553906459888,44.315808680450026,42.73345077129994,68.16283120412199,67.96237737403494,67.64504508374075,67.6851961022069,67.51439898768699,67.22254228661832,67.25676157578326
155,두원공과대학교,전문대학,사립,경기,B그룹,44.26946103373274,44.20409177240834,44.22582258502368,42.735641822599675,69.79671814497897,68.04548515695254,67.58349134309725,68.11293233185893,69.14558207995704,67.76108986474473,69.74384359903375
156,디지털서울문화예술대학교,대학,사립,서울,C그룹,44.26946103373274,44.20409177240834,44.22582258502368,42.735641822599675,69.93218901569438,69.92809481279582,69.91808489216089,69.90765040364217,69.83463568084487,69.84732873507322,69.83757933893796
157,루터대학교,대학,사립,경기,C그룹,44.327418638376514,44.2494166058881,44.26951013273164,42.72490765248236,67.02837652111657,67.02837652111658,69.62281060022899,67.71770632748891,67.72821459991293,67.77762892300933,67.77287831130221
158,마산대학교,전문대학,사립,경남,A그룹,44.26946103373274,44.20409177240834,44.22582258502368,42.735641822599675,67.72601901972821,67.65065174057017,67.84154434283509,68.18582564778217,67.86565896864808,68.21630575342533,68.01886551250679
159,명신대학교,대학,사립,전남,C그룹,44.26946103373274,44.20409177240834,44.22582258502368,42.735641822599675,69.93218901569438,69.92809481279582,69.91808489216089,69.90765040364217,69.90985580391823,69.92254885814661,69.9225488581466
160,명지대학교,대학,사립,서울,A그룹,49.110641950601426,47.241296375935214,49.21311075531201,50.67320757435396,61.06430438773968,61.71042270683342,67.70542408954775,67.60053997733348,67.23911811015071,67.15215000126682,67.46954421157542
161,명지전문대학,전문대학,사립,서울,A그룹,44.26714392566971,44.20248131548402,44.22648528343638,42.735641822599675,67.54601995478347,67.50861606992036,67.88765470439384,67.52356071565306,67.54693984206205,67.54608954300527,67.63280653776575
162,목원대학교,대학,사립,대전,B그룹,44.30226427381997,44.222936909859456,44.24607619383435,42.73530961072944,67.32690131175184,67.2839307416617,67.09371095189026,66.98482259236333,67.00700703382768,67.10001374430719,67.20713799535812
163,목포가톨릭대학교,대학,사립,전남,C그룹,44.322223834488774,44.26067187532679,44.27136400922952,42.72656861118953,68.1279784336034,67.78512316538132,67.77938833258129,67.7114363685831,67.71249974562473,67.77219364371538,67.77866391056611
164,목포과학대학교,전문대학,사립,전남,B그룹,44.27078384256642,44.208075036728566,44.236700424625695,42.73724072701651,69.58665383529505,69.84523148751401,69.89520409793498,69.81669104948988,68.19940899680027,69.82248106714131,69.70568027584324
165,문경대학교,전문대학,사립,경북,C그룹,44.28009356374297,44.21871683318692,44.23849633599089,42.7336729432001,67.78972359464201,67.62409968000996,67.67873357268734,67.88687725468974,67.73900974679503,68.12979285659995,67.60640371152596
166,배재대학교,대학,사립,대전,B그룹,44.28038537810817,44.22043594655141,44.22881376428524,42.73602042422149,67.08031340891394,66.96411033913748,67.08064730559292,67.01140832547077,67.19984916502574,67.17012320459327,67.23384828537
167,배화여자대학교,전문대학,사립,서울,B그룹,44.273986798628066,44.20801917205177,44.219544907890025,42.73488776807931,67.47586557062095,69.71662212787209,69.63428240690462,69.82489148934798,67.88321072848244,67.55777886968102,68.30923129507369
168,백석대학교,대학,사립,충남,A그룹,44.305200453330826,44.229926793466184,44.261164251559634,42.73699232294475,67.74661535978109,67.14519460259937,67.6024195817266,67.4673120458446,67.32380342634409,67.03585099180201,67.85309239874452
169,백석문화대학교,전문대학,사립,충남,A그룹,44.26946103373274,44.205495865748574,44.2276658677474,42.73499836159209,67.48415849146824,67.40909868010405,67.55272034979912,67.57511893450749,69.17910032399162,67.97491651816378,68.08009386094982
170,백석예술대학,전문대학,사립,서울,A그룹,44.26946103373274,44.20409177240834,44.22582258502368,42.735641822599675,69.93218901569438,69.92809481279582,69.91808489216089,69.90765040364217,69.90985580391823,69.92254885814661,69.9225488581466
171,백제예술대학교,전문대학,사립,전북,C그룹,44.26946103373274,44.20586036281552,44.22952595803955,42.73577497477359,69.79672087674798,69.78690512738058,69.75436634671681,67.65784680245271,67.80110538414884,68.25680647100482,67.94676069099981
172,베뢰아국제대학원대학교,대학원대학,사립,서울,-,67.02837652111658,67.02837652111657,67.02837652111658,67.02837652111661,67.02837652111657,67.02837652111658,67.02837652111658,67.02837652111658,67.02837652111658,67.02837652111658,67.0283765211166
173,벽성대학,전문대학,사립,전북,C그룹,44.26946103373274,44.20409177240834,44.22582258502368,42.735641822599675,69.93218901569438,69.92809481279582,69.91808489216089,69.90765040364217,69.90985580391823,69.92254885814661,69.9225488581466
174,부산가톨릭대학교,대학,사립,부산,C그룹,44.29094074283201,44.211590233991046,44.2359658519319,42.72827675042347,67.47264745520175,67.48637668591468,67.3927379781048,67.39066095589187,67.37507204399861,67.37068929962955,67.31363863843481
175,부산경상대학교,전문대학,사립,부산,B그룹,44.26946103373274,44.20440980783508,44.22673391755186,42.73672412073632,69.80544113444923,68.1419166169981,67.65660241580076,67.50362342216955,67.52979522691474,67.53501836931179,69.56466550659479
176,부산과학기술대학교,전문대학,사립,부산,B그룹,44.26946103373274,44.20599171777297,44.227415407659976,42.73372153274461,68.08221417722773,67.99132457468052,67.63062459330115,67.58133780722086,67.57871020485142,67.57798556717029,67.55607462284087
177,부산교육대학교,대학,국립,부산,C그룹,44.2859560616517,44.22624348105599,44.24242912270904,42.71785524565007,67.70647063986735,67.75407617241862,67.77044674930552,67.70659732729027,67.68132048406507,67.71729579749963,67.64019927586509
178,부산대학교,대학,국립,부산,A그룹,51.32427162943567,50.189586498352675,51.545519746936336,54.359466682531334,67.64841170712845,69.63366753551314,69.8525673318339,74.28312770909102,73.99343427401442,73.39909252565285,72.43369001746221
179,부산디지털대학교,대학,사립,부산,C그룹,44.26946103373274,44.20409177240834,44.22582258502368,42.735641822599675,69.93218901569438,69.92809481279582,69.91808489216089,69.9084626017098,69.9293823648171,69.93636787125912,69.92101806104516
180,부산보건대학교,전문대학,사립,부산,B그룹,44.26697850267685,44.19689759395194,44.227655939923615,42.73326702388793,67.71133995080999,67.69443350480032,67.63902583728668,67.6129744721864,67.52687035840563,67.64539348383097,67.7650791016552
181,부산여자대학교,전문대학,사립,부산,C그룹,44.276046462293706,44.21250072150072,44.231182481216464,42.73602782156448,67.68263301362485,67.61521166635293,67.51708622898838,68.06390436455656,67.5079788770006,67.5680638951427,67.58736729403846
182,부산예술대학교,전문대학,사립,부산,C그룹,44.269779069159476,44.204534807835074,44.23450619584723,42.73862842974254,69.90664469035384,69.92069036840768,69.9811607359025,69.96556320390552,69.9643024206067,69.97448857352381,69.97883639961077
183,부산외국어대학교,대학,사립,부산,B그룹,44.32579755304075,44.263353275900855,44.26420012400044,42.72905536210969,67.44319177802875,67.34097405764527,67.29098855452116,67.27744564614132,68.09734807312246,67.5011143204622,67.52590210514128
184,부산장신대학교,대학,사립,경남,C그룹,44.29502703732457,44.228039026392295,44.2481252277815,42.7222536094642,67.89191866959533,67.8813829553096,68.20462454011363,69.0923722473178,67.02837652111658,67.02837652111658,67.0283765211166
185,부천대학교,전문대학,사립,경기,A그룹,44.26946103373274,44.207757001301836,44.2290760788125,42.733762595546544,67.56222811558408,67.52471323463169,67.54791814415451,69.57750550224728,67.4992142619859,67.58079825619224,67.45709110233561
186,삼육대학교,대학,사립,서울,B그룹,44.2823525890876,44.21085089834681,44.229017758861524,42.73689227549824,67.12353776356494,67.06102576469425,67.27326514869992,67.28281302131845,67.27157028207299,67.4870843096114,67.34485548268154
187,삼육보건대학교,전문대학,사립,서울,C그룹,44.269099329213425,44.21312748996172,44.23797647315447,42.73398604706484,67.92956502133129,67.92959299255492,68.32524495080202,67.55933601070824,67.5618907179776,67.5085107877227,67.55787659904503
188,상명대학교,대학,사립,서울,A그룹,44.37396646685642,44.3112397999545,44.320512343936265,42.720108674739095,67.74595635242372,67.26108707063865,67.32191004898877,67.50637064525651,67.11359864823176,67.38218084049603,67.01925602426957
189,상지대학교,대학,사립,강원,B그룹,44.28657595821042,44.244814321397214,44.2713168672612,42.730480116250476,67.33656584659298,67.2883519726047,67.06716333284268,67.07574184571469,67.36277487659285,67.3117296677759,67.56744364582683
190,상지영서대학교,전문대학,사립,강원,B그룹,44.26403886758368,44.1984947874187,44.225231516470636,42.73540763810463,69.72760924411736,69.67573538126517,69.91808489216089,69.90765040364217,69.90985580391823,69.92254885814661,69.9225488581466
191,서강대학교,대학,사립,서울,A그룹,49.18976707456193,49.00565901178989,49.00093084878991,50.50311845079346,60.63404831586547,70.31866283826879,69.86139846968646,70.16197303200019,70.07415760266304,69.98442774868049,70.02382432784609
192,서경대학교,대학,사립,서울,B그룹,44.3260444990798,44.25909972590812,44.27335732815895,42.74648222258817,67.18088849807599,66.9233707596751,66.82580773946262,66.8092896274418,67.69338814315715,67.06476126429932,67.17897405784633
193,서남대학교,대학,사립,전북,C그룹,44.306320403177736,44.242509403690136,44.263010848350554,42.7253917147667,69.93218901569438,69.92809481279582,69.91808489216089,69.90765040364217,69.90985580391823,69.92254885814661,69.9225488581466
194,서라벌대학교,전문대학,사립,경북,C그룹,44.309637863495205,44.254573909383716,44.27225705262937,42.72861930707173,67.95994137153099,67.74670072228493,67.74372071517452,67.7013227387548,69.7611054183336,68.4572412732195,69.88337314657959
195,서영대학교,전문대학,사립,광주,A그룹,44.27078384256642,44.20409177240834,44.22582258502368,42.73577497477359,67.70879042605938,67.70322991018637,67.69833493951694,67.7035792171797,67.71146720027147,67.73223928446747,67.72782158260414
196,서울과학기술대학교,대학,국립,서울,A그룹,44.31065271001138,44.25268848703634,44.25181600836767,50.07061621738863,68.06237290537565,67.79095198682151,67.74391712605022,68.34002623433332,67.94255586854769,68.31911973644311,68.74205729908178
197,서울과학종합대학원대학교,대학원대학,사립,서울,-,44.27194965702571,44.20766711499048,44.22962411808199,42.734337474773604,69.80995919288029,69.78966157383267,68.27032667664456,70.1753544890093,67.88706222219801,68.20379506966461,68.57634054753616
198,서울교육대학교,대학,국립,서울,C그룹,44.30389092725913,44.23568630142002,44.2540253711667,42.71597190656564,67.54849221430744,67.46393749919565,67.48178270200009,67.45908777363937,67.34463583216296,67.50830121921159,67.6337068150248
199,서울기독대학교,대학,사립,서울,C그룹,44.285883702499156,44.22746185849174,44.28082066630031,42.73650289057761,67.88270590218949,67.62430520968559,67.71187747085838,67.6954043214233,67.6858541091557,69.57962594621557,67.49817740079966
200,서울대학교,대학,국립,서울,A그룹,52.4915774056428,52.65741226189523,50.419178787085535,53.94491995002254,83.54585168758089,83.89292611101129,83.87566359045933,83.90255355800716,83.8744119931783,83.79315866251808,83.77005422620137
201,서울디지털대학교,대학,사립,서울,A그룹,44.26946103373274,44.20409177240834,44.22582258502368,42.735641822599675,69.91642325770039,69.88508420725807,69.84594126384881,69.90016018049982,69.897603676014,69.89322806219543,68.53179624974462
202,서울미디어대학원대학교,대학원대학,사립,서울,-,67.02837652111658,67.02837652111657,44.228199701817914,67.02837652111661,70.04889773722645,70.02991360239994,70.27323212013422,70.00636669439649,70.01555305202037,68.40348592731743,69.80092131449462
203,서울벤처대학원대학교,대학원대학,사립,서울,-,44.26946103373274,44.20409177240834,44.22582258502368,42.735641822599675,69.93218901569438,69.92809481279582,69.91808489216089,69.90765040364217,69.90985580391823,69.92254885814661,69.9225488581466
204,서울불교대학원대학교,대학원대학,사립,서울,-,67.02837652111658,44.24622839419037,44.26918632464559,42.73591612815523,69.88043662506969,70.2950095868301,70.30775086477517,70.2823098866712,70.41313373070157,70.20411346252365,70.30226851198306
205,서울사이버대학교,대학,사립,서울,A그룹,44.26946103373274,44.20409177240834,44.22582258502368,42.735641822599675,69.94150930842501,69.93741510552647,69.92704286605095,69.91246759078274,69.90800891238388,69.92238674922092,69.91658964777166
206,서울사회복지대학원대학교,대학원대학,사립,서울,-,44.272267692452445,67.02837652111657,44.233390932839306,42.73611255672666,69.98705424406505,69.94198005496914,69.90157436766123,69.96118107134401,69.93708349621384,68.27169259283387,69.90500874427497
207,서울상담심리대학원대학교,대학원대학,사립,서울,-,67.02837652111658,67.02837652111657,67.02837652111658,67.02837652111661,67.02837652111657,67.02837652111658,67.02837652111658,67.02837652111658,67.02837652111658,67.02837652111658,67.0283765211166
208,서울성경신학대학원대학교,대학원대학,사립,서울,-,67.02837652111658,67.02837652111657,67.02837652111658,67.02837652111661,67.02837652111657,67.02837652111658,67.02837652111658,67.02837652111658,67.02837652111658,67.02837652111658,67.0283765211166
209,서울시립대학교,대학,공립,서울,A그룹,44.37310953333102,48.573356472075524,44.32998474085299,42.72871066317938,69.7778206224129,70.28130692174163,61.939001383371156,70.72898500000396,71.49091003249968,70.94086292180033,70.72853517054594
210,서울신학대학교,대학,사립,경기,C그룹,44.291909283701386,44.218454737643604,44.24517763199967,42.72377100651963,67.46399187266034,67.4582083501241,67.51466768989862,67.5896088739159,67.85084086857181,68.28125065554403,69.52524313397944
211,서울여자간호대학교,전문대학,사립,서울,C그룹,44.27435742060875,44.216120908881756,44.24016038983159,42.733478434055854,67.69763493551534,67.68797100846011,67.63668944933889,67.57497807446171,67.57651210655281,67.55594168965091,67.56364829765643
212,서울여자대학교,대학,사립,서울,B그룹,44.301881949371044,44.23930297771873,44.25717767548474,42.71857867560176,67.14747400144144,66.90163879045679,66.8236161272303,67.27071706725239,66.81886237253093,66.89263533768971,67.0328417953826
213,서울예술대학교,전문대학,사립,경기,B그룹,44.272179773929736,44.20651738921303,44.2223610500309,42.73313593491853,68.0206368108542,67.66321628602878,68.03260382682937,67.663058691007,67.81349388483893,67.91236732420153,67.78320755231078
214,서울외국어대학원대학교,대학원대학,사립,서울,-,44.26946103373274,44.20409177240834,44.22582258502368,42.735641822599675,69.9262431047213,69.94116352397593,69.88868208683418,69.79779649698119,67.02837652111658,67.02837652111658,67.0283765211166
215,서울장신대학교,대학,사립,경기,C그룹,44.31376914983163,44.25208445152876,44.27010488198398,42.72490765248236,67.6616047318221,67.79200450465392,67.83512727610554,67.80362588146552,67.02837652111658,67.02837652111658,67.0283765211166
216,서울한영대학교,대학,사립,서울,C그룹,44.324748320419516,44.25869923615034,44.27733001308276,42.724345281881945,67.8505163832745,67.81081380626215,67.84339992887544,67.78402807237046,67.900165376592,67.84252058680045,67.99173087178521
217,서원대학교,대학,사립,충북,B그룹,44.31018994682853,44.246947266401094,44.26684274391071,42.72685004810004,67.28052982444281,67.16011640131202,67.20326400049225,69.44305094110796,69.45845527811554,67.42037942230876,67.52233578016191
218,서일대학교,전문대학,사립,서울,A그룹,44.26714392566971,44.20248131548402,44.22409346867907,42.73555486607795,67.8861675024854,68.03072948036261,67.91762784417674,67.64732670107662,67.82019034658971,67.6809766320635,67.67628719106972
219,서정대학교,전문대학,사립,경기,A그룹,44.26946103373274,44.20409177240834,44.22582258502368,42.735641822599675,69.80904613502435,69.77609302080761,69.80698686478573,69.79454927067694,69.81346641180876,69.80100677452573,69.75632842399138
220,서해대학,전문대학,사립,전북,C그룹,44.270696799778285,44.20421526993537,44.22722667836391,42.737010740819144,68.38532709993306,69.72946143832004,67.02837652111658,69.90765040364217,69.90985580391823,69.92254885814661,69.9225488581466
221,선교청대학교,대학,사립,충남,C그룹,44.26946103373274,44.20409177240834,44.22582258502368,42.735641822599675,69.93218901569438,69.92809481279582,69.91808489216089,69.90765040364217,69.90985580391823,69.92254885814661,69.9225488581466
222,선린대학교,전문대학,사립,경북,C그룹,44.270696799778285,44.215157543342315,44.22164295683183,42.73499836159209,68.19289330285255,67.68160393250062,68.38101399606835,67.6677489639989,69.42034683412393,68.1087089978258,67.72994718646888
223,선문대학교,대학,사립,충남,B그룹,44.30261208618272,44.230700834692676,44.26236254792912,42.746947644143276,67.54742073747514,67.41010325172012,67.3557040579187,67.16649344114018,67.17557642940794,67.14082353033436,67.14650219848586
224,선학유피대학원대학교,대학원대학,사립,경기,-,67.02837652111658,67.02837652111657,67.02837652111658,67.02837652111661,67.02837652111657,67.02837652111658,67.02837652111658,67.02837652111658,67.02837652111658,67.02837652111658,67.0283765211166
225,성결대학교,대학,사립,경기,B그룹,44.31110556718843,44.25706207651045,44.274309243795685,42.72567070027394,67.21385873536688,67.19926418740279,67.131967606166,67.21178933083826,67.17194841189409,67.244225485163,67.15997427743353
226,성공회대학교,대학,사립,서울,C그룹,44.29630619149368,44.23340178576456,44.25595419229525,42.72398195660015,67.65245070549418,67.61907202197963,68.04719512170593,68.2266764450324,67.87201227616985,69.24167035963227,68.01722064268257
227,성균관대학교,대학,사립,서울,A그룹,51.90785808985245,50.81093197317803,50.5587520057118,51.59822033174672,77.11644670743756,79.21347492142596,79.21347492142597,72.2580777469836,73.32770126290875,72.46369562558147,79.21553412348517
228,성산효대학원대학교,대학원대학,사립,인천,-,67.02837652111658,44.25432133184853,44.27393289555657,42.727698542751526,69.67157644187527,67.76672584410352,67.02837652111658,67.02837652111658,67.02837652111658,67.02837652111658,67.0283765211166
229,성서침례대학원대학교,대학원대학,사립,경기,-,67.02837652111658,67.02837652111657,67.02837652111658,67.02837652111661,67.02837652111657,67.02837652111658,67.02837652111658,67.02837652111658,67.02837652111658,67.02837652111658,67.0283765211166
230,성신여자대학교,대학,사립,서울,A그룹,44.33237598864499,44.24458301264963,44.265610411880814,42.72748598236504,67.30707257617586,67.38256458869229,67.06165654796088,68.2146562601046,67.58197715076787,67.13234020307385,67.10060999487628
231,성운대학교,전문대학,사립,경북,C그룹,44.270696799778285,44.205327538453886,44.227058351069225,42.73499836159209,68.02542948898925,67.85557153896822,67.72175209502649,67.7182242309823,67.73805148253511,67.72878000220385,67.7207235839844
232,성화대학,전문대학,사립,전남,B그룹,44.26946103373274,44.20409177240834,44.22582258502368,42.735641822599675,69.93218901569438,69.92809481279582,69.91808489216089,69.90765040364217,69.90985580391823,69.92254885814661,69.9225488581466
233,세경대학교,전문대학,사립,강원,C그룹,44.28128484900763,44.214427686544525,44.23746139483504,42.7336729432001,67.67392233068858,68.07276689644891,69.61511059693116,67.6328349493702,67.75413995072955,67.74437732708108,67.75445841748825
234,세계사이버대학,기타,기타,경기,-,44.26946103373274,44.20409177240834,44.22582258502368,42.735641822599675,69.93218901569438,69.92809481279582,69.91808489216089,69.90765040364217,69.90985580391823,69.92254885814661,69.9225488581466
235,세명대학교,대학,사립,충북,B그룹,44.279774254228016,44.21299837627146,44.26775491653074,42.73156209088816,67.2844334801672,67.1330944166542,67.26646603396608,67.9086619253331,67.38259296058207,67.38166715229214,67.49586526697941
236,세종대학교,대학,사립,서울,A그룹,44.38412238491179,44.27029115329116,44.34209398803696,42.73572012372689,71.03380240029685,71.30839900990709,71.37423455218283,70.33635987402282,71.7618354491724,71.37729745043602,71.47780195197318
237,세한대학교,대학,사립,충남,C그룹,44.285847898629115,44.216611477089735,44.23967238085989,42.74077685106759,67.54349532914749,67.48368893184109,67.41452729788321,67.40997516422786,67.47129119069332,67.50815338345228,67.63359903230824
238,송곡대학교,전문대학,사립,강원,C그룹,44.281528950216405,44.217811151107334,44.240680766345164,42.737546131605896,69.90278621036765,68.21397738382794,67.93221022988683,68.45816080055211,67.98561143264945,69.76322556167659,69.89619772638785
239,송원대학교,대학,사립,광주,C그룹,44.2774633949484,44.21041480736452,44.269956026059326,42.728797684400924,67.49501307770325,67.66599994510315,67.73760776260774,67.4254304240445,67.45052215397317,67.42091315638869,67.45617815105584
240,송호대학교,전문대학,사립,강원,C그룹,44.27966456098245,44.214427686544525,44.23563572483274,42.73494552342784,67.88899178116566,67.85545199667479,69.38653382296039,69.42113117458221,69.64764872003997,67.75272452135222,67.74901844532275
241,수도국제대학원대학교,대학원대학,사립,서울,-,44.329035443069394,44.25577998149196,44.27336194145029,42.727698542751526,69.594149095168,69.67940330000101,69.75947727343097,69.84980349109416,69.86154089620116,69.85323263290645,69.86175465436327
242,수성대학교,전문대학,사립,대구,B그룹,44.272837284595404,44.19928940870925,44.22738765436457,42.73577497477359,67.89257635028015,69.6012068074839,67.98310430913693,67.60332384403034,67.51773796302322,67.9269280281916,67.48006033268257
243,수원가톨릭대학교,대학,사립,경기,C그룹,67.02837652111658,67.02837652111657,67.02837652111658,67.02837652111661,67.02837652111657,67.02837652111658,67.02837652111658,67.02837652111658,67.02837652111658,67.02837652111658,67.0283765211166
244,수원과학대학교,전문대학,사립,경기,B그룹,44.270065761130944,44.20426840284313,44.2293058493439,42.73577497477359,67.57438966377819,67.55379183769121,67.53572477995027,67.57733695501351,67.46370228402829,67.41793437792076,67.40491268192352
245,수원대학교,대학,사립,경기,B그룹,44.30749227196916,44.27605357469629,44.27724439565071,42.71941448909381,70.11852287808803,67.67442351830937,68.00993436867076,67.95448762791155,67.5784412221233,68.19224770650042,68.56904176389227
246,수원여자대학교,전문대학,사립,경기,B그룹,44.272865105506376,44.20869969166301,44.2252516309174,42.735641822599675,69.72785526671393,68.06879047985025,67.94785916881023,67.6513257294235,67.64101783029767,68.36404833190157,68.11715262796785
247,숙명여자대학교,대학,사립,서울,A그룹,49.136200818905145,49.144985738548854,49.47392465224109,49.36331199136062,60.03168793138195,67.60426731707297,67.16722373816799,67.04535217575297,67.19076566323167,68.40459197304305,67.55292919791562
248,순복음대학원대학교,대학원대학,사립,서울,-,67.02837652111658,44.24539202715564,44.26611966229225,42.72339775341405,69.85284286918788,69.86672873875311,69.83779067802155,69.79730658632823,69.8542186808762,69.83868407809975,69.83868407809975
249,순복음총회신학교,대학,사립,충북,C그룹,44.26946103373274,44.244948991728904,44.27483315723128,42.73606532587782,69.80332035365993,69.86795846615131,69.91796709279036,69.9108262550653,69.91905995071747,67.02837652111658,67.0283765211166
250,순천제일대학교,전문대학,사립,전남,B그룹,44.274774540173965,44.20235528028734,44.22580226209982,42.73847649306206,67.92828786501339,67.7049709941829,69.22646084692279,69.94277319600684,69.97103888211223,69.72672491608625,67.64748261450701
251,순천향대학교,대학,사립,충남,A그룹,44.28729604815471,44.217941840315504,44.233571354621645,42.73616861550285,69.7114788170767,69.5365377723123,69.5677536282156,69.51986109401867,69.54019275812756,69.51058137514653,69.720961942144
252,숭실대학교,대학,사립,서울,A그룹,47.34340174028908,47.45126259254391,47.61347839962585,48.105645041125804,69.26995416570148,69.14951443383508,69.1589898205659,68.97056250462501,68.75686175489166,68.85026448088949,68.99958716957357
253,숭실사이버대학교,대학,사립,서울,B그룹,44.26946103373274,44.20409177240834,44.22582258502368,42.735641822599675,69.94363793161342,69.93954372871487,69.92917148923937,69.86593319924835,69.92094240099671,69.93363545522507,69.93363545522507
254,숭의여자대학교,전문대학,사립,서울,B그룹,44.276559751239056,44.20886801895769,44.23264847788082,42.737010740819144,69.6098278915126,69.61269762142038,69.56217745469094,67.53382169310153,67.54017808831664,67.58693979179027,67.57349244304403
