연도,번호,학교명,학교유형,설립,지역,대학규모,도서자료_종수_국내서,도서자료_종수_국외서,도서자료_종수_계,도서자료_책수_국내서,도서자료_책수_국외서,도서자료_책수_계,전자자료_전자저널_패키지,전자자료_웹DB_패키지,전자자료_[구독] e-Book_종수,전자자료_동영상강의자료(e-Learning)_패키지,전자자료_합계_패키지,전자자료_합계_종수,연속간행물_국내,연속간행물_국외,연속간행물_합계,연간 장서 증가 및 폐기 책수_연간 장서 증가 책수_구입,연간 장서 증가 및 폐기 책수_연간 장서 증가 책수_기증,연간 장서 증가 및 폐기 책수_연간 장서 증가 책수_합계,연간 장서 증가 및 폐기 책수_연간 장서 증가 종수,연간 장서 증가 및 폐기 책수_연간 장서 폐기 책수,재학생 1인당 소장도서수_소장도서수,재학생 1인당 소장도서수_재학생수(전년도),재학생 1인당 소장도서수_재학생 1인당 소장도서수,연간장서증가율_연간장서증가책수,연간장서증가율_소장도서수,연간장서증가율_연간장서증가율
2018,303,위덕대학교,대학,사립,경북,C그룹,103406,54761,158167,199604,71454,271058,4,8,23572,1,13,23572,177,44,221,9155,2267,11422,9777,0,271058,3490,77.69999694824219,11422,271058,4.400000095367432
2018,304,유원대학교,대학,사립,충북,C그룹,115437,33319,148756,235409,52420,287829,0,4,38935,0,4,38935,90,0,90,106830,132,106962,52772,0,287829,3760,76.5999984741211,106962,287829,59.099998474121094
2018,305,유한대학교,전문대학,사립,경기,A그룹,111417,20856,132273,192571,24934,217505,2,5,16518,1,8,16518,80,11,91,7486,331,7817,5558,5814,217505,4732,46,7817,217505,3.700000047683716
2018,306,육군사관학교,기타,기타,서울,-,168363,77852,246215,224646,90239,314885,9,2,3403,0,11,3403,349,50,399,2724,3182,5906,4882,16470,314885,0,0,5906,314885,1.899999976158142
2018,307,을지대학교,대학,사립,대전,B그룹,101479,28413,129892,158437,32188,190625,10,7,9626,2,19,9626,57,0,57,3183,7107,10290,8187,0,190625,5377,35.5,10290,190625,5.699999809265137
2018,308,이화여자대학교,대학,사립,서울,A그룹,550962,494493,1045455,961382,706297,1667679,23,83,135753,10,116,135753,769,1196,1965,45605,5805,51410,41823,21421,1667679,21639,77.0999984741211,51410,1667679,3.200000047683716
2018,309,인덕대학교,전문대학,사립,서울,A그룹,97066,36722,133788,184996,40973,225969,0,4,5532,0,4,5532,117,7,124,5192,181,5373,3200,0,225969,6245,36.20000076293945,5373,225969,2.4000000953674316
2018,310,인제대학교,대학,사립,경남,B그룹,384732,165539,550271,628289,240792,869081,27,20,77067,0,47,77067,248,28,276,16714,3411,20125,17126,1,869081,11005,79,20125,869081,2.4000000953674316
2018,311,인제대학원대학교,대학원대학,사립,서울,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,312,인천가톨릭대학교,대학,사립,인천,C그룹,59679,25355,85034,86244,34771,121015,8,11,18816,0,19,18816,158,121,279,8937,1000,9937,8913,0,121015,859,140.89999389648438,9937,121015,8.899999618530273
2018,313,인천대학교,대학,국립,인천,A그룹,375070,109587,484657,990965,184697,1175662,24,29,61407,0,53,61407,498,69,567,45236,1847,47083,21795,0,1175662,13500,87.0999984741211,47083,1175662,4.199999809265137
2018,314,인천전문대학,전문대학,공립,인천,A그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,315,인하공업전문대학,전문대학,사립,인천,A그룹,79055,15326,94381,171768,19584,191352,2,1,10273,1,4,10273,61,7,68,12884,27488,40372,15124,0,191352,6470,29.600000381469727,40372,191352,26.700000762939453
2018,316,인하대학교,대학,사립,인천,A그룹,553693,328161,881854,1245346,400312,1645658,34,35,56797,5,74,56797,575,160,735,19001,7050,26051,22079,0,1645658,20205,81.4000015258789,26051,1645658,1.600000023841858
2018,317,장로회신학대학교,대학,사립,서울,C그룹,118520,84641,203161,235123,142610,377733,11,7,30206,0,18,30206,214,143,357,33045,3092,36137,25650,0,377733,2230,169.39999389648438,36137,377733,10.600000381469727
2018,318,장안대학교,전문대학,사립,경기,B그룹,94928,23746,118674,156349,25491,181840,3,0,41306,8,11,41306,158,20,178,5154,8617,13771,12129,0,181840,5805,31.299999237060547,13771,181840,8.199999809265137
2018,319,재능대학교,전문대학,사립,인천,B그룹,57486,784,58270,96161,996,97157,3,4,6945,0,7,6945,134,0,134,554,2941,3495,1863,0,97157,3932,24.700000762939453,3495,97157,3.700000047683716
2018,320,전남과학대학교,전문대학,사립,전남,B그룹,76777,1046,77823,110113,1149,111262,3,1,24630,0,4,24630,95,0,95,18908,661,19569,11297,0,111262,4112,27.100000381469727,19569,111262,21.299999237060547
2018,321,전남대학교,대학,국립,광주,A그룹,589614,332192,921806,1313034,526012,1839046,32,32,64993,0,64,64993,1157,306,1463,27274,27247,54521,30763,0,1839046,24197,76,54521,1839046,3.0999999046325684
2018,322,전남도립대학교,전문대학,공립,전남,C그룹,62324,1057,63381,84570,1216,85786,1,5,7170,2,8,7170,182,0,182,2321,453,2774,2167,0,85786,1377,62.29999923706055,2774,85786,3.299999952316284
2018,323,전북과학대학교,전문대학,사립,전북,C그룹,40019,1319,41338,51614,3954,55568,0,8,5343,4,12,5343,83,2,85,2487,329,2816,2482,0,55568,1613,34.5,2816,55568,5.300000190734863
2018,324,전북대학교,대학,국립,전북,A그룹,614237,207003,821240,1352048,378241,1730289,34,39,72364,6,79,72364,614,621,1235,14139,13186,27325,16892,0,1730289,22114,78.19999694824219,27325,1730289,1.600000023841858
2018,325,전주교육대학교,대학,국립,전북,C그룹,119507,11243,130750,271483,15356,286839,4,7,7219,0,11,7219,234,41,275,5532,1761,7293,2556,0,286839,1401,204.6999969482422,7293,286839,2.5999999046325684
2018,326,전주기전대학,전문대학,사립,전북,C그룹,43890,1893,45783,84156,3185,87341,0,0,7376,0,0,7376,17,3,20,820,11,831,532,0,87341,1812,48.20000076293945,831,87341,1
2018,327,전주대학교,대학,사립,전북,A그룹,293194,56753,349947,526704,97809,624513,7,6,10361,6,19,10361,364,6,370,11494,1875,13369,9602,0,624513,12277,50.900001525878906,13369,624513,2.200000047683716
2018,328,전주비전대학교,전문대학,사립,전북,B그룹,71196,6962,78158,126592,8302,134894,1,1,4977,30,32,4977,44,1,45,3737,491,4228,2441,237,134894,3530,38.20000076293945,4228,134894,3.200000047683716
2018,329,제네바신학대학원대학교,대학원대학,사립,경기,-,18790,6608,25398,33883,9405,43288,0,0,0,0,0,0,168,61,229,150,0,150,137,0,43288,9,4809.7998046875,150,43288,0.30000001192092896
2018,330,제주관광대학교,전문대학,사립,제주,C그룹,49553,1202,50755,67226,1493,68719,1,2,10687,0,3,10687,138,9,147,6991,708,7699,7070,0,68719,2316,29.700000762939453,7699,68719,12.600000381469727
2018,331,제주국제대학교,대학,사립,제주,C그룹,52627,7705,60332,72949,8309,81258,4,0,6428,0,4,6428,135,0,135,1146,0,1146,1077,0,81258,1717,47.29999923706055,1146,81258,1.399999976158142
2018,332,제주대학교,대학,국립,제주,A그룹,547305,178568,725873,1028733,297534,1326267,18,19,38503,1,38,38503,639,341,980,16740,8078,24818,15134,0,1326267,12227,108.5,24818,1326267,1.899999976158142
2018,333,제주한라대학교,전문대학,사립,제주,A그룹,79110,9731,88841,122850,11436,134286,2,2,11106,2,6,11106,123,0,123,2330,0,2330,1606,8,134286,4948,27.100000381469727,2330,134286,1.7999999523162842
2018,334,조선간호대학교,전문대학,사립,광주,C그룹,25930,1576,27506,29862,1583,31445,1,0,6429,0,1,6429,29,0,29,1000,224,1224,1063,0,31445,791,39.79999923706055,1224,31445,4.099999904632568
2018,335,조선대학교,대학,사립,광주,A그룹,461058,209373,670431,960949,379110,1340059,24,19,118774,4,47,118774,617,282,899,33167,77978,111145,85903,0,1340059,21593,62.099998474121094,111145,1340059,9
2018,336,조선이공대학교,전문대학,사립,광주,B그룹,57209,17460,74669,85914,20007,105921,0,0,15888,0,0,15888,26,0,26,4286,59,4345,2756,0,105921,3371,31.399999618530273,4345,105921,4.300000190734863
2018,337,주안대학원대학교,대학원대학,사립,인천,-,5184,3674,8858,9590,4269,13859,1,0,3577,0,1,3577,27,1,28,893,4671,5564,1495,9450,13859,69,200.89999389648438,5564,13859,67.0999984741211
2018,338,중부대학교,대학,사립,충남,B그룹,236315,47828,284143,496334,61481,557815,2,6,92879,8,16,92879,396,0,396,23832,33846,57678,29328,0,557815,9467,58.900001525878906,57678,557815,11.5
2018,339,중앙대학교,대학,사립,서울,A그룹,500164,414097,914261,1458086,646010,2104096,37,73,323484,2,112,323484,356,216,572,77529,5430,82959,72442,0,2104096,28820,73,82959,2104096,4.099999904632568
2018,340,중앙승가대학교,대학,사립,경기,C그룹,74643,8882,83525,77943,11594,89537,3,0,5396,0,3,5396,1119,51,1170,1203,935,2138,1918,12,89537,270,331.6000061035156,2138,89537,2.4000000953674316
2018,341,중원대학교,대학,사립,충북,C그룹,55550,117892,173442,63440,118633,182073,1,14,124150,0,15,124150,59,7,66,33168,56873,90041,90039,0,182073,3776,48.20000076293945,90041,182073,97.80000305175781
2018,342,진주교육대학교,대학,국립,경남,C그룹,151256,16126,167382,286506,16209,302715,4,4,19412,0,8,19412,69,0,69,6532,1608,8140,3758,0,302715,1806,167.60000610351562,8140,302715,2.799999952316284
2018,343,진주보건대학교,전문대학,사립,경남,B그룹,61984,1955,63939,85105,2378,87483,2,2,0,19,23,0,304,0,304,2253,818,3071,2530,0,87483,2850,30.700000762939453,3071,87483,3.5999999046325684
2018,344,차의과학대학교,대학,사립,경기,C그룹,31050,10211,41261,45963,17542,63505,6,8,5894,0,14,5894,165,4,169,2417,980,3397,3166,0,63505,3081,20.600000381469727,3397,63505,5.699999809265137
2018,345,창신대학교,대학,사립,경남,C그룹,88240,3539,91779,123253,5101,128354,1,4,17547,1,6,17547,81,0,81,3322,10803,14125,13304,0,128354,1720,74.5999984741211,14125,128354,12.399999618530273
2018,346,창원문성대학교,전문대학,사립,경남,C그룹,89844,2655,92499,184678,5657,190335,1,1,6464,0,2,6464,61,4,65,4945,0,4945,2199,0,190335,3386,56.20000076293945,4945,190335,2.700000047683716
2018,347,청강문화산업대학교,전문대학,사립,경기,B그룹,87756,15663,103419,173134,16478,189612,0,0,9288,1,1,9288,14,50,64,5233,97,5330,4330,277,189612,3568,53.099998474121094,5330,189612,2.9000000953674316
2018,348,청암대학교,전문대학,사립,전남,B그룹,58886,7242,66128,80284,10719,91003,0,5,3787,3,8,3787,18,2,20,5778,500,6278,2501,0,91003,2780,32.70000076293945,6278,91003,7.400000095367432
2018,349,청운대학교,대학,사립,충남,B그룹,255322,57548,312870,543711,67181,610892,5,11,83789,4,20,83789,175,44,219,18343,720,19063,11666,0,610892,6847,89.19999694824219,19063,610892,3.200000047683716
2018,350,청주교육대학교,대학,국립,충북,C그룹,139653,10541,150194,247640,21851,269491,0,2,7909,0,2,7909,138,26,164,4783,2991,7774,3649,0,269491,1651,163.1999969482422,7774,269491,3
2018,351,청주대학교,대학,사립,충북,A그룹,423047,168268,591315,929594,266806,1196400,21,25,56898,4,50,56898,426,203,629,30990,2185,33175,20557,1,1196400,11862,100.9000015258789,33175,1196400,2.9000000953674316
2018,352,초당대학교,대학,사립,전남,C그룹,174631,35217,209848,290136,40525,330661,7,7,32797,8,22,32797,195,11,206,10427,4366,14793,10143,0,330661,3358,98.5,14793,330661,4.699999809265137
2018,353,총신대학교,대학,사립,서울,C그룹,111978,303625,415603,268873,362977,631850,7,13,190723,2,22,190723,277,208,485,22588,6305,28893,25299,0,631850,4099,154.10000610351562,28893,631850,4.800000190734863
2018,354,추계예술대학교,대학,사립,서울,C그룹,97279,8654,105933,111377,9356,120733,3,3,8609,4,10,8609,106,30,136,2938,89,3027,2769,2,120733,1387,87,3027,120733,2.5999999046325684
2018,355,춘천교육대학교,대학,국립,강원,C그룹,198815,6966,205781,306771,9008,315779,4,0,12379,0,4,12379,125,0,125,4033,1493,5526,4675,4949,315779,1818,173.6999969482422,5526,315779,1.7999999523162842
2018,356,춘해보건대학교,전문대학,사립,울산,B그룹,64543,1703,66246,75464,2150,77614,2,4,16374,0,6,16374,81,1,82,3231,314,3545,3321,0,77614,2605,29.799999237060547,3545,77614,4.800000190734863
2018,357,충남대학교,대학,국립,대전,A그룹,582745,278576,861321,1296263,459898,1756161,24,43,39770,9,76,39770,515,848,1363,53539,10498,64037,33100,0,1756161,23452,74.9000015258789,64037,1756161,3.799999952316284
2018,358,충남도립대학교,전문대학,공립,충남,C그룹,42015,1642,43657,63779,1998,65777,1,1,1121,0,2,1121,77,3,80,1293,449,1742,1667,0,65777,1148,57.29999923706055,1742,65777,2.700000047683716
2018,359,충북대학교,대학,국립,충북,A그룹,456814,204300,661114,1100932,264843,1365775,34,33,63696,3,70,63696,721,213,934,14526,24107,38633,30428,23,1365775,17510,78,38633,1365775,2.9000000953674316
2018,360,충북도립대학교,전문대학,공립,충북,C그룹,38362,1282,39644,64443,1666,66109,0,1,2614,0,1,2614,43,0,43,2277,10,2287,1214,0,66109,928,71.19999694824219,2287,66109,3.5999999046325684
2018,361,충북보건과학대학교,전문대학,사립,충북,B그룹,75744,4479,80223,115977,5685,121662,0,2,7168,0,2,7168,150,0,150,3439,84,3523,2640,178,121662,2832,43,3523,121662,3
2018,362,충청대학교,전문대학,사립,충북,B그룹,90451,11441,101892,145832,14048,159880,4,8,11471,6,18,11471,200,5,205,5022,472,5494,3917,0,159880,4778,33.5,5494,159880,3.5999999046325684
2018,363,치유상담대학원대학교,대학원대학,사립,서울,-,11682,3041,14723,12610,3066,15676,0,2,0,0,2,0,5,0,5,258,0,258,241,0,15676,147,106.5999984741211,258,15676,1.7000000476837158
2018,364,칼빈대학교,대학,사립,경기,C그룹,41327,22067,63394,75905,26860,102765,1,8,8725,0,9,8725,171,22,193,1652,557,2209,2040,830,102765,821,125.19999694824219,2209,102765,2.200000047683716
2018,365,탐라대학교,대학,사립,제주,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,366,평택대학교,대학,사립,경기,C그룹,199926,72025,271951,309159,86669,395828,5,13,16088,1,19,16088,108,106,214,8331,2000,10331,7705,0,395828,4556,86.9000015258789,10331,395828,2.700000047683716
2018,367,포항공과대학교,대학,사립,경북,C그룹,94100,190791,284891,127096,332557,459653,29,14,461317,1,44,461317,112,92,204,2413,40,2453,2043,1938,459653,3198,143.6999969482422,2453,459653,0.5
2018,368,포항대학교,전문대학,사립,경북,C그룹,49233,2981,52214,90857,3544,94401,0,2,1145,0,2,1145,85,0,85,1779,0,1779,608,0,94401,1953,48.29999923706055,1779,94401,1.899999976158142
2018,369,한경국립대학교,대학,국립,경기,B그룹,221880,41946,263826,448697,56577,505274,11,8,9573,2,21,9573,188,60,248,9577,1252,10829,5944,0,505274,6976,72.4000015258789,10829,505274,2.200000047683716
2018,370,한국개발연구원국제정책대학원대학교,대학원대학,사립,세종,-,80015,141121,221136,89247,167686,256933,7,23,420618,0,30,420618,1,15,16,1618,2442,4060,3434,30041,256933,807,318.3999938964844,4060,256933,1.600000023841858
2018,371,한국골프과학기술대학교,전문대학,사립,강원,C그룹,13629,44,13673,14156,44,14200,0,0,2091,0,0,2091,17,0,17,486,1062,1548,1312,0,14200,473,30,1548,14200,12.199999809265137
2018,372,한국공학대학교,대학,사립,경기,B그룹,101403,9645,111048,169215,12803,182018,16,3,35748,7,26,35748,173,29,202,9987,2610,12597,10726,0,182018,7746,23.5,12597,182018,7.400000095367432
2018,373,한국과학기술원,대학,국립,대전,A그룹,244934,309110,554044,333410,364556,697966,57,63,230133,2,122,230133,165,27,192,25591,4874,30465,27436,24,697966,10515,66.4000015258789,30465,697966,4.599999904632568
2018,374,한국관광대학교,전문대학,사립,경기,C그룹,45864,1211,47075,82024,1615,83639,2,3,6674,1,6,6674,122,1,123,5079,868,5947,2977,0,83639,1902,44,5947,83639,7.699999809265137
2018,375,한국교원대학교,대학,국립,충북,B그룹,241016,77212,318228,512608,115575,628183,19,15,67497,1,35,67497,241,69,310,14111,5232,19343,13124,0,628183,5678,110.5999984741211,19343,628183,3.200000047683716
2018,376,한국국제대학교,대학,사립,경남,C그룹,103223,21158,124381,244509,23959,268468,1,8,35138,1,10,35138,112,0,112,8129,66017,74146,20147,0,268468,3362,79.9000015258789,74146,268468,38.20000076293945
2018,377,한국기술교육대학교,대학,사립,충남,C그룹,159082,32565,191647,333579,41180,374759,8,15,21209,3,26,21209,137,64,201,21136,1911,23047,11739,0,374759,4919,76.19999694824219,23047,374759,6.599999904632568
2018,378,한국농수산대학교,전문대학,국립,전북,C그룹,45551,3657,49208,53248,4413,57661,1,3,13272,2,6,13272,186,27,213,573,676,1249,1006,0,57661,1313,43.900001525878906,1249,57661,2.200000047683716
2018,379,한국방송통신대학교,대학,국립,서울,A그룹,217196,76308,293504,1022236,108003,1130239,7,8,49811,4,19,49811,125,18,143,19388,4879,24267,10577,22529,1130239,117765,9.600000381469727,24267,1130239,2.200000047683716
2018,380,한국복지사이버대학교,전문대학,사립,경북,B그룹,1528,5491,7019,3931,5491,9422,0,0,7019,0,0,7019,0,0,0,214,7551,7765,6011,0,9422,1719,5.5,7765,9422,468.6000061035156
2018,381,한국상담대학원대학교,대학원대학,사립,서울,-,9253,1783,11036,13497,2169,15666,3,1,0,0,4,0,0,0,0,878,1529,2407,1982,0,15666,153,102.4000015258789,2407,15666,18.200000762939453
2018,382,한국성서대학교,대학,사립,서울,C그룹,88907,19397,108304,132777,26714,159491,0,5,34148,2,7,34148,372,21,393,1907,3023,4930,3460,0,159491,1256,127,4930,159491,3.200000047683716
2018,383,한국승강기대학교,전문대학,사립,경남,C그룹,11419,249,11668,19167,313,19480,0,0,434,0,0,434,2,2,4,627,0,627,470,0,19480,652,29.899999618530273,627,19480,3.299999952316284
2018,384,한국에너지공과대학교,대학,국립,전남,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,385,한국열린사이버대학교,대학,사립,서울,B그룹,2235,0,2235,2235,0,2235,0,0,2235,0,0,2235,0,0,0,1826,409,2235,2235,1906,2235,4548,0.5,2235,2235,0
2018,386,한국영상대학교,전문대학,사립,세종,B그룹,57866,1516,59382,114643,2297,116940,1,0,9851,1,2,9851,80,2,82,3508,752,4260,3053,0,116940,3370,34.70000076293945,4260,116940,3.799999952316284
2018,387,한국예술종합학교,대학,국립,서울,C그룹,111175,57135,168310,188776,70646,259422,8,21,27425,1,30,27425,199,231,430,15096,2029,17125,15216,0,259422,2599,99.80000305175781,17125,259422,7.099999904632568
2018,388,한국외국어대학교,대학,사립,서울,A그룹,527792,346974,874766,1282183,552845,1835028,25,45,96761,8,78,96761,1739,749,2488,50429,6544,56973,35939,643,1835028,19512,94,56973,1835028,3.200000047683716
2018,389,한국전력국제원자력대학원대학교,대학원대학,사립,울산,-,2374,3052,5426,2374,3052,5426,2,0,0,0,2,0,12,6,18,609,50,659,507,0,5426,108,50.20000076293945,659,5426,13.800000190734863
2018,390,한국전통문화대학교,대학,국립,충남,C그룹,91684,18712,110396,199970,29203,229173,3,8,9741,0,11,9741,115,66,181,11096,4575,15671,9615,0,229173,678,338,15671,229173,7.300000190734863
2018,391,한국정보통신대학교,대학,사립,대전,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,392,한국철도대학,전문대학,국립,경기,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,393,한국체육대학교,대학,국립,서울,C그룹,83707,14603,98310,131647,19685,151332,1,13,14787,0,14,14787,55,13,68,5843,972,6815,5432,0,151332,3128,48.400001525878906,6815,151332,4.699999809265137
2018,394,한국침례신학대학교,대학,사립,대전,C그룹,106259,73101,179360,183947,86318,270265,5,7,50258,3,15,50258,122,52,174,5020,691,5711,5339,0,270265,2353,114.9000015258789,5711,270265,2.200000047683716
2018,395,한국폴리텍Ⅰ대학서울강서캠퍼스,전문대학,사립,서울,C그룹,5906,103,6009,5909,103,6012,0,0,0,0,0,0,1,0,1,499,24,523,523,0,6012,505,11.899999618530273,523,6012,9.5
2018,396,한국폴리텍Ⅰ대학서울정수캠퍼스,전문대학,사립,서울,C그룹,32,5,37,11299,15,11314,0,0,0,0,0,0,0,0,0,2622,0,2622,36,0,11314,1420,8,2622,11314,30.200000762939453
2018,397,한국폴리텍Ⅰ대학성남캠퍼스,전문대학,사립,경기,C그룹,7707,0,7707,9687,0,9687,0,0,0,0,0,0,0,0,0,626,0,626,626,0,9687,962,10.100000381469727,626,9687,6.900000095367432
2018,398,한국폴리텍Ⅰ대학제주캠퍼스,전문대학,사립,제주,C그룹,5622,0,5622,6766,0,6766,0,0,0,0,0,0,0,0,0,143,0,143,112,0,6766,33,205,143,6766,2.200000047683716
2018,399,한국폴리텍Ⅱ대학남인천캠퍼스,전문대학,사립,인천,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,400,한국폴리텍Ⅱ대학인천캠퍼스,전문대학,사립,인천,C그룹,12588,0,12588,12588,0,12588,0,0,0,0,0,0,0,0,0,484,0,484,484,0,12588,2365,5.300000190734863,484,12588,4
2018,401,한국폴리텍Ⅱ대학화성캠퍼스,전문대학,사립,경기,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,402,한국폴리텍Ⅲ대학강릉캠퍼스,전문대학,사립,강원,C그룹,3742,0,3742,3945,0,3945,0,0,0,0,0,0,14,0,14,303,0,303,295,0,3945,119,33.20000076293945,303,3945,8.300000190734863
2018,403,한국폴리텍Ⅲ대학원주캠퍼스,전문대학,사립,강원,C그룹,2822,0,2822,2822,0,2822,0,0,0,0,0,0,0,0,0,232,23,255,255,0,2822,55,51.29999923706055,255,2822,9.899999618530273
2018,404,한국폴리텍Ⅲ대학춘천캠퍼스,전문대학,사립,강원,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,405,한국폴리텍Ⅳ대학대전캠퍼스,전문대학,사립,대전,C그룹,6366,0,6366,6425,0,6425,0,0,620,0,0,620,0,0,0,0,0,0,0,0,6425,1047,6.099999904632568,0,6425,0
2018,406,한국폴리텍Ⅳ대학아산캠퍼스,전문대학,사립,충남,C그룹,5912,0,5912,7659,0,7659,0,0,0,0,0,0,0,0,0,328,0,328,224,0,7659,549,14,328,7659,4.5
2018,407,한국폴리텍Ⅳ대학청주캠퍼스,전문대학,사립,충북,C그룹,4793,0,4793,5661,0,5661,0,0,0,0,0,0,0,0,0,332,0,332,318,0,5661,818,6.900000095367432,332,5661,6.199999809265137
2018,408,한국폴리텍Ⅳ대학충남캠퍼스,전문대학,사립,충남,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,409,한국폴리텍Ⅴ대학광주캠퍼스,전문대학,사립,광주,C그룹,10551,0,10551,12741,0,12741,0,0,0,0,0,0,0,0,0,848,0,848,390,0,12741,819,15.600000381469727,848,12741,7.099999904632568
2018,410,한국폴리텍Ⅴ대학순천캠퍼스,전문대학,사립,전남,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,411,한국폴리텍Ⅴ대학익산캠퍼스,전문대학,사립,전북,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,412,한국폴리텍Ⅴ대학전남캠퍼스,전문대학,사립,전남,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,413,한국폴리텍Ⅴ대학전북캠퍼스,전문대학,사립,전북,C그룹,273,0,273,275,0,275,0,0,0,0,0,0,0,0,0,275,0,275,273,0,275,534,0.5,275,275,0
2018,414,한국폴리텍Ⅵ대학구미캠퍼스,전문대학,사립,경북,C그룹,2500,0,2500,7424,0,7424,0,0,0,0,0,0,8,0,8,319,0,319,201,0,7424,552,13.399999618530273,319,7424,4.5
2018,415,한국폴리텍Ⅵ대학대구캠퍼스,전문대학,사립,대구,C그룹,11197,6,11203,11526,6,11532,0,0,0,0,0,0,27,0,27,1281,0,1281,1189,1281,11532,1075,10.699999809265137,1281,11532,12.5
2018,416,한국폴리텍Ⅵ대학영남융합기술캠퍼스,전문대학,사립,대구,C그룹,4401,0,4401,7066,0,7066,0,0,0,0,0,0,0,0,0,270,0,270,5,0,7066,338,20.899999618530273,270,7066,4
2018,417,한국폴리텍Ⅵ대학영주캠퍼스,전문대학,사립,경북,C그룹,1657,0,1657,1729,0,1729,0,0,0,0,0,0,0,0,0,123,0,123,118,0,1729,55,31.399999618530273,123,1729,7.699999809265137
2018,418,한국폴리텍Ⅶ대학동부산캠퍼스,전문대학,사립,부산,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,419,한국폴리텍Ⅶ대학부산캠퍼스,전문대학,사립,부산,C그룹,10373,0,10373,12479,0,12479,0,0,0,0,0,0,0,0,0,621,0,621,606,0,12479,1005,12.399999618530273,621,12479,5.199999809265137
2018,420,한국폴리텍Ⅶ대학울산캠퍼스,전문대학,사립,울산,C그룹,7719,0,7719,8180,0,8180,0,0,0,0,0,0,0,0,0,471,0,471,455,0,8180,858,9.5,471,8180,6.099999904632568
2018,421,한국폴리텍Ⅶ대학진주캠퍼스,전문대학,사립,경남,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,422,한국폴리텍Ⅶ대학창원캠퍼스,전문대학,사립,경남,C그룹,16797,3,16800,23265,3,23268,0,0,872,0,0,872,17,0,17,1039,37,1076,991,0,23268,1509,15.399999618530273,1076,23268,4.800000190734863
2018,423,한국폴리텍특성화 로봇캠퍼스,전문대학,사립,경북,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,424,한국폴리텍특성화 바이오캠퍼스,전문대학,사립,충남,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,425,한국폴리텍특성화 반도체융합캠퍼스,전문대학,사립,경기,C그룹,7581,0,7581,9014,0,9014,0,0,0,0,0,0,0,0,0,396,0,396,394,0,9014,566,15.899999618530273,396,9014,4.599999904632568
2018,426,한국폴리텍특성화 항공캠퍼스,전문대학,사립,경남,C그룹,5198,200,5398,5198,200,5398,0,0,0,0,0,0,0,0,0,346,0,346,346,0,5398,533,10.100000381469727,346,5398,6.800000190734863
2018,427,한국학대학원,대학원대학,국립,경기,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,428,한국항공대학교,대학,사립,경기,C그룹,109969,44074,154043,180828,55853,236681,7,6,5567,0,13,5567,92,28,120,2480,644,3124,2551,0,236681,4602,51.400001525878906,3124,236681,1.2999999523162842
2018,429,한남대학교,대학,사립,대전,A그룹,334920,141394,476314,691794,233687,925481,10,15,59135,0,25,59135,467,51,518,17073,16767,33840,23563,0,925481,12700,72.9000015258789,33840,925481,3.799999952316284
2018,430,한동대학교,대학,사립,경북,C그룹,106192,95208,201400,153498,117089,270587,10,7,43863,1,18,43863,66,99,165,6661,1548,8209,5786,0,270587,4420,61.20000076293945,8209,270587,3.0999999046325684
2018,431,한라대학교,대학,사립,강원,C그룹,101782,50478,152260,163573,50962,214535,5,4,85294,5,14,85294,83,0,83,116190,321,116511,81953,0,214535,3973,54,116511,214535,118.9000015258789
