연도,번호,학교명,학교유형,설립,지역,대학규모,결산-대학총결산,도서자료 구입비,연속간행물 구입비,비도서자료 구입비,전자자료 구입비-전자저널,웹DB,[구독] e-book,기타 전자자료,자료구입비계,예산-대학총예산,도서자료 구입비,연속간행물 구입비,비도서자료 구입비,전자자료 구입비-전자저널,웹DB,[구독] e-book,기타 전자자료,자료구입비계,재학생 1인당 자료구입비(결산)-자료구입비,재학생수(전년도),재학생 1인당 자료구입비,대학총결산 대비 도서관 자료구입비 비율-자료구입비,대학총결산,대학총결산 대비 자료구입비 비율,최근 3년간 자료구입비 증가율(결산)-자료구입비(결산)-2020년(A),2021년(B),2022년(C),최근 3년간 자료구입비 증가율(결산)
2022,194,서라벌대학교,전문대학,사립,경북,C그룹,7331740659,6015380,1122000,0,3150000,0,0,0,10287380,7776766000,4500000,1000000,0,0,6600000,0,0,12100000,10287380,608,16920.0,10287380,7331740659,0.1,27569000,27212170,10287380,-31.7
2022,195,서영대학교,전문대학,사립,광주,A그룹,43836921510,38075990,29567000,0,7387000,21259662,0,5000000,101289652,42358106000,35000000,26000000,0,7400000,21400000,0,5000000,94800000,101289652,5018,20185.3,101289652,43836921510,0.2,114166053,112885494,101289652,-5.7
2022,196,서울과학기술대학교,대학,국립,서울,A그룹,154353933710,230000000,24315780,865000,1017809220,555962220,0,141133000,1970085220,155476435000,110000000,20000000,500000,890000000,344110000,0,119500000,1484110000,1970085220,11785,167168.9,1970085220,154353933710,1.3,1867340300,1858876040,1970085220,2.8
2022,197,서울과학종합대학원대학교,대학원대학,사립,서울,-,19729897201,0,0,0,15092759,34635350,0,2388300,52116409,18553539583,7000000,0,0,14673135,32325457,0,0,53998592,52116409,685,76082.3,52116409,19729897201,0.3,41421225,47797395,52116409,12.2
2022,198,서울교육대학교,대학,국립,서울,C그룹,36316851238,147097390,4876960,15000000,100330537,75943139,0,1628927,344876953,32413215000,160000000,5200000,1000000,100000000,64000000,0,0,330200000,344876953,2911,118473.7,344876953,36316851238,0.9,305532003,258063917,344876953,9.1
2022,199,서울기독대학교,대학,사립,서울,C그룹,6061257055,4822360,20000,0,8875000,3910433,0,0,17627793,5645615000,8000000,1000000,1000000,8000000,0,0,3000000,21000000,17627793,648,27203.4,17627793,6061257055,0.3,30007385,20550870,17627793,-22.9
2022,200,서울대학교,대학,국립,서울,A그룹,965619014439,1896900929,864804158,47325240,7339239800,1891159253,0,5725449,12045154829,941057327000,1750400000,861304350,106600000,7862766860,1348589585,0,40260000,11969920795,12045154829,27924,431354.9,12045154829,965619014439,1.2,13433164000,13402274468,12045154829,-5.2
2022,201,서울디지털대학교,대학,사립,서울,A그룹,70480657390,22500000,0,0,12000000,0,0,0,34500000,67622908000,22500000,0,0,0,12000000,0,0,34500000,34500000,10952,3150.1,34500000,70480657390,0.0,34500000,34500000,34500000,0.0
2022,202,서울미디어대학원대학교,대학원대학,사립,서울,-,9952760683,2380000,1233000,0,0,6507000,0,0,10120000,10289294816,3000000,2000000,0,0,10000000,0,0,15000000,10120000,261,38773.9,10120000,9952760683,0.1,10365105,10701960,10120000,-1.1
2022,203,서울벤처대학원대학교,대학원대학,사립,서울,-,5523440665,0,0,0,0,0,0,0,0,5206930684,500000,0,500000,0,0,0,0,1000000,0,258,0.0,0,5523440665,0.0,0,0,0,0.0
2022,204,서울불교대학원대학교,대학원대학,사립,서울,-,2506260820,2332300,0,0,90846,13210000,0,0,15633146,3259644000,8000000,1000000,0,0,11000000,0,0,20000000,15633146,164,95324.1,15633146,2506260820,0.6,17142101,14679730,15633146,-3.9
2022,205,서울사이버대학교,대학,사립,서울,A그룹,61704738460,0,0,0,0,21325000,0,0,21325000,64946415000,0,0,0,0,21466000,0,0,21466000,21325000,15777,1351.7,21325000,61704738460,0.0,21325000,21325000,21325000,0.0
2022,206,서울사회복지대학원대학교,대학원대학,사립,서울,-,3953823739,31000,180000,298000,0,0,0,0,509000,3785141000,748000,180000,721000,0,0,0,0,1649000,509000,126,4039.7,509000,3953823739,0.0,1455990,795710,509000,-40.7
2022,207,서울상담심리대학원대학교,대학원대학,사립,서울,-,17882829009,7021850,0,0,17894000,6744734,0,0,31660584,17392861875,6700000,0,500000,22000000,7800000,0,0,37000000,31660584,112,282683.8,31660584,17882829009,0.2,27135718,31660584,31660584,8.3
2022,208,서울성경신학대학원대학교,대학원대학,사립,서울,-,872283235,2661010,609450,0,10374061,0,0,0,13644521,847384000,4670000,1500000,0,11010000,0,0,1000000,18180000,13644521,93,146715.3,13644521,872283235,1.6,3531890,3790914,13644521,133.6
2022,209,서울시립대학교,대학,공립,서울,A그룹,115911332798,827795080,514999000,11438815,1243249399,597489704,0,108369250,3303341248,123844056000,823560000,536400000,40000000,1467105000,460000000,0,20000000,3347065000,3303341248,11879,278082.4,3303341248,115911332798,2.8,3246468410,3019374622,3303341248,1.2
2022,210,서울신학대학교,대학,사립,경기,C그룹,35977797020,37969292,9844700,0,45242000,34636823,0,29839880,157532695,42246500000,30000000,10000000,0,50000000,50000000,0,10000000,150000000,157532695,3016,52232.3,157532695,35977797020,0.4,169998935,130424000,157532695,-1.2
2022,211,서울여자간호대학교,전문대학,사립,서울,C그룹,10503624363,21690630,0,0,10421000,10968609,0,0,43080239,10479333715,20437026,0,0,10649000,11998974,0,0,43085000,43080239,918,46928.4,43080239,10503624363,0.4,54996571,48799141,43080239,-11.5
2022,212,서울여자대학교,대학,사립,서울,B그룹,99168061631,170736085,19939290,682670,319111082,105512217,0,55957946,671939290,92004587330,108000000,16500000,680400,322266600,106531200,0,56521800,610500000,671939290,7361,91283.7,671939290,99168061631,0.7,711918000,704212725,671939290,-2.8
2022,213,서울예술대학교,전문대학,사립,경기,B그룹,48854066469,30415170,14300000,795680,16053500,8493037,0,115239150,185296537,50245568000,40000000,15500000,600000,19000000,56000000,0,54400000,185500000,185296537,3147,58880.4,185296537,48854066469,0.4,194061349,189079808,185296537,-2.3
2022,214,서울외국어대학원대학교,대학원대학,사립,서울,-,3715852938,0,0,0,0,0,0,0,0,3795700000,0,0,0,0,0,0,0,0,0,182,0.0,0,3715852938,0.0,0,0,0,0.0
2022,215,서울장신대학교,대학,사립,경기,C그룹,9191522514,24285040,1541920,95040,14017000,22655035,0,3600000,66194035,9984931150,30000000,1300000,200000,12500000,22400000,0,3600000,70000000,66194035,716,92449.8,66194035,9191522514,0.7,66630052,73452131,66194035,0.2
2022,216,서울한영대학교,대학,사립,서울,C그룹,8089723193,13279040,10716480,113800,0,22529000,0,0,46638320,10890303000,28000000,12000000,1500000,0,25000000,0,0,66500000,46638320,920,50693.8,46638320,8089723193,0.6,55672785,51403240,46638320,-8.5
2022,217,서원대학교,대학,사립,충북,B그룹,74622852063,247990107,15099000,3380000,66759000,50771616,0,0,383999723,78505013000,261000000,16000000,5700000,70000000,53300000,0,0,406000000,383999723,6956,55204.1,383999723,74622852063,0.5,405999752,405999421,383999723,-2.7
2022,218,서일대학교,전문대학,사립,서울,A그룹,97321720209,133285500,12471000,4063360,18287000,5682319,0,11000000,184789179,99776638000,125000000,12000000,0,16000000,6000000,0,6000000,165000000,184789179,5678,32544.8,184789179,97321720209,0.2,205168233,202480751,184789179,-5.0
2022,219,서정대학교,전문대학,사립,경기,A그룹,65000538656,82740540,3631000,0,0,25821307,0,22616000,134808847,71641608652,92384000,10000000,5000000,0,21000000,0,21616000,150000000,134808847,6197,21753.9,134808847,65000538656,0.2,110808445,116929851,134808847,10.4
2022,220,서해대학,전문대학,사립,전북,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0
2022,221,선교청대학교,대학,사립,충남,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0
2022,222,선린대학교,전문대학,사립,경북,C그룹,27728825244,27429380,3827700,0,10539000,0,0,0,41796080,22601319000,30000000,4000000,0,13450000,0,0,0,47450000,41796080,2151,19431.0,41796080,27728825244,0.2,51851220,44638230,41796080,-10.1
2022,223,선문대학교,대학,사립,충남,B그룹,146719991483,251098000,25901059,5172320,305485398,131861290,0,70480000,789998067,126972365000,223000000,15000000,3000000,280000000,120000000,0,70000000,711000000,789998067,9619,82128.9,789998067,146719991483,0.5,789999235,792998803,789998067,0.0
2022,224,선학유피대학원대학교,대학원대학,사립,경기,-,4530607880,7490690,3031580,0,0,0,0,0,10522270,5142065000,8500000,2500000,0,0,0,0,0,11000000,10522270,77,136652.9,10522270,4530607880,0.2,10489394,10508080,10522270,0.2
2022,225,성결대학교,대학,사립,경기,B그룹,62634003030,137543050,20490159,992800,66658000,66032724,0,66258480,357975213,57304350000,121850000,20000000,3000000,60000000,35000000,0,83312000,323162000,357975213,5774,61997.8,357975213,62634003030,0.6,354603273,359817010,357975213,0.5
2022,226,성공회대학교,대학,사립,서울,C그룹,30863817688,50173834,15438681,968830,53642809,64358938,0,5221344,189804436,28821799000,57650000,16152000,500000,55237500,64462500,0,5300000,199302000,189804436,2390,79416.1,189804436,30863817688,0.6,188185155,195486740,189804436,0.5
2022,227,성균관대학교,대학,사립,서울,A그룹,537578103479,873271987,309329265,7575580,2299184578,1521756837,0,120421766,5131540013,554930473000,801100000,450000000,10000000,2522265000,1393818000,0,100400000,5277583000,5131540013,27431,187070.8,5131540013,537578103479,1.0,5209981556,4566363173,5131540013,0.0
2022,228,성산효대학원대학교,대학원대학,사립,인천,-,1793073915,4911000,1461000,0,5000000,0,0,0,11372000,1982000000,10000000,2100000,0,0,0,0,0,12100000,11372000,177,64248.6,11372000,1793073915,0.6,14444190,8571710,11372000,-4.0
2022,229,성서침례대학원대학교,대학원대학,사립,경기,-,1098710441,4465760,1914227,0,0,0,0,0,6379987,1159555000,7000000,3000000,0,0,6800336,0,0,16800336,6379987,54,118147.9,6379987,1098710441,0.6,3212988,6044280,6379987,46.8
2022,230,성신여자대학교,대학,사립,서울,A그룹,118691966505,149107311,9084683,39600,367366565,99162504,0,24581850,649342513,125348591000,144000000,10000000,2000000,386000000,105000000,0,26000000,673000000,649342513,10066,64508.5,649342513,118691966505,0.5,899959457,699888700,649342513,-14.7
2022,231,성운대학교,전문대학,사립,경북,C그룹,14842386301,31262000,944000,0,0,0,0,0,32206000,15467828000,30400000,1000000,1000000,0,0,0,0,32400000,32206000,1491,21600.3,32206000,14842386301,0.2,35424000,35418890,32206000,-4.5
2022,232,성화대학,전문대학,사립,전남,B그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0
2022,233,세경대학교,전문대학,사립,강원,C그룹,12898760773,12607546,1639520,0,0,6920934,0,0,21168000,12111269000,10098800,2561200,0,0,7200000,0,0,19860000,21168000,967,21890.4,21168000,12898760773,0.2,22745000,22486000,21168000,-3.5
2022,234,세계사이버대학,기타,기타,경기,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0
2022,235,세명대학교,대학,사립,충북,B그룹,95208810602,104873860,11063804,0,168404452,70982289,0,96509420,451833825,96288769000,170000000,9000000,0,130000000,55000000,0,78000000,442000000,451833825,7567,59711.1,451833825,95208810602,0.5,531959883,497803407,451833825,-7.8
2022,236,세종대학교,대학,사립,서울,A그룹,183882017780,95602522,37675654,0,923229619,449081213,0,42455000,1548044008,218624467000,139918000,38000000,0,948884379,452007000,0,43830000,1622639379,1548044008,14706,105266.2,1548044008,183882017780,0.8,1609517126,1431238112,1548044008,-1.5
2022,237,세한대학교,대학,사립,충남,C그룹,44222250294,129488500,7880000,8404190,32024000,10273334,0,24908853,212978877,45436375000,132159000,8488000,8910000,33000000,10500000,0,24000000,217057000,212978877,3921,54317.5,212978877,44222250294,0.5,247509903,191267110,212978877,-5.7
2022,238,송곡대학교,전문대학,사립,강원,C그룹,9441604836,10329120,0,374400,4564000,0,0,0,15267520,13778870000,17000000,1000000,0,4655000,0,0,0,22655000,15267520,649,23524.7,15267520,9441604836,0.2,16863110,28029200,15267520,10.3
2022,239,송원대학교,대학,사립,광주,C그룹,32280863905,86297800,4001920,1636550,27470280,43564211,0,7541000,170511761,34493254000,71720000,4000000,3000000,55530000,30000000,0,8550000,172800000,170511761,3142,54268.5,170511761,32280863905,0.5,211515742,169012018,170511761,-9.6
2022,240,송호대학교,전문대학,사립,강원,C그룹,10453123257,13321130,953540,0,3903000,2254225,0,0,20431895,11332424718,20500000,1000000,0,0,0,0,0,21500000,20431895,943,21666.9,20431895,10453123257,0.2,20944549,21389970,20431895,-1.2
2022,241,수도국제대학원대학교,대학원대학,사립,서울,-,3311212644,1936820,390000,0,0,0,0,0,2326820,3571296000,8000000,500000,0,0,0,0,0,8500000,2326820,358,6499.5,2326820,3311212644,0.1,1472920,1750120,2326820,25.9
2022,242,수성대학교,전문대학,사립,대구,B그룹,33683748072,96948340,3310600,1099800,18263000,11638957,0,5000000,136260697,32864061000,93500000,3300000,1500000,6000000,0,0,0,104300000,136260697,3326,40968.3,136260697,33683748072,0.4,130850676,134465676,136260697,2.0
2022,243,수원가톨릭대학교,대학,사립,경기,C그룹,10362078584,47286567,44079680,721300,19829000,14621733,0,0,126538280,10535626450,52250000,45200000,3000000,20500000,18000000,0,0,138950000,126538280,184,687708.0,126538280,10362078584,1.2,122764919,122904110,126538280,1.5
2022,244,수원과학대학교,전문대학,사립,경기,B그룹,59499505812,72964930,5254700,0,7652000,10956521,0,5200000,102028151,53318996000,60200000,6000000,800000,6200000,9800000,0,22000000,105000000,102028151,4621,22079.2,102028151,59499505812,0.2,145551935,142311732,102028151,-15.3
2022,245,수원대학교,대학,사립,경기,B그룹,160094761370,111699150,3581000,0,383314479,25545256,0,45212665,569352550,153545270000,150000000,30000000,10000000,500000000,50000000,0,60000000,800000000,569352550,9581,59425.2,569352550,160094761370,0.4,569404571,555203457,569352550,0.0
2022,246,수원여자대학교,전문대학,사립,경기,B그룹,54562757462,58647340,0,14324774,5210000,16383375,0,28060000,122625489,52291800000,79245000,0,0,0,63383300,0,0,142628300,122625489,3996,30687.1,122625489,54562757462,0.2,130207838,126604490,122625489,-3.0
2022,247,숙명여자대학교,대학,사립,서울,A그룹,167871996784,324217687,24061656,1825980,1166715020,292530075,0,179699537,1989049955,171669788000,311000000,37700000,1000000,682890000,325737000,0,142000000,1500327000,1989049955,12596,157911.2,1989049955,167871996784,1.2,2014187905,1947165838,1989049955,-0.6
2022,248,순복음대학원대학교,대학원대학,사립,서울,-,771140017,0,0,0,0,0,0,0,0,988768000,0,0,0,0,0,0,0,0,0,118,0.0,0,771140017,0.0,0,0,0,0.0
2022,249,순복음총회신학교,대학,사립,충북,C그룹,1587516300,0,0,0,0,0,0,0,0,1811164000,0,0,0,0,0,0,0,0,0,171,0.0,0,1587516300,0.0,0,0,0,0.0
2022,250,순천제일대학교,전문대학,사립,전남,B그룹,36810128693,39414948,3463600,0,4475000,11481585,0,0,58835133,32903189000,40000000,4000000,0,4000000,8000000,0,0,56000000,58835133,2534,23218.3,58835133,36810128693,0.2,62857847,58343684,58835133,-3.2
2022,251,순천향대학교,대학,사립,충남,A그룹,206005318008,255276933,12443610,18586445,916771630,229016215,0,56400000,1488494833,196859339000,243000000,20000000,27000000,875000000,202000000,0,57000000,1424000000,1488494833,11665,127603.5,1488494833,206005318008,0.7,1467982701,1416103187,1488494833,0.8
2022,252,숭실대학교,대학,사립,서울,A그룹,226309424542,709942348,72434054,4997120,860663001,486436169,0,64042950,2198515642,198224786000,748498000,74000000,10000000,864074000,433520000,0,64300000,2194392000,2198515642,16346,134498.7,2198515642,226309424542,1.0,2215570297,2189060310,2198515642,-0.4
2022,253,숭실사이버대학교,대학,사립,서울,B그룹,49178475292,0,0,0,0,0,0,0,0,48917014000,0,0,0,0,0,0,20000000,20000000,0,6988,0.0,0,49178475292,0.0,0,0,0,0.0
2022,254,숭의여자대학교,전문대학,사립,서울,B그룹,38198213782,75827400,7637000,3072510,11818000,0,0,11600000,109954910,40182851000,110100000,9120000,6000000,12400000,0,0,11600000,149220000,109954910,3273,33594.5,109954910,38198213782,0.3,77466480,119911110,109954910,23.2
2022,255,신경주대학교,대학,사립,경북,C그룹,1520319355,529200,0,0,0,16033209,0,0,16562409,0,3000000,0,10000000,0,17000000,0,0,30000000,16562409,833,19882.8,16562409,1520319355,1.1,34628060,21981067,16562409,-30.6
2022,256,신구대학교,전문대학,사립,경기,A그룹,65678372670,113935204,14472890,7182370,15187000,6500000,0,26350000,183627464,69026960000,100400000,20400000,13600000,15500000,6500000,0,32400000,188800000,183627464,6488,28302.6,183627464,65678372670,0.3,182466670,182109420,183627464,0.3
2022,257,신라대학교,대학,사립,부산,B그룹,93755824122,146053260,19308060,0,120984285,64887982,0,97742785,448976372,89840245000,125000000,21000000,0,120000000,65300000,0,87700000,419000000,448976372,9058,49566.8,448976372,93755824122,0.5,585631758,485350827,448976372,-12.3
2022,258,신성대학교,전문대학,사립,충남,B그룹,39874561662,68996420,16299500,1100000,15568000,13581244,0,0,115545164,36500779218,53419336,12486160,0,16990104,0,0,5910560,88806160,115545164,3243,35629.1,115545164,39874561662,0.3,166575636,157188885,115545164,-16.1
2022,259,신안산대학교,전문대학,사립,경기,B그룹,32423820280,57451000,0,0,8549000,0,0,0,66000000,31489535300,57000000,0,0,9000000,0,0,0,66000000,66000000,3043,21689.1,66000000,32423820280,0.2,94995650,89988660,66000000,-16.0
2022,260,신한대학교,대학,사립,경기,B그룹,87340299927,233785100,15944950,6998915,63458000,54383917,0,45229000,419799882,78769568630,231950000,16550000,3500000,64500000,55245000,0,36800000,408545000,419799882,6758,62119.0,419799882,87340299927,0.5,500861245,344266710,419799882,-4.7
2022,261,신흥대학교,전문대학,사립,경기,A그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0
2022,262,실천신학대학원대학교,대학원대학,사립,경기,-,1854834588,1012580,180000,0,0,0,0,0,1192580,1313397000,1640000,360000,0,0,0,0,0,2000000,1192580,44,27104.1,1192580,1854834588,0.1,6268530,4422030,1192580,-51.2
2022,263,아신대학교,대학,사립,경기,C그룹,11884930461,24286567,11854780,0,0,30696133,0,6170802,73008282,13200000000,17000000,12300000,1000000,0,30723998,0,4400000,65423998,73008282,1157,63101.4,73008282,11884930461,0.6,84948848,77122794,73008282,-7.3
2022,264,아주대학교,대학,사립,경기,A그룹,292364529201,324703822,39106886,958420,2223508397,547435859,0,57628224,3193341608,310985114000,337000000,46800000,3000000,2308776000,585365000,0,71559000,3352500000,3193341608,13640,234116.0,3193341608,292364529201,1.1,3120742205,2988445924,3193341608,1.3
2022,265,아주자동차대학교,전문대학,사립,충남,C그룹,9110281245,18879460,1520000,0,0,0,0,0,20399460,7744477000,18883000,1520000,0,0,0,0,0,20403000,20399460,858,23775.6,20399460,9110281245,0.2,28746140,21043120,20399460,-14.9
2022,266,안동과학대학교,전문대학,사립,경북,B그룹,26706895246,66720690,7791300,0,0,2238003,0,0,76749993,27972133296,48520790,8000000,2000000,0,13479205,0,5000000,76999995,76749993,2369,32397.6,76749993,26706895246,0.3,89999520,87539999,76749993,-7.5
2022,267,안산대학교,전문대학,사립,경기,A그룹,42337109245,42187000,14392470,7445000,19576730,2680680,0,41361650,127643530,50346605627,40970000,14000000,7230000,20120000,3000000,0,45500000,130820000,127643530,4213,30297.5,127643530,42337109245,0.3,134674188,134821460,127643530,-2.6
2022,268,안양대학교,대학,사립,경기,B그룹,61839301109,94529437,8728340,3181070,128756426,17012227,0,56792500,309000000,64507945000,100593000,7285000,750000,128293000,15245000,0,56834000,309000000,309000000,5008,61701.3,309000000,61839301109,0.5,308677160,310000000,309000000,0.1
2022,269,에스라성경대학원대학교,대학원대학,사립,경기,-,936143886,1439149,550000,0,0,0,0,0,1989149,861432000,3450000,550000,0,0,0,0,0,4000000,1989149,68,29252.2,1989149,936143886,0.2,3268010,1271155,1989149,-2.3
2022,270,여주대학교,전문대학,사립,경기,B그룹,44443393823,80491060,3479940,0,21489000,5500000,0,0,110960000,42072595000,68000000,6000000,1000000,27500000,5500000,0,0,108000000,110960000,4526,24516.1,110960000,44443393823,0.2,122729060,123499550,110960000,-4.8
2022,271,연성대학교,전문대학,사립,경기,A그룹,65633485797,99055197,8081000,0,12712000,10366250,0,21000000,151214447,83642631846,113900000,8000000,200000,12966200,11030400,0,15000000,161096600,151214447,5813,26013.2,151214447,65633485797,0.2,182146207,140004745,151214447,-7.6
2022,272,연세대학교,대학,사립,서울,A그룹,845777632375,1139194611,398184602,52617970,5465956819,1572142971,0,114193306,8742290279,921503664000,1150000000,426824000,50000000,5580000000,1640000000,0,120000000,8966824000,8742290279,30796,283877.5,8742290279,845777632375,1.0,8630570458,8086493184,8742290279,0.9
2022,273,연세대학교(미래),대학,사립,강원,B그룹,155146607303,354187307,36079251,22047825,893952985,125144574,0,113324835,1544736777,159725184000,383000000,32000000,23000000,1038325196,150783571,0,116624377,1743733144,1544736777,8105,190590.6,1544736777,155146607303,1.0,1678654011,1667449056,1544736777,-4.0
2022,274,연암공과대학교,전문대학,사립,경남,C그룹,24300542453,31990710,2835000,0,0,0,0,0,34825710,17350380000,35000000,4000000,0,0,0,0,0,39000000,34825710,1198,29069.9,34825710,24300542453,0.1,38166270,37838800,34825710,-4.4
2022,275,연암대학교,전문대학,사립,충남,C그룹,27571951416,42994790,4441200,0,0,4564000,0,0,51999990,26380153000,33000000,5820000,0,0,4500000,0,0,43320000,51999990,1038,50096.3,51999990,27571951416,0.2,32998370,43393560,51999990,25.7
2022,276,영남대학교,대학,사립,경북,A그룹,300669626632,312123820,117736050,8878600,1603937680,405626243,0,104808750,2553111143,312486078000,270000000,116380000,9100000,1740010000,417720000,0,103450000,2656660000,2553111143,23067,110682.4,2553111143,300669626632,0.8,2867122542,2460526615,2553111143,-5.2
2022,277,영남사이버대학교,대학,사립,경북,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0
2022,278,영남신학대학교,대학,사립,경북,C그룹,7456191733,4992152,1999980,0,1800000,8343330,0,0,17135462,7707566000,22600000,2400000,1000000,10000000,9000000,0,3000000,48000000,17135462,762,22487.5,17135462,7456191733,0.2,49841515,19815842,17135462,-36.9
2022,279,영남외국어대학,전문대학,사립,경북,C그룹,5386837914,0,0,0,0,0,0,0,0,4748298335,1200000,0,0,2000000,1000000,0,0,4200000,0,449,0.0,0,5386837914,0.0,4760000,0,0,0.0
2022,280,영남이공대학교,전문대학,사립,대구,A그룹,62309798503,100566530,2190220,374480,24599850,17684703,0,11750000,157165783,68235076000,97000000,3500000,1000000,21200000,19000000,0,15000000,156700000,157165783,5135,30606.8,157165783,62309798503,0.3,163070662,160200710,157165783,-1.8
2022,281,영산대학교,대학,사립,경남,B그룹,72224503463,130768660,8952808,2964280,59034000,56852807,0,86691189,345263744,81854249000,126363000,9630000,6650000,61984000,57540000,0,80949000,343116000,345263744,6354,54338.0,345263744,72224503463,0.5,389172339,391035571,345263744,-5.6
2022,282,영산선학대학교,대학,사립,전남,C그룹,1239978768,1591000,1739000,0,0,0,0,0,3330000,1492686000,9000000,5000000,0,0,0,0,0,14000000,3330000,34,97941.2,3330000,1239978768,0.3,5718660,6997193,3330000,-15.0
2022,283,영진전문대학교,전문대학,사립,대구,A그룹,91760374399,156800160,21848040,1329620,23985000,26130340,0,15006720,245099880,107551186000,147000000,20000000,2000000,25000000,23000000,0,15000000,232000000,245099880,7167,34198.4,245099880,91760374399,0.3,249303723,237474034,245099880,-0.8
2022,284,예명대학원대학교,대학원대학,사립,서울,-,2018063796,5149840,0,0,0,0,0,0,5149840,1905327000,8500000,0,0,0,0,0,0,8500000,5149840,194,26545.6,5149840,2018063796,0.3,4406315,3613960,5149840,12.3
2022,285,예수대학교,대학,사립,전북,C그룹,6223521960,5840640,4587400,0,0,14960000,0,6318000,31706040,6835010000,5310000,4200000,0,0,15500000,0,6700000,31710000,31706040,551,57542.7,31706040,6223521960,0.5,32880265,35013470,31706040,-1.5
2022,286,예원예술대학교,대학,사립,전북,C그룹,17221838087,832410,0,0,0,0,0,0,832410,17746937500,10000000,1000000,0,0,0,0,0,11000000,832410,1920,433.5,832410,17221838087,0.0,122400,6414840,832410,2526.9
2022,287,오산대학교,전문대학,사립,경기,A그룹,42544919957,88000890,2269400,2099000,19289000,1670000,0,10635000,123963290,43559906000,88000000,2500000,2000000,20397000,1670000,0,10635000,125202000,123963290,4706,26341.5,123963290,42544919957,0.3,140264740,138458000,123963290,-5.9
2022,288,온석대학원대학교,대학원대학,사립,경기,-,1826945135,301700,0,0,0,0,0,0,301700,2988131450,10000000,0,0,0,0,0,0,10000000,301700,167,1806.6,301700,1826945135,0.0,1018000,193240,301700,-12.4
2022,289,용인대학교,대학,사립,경기,B그룹,71418426003,198331112,4271600,0,100101620,13870000,0,23762880,340337212,84062749000,194000000,5700000,3000000,111300000,13900000,0,24100000,352000000,340337212,6227,54655.1,340337212,71418426003,0.5,403515296,388061380,340337212,-8.1
2022,290,용인예술과학대학교,전문대학,사립,경기,B그룹,36249014184,71301000,1519080,3500000,9899000,6207682,0,0,92426762,30895965363,60000000,1600000,3500000,10800000,6700000,0,0,82600000,92426762,3267,28291.0,92426762,36249014184,0.3,91854100,92597480,92426762,0.3
2022,291,우석대학교,대학,사립,전북,B그룹,88138530563,150154660,26246948,0,185623306,73576891,0,20348850,455950655,80740493000,133000000,20800000,0,187200000,74000000,0,21000000,436000000,455950655,8255,55233.3,455950655,88138530563,0.5,476982688,459514243,455950655,-2.2
2022,292,우송공업대학,전문대학,사립,대전,B그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0
2022,293,우송대학교,대학,사립,대전,A그룹,115675716962,413949613,7952300,0,110623157,35446534,0,20600000,588571604,116459496000,110000000,8500000,500000,280000000,160000000,0,21000000,580000000,588571604,10074,58424.8,588571604,115675716962,0.5,616875678,577166242,588571604,-2.2
2022,294,우송정보대학,전문대학,사립,대전,B그룹,36916758490,24639990,5535200,605000,0,0,0,0,30780190,32799179000,40800000,4417600,2400000,0,0,0,10000000,57617600,30780190,3833,8030.3,30780190,36916758490,0.1,105658120,62962450,30780190,-45.8
2022,295,울산과학기술원,대학,국립,울산,C그룹,299693764153,60000000,1744700,2997000,1172658177,405476379,0,4222938,1647099194,310267993593,130000000,0,3000000,1315000000,435000000,0,10000000,1893000000,1647099194,4041,407596.9,1647099194,299693764153,0.5,1580502001,1520445897,1647099194,2.3
2022,296,울산과학대학교,전문대학,사립,울산,A그룹,58850975711,133630870,2008600,1297740,23249000,4354333,0,0,164540543,56770832000,134000000,2400000,2000000,21100000,10000000,0,0,169500000,164540543,5500,29916.5,164540543,58850975711,0.3,130340278,141032558,164540543,12.4
2022,297,울산대학교,대학,사립,울산,A그룹,253764179216,251277001,7241380,5023280,3039847157,389272174,0,184218123,3876879115,226410871000,387777000,10000000,0,3312530000,364227000,0,2500000,4077034000,3876879115,13888,279153.2,3876879115,253764179216,1.5,3915786715,3806856860,3876879115,-0.5
2022,298,웅지세무대학교,전문대학,사립,경기,C그룹,7037878327,0,0,0,0,0,0,0,0,5150532000,0,0,0,0,0,0,0,0,0,840,0.0,0,7037878327,0.0,0,0,0,0.0
2022,299,원광대학교,대학,사립,전북,A그룹,186758936812,525094497,1076400,7389000,587864649,339544776,0,9900000,1470869322,179034862000,522225750,1279000,8000000,636098591,366696942,0,0,1534300283,1470869322,16132,91177.1,1470869322,186758936812,0.8,1490317363,1446381804,1470869322,-0.6
