YR,RK,SNM,SCR,ID,STYP,FND,RGN,USC,APS_APS,BGT_MCT,BGT_UBGT,BPS_BPS,BR_BCNT_SUM,CPSS_CPS,EHS_EHS,FACLT_EQP_TPC,FACLT_LAS,FACLT_RS_TRS,LBRT_USTL,LPK_LPK,LPS_LPS,LS_LB_SUM,LS_LU_SUM,SPK_SPK,STL_MCT,STL_USTL,VPS_VPS,VUC_UC_LUC
2015,33,국립부경대학교,44.13,76,대학,국립,부산,A그룹,1.100000023841858,1394186000,192826297000,54.29999923706055,1098114,81788.5,95.0999984741211,171,22549.0,4405,201358797000,1.0,5.699999809265137,131017,13918,1.0,1654007870,201358797000,82.5999984741211,1670305
2015,34,가천대학교,44.08,3,대학,사립,경기,A그룹,0.6000000238418579,2686323000,294754564000,43.79999923706055,920407,125941.4,30.799999237060547,148,12345.0,3223,252035003000,0.699999988079071,3.799999952316284,88247,11553,0.8999999761581421,2647035700,252035003000,42.0,883443
2015,35,한림대학교,44.08,434,대학,사립,강원,B그룹,1.899999976158142,1645424400,170569966000,76.19999694824219,722008,173515.2,17.799999237060547,184,18026.0,2217,191900515000,0.8999999761581421,10.300000190734863,121858,8095,1.2999999523162842,1644924394,191900515000,79.19999694824219,750938
2015,36,울산과학기술원,44.06,295,대학,국립,울산,C그룹,2.5999999046325684,1340000000,160922000000,44.09999847412109,181764,387181.0,51.79999923706055,113,10657.0,987,150236528558,2.400000095367432,10.100000381469728,49482,3703,2.700000047683716,1596347185,150236528558,142.0,585482
2016,1,서울대학교,64.92,200,대학,국립,서울,A그룹,2.700000047683716,10690000000,784460766000,187.1999969482422,5360765,364480.3,43.29999923706055,929,76051.0,9614,891525652668,3.400000095367432,13.699999809265137,489613,24357,3.700000047683716,10435071896,891525652668,134.10000610351562,3837948
2016,2,연세대학교,50.25,272,대학,사립,서울,A그룹,2.200000047683716,7810000000,1001254869000,85.5999984741211,2654210,249059.3,12.100000381469728,1151,68914.0,6923,1141049597000,2.5,14.199999809265137,549391,33794,2.700000047683716,7722580865,1141049597000,117.3000030517578,3637569
2016,3,한국과학기술원,49.11,373,대학,국립,대전,A그룹,1.7999999523162842,6033470000,915821315000,59.70000076293945,634756,566885.6,69.5,111,19426.0,1572,705418638000,2.299999952316284,14.899999618530272,219070,8177,2.5,6027695000,705418638000,165.3000030517578,1757388
2016,4,고려대학교,49.01,50,대학,사립,서울,A그룹,1.7000000476837158,6926465997,715876961000,94.0,2778025,228547.9,23.89999961853028,892,49778.0,8085,673289485000,1.5,12.399999618530272,463070,26833,1.600000023841858,6751303773,673289485000,218.3000030517578,6449384
2016,5,포항공과대학교,47.73,367,대학,사립,경북,C그룹,6.900000095367432,3744572000,187891513000,99.9000015258789,323554,1149308.0,71.4000015258789,97,22241.0,1303,179497693000,2.799999952316284,5.699999809265137,294534,6123,3.0,3721459325,179497693000,112.1999969482422,363169
2016,6,성균관대학교,47.16,227,대학,사립,서울,A그룹,1.600000023841858,5851946316,617345308000,71.9000015258789,1917256,215445.9,61.0,956,43318.0,7991,591436703000,1.7999999523162842,9.399999618530272,407520,25046,1.7999999523162842,5742494038,591436703000,148.39999389648438,3955106
2016,7,한양대학교,47.08,443,대학,사립,서울,A그룹,1.100000023841858,4003650000,483741196000,67.4000015258789,1525864,181347.6,21.0,376,25699.0,4232,495625559000,1.100000023841858,10.899999618530272,268303,19979,1.100000023841858,4102809000,495625559000,98.6999969482422,2232806
2016,8,경북대학교,45.71,33,대학,국립,대구,A그룹,1.2000000476837158,5165000000,311604081000,104.8000030517578,3176094,170046.2,71.4000015258789,650,35961.0,5414,319675298000,1.7000000476837158,7.0,269788,25752,1.7999999523162842,5151721000,319675298000,32.599998474121094,988361
2016,9,전남대학교,45.24,321,대학,국립,광주,A그룹,1.399999976158142,2811202000,274582264000,69.30000305175781,1728910,125932.5,87.30000305175781,246,34097.0,4629,309623309000,1.5,7.300000190734863,265216,22625,1.7000000476837158,3141260753,309623309000,91.9000015258789,2291203
2016,10,부산대학교,45.24,178,대학,국립,부산,A그룹,1.2000000476837158,4790735000,317222154000,75.69999694824219,2243183,204378.4,74.5999984741211,394,35855.0,5708,324000370000,1.7000000476837158,9.899999618530272,372317,24934,1.7000000476837158,6053279640,324000370000,120.8000030517578,3578196
2016,11,광주과학기술원,45.23,61,대학,국립,광주,C그룹,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0,0.0,0,0,0.0,0
2016,12,경희대학교,45.15,45,대학,사립,서울,A그룹,1.100000023841858,4998519000,538445530000,77.0,2566496,148648.5,26.200000762939453,490,37880.0,6710,484157315000,1.600000023841858,12.100000381469728,520054,32727,1.5,4954007812,484157315000,66.0999984741211,2203292
2016,13,이화여자대학교,45.14,308,대학,사립,서울,A그룹,1.0,4719900000,459257661000,77.9000015258789,1678436,220966.0,19.799999237060547,381,22616.0,3967,409773680000,2.200000047683716,14.699999809265137,673946,25681,2.0999999046325684,4762260079,409773680000,68.0,1465962
2016,14,울산대학교,45.04,297,대학,사립,울산,A그룹,1.5,2659440000,249052730000,71.5,1040079,183430.1,31.600000381469727,191,22112.0,3798,266253278000,1.7000000476837158,5.400000095367432,110952,12719,1.7000000476837158,2667806711,266253278000,95.9000015258789,1395133
2016,15,전북대학교,44.91,324,대학,국립,전북,A그룹,2.0,3656000000,241076848000,73.30000305175781,1681495,120871.6,108.3000030517578,496,45010.0,4757,262431379000,1.5,6.699999809265137,214049,19020,1.600000023841858,2771827010,262431379000,130.89999389648438,3002766
2016,16,아주대학교,44.86,264,대학,사립,경기,A그룹,1.2000000476837158,2942360000,253931747000,73.69999694824219,1034476,206799.5,35.0,163,17516.0,2761,246850764000,1.399999976158142,6.099999904632568,122598,12184,1.5,2903878624,246850764000,105.8000030517578,1485818
2016,17,경상국립대학교,44.85,37,대학,국립,경남,A그룹,1.5,2756820000,221536290000,75.9000015258789,1735902,147419.9,53.09999847412109,375,34984.0,3674,262224153000,1.399999976158142,4.599999904632568,167710,17136,1.600000023841858,3371050395,262224153000,53.29999923706055,1218262
2016,18,가톨릭대학교,44.8,6,대학,사립,경기,A그룹,1.600000023841858,4206127000,214622649000,96.5999984741211,1051523,372118.6,18.299999237060547,267,17684.0,3190,206460558000,1.899999976158142,11.600000381469728,177810,11496,2.400000095367432,4049022188,206460558000,130.8000030517578,1423404
2016,19,인하대학교,44.74,316,대학,사립,인천,A그룹,1.2999999523162842,2843890000,279069417000,78.4000015258789,1617080,167600.4,22.700000762939453,440,26533.0,3802,302638108000,1.399999976158142,8.0,212253,17313,1.399999976158142,3454747398,302638108000,74.9000015258789,1544295
2016,20,건국대학교,44.69,18,대학,사립,서울,A그룹,1.2999999523162842,2800000000,422331595000,65.0,1293879,140689.4,30.89999961853028,316,25077.0,4706,435786267000,1.399999976158142,9.399999618530272,221258,18278,1.5,2800000000,435786267000,142.3000030517578,2832398
2016,21,충남대학교,44.59,357,대학,국립,대전,A그룹,1.100000023841858,2756611570,214620228000,68.5,1658863,132524.7,79.5,196,26797.0,4298,249263254000,1.2000000476837158,5.800000190734863,198136,17290,1.399999976158142,3207097403,249263254000,143.39999389648438,3470183
2016,22,서강대학교,44.45,191,대학,사립,서울,A그룹,1.399999976158142,2333906000,184072018000,107.0,1195704,210201.9,29.299999237060547,211,16051.0,2818,195083947000,2.200000047683716,13.0,182845,11107,2.299999952316284,2348796030,195083947000,157.10000610351562,1755560
2016,23,강원대학교,44.44,14,대학,국립,강원,A그룹,1.100000023841858,1565747000,217570929000,69.9000015258789,1673224,152908.1,72.5,405,25223.0,3456,263574332000,1.100000023841858,3.900000095367432,123190,14615,1.2000000476837158,3661689690,263574332000,49.70000076293945,1189538
2016,24,중앙대학교,44.42,339,대학,사립,서울,A그룹,1.100000023841858,3673600000,422496453000,67.80000305175781,1956274,124203.4,40.900001525878906,423,33174.0,5542,431686579000,0.8999999761581421,9.5,369969,24521,0.8999999761581421,3586124394,431686579000,90.4000015258789,2610694
2016,25,동국대학교,44.41,135,대학,사립,서울,A그룹,1.2999999523162842,2009848000,331361626000,76.4000015258789,1326756,102327.2,23.0,161,23246.0,2914,341665408000,1.2000000476837158,10.899999618530272,217840,16066,1.100000023841858,1776196403,341665408000,101.8000030517578,1767647
