ID,SNM,STYP,FND,RGN,USC,SCR_EST_2014,SCR_EST_2015,SCR_EST_2016,SCR_EST_2017,SCR_EST_2018,SCR_EST_2019,SCR_EST_2020,SCR_EST_2021,SCR_EST_2022,SCR_EST_2023,SCR_EST_2024,SCR_EST_2025,SCR_EST_2026
224,선학유피대학원대학교,대학원대학,사립,경기,-,46.75625529896628,46.75625529896629,46.74612044670013,46.69645065839621,73.84009898594273,73.83922723269598,73.84514337086023,73.83441787538658,69.36784443401915,70.4236374825522,73.84379251463626,72.31391,70.719864
225,성결대학교,대학,사립,경기,B그룹,44.432556437819194,44.309490042475744,44.351166108916274,42.7488514975811,67.38543903116803,67.2760611753358,67.279242447929,67.31912827539773,67.31162253094423,67.28883144944653,67.30017734519879,67.35294,67.488655
226,성공회대학교,대학,사립,서울,C그룹,44.60595263728285,44.551229317570076,44.58097980628961,42.769155317417166,68.12259162320188,67.9512666007565,68.84934083888396,69.00278441928721,68.20197095519632,69.73969629159136,68.78085172954228,68.82709,68.78329
227,성균관대학교,대학,사립,서울,A그룹,47.299171157508546,47.343394451541066,47.482560325193916,46.95973362650555,78.57373572590613,78.73373765295078,78.85741399019598,78.93413437016775,77.92583531427358,78.75380157921072,78.93148928898142,78.71037,78.51181
228,성산효대학원대학교,대학원대학,사립,인천,-,44.92163968556919,44.80257285162298,44.85995724575519,42.769155317417166,70.55194868975877,68.14946696665004,69.08216118507625,69.91708448359077,69.07402829091859,70.97058668329163,70.97058668329164,70.88776,71.04733
229,성서침례대학원대학교,대학원대학,사립,경기,-,44.79203390574485,44.681501290286484,44.68657350298768,42.769155317417166,70.48842839755399,69.07786288959616,71.23175629073603,70.3963244471659,68.23403320085782,70.52539458182733,70.69002893219488,71.58612,71.13506
230,성신여자대학교,대학,사립,서울,A그룹,44.43262542469325,44.34153288830685,44.35054175744873,42.7488514975811,67.39003814114787,67.39422582550338,67.03104771792205,68.60574392460694,68.01934285230946,67.45056095396875,67.04411690602598,67.249954,67.42372
231,성운대학교,전문대학,사립,경북,C그룹,44.4330839992722,44.300530578907114,44.30774031608384,42.7488514975811,68.41075530903787,68.21819259073636,67.97487665511866,67.97037155224668,67.97532204306405,67.97838562822446,67.98083055560888,68.065445,68.1277
232,성화대학,전문대학,사립,전남,B그룹,44.4330839992722,44.300530578907114,44.30774031608384,42.7488514975811,71.32670478921851,71.28162753246613,71.27524525896715,71.27524525896715,71.27705654066459,71.27705654066456,71.27705654066459,71.26592,71.10581
233,세경대학교,전문대학,사립,강원,C그룹,44.43687327292621,44.30674569508777,44.32403473205844,42.7488514975811,67.95582405852126,68.44430873120294,69.56503448105236,67.85743319542799,67.94149609204689,67.94539220107701,67.94629177864996,67.898674,68.01687
234,세계사이버대학,기타,기타,경기,-,44.4330839992722,44.300530578907114,44.30774031608384,42.7488514975811,71.32670478921851,71.28162753246613,71.27524525896715,71.27524525896715,71.27705654066459,71.27705654066456,71.27705654066459,71.26592,71.10581
235,세명대학교,대학,사립,충북,B그룹,44.43493068531674,44.30236096831345,44.31987617573623,42.7488514975811,67.37624327607837,67.25547183032775,67.36684885099088,68.4095321435906,67.42582763396724,67.53858727116888,67.64738674741827,68.43732,67.57532
236,세종대학교,대학,사립,서울,A그룹,44.44627310237628,44.3170608827745,44.33997716089767,42.7488514975811,71.07190580203087,71.11787162259286,71.14378362119946,70.8799422362823,71.45284695335945,71.11155478989879,71.12460257735829,71.375435,71.131454
237,세한대학교,대학,사립,충남,C그룹,44.42996252906015,44.29671996614665,44.30618996749714,42.7488514975811,67.89220315907615,67.62547006017859,67.46691034856941,67.47054040796995,67.49558275383994,67.46396972938882,68.01210513908778,67.839066,68.002106
238,송곡대학교,전문대학,사립,강원,C그룹,44.57836322319052,44.31707997590639,44.470398255473384,42.7488514975811,71.27344891103753,68.54689027412,68.21642314059483,68.79124019515338,68.26473344089975,69.59735412300427,71.22735201175342,71.2807,70.00919
239,송원대학교,대학,사립,광주,C그룹,44.44072517308394,44.29748589649718,44.31621944357822,42.769155317417166,67.61803440882439,68.09110602110219,68.22762543879806,67.58100012298853,67.56854612107935,67.53869923347997,67.54857600015143,67.692215,67.76821
240,송호대학교,전문대학,사립,강원,C그룹,44.44971451606397,44.30674569508777,44.31395543226451,42.7488514975811,68.12705278696781,68.23348722913943,69.23000263664298,69.2420033313886,69.5654313951409,68.0294715876095,68.08472858207514,68.07384,68.3182
241,수도국제대학원대학교,대학원대학,사립,서울,-,44.68508064324749,44.62484159659095,44.63215179320354,42.7488514975811,69.89040394608597,70.92789101093767,70.98305001272536,70.96695508210506,71.1629041032669,70.97467196357904,71.16447790580845,71.17837,70.88309
242,수성대학교,전문대학,사립,대구,B그룹,44.42942063196134,44.299247879317015,44.29882424965157,42.7488514975811,68.11991889200773,69.4660641457209,68.36505208570262,67.76680417620875,67.52600298080088,68.22347464919845,67.5241932008936,67.304955,67.36393
243,수원가톨릭대학교,대학,사립,경기,C그룹,47.364448972696046,47.36444897269605,47.35135746955634,47.31697033933629,73.85115408404893,73.86432807586112,73.86432807586112,73.85115408404889,73.85115408404891,73.8621564705513,73.85723389312872,74.12421,73.4999
244,수원과학대학교,전문대학,사립,경기,B그룹,44.43226623638992,44.29946153662745,44.303825669375584,42.7488514975811,67.7074850201998,67.60048118182517,67.5935142017993,67.61012549689765,67.56655296780328,67.42218100116291,67.40495046998507,67.59371,67.688416
245,수원대학교,대학,사립,경기,B그룹,44.441129934381955,44.32113963932963,44.36008961098972,42.7488514975811,69.29536721088876,67.16527159680561,67.46699427234238,67.38544764570617,67.19880020433119,67.469054604708,68.19119800354098,67.847206,67.98956
246,수원여자대학교,전문대학,사립,경기,B그룹,44.4330839992722,44.295969810338484,44.30774031608384,42.7488514975811,69.56861873500223,68.32333338168254,68.3132793815184,67.84745368396698,67.79353221319069,68.7579503854174,68.49461767104542,68.73423,68.860306
247,숙명여자대학교,대학,사립,서울,A그룹,44.71511715384309,44.44033626031115,44.45958727026042,42.7488514975811,68.05529244118864,67.51053775369597,67.26454477628455,67.01056967865141,67.07074289432119,67.68888096355847,68.02002601784912,67.50467,67.450294
248,순복음대학원대학교,대학원대학,사립,서울,-,44.796218764388115,44.68386787311954,44.6892652042507,42.769155317417166,71.08695967928251,71.04739332759931,71.03550014903115,71.01445357891016,71.04282233579778,71.03731143072856,71.03731143072858,71.051155,71.02889
249,순복음총회신학교,대학,사립,충북,C그룹,44.4330839992722,44.441002851493536,44.331832488613735,42.7488514975811,71.0668100763195,71.04449543370436,71.04349439187693,71.04349439187693,71.04282233579778,71.04282233579775,71.04282233579777,70.99635,70.2616
250,순천제일대학교,전문대학,사립,전남,B그룹,44.42839737120514,44.296632522337084,44.30748912203172,42.7488514975811,68.35791930610159,68.12938849475947,69.24659745588067,71.18207171687087,71.2218320615135,69.85298675976897,67.9146190832577,68.021614,67.819016
251,순천향대학교,대학,사립,충남,A그룹,44.42626439664682,44.328538123731,44.29287231729733,42.7488514975811,70.09735515216387,69.33593902475869,69.23595561454103,69.3924805435561,69.4267865433999,69.30478878521019,69.5179014631005,69.28391,69.69257
252,숭실대학교,대학,사립,서울,A그룹,44.74338366239539,44.599495431381655,44.898199629323344,42.755110539614336,69.2947817277611,69.18963166944927,69.020105060037,68.9123832944946,68.93759684575231,68.90448891848776,68.88684773167293,68.6209,68.96074
253,숭실사이버대학교,대학,사립,서울,B그룹,44.4330839992722,44.300530578907114,44.30774031608384,42.7488514975811,71.32670478921851,71.28162753246613,71.27524525896715,70.9939727311595,71.27705654066459,71.27705654066456,71.27705654066459,71.26592,71.10581
254,숭의여자대학교,전문대학,사립,서울,B그룹,44.44392811340301,44.295969810338484,44.30317954751521,42.7488514975811,69.80180301131605,70.31107867329305,69.44794614399888,67.52969304629315,67.53645890880411,67.55326502400047,67.52793695719083,67.68654,67.901054
255,신경주대학교,대학,사립,경북,C그룹,44.7086570963946,44.78201926563232,44.78738532205205,42.769155317417166,67.89931999163308,67.88964445794906,67.88449598187316,67.769757367455,67.74409328231587,69.06564884034425,70.93280128859443,71.29227,70.26704
256,신구대학교,전문대학,사립,경기,A그룹,44.5129345139026,44.29702919450271,44.35436791008822,42.7488514975811,69.53815109663357,67.8644374058839,68.28686803183118,67.85543221343548,67.7088524230744,67.709935286505,67.7020140799659,67.813095,68.650444
257,신라대학교,대학,사립,부산,B그룹,44.57594457298313,44.48837136827617,44.49756851030621,42.7488514975811,69.83931082168878,69.44816325176159,67.13160955285505,68.48358310894236,67.55276352836233,67.06328968115825,67.25023707514717,67.69064,67.311165
258,신성대학교,전문대학,사립,충남,B그룹,44.431425296062564,44.29968963857976,44.307526658773405,42.7488514975811,69.5256154744682,67.59067520216013,67.57798626597979,67.57056807366716,67.81438093372577,68.29530880620489,67.73734490524315,67.51301,67.7339
259,신안산대학교,전문대학,사립,경기,B그룹,44.4330839992722,44.300530578907114,44.30774031608384,42.7488514975811,69.65351424224538,69.5398571957049,69.22013865149502,69.19225410324758,69.19964212003786,67.89272790891403,68.15971249423545,68.79215,68.31262
260,신한대학교,대학,사립,경기,B그룹,44.42844801938737,44.32487345481886,44.30339799135207,42.7488514975811,67.76416022523298,67.12899074204508,67.26546714291973,67.38053729828725,67.54606883368821,67.26222523831608,67.24824886579616,67.37719,67.21751
261,신흥대학교,전문대학,사립,경기,A그룹,44.4330839992722,44.300530578907114,44.30774031608384,42.7488514975811,71.32670478921851,71.28162753246613,71.27524525896715,71.27524525896715,71.27705654066459,71.27705654066456,71.27705654066459,71.26592,71.10581
262,실천신학대학원대학교,대학원대학,사립,경기,-,44.92163968556919,44.85949821245768,46.59312512031691,46.54670083376399,73.84009898594273,73.84009898594275,73.84009898594273,73.8400989859427,68.89089799856058,69.61349666971589,73.59695612714411,72.65446,71.97255
263,아신대학교,대학,사립,경기,C그룹,44.458517788760155,44.32621613286821,44.347903231259174,42.7488514975811,67.69522307231092,67.73063474844486,67.83975688816071,69.33759371272166,67.95725843311082,67.95731160087786,68.8312379945811,68.97222,68.47294
264,아주대학교,대학,사립,경기,A그룹,44.97013999141798,44.760730483739216,44.81443043739634,42.7488514975811,71.78469197743559,71.43924352066239,72.18835199409206,71.78619108957058,72.1179401544671,72.62002409289401,72.9786072305347,72.803955,72.94738
265,아주자동차대학교,전문대학,사립,충남,C그룹,44.591307586467444,44.52414202857832,44.31395543226451,42.7488514975811,68.40144244855425,68.1818089183945,71.25057394909422,67.85517340876392,67.85446540866783,67.84940479687675,68.38567787997174,68.42265,68.20101
266,안동과학대학교,전문대학,사립,경북,B그룹,44.429392922249086,44.29571861628636,44.30748912203172,42.7488514975811,67.63863988013557,67.47481736326628,67.7564104111045,67.48376957513835,67.42561025788598,67.42048523985765,67.44394090563073,67.61939,67.55478
267,안산대학교,전문대학,사립,경기,A그룹,44.432951991589256,44.29598864918193,44.30255226449828,42.7488514975811,68.37869316113641,67.5586040026318,67.45013713178572,67.55697728205114,67.53172738224215,67.53572991921075,69.07187031253132,68.00288,67.6454
268,안양대학교,대학,사립,경기,B그룹,44.43489930124832,44.297760511467416,44.321733985877366,42.7488514975811,69.31283825168907,69.48880466039255,67.93737271583598,67.56974637655789,67.4426930942867,67.45036609659084,67.34785703689822,67.545845,67.72319
269,에스라성경대학원대학교,대학원대학,사립,경기,-,44.78486364862845,44.683654903293665,44.68832551938359,42.769155317417166,70.62200944788661,70.59990574101361,71.0434651106322,71.04346511063221,71.04279305455306,71.04279305455303,71.04279305455304,71.051155,71.02889
270,여주대학교,전문대학,사립,경기,B그룹,44.43163895337299,44.29990329589018,44.30255226449828,42.7488514975811,68.48358606873698,69.53825110365115,68.19583654568612,67.60133484859942,67.58190868739288,67.57677961447887,68.31384179436493,67.82536,67.980415
271,연성대학교,전문대학,사립,경기,A그룹,44.4330839992722,44.300530578907114,44.30774031608384,42.7488514975811,69.60000119941188,69.33589572485889,68.3186512920741,67.62001647101982,67.61444213456103,68.36166805785895,67.83615858888504,68.12558,68.008644
272,연세대학교,대학,사립,서울,A그룹,51.005474724128526,50.85398682212174,50.92674554791976,50.92817220331565,79.43282299559804,79.7479548739852,80.34882720696568,80.1869992155254,80.593556444513,81.27242231131815,81.16210412173345,81.09011,81.09011
273,연세대학교(미래),대학,사립,강원,B그룹,44.431550525965015,44.31677418331462,44.34407982354147,42.7488514975811,69.53734970594618,69.21893352903363,69.77877611319686,70.27791086293594,68.0948149979037,69.72336026022253,69.16247101250826,69.160995,68.58225
274,연암공과대학교,전문대학,사립,경남,C그룹,44.522621061252266,44.29956050158771,44.50518228906465,42.7488514975811,69.58830498850291,68.13280136349988,68.83832376764704,68.35383952498748,68.23073190468286,68.40951116993983,68.09420781860632,69.508896,69.22441
275,연암대학교,전문대학,사립,충남,C그룹,44.440649744256916,44.29670878925692,44.3036596704278,42.7488514975811,69.8798858378097,69.83663990028596,69.43162194126987,69.37268580347823,67.58814535830648,69.33776165802179,69.72380426071001,68.25568,67.98167
276,영남대학교,대학,사립,경북,A그룹,45.083877962058196,44.55066667745267,44.545213970400575,42.7488514975811,71.67505214534353,71.5390973336395,71.84840814111,71.80783409481414,71.0425769806871,71.2233151565607,71.85933934796583,71.27377,71.33877
277,영남사이버대학교,대학,사립,경북,C그룹,44.4330839992722,44.300530578907114,44.30774031608384,42.7488514975811,71.32670478921851,71.28162753246613,71.27524525896715,71.27524525896715,71.27705654066459,71.27705654066456,71.27705654066459,71.26592,71.10581
278,영남신학대학교,대학,사립,경북,C그룹,44.83130808291259,44.83626366574691,44.83672269904442,42.769155317417166,69.90345328657706,68.30290266027157,68.19402913426545,67.66693644037585,67.66087228963103,69.79374751329263,67.75622174669593,68.96708,69.44575
279,영남외국어대학,전문대학,사립,경북,C그룹,44.4330839992722,44.29990329589018,44.307113033066905,42.7488514975811,71.32766192816136,71.28127250707445,71.26109013582375,71.25864039435129,71.26045167604873,69.6459524836269,71.18309561467174,70.11958,69.30714
280,영남이공대학교,전문대학,사립,대구,A그룹,44.43287034196177,44.300530578907114,44.30774031608384,42.7488514975811,69.52463068676013,67.62222771287728,67.57550900450705,67.55730884946642,67.59940854687909,67.58463626113195,67.57895909042158,67.902214,68.108955
281,영산대학교,대학,사립,경남,B그룹,44.540308288615805,44.46462994586533,44.494296143336264,42.7488514975811,67.74755766201122,67.92255646394246,68.12037283495293,67.38559872882769,67.38087076586935,67.33841122867572,67.87424814402034,67.910995,67.90369
282,영산선학대학교,대학,사립,전남,C그룹,47.364448972696046,46.66049105101858,47.18754786256848,46.728202571045784,73.84707649410954,73.83441787538662,73.84172673319547,73.8470764941095,73.82692499413051,73.84379251463623,73.8364836568274,72.38737,72.06568
283,영진전문대학교,전문대학,사립,대구,A그룹,44.42962023695475,44.29625142836204,44.30313467482517,42.7488514975811,67.61055354211985,67.57265947807099,67.6208156813084,67.64677217625288,67.5789392293892,67.46442586813707,67.44419118048702,67.39009,67.422554
284,예명대학원대학교,대학원대학,사립,서울,-,44.92162075288897,44.683654903293665,44.68872711599487,42.769155317417166,71.09495392212828,71.27950632034492,71.27959209085796,71.04853920187519,71.05536523334028,70.99252214611589,67.94290355397142,68.60008,68.8846
285,예수대학교,대학,사립,전북,C그룹,44.6672528576406,44.58490831740704,44.60629912675593,42.7488514975811,67.7914583546618,67.88557233486785,67.9043686402233,67.93836261502372,67.85816584553305,67.91310777099059,67.92449083148993,68.24514,68.04486
286,예원예술대학교,대학,사립,전북,C그룹,44.443994675217304,44.30997752588169,44.31458204086127,42.7488514975811,68.93553105954776,69.89582487348831,69.6998083689137,71.27524525896715,71.27705654066459,70.28447750350885,68.23182026919326,68.33842,69.62253
287,오산대학교,전문대학,사립,경기,A그룹,44.53290694925778,44.29640227488843,44.30361201206515,42.7488514975811,67.70157470935949,67.60710463333808,68.34511860596675,68.06687960125015,67.61499183231874,67.90132376484016,68.795412436941,68.55364,68.51257
288,온석대학원대학교,대학원대학,사립,경기,-,44.68387114844122,44.99100787336503,44.6244753497468,42.7488514975811,69.80011299892894,69.93432120697354,70.70341205041613,69.9378994989807,69.89027438971853,69.33696653373926,69.93551608709377,69.67787,69.67419
289,용인대학교,대학,사립,경기,B그룹,44.43583386106158,44.30282209301073,44.30175864830491,42.7488514975811,68.1959020281299,67.31962679593565,67.4659696877856,70.44215678282129,69.26455087513102,70.70606224213807,69.41608025792912,68.33855,68.80767
290,용인예술과학대학교,전문대학,사립,경기,B그룹,44.45329850962117,44.322872806871345,44.303536177932685,42.7488514975811,67.71205669892456,68.16131141993685,68.1576299868408,67.75071999306702,67.74213796946125,68.1386199159048,67.6273704540241,68.56822,67.75639
291,우석대학교,대학,사립,전북,B그룹,44.441633654945115,44.32698695143933,44.33417001940657,42.7488514975811,67.82639909053091,67.52739787424942,67.211676069806,67.22542212250573,67.47107148642314,67.30578824040347,67.24016331710186,67.30318,67.190506
292,우송공업대학,전문대학,사립,대전,B그룹,44.4330839992722,44.300530578907114,44.30774031608384,42.7488514975811,71.32670478921851,71.28162753246613,71.27524525896715,71.27524525896715,71.27705654066459,71.27705654066456,71.27705654066459,71.26592,71.10581
293,우송대학교,대학,사립,대전,A그룹,44.449678687748936,44.29400504043568,44.3059767983339,42.7488514975811,71.06224378043545,71.01579101746886,70.94539327642508,69.91257093277352,69.64631369692444,70.2402188905632,69.6360326581115,69.68743,68.18983
294,우송정보대학,전문대학,사립,대전,B그룹,44.45686475572322,44.36854905967132,44.30774031608384,42.7488514975811,69.58719950737631,69.78661604552481,68.04595348999668,67.61769456185941,69.88310037518771,67.92961088478644,69.62301357221614,68.02578,70.94555
295,울산과학기술원,대학,국립,울산,C그룹,44.655571019629036,44.586026359376035,44.48186435139402,42.7488514975811,71.79023159687156,72.4402242669271,72.84854450786757,72.78556468048151,73.04449172617295,72.93156274354183,72.95573132099369,72.48349,72.369995
296,울산과학대학교,전문대학,사립,울산,A그룹,44.43335022140133,44.296465085672466,44.319492802333265,42.7488514975811,67.55824129268626,67.84214627222359,67.92983678881315,67.60208031284283,67.60127676524135,67.57589170847477,67.55525172859382,67.35765,67.64553
297,울산대학교,대학,사립,울산,A그룹,44.929369735696596,44.87026259396044,44.845575922258824,42.7488514975811,74.34251799225991,74.49983400167913,74.69369782702447,74.55218390292515,74.12634296960725,74.98389567799998,75.03867877422353,74.53322,73.67697
298,웅지세무대학교,전문대학,사립,경기,C그룹,44.50274946530741,44.30098728090159,44.30819701807831,42.7488514975811,71.33317283323053,71.28809557647816,71.28171330297917,71.26076160647251,71.26257288816994,71.26053720879553,71.27705654066459,71.28824,71.202126
299,원광대학교,대학,사립,전북,A그룹,44.50757244271985,44.372841943667694,44.38697941654544,42.7488514975811,67.87156413810347,67.69103515438435,67.61098220062702,67.44289369784492,67.17911613738579,67.16874268878252,67.71398225761122,67.494804,67.49128
300,원광보건대학교,전문대학,사립,전북,B그룹,44.428390694991336,44.29623211708924,44.30317954751521,42.7488514975811,68.30198052792876,68.28294255966331,69.25467076927406,69.27461788241104,69.28585863262117,68.26971604433889,69.183410558803,68.76689,69.0236
301,원불교대학원대학교,대학원대학,사립,전북,-,44.79587471327794,44.683654903293665,44.68892115314053,42.769155317417166,71.09082153088096,71.04471888549661,71.02584236470612,71.03515688849534,71.02209098609129,69.6033597822074,71.01500683050016,70.67434,70.29326
302,웨스트민스터신학대학원대학교,대학원대학,사립,경기,-,44.79589364595817,44.68399895440384,44.6872684078852,42.769155317417166,69.37363376561086,69.60871290386723,68.05646266186636,69.952005279063,68.72314353442559,68.03717008822967,70.68661024772645,70.49836,68.350296
303,위덕대학교,대학,사립,경북,C그룹,44.43501581351643,44.33579968485409,44.524120378683335,42.7488514975811,67.85422989739142,67.99808076877379,67.46785702749666,67.72278833070096,67.74315132835402,68.43103001281833,67.99770854550577,68.489105,68.966156
304,유원대학교,대학,사립,충북,C그룹,44.4330839992722,44.30161456391852,44.30955561805995,42.7488514975811,69.2563272683004,69.48353237651769,69.00756137795017,68.86447475101168,67.84716529351117,69.52788874455791,70.93965827518103,71.01852,70.32891
305,유한대학교,전문대학,사립,경기,A그룹,44.431091776168216,44.29702919450271,44.303825669375584,42.7488514975811,67.69648136562908,67.58405631069549,67.58385801725923,67.59880518518703,68.04590057579529,67.5997947585485,67.59041629772817,67.28961,67.44318
306,육군사관학교,기타,기타,서울,-,44.91374932929803,44.300530578907114,44.3059861675974,42.7488514975811,70.90291779448857,69.81963104890646,69.81288383739903,69.81427281856861,71.20279878919975,69.22922304032521,69.85011973859804,68.73164,68.26793
307,을지대학교,대학,사립,대전,B그룹,44.429953634917936,44.30037202697988,44.3075817641566,42.7488514975811,70.72984376902846,67.11180453957424,67.1227404915027,66.98628212538497,67.88370843511035,67.78305236945626,67.86471991384339,68.74292,68.51133
308,이화여자대학교,대학,사립,서울,A그룹,45.848845132232725,46.02153892803814,45.81524405024134,45.8851438946691,73.60770774124634,73.55184049499762,73.5522260310302,73.69579774804863,73.72779769673231,73.72897452439888,73.7471427403378,73.63394,73.63394
309,인덕대학교,전문대학,사립,서울,A그룹,44.431091776168216,44.300530578907114,44.30774031608384,42.7488514975811,70.40485838717213,68.29577382914995,67.95076699145847,67.7345233473176,67.7318731531885,67.72895057384397,67.64802017991094,67.99797,67.90369
310,인제대학교,대학,사립,경남,B그룹,44.43606107593915,44.30006141320236,44.30842044701455,42.7488514975811,70.0448708345786,69.66914755865336,70.42347596119319,70.53966734825933,70.43953692387626,70.13387646410352,69.32775264600853,69.29016,69.166534
311,인제대학원대학교,대학원대학,사립,서울,-,44.536285586602816,44.41188221355468,44.30774031608384,42.7488514975811,71.32670478921851,71.28162753246613,71.27524525896715,71.27524525896715,71.27705654066459,71.27705654066456,71.27705654066459,71.26592,71.10581
312,인천가톨릭대학교,대학,사립,인천,C그룹,44.888279464835826,44.841637263221706,44.82377417851136,42.769155317417166,68.29472223459929,68.6544129584059,68.35478087654039,70.318125701246,71.04843189097235,70.60647578538489,70.40934924997666,69.15579,69.202736
313,인천대학교,대학,국립,인천,A그룹,44.44834435063194,44.372317906117615,44.36943464832351,42.7488514975811,68.23574776948621,68.04758590229102,69.72909791930037,68.96089306877799,68.06159987457343,68.11133230036724,69.68404678724144,68.8066,69.199196
314,인천전문대학,전문대학,공립,인천,A그룹,44.4330839992722,44.300530578907114,44.30774031608384,42.7488514975811,71.32670478921851,71.28162753246613,71.27524525896715,71.27524525896715,71.27705654066459,71.27705654066456,71.27705654066459,71.26592,71.10581
315,인하공업전문대학,전문대학,사립,인천,A그룹,44.43287034196177,44.30031692159668,44.307526658773405,42.7488514975811,67.72821763996363,68.14602571563238,67.86493049185476,68.25998388696978,67.74934504804051,67.74428217685099,67.90050115354065,68.46912,68.5692
316,인하대학교,대학,사립,인천,A그룹,44.85835391098163,44.85226898954484,44.82220565450348,42.7488514975811,72.08132697067911,72.40350692144376,72.70838095218782,71.51912834852372,71.67724899220038,72.13177015293974,71.91018880079679,72.080605,71.855865
317,장로회신학대학교,대학,사립,서울,C그룹,44.89981381288522,44.83757710167847,44.83803613497598,42.79953286460117,67.95036124400401,69.38371056508838,69.06254901696478,68.23170315179892,69.11406738764941,68.8450122453746,69.23501269646525,69.778564,70.1896
318,장안대학교,전문대학,사립,경기,B그룹,44.4330839992722,44.300530578907114,44.30667127380417,42.7488514975811,69.57127007802902,68.12304674432032,69.51999742041137,68.47072154291493,68.36058241185741,68.49680469398275,68.38976936656273,68.66546,68.789375
319,재능대학교,전문대학,사립,인천,B그룹,44.79037885816564,44.29661593219887,44.30667127380417,42.7488514975811,67.72982741930666,68.03804764869668,67.99306208686279,71.02992241213907,67.96814593288394,67.97159487917801,69.60715194491246,68.8031,69.65129
320,전남과학대학교,전문대학,사립,전남,B그룹,44.42877451010096,44.295969810338484,44.30774031608384,42.7488514975811,69.62852399870447,68.37600082679249,68.37104029404568,67.65173109397934,67.92128043950635,67.91263757277996,67.9171846478083,67.98372,68.12191
321,전남대학교,대학,국립,광주,A그룹,45.093556038177255,45.046007655056734,45.149972953675395,42.7488514975811,72.7656874552513,73.61788482851992,73.5984149849366,73.61744889423528,73.6459573624493,74.0531758658665,73.86882932269368,74.29932,74.12803
322,전남도립대학교,전문대학,공립,전남,C그룹,44.48881010952603,44.44233248405944,44.304359840329575,42.7488514975811,67.56085565202719,67.48560061953401,69.55062874609081,67.8363508981288,67.55239583006127,67.97042541625245,68.89910023430953,68.833015,68.788506
323,전북과학대학교,전문대학,사립,전북,C그룹,44.42844801938737,44.300530578907114,44.302489699728575,42.7488514975811,68.38261450217607,69.76282632825115,67.91173650673153,68.44411775391484,68.85031103132442,68.3255330922652,68.41319564781871,68.78087,68.53225
324,전북대학교,대학,국립,전북,A그룹,45.19980611279146,44.95343595105406,45.25513380909425,42.75457590757971,72.1288813837315,72.56272180929777,72.97512497846,72.77312299144081,72.77956992601152,72.93599593277864,72.7604670861048,72.422775,72.369995
325,전주교육대학교,대학,국립,전북,C그룹,45.26448952222287,45.01793975791703,45.20686897614338,42.788235182892194,67.88181613955496,67.83780480021905,67.83053881351759,67.94949012561057,67.92598938917388,67.92993579376525,67.94890340534252,68.04367,68.327194
326,전주기전대학,전문대학,사립,전북,C그룹,44.43381531623692,44.300530578907114,44.30317954751521,42.7488514975811,68.28559746124854,70.96894065959495,69.59499389976342,70.2252509506167,70.36057194463355,69.84560844501627,67.9444161678935,68.818634,69.41242
327,전주대학교,대학,사립,전북,A그룹,44.95807772174546,44.551776083238344,44.3500667831614,42.7488514975811,69.21291332507306,68.07405223118367,69.50192035691728,70.22585914536852,67.26554730440876,67.26017417138164,67.35153527461766,67.32151,67.413445
328,전주비전대학교,전문대학,사립,전북,B그룹,44.42877451010096,44.300530578907114,44.30285305680162,42.7488514975811,68.36542513138328,68.02491259665692,68.37582422203526,68.14748701443983,68.38656131648204,68.37460514765088,68.29745139672315,67.740364,67.14576
329,제네바신학대학원대학교,대학원대학,사립,경기,-,44.4330839992722,44.300530578907114,44.303825669375584,42.7488514975811,73.87163693366998,73.88839173194935,73.88839173194935,73.88839173194933,73.87521774013715,73.87533046236351,73.87533046236351,73.84278,74.854546
330,제주관광대학교,전문대학,사립,제주,C그룹,44.43287034196177,44.30031692159668,44.307526658773405,42.7488514975811,70.48895722499644,69.58205164922015,69.57566937572116,68.34870280314543,68.29609766594224,68.5731196326825,68.17161903225815,69.64904,69.26054
331,제주국제대학교,대학,사립,제주,C그룹,44.451337363289554,44.301718597866305,44.32403473205844,42.7488514975811,69.91898800587039,69.9281401101274,71.22912106423333,70.96617653604991,70.99686321752638,70.99686321752637,70.74251447161014,70.67726,70.678825
332,제주대학교,대학,국립,제주,A그룹,45.082151165730735,45.04402315978489,44.99886573438354,42.769155317417166,67.50426764848027,68.09012953203494,68.30896594304075,67.95362483136684,68.21110766620689,68.1902641885452,68.23639382442362,68.24496,67.94637
333,제주한라대학교,전문대학,사립,제주,A그룹,44.42856085279053,44.30031692159668,44.30776077412042,42.7488514975811,68.03374410436963,68.35432380309936,68.35499883102842,67.92160096684762,67.77419990420584,67.78062088242118,67.78134843443905,67.99497,67.78042
334,조선간호대학교,전문대학,사립,광주,C그룹,44.44627462028534,44.31707997590639,44.32428971308311,42.7488514975811,68.25390867951644,67.82678428669216,68.05610980947974,68.10815553106308,68.20919480849751,68.01531593455736,68.22372312963876,68.223335,68.375885
335,조선대학교,대학,사립,광주,A그룹,44.44208906332039,44.29009218867634,44.44078126432391,42.7488514975811,69.25432813619607,69.30802680228044,68.78672808881703,68.78691053904183,68.83457475869086,68.6308589671229,68.58389819718202,69.06555,69.36989
336,조선이공대학교,전문대학,사립,광주,B그룹,44.4330839992722,44.29946153662745,44.3038551165698,42.7488514975811,68.22933254475885,68.2908173362393,68.031173309642,68.31457453581262,68.31130171544302,67.77050808974789,67.75809536634965,68.16781,67.931404
