YR,ID,SNM,STYP,FND,RGN,USC,BR_TCNT_KB,BR_TCNT_OB,BR_TCNT_SUM,BR_BCNT_KB,BR_BCNT_OB,BR_BCNT_SUM,ER_EJN_PKG,ER_WDB_PKG,ER_EB_TCNT,ER_ELV_PKG,ER_TTL_PKG,ER_TTL_TCNT,SRL_KR,SRL_OT,SRL_TTL,AHC_ABI_BUY,AHC_ABI_DON,AHC_ABI_TTL,AHC_ATI,AHC_ARM,BPS_BO,BPS_SCP,BPS_BPS,GRR_AHBC,GRR_BO,GRR_GRR,FACLT_LAS,FACLT_RS_TRS,FACLT_EQP_TPC,APS_AR,APS_SCP,APS_APS,STL_USTL,STL_BC,STL_SRC,STL_NBC,STL_ERC_EJN,STL_ERC_WDB,STL_ERC_EB,STL_ERC_OER,STL_MCT,BGT_UBGT,BGT_BC,BGT_SRC,BGT_NBC,BGT_ERC_EJN,BGT_ERC_WDB,BGT_ERC_EB,BGT_ERC_OER,BGT_MCT,CPSS_MC,CPSS_SCP,CPSS_CPS,LBRT_MC,LBRT_USTL,LBRT_BRT,BG3Y_MCS_17A,BG3Y_MCS_18B,BG3Y_MCS_19C,BG3Y_BG3Y,VUC_SCP,VUC_VTC_UGRD,VUC_VTC_GRAD,VUC_VTC_FFAC,VUC_VTC_PFAC,VUC_VTC_STF,VUC_VTC_OTH,VUC_VTC_SUM,VUC_DPC,VUC_UC_LUC,LS_LU_UGRD,LS_LU_GRAD,LS_LU_FAC,LS_LU_STF,LS_LU_OTH,LS_LU_SUM,LS_LB_UGRD,LS_LB_GRAD,LS_LB_FAC,LS_LB_STF,LS_LB_OTH,LS_LB_SUM,RCOL_RBF10_REQ,RCOL_RBF10_PRV,RCOL_RAF10_CSLT,RCOL_RAF10_PHN,RCOL_RAF10_ONL,RCOL_RFLN_REQ,RCOL_RFLN_PRV,RCOL_RFC_REQ,RCOL_RFC_PRV,UE_EDC,UE_EP,LPS_LB,LPS_SCP,LPS_LPS,VPS_VC,VPS_SCP,VPS_VPS,STF_FT_EXC_SL1,STF_FT_EXC_SL2,STF_FT_EXC_ALIB,STF_FT_EXC_NOH,STF_FT_EXC_SUM,STF_FT_MRL_SL1,STF_FT_MRL_SL2,STF_FT_MRL_ALIB,STF_FT_MRL_NOH,STF_FT_MRL_SUM,STF_PT_EXC_SL1,STF_PT_EXC_SL2,STF_PT_EXC_ALIB,STF_PT_EXC_NOH,STF_PT_EXC_SUM,STF_PT_MRL_SL1,STF_PT_MRL_SL2,STF_PT_MRL_ALIB,STF_PT_MRL_NOH,STF_PT_MRL_SUM,STF_TTL_EXC_SL1,STF_TTL_EXC_SL2,STF_TTL_EXC_ALIB,STF_TTL_EXC_NOH,STF_TTL_EXC_SUM,STF_TTL_MRL_SL1,STF_TTL_MRL_SL2,STF_TTL_MRL_ALIB,STF_TTL_MRL_NOH,STF_TTL_MRL_SUM,STF_TTL_SUM_SL1,STF_TTL_SUM_SL2,STF_TTL_SUM_ALIB,STF_TTL_SUM_NOH,STF_TTL_SUM_SUM,SES_PTH,SES_PTC,SPK_FT_LIB,SPK_FT_NLIB,SPK_PT_LIB,SPK_PT_NLIB,SPK_SCP,SPK_SPK,LPK_LFT2,LPK_LPT2,LPK_SCP,LPK_LPK,EHS_EH,EHS_LFT,EHS_LPT,EHS_EHS
2019,421,한국폴리텍Ⅶ대학진주캠퍼스,전문대학,사립,경남,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2296,460,20,2296,1671,1.399999976158142,57121448015,159064950,766000,3848580,13970000,2422260,0,0,180071790,76571598000,138000000,766000,5000000,14000000,3000000,0,0,160766000,180071790,5539,32509.8,180071790,57121448015,.3,189825340,204912320,180071790,-2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,5,1,0,1,0,0,98,8.199999809265137,0,0,98,0,5,1,0,5
2019,422,한국폴리텍Ⅶ대학창원캠퍼스,전문대학,사립,경남,C그룹,22028,3,22031,26271,3,26274,0,0,1263,0,0,1263,23,0,23,802,0,802,725,0,26274,1444,18.200000762939453,802,26274,3.0999999046325684,14837,3258,145,14837,10883,1.399999976158142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2262,2262,0,98,131,30,70,2591,0,2400,1300,0,120,30,0,1450,2550,0,390,147,0,3087,0,0,0,0,0,0,0,0,0,0,0,2550,2262,1.100000023841858,2400,2262,1.100000023841858,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,239,3.299999952316284,0,0,239,0,0,1,0,0
2019,423,한국폴리텍특성화 로봇캠퍼스,전문대학,사립,경북,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4501.7998046875,847,50,4501.7998046875,5719,.800000011920929,200379291967,575087754,28470309,14809052,1167711954,153842490,0,146346109,2086267668,210336526000,626159000,38300000,15000000,1120000000,142000000,0,142000000,2083459000,2086267668,15984,130522.3,2086267668,200379291967,1,2056492505,1976331672,2086267668,.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,1,0,0,0,0,516,0,0,0,516,0,27,0,0,0
2019,424,한국폴리텍특성화 바이오캠퍼스,전문대학,사립,충남,C그룹,3865,0,3865,4929,0,4929,0,0,0,0,0,0,0,0,0,252,0,252,224,0,4929,378,13,252,4929,5.400000095367432,12927,1468,64,12927,7394,1.7000000476837158,76447011273,176529390,12785900,0,22381000,4711670,0,15400000,231807960,76373886000,178500000,21200000,0,21628000,10726000,0,1780000,233834000,231807960,7178,32294.2,231807960,76447011273,.3,234426400,239715070,231807960,-.5,122,122,0,5,15,9,20,171,0,8334,48,0,7,6,7,68,173,0,90,113,39,415,0,0,0,0,0,0,0,0,0,0,0,173,122,1.399999976158142,8334,122,68.30000305175781,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,2,0,2,4,1,2,0,0,0,548,3.5999999046325684,2,0,548,3.5999999046325684,4,2,0,2
2019,425,한국폴리텍특성화 반도체융합캠퍼스,전문대학,사립,경기,C그룹,7590,0,7590,9364,0,9364,0,0,0,0,0,0,450,0,450,450,0,450,440,0,9364,615,15.199999809265137,450,9364,5,13404.7001953125,2755,242,13404.7001953125,20954,.6000000238418579,90881783606,165191331,24051926,17804650,73177942,114856527,0,67687800,462770176,95895245000,149120000,29467000,10000000,143096000,75358000,0,57700000,464741000,462770176,8477,54591.3,462770176,90881783606,.5,648356325,581787610,462770176,-15.4,51,51,0,6,2,8,6,73,0,13764,28,0,2,8,6,44,75,0,11,22,21,129,0,0,0,0,0,0,0,0,0,0,0,75,51,1.5,13764,51,269.8999938964844,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,54,29,0,1,0,0,967,.800000011920929,0,0,967,0,54,1,0,54
2019,426,한국폴리텍특성화 항공캠퍼스,전문대학,사립,경남,C그룹,5243,200,5443,5243,200,5443,0,0,0,0,0,0,0,0,0,45,0,45,45,0,5443,523,10.399999618530272,45,5443,.800000011920929,1185.4000244140625,237,43,1185.4000244140625,3006,.4000000059604645,7124945619,20135970,310000,2482720,12324000,7395400,0,0,42648090,7056536000,25000000,1000000,3000000,12600000,8400000,0,0,50000000,42648090,519,82173.6,42648090,7124945619,.6,42438320,42473090,42648090,.2,377,377,0,24,22,16,0,439,0,195,195,0,0,16,0,211,650,0,0,79,0,729,0,0,0,0,0,0,0,0,0,0,0,650,377,1.7000000476837158,195,377,.5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,267,3,0,0,267,0,0,1,0,0
2019,427,한국학대학원,대학원대학,국립,경기,-,193925,75497,269422,326190,144513,470703,0,21,0,0,21,0,2911,305,3216,3875,6694,10569,8578,0,470703,295,1595.5999755859375,10569,470703,2.299999952316284,2013,266,15,2013,1823,1.100000023841858,23202698960,26882830,1898700,0,0,12231207,0,10151000,51163737,19599884000,19000000,1000000,0,0,12300000,0,10000000,42300000,51163737,2302,22225.8,51163737,23202698960,.2,53615880,54086036,51163737,-2.3,16570,15623,947,577,568,274,1037,19026,0,1013310,6676,192,356,173,379,7776,47303,1965,7386,4558,10424,71636,0,0,10920,9828,1535,59,167,322,140,67,1351,49268,16570,3,1013310,16570,61.20000076293945,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,7,1,0,1,0,0,54,14.800000190734863,0,0,54,0,7,1,0,7
2019,428,한국항공대학교,대학,사립,경기,C그룹,108567,47869,156436,177852,61512,239364,7,10,10321,0,17,10321,90,26,116,2317,366,2683,2393,0,239364,4479,53.400001525878906,2683,239364,1.100000023841858,5625.2001953125,877,34,5625.2001953125,4542,1.2000000476837158,9701683549,11126600,1830000,1482150,3678000,3700000,0,0,21816750,9413936055,11500000,2000000,1500000,3800000,0,0,3600000,22400000,21816750,864,25250.9,21816750,9701683549,.2,28282570,27086135,21816750,-11.8,5489,5489,0,165,229,97,141,6121,0,20217,964,0,43,29,14,1050,10038,0,389,251,114,10792,0,0,325,188,33,0,0,0,0,36,1445,10038,5489,1.7999999523162842,20217,5489,3.700000047683716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,429,한남대학교,대학,사립,대전,A그룹,346097,151024,497121,712013,243663,955676,8,20,68059,0,28,68059,436,51,487,24024,6171,30195,20807,0,955676,13031,73.30000305175781,30195,955676,3.299999952316284,5827,1000,126,5827,5738,1,98052063837,257630130,67022146,8448860,102285766,63563098,0,64550000,563500000,96756875000,230000000,67000000,10000000,111000000,76000000,0,81740000,575740000,563500000,9102,61909.5,563500000,98052063837,.6,557999020,558000000,563500000,.5,3744,3744,0,21,145,59,25,3994,0,0,192,0,11,18,8,229,702,0,29,85,27,843,0,0,0,0,0,0,0,0,0,0,0,702,3744,.2000000029802322,0,3744,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,2,2,0,0,0,1,0,1,957,1.399999976158142,0,0,957,0,0,1,1,0
2019,430,한동대학교,대학,사립,경북,C그룹,109405,95879,205284,158230,117914,276144,13,7,43944,1,21,43944,60,70,130,4709,2394,7103,4618,0,276144,4343,63.59999847412109,7103,276144,2.5999999046325684,0,0,0,0,0,0,28588913155,45649764,14061040,995840,11142000,0,0,5000000,76848644,32436181000,49500000,10670000,1000000,10830000,0,0,8000000,80000000,76848644,2909,26417.5,76848644,28588913155,.3,73889130,74848810,76848644,2,402,359,43,17,24,16,38,497,0,19900,153,24,9,15,8,209,1291,405,125,171,200,2192,0,0,150,60,10,44,3,3,2,4,128,1696,402,4.199999809265137,19900,402,49.5,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,860,.8999999761581421,0,0,860,0,0,1,0,0
2019,431,한라대학교,대학,사립,강원,C그룹,107386,51139,158525,169812,51633,221445,8,4,91359,5,17,91359,88,0,88,6498,412,6910,6265,0,221445,3845,57.59999847412109,6910,221445,3.200000047683716,6133,483,65,6133,2270,2.700000047683716,165128647097,425231584,27416445,42261000,157049950,93525066,0,80541142,826025187,150171773000,223493000,35440000,30165000,125000000,139020000,0,270355000,823473000,826025187,14288,57812.5,826025187,165128647097,.5,839230363,839191449,826025187,-.8,5539,5539,0,163,370,73,0,6145,0,100000,1458,0,32,22,0,1512,8618,0,250,351,6914,16133,0,0,500,100,3,0,0,4,0,22,278,8618,5539,1.600000023841858,100000,5539,18.100000381469727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,432,한려대학교,대학,사립,전남,C그룹,35666,16,35682,97715,16,97731,1,0,86,0,1,86,0,0,0,0,0,0,0,0,97731,553,176.6999969482422,0,97731,0,2956,583,55,2956,3671,.800000011920929,52731363273,45538715,1187500,13961000,0,16485064,0,48151600,125323879,52499662000,44220000,1370000,7164000,0,18810000,0,49000000,120564000,125323879,5479,22873.5,125323879,52731363273,.2,160323577,160323961,125323879,-10.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.5,.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.5,.5,0,0,0,0,0,0,0,0,.5,.5,0,0,0,.5,0,0,1444,.3000000119209289,0,0,1444,0,0,.5,0,0
2019,433,한림국제대학원대학교,대학원대학,사립,서울,-,2082,1217,3299,2887,1301,4188,0,0,0,0,0,0,0,0,0,11,9,20,20,110,4188,154,27.200000762939453,20,4188,.5,1999,596,43,1999,5300,.4000000059604645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15984,13586,2398,549,1028,339,7642,25542,0,1567849,10004,1380,550,322,1294,13550,82053,18555,10795,4995,12379,128777,0,0,21884,12403,1725,212,289,716,202,45,2140,100608,15984,6.300000190734863,1567849,15984,98.0999984741211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,434,한림대학교,대학,사립,강원,B그룹,274831,146786,421617,551755,271494,823249,18,13,16390,1,32,16390,481,78,559,12056,3198,15254,9286,1743,823249,8451,97.4000015258789,15254,823249,1.899999976158142,13768.2001953125,2713,98,13768.2001953125,16570,.800000011920929,14779214200,3296280,1087880,0,0,0,0,0,4384160,13952765212,18000000,2000000,0,0,0,0,10000000,30000000,4384160,1355,3235.5,4384160,14779214200,0,24994730,33498010,4384160,-26.4,7178,7178,0,180,461,94,346,8259,0,163021,2227,0,93,73,56,2449,13240,0,1335,962,26354,41891,0,0,25,14,27,14,48,61,1,38,3907,13240,7178,1.7999999523162842,163021,7178,22.700000762939453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,378,0,0,0,378,0,0,0,0,0
2019,435,한림성심대학교,전문대학,사립,강원,B그룹,88315,4838,93153,147639,7601,155240,2,3,12284,9,14,12284,212,1,213,4622,1145,5767,3042,0,155240,3158,49.20000076293945,5767,155240,3.900000095367432,3653,609,73,3653,5489,.699999988079071,1203823770,4449994,5556000,0,0,0,0,0,10005994,1279982445,6300000,5700000,0,0,0,0,0,12000000,10005994,54,185296.2,10005994,1203823770,.8,15676156,9639040,10005994,-17.4,8477,7892,585,291,566,140,235,9709,0,172064,4114,318,232,97,254,5015,32600,5471,3532,2308,2787,46698,0,0,1988,3357,39,332,145,333,53,58,1475,38071,8477,4.5,172064,8477,20.299999237060547,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,615,1.2999999523162842,0,0,615,0,0,1,0,0
2019,436,한민학교,대학,사립,충남,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,519,519,0,21,23,21,12,596,0,75268,268,0,9,7,1,285,3917,0,94,58,2,4071,0,0,80,58,99,1,0,151,0,8,357,3917,519,7.5,75268,519,145,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,523,1.5,0,0,523,0,0,1,0,0
2019,437,한반도국제대학원대학교,대학원대학,사립,서울,-,11335,1492,12827,11504,1501,13005,0,0,0,0,0,0,0,0,0,31,124,155,152,0,13005,82,158.60000610351562,155,13005,1.2000000476837158,552,69,7,552,402,1.399999976158142,45484179848,78350540,23443993,1637900,90773695,31800178,0,7000000,233006306,41101778000,78005205,20000000,2000000,96609179,37895616,0,4490000,239000000,233006306,4163,55970.8,233006306,45484179848,.5,300117045,262949943,233006306,-11.9,2302,2302,0,76,144,43,0,2565,0,5732,127,0,37,25,0,189,272,0,316,487,0,1075,0,0,125,117,8,2,0,2,2,1,58,272,2302,.1000000014901161,5732,2302,2.5,2,4,0,0,6,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,4,0,1,7,0,0,0,0,0,2,4,0,1,7,110,8,6,0,0,1,295,22,6,0,295,20.299999237060547,110,6,1,15.699999809265137
2019,438,한북대학교,대학,사립,경기,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4360,957,77,4360,5539,.800000011920929,29136980756,12180980,600000,0,0,0,0,4400000,17180980,27126502000,60000000,1000000,0,0,0,0,5000000,66000000,17180980,2959,5806.3,17180980,29136980756,.1,25567780,36489300,17180980,-5.1,864,864,0,31,68,43,0,1006,0,0,240,0,18,20,0,278,1320,0,150,248,0,1718,0,0,0,0,0,0,0,0,0,0,0,1320,864,1.5,0,864,0,2,2,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,5,0,0,0,0,0,2,2,0,1,5,214,37,4,1,0,0,4479,1.100000023841858,4,0,4479,.8999999761581421,214,5,0,42.79999923706055
2019,439,한서대학교,대학,사립,충남,B그룹,212621,244965,457586,337782,334393,672175,2,9,34934,5,16,34934,138,38,176,12847,6482,19329,16038,0,672175,7680,87.5,19329,672175,3,0,0,0,0,0,0,40858058331,45346810,0,15905390,12195000,0,0,0,73447200,38149761909,52646540,0,10000000,12195000,2421660,0,0,77263200,73447200,4042,18171,73447200,40858058331,.2,78500000,75000000,73447200,-3.3,9102,8598,504,315,450,189,565,10621,0,245076,4557,202,216,161,429,5565,42524,2916,5694,4133,6599,61866,0,0,8027,3907,56,243,192,943,67,85,2911,45440,9102,5,245076,9102,26.89999961853028,7,2,0,0,9,0,0,0,0,0,0,7,0,1,8,0,0,0,0,0,7,9,0,1,17,0,0,0,0,0,7,9,0,1,17,1170,61,9,0,7,1,13031,1.2000000476837158,9,7,13031,1.2000000476837158,1170,9,8,68.80000305175781
2019,440,한성대학교,대학,사립,서울,B그룹,388901,131345,520246,572949,161099,734048,9,14,98574,6,29,98574,1682,49,1731,15455,143,15598,14863,13203,734048,7380,99.5,15598,734048,2.200000047683716,36199,3822,354,36199,15984,2.299999952316284,29300477256,128820160,23335490,6458390,38467000,17387560,0,4950000,219418600,31872884000,90000000,27880000,0,0,69000000,0,0,186880000,219418600,2439,89962.5,219418600,29300477256,.7,217199006,244294050,219418600,1.1,2909,2909,0,83,171,49,184,3396,0,105436,833,0,38,27,31,929,4069,0,659,403,2745,7876,0,0,370,50,88,0,0,4,0,9,700,4069,2909,1.399999976158142,105436,2909,36.20000076293945,0,2,1,1,4,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,4,1,1,6,0,0,0,0,0,0,4,1,1,6,63.5,7,3,1,2,0,4343,1.2000000476837158,3,2,4343,1.2000000476837158,63.5,4,2,10.600000381469728
2019,441,한세대학교,대학,사립,경기,C그룹,131210,91314,222524,245238,99579,344817,1,3,76632,3,7,76632,214,41,255,161050,758,161808,7014,0,344817,3608,95.5999984741211,161808,344817,88.4000015258789,5568,1037,70,5568,7178,.800000011920929,370813969980,1235997420,595111870,19534190,3050388310,733722230,0,45892270,5680646290,267948344000,1203000000,623152000,20000000,2940819830,755733900,0,45892270,5588598000,5680646290,28715,197828.5,5680646290,370813969980,1.5,5475865520,7186246991,5680646290,5.1,14288,12023,2265,494,561,220,936,16499,0,287225,4341,1532,332,149,204,6558,40179,24805,7110,2853,4158,79105,0,0,130011,9016,4586,88,14,367,93,102,2711,64984,14288,4.5,287225,14288,20.100000381469727,1,0,0,3,4,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,3,5,0,0,0,0,0,1,1,0,3,5,66,11,1,3,1,0,3845,1.100000023841858,1,1,3845,.5,66,4,1,13.199999809265137
2019,442,한신대학교,대학,사립,경기,B그룹,190057,97160,287217,372874,147784,520658,7,8,9116,1,16,9116,270,63,333,8500,2107,10607,6977,4764,520658,5509,94.5,10607,520658,2.0999999046325684,9079,1479,65,9079,8477,1.100000023841858,11081516620,1990963,0,0,7000000,0,0,0,8990963,10804889000,2000000,0,0,7000000,0,0,0,9000000,8990963,2243,4008.5,8990963,11081516620,.1,8895877,7000000,8990963,3.6,5479,5479,0,173,285,85,30,6052,0,56849,942,0,113,59,8,1122,6036,0,2046,1010,0,9092,0,0,5101,3411,501,8,0,14,1,85,2207,6036,5479,1.100000023841858,56849,5479,10.399999618530272,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,8,1,1,0,0,0,553,1.7999999523162842,1,0,553,1.7999999523162842,8,1,0,8
2019,443,한양대학교,대학,사립,서울,A그룹,647958,429027,1076985,1056610,626671,1683281,49,64,158718,7,120,158718,585,281,866,35651,13229,48880,41102,0,1683281,22643,74.30000305175781,48880,1683281,3,1129,253,11,1129,519,2.200000047683716,43488611594,69251010,0,1458480,5685000,4033494,0,0,80427984,40010483000,25000000,3000000,1500000,5830000,4370000,0,26300000,66000000,80427984,3135,25654.9,80427984,43488611594,.2,105331202,102426317,80427984,-12.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,2,2,0,0,0,1,0,1,154,8.399999618530273,0,0,154,0,0,1,1,0
2019,444,한양대학교(ERICA),대학,사립,경기,A그룹,423984,183819,607803,723203,253023,976226,15,12,223559,2,29,223559,119,90,209,18414,5372,23786,22088,193,976226,10087,96.8000030517578,23786,976226,2.5,2943,372,5,2943,2302,1.2999999523162842,30474583619,35863930,6330300,5604590,13131000,2201180,0,0,63131000,27435587110,35000000,6800000,6000000,17000000,2200000,0,0,67000000,63131000,2877,21943.3,63131000,30474583619,.2,67000000,67910000,63131000,-2.8,1355,1355,0,40,106,29,2,1532,0,14938,135,0,7,10,0,152,681,0,56,37,0,774,0,0,0,0,0,0,0,0,0,1,50,681,1355,.5,14938,1355,11,1,3,0,1,5,0,0,0,0,0,0,5,0,2,7,0,0,0,0,0,1,8,0,3,12,0,0,0,0,0,1,8,0,3,12,891,178,4,1,5,2,9102,1.100000023841858,4,5,9102,1,891,5,7,74.30000305175781
2019,445,한양여자대학교,전문대학,사립,서울,A그룹,87056,40693,127749,187446,45017,232463,6,4,41320,3,13,41320,80,5,85,8164,20248,28412,24434,0,232463,6495,35.79999923706055,28412,232463,13.899999618530272,743,198,6,743,864,.8999999761581421,7646340560,6255180,0,0,0,0,0,0,6255180,7084960000,14500000,0,0,0,0,0,0,14500000,6255180,749,8351.4,6255180,7646340560,.1,3570270,7183650,6255180,44.1,54,0,54,4,13,9,0,80,0,5000,0,50,7,7,0,64,0,1129,301,78,0,1508,0,0,1500,30,0,0,0,0,0,0,0,1129,54,20.89999961853028,5000,54,92.5999984741211,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,3,45,2,3,0,0,0,2909,1,3,0,2909,1,45,3,0,15
2019,446,한영대학교,전문대학,사립,전남,C그룹,14743,318,15061,27763,432,28195,0,1,0,0,1,0,84,0,84,747,0,747,692,0,28195,1365,20.700000762939453,747,28195,2.700000047683716,8745,1499,67,8745,9102,1,92424444653,205243580,19000000,2747560,115831184,98075266,0,77366118,518263708,79777636000,183000000,20000000,2000000,110000000,110000000,0,60000000,485000000,518263708,9075,57108.9,518263708,92424444653,.6,566622920,501633448,518263708,-4.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,6,0,0,0,0,0,0,10,0,3,13,0,0,0,0,0,1,12,1,5,19,0,0,0,0,0,1,12,1,5,19,710,133,4,2,10,3,14288,1.100000023841858,4,10,14288,1,710,6,13,37.400001525878906
2019,447,한일장신대학교,대학,사립,전북,C그룹,99858,19154,119012,183891,26248,210139,5,6,11271,0,11,11271,72,9,81,1819,565,2384,1812,315,210139,1178,178.39999389648438,2384,210139,1.100000023841858,5680,495,71,5680,2909,2,5404150399,18144850,1790000,312800,14293000,0,0,0,34540650,5673756000,18880000,3300000,500000,16000000,0,0,0,38680000,34540650,465,74281,34540650,5404150399,.6,35049310,27211110,34540650,2.3,4163,4011,152,149,147,130,50,4639,0,325944,2135,75,85,97,50,2442,14941,1321,2245,2035,610,21152,0,0,458,218,330,15,1,81,13,30,1259,16262,4163,3.900000095367432,325944,4163,78.30000305175781,1,2,1,0,4,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,3,1,0,5,0,0,0,0,0,1,3,1,0,5,227.5,45,4,0,1,0,5479,.8999999761581421,4,1,5479,.8999999761581421,227.5,4,1,45.5
2019,448,한중대학교,대학,사립,강원,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11899.7998046875,2847,147,11899.7998046875,14288,.800000011920929,85952066557,206677790,6382300,6746480,6400000,25175730,0,0,251382300,83601577000,195000000,7000000,10000000,7000000,18000000,0,6000000,243000000,251382300,7668,32783.3,251382300,85952066557,.3,264647661,254483596,251382300,-2.5,2959,2959,0,71,219,72,603,3924,0,43070,451,0,35,28,1,515,3079,0,243,411,50,3783,0,0,187,85,0,0,0,1,0,11,382,3079,2959,1,43070,2959,14.600000381469728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
