YR,RK,SNM,SCR,ID,STYP,FND,RGN,USC,BR_TCNT_KB,BR_TCNT_OB,BR_TCNT_SUM,BR_BCNT_KB,BR_BCNT_OB,BR_BCNT_SUM,ER_EJN_PKG,ER_WDB_PKG,ER_EB_PKG,ER_ELV_PKG,ER_TTL_PKG,SRL_KR,SRL_OT,SRL_TTL,AHC_ABI_BUY,AHC_ABI_DON,AHC_ABI_TTL,AHC_ATI,AHC_ARM,BPS_BO,BPS_SCP,BPS_BPS,GRR_AHBC,GRR_BO,GRR_GRR,FACLT_LAS,FACLT_RS_TRS,FACLT_EQP_TPC,APS_AR,APS_SCC,APS_APS,STL_USTL,STL_BC,STL_SRC,STL_NBC,STL_ERC_EJN,STL_ERC_WDB,STL_ERC_EB,STL_ERC_OER,STL_MCT,BGT_UBGT,BGT_BC,BGT_SRC,BGT_NBC,BGT_ERC_EJN,BGT_ERC_WDB,BGT_ERC_EB,BGT_ERC_OER,BGT_MCT,CPSS_MC,CPSS_SCP,CPSS_CPS,LBRT_MC,LBRT_USTL,LBRT_BRT,BG3Y_MCS_22A,BG3Y_MCS_23B,BG3Y_MCS_24C,BG3Y_BG3Y,VUC_VTC_PYR_SC,VUC_VTC_PYR_UGRD,VUC_VTC_PYR_GRAD,VUC_VTC_PYR_FFAC,VUC_VTC_PYR_PFAC,VUC_VTC_PYR_STF,VUC_VTC_PYR_OTH,VUC_VTC_PYR_SUM,VUC_VTC_CYR_SC,VUC_VTC_CYR_UGRD,VUC_VTC_CYR_GRAD,VUC_VTC_CYR_FFAC,VUC_VTC_CYR_PFAC,VUC_VTC_CYR_STF,VUC_VTC_CYR_OTH,VUC_VTC_CYR_SUM,VUC_DPC,VUC_UC_LUC,LS_LU_UGRD,LS_LU_GRAD,LS_LU_FAC,LS_LU_STF,LS_LU_OTH,LS_LU_SUM,LS_LB_UGRD,LS_LB_GRAD,LS_LB_FAC,LS_LB_STF,LS_LB_OTH,LS_LB_SUM,RCOL_RBF10_REQ,RCOL_RBF10_PRV,RCOL_RAF10_CSLT,RCOL_RAF10_PHN,RCOL_RAF10_ONL,RCOL_RFLN_REQ,RCOL_RFLN_PRV,RCOL_RFC_REQ,RCOL_RFC_PRV,UE_OEU_EDC,UE_OEU_EP,UE_REU_EDC,UE_REU_EP,LPS_LB,LPS_SCP,LPS_LPS,VPS_VC,VPS_SCP,VPS_VPS,STF_FT_EXC_SL1,STF_FT_EXC_SL2,STF_FT_EXC_ALIB,STF_FT_EXC_NOH,STF_FT_EXC_SUM,STF_FT_MRL_SL1,STF_FT_MRL_SL2,STF_FT_MRL_ALIB,STF_FT_MRL_NOH,STF_FT_MRL_SUM,STF_PT_EXC_SL1,STF_PT_EXC_SL2,STF_PT_EXC_ALIB,STF_PT_EXC_NOH,STF_PT_EXC_SUM,STF_PT_MRL_SL1,STF_PT_MRL_SL2,STF_PT_MRL_ALIB,STF_PT_MRL_NOH,STF_PT_MRL_SUM,STF_TTL_EXC_SL1,STF_TTL_EXC_SL2,STF_TTL_EXC_ALIB,STF_TTL_EXC_NOH,STF_TTL_EXC_SUM,STF_TTL_MRL_SL1,STF_TTL_MRL_SL2,STF_TTL_MRL_ALIB,STF_TTL_MRL_NOH,STF_TTL_MRL_SUM,STF_TTL_SUM_SL1,STF_TTL_SUM_SL2,STF_TTL_SUM_ALIB,STF_TTL_SUM_NOH,STF_TTL_SUM_SUM,SES_OE_PTH,SES_OE_PTC,SES_OE2_PTH,SES_OE2_PTC,SPK_FT_LIB,SPK_FT_NLIB,SPK_PT_LIB,SPK_PT_NLIB,SPK_SCC,SPK_SPK,LPK_LFT2,LPK_LPT2,LPK_SCC,LPK_LPK,EHS_EH,EHS_LFT,EHS_LPT,EHS_EHS
2024,31,충북대학교,71.0,359,대학,국립,충북,A그룹,475493,183747,659240,1162508,274629,1437137,50,51,7,6,114,591,138,729,24791,5245,30036,19397,24,1437137,16271,88.30000305175781,30036,1437137,2.0999999046325684,26402.19921875,2523,135,26402.19921875,16373,1.600000023841858,307896470650,430162300,29821200,986000,1803323990,675584800,162142130,73830000,3175850420,223360379690,452460000,31000000,1000000,150000000,70000000,0,75000000,779460000,3175850420,16271,195184.7,3175850420,307896470650,1.0,2517193123,2696375427,3175850420,12.5,16271,12981,3290,766,1166,694,2212,21109,16373,13040,3333,776,1263,685,2959,22056,0,1137417,4989,1027,369,440,537,7362,47103,10875,6804,5820,20500,91102,0,0,0,0,0,572,331,1186,76,56,914,14,4725,57978,16271,3.5999999046325684,1137417,16271,69.9000015258789,9,12.0,0,0,21.0,0,0,0,1.0,1.0,0,1.0,0,2.0,3.0,0,0,0,0,0,9,13.0,0,2.0,24.0,0,0,0,1.0,1.0,9,13.0,0,3.0,25.0,587.7999877929688,177,611.7999877929688,145,21.0,1.0,1.0,2.0,16373,1.399999976158142,21.0,1.0,16373,1.2999999523162842,1199.5999755859375,22.799999237060547,3.0,46.5
2024,32,한림대학교,70.7,434,대학,사립,강원,B그룹,268787,148866,417653,548868,238519,787387,27,25,4,0,56,313,31,344,7119,1049,8168,5323,88890,787387,8280,95.0999984741211,8168,787387,1.0,17524.5,1758,19,17524.5,8229,2.0999999046325684,197752418753,113477550,3265470,0,681448241,168559666,0,46792350,1013543277,205368344919,120000000,4200000,0,730000000,172200000,0,55323450,1081723450,1013543277,8280,122408.6,1013543277,197752418753,0.5,947110834,954871020,1013543277,3.5,8280,7594,686,748,617,262,1161,11068,8229,7548,681,733,643,286,3299,13190,0,655621,2867,226,318,162,315,3888,17876,2036,5527,2319,17290,45048,0,0,0,0,0,118,190,446,79,4,112,2,188,19912,8280,2.400000095367432,655621,8280,79.19999694824219,0,4.0,1,1,6.0,0,0,0,0.0,0.0,0,2.0,0,3.0,5.0,0,0,0,0,0,0,6.0,1,4.0,11.0,0,0,0,0.0,0.0,0,6.0,1,4.0,11.0,105.0,88,536.0,129,5.0,1.0,2.0,3.0,8229,1.100000023841858,5.0,2.0,8229,0.8999999761581421,641.0,6.0,5.0,58.29999923706055
2024,33,서울시립대학교,70.4,209,대학,공립,서울,A그룹,535610,215820,751430,916711,306017,1222728,37,57,7,4,105,587,50,637,21893,5178,27071,25743,0,1222728,11568,105.6999969482422,27071,1222728,2.299999952316284,16414.69921875,2395,253,16414.69921875,11746,1.399999976158142,132293099057,836702500,40109800,3657000,1638976812,664529475,60615596,40980000,3285571183,107744689000,976565000,525016000,10000000,1119827812,740132592,55615596,40980000,3468137000,3285571183,11568,284022.4,3285571183,132293099057,2.5,3303341248,3125922577,3285571183,-0.1,11568,8697,2871,450,862,455,192,13527,11746,8796,2950,461,889,573,252,13921,0,1364940,4897,1265,390,334,226,7112,51293,17824,7796,7316,14247,98476,0,0,0,0,0,250,160,434,219,43,759,2,23,69117,11568,6.0,1364940,11568,118.0,7,14.0,3,1,25.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,7,14.0,3,1.0,25.0,0,0,0,0.0,0.0,7,14.0,3,1.0,25.0,479.0,49,388.3999938964844,83,24.0,1.0,0.0,0.0,11746,2.0999999046325684,24.0,0.0,11746,2.0,867.4000244140625,26.0,0.0,33.400001525878906
2024,34,순천향대학교,69.8,251,대학,사립,충남,A그룹,318841,407574,726415,513605,428821,942426,34,42,5,3,84,99,6,105,15651,618,16269,14158,38,942426,12236,77.0,16269,942426,1.7999999523162842,12693.400390625,1803,62,12693.400390625,12310,1.0,224023851444,265722969,11069180,0,906561260,297967848,4917029,50120000,1536358286,223075616000,270000000,20000000,0,897000000,287000000,0,50000000,1524000000,1536358286,12236,125560.5,1536358286,224023851444,0.7,1488494833,1425467607,1536358286,1.8,12236,11087,1149,945,654,377,96,14308,12310,11070,1240,958,684,395,101,14448,0,539601,2868,193,180,206,14,3461,32017,2075,3805,3329,208,41434,0,0,0,0,0,36,213,2125,46,58,435,15,2503,34092,12236,2.799999952316284,539601,12236,44.09999847412109,3,4.0,0,2,9.0,0,0,0,0.0,0.0,0,3.0,0,0.0,3.0,0,0,0,0,0,3,7.0,0,2.0,12.0,0,0,0,0.0,0.0,3,7.0,0,2.0,12.0,126.0,40,327.5,80,7.0,2.0,3.0,0.0,12310,0.8999999761581421,7.0,3.0,12310,0.800000011920929,453.5,10.0,3.0,34.900001525878906
2024,35,서강대학교,69.7,191,대학,사립,서울,A그룹,466115,536351,1002466,747360,661440,1408800,44,61,6,3,114,226,151,377,29706,2196,31902,30281,0,1408800,11792,119.5,31902,1408800,2.299999952316284,16051.0,2637,96,16051.0,12178,1.2999999523162842,187450591065,848119834,91634655,411350,1224906462,840151409,21800961,41160000,3068184671,209245092000,726365000,91768000,2940000,899221760,481990200,10116245,74185795,2286587000,3068184671,11792,260192.1,3068184671,187450591065,1.6,2847053355,2975950359,3068184671,3.8,11792,8100,3692,413,817,314,5879,19215,12178,8193,3985,406,878,314,6331,20107,0,834045,4174,1647,454,212,647,7134,37431,33734,13909,4339,15213,104626,0,0,0,0,0,2726,3278,1108,876,157,1979,0,0,71165,11792,6.0,834045,11792,70.69999694824219,14,3.0,0,0,17.0,0,0,0,0.0,0.0,0,7.0,0,4.0,11.0,0,0,0,0,0,14,10.0,0,4.0,28.0,0,0,0,0.0,0.0,14,10.0,0,4.0,28.0,741.2999877929688,204,353.0,84,17.0,0.0,7.0,4.0,12178,2.0,17.0,7.0,12178,2.0,1094.300048828125,18.0,10.0,39.09999847412109
2024,36,단국대학교,69.7,107,대학,사립,경기,A그룹,995423,309474,1304897,1515971,477870,1993841,26,34,4,3,67,1010,104,1114,45271,5594,50865,41079,77222,1993841,26571,75.0,50865,1993841,2.5999999046325684,31131.099609375,3974,181,31131.099609375,26080,1.2000000476837158,334940776254,704423484,31990876,8429010,1260817405,726900424,0,59400000,2791961199,335826642000,705000000,35380000,8996000,844200000,495800000,0,48000000,2137376000,2791961199,26571,105075.5,2791961199,334940776254,0.8,2617872611,2727809313,2791961199,3.3,26571,22223,4348,1020,2056,578,524,30749,26080,21851,4229,1023,2041,565,481,30190,0,1257516,7618,1288,801,590,188,10485,46407,11620,10043,6257,54412,128739,0,0,0,0,0,326,281,428,219,4,389,5,2326,58027,26571,2.200000047683716,1257516,26571,47.29999923706055,6,7.0,0,9,22.0,0,0,0,0.0,0.0,0,9.0,0,2.0,11.0,0,0,0,0,0,6,16.0,0,11.0,33.0,0,0,0,0.0,0.0,6,16.0,0,11.0,33.0,329.5,41,595.7999877929688,160,13.0,9.0,9.0,2.0,26080,1.100000023841858,13.0,9.0,26080,0.800000011920929,925.2999877929688,23.0,10.0,28.0
2024,37,대구경북과학기술원,69.6,110,대학,국립,대구,C그룹,80385,158351,238736,87009,172762,259771,46,36,11,0,93,0,0,0,2251,1820,4071,3764,0,259771,1759,147.6999969482422,4071,259771,1.600000023841858,11833.0,383,26,11833.0,1837,6.400000095367432,222090587000,226935024,0,0,1102923263,432381138,163993011,0,1926232436,242208000000,60000000,0,0,808000000,313000000,210099000,0,1391099000,1926232436,1759,1095072.4,1926232436,222090587000,0.9,2080360929,1742605843,1926232436,-2.8,1759,833,926,136,66,525,331,2817,1837,889,948,142,67,538,122,2706,0,325016,664,392,52,263,97,1468,5460,2416,921,3222,1397,13416,0,0,0,0,0,142,135,59,47,14,150,0,0,7876,1759,4.5,325016,1759,184.8000030517578,0,1.0,0,2,3.0,0,0,0,0.0,0.0,0,2.0,0,2.0,4.0,0,0,0,0,0,0,3.0,0,4.0,7.0,0,0,0,0.0,0.0,0,3.0,0,4.0,7.0,124.0,17,6.0,2,1.0,2.0,2.0,2.0,1837,2.799999952316284,1.0,2.0,1837,1.600000023841858,130.0,3.0,4.0,18.600000381469727
2024,38,국립부경대학교,69.6,76,대학,국립,부산,A그룹,393009,170466,563475,1054457,307542,1361999,35,41,7,5,88,194,52,246,22134,3720,25854,17531,0,1361999,17774,76.5999984741211,25854,1361999,1.899999976158142,25284.0,4060,55,25284.0,17886,1.399999976158142,261070755076,355066210,37599550,0,1393957524,573190188,77861100,48230000,2485904572,235035032230,236200000,40000000,0,1478000000,680000000,100000000,52000000,2586200000,2485904572,17774,139861.9,2485904572,261070755076,1.0,2073803242,2233907586,2485904572,9.5,17774,15304,2470,615,1031,635,6716,26771,17886,15400,2486,636,1039,628,5797,25986,0,1148711,5003,691,408,225,1054,7381,61952,6214,5834,4907,5899,84806,0,0,0,0,0,250,90,458,41,151,1090,1,3581,68166,17774,3.799999952316284,1148711,17774,64.5999984741211,4,13.5,1,0,18.5,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,4,13.5,1,0.0,18.5,0,0,0,0.0,0.0,4,13.5,1,0.0,18.5,430.2000122070313,168,787.7999877929688,179,18.5,0.0,0.0,0.0,17886,1.0,18.5,0.0,17886,1.0,1218.0,19.5,0.0,62.5
2024,39,계명대학교,69.2,46,대학,사립,대구,A그룹,537775,354535,892310,1592706,488558,2081264,39,61,6,3,109,1344,164,1508,30890,6027,36917,27198,47069,2081264,22747,91.5,36917,2081264,1.7999999523162842,28258.80078125,3386,219,28258.80078125,22450,1.2999999523162842,319579327296,774355919,9730120,42992720,1035694104,708680907,39974841,45500000,2656928611,328704808000,442000000,12000000,10000000,1100000000,681500000,30000000,368000000,2643500000,2656928611,22747,116803.5,2656928611,319579327296,0.8,2386327695,2536641374,2656928611,5.5,22747,20789,1958,844,958,517,1794,26860,22450,20544,1906,856,962,525,1743,26536,0,722184,9307,1009,685,615,1799,13415,81851,14416,15606,8183,20223,140279,0,0,0,0,0,208,1631,567,773,110,4519,2,703,96267,22747,4.199999809265137,722184,22747,31.700000762939453,8,7.0,2,0,17.0,0,0,0,0.0,0.0,2,5.0,0,3.0,10.0,0,0,0,0,0,10,12.0,2,3.0,27.0,0,0,0,0.0,0.0,10,12.0,2,3.0,27.0,1017.5,508,2282.0,594,17.0,0.0,7.0,3.0,22450,1.100000023841858,17.0,7.0,22450,1.100000023841858,3299.5,18.0,10.0,117.8000030517578
2024,40,숭실대학교,68.8,252,대학,사립,서울,A그룹,482534,384931,867465,817146,427545,1244691,32,31,5,1,69,65,0,65,31712,914,32626,21185,0,1244691,17277,72.0,32626,1244691,2.700000047683716,11575.0,2502,20,11575.0,17480,0.699999988079071,236628307308,427013394,10059000,91993086,1083390757,500823923,61000077,41027610,2215307847,208443197700,500000000,10000000,70000000,998074000,433520000,56498000,62300000,2130392000,2215307847,17277,128222.9,2215307847,236628307308,0.9,2198515642,2295503921,2215307847,0.5,17277,14411,2866,507,972,332,17448,36536,17480,14517,2963,492,1059,353,17564,36948,0,886606,6602,1011,504,333,307,8757,78497,17964,14992,7209,11783,130445,0,0,0,0,0,223,237,358,169,25,120,0,0,96461,17277,5.599999904632568,886606,17277,51.29999923706055,2,5.0,0,1,8.0,0,0,0,0.0,0.0,0,10.0,2,0.0,12.0,0,0,0,0,0,2,15.0,2,1.0,20.0,0,0,0,0.0,0.0,2,15.0,2,1.0,20.0,270.0,53,311.5,46,7.0,1.0,12.0,0.0,17480,1.0,7.0,12.0,17480,1.100000023841858,581.5,6.0,9.0,38.79999923706055
2024,41,동아대학교,68.7,145,대학,사립,부산,A그룹,601861,255316,857177,1063045,385394,1448439,40,43,4,2,89,160,73,233,13885,2288,16173,9787,22842,1448439,19845,73.0,16173,1448439,1.100000023841858,13874.599609375,2507,115,13874.599609375,19832,0.699999988079071,263651978731,281119094,34865580,0,1113621004,340194299,0,29700000,1799499977,265942032000,298360870,47677000,1000000,1166222269,365100078,0,29700000,1908060217,1799499977,19845,90677.8,1799499977,263651978731,0.7,1880815959,1782166651,1799499977,-2.1,19845,17869,1976,779,923,420,1539,23506,19832,17852,1980,752,956,438,1601,23579,0,665459,6470,729,345,195,414,8153,49437,10967,7351,4535,5295,77585,0,0,0,0,0,233,143,447,227,86,894,0,0,60404,19845,3.0,665459,19845,33.5,0,5.0,0,1,6.0,0,0,0,0.0,0.0,0,15.0,0,2.0,17.0,0,0,0,0,0,0,20.0,0,3.0,23.0,0,0,0,0.0,0.0,0,20.0,0,3.0,23.0,59.5,11,755.5,189,5.0,1.0,15.0,2.0,19832,0.8999999761581421,5.0,15.0,19832,1.0,815.0,7.0,18.0,32.599998474121094
2024,42,제주대학교,68.6,332,대학,국립,제주,A그룹,481998,323088,805086,980062,431751,1411813,29,48,6,2,85,633,78,711,23548,4844,28392,20163,0,1411813,11340,124.5,28392,1411813,2.0999999046325684,17997.0,2655,165,17997.0,11169,1.600000023841858,230023097986,439915190,24259250,8662000,883735009,448215780,15231026,30625000,1850643255,163654880000,485000000,5000000,10000000,870000000,435000000,15000000,24700000,1844700000,1850643255,11340,163196.1,1850643255,230023097986,0.8,1748134120,1744037228,1850643255,2.9,11340,9590,1750,653,1003,531,845,14372,11169,9455,1714,647,1042,537,1804,15199,0,1175600,4598,785,499,165,1017,7064,33592,9515,9295,3132,30479,86013,0,0,0,0,0,294,156,1170,80,118,1650,1,24,43107,11340,3.799999952316284,1175600,11340,103.6999969482422,7,6.0,0,1,14.0,0,0,0,0.0,0.0,0,0.0,1,0.0,1.0,0,0,0,0,0,7,6.0,1,1.0,15.0,0,0,0,0.0,0.0,7,6.0,1,1.0,15.0,895.7999877929688,278,540.7000122070312,202,13.0,1.0,1.0,0.0,11169,1.2999999523162842,13.0,1.0,11169,1.2999999523162842,1436.5,16.0,2.0,79.80000305175781
2024,43,인천대학교,68.4,313,대학,국립,인천,A그룹,481527,169164,650691,1121297,257876,1379173,40,41,4,5,90,305,35,340,28278,5109,33387,21049,0,1379173,12716,108.5,33387,1379173,2.5,20501.900390625,2238,138,20501.900390625,12800,1.600000023841858,276816571999,397000000,39944000,3000000,1160524399,478065250,0,57050000,2135583649,247493713000,397000000,41540000,3000000,1231404000,490000000,0,60000000,2222944000,2135583649,12716,167944.6,2135583649,276816571999,0.8,2069964201,1940076728,2135583649,1.9,12716,11333,1383,493,767,496,5463,19935,12800,11414,1386,492,811,477,8166,22746,0,513542,5257,549,300,273,391,6770,50317,7126,6444,4057,3760,71704,0,0,0,0,0,206,241,415,47,95,2121,0,0,57443,12716,4.5,513542,12716,40.400001525878906,1,8.0,2,3,14.0,0,0,0,1.0,1.0,0,0.0,0,0.0,0.0,0,0,0,0,0,1,8.0,2,3.0,14.0,0,0,0,1.0,1.0,1,8.0,2,4.0,15.0,378.8999938964844,116,132.10000610351562,26,11.0,4.0,0.0,0.0,12800,1.100000023841858,11.0,0.0,12800,0.8999999761581421,511.0,13.0,0.0,39.29999923706055
2024,44,조선대학교,68.2,335,대학,사립,광주,A그룹,500827,249085,749912,1030045,419302,1449347,34,32,5,0,71,93,33,126,15340,3444,18784,14090,634,1449347,19626,73.80000305175781,18784,1449347,1.2999999523162842,23137.900390625,4088,160,23137.900390625,19328,1.2000000476837158,247703511630,194727490,14656130,4272910,942543251,422898512,3000000,0,1582098293,242662571000,188420000,216926463,1580000,965388981,434778556,3000000,0,1810094000,1582098293,19626,80612.4,1582098293,247703511630,0.6,1693845151,1586698061,1582098293,-3.3,19626,18328,1298,766,1054,428,1314,23188,19328,17984,1344,763,1072,421,1767,23351,0,356352,4166,261,324,166,507,5424,24353,2862,4599,1896,78458,112168,0,0,0,0,0,173,344,860,84,128,1369,7,1623,27215,19626,1.399999976158142,356352,19626,18.200000762939453,1,6.0,0,7,14.0,0,0,0,0.0,0.0,0,8.0,0,1.0,9.0,0,0,0,0,0,1,14.0,0,8.0,23.0,0,0,0,0.0,0.0,1,14.0,0,8.0,23.0,406.1000061035156,83,1071.5,257,7.0,7.0,8.0,1.0,19328,1.0,7.0,8.0,19328,0.800000011920929,1477.5999755859375,16.0,12.0,52.79999923706055
2024,45,차의과학대학교,68.2,344,대학,사립,경기,C그룹,49256,17406,66662,93033,19294,112327,15,23,4,0,42,120,0,120,2105,716,2821,2384,0,112327,3442,32.599998474121094,2821,112327,2.5999999046325684,3140.10009765625,772,51,3140.10009765625,3394,0.8999999761581421,137434372032,52634013,0,0,102079036,140706666,0,0,295419715,137247373242,63250000,0,0,113100000,110500000,31000000,0,317850000,295419715,3442,85827.9,295419715,137434372032,0.2,212166404,215295443,295419715,19.3,3442,2249,1193,482,234,136,0,4294,3394,2198,1196,495,235,145,0,4269,0,28164,578,145,80,40,0,843,890,814,394,200,4346,6644,0,0,0,0,0,0,58,695,0,46,864,0,0,1704,3442,0.5,28164,3442,8.199999809265137,1,1.0,0,0,2.0,0,0,0,0.0,0.0,0,2.0,0,0.0,2.0,0,0,0,0,0,1,3.0,0,0.0,4.0,0,0,0,0.0,0.0,1,3.0,0,0.0,4.0,192.5,18,87.0,8,2.0,0.0,2.0,0.0,3394,1.100000023841858,2.0,2.0,3394,1.2000000476837158,279.5,2.0,2.0,69.9000015258789
2024,46,서울과학기술대학교,67.8,196,대학,국립,서울,A그룹,368581,115393,483974,708809,127170,835979,34,47,7,5,93,210,17,227,15541,489,16030,8450,0,835979,11800,70.80000305175781,16030,835979,2.0,12392.7001953125,1921,108,12392.7001953125,11845,1.0,165773653975,373000000,19050320,0,1090849931,638553220,30339950,74790000,2226583421,175814665000,350000000,20000000,0,732112000,461510000,32000000,40000000,1635622000,2226583421,11800,188693.5,2226583421,165773653975,1.3,1970085220,2179554780,2226583421,6.4,11800,10115,1685,419,506,553,1131,14409,11845,10126,1719,432,505,545,1142,14469,0,776906,5181,627,333,327,312,6780,44854,6794,6456,4173,5099,67376,0,0,0,0,0,79,247,314,25,158,1665,2,120,51648,11800,4.400000095367432,776906,11800,65.80000305175781,1,9.0,0,1,11.0,0,0,0,0.0,0.0,0,2.0,0,0.0,2.0,0,0,0,0,0,1,11.0,0,1.0,13.0,0,0,0,0.0,0.0,1,11.0,0,1.0,13.0,224.3999938964844,27,257.5,67,10.0,1.0,2.0,0.0,11845,1.0,10.0,2.0,11845,1.0,481.8999938964844,12.0,6.0,26.799999237060547
2024,47,국민대학교,67.6,83,대학,사립,서울,A그룹,483217,214989,698206,1163117,300301,1463418,24,25,2,4,55,633,97,730,17305,1732,19037,14044,19999,1463418,18320,79.9000015258789,19037,1463418,1.2999999523162842,12646.0,1841,98,12646.0,18057,0.699999988079071,241613127535,416698365,31001635,2378723,1058400485,583820349,11870443,69260000,2173430000,284868139000,416700000,31000000,1000000,1059000000,633500000,12000000,68500000,2221700000,2173430000,18320,118637.0,2173430000,241613127535,0.9,1644062000,1816555224,2173430000,15.1,18320,14799,3521,663,1254,478,3983,24698,18057,14486,3571,639,1305,479,2245,22725,0,952965,6775,1344,482,264,275,9140,39931,11161,10082,3647,64078,128899,0,0,0,0,0,295,313,485,461,330,1404,26,3989,51092,18320,2.799999952316284,952965,18320,52.0,4,6.0,0,3,13.0,0,0,0,0.0,0.0,0,9.0,0,0.0,9.0,0,0,0,0,0,4,15.0,0,3.0,22.0,0,0,0,0.0,0.0,4,15.0,0,3.0,22.0,322.0,63,949.0,227,10.0,3.0,9.0,0.0,18057,1.100000023841858,10.0,9.0,18057,1.100000023841858,1271.0,13.0,9.0,57.79999923706055
2024,48,광운대학교,67.4,59,대학,사립,서울,B그룹,352311,103325,455636,672844,156346,829190,24,25,6,1,56,156,19,175,16341,3073,19414,15840,12,829190,9808,84.5,19414,829190,2.400000095367432,10899.7001953125,1584,97,10899.7001953125,9897,1.100000023841858,125115505393,301401444,15103750,1944090,774835115,331114000,28747800,20500000,1473646199,122482872000,244000000,10000000,2000000,775000000,329000000,30000000,21000000,1411000000,1473646199,9808,150249.4,1473646199,125115505393,1.2,1375577560,1409202590,1473646199,3.5,9808,8447,1361,323,665,253,5742,16791,9897,8392,1505,320,719,264,5469,16669,0,1073557,4225,534,266,182,745,5952,32018,6047,4868,4007,27920,74860,0,0,0,0,0,60,649,206,57,78,1490,0,0,38065,9808,3.900000095367432,1073557,9808,109.5,2,2.0,0,1,5.0,0,0,0,0.0,0.0,0,7.0,0,0.0,7.0,0,0,0,0,0,2,9.0,0,1.0,12.0,0,0,0,0.0,0.0,2,9.0,0,1.0,12.0,155.6999969482422,35,378.0,105,4.0,1.0,7.0,0.0,9897,1.100000023841858,4.0,7.0,9897,1.100000023841858,533.7000122070312,5.0,7.0,44.5
2024,49,원광대학교,67.2,299,대학,사립,전북,A그룹,461135,260924,722059,1051825,484722,1536547,28,36,4,3,71,521,13,534,28580,2571,31151,18585,83366,1536547,14248,107.8000030517578,31151,1536547,2.0999999046325684,19172.69921875,2460,149,19172.69921875,13622,1.399999976158142,209197617751,481384376,1211980,3986250,649717788,382260431,0,11352000,1529912825,190175037000,467728500,1282000,4378000,662897848,392266554,0,11352000,1539904902,1529912825,14248,107377.4,1529912825,209197617751,0.7,1470869322,1489651292,1529912825,2.0,14248,13066,1182,703,1143,299,15506,31899,13622,12520,1102,661,1233,335,18401,34252,0,697007,3639,434,285,128,854,5340,37514,7095,6040,2056,20979,73684,0,0,0,0,0,102,589,218,161,188,3048,0,0,44609,14248,3.0999999046325684,697007,14248,48.900001525878906,3,5.0,0,1,9.0,0,0,0,0.0,0.0,0,2.0,0,10.0,12.0,0,0,0,0,0,3,7.0,0,11.0,21.0,0,0,0,0.0,0.0,3,7.0,0,11.0,21.0,1650.0,556,1169.0,233,8.0,1.0,2.0,10.0,13622,1.100000023841858,8.0,2.0,13622,0.699999988079071,2819.0,13.0,13.0,108.4000015258789
2024,50,숙명여자대학교,67.0,247,대학,사립,서울,A그룹,438789,290713,729502,935817,333988,1269805,36,42,4,3,85,147,52,199,27723,723,28446,18389,46627,1269805,12710,99.9000015258789,28446,1269805,2.299999952316284,16215.400390625,2714,139,16215.400390625,12611,1.2999999523162842,188143344253,499560025,28760694,347800,1299580249,411905518,0,28230000,2268384286,191142583000,438670000,36700000,1000000,1492390000,238627000,0,28000000,2235387000,2268384286,12710,178472.4,2268384286,188143344253,1.2,1989049955,2338180128,2268384286,7.3,12710,10348,2362,422,1223,367,6294,21016,12611,10219,2392,415,1252,369,6072,20719,0,781472,6123,1467,472,185,736,8983,124839,33470,19316,20874,24988,223487,0,0,0,0,0,600,254,920,122,266,3348,2,709,158309,12710,12.5,781472,12710,61.5,4,6.0,0,0,10.0,0,0,0,0.0,0.0,0,4.0,0,0.0,4.0,0,0,0,0,0,4,10.0,0,0.0,14.0,0,0,0,0.0,0.0,4,10.0,0,0.0,14.0,621.5,164,1008.0,294,10.0,0.0,4.0,0.0,12611,1.0,10.0,4.0,12611,1.100000023841858,1629.5,10.0,7.0,95.9000015258789
2024,51,명지대학교,66.9,160,대학,사립,서울,A그룹,721057,336715,1057772,1305887,416470,1722357,27,34,4,5,70,1119,56,1175,36230,2326,38556,23019,12719,1722357,15984,107.8000030517578,38556,1722357,2.299999952316284,36115.8984375,3851,228,36115.8984375,15693,2.299999952316284,185495111571,442019990,21755520,824320,1187792855,441654605,0,58538700,2152585990,201592543000,430000000,25270000,15000000,1305583155,482973172,0,63334673,2322161000,2152585990,15984,134671.3,2152585990,185495111571,1.2,736774911,1424415290,2152585990,72.2,15984,13746,2238,506,1167,422,5485,23564,15693,13293,2400,501,1202,441,5558,23395,0,1204113,5943,807,460,267,922,8399,55216,9489,8919,3761,12973,90358,0,0,0,0,0,265,206,417,976,322,1021,7,4179,64705,15984,4.0,1204113,15984,75.30000305175781,2,4.0,1,2,9.0,0,1,0,0.0,1.0,0,9.0,0,1.0,10.0,0,0,0,0,0,2,13.0,1,3.0,19.0,0,1,0,0.0,1.0,2,14.0,1,3.0,20.0,298.0,86,424.5,117,8.0,2.0,9.0,1.0,15693,1.100000023841858,8.0,9.0,15693,1.100000023841858,722.5,10.0,10.0,36.09999847412109
