YR,ID,SNM,STYP,FND,RGN,USC,BR_TCNT_KB,BR_TCNT_OB,BR_TCNT_SUM,BR_BCNT_KB,BR_BCNT_OB,BR_BCNT_SUM,ER_EJN_PKG,ER_WDB_PKG,ER_EB_TCNT,ER_ELV_PKG,ER_TTL_PKG,ER_TTL_TCNT,SRL_KR,SRL_OT,SRL_TTL,AHC_ABI_BUY,AHC_ABI_DON,AHC_ABI_TTL,AHC_ATI,AHC_ARM,BPS_BO,BPS_SCP,BPS_BPS,GRR_AHBC,GRR_BO,GRR_GRR
2019,252,숭실대학교,대학,사립,서울,A그룹,393936,217697,611633,687417,244956,932373,31,37,295968,6,74,295968,179,144,323,38377,2886,41263,32297,0,932373,15979,58.29999923706055,41263,932373,4.599999904632568
2019,253,숭실사이버대학교,대학,사립,서울,B그룹,2203,0,2203,9519,0,9519,0,0,2203,0,0,2203,0,0,0,0,0,0,0,0,9519,5397,1.7999999523162842,0,9519,0.0
2019,254,숭의여자대학교,전문대학,사립,서울,B그룹,112820,19206,132026,163295,20970,184265,2,0,11763,2,4,11763,47,10,57,5234,242,5476,3506,0,184265,3439,53.59999847412109,5476,184265,3.0999999046325684
2019,255,신경주대학교,대학,사립,경북,C그룹,211069,34651,245720,348416,58039,406455,6,5,21033,1,12,21033,215,0,215,3678,1155,4833,4568,137,406455,1478,275.0,4833,406455,1.2000000476837158
2019,256,신구대학교,전문대학,사립,경기,A그룹,112377,8321,120698,169938,9434,179372,2,1,15219,4,7,15219,101,16,117,7125,885,8010,6642,0,179372,6468,27.700000762939453,8010,179372,4.699999809265137
2019,257,신라대학교,대학,사립,부산,B그룹,257839,71313,329152,593941,118018,711959,8,12,47012,4,24,47012,375,18,393,6892,1272,8164,4088,0,711959,10391,68.5,8164,711959,1.2000000476837158
2019,258,신성대학교,전문대학,사립,충남,B그룹,112539,13253,125792,159635,21152,180787,5,3,4881,0,8,4881,130,0,130,8289,669,8958,8000,2961,180787,3821,47.29999923706055,8958,180787,5.199999809265137
2019,259,신안산대학교,전문대학,사립,경기,B그룹,79762,2076,81838,129646,2194,131840,0,0,2022,0,0,2022,84,2,86,6636,1290,7926,5602,0,131840,4267,30.899999618530277,7926,131840,6.400000095367432
2019,260,신한대학교,대학,사립,경기,B그룹,233867,75594,309461,320701,77045,397746,7,11,60242,3,21,60242,340,14,354,27912,9739,37651,28554,0,397746,6718,59.20000076293945,37651,397746,10.5
2019,261,신흥대학교,전문대학,사립,경기,A그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0
2019,262,실천신학대학원대학교,대학원대학,사립,경기,-,6209,5327,11536,7310,5666,12976,0,1,0,0,1,0,10,3,13,76,7,83,83,0,12976,41,316.5,83,12976,0.6000000238418579
2019,263,아신대학교,대학,사립,경기,C그룹,48995,32523,81518,84873,51868,136741,1,6,1652,0,7,1652,143,77,220,2022,1450,3472,2617,499,136741,1409,97.0,3472,136741,2.5999999046325684
2019,264,아주대학교,대학,사립,경기,A그룹,355750,244388,600138,643285,448686,1091971,40,46,48234,3,89,48234,567,104,671,17558,3463,21021,17464,0,1091971,13884,78.5999984741211,21021,1091971,2.0
2019,265,아주자동차대학교,전문대학,사립,충남,C그룹,14097,95,14192,38571,269,38840,0,0,4474,0,0,4474,77,0,77,1202,288,1490,1344,0,38840,1003,38.70000076293945,1490,38840,4.0
2019,266,안동과학대학교,전문대학,사립,경북,B그룹,68379,2402,70781,128698,2545,131243,2,5,13842,1,8,13842,151,6,157,4115,944,5059,5009,0,131243,2615,50.20000076293945,5059,131243,4.0
2019,267,안산대학교,전문대학,사립,경기,A그룹,94023,31239,125262,149228,34733,183961,4,1,36262,0,5,36262,114,26,140,2689,0,2689,2470,0,183961,4376,42.0,2689,183961,1.5
2019,268,안양대학교,대학,사립,경기,B그룹,315235,81283,396518,431772,86816,518588,4,9,79762,4,17,79762,87,16,103,6492,27261,33753,23384,9576,518588,5404,96.0,33753,518588,7.0
2019,269,에스라성경대학원대학교,대학원대학,사립,경기,-,3563,2155,5718,7353,2184,9537,0,0,0,0,0,0,8,0,8,87,0,87,80,0,9537,76,125.5,87,9537,0.8999999761581421
2019,270,여주대학교,전문대학,사립,경기,B그룹,128395,45597,173992,140833,45806,186639,3,1,65771,0,4,65771,37,0,37,10606,47,10653,10563,0,186639,5369,34.79999923706055,10653,186639,6.099999904632568
2019,271,연성대학교,전문대학,사립,경기,A그룹,133121,20438,153559,175732,21871,197603,2,1,28361,8,11,28361,134,0,134,6743,595,7338,6739,0,197603,5827,33.900001525878906,7338,197603,3.900000095367432
2019,272,연세대학교,대학,사립,서울,A그룹,828146,817578,1645724,1453525,1143524,2597049,68,87,275487,1,156,275487,1200,719,1919,61453,21368,82821,73622,100914,2597049,30729,84.5,82821,2597049,3.299999952316284
2019,273,연세대학교(미래),대학,사립,강원,B그룹,342244,87223,429467,468148,150534,618682,29,19,189499,4,52,189499,444,79,523,18578,1728,20306,15342,24242,618682,7840,78.9000015258789,20306,618682,3.400000095367432
2019,274,연암공과대학교,전문대학,사립,경남,C그룹,54948,4088,59036,64989,5001,69990,0,0,4155,15,15,4155,90,0,90,1720,142,1862,1533,13,69990,1185,59.09999847412109,1862,69990,2.700000047683716
2019,275,연암대학교,전문대학,사립,충남,C그룹,39580,2147,41727,57038,2724,59762,0,1,2568,0,1,2568,31,1,32,1529,134,1663,1640,0,59762,1111,53.79999923706055,1663,59762,2.900000095367432
2019,276,영남대학교,대학,사립,경북,A그룹,521920,377853,899773,1207322,620605,1827927,43,40,45598,2,85,45598,819,173,992,23387,6845,30232,28166,0,1827927,23864,76.5999984741211,30232,1827927,1.7000000476837158
2019,277,영남사이버대학교,대학,사립,경북,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0
2019,278,영남신학대학교,대학,사립,경북,C그룹,66094,42203,108297,95293,44231,139524,4,6,23608,0,10,23608,167,39,206,981,105,1086,694,559,139524,717,194.6000061035156,1086,139524,0.800000011920929
2019,279,영남외국어대학,전문대학,사립,경북,C그룹,25123,1024,26147,25658,1026,26684,0,0,1345,0,0,1345,0,0,0,0,0,0,0,0,26684,608,43.900001525878906,0,26684,0.0
2019,280,영남이공대학교,전문대학,사립,대구,A그룹,104964,6214,111178,227607,9493,237100,3,5,31244,1,9,31244,223,0,223,6126,8018,14144,5960,1485,237100,5592,42.400001525878906,14144,237100,6.300000190734863
2019,281,영산대학교,대학,사립,경남,B그룹,249562,58071,307633,391110,71142,462252,7,9,11411,6,22,11411,179,10,189,5032,7781,12813,10962,0,462252,7230,63.900001525878906,12813,462252,2.900000095367432
2019,282,영산선학대학교,대학,사립,전남,C그룹,36866,733,37599,55552,1029,56581,0,0,0,0,0,0,55,0,55,598,207,805,713,0,56581,45,1257.4000244140625,805,56581,1.399999976158142
2019,283,영진전문대학교,전문대학,사립,대구,A그룹,149097,23898,172995,301868,35786,337654,4,13,25319,4,21,25319,220,2,222,9772,0,9772,4427,0,337654,7954,42.5,9772,337654,3.0
2019,284,예명대학원대학교,대학원대학,사립,서울,-,8150,1156,9306,15599,1456,17055,0,0,0,0,0,0,0,0,0,59,0,59,52,0,17055,346,49.29999923706055,59,17055,0.3000000119209289
2019,285,예수대학교,대학,사립,전북,C그룹,30362,3313,33675,39397,3993,43390,0,9,3610,1,10,3610,68,11,79,1518,250,1768,1691,201,43390,595,72.9000015258789,1768,43390,4.199999809265137
2019,286,예원예술대학교,대학,사립,전북,C그룹,30907,149,31056,41236,189,41425,0,3,1046,0,3,1046,11,0,11,1545,116,1661,1352,0,41425,1358,30.5,1661,41425,4.199999809265137
2019,287,오산대학교,전문대학,사립,경기,A그룹,115618,6756,122374,153589,7399,160988,5,4,11021,2,11,11021,151,5,156,5895,392,6287,5180,0,160988,5022,32.099998474121094,6287,160988,4.099999904632568
2019,288,온석대학원대학교,대학원대학,사립,경기,-,11000,150,11150,18070,311,18381,0,0,0,0,0,0,0,0,0,79,4,83,83,0,18381,262,70.19999694824219,83,18381,0.5
2019,289,용인대학교,대학,사립,경기,B그룹,185374,23721,209095,359356,39409,398765,10,7,39866,4,21,39866,238,8,246,15670,1648,17318,9041,0,398765,6949,57.400001525878906,17318,398765,4.5
2019,290,용인예술과학대학교,전문대학,사립,경기,B그룹,87685,12603,100288,144791,12936,157727,2,1,39745,1,4,39745,51,3,54,6680,7023,13703,13481,13804,157727,3847,41.0,13703,157727,9.5
2019,291,우석대학교,대학,사립,전북,B그룹,228501,123648,352149,590017,196865,786882,7,11,55387,4,22,55387,398,9,407,9129,5396,14525,9787,0,786882,7994,98.4000015258789,14525,786882,1.899999976158142
2019,292,우송공업대학,전문대학,사립,대전,B그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0
2019,293,우송대학교,대학,사립,대전,A그룹,137199,135571,272770,382580,158185,540765,6,10,180875,3,19,180875,119,20,139,29985,2116,32101,10395,0,540765,10317,52.400001525878906,32101,540765,6.300000190734863
2019,294,우송정보대학,전문대학,사립,대전,B그룹,61710,9126,70836,151064,13910,164974,0,0,6316,1,1,6316,40,9,49,9896,875,10771,2789,0,164974,4587,36.0,10771,164974,7.0
2019,295,울산과학기술원,대학,국립,울산,C그룹,94253,138372,232625,106342,141686,248028,36,28,310963,0,64,310963,68,14,82,7898,1201,9099,8774,0,248028,4255,58.29999923706055,9099,248028,3.799999952316284
2019,296,울산과학대학교,전문대학,사립,울산,A그룹,107877,5420,113297,167970,9055,177025,3,4,9776,0,7,9776,74,9,83,5431,722,6153,4613,42790,177025,5036,35.20000076293945,6153,177025,3.5999999046325684
2019,297,울산대학교,대학,사립,울산,A그룹,385403,205387,590790,661487,460532,1122019,43,38,107503,0,81,107503,230,65,295,10351,2536,12887,10125,549,1122019,13880,80.80000305175781,12887,1122019,1.2000000476837158
2019,298,웅지세무대학교,전문대학,사립,경기,C그룹,7902,2262,10164,7902,2262,10164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10164,1489,6.800000190734863,0,10164,0.0
2019,299,원광대학교,대학,사립,전북,A그룹,476602,225755,702357,1072305,455145,1527450,21,23,48070,4,48,48070,572,11,583,34876,4601,39477,24261,0,1527450,16799,90.9000015258789,39477,1527450,2.700000047683716
2019,300,원광보건대학교,전문대학,사립,전북,B그룹,79434,9710,89144,166923,15349,182272,2,6,15087,2,10,15087,151,5,156,4561,1260,5821,2986,0,182272,4510,40.400001525878906,5821,182272,3.299999952316284
2019,301,원불교대학원대학교,대학원대학,사립,전북,-,13138,1952,15090,22993,2276,25269,0,0,0,0,0,0,46,0,46,111,473,584,311,0,25269,41,616.2999877929688,584,25269,2.400000095367432
2019,302,웨스트민스터신학대학원대학교,대학원대학,사립,경기,-,23432,7040,30472,32638,8557,41195,0,3,0,0,3,0,349,0,349,614,11,625,450,0,41195,432,95.4000015258789,625,41195,1.5
2019,303,위덕대학교,대학,사립,경북,C그룹,106414,57306,163720,204939,74031,278970,1,11,26324,1,13,26324,179,29,208,7092,840,7932,5533,0,278970,3439,81.0999984741211,7932,278970,2.900000095367432
2019,304,유원대학교,대학,사립,충북,C그룹,196340,6539,202879,385610,12565,398175,0,4,53668,0,4,53668,91,0,91,5096,36,5132,3580,0,398175,3789,105.0999984741211,5132,398175,1.2999999523162842
2019,305,유한대학교,전문대학,사립,경기,A그룹,111392,20434,131826,187891,22282,210173,1,3,18408,1,5,18408,81,9,90,6552,142,6694,5235,14026,210173,4548,46.20000076293945,6694,210173,3.299999952316284
2019,306,육군사관학교,기타,기타,서울,-,157474,74958,232432,209181,84446,293627,9,2,3613,0,11,3613,210,50,260,2893,1554,4447,3296,24819,293627,0,0.0,4447,293627,1.5
2019,307,을지대학교,대학,사립,대전,B그룹,108283,57789,166072,167523,62533,230056,13,11,43181,2,26,43181,70,0,70,4942,30878,35820,33859,0,230056,5177,44.400001525878906,35820,230056,18.399999618530277
2019,308,이화여자대학교,대학,사립,서울,A그룹,566824,501775,1068599,980255,710797,1691052,22,83,284372,8,113,284372,694,1194,1888,41888,4576,46464,36238,4573,1691052,21596,78.30000305175781,46464,1691052,2.799999952316284
2019,309,인덕대학교,전문대학,사립,서울,A그룹,104003,37308,141311,193099,41590,234689,3,8,10839,2,13,10839,94,0,94,1437,111,1548,1175,0,234689,6067,38.70000076293945,1548,234689,0.699999988079071
2019,310,인제대학교,대학,사립,경남,B그룹,398614,166345,564959,645189,241668,886857,30,21,79141,0,51,79141,163,27,190,15923,1857,17780,15240,0,886857,10687,83.0,17780,886857,2.0
2019,311,인제대학원대학교,대학원대학,사립,서울,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0
2019,312,인천가톨릭대학교,대학,사립,인천,C그룹,61545,26540,88085,89665,37047,126712,8,12,19564,0,20,19564,153,124,277,2830,568,3398,2767,0,126712,828,153.0,3398,126712,2.799999952316284
2019,313,인천대학교,대학,국립,인천,A그룹,409027,146368,555395,1019549,188485,1208034,22,37,64793,0,59,64793,490,69,559,30485,1887,32372,9061,0,1208034,13500,89.5,32372,1208034,2.799999952316284
2019,314,인천전문대학,전문대학,공립,인천,A그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0
2019,315,인하공업전문대학,전문대학,사립,인천,A그룹,84704,15862,100566,183106,20837,203943,2,4,12004,1,7,12004,62,8,70,6919,5672,12591,6185,0,203943,6583,31.0,12591,203943,6.599999904632568
2019,316,인하대학교,대학,사립,인천,A그룹,572324,329949,902273,1257235,402640,1659875,36,37,57894,5,78,57894,480,106,586,20731,6326,27057,21099,12840,1659875,20289,81.80000305175781,27057,1659875,1.7000000476837158
2019,317,장로회신학대학교,대학,사립,서울,C그룹,136204,116772,252976,238452,160626,399078,10,9,45975,1,20,45975,179,168,347,18279,1308,19587,19587,0,399078,2177,183.3000030517578,19587,399078,5.199999809265137
2019,318,장안대학교,전문대학,사립,경기,B그룹,100359,23770,124129,163563,25515,189078,5,3,47406,9,17,47406,139,19,158,5987,1251,7238,5455,0,189078,5629,33.599998474121094,7238,189078,4.0
2019,319,재능대학교,전문대학,사립,인천,B그룹,58650,786,59436,105063,997,106060,3,4,9698,0,7,9698,78,0,78,5463,870,6333,3509,0,106060,3965,26.700000762939453,6333,106060,6.400000095367432
2019,320,전남과학대학교,전문대학,사립,전남,B그룹,98636,1046,99682,120822,1184,122006,2,1,28903,1,4,28903,100,0,100,25097,227,25324,18236,0,122006,4210,29.0,25324,122006,26.200000762939453
2019,321,전남대학교,대학,국립,광주,A그룹,617498,441333,1058831,1272045,636951,1908996,31,31,198679,0,62,198679,1156,296,1452,69950,90564,160514,122834,90564,1908996,24116,79.19999694824219,160514,1908996,9.199999809265137
2019,322,전남도립대학교,전문대학,공립,전남,C그룹,64260,1066,65326,88263,1226,89489,1,1,7355,2,4,7355,135,0,135,1960,1191,3151,2164,0,89489,1387,64.5,3151,89489,3.5999999046325684
2019,323,전북과학대학교,전문대학,사립,전북,C그룹,41604,1561,43165,60596,4243,64839,0,8,7262,4,12,7262,81,0,81,1446,110,1556,1465,0,64839,1606,40.400001525878906,1556,64839,2.5
2019,324,전북대학교,대학,국립,전북,A그룹,593404,168919,762323,1303080,340452,1643532,34,37,5910,6,77,5910,600,538,1138,13818,10901,24719,13201,0,1643532,21943,74.9000015258789,24719,1643532,1.5
2019,325,전주교육대학교,대학,국립,전북,C그룹,121637,11276,132913,278584,15450,294034,4,8,7467,0,12,7467,210,41,251,5757,1438,7195,2163,0,294034,1400,210.0,7195,294034,2.5
2019,326,전주기전대학,전문대학,사립,전북,C그룹,40462,1901,42363,83116,3897,87013,0,0,19444,0,0,19444,7,0,7,2683,0,2683,2660,0,87013,1693,51.400001525878906,2683,87013,3.200000047683716
2019,327,전주대학교,대학,사립,전북,A그룹,251794,54266,306060,511581,107697,619278,9,6,11319,5,20,11319,366,9,375,10318,759,11077,6244,16312,619278,12245,50.59999847412109,11077,619278,1.7999999523162842
2019,328,전주비전대학교,전문대학,사립,전북,B그룹,72726,6995,79721,130767,8356,139123,1,1,5564,30,32,5564,40,1,41,3630,613,4243,2360,0,139123,3623,38.400001525878906,4243,139123,3.0999999046325684
2019,329,제네바신학대학원대학교,대학원대학,사립,경기,-,18493,6605,25098,34078,9404,43482,0,0,0,0,0,0,59,29,88,188,0,188,171,0,43482,11,3952.89990234375,188,43482,0.4000000059604645
2019,330,제주관광대학교,전문대학,사립,제주,C그룹,50412,1204,51616,70073,1506,71579,1,2,12313,0,3,12313,142,9,151,2604,256,2860,1934,0,71579,2242,31.899999618530277,2860,71579,4.199999809265137
2019,331,제주국제대학교,대학,사립,제주,C그룹,52638,7705,60343,72960,8316,81276,0,0,6428,0,0,6428,135,0,135,828,0,828,828,0,81276,1587,51.20000076293945,828,81276,1.0
2019,332,제주대학교,대학,국립,제주,A그룹,518850,296316,815166,1050345,420398,1470743,19,30,390321,1,50,390321,515,316,831,136076,8400,144476,132982,0,1470743,12189,120.6999969482422,144476,1470743,10.899999618530272
2019,333,제주한라대학교,전문대학,사립,제주,A그룹,84745,12135,96880,128485,13840,142325,2,2,22634,1,5,22634,124,0,124,7972,69,8041,8041,0,142325,5505,25.899999618530277,8041,142325,6.0
2019,334,조선간호대학교,전문대학,사립,광주,C그룹,26039,1577,27616,31061,1585,32646,1,0,6823,0,1,6823,29,0,29,997,185,1182,1087,0,32646,791,41.29999923706055,1182,32646,3.799999952316284
2019,335,조선대학교,대학,사립,광주,A그룹,465614,211226,676840,966983,379838,1346821,26,16,113730,4,46,113730,438,155,593,21820,10342,32162,20095,0,1346821,21414,62.900001525878906,32162,1346821,2.400000095367432
2019,336,조선이공대학교,전문대학,사립,광주,B그룹,74387,16489,90876,92225,20198,112423,0,0,19448,0,0,19448,39,0,39,4191,23,4214,3302,0,112423,3378,33.29999923706055,4214,112423,3.900000095367432
2019,337,주안대학원대학교,대학원대학,사립,인천,-,5804,3746,9550,10207,3967,14174,1,1,8458,0,2,8458,29,2,31,463,869,1332,1293,1017,14174,74,191.5,1332,14174,10.399999618530272
2019,338,중부대학교,대학,사립,충남,B그룹,246632,48496,295128,519944,62256,582200,8,12,97384,8,28,97384,355,0,355,19997,4388,24385,12698,0,582200,9523,61.09999847412109,24385,582200,4.400000095367432
2019,339,중앙대학교,대학,사립,서울,A그룹,517731,467682,985413,1480581,700012,2180593,37,66,396093,1,104,396093,342,205,547,71512,4985,76497,71150,0,2180593,29014,75.19999694824219,76497,2180593,3.5999999046325684
2019,340,중앙승가대학교,대학,사립,경기,C그룹,80640,9175,89815,90483,11837,102320,3,0,272,0,3,272,1119,51,1170,381,4684,5065,4843,0,102320,227,450.7000122070313,5065,102320,5.199999809265137
2019,341,중원대학교,대학,사립,충북,C그룹,60196,129043,189239,73428,129785,203213,2,11,132526,0,13,132526,49,7,56,10716,7608,18324,15799,0,203213,4142,49.09999847412109,18324,203213,9.899999618530272
2019,342,진주교육대학교,대학,국립,경남,C그룹,121588,14542,136130,285343,16799,302142,5,4,10253,0,9,10253,66,0,66,5789,1055,6844,3371,10854,302142,1754,172.3000030517578,6844,302142,2.299999952316284
2019,343,진주보건대학교,전문대학,사립,경남,B그룹,63652,1955,65607,88189,2378,90567,2,2,0,0,4,0,336,0,336,2473,611,3084,1668,0,90567,2789,32.5,3084,90567,3.5
2019,344,차의과학대학교,대학,사립,경기,C그룹,36426,15891,52317,49410,23223,72633,7,5,8626,0,12,8626,165,4,169,2720,6408,9128,8668,0,72633,3395,21.399999618530277,9128,72633,14.399999618530272
2019,345,창신대학교,대학,사립,경남,C그룹,97085,3765,100850,136496,5391,141887,1,9,28055,2,12,28055,81,0,81,8370,5526,13896,8709,0,141887,1987,71.4000015258789,13896,141887,10.899999618530272
2019,346,창원문성대학교,전문대학,사립,경남,C그룹,91403,2655,94058,188961,5657,194618,1,1,6765,0,2,6765,30,1,31,4161,0,4161,1559,0,194618,3156,61.70000076293945,4161,194618,2.200000047683716
2019,347,청강문화산업대학교,전문대학,사립,경기,B그룹,90842,15679,106521,187387,16771,204158,0,0,11131,1,1,11131,132,55,187,5565,8981,14546,3102,0,204158,3631,56.20000076293945,14546,204158,7.699999809265137
2019,348,청암대학교,전문대학,사립,전남,B그룹,58886,7242,66128,85138,10727,95865,0,5,3190,2,7,3190,14,0,14,2500,300,2800,2100,0,95865,2757,34.79999923706055,2800,95865,3.0
2019,349,청운대학교,대학,사립,충남,B그룹,265202,60101,325303,560521,69925,630446,8,8,90049,3,19,90049,164,31,195,18562,992,19554,12433,0,630446,6835,92.1999969482422,19554,630446,3.200000047683716
2019,350,청주교육대학교,대학,국립,충북,C그룹,146863,10556,157419,261649,23839,285488,0,7,18598,0,7,18598,137,19,156,5231,6090,11321,7342,0,285488,1626,175.60000610351562,11321,285488,4.099999904632568
2019,351,청주대학교,대학,사립,충북,A그룹,432007,180943,612950,946420,279621,1226041,11,24,60669,4,39,60669,323,82,405,27878,1763,29641,22062,0,1226041,11378,107.8000030517578,29641,1226041,2.5
2019,352,초당대학교,대학,사립,전남,C그룹,180522,37604,218126,299288,43031,342319,5,7,45076,6,18,45076,103,11,114,10859,799,11658,8278,0,342319,3443,99.4000015258789,11658,342319,3.5
2019,353,총신대학교,대학,사립,서울,C그룹,114220,325239,439459,273506,385176,658682,6,14,202104,2,22,202104,279,218,497,24322,2510,26832,23856,0,658682,3958,166.39999389648438,26832,658682,4.199999809265137
2019,354,추계예술대학교,대학,사립,서울,C그룹,103001,8973,111974,126610,9670,136280,3,2,8771,4,9,8771,105,30,135,2734,12968,15702,2771,96,136280,1315,103.5999984741211,15702,136280,13.0
2019,355,춘천교육대학교,대학,국립,강원,C그룹,221257,5980,227237,321309,9111,330420,0,5,8738,0,5,8738,110,0,110,5738,643,6381,5275,0,330420,1733,190.6999969482422,6381,330420,2.0
2019,356,춘해보건대학교,전문대학,사립,울산,B그룹,68500,1705,70205,79601,2152,81753,3,4,18297,0,7,18297,84,1,85,3708,431,4139,3959,0,81753,2667,30.700000762939453,4139,81753,5.300000190734863
2019,357,충남대학교,대학,국립,대전,A그룹,592954,273231,866185,1333289,479413,1812702,26,44,44994,7,77,44994,507,855,1362,31467,13537,45004,33274,0,1812702,23125,78.4000015258789,45004,1812702,2.5
2019,358,충남도립대학교,전문대학,공립,충남,C그룹,43678,1649,45327,66286,2006,68292,1,2,1121,1,4,1121,96,3,99,1481,1034,2515,1669,0,68292,1112,61.400001525878906,2515,68292,3.799999952316284
2019,359,충북대학교,대학,국립,충북,A그룹,451239,166553,617792,1083084,249653,1332737,31,35,55700,2,68,55700,716,211,927,17815,10319,28134,17850,61172,1332737,17378,76.69999694824219,28134,1332737,2.200000047683716
2019,360,충북도립대학교,전문대학,공립,충북,C그룹,39790,1282,41072,68046,1666,69712,0,1,2872,0,1,2872,52,0,52,2571,1032,3603,1428,0,69712,856,81.4000015258789,3603,69712,5.5
2019,361,충북보건과학대학교,전문대학,사립,충북,B그룹,78323,4500,82823,119192,5706,124898,0,2,8996,0,2,8996,165,0,165,3170,70,3240,2600,0,124898,2768,45.09999847412109,3240,124898,2.700000047683716
2019,362,충청대학교,전문대학,사립,충북,B그룹,93255,11496,104751,150871,14104,164975,4,8,12892,6,18,12892,184,5,189,4905,190,5095,2859,0,164975,4390,37.59999847412109,5095,164975,3.200000047683716
2019,363,치유상담대학원대학교,대학원대학,사립,서울,-,11718,3093,14811,12631,3112,15743,0,2,0,0,2,0,5,0,5,114,0,114,95,0,15743,165,95.4000015258789,114,15743,0.699999988079071
2019,364,칼빈대학교,대학,사립,경기,C그룹,42495,22618,65113,77171,27413,104584,2,8,10511,0,10,10511,160,21,181,2335,527,2862,2679,0,104584,1106,94.5999984741211,2862,104584,2.799999952316284
2019,365,탐라대학교,대학,사립,제주,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0
2019,366,평택대학교,대학,사립,경기,C그룹,206178,72878,279056,318541,87673,406214,7,11,16270,1,19,16270,117,97,214,7614,5208,12822,11471,0,406214,4286,94.8000030517578,12822,406214,3.299999952316284
2019,367,포항공과대학교,대학,사립,경북,C그룹,85438,200419,285857,129286,342206,471492,36,9,527142,0,45,527142,98,26,124,12580,683,13263,12901,140,471492,3195,147.60000610351562,13263,471492,2.900000095367432
2019,368,포항대학교,전문대학,사립,경북,C그룹,49644,2981,52625,93002,3544,96546,0,2,2336,0,2,2336,70,0,70,2145,0,2145,1602,0,96546,1877,51.400001525878906,2145,96546,2.299999952316284
2019,369,한경국립대학교,대학,국립,경기,B그룹,221385,42407,263792,455405,57643,513048,14,7,10967,2,23,10967,279,51,330,14214,1513,15727,9885,9397,513048,7097,72.30000305175781,15727,513048,3.200000047683716
2019,370,한국개발연구원국제정책대학원대학교,대학원대학,사립,세종,-,81237,142475,223712,91303,168621,259924,6,22,446505,0,28,446505,1,15,16,1223,1769,2992,2577,1,259924,707,367.6000061035156,2992,259924,1.2000000476837158
2019,371,한국골프과학기술대학교,전문대학,사립,강원,C그룹,14417,44,14461,14964,44,15008,0,0,2091,0,0,2091,18,0,18,498,310,808,787,0,15008,450,33.400001525878906,808,15008,5.699999809265137
2019,372,한국공학대학교,대학,사립,경기,B그룹,113380,10080,123460,182427,13243,195670,14,4,32160,7,25,32160,178,34,212,10140,1985,12125,10795,0,195670,7385,26.5,12125,195670,6.599999904632568
2019,373,한국과학기술원,대학,국립,대전,A그룹,258354,326682,585036,353841,383463,737304,55,64,383657,3,122,383657,120,48,168,31263,5663,36926,31264,42,737304,10595,69.5999984741211,36926,737304,5.300000190734863
2019,374,한국관광대학교,전문대학,사립,경기,C그룹,48343,1433,49776,87141,1851,88992,2,3,7307,1,6,7307,111,1,112,4772,581,5353,2756,0,88992,1950,45.59999847412109,5353,88992,6.400000095367432
2019,375,한국교원대학교,대학,국립,충북,B그룹,234788,68151,302939,506825,130734,637559,18,15,70906,1,34,70906,183,64,247,11289,4415,15704,10423,0,637559,5798,110.0,15704,637559,2.5
2019,376,한국국제대학교,대학,사립,경남,C그룹,103503,21158,124661,245624,23959,269583,0,5,35138,0,5,35138,93,0,93,0,1115,1115,280,0,269583,2905,92.8000030517578,1115,269583,0.4000000059604645
2019,377,한국기술교육대학교,대학,사립,충남,C그룹,166610,32921,199531,347892,41064,388956,10,16,22893,3,29,22893,196,62,258,16853,1733,18586,9436,0,388956,4870,79.9000015258789,18586,388956,5.0
2019,378,한국농수산대학교,전문대학,국립,전북,C그룹,48337,3814,52151,56221,4579,60800,1,3,14195,2,6,14195,166,46,212,1677,87,1764,1706,0,60800,1504,40.400001525878906,1764,60800,3.0
2019,379,한국방송통신대학교,대학,국립,서울,A그룹,221009,78912,299921,1012746,107316,1120062,7,11,54242,4,22,54242,171,14,185,19186,6313,25499,12435,67993,1120062,112743,9.899999618530272,25499,1120062,2.299999952316284
2019,380,한국복지사이버대학교,전문대학,사립,경북,B그룹,1650,5491,7141,4090,5491,9581,0,0,7141,0,0,7141,0,0,0,159,0,159,122,0,9581,1804,5.300000190734863,159,9581,1.7000000476837158
2019,381,한국상담대학원대학교,대학원대학,사립,서울,-,10254,1805,12059,14912,2192,17104,3,1,0,0,4,0,0,0,0,1121,328,1449,1112,0,17104,135,126.6999969482422,1449,17104,9.300000190734863
2019,382,한국성서대학교,대학,사립,서울,C그룹,90844,19576,110420,139118,25699,164817,0,7,34397,1,8,34397,376,21,397,1692,2464,4156,2944,0,164817,1291,127.6999969482422,4156,164817,2.5999999046325684
