YR,ID,SNM,STYP,FND,RGN,USC,BR_TCNT_KB,BR_TCNT_OB,BR_TCNT_SUM,BR_BCNT_KB,BR_BCNT_OB,BR_BCNT_SUM,ER_EJN_PKG,ER_WDB_PKG,ER_EB_TCNT,ER_ELV_PKG,ER_TTL_PKG,ER_TTL_TCNT,SRL_KR,SRL_OT,SRL_TTL,AHC_ABI_BUY,AHC_ABI_DON,AHC_ABI_TTL,AHC_ATI,AHC_ARM,BPS_BO,BPS_SCP,BPS_BPS,GRR_AHBC,GRR_BO,GRR_GRR,FACLT_LAS,FACLT_RS_TRS,FACLT_EQP_TPC,APS_AR,APS_SCC,APS_APS,STL_USTL,STL_BC,STL_SRC,STL_NBC,STL_ERC_EJN,STL_ERC_WDB,STL_ERC_EB,STL_ERC_OER,STL_MCT,BGT_UBGT,BGT_BC,BGT_SRC,BGT_NBC,BGT_ERC_EJN,BGT_ERC_WDB,BGT_ERC_EB,BGT_ERC_OER,BGT_MCT,CPSS_MC,CPSS_SCP,CPSS_CPS,LBRT_MC,LBRT_USTL,LBRT_BRT,BG3Y_MCS_20A,BG3Y_MCS_21B,BG3Y_MCS_22C,BG3Y_BG3Y,VUC_VTC_PYR_SC,VUC_VTC_PYR_UGRD,VUC_VTC_PYR_GRAD,VUC_VTC_PYR_FFAC,VUC_VTC_PYR_PFAC,VUC_VTC_PYR_STF,VUC_VTC_PYR_OTH,VUC_VTC_PYR_SUM,VUC_VTC_CYR_SC,VUC_VTC_CYR_UGRD,VUC_VTC_CYR_GRAD,VUC_VTC_CYR_FFAC,VUC_VTC_CYR_PFAC,VUC_VTC_CYR_STF,VUC_VTC_CYR_OTH,VUC_VTC_CYR_SUM,VUC_DPC,VUC_UC_LUC,LS_LU_UGRD,LS_LU_GRAD,LS_LU_FAC,LS_LU_STF,LS_LU_OTH,LS_LU_SUM,LS_LB_UGRD,LS_LB_GRAD,LS_LB_FAC,LS_LB_STF,LS_LB_OTH,LS_LB_SUM,RCOL_RBF10_REQ,RCOL_RBF10_PRV,RCOL_RAF10_CSLT,RCOL_RAF10_PHN,RCOL_RAF10_ONL,RCOL_RFLN_REQ,RCOL_RFLN_PRV,RCOL_RFC_REQ,RCOL_RFC_PRV,UE_OEU_EDC,UE_OEU_EP,UE_REU_EDC,UE_REU_EP,LPS_LB,LPS_SCP,LPS_LPS,VPS_VC,VPS_SCP,VPS_VPS,STF_FT_EXC_SL1,STF_FT_EXC_SL2,STF_FT_EXC_ALIB,STF_FT_EXC_NOH,STF_FT_EXC_SUM,STF_FT_MRL_SL1,STF_FT_MRL_SL2,STF_FT_MRL_ALIB,STF_FT_MRL_NOH,STF_FT_MRL_SUM,STF_PT_EXC_SL1,STF_PT_EXC_SL2,STF_PT_EXC_ALIB,STF_PT_EXC_NOH,STF_PT_EXC_SUM,STF_PT_MRL_SL1,STF_PT_MRL_SL2,STF_PT_MRL_ALIB,STF_PT_MRL_NOH,STF_PT_MRL_SUM,STF_TTL_EXC_SL1,STF_TTL_EXC_SL2,STF_TTL_EXC_ALIB,STF_TTL_EXC_NOH,STF_TTL_EXC_SUM,STF_TTL_MRL_SL1,STF_TTL_MRL_SL2,STF_TTL_MRL_ALIB,STF_TTL_MRL_NOH,STF_TTL_MRL_SUM,STF_TTL_SUM_SL1,STF_TTL_SUM_SL2,STF_TTL_SUM_ALIB,STF_TTL_SUM_NOH,STF_TTL_SUM_SUM,SES_OE_PTH,SES_OE_PTC,SES_OE2_PTH,SES_OE2_PTC,SPK_FT_LIB,SPK_FT_NLIB,SPK_PT_LIB,SPK_PT_NLIB,SPK_SCC,SPK_SPK,LPK_LFT2,LPK_LPT2,LPK_SCC,LPK_LPK,EHS_EH,EHS_LFT,EHS_LPT,EHS_EHS
2022,155,두원공과대학교,전문대학,사립,경기,B그룹,64197,9195,73392,125144,10608,135752,4,6,5480,0,10,5480,57,0,57,1837,0,1837,689,0,135752,3173,42.79999923706055,1837,135752,1.399999976158142,1550.5,243,21,1550.5,900,1.7000000476837158,0,122622590,10471000,6800000,30154000,14863000,0,0,184910590,0,98000000,14560000,6800000,28882000,15230000,0,0,163472000,184910590,0,0,184910590,0,0,163139100,175744360,184910590,6.5,1282,0,1282,1034,210,73,0,2599,1297,0,1297,1109,197,72,0,2675,0,2986,0,174,107,24,0,305,0,1033,891,169,0,2093,0,0,0,0,0,0,0,6,6,0,0,0,0,1033,1282,.800000011920929,2986,1282,2.299999952316284,0,1,0,0,1,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,3,148,31,27,7,1,0,2,0,3043,.8999999761581421,1,2,3043,1,175,1,2,58.29999923706055
2022,156,디지털서울문화예술대학교,대학,사립,서울,C그룹,3006,0,3006,10581,0,10581,10,9,59872,0,19,59872,0,0,0,174,0,174,155,0,10581,3375,3.0999999046325684,174,10581,1.7000000476837158,7606.7998046875,1385,25,7606.7998046875,6789,1.100000023841858,23647936602,107959000,4163000,0,30548000,12317000,0,0,154987000,23499673000,110000000,4000000,0,33000000,12000000,0,0,159000000,154987000,2003,77377.4,154987000,23647936602,.7,153539560,155213790,154987000,.5,977,482,495,49,97,25,140,1288,964,457,507,50,115,25,140,1294,0,23676,44,66,13,8,5,136,617,565,181,79,83,1525,0,0,0,19,2,8,4,6,8,0,0,0,0,1182,977,1.2000000476837158,23676,977,24.200000762939453,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,38,16,44,8,1,0,0,0,1261,.800000011920929,1,0,1261,.800000011920929,82,2,0,41
2022,157,루터대학교,대학,사립,경기,C그룹,23696,7835,31531,31162,9906,41068,13,12,2360,0,25,2360,50,32,82,781,15,796,560,0,41068,387,106.0999984741211,796,41068,2,2519,613,37,2519,5872,.4000000059604645,23776984973,190110369,0,0,4950000,64513818,0,0,259574187,25541708197,250000000,0,0,0,0,0,0,250000000,259574187,1282,202476,259574187,23776984973,1.1,257559279,298000000,259574187,1.4,371,371,0,39,26,13,0,449,160,160,0,25,23,8,0,216,0,21,7,0,5,8,0,20,7,0,5,8,0,20,0,0,0,3,0,0,0,0,0,0,0,0,0,7,371,0,21,371,.1000000014901161,0,3,0,1,4,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,4,0,1,5,0,0,0,0,0,0,4,0,1,5,193,35,186,53,3,1,1,0,4055,1.100000023841858,3,1,4055,1,379,4,1,75.80000305175781
2022,158,마산대학교,전문대학,사립,경남,A그룹,111366,2771,114137,202555,2945,205500,14,9,95891,0,23,95891,120,0,120,7097,0,7097,3688,0,205500,5422,37.900001525878906,7097,205500,3.5999999046325684,1042,306,12,1042,6635,.2000000029802322,10030214359,35136274,498000,0,4000000,0,0,0,39634274,10565137000,29100000,800000,500000,4000000,0,0,0,34400000,39634274,977,40567.3,39634274,10030214359,.4,32596137,32970353,39634274,10.7,9900,8527,1373,332,559,247,6149,17187,9807,8496,1311,329,617,262,6296,17311,0,422549,3129,471,189,150,512,4451,21882,6196,3174,3244,31968,66464,0,0,627,903,113,43,596,215,37,77,826,0,0,28078,9900,2.799999952316284,422549,9900,42.70000076293945,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,1,2,3,12,3,87,17,1,2,0,0,5943,.4000000059604645,1,0,5943,.2000000029802322,99,3,0,33
2022,159,명신대학교,대학,사립,전남,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3864350486,0,0,0,0,0,0,0,0,4342630000,2500000,100000,3000000,500000,500000,0,400000,7000000,0,371,0,0,-3864350486,0,6750000,3204468,0,-76.3,109,79,30,18,5,29,525,686,94,60,34,18,4,21,579,716,0,16485,74,30,19,9,46,178,3434,3828,370,62,1606,9300,0,0,520,50,167,3,2,32,13,10,95,0,0,7262,109,66.5999984741211,16485,109,151.1999969482422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,160,명지대학교,대학,사립,서울,A그룹,688119,330343,1018462,1259257,410246,1669503,16,16,338529,4,36,338529,1181,55,1236,89193,1465,90658,84026,0,1669503,16343,102.1999969482422,90658,1669503,5.699999809265137,0,0,0,0,0,0,118376967669,307991708,14620990,1712520,698561837,311078705,0,41611800,1375577560,116457751000,400000000,16000000,2000000,157000000,50000000,0,40000000,665000000,1375577560,9900,138947.2,1375577560,118376967669,1.2,1291597886,1406923051,1375577560,3.4,2003,724,1279,180,112,722,66,3083,2020,727,1293,187,106,759,0,3072,0,93020,491,610,157,292,6,1556,5103,5023,8422,8208,22,26778,0,0,320,680,680,55,197,128,13,0,0,0,0,10126,2003,5.099999904632568,93020,2003,46.400001525878906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,13.5,3,5,1,0,0,1,0,2372,.3000000119209289,0,1,2372,.4000000059604645,18.5,0,1,18.5
2022,161,명지전문대학,전문대학,사립,서울,A그룹,135147,12446,147593,246431,14844,261275,14,7,69721,4,25,69721,644,11,655,7109,179,7288,6144,0,261275,6578,39.70000076293945,7288,261275,2.900000095367432,1140,385,12,1140,2111,.5,3026537107,36767400,20607500,582930,14600000,8436241,0,0,80994071,3021734000,37000000,20200000,300000,15000000,8500000,0,0,81000000,80994071,109,743064.9,80994071,3026537107,2.7,80966268,68650672,80994071,1.4,1842,1330,512,76,171,100,54,2243,1795,1307,488,77,175,95,74,2216,0,24612,949,50,72,40,24,1135,5024,813,1753,444,143,8177,0,0,190,1300,120,80,8,83,0,3,56,0,0,5837,1842,3.200000047683716,24612,1842,13.399999618530272,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,1,1,0,2,0,0,57,11,1,0,1,0,2630,.699999988079071,1,1,2630,.800000011920929,57,1,1,28.5
2022,162,목원대학교,대학,사립,대전,B그룹,251879,180101,431980,478457,233476,711933,21,22,150452,8,51,150452,316,28,344,15103,2463,17566,12335,127,711933,7964,89.4000015258789,17566,711933,2.5,12967,2115,149,12967,9528,1.399999976158142,252719511000,61531026,0,0,1517612410,245900839,0,7900000,1832944275,261132860000,145000000,0,5000000,1511000000,218000000,0,0,1879000000,1832944275,2003,915099.5,1832944275,252719511000,.7,1572747000,2096048000,1832944275,10.4,7146,6695,451,252,223,132,1795,9548,6776,6368,408,244,208,134,1644,9006,0,49902,1232,45,125,65,46,1513,34148,493,1464,933,1016,38054,0,0,1267,1410,252,21,343,151,34,58,220,2,2897,34641,7146,4.800000190734863,49902,7146,7,0,2,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,1,3,0,0,0,0,0,0,2,0,1,3,53.5,11,0,0,2,0,0,1,4102,.6000000238418579,2,0,4102,.5,53.5,3,0,17.799999237060547
2022,163,목포가톨릭대학교,대학,사립,전남,C그룹,37660,3468,41128,48070,3544,51614,16,12,62604,0,28,62604,5,0,5,1155,79,1234,1092,0,51614,499,103.4000015258789,1234,51614,2.400000095367432,1657,69,13,1657,96,17.299999237060547,29712039879,74673000,11783000,39706000,0,32338000,0,0,158500000,29023339000,90000000,13000000,40000000,0,40000000,0,0,183000000,158500000,1842,86047.8,158500000,29712039879,.5,151180000,129082130,158500000,4.1,3673,3673,0,101,175,85,0,4034,3639,3639,0,98,180,79,0,3996,0,4225,191,0,20,19,0,230,781,0,211,171,403,1566,0,0,0,0,0,0,13,6,1,0,0,0,0,781,3673,.2000000029802322,4225,3673,1.2000000476837158,0,13,0,1,14,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,15,0,1,16,0,0,0,0,0,0,15,0,1,16,965.5,258,1033.199951171875,332,13,1,2,0,15406,1,13,2,15406,1,1998.699951171875,16,2,111
2022,164,목포과학대학교,전문대학,사립,전남,B그룹,62624,4472,67096,71882,5718,77600,2,0,7134,1,3,7134,8,0,8,1520,0,1520,1368,0,77600,2310,33.599998474121094,1520,77600,2,8693.7998046875,1328,132,8693.7998046875,5695,1.5,79023257798,260000540,16090000,0,87247000,51626561,0,65701000,480665101,77807382803,242500000,20000000,10000000,95200000,52000000,0,56000000,475700000,480665101,7146,67263.5,480665101,79023257798,.6,562956700,566141450,480665101,-7.3,3983,3779,204,144,162,79,166,4534,3973,3766,207,135,176,79,25,4388,0,43560,712,26,55,57,4,854,16021,326,582,779,84,17792,0,0,20,80,3,0,0,124,2,36,798,1,1804,16347,3983,4.099999904632568,43560,3983,10.899999618530272,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,2,0,0,2,0,0,76,11,2,0,0,0,2559,.800000011920929,2,0,2559,.800000011920929,76,1,2,25.299999237060547
2022,165,문경대학교,전문대학,사립,경북,C그룹,33222,296,33518,42606,327,42933,0,2,2582,0,2,2582,39,0,39,631,0,631,523,0,42933,844,50.900001525878906,631,42933,1.5,4071.5,542,40,4071.5,2253,1.7999999523162842,31005818266,31975700,9679500,0,12172000,9172800,0,17000000,80000000,36789408000,30900000,9800000,0,13000000,9300000,0,17000000,80000000,80000000,3673,21780.6,80000000,31005818266,.3,119829260,80793130,80000000,-16.8,5163,5163,0,125,232,105,0,5625,5259,5259,0,126,245,78,2,5710,0,13213,266,0,4,18,2,290,2452,0,40,94,14,2600,0,0,0,0,0,0,0,3,0,13,639,0,0,2452,5163,.5,13213,5163,2.5999999046325684,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,2,26,4,0,0,0,2,0,0,3300,.5,0,0,3300,0,26,3,0,8.699999809265137
2022,166,배재대학교,대학,사립,대전,B그룹,234465,219122,453587,518386,272144,790530,18,14,229271,4,36,229271,237,23,260,16320,1887,18207,10765,41,790530,8644,91.5,18207,790530,2.400000095367432,41619.69921875,6494,671,41619.69921875,26851,1.600000023841858,44443822409,114444949,1212100,2881680,63128000,24415271,0,9000000,215082000,43377714000,111600000,1500000,2500000,67942000,22000000,0,9000000,214542000,215082000,3983,54000,215082000,44443822409,.5,212199341,213359725,215082000,.7,30,0,30,8,9,7,6,60,22,0,22,8,8,6,6,50,0,773,0,25,10,3,5,43,0,538,79,3,20,640,0,0,40,2,0,0,0,0,0,0,0,0,0,538,30,17.899999618530273,773,30,25.799999237060547,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,109.5,11,49,11,1,0,0,0,394,2.5,1,0,394,2.5,158.5,1,0,158.5
2022,167,배화여자대학교,전문대학,사립,서울,B그룹,74616,5696,80312,150072,7299,157371,2,0,7148,2,4,7148,34,2,36,3570,462,4032,1905,0,157371,2726,57.70000076293945,4032,157371,2.5999999046325684,213,20,4,213,203,1,62713545072,60740170,3967000,0,7652000,2689713,0,0,75048883,60758169000,61000000,4000000,0,7700000,2700000,0,0,75400000,75048883,5163,14535.9,75048883,62713545072,.1,71592013,81737529,75048883,3,0,0,0,0,0,0,520,520,0,0,0,0,0,0,520,520,0,52157,214,0,53,20,28,315,1973,0,759,519,346,3597,0,0,46,22,54,12,2,2,2,8,110,0,0,1973,0,0,52157,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,1,0,4,5,0,0,0,0,0,0,1,0,4,5,67,11,97,20,1,0,0,4,5341,.6000000238418579,1,0,5341,.2000000029802322,164,2,3,32.79999923706055
2022,168,백석대학교,대학,사립,충남,A그룹,441907,381037,822944,782033,412087,1194120,18,17,479367,3,38,479367,167,9,176,31762,9689,41451,37746,31248,1194120,14227,83.9000015258789,41451,1194120,3.5999999046325684,528,105,2,528,57,9.300000190734863,1343667706,5470620,605000,0,0,0,0,0,6075620,1453653144,6000000,605000,0,0,0,0,0,6605000,6075620,30,202520.7,6075620,1343667706,.5,6604670,6433300,6075620,-4.1,8202,7536,666,369,406,391,43,9411,7813,7161,652,375,424,406,641,9659,0,51973,1445,139,227,136,54,2001,13394,1548,3657,1650,642,20891,0,0,852,1210,313,83,172,237,72,0,0,60,4004,14942,8202,1.7999999523162842,51973,8202,6.300000190734863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,169,백석문화대학교,전문대학,사립,충남,A그룹,87037,15353,102390,160754,20219,180973,1,1,21780,4,6,21780,18,0,18,3703,216,3919,3714,10188,180973,4865,37.20000076293945,3919,180973,2.200000047683716,12872,2019,154,12872,9707,1.2999999523162842,0,32502000,9047000,555000,33989000,35753000,0,0,111846000,0,31943000,9047000,2000000,37237000,25264000,0,6000000,111491000,111846000,0,0,111846000,0,0,111020060,108725220,111846000,.4,6788,6173,615,307,433,334,28,7890,6376,5750,626,300,470,367,52,7565,0,90367,2348,222,191,204,34,2999,22717,3440,3448,3321,583,33509,0,0,105,407,464,197,15,166,15,58,994,0,0,26157,6788,3.900000095367432,90367,6788,13.300000190734863,2,5,1,2,10,0,1,0,0,1,1,9,0,0,10,0,0,0,0,0,3,14,1,2,20,0,1,0,0,1,3,15,1,2,21,461,131,565,126,9,2,10,0,16020,1.2000000476837158,9,10,16020,1.2000000476837158,1026,10,10,51.29999923706055
2022,170,백석예술대학,전문대학,사립,서울,A그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,604,160,16,604,1540,.4000000059604645,105010570760,173354320,18474790,21645670,372407570,149399920,0,17905180,753187450,105706685890,218800000,16589600,31200000,412110000,143360000,0,880400,822940000,753187450,8202,91829.7,753187450,105010570760,.7,724826870,834829070,753187450,2.7,15012,12391,2621,559,930,579,1392,18472,14787,12155,2632,571,962,600,1556,18476,0,344258,3715,522,235,236,25,4733,26305,5055,3526,3064,19432,57382,0,0,575,428,538,210,162,287,84,13,82,101,620,31360,15012,2.0999999046325684,344258,15012,22.89999961853028,0,0,0,1,1,0,0,0,1,1,0,2,0,0,2,0,0,0,0,0,0,2,0,1,3,0,0,0,1,1,0,2,0,2,4,107,28,372,76,0,2,2,0,6694,.5,0,2,6694,.3000000119209289,479,2,2,119.8000030517578
2022,171,백제예술대학교,전문대학,사립,전북,C그룹,32492,1298,33790,44725,2307,47032,0,0,2025,0,0,2025,12,0,12,0,0,0,0,0,47032,1071,43.900001525878906,0,47032,0,0,0,0,0,0,0,113136266415,199405250,7041800,127000,251635560,93416080,0,79870530,631496220,83379860000,192607520,6749680,117800,242373180,89336380,0,77515440,608700000,631496220,6788,93031.3,631496220,113136266415,.6,620906060,612453800,631496220,.9,7830,6999,831,342,294,310,961,9737,7502,6611,891,338,312,325,1064,9541,0,527294,3154,262,263,204,236,4119,29471,2596,3624,2550,40460,78701,0,0,4967,6448,277,104,71,418,13,73,1158,0,0,32067,7830,4.099999904632568,527294,7830,67.30000305175781,0,2,0,1,3,0,0,0,0,0,0,1,0,2,3,0,0,0,0,0,0,3,0,3,6,0,0,0,0,0,0,3,0,3,6,181,34,367,83,2,1,1,2,3973,1.2000000476837158,2,1,3973,.800000011920929,548,3,3,91.3000030517578
2022,172,베뢰아국제대학원대학교,대학원대학,사립,서울,-,27783,183,27966,37969,223,38192,0,0,0,0,0,0,14,14,28,158,6,164,88,0,38192,51,748.9000244140625,164,38192,.4000000059604645,449,152,6,449,919,.5,204050302666,272997740,27032540,0,666886360,183557810,0,28029190,1178503640,155118649000,290000000,26641000,0,236700000,188600000,0,16700000,758641000,1178503640,15012,78504.1,1178503640,204050302666,.6,1563949820,1023234070,1178503640,-9.7,5874,5315,559,229,236,291,0,6630,5790,5188,602,233,244,285,0,6552,0,264613,2516,250,113,175,40,3094,18234,2069,1941,2223,573,25040,0,0,6,49,50,16,131,80,10,85,523,0,0,20303,5874,3.5,264613,5874,45,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,1,0,1,2,8.5,2,67,16,0,0,1,1,5259,.2000000029802322,0,1,5259,.2000000029802322,75.5,1,2,25.200000762939453
2022,173,벽성대학,전문대학,사립,전북,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106694497742,271170360,43242032,4132440,450417580,46291960,0,27983180,843237552,84116418000,79750000,21000000,910000,473896200,51162500,0,30781300,657500000,843237552,7830,107693.2,843237552,106694497742,.8,694949895,757249991,843237552,10.2,7406,6583,823,317,406,251,592,8972,7190,6386,804,298,429,257,318,8492,0,90163,1503,113,130,108,628,2482,9042,1016,1593,1132,6169,18952,0,0,1300,2860,520,164,72,235,8,6,26,76,243,10058,7406,1.399999976158142,90163,7406,12.199999809265137,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,8.5,2,12,2,0,0,1,0,22,36.400001525878906,0,1,22,45.5,20.5,0,1,20.5
2022,174,부산가톨릭대학교,대학,사립,부산,C그룹,196567,107218,303785,286873,116868,403741,16,15,137567,0,31,137567,354,9,363,2869,2542,5411,4219,0,403741,3997,101,5411,403741,1.399999976158142,12059,1844,135,12059,7193,1.7000000476837158,80959225898,255517620,14963220,2581040,541768449,175327980,0,61085000,1051243309,70021129000,245000000,16588000,2500000,569000000,190000000,0,63500000,1086588000,1051243309,5874,178965.5,1051243309,80959225898,1.3,1012805460,991020310,1051243309,2,2657,2565,92,122,94,209,106,3188,2622,2530,92,123,94,209,106,3154,0,2461,209,17,44,65,0,335,732,72,798,721,1068,3391,0,0,92,32,0,2,3,3,0,0,0,3,2114,804,2657,.3000000119209289,2461,2657,.8999999761581421,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,1,1,0,0,2,40,4,33,2,1,0,1,0,0,0,1,1,0,0,73,1,1,36.5
2022,175,부산경상대학교,전문대학,사립,부산,B그룹,99100,2338,101438,133637,2472,136109,0,1,9643,1,2,9643,92,0,92,2663,55,2718,2676,2,136109,2631,51.70000076293945,2718,136109,2,17313.5,2638,235,17313.5,14602,1.2000000476837158,112807993506,152274890,5778300,13842570,268955940,169662840,0,0,610514540,96217244000,104000000,5000000,0,225000000,120000000,0,0,454000000,610514540,7406,82435.1,610514540,112807993506,.5,529519400,401371670,610514540,14,18005,15647,2358,608,956,639,9279,29487,17563,15213,2350,615,985,630,6365,26158,0,664640,4287,708,392,199,608,6194,31205,5202,5837,2782,47477,92503,0,0,1458,13950,217,204,143,677,79,189,1802,2,1162,36407,18005,2,664640,18005,36.900001525878906,2,6,2,3,13,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,6,2,4,14,0,0,0,0,0,2,6,2,4,14,788.7999877929688,141,814.5999755859375,228,10,3,0,1,7813,1.7000000476837158,10,0,7813,1.2999999523162842,1603.4000244140625,15,1,100.1999969482422
2022,176,부산과학기술대학교,전문대학,사립,부산,B그룹,108256,4004,112260,164994,4399,169393,1,1,19234,0,2,19234,120,0,120,3834,0,3834,1407,0,169393,3230,52.400001525878906,3834,169393,2.299999952316284,8564.599609375,1387,42,8564.599609375,3987,2.0999999046325684,61412287864,74528410,5966490,1737530,90142360,5053930,0,42584600,220013320,68451120000,82755000,6900000,0,80175000,5500000,0,42000000,217330000,220013320,2657,82805.2,220013320,61412287864,.4,192916859,210244451,220013320,6.8,7514,6686,828,329,429,347,6881,15500,7353,6466,887,323,456,349,9030,17511,0,125383,1357,126,174,129,713,2499,8802,975,2670,1590,17975,32012,0,0,129,137,7877,69,31,258,11,6,46,45,102,9777,7514,1.2999999523162842,125383,7514,16.700000762939453,2,8,0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,0,1,11,0,0,0,0,0,2,8,0,1,11,265,51,228.5,59,10,1,0,0,6376,1.7000000476837158,10,0,6376,1.600000023841858,493.5,11,0,44.900001525878906
2022,70,국립경국대학교,대학,국립,경북,B그룹,373261,78774,452035,777367,119417,896784,20,19,91036,5,44,91036,121,6,127,11634,3204,14838,8959,8590,896784,6788,132.10000610351562,14838,896784,1.7000000476837158,324,68,4,324,736,.4000000059604645,225071240134,269197570,38921960,3000000,1291080856,396407316,0,75195540,2073803242,219957167180,207000000,45000000,1500000,1046100000,151600000,0,68730000,1519930000,2073803242,18005,115179.3,2073803242,225071240134,.9,1928544493,1860262970,2073803242,4,69,0,69,18,116,9,0,212,62,0,62,18,131,8,0,219,0,10000,0,0,4,7,112,123,0,0,57,48,579,684,0,0,0,0,0,0,0,337,0,0,0,0,0,0,69,0,10000,69,144.89999389648438,7,10,0,1,18,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,7,10,0,2,19,0,0,0,0,0,7,10,0,2,19,634.7999877929688,120,967.3999633789062,299,17,1,0,1,14787,1.2000000476837158,17,0,14787,1.100000023841858,1602.199951171875,16.5,0,97.0999984741211
2022,71,국립공주대학교,대학,국립,충남,A그룹,453100,92134,545234,1107041,169134,1276175,30,31,132755,0,61,132755,437,40,477,13597,2910,16507,10533,34114,1276175,15012,85,16507,1276175,1.2999999523162842,3488,668,23,3488,3178,1.100000023841858,114648207372,285535000,9205000,33018000,257498070,247996930,0,65308000,898561000,90927677000,290000000,10000000,30000000,218000000,220000000,0,60000000,828000000,898561000,7514,119584.9,898561000,114648207372,.8,850561786,897793177,898561000,2.8,9095,7801,1294,346,642,380,1328,11791,8716,7401,1315,346,702,369,2097,12230,0,139200,2269,270,224,191,79,3033,12317,2567,4162,2649,11944,33639,0,0,1736,1488,33,256,141,316,52,2,23,88,294,14884,9095,1.600000023841858,139200,9095,15.300000190734863,3,12,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,0,0,15,0,0,0,0,0,3,12,0,0,15,429,67,658.7999877929688,152,15,0,0,0,7502,2,15,0,7502,2,1087.800048828125,13,0,83.69999694824219
2022,72,국립군산대학교,대학,국립,전북,B그룹,300336,48711,349047,632054,96880,728934,22,17,72460,6,45,72460,270,42,312,14106,3874,17980,14138,0,728934,7830,93.0999984741211,17980,728934,2.5,736,173,8,736,777,.8999999761581421,11282836126,2700090,0,0,0,0,0,0,2700090,11327522000,3000000,0,0,0,0,0,0,3000000,2700090,261,10345.2,2700090,11282836126,0,2700000,2631510,2700090,0,8729,8141,588,335,345,355,353,10117,8508,7927,581,332,375,337,473,10025,0,63493,1622,105,113,138,32,2010,18897,1357,3213,2445,333,26245,0,0,2049,2395,387,22,3,13,2,7,143,2,103,20254,8729,2.299999952316284,63493,8729,7.300000190734863,1,4,0,0,5,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,1,6,0,0,7,0,0,0,0,0,1,6,0,0,7,211.6000061035156,33,238,65,5,0,2,0,5790,1.100000023841858,5,2,5790,1.2000000476837158,449.6000061035156,6,2,56.20000076293945
