YR,RK,SNM,SCR,ID,STYP,FND,RGN,USC,BR_TCNT_KB,BR_TCNT_OB,BR_TCNT_SUM,BR_BCNT_KB,BR_BCNT_OB,BR_BCNT_SUM,ER_EJN_PKG,ER_WDB_PKG,ER_EB_TCNT,ER_ELV_PKG,ER_TTL_PKG,ER_TTL_TCNT,SRL_KR,SRL_OT,SRL_TTL,AHC_ABI_BUY,AHC_ABI_DON,AHC_ABI_TTL,AHC_ATI,AHC_ARM,BPS_BO,BPS_SCP,BPS_BPS,GRR_AHBC,GRR_BO,GRR_GRR,FACLT_LAS,FACLT_RS_TRS,FACLT_EQP_TPC,APS_AR,APS_SCC,APS_APS,STL_USTL,STL_BC,STL_SRC,STL_NBC,STL_ERC_EJN,STL_ERC_WDB,STL_ERC_EB,STL_ERC_OER,STL_MCT,BGT_UBGT,BGT_BC,BGT_SRC,BGT_NBC,BGT_ERC_EJN,BGT_ERC_WDB,BGT_ERC_EB,BGT_ERC_OER,BGT_MCT,CPSS_MC,CPSS_SCP,CPSS_CPS,LBRT_MC,LBRT_USTL,LBRT_BRT,BG3Y_MCS_20A,BG3Y_MCS_21B,BG3Y_MCS_22C,BG3Y_BG3Y,VUC_VTC_PYR_SC,VUC_VTC_PYR_UGRD,VUC_VTC_PYR_GRAD,VUC_VTC_PYR_FFAC,VUC_VTC_PYR_PFAC,VUC_VTC_PYR_STF,VUC_VTC_PYR_OTH,VUC_VTC_PYR_SUM,VUC_VTC_CYR_SC,VUC_VTC_CYR_UGRD,VUC_VTC_CYR_GRAD,VUC_VTC_CYR_FFAC,VUC_VTC_CYR_PFAC,VUC_VTC_CYR_STF,VUC_VTC_CYR_OTH,VUC_VTC_CYR_SUM,VUC_DPC,VUC_UC_LUC,LS_LU_UGRD,LS_LU_GRAD,LS_LU_FAC,LS_LU_STF,LS_LU_OTH,LS_LU_SUM,LS_LB_UGRD,LS_LB_GRAD,LS_LB_FAC,LS_LB_STF,LS_LB_OTH,LS_LB_SUM,RCOL_RBF10_REQ,RCOL_RBF10_PRV,RCOL_RAF10_CSLT,RCOL_RAF10_PHN,RCOL_RAF10_ONL,RCOL_RFLN_REQ,RCOL_RFLN_PRV,RCOL_RFC_REQ,RCOL_RFC_PRV,UE_OEU_EDC,UE_OEU_EP,UE_REU_EDC,UE_REU_EP,LPS_LB,LPS_SCP,LPS_LPS,VPS_VC,VPS_SCP,VPS_VPS,STF_FT_EXC_SL1,STF_FT_EXC_SL2,STF_FT_EXC_ALIB,STF_FT_EXC_NOH,STF_FT_EXC_SUM,STF_FT_MRL_SL1,STF_FT_MRL_SL2,STF_FT_MRL_ALIB,STF_FT_MRL_NOH,STF_FT_MRL_SUM,STF_PT_EXC_SL1,STF_PT_EXC_SL2,STF_PT_EXC_ALIB,STF_PT_EXC_NOH,STF_PT_EXC_SUM,STF_PT_MRL_SL1,STF_PT_MRL_SL2,STF_PT_MRL_ALIB,STF_PT_MRL_NOH,STF_PT_MRL_SUM,STF_TTL_EXC_SL1,STF_TTL_EXC_SL2,STF_TTL_EXC_ALIB,STF_TTL_EXC_NOH,STF_TTL_EXC_SUM,STF_TTL_MRL_SL1,STF_TTL_MRL_SL2,STF_TTL_MRL_ALIB,STF_TTL_MRL_NOH,STF_TTL_MRL_SUM,STF_TTL_SUM_SL1,STF_TTL_SUM_SL2,STF_TTL_SUM_ALIB,STF_TTL_SUM_NOH,STF_TTL_SUM_SUM,SES_OE_PTH,SES_OE_PTC,SES_OE2_PTH,SES_OE2_PTC,SPK_FT_LIB,SPK_FT_NLIB,SPK_PT_LIB,SPK_PT_NLIB,SPK_SCC,SPK_SPK,LPK_LFT2,LPK_LPT2,LPK_SCC,LPK_LPK,EHS_EH,EHS_LFT,EHS_LPT,EHS_EHS
2022,31,인제대학교,70.8,310,대학,사립,경남,B그룹,421292,168296,589588,674403,243698,918101,36,26,209706,0,62,209706,94,13,107,6782,774,7556,6265,0,918101,9707,94.5999984741211,7556,918101,0.800000011920929,13896.2001953125,2254,145,13896.2001953125,9112,1.5,170210093354,135387236,7204800,4337620,1211527134,99015312,0,112749404,1570221506,170455824000,129347000,4500000,6000000,1208907420,176290580,0,72000000,1597045000,1570221506,9707,161761.8,1570221506,170210093354,0.9,1857283930,1496464178,1570221506,-7.2,9707,8477,1230,989,552,349,664,12261,9112,7857,1255,967,544,311,726,11660,0,118526,1952,234,204,203,148,2741,16057,1816,2943,2326,1057,24199,0,0,1943,2861,115,35,85,303,170,35,1388,55,1580,17873,9707,1.7999999523162842,118526,9707,12.199999809265137,2,3.0,0,2,7.0,1,0,0,0.0,1.0,0,5.0,0,1.0,6.0,0,0,0,0,0,2,8.0,0,3.0,13.0,1,0,0,0.0,1.0,3,8.0,0,3.0,14.0,126.5,27,281.5,77,6.0,2.0,5.0,1.0,9112,1.2999999523162842,6.0,5.0,9112,1.2000000476837158,408.0,13.0,4.0,24.0
2022,32,충북대학교,70.7,359,대학,국립,충북,A그룹,448368,174364,622732,1113684,262938,1376622,47,43,120612,6,96,120612,627,182,809,23544,5360,28904,18923,44,1376622,16386,84.0,28904,1376622,2.0999999046325684,28131.30078125,3030,171,28131.30078125,16166,1.7000000476837158,263279881196,380941982,46440900,3980000,1375797905,564480286,0,145552050,2517193123,193654243479,360000000,48000000,4000000,1389990000,433000000,0,76500000,2311490000,2517193123,16386,153618.5,2517193123,263279881196,1.0,2016132125,2249384970,2517193123,11.7,16386,13045,3341,754,1132,635,4619,23526,16166,12818,3348,760,1162,684,4149,22921,0,364012,3534,864,313,397,130,5238,26847,9147,4069,4291,13737,58091,0,0,47673,5297,130,505,266,1352,87,59,1574,1,2917,35994,16386,2.200000047683716,364012,16386,22.200000762939453,6,16.0,1,2,25.0,0,0,0,0.0,0.0,0,0.0,0,2.0,2.0,0,0,0,0,0,6,16.0,1,4.0,27.0,0,0,0,0.0,0.0,6,16.0,1,4.0,27.0,769.7000122070312,128,1409.89990234375,407,23.0,2.0,0.0,2.0,16166,1.600000023841858,23.0,0.0,16166,1.399999976158142,2179.60009765625,24.0,3.0,80.69999694824219
2022,33,한림대학교,70.4,434,대학,사립,강원,B그룹,284771,152833,437604,578065,280979,859044,28,17,70164,0,45,70164,363,16,379,8739,3125,11864,7315,0,859044,8500,101.0999984741211,11864,859044,1.399999976158142,17524.5,1784,123,17524.5,8290,2.0999999046325684,187460334971,98795290,3849890,319610,713591338,85235677,0,45319029,947110834,203166292000,120000000,5300000,0,709100000,108050000,0,77000000,1019450000,947110834,8500,111424.8,947110834,187460334971,0.5,1088777439,920723956,947110834,-6.3,8500,7806,694,759,553,287,2417,12516,8290,7568,722,763,592,255,183,10083,0,281000,2860,246,341,147,258,3852,18870,2048,7109,2417,14233,44677,0,0,702,421,281,108,214,396,115,0,0,1,412,20918,8500,2.5,281000,8500,33.099998474121094,0,4.0,1,1,6.0,0,0,0,0.0,0.0,0,1.0,0,4.0,5.0,0,0,0,0,0,0,5.0,1,5.0,11.0,0,0,0,0.0,0.0,0,5.0,1,5.0,11.0,205.5,113,613.0,124,5.0,1.0,1.0,4.0,8290,1.0,5.0,1.0,8290,0.699999988079071,818.5,6.0,5.0,74.4000015258789
2022,34,서강대학교,70.0,191,대학,사립,서울,A그룹,420894,410086,830980,711378,604066,1315444,42,57,345982,5,104,345982,231,158,389,30414,2046,32460,30792,0,1315444,11286,116.5999984741211,32460,1315444,2.5,16051.0,2613,95,16051.0,11428,1.399999976158142,155288460429,778596349,78317954,2703470,1251213121,633572441,0,102650020,2847053355,173074401000,741141000,82569000,2755000,1261117508,638138293,0,105744199,2831465000,2847053355,11286,252264.2,2847053355,155288460429,1.8,2505451970,2806492669,2847053355,6.7,11286,8172,3114,407,711,290,7091,19785,11428,7974,3454,400,771,293,5910,18802,0,295475,2708,1272,395,189,530,5094,27512,28144,13594,3601,13864,86715,0,0,1050,1453,248,2450,2695,919,723,146,1746,0,0,55656,11286,4.900000095367432,295475,11286,26.200000762939453,15,3.0,0,1,19.0,0,0,0,0.0,0.0,0,5.0,0,4.0,9.0,0,0,0,0,0,15,8.0,0,5.0,28.0,0,0,0,0.0,0.0,15,8.0,0,5.0,28.0,532.5,104,341.5,73,18.0,1.0,5.0,4.0,11428,2.200000047683716,18.0,5.0,11428,2.0,874.0,19.0,9.0,31.200000762939453
2022,35,단국대학교,69.8,107,대학,사립,경기,A그룹,1009198,294232,1303430,1548822,479629,2028451,24,21,90076,4,49,90076,1064,119,1183,28503,7263,35766,28796,27484,2028451,26348,77.0,35766,2028451,1.7999999523162842,31922.19921875,3978,207,31922.19921875,26277,1.2000000476837158,327796542982,684746222,41563074,7042467,1308572452,515548396,0,60400000,2617872611,327110444000,705000000,45423000,7100000,959400000,373100000,0,49980000,2140003000,2617872611,26348,99357.5,2617872611,327796542982,0.8,2670585744,2587148564,2617872611,-1.0,26348,22257,4091,1085,1922,583,562,30500,26277,22015,4262,1018,2044,577,638,30554,0,347136,3810,953,679,676,214,6332,25360,9594,9892,7433,49169,101448,0,0,3181,3924,1131,308,356,577,209,2,72,13,1099,34954,26348,1.2999999523162842,347136,26348,13.199999809265137,5,10.0,1,8,24.0,0,0,0,0.0,0.0,0,4.0,0,2.0,6.0,0,0,0,0,0,5,14.0,1,10.0,30.0,0,0,0,0.0,0.0,5,14.0,1,10.0,30.0,308.5,30,264.0,54,16.0,8.0,4.0,2.0,26277,1.0,16.0,4.0,26277,0.800000011920929,572.5,26.0,6.0,17.899999618530273
2022,36,순천향대학교,69.5,251,대학,사립,충남,A그룹,359434,240247,599681,596302,269040,865342,47,32,188321,4,83,188321,122,9,131,17451,1246,18697,16538,0,865342,11665,74.19999694824219,18697,865342,2.200000047683716,12693.0,1734,82,12693.0,11596,1.100000023841858,206005318008,255276933,12443610,18586445,916771630,229016215,0,56400000,1488494833,196859339000,243000000,20000000,27000000,875000000,202000000,0,57000000,1424000000,1488494833,11665,127603.5,1488494833,206005318008,0.7,1467982701,1416103187,1488494833,0.8,11665,10610,1055,929,701,401,118,13814,11596,10517,1079,930,713,368,115,13722,0,141734,2313,172,210,162,10,2867,36597,2421,4475,2612,213,46318,0,0,988,1976,65,43,259,2302,85,46,318,5,3115,39018,11665,3.299999952316284,141734,11665,12.199999809265137,2,4.0,0,3,9.0,0,0,0,0.0,0.0,0,4.0,0,0.0,4.0,0,0,0,0,0,2,8.0,0,3.0,13.0,0,0,0,0.0,0.0,2,8.0,0,3.0,13.0,231.0,50,1284.0,305,6.0,3.0,4.0,0.0,11596,1.0,6.0,4.0,11596,0.8999999761581421,1515.0,9.0,9.0,84.19999694824219
2022,37,국립부경대학교,69.3,76,대학,국립,부산,A그룹,375044,156812,531856,1016258,293116,1309374,33,33,291974,4,70,291974,296,65,361,18297,4447,22744,14970,0,1309374,18005,72.69999694824219,22744,1309374,1.7999999523162842,23094.0,4185,99,23094.0,17563,1.2999999523162842,225071240134,269197570,38921960,3000000,1291080856,396407316,0,75195540,2073803242,219957167180,207000000,45000000,1500000,1046100000,151600000,0,68730000,1519930000,2073803242,18005,115179.3,2073803242,225071240134,0.9,1928544493,1860262970,2073803242,4.0,18005,15647,2358,608,956,639,9279,29487,17563,15213,2350,615,985,630,6365,26158,0,664640,4287,708,392,199,608,6194,31205,5202,5837,2782,47477,92503,0,0,1458,13950,217,204,143,677,79,189,1802,2,1162,36407,18005,2.0,664640,18005,36.900001525878906,5,14.0,0,0,19.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,5,14.0,0,0.0,19.0,0,0,0,0.0,0.0,5,14.0,0,0.0,19.0,148.0,19,1189.699951171875,221,19.0,0.0,0.0,0.0,17563,1.100000023841858,19.0,0.0,17563,1.100000023841858,1337.699951171875,19.0,0.0,70.4000015258789
2022,38,대구경북과학기술원,69.2,110,대학,국립,대구,C그룹,72175,166654,238829,80428,168092,248520,39,23,440338,2,64,440338,0,0,0,103011,2658,105669,104661,0,248520,1520,163.5,105669,248520,74.0,11833.0,143,75,11833.0,1664,7.099999904632568,205646681000,385118890,0,56610,959266632,543826198,0,192092599,2080360929,222972000000,200000000,0,0,915000000,515000000,0,115200000,1745200000,2080360929,1520,1368658.5,2080360929,205646681000,1.0,1775256775,1908297973,2080360929,8.3,1520,700,820,128,94,571,432,2745,1664,782,882,135,95,601,231,2726,0,141636,449,406,68,287,21,1231,2991,2761,674,3989,2070,12485,0,0,4,118,195,141,165,38,49,19,218,0,0,5752,1520,3.799999952316284,141636,1520,93.1999969482422,0,2.0,0,2,4.0,0,0,0,0.0,0.0,0,2.0,0,1.0,3.0,0,0,0,0,0,0,4.0,0,3.0,7.0,0,0,0,0.0,0.0,0,4.0,0,3.0,7.0,83.5,19,7.5,2,2.0,2.0,2.0,1.0,1664,3.400000095367432,2.0,2.0,1664,2.400000095367432,91.0,5.0,0.0,18.200000762939453
2022,39,동아대학교,68.7,145,대학,사립,부산,A그룹,594091,257714,851805,1064649,368918,1433567,41,30,108570,0,71,108570,272,110,382,13118,2304,15422,10003,0,1433567,20340,70.5,15422,1433567,1.100000023841858,14133.5,2579,168,14133.5,19946,0.699999988079071,248207956032,265936920,52743420,0,1257092858,305042761,0,0,1880815959,259552613000,308000000,54000000,600000,1260134752,307029248,0,0,1929764000,1880815959,20340,92468.8,1880815959,248207956032,0.8,2161125788,2029269217,1880815959,-6.7,20340,18281,2059,794,860,612,3110,25716,19946,17887,2059,782,894,427,3078,25127,0,136539,4539,689,305,170,290,5993,42051,13029,6982,3524,4346,69932,0,0,3123,3641,1106,713,268,449,408,29,611,0,0,55080,20340,2.700000047683716,136539,20340,6.699999809265137,0,7.0,0,0,7.0,0,0,0,1.0,1.0,0,15.0,0,3.0,18.0,0,0,0,0,0,0,22.0,0,3.0,25.0,0,0,0,1.0,1.0,0,22.0,0,4.0,26.0,64.0,29,1342.5,264,7.0,1.0,15.0,3.0,19946,1.100000023841858,7.0,15.0,19946,1.100000023841858,1406.5,8.0,20.0,50.20000076293945
2022,40,계명대학교,68.7,46,대학,사립,대구,A그룹,544375,355930,900305,1627047,485545,2112592,44,42,425880,3,89,425880,1401,248,1649,23688,4376,28064,22343,75262,2112592,23449,90.0999984741211,28064,2112592,1.2999999523162842,28169.69921875,3535,435,28169.69921875,22716,1.2000000476837158,292309727173,441633499,22268520,9991860,754105499,619888498,0,538439819,2386327695,308344079000,353000000,23000000,10000000,895000000,682000000,0,500000000,2463000000,2386327695,23449,101766.7,2386327695,292309727173,0.8,2886437827,2550893012,2386327695,-9.0,23449,21302,2147,900,1013,745,1483,27590,22716,20753,1963,888,1029,525,1267,26425,0,419704,19249,3026,2326,1601,4221,30423,64116,14398,16463,6986,19056,121019,0,0,11573,22714,208,259,1570,1817,708,49,1501,60,2572,78514,23449,3.299999952316284,419704,23449,17.899999618530273,11,6.0,2,1,20.0,0,0,0,0.0,0.0,0,6.0,0,3.0,9.0,0,0,0,0,0,11,12.0,2,4.0,29.0,0,0,0,0.0,0.0,11,12.0,2,4.0,29.0,1001.5,455,2133.300048828125,742,19.0,1.0,6.0,3.0,22716,1.100000023841858,19.0,6.0,22716,1.100000023841858,3134.800048828125,20.0,5.0,125.4000015258789
2022,41,숭실대학교,68.5,252,대학,사립,서울,A그룹,449360,369183,818543,763865,412221,1176086,40,41,473954,6,87,473954,193,133,326,31953,2518,34471,24842,0,1176086,16346,71.9000015258789,34471,1176086,3.0,11575.0,2328,46,11575.0,16685,0.699999988079071,226309424542,709942348,72434054,4997120,860663001,486436169,0,64042950,2198515642,198224786000,748498000,74000000,10000000,864074000,433520000,0,64300000,2194392000,2198515642,16346,134498.7,2198515642,226309424542,1.0,2215570297,2189060310,2198515642,-0.4,16346,13792,2554,539,841,322,21515,39563,16685,13864,2821,510,938,316,16543,34992,0,380882,4466,803,450,309,415,6443,32771,11743,14199,5321,47737,111771,0,0,78,345,1022,341,194,457,170,3,34,151,4358,44514,16346,2.700000047683716,380882,16346,23.299999237060547,2,6.0,0,1,9.0,0,0,0,0.0,0.0,0,8.0,0,1.0,9.0,0,0,0,0,0,2,14.0,0,2.0,18.0,0,0,0,0.0,0.0,2,14.0,0,2.0,18.0,222.5,30,354.0,57,8.0,1.0,8.0,1.0,16685,0.8999999761581421,8.0,8.0,16685,1.0,576.5,11.0,7.0,32.0
2022,42,제주대학교,68.3,332,대학,국립,제주,A그룹,488079,305953,794032,965963,419263,1385226,30,37,424755,3,70,424755,254,127,381,24963,3273,28236,18827,85256,1385226,11544,120.0,28236,1385226,2.0999999046325684,17997.0,2655,167,17997.0,11199,1.600000023841858,191178573506,516105380,22302800,9577440,805233830,359269820,0,35644850,1748134120,145548243000,450000000,25000000,20000000,830000000,375000000,0,35000000,1735000000,1748134120,11544,151432.3,1748134120,191178573506,0.9,1829654538,1590569340,1748134120,-1.6,11544,9694,1850,650,929,516,965,14604,11199,9435,1764,648,961,546,957,14311,0,702546,4256,931,499,168,625,6479,31132,13447,9834,2561,18706,75680,0,0,18900,22680,3780,284,89,977,37,84,924,0,0,44579,11544,3.900000095367432,702546,11544,60.900001525878906,7,8.0,2,1,18.0,0,0,0,0.0,0.0,1,0.0,0,0.0,1.0,0,0,0,0,0,8,8.0,2,1.0,19.0,0,0,0,0.0,0.0,8,8.0,2,1.0,19.0,759.5,179,620.2000122070312,200,17.0,1.0,1.0,0.0,11199,1.7000000476837158,17.0,1.0,11199,1.600000023841858,1379.699951171875,18.0,0.0,76.69999694824219
2022,43,조선대학교,68.2,335,대학,사립,광주,A그룹,491795,234985,726780,1019701,404759,1424460,34,28,177629,3,65,177629,137,48,185,15902,4702,20604,14958,0,1424460,20247,70.4000015258789,20604,1424460,1.5,23137.900390625,5282,205,23137.900390625,19702,1.2000000476837158,223264196722,193413962,126400720,6585310,977373097,371072062,0,19000000,1693845151,220361753000,193500000,143500000,6500000,931910000,400000000,0,6000000,1681410000,1693845151,20247,83659.1,1693845151,223264196722,0.8,1959704525,1975331745,1693845151,-6.7,20247,18777,1470,826,1096,402,4088,26659,19702,18341,1361,785,1130,404,2112,24133,0,125803,3529,398,321,144,487,4879,22253,3671,5215,2867,89597,123603,0,0,16860,11202,443,204,680,1216,225,161,1102,4,2091,25924,20247,1.2999999523162842,125803,20247,6.199999809265137,2,10.0,0,12,24.0,0,0,0,0.0,0.0,0,14.0,0,0.0,14.0,0,0,0,0,0,2,24.0,0,12.0,38.0,0,0,0,0.0,0.0,2,24.0,0,12.0,38.0,784.0,270,1453.4000244140625,369,12.0,12.0,14.0,0.0,19702,1.7000000476837158,12.0,14.0,19702,1.2999999523162842,2237.39990234375,11.0,3.0,159.8000030517578
2022,44,차의과학대학교,68.1,344,대학,사립,경기,C그룹,46297,11174,57471,88372,18568,106940,15,15,72072,0,30,72072,123,0,123,1610,228,1838,1573,7294,106940,3308,32.29999923706055,1838,106940,1.7000000476837158,3104.39990234375,775,53,3104.39990234375,3419,0.8999999761581421,112673627417,28623234,322000,0,92364575,90856595,0,0,212166404,123721641562,36500000,7690000,0,88000000,88000000,0,0,220190000,212166404,3308,64137.4,212166404,112673627417,0.2,234570988,206180936,212166404,-4.6,3308,2228,1080,461,253,127,0,4149,3419,2227,1192,473,239,115,0,4246,0,15280,240,149,35,43,531,998,755,876,325,180,4332,6468,0,0,4239,5138,4417,0,84,485,0,55,487,13,480,1631,3308,0.5,15280,3308,4.599999904632568,0,1.0,0,0,1.0,0,0,0,0.0,0.0,0,3.0,0,0.0,3.0,0,0,0,0,0,0,4.0,0,0.0,4.0,0,0,0,0.0,0.0,0,4.0,0,0.0,4.0,139.5,14,1.5,1,1.0,0.0,3.0,0.0,3419,1.0,1.0,3.0,3419,1.2000000476837158,141.0,1.0,3.0,35.29999923706055
2022,45,인천대학교,67.8,313,대학,국립,인천,A그룹,439550,177983,617533,1087161,228104,1315265,41,35,83140,3,79,83140,314,37,351,34000,4771,38771,16606,0,1315265,12885,102.0999984741211,38771,1315265,3.0,14219.0,1845,181,14219.0,12682,1.100000023841858,226611503506,594000000,39976000,6000000,1007623412,388164789,0,34200000,2069964201,222210123000,397000000,40180000,3000000,1070000000,396500000,0,35000000,1941680000,2069964201,12885,160649.1,2069964201,226611503506,0.9,1877630329,2164451895,2069964201,5.5,12885,11490,1395,498,706,504,6495,21088,12682,11342,1340,490,725,468,6511,20876,0,69238,2403,368,285,161,3,3220,14293,3636,4910,1900,38040,62779,0,0,1792,5941,1077,276,121,483,66,97,1084,0,0,17929,12885,1.399999976158142,69238,12885,5.400000095367432,1,6.0,3,4,14.0,0,0,0,1.0,1.0,0,0.0,0,0.0,0.0,0,0,0,0,0,1,6.0,3,4.0,14.0,0,0,0,1.0,1.0,1,6.0,3,5.0,15.0,351.0,40,340.0,71,10.0,5.0,0.0,0.0,12682,1.100000023841858,10.0,0.0,12682,0.800000011920929,691.0,13.0,1.0,49.400001525878906
2022,46,서울과학기술대학교,67.6,196,대학,국립,서울,A그룹,286881,111558,398439,677858,124470,802328,32,37,87203,3,72,87203,297,20,317,17280,846,18126,10438,0,802328,11785,68.0999984741211,18126,802328,2.299999952316284,14177.0,2028,114,14177.0,11759,1.2000000476837158,154353933710,230000000,24315780,865000,1017809220,555962220,0,141133000,1970085220,155476435000,110000000,20000000,500000,890000000,344110000,0,119500000,1484110000,1970085220,11785,167168.9,1970085220,154353933710,1.3,1867340300,1858876040,1970085220,2.8,11785,10206,1579,407,496,519,2187,15394,11759,10064,1695,410,501,476,1157,14303,0,311973,3861,533,290,252,286,5222,37221,6512,5981,4153,3577,57444,0,0,1785,2289,359,135,196,224,16,40,334,34,575,43733,11785,3.700000047683716,311973,11785,26.5,0,8.0,0,0,8.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,8.0,0,0.0,8.0,0,0,0,0.0,0.0,0,8.0,0,0.0,8.0,172.5,23,252.5,61,8.0,0.0,0.0,0.0,11759,0.699999988079071,8.0,0.0,11759,0.699999988079071,425.0,11.0,0.0,38.59999847412109
2022,47,국민대학교,67.5,83,대학,사립,서울,A그룹,470828,224739,695567,1162330,310361,1472691,36,34,164394,6,76,164394,406,111,517,16402,2818,19220,17890,95,1472691,18425,79.9000015258789,19220,1472691,1.2999999523162842,12646.0,1684,126,12646.0,18017,0.699999988079071,233898143599,403026334,34673666,1925850,696451612,403825073,0,104159465,1644062000,326378192000,409700000,38000000,500000,722500000,415000000,0,106000000,1691700000,1644062000,18425,89230.0,1644062000,233898143599,0.7,1780000000,1441547000,1644062000,-2.5,18425,15264,3161,685,1131,489,4361,25091,18017,14562,3455,668,1217,480,3879,24261,0,217890,3490,951,432,272,201,5346,22238,9665,10013,4290,64678,110884,0,0,2177,4022,1041,310,279,420,149,324,2027,7,5310,31903,18425,1.7000000476837158,217890,18425,11.800000190734863,4,6.0,0,3,13.0,0,0,0,0.0,0.0,0,9.0,0,0.0,9.0,0,0,0,0,0,4,15.0,0,3.0,22.0,0,0,0,0.0,0.0,4,15.0,0,3.0,22.0,459.5,85,904.5,193,10.0,3.0,9.0,0.0,18017,1.100000023841858,10.0,9.0,18017,1.100000023841858,1364.0,14.0,11.0,54.59999847412109
2022,48,명지대학교,67.1,160,대학,사립,서울,A그룹,688119,330343,1018462,1259257,410246,1669503,16,16,338529,4,36,338529,1181,55,1236,89193,1465,90658,84026,0,1669503,16343,102.1999969482422,90658,1669503,5.699999809265137,36199.0,3956,313,36199.0,16020,2.299999952316284,192380454424,529779149,18062840,0,100250000,56182922,0,32500000,736774911,197929780000,550000000,27700000,15000000,1120000000,142000000,0,424861000,2279561000,736774911,16343,45082.0,736774911,192380454424,0.4,2140096591,508077959,736774911,-15.6,16343,13938,2405,530,1119,383,6693,25068,16020,13676,2344,513,1134,402,5593,23662,0,203540,3319,558,337,248,799,5261,39514,6505,7317,3690,10338,67364,0,0,2917,32094,1805,122,204,401,519,107,225,29,4932,46019,16343,2.799999952316284,203540,16343,12.5,2,5.0,1,2,10.0,0,1,0,0.0,1.0,1,9.0,0,0.0,10.0,0,0,0,0,0,3,14.0,1,2.0,20.0,0,1,0,0.0,1.0,3,15.0,1,2.0,21.0,461.0,131,565.0,126,9.0,2.0,10.0,0.0,16020,1.2000000476837158,9.0,10.0,16020,1.2000000476837158,1026.0,10.0,10.0,51.29999923706055
2022,49,광운대학교,67.1,59,대학,사립,서울,B그룹,331059,93356,424415,643431,145619,789050,25,22,124001,1,48,124001,162,23,185,18820,3102,21922,16294,337,789050,9900,79.69999694824219,21922,789050,2.900000095367432,10899.7001953125,1584,97,10899.7001953125,9807,1.100000023841858,118376967669,307991708,14620990,1712520,698561837,311078705,0,41611800,1375577560,116457751000,400000000,16000000,2000000,157000000,50000000,0,40000000,665000000,1375577560,9900,138947.2,1375577560,118376967669,1.2,1291597886,1406923051,1375577560,3.4,9900,8527,1373,332,559,247,6149,17187,9807,8496,1311,329,617,262,6296,17311,0,422549,3129,471,189,150,512,4451,21882,6196,3174,3244,31968,66464,0,0,627,903,113,43,596,215,37,77,826,0,0,28078,9900,2.799999952316284,422549,9900,42.70000076293945,2,2.0,0,1,5.0,0,0,0,0.0,0.0,0,6.0,0,0.0,6.0,0,0,0,0,0,2,8.0,0,1.0,11.0,0,0,0,0.0,0.0,2,8.0,0,1.0,11.0,366.0,67,228.0,46,4.0,1.0,6.0,0.0,9807,1.0,4.0,6.0,9807,1.0,594.0,5.0,6.0,54.0
2022,50,원광대학교,67.0,299,대학,사립,전북,A그룹,501243,248452,749695,1120583,476629,1597212,28,32,94467,2,62,94467,520,13,533,32865,2779,35644,20965,42338,1597212,16132,99.0,35644,1597212,2.299999952316284,21238.19921875,3183,150,21238.19921875,14401,1.5,186758936812,525094497,1076400,7389000,587864649,339544776,0,9900000,1470869322,179034862000,522225750,1279000,8000000,636098591,366696942,0,0,1534300283,1470869322,16132,91177.1,1470869322,186758936812,0.8,1490317363,1446381804,1470869322,-0.6,16132,14889,1243,771,1042,261,12248,30454,14401,13206,1195,732,1098,292,13038,29561,0,524205,3141,475,324,137,762,4839,27988,9311,4879,2201,37926,82305,0,0,7598,5090,847,134,407,311,179,186,1948,4,60,37299,16132,2.299999952316284,524205,16132,32.5,4,7.0,0,1,12.0,0,0,0,0.0,0.0,0,1.0,0,12.0,13.0,0,0,0,0,0,4,8.0,0,13.0,25.0,0,0,0,0.0,0.0,4,8.0,0,13.0,25.0,2507.0,914,1451.0,285,11.0,1.0,1.0,12.0,14401,1.2999999523162842,11.0,1.0,14401,0.800000011920929,3958.0,9.0,13.0,179.89999389648438
2022,51,국립강릉원주대학교,66.9,69,대학,국립,강원,B그룹,360899,111126,472025,644276,141992,786268,22,22,17562,3,47,17562,541,14,555,11586,2777,14363,13431,80079,786268,8202,95.9000015258789,14363,786268,1.899999976158142,22374.0,1818,121,22374.0,7813,2.900000095367432,105010570760,173354320,18474790,21645670,372407570,149399920,0,17905180,753187450,105706685890,218800000,16589600,31200000,412110000,143360000,0,880400,822940000,753187450,8202,91829.7,753187450,105010570760,0.7,724826870,834829070,753187450,2.7,8202,7536,666,369,406,391,43,9411,7813,7161,652,375,424,406,641,9659,0,51973,1445,139,227,136,54,2001,13394,1548,3657,1650,642,20891,0,0,852,1210,313,83,172,237,72,0,0,60,4004,14942,8202,1.7999999523162842,51973,8202,6.300000190734863,2,6.0,2,3,13.0,0,0,0,0.0,0.0,0,0.0,0,1.0,1.0,0,0,0,0,0,2,6.0,2,4.0,14.0,0,0,0,0.0,0.0,2,6.0,2,4.0,14.0,788.7999877929688,141,814.5999755859375,228,10.0,3.0,0.0,1.0,7813,1.7000000476837158,10.0,0.0,7813,1.2999999523162842,1603.4000244140625,15.0,1.0,100.1999969482422
