YR,ID,SNM,STYP,FND,RGN,USC,VUC_VTC_PYR_SC,VUC_VTC_PYR_UGRD,VUC_VTC_PYR_GRAD,VUC_VTC_PYR_FFAC,VUC_VTC_PYR_PFAC,VUC_VTC_PYR_STF,VUC_VTC_PYR_OTH,VUC_VTC_PYR_SUM,VUC_VTC_CYR_SC,VUC_VTC_CYR_UGRD,VUC_VTC_CYR_GRAD,VUC_VTC_CYR_FFAC,VUC_VTC_CYR_PFAC,VUC_VTC_CYR_STF,VUC_VTC_CYR_OTH,VUC_VTC_CYR_SUM,VUC_DPC,VUC_UC_LUC,LS_LU_UGRD,LS_LU_GRAD,LS_LU_FAC,LS_LU_STF,LS_LU_OTH,LS_LU_SUM,LS_LB_UGRD,LS_LB_GRAD,LS_LB_FAC,LS_LB_STF,LS_LB_OTH,LS_LB_SUM,RCOL_RBF10_REQ,RCOL_RBF10_PRV,RCOL_RAF10_CSLT,RCOL_RAF10_PHN,RCOL_RAF10_ONL,RCOL_RFLN_REQ,RCOL_RFLN_PRV,RCOL_RFC_REQ,RCOL_RFC_PRV,UE_OEU_EDC,UE_OEU_EP,UE_REU_EDC,UE_REU_EP,LPS_LB,LPS_SCP,LPS_LPS,VPS_VC,VPS_SCP,VPS_VPS
2022,1,ICT폴리텍대학,전문대학,사립,경기,C그룹,261,261,0,16,4,35,33,349,273,273,0,16,5,33,0,327,0,362,48,0,2,10,5,65,149,0,4,78,31,262,0,0,0,0,0,0,0,0,0,0,0,0,0,149,261,0.6000000238418579,362,261,1.399999976158142
2022,2,가야대학교,대학,사립,경남,C그룹,2121,2022,99,89,113,74,1,2398,1937,1837,100,81,116,64,0,2198,0,13854,370,5,35,24,0,434,5301,66,762,574,0,6703,0,0,8,12,15,6,10,0,0,4,168,3,46,5367,2121,2.5,13854,2121,6.5
2022,3,가천대학교,대학,사립,경기,A그룹,21928,19308,2620,915,1374,399,193,24809,22003,19370,2633,937,1521,379,1821,26661,0,199787,2987,233,277,173,77,3747,16035,1469,17978,1589,35544,72615,0,0,298,831,1728,68,130,531,82,83,398,0,0,17504,21928,0.800000011920929,199787,21928,9.100000381469728
2022,4,가톨릭관동대학교,대학,사립,강원,B그룹,7879,7458,421,427,401,229,217,9153,7331,6856,475,410,374,220,230,8565,0,24538,1233,87,205,185,83,1793,9111,864,3614,2311,797,16697,0,0,275,178,30,6,77,15,14,0,0,75,902,9975,7879,1.2999999523162842,24538,7879,3.0999999046325684
2022,5,가톨릭꽃동네대학교,대학,사립,충북,C그룹,491,428,63,24,34,35,3,587,468,401,67,23,43,35,3,572,0,9920,81,11,15,6,0,113,391,112,101,63,0,667,0,0,12,15,0,1,0,0,0,0,0,0,0,503,491,1.0,9920,491,20.200000762939453
2022,6,가톨릭대학교,대학,사립,경기,A그룹,10444,8122,2322,1196,1552,516,4381,18089,10504,7928,2576,1215,1642,526,4018,17905,0,570442,3146,572,1696,170,474,6058,41699,16905,24043,4079,11408,98134,0,0,4944,6985,3539,617,1654,644,2353,96,1213,2,190,58604,10444,5.599999904632568,570442,10444,54.59999847412109
2022,7,가톨릭상지대학교,전문대학,사립,경북,C그룹,1865,1865,0,55,166,55,149,2290,1850,1850,0,53,168,58,153,2282,0,23269,421,0,24,30,13,488,2496,0,241,271,2266,5274,0,0,0,0,0,1,0,0,0,16,349,0,0,2496,1865,1.2999999523162842,23269,1865,12.5
2022,8,감리교신학대학교,대학,사립,서울,C그룹,1448,740,708,26,111,30,342,1957,1267,635,632,26,116,42,704,2155,0,32841,265,324,69,15,110,783,3397,8368,3770,596,2944,19075,0,0,220,351,190,49,56,11,19,0,0,0,0,11765,1448,8.100000381469727,32841,1448,22.700000762939453
2022,9,강남대학교,대학,사립,경기,B그룹,6991,6597,394,237,249,180,58,7715,6719,6325,394,238,280,169,15,7421,0,9069,320,26,56,75,2,479,6871,348,1115,1357,30,9721,0,0,32,213,75,5,131,8,33,4,59,0,0,7219,6991,1.0,9069,6991,1.2999999523162842
2022,10,강동대학교,전문대학,사립,충북,B그룹,3053,3053,0,101,156,64,0,3374,2972,2972,0,96,152,55,0,3275,0,200,133,0,9,15,0,157,2036,0,126,120,190,2472,0,0,0,0,0,0,0,2,2,0,0,0,0,2036,3053,0.699999988079071,200,3053,0.1000000014901161
2022,11,강릉영동대학교,전문대학,사립,강원,B그룹,2443,2443,0,84,152,59,0,2738,2330,2330,0,81,141,59,0,2611,0,0,359,0,19,27,3,408,2400,0,205,202,135,2942,0,0,0,0,0,0,0,4,0,0,0,0,0,2400,2443,1.0,0,2443,0.0
2022,12,강서대학교,대학,사립,서울,C그룹,1840,1629,211,56,117,55,231,2299,1787,1560,227,53,128,55,231,2254,0,2944,74,19,27,22,5,147,355,143,373,118,262,1251,0,0,372,620,1,7,93,0,5,0,0,8,277,498,1840,0.3000000119209289,2944,1840,1.600000023841858
2022,13,강원관광대학교,전문대학,사립,강원,C그룹,597,597,0,9,23,20,0,649,415,415,0,14,10,16,0,455,0,0,499,0,12,4,1,516,499,0,12,4,1,516,0,0,0,0,0,0,0,0,0,0,0,0,0,499,597,0.800000011920929,0,597,0.0
2022,14,강원대학교,대학,국립,강원,A그룹,21898,19297,2601,1013,1382,936,860,26089,21291,18630,2661,996,1456,931,1181,25855,0,258231,3862,704,489,354,378,5787,25283,8204,7814,4142,22314,67757,0,0,240,1638,381,357,200,1010,3315,145,1168,20,542,33487,21898,1.5,258231,21898,11.800000190734863
2022,15,강원도립대학교,전문대학,공립,강원,C그룹,579,579,0,30,91,74,225,999,552,552,0,28,87,77,252,996,0,18275,174,0,25,64,26,289,1838,0,244,1009,391,3482,0,0,22,0,0,22,54,14,0,1,45,1,145,1838,579,3.200000047683716,18275,579,31.600000381469727
2022,16,개신대학원대학교,대학원대학,사립,서울,-,137,0,137,4,24,6,257,428,176,0,176,3,24,6,284,493,0,6510,0,24,10,3,10,47,0,232,324,16,207,779,0,0,70,70,30,21,0,104,0,0,0,0,0,232,137,1.7000000476837158,6510,137,47.5
2022,17,거제대학교,전문대학,사립,경남,C그룹,1066,1066,0,37,62,68,0,1233,991,991,0,34,58,60,27,1170,0,41000,202,0,34,27,13,276,1765,0,497,555,773,3590,0,0,1,5,1,2,0,1,0,6,526,0,0,1765,1066,1.7000000476837158,41000,1066,38.5
2022,18,건국대학교,대학,사립,서울,A그룹,20271,15751,4520,659,1455,602,33219,56206,19890,15343,4547,627,1538,612,35359,58026,0,263207,3885,1276,516,300,1463,7440,28293,16664,10113,3827,34460,93357,0,0,0,0,0,231,120,575,319,0,0,23,636,44957,20271,2.200000047683716,263207,20271,13.0
2022,19,건국대학교(글로컬),대학,사립,충북,B그룹,7431,7014,417,462,350,208,0,8451,7113,6704,409,443,398,204,0,8158,0,58181,1423,119,143,148,45,1878,8858,817,2908,2257,15106,29946,0,0,0,0,0,60,124,131,30,0,0,134,1122,9675,7431,1.2999999523162842,58181,7431,7.800000190734863
2022,20,건동대학교,대학,사립,경북,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0
2022,21,건신대학원대학교,대학원대학,사립,대전,-,166,0,166,12,21,8,1097,1304,156,0,156,11,22,8,579,776,0,1432,0,29,7,2,17,55,0,606,84,67,13,770,0,0,187,65,0,0,0,18,0,0,0,0,0,606,166,3.700000047683716,1432,166,8.600000381469727
2022,22,건양대학교,대학,사립,충남,B그룹,7336,6754,582,376,231,265,937,9145,7062,6438,624,374,245,212,804,8697,0,107615,2101,116,165,129,167,2678,26035,1988,3197,2085,2725,36030,0,0,378,495,355,15,48,143,38,44,248,0,0,28023,7336,3.799999952316284,107615,7336,14.699999809265137
2022,23,경기과학기술대학교,전문대학,사립,경기,A그룹,4276,4276,0,115,263,70,152,4876,4411,4411,0,113,265,91,152,5032,0,110101,653,0,64,46,5,768,5052,0,848,542,38,6480,0,0,70,55,0,0,957,0,0,10,110,1,387,5052,4276,1.2000000476837158,110101,4276,25.700000762939453
2022,24,경기대학교,대학,사립,경기,A그룹,16112,14033,2079,578,751,274,7037,24752,15481,13243,2238,546,826,275,7455,24583,0,31317,1137,201,231,211,243,2023,6553,1591,3175,3108,35913,50340,0,0,527,6495,836,103,392,459,129,0,0,1,1727,8144,16112,0.5,31317,16112,1.899999976158142
2022,25,경남대학교,대학,사립,경남,A그룹,11943,10792,1151,467,535,257,1397,14599,11331,10194,1137,422,551,262,1253,13819,0,160703,2043,329,326,140,233,3071,11776,3171,5522,2716,57799,80984,0,0,524,1436,30,126,606,167,57,111,718,21,3210,14947,11943,1.2999999523162842,160703,11943,13.5
2022,26,경남도립거창대학,전문대학,공립,경남,C그룹,804,804,0,29,84,51,13,981,844,844,0,30,87,51,13,1025,0,5630,146,0,20,30,0,196,998,0,278,252,10,1538,0,0,25,0,0,0,0,0,0,1,20,2,222,998,804,1.2000000476837158,5630,804,7.0
2022,27,경남도립남해대학,전문대학,공립,경남,C그룹,728,728,0,24,81,65,0,898,805,805,0,24,79,51,0,959,0,17122,77,0,24,34,0,135,442,0,258,615,0,1315,0,0,0,0,0,0,0,0,0,0,0,0,0,442,728,0.6000000238418579,17122,728,23.5
2022,28,경남정보대학교,전문대학,사립,부산,A그룹,6030,6030,0,179,426,122,53,6810,6010,6010,0,175,435,119,87,6826,0,20902,629,0,53,50,33,765,7237,0,406,659,112,8414,0,0,10,20,83,0,0,0,0,46,1182,0,0,7237,6030,1.2000000476837158,20902,6030,3.5
2022,29,경동대학교,대학,사립,강원,B그룹,7549,7549,0,247,144,134,0,8074,7067,7067,0,234,164,132,0,7597,0,250000,2099,0,20,64,1,2184,14452,0,270,1002,1,15725,0,0,2500,1500,1000,247,221,11,0,0,0,93,556,14452,7549,1.899999976158142,250000,7549,33.099998474121094
2022,30,경민대학교,전문대학,사립,경기,B그룹,3845,3845,0,126,250,109,90,4420,3790,3790,0,125,226,99,119,4359,0,24917,563,0,74,54,23,714,9351,0,1828,1347,540,13066,0,0,15,55,130,8,3,29,0,7,82,4,1746,9351,3845,2.400000095367432,24917,3845,6.5
2022,31,경복대학교,전문대학,사립,경기,A그룹,6208,6208,0,170,325,85,0,6788,6134,6134,0,166,364,74,0,6738,0,126790,3659,0,492,252,0,4403,28468,0,10157,2710,0,41335,0,0,3600,3650,10,220,218,3,3,430,16626,0,0,28468,6208,4.599999904632568,126790,6208,20.399999618530277
2022,32,경북과학대학교,전문대학,사립,경북,C그룹,1845,1845,0,53,87,34,0,2019,1834,1834,0,51,92,30,0,2007,0,285,9,0,4,5,0,18,20,0,37,19,0,76,0,0,0,5,0,0,0,0,0,0,0,0,0,20,1845,0.0,285,1845,0.2000000029802322
2022,33,경북대학교,대학,국립,대구,A그룹,27380,21556,5824,1360,1752,1073,11312,42877,26917,21028,5889,1392,1819,1055,13432,44615,0,2637905,6452,1612,890,603,5718,15275,55261,19290,17208,9233,122427,223419,0,0,20496,17157,679,979,1292,1712,7508,192,3017,0,0,74551,27380,2.700000047683716,2637905,27380,96.3000030517578
2022,34,경북보건대학교,전문대학,사립,경북,C그룹,1233,1233,0,40,88,35,0,1396,1250,1250,0,39,100,53,0,1442,0,0,249,0,16,18,3,286,4260,0,202,195,141,4798,0,0,0,0,0,0,0,0,0,0,0,0,0,4260,1233,3.5,0,1233,0.0
2022,35,경북외국어대학교,대학,사립,대구,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0
2022,36,경북전문대학교,전문대학,사립,경북,B그룹,2736,2736,0,81,198,72,0,3087,2643,2643,0,77,167,76,0,2963,0,95600,369,0,24,42,0,435,1671,0,141,412,0,2224,0,0,608,152,8,0,0,2,0,2,64,0,0,1671,2736,0.6000000238418579,95600,2736,34.900001525878906
2022,37,경상국립대학교,대학,국립,경남,A그룹,20962,18301,2661,1019,1451,874,15231,39537,20144,17479,2665,1026,1478,828,15019,38495,0,353495,6292,616,870,507,3023,11308,41522,7930,13549,8232,29196,100429,0,0,7368,3174,794,338,200,1512,677,22,141,2,8,49452,20962,2.400000095367432,353495,20962,16.899999618530273
2022,38,경성대학교,대학,사립,부산,A그룹,12972,12396,576,455,606,285,4617,18935,12391,11785,606,429,596,257,4391,18064,0,52433,2230,157,257,158,158,2960,37602,2465,6134,3096,2958,52255,0,0,5245,3651,890,71,399,154,141,137,3290,40,883,40067,12972,3.0999999046325684,52433,12972,4.0
2022,39,경안대학원대학교,대학원대학,사립,경북,-,58,0,58,6,17,3,0,84,48,0,48,6,11,3,0,68,0,15,0,5,0,1,0,6,0,8,0,1,0,9,0,0,0,0,0,0,0,0,0,1,15,0,0,8,58,0.1000000014901161,15,58,0.3000000119209289
2022,40,경운대학교,대학,사립,경북,C그룹,4518,4397,121,197,189,154,10,5068,4345,4207,138,184,207,156,10,4902,0,37770,1468,11,46,51,0,1576,6719,163,726,459,0,8067,0,0,91,165,2,12,105,37,6,0,0,3,534,6882,4518,1.5,37770,4518,8.399999618530273
2022,41,경인교육대학교,대학,국립,인천,C그룹,3973,2630,1343,131,283,180,665,5232,3844,2564,1280,133,321,178,613,5089,0,167390,1282,203,112,82,39,1718,13638,3074,2636,1534,2907,23789,0,0,174,1120,68,97,109,102,10,17,1003,0,0,16712,3973,4.199999809265137,167390,3973,42.09999847412109
2022,42,경인여자대학교,전문대학,사립,인천,B그룹,4585,4585,0,112,200,59,328,5284,4170,4170,0,108,199,61,399,4937,0,102760,507,0,52,42,20,621,8527,0,1268,997,228,11020,0,0,21,54,77,0,0,66,1,0,0,2,201,8527,4585,1.899999976158142,102760,4585,22.399999618530277
2022,43,경일대학교,대학,사립,경북,B그룹,7141,6875,266,253,134,211,39,7778,7123,6852,271,247,115,202,40,7727,0,141747,1593,35,128,73,9,1838,11300,238,1563,1250,46,14397,0,0,530,3120,1046,8,10,25,1,20,728,23,1326,11538,7141,1.600000023841858,141747,7141,19.799999237060547
2022,44,경찰대학,기타,기타,충남,-,0,0,0,0,0,0,600,600,0,0,0,0,0,0,600,600,0,50420,247,30,47,169,309,802,3899,1213,2291,2941,1327,11671,0,0,32,61,0,48,5,99,16,2,40,0,0,5112,0,0.0,50420,0,0.0
2022,45,경희대학교,대학,사립,서울,A그룹,34454,26582,7872,1361,2219,1152,23085,62271,34414,25998,8416,1361,2365,1110,23544,62794,0,673552,5543,2120,858,573,2533,11627,60832,29238,16879,11439,80964,199352,0,0,24679,17487,3782,544,1270,1018,1510,81,2379,249,3359,90070,34454,2.5999999046325684,673552,34454,19.5
2022,46,계명대학교,대학,사립,대구,A그룹,23449,21302,2147,900,1013,745,1483,27590,22716,20753,1963,888,1029,525,1267,26425,0,419704,19249,3026,2326,1601,4221,30423,64116,14398,16463,6986,19056,121019,0,0,11573,22714,208,259,1570,1817,708,49,1501,60,2572,78514,23449,3.299999952316284,419704,23449,17.899999618530273
2022,47,계명문화대학교,전문대학,사립,대구,A그룹,4708,4708,0,124,510,117,1880,7339,4534,4534,0,127,521,94,1900,7176,0,36301,1007,0,99,59,24,1189,31960,0,1088,1071,1387,35506,0,0,46,69,58,18,0,5,0,27,267,0,0,31960,4708,6.800000190734863,36301,4708,7.699999809265137
2022,48,계약신학대학원대학교,대학원대학,사립,경기,-,9,0,9,3,0,3,0,15,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.0,0,9,0.0
2022,49,계원예술대학교,전문대학,사립,경기,B그룹,2832,2832,0,83,196,77,0,3188,2804,2804,0,80,200,76,0,3160,0,11843,463,0,29,30,0,522,5168,0,267,377,4498,10310,0,0,57,186,7,0,0,0,2,0,0,0,0,5168,2832,1.7999999523162842,11843,2832,4.199999809265137
2022,50,고려대학교,대학,사립,서울,A그룹,29572,20047,9525,1504,2769,1181,1658,36684,29445,19598,9847,1511,2929,1150,1740,36775,0,2261357,7719,3345,1013,881,401,13359,98358,84360,24546,14136,30881,252281,0,0,17525,30753,6112,2717,3616,5810,9256,551,3873,1,115,182718,29572,6.199999809265137,2261357,29572,76.5
2022,51,고려대학교(세종),대학,사립,세종,B그룹,7481,6599,882,261,473,227,371,8813,7309,6406,903,258,493,219,371,8650,0,165262,2409,600,325,274,711,4319,14329,5703,1643,1514,1666,24855,0,0,600,305,0,95,91,91,107,0,0,126,537,20032,7481,2.700000047683716,165262,7481,22.100000381469727
2022,52,고려사이버대학교,대학,사립,서울,A그룹,10457,10357,100,46,226,69,0,10798,10531,10404,127,44,231,69,0,10875,0,0,1118,16,3,11,739,1887,4805,74,8,29,3634,8550,0,0,0,0,0,1,0,1,0,0,0,0,0,4879,10457,0.5,0,10457,0.0
2022,53,고신대학교,대학,사립,부산,C그룹,4686,3781,905,301,178,170,799,6134,4405,3534,871,294,193,153,941,5986,0,92969,710,408,103,78,128,1427,7580,8517,2029,1219,2171,21516,0,0,2902,2510,2145,37,179,541,498,87,497,0,0,16097,4686,3.400000095367432,92969,4686,19.799999237060547
2022,54,공군사관학교,기타,기타,충북,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,103,0,4041,498,0,79,396,3,976,4798,0,1693,118203,78,124772,0,0,50,168,293,114,1,17,7,33,581,0,0,4798,0,0.0,4041,0,0.0
2022,55,공주교육대학교,대학,국립,충남,C그룹,2003,1456,547,86,120,74,20,2303,1970,1388,582,85,123,74,20,2272,0,125387,1405,55,68,22,6,1556,7688,204,917,416,8,9233,0,0,0,0,0,52,6,28,9,3,5,3,267,7892,2003,3.900000095367432,125387,2003,62.59999847412109
2022,56,과학기술연합대학원대학교,대학원대학,국립,대전,-,1282,0,1282,1034,210,73,0,2599,1297,0,1297,1109,197,72,0,2675,0,2986,0,174,107,24,0,305,0,1033,891,169,0,2093,0,0,0,0,0,0,0,6,6,0,0,0,0,1033,1282,0.800000011920929,2986,1282,2.299999952316284
2022,57,광신대학교,대학,사립,광주,C그룹,977,482,495,49,97,25,140,1288,964,457,507,50,115,25,140,1294,0,23676,44,66,13,8,5,136,617,565,181,79,83,1525,0,0,0,19,2,8,4,6,8,0,0,0,0,1182,977,1.2000000476837158,23676,977,24.200000762939453
2022,58,광양보건대학교,전문대학,사립,전남,C그룹,371,371,0,39,26,13,0,449,160,160,0,25,23,8,0,216,0,21,7,0,5,8,0,20,7,0,5,8,0,20,0,0,0,3,0,0,0,0,0,0,0,0,0,7,371,0.0,21,371,0.1000000014901161
2022,59,광운대학교,대학,사립,서울,B그룹,9900,8527,1373,332,559,247,6149,17187,9807,8496,1311,329,617,262,6296,17311,0,422549,3129,471,189,150,512,4451,21882,6196,3174,3244,31968,66464,0,0,627,903,113,43,596,215,37,77,826,0,0,28078,9900,2.799999952316284,422549,9900,42.70000076293945
2022,60,광주가톨릭대학교,대학,사립,전남,C그룹,109,79,30,18,5,29,525,686,94,60,34,18,4,21,579,716,0,16485,74,30,19,9,46,178,3434,3828,370,62,1606,9300,0,0,520,50,167,3,2,32,13,10,95,0,0,7262,109,66.5999984741211,16485,109,151.1999969482422
2022,61,광주과학기술원,대학,국립,광주,C그룹,2003,724,1279,180,112,722,66,3083,2020,727,1293,187,106,759,0,3072,0,93020,491,610,157,292,6,1556,5103,5023,8422,8208,22,26778,0,0,320,680,680,55,197,128,13,0,0,0,0,10126,2003,5.099999904632568,93020,2003,46.400001525878906
2022,62,광주교육대학교,대학,국립,광주,C그룹,1842,1330,512,76,171,100,54,2243,1795,1307,488,77,175,95,74,2216,0,24612,949,50,72,40,24,1135,5024,813,1753,444,143,8177,0,0,190,1300,120,80,8,83,0,3,56,0,0,5837,1842,3.200000047683716,24612,1842,13.399999618530272
2022,63,광주대학교,대학,사립,광주,B그룹,7146,6695,451,252,223,132,1795,9548,6776,6368,408,244,208,134,1644,9006,0,49902,1232,45,125,65,46,1513,34148,493,1464,933,1016,38054,0,0,1267,1410,252,21,343,151,34,58,220,2,2897,34641,7146,4.800000190734863,49902,7146,7.0
2022,64,광주보건대학교,전문대학,사립,광주,B그룹,3673,3673,0,101,175,85,0,4034,3639,3639,0,98,180,79,0,3996,0,4225,191,0,20,19,0,230,781,0,211,171,403,1566,0,0,0,0,0,0,13,6,1,0,0,0,0,781,3673,0.2000000029802322,4225,3673,1.2000000476837158
2022,65,광주여자대학교,대학,사립,광주,C그룹,3983,3779,204,144,162,79,166,4534,3973,3766,207,135,176,79,25,4388,0,43560,712,26,55,57,4,854,16021,326,582,779,84,17792,0,0,20,80,3,0,0,124,2,36,798,1,1804,16347,3983,4.099999904632568,43560,3983,10.899999618530272
2022,66,구미대학교,전문대학,사립,경북,A그룹,5163,5163,0,125,232,105,0,5625,5259,5259,0,126,245,78,2,5710,0,13213,266,0,4,18,2,290,2452,0,40,94,14,2600,0,0,0,0,0,0,0,3,0,13,639,0,0,2452,5163,0.5,13213,5163,2.5999999046325684
2022,67,구세군사관대학원대학교,대학원대학,사립,경기,-,30,0,30,8,9,7,6,60,22,0,22,8,8,6,6,50,0,773,0,25,10,3,5,43,0,538,79,3,20,640,0,0,40,2,0,0,0,0,0,0,0,0,0,538,30,17.899999618530273,773,30,25.799999237060547
2022,68,국군간호사관학교,기타,기타,대전,-,0,0,0,0,0,0,520,520,0,0,0,0,0,0,520,520,0,52157,214,0,53,20,28,315,1973,0,759,519,346,3597,0,0,46,22,54,12,2,2,2,8,110,0,0,1973,0,0.0,52157,0,0.0
2022,69,국립강릉원주대학교,대학,국립,강원,B그룹,8202,7536,666,369,406,391,43,9411,7813,7161,652,375,424,406,641,9659,0,51973,1445,139,227,136,54,2001,13394,1548,3657,1650,642,20891,0,0,852,1210,313,83,172,237,72,0,0,60,4004,14942,8202,1.7999999523162842,51973,8202,6.300000190734863
2022,70,국립경국대학교,대학,국립,경북,B그룹,6788,6173,615,307,433,334,28,7890,6376,5750,626,300,470,367,52,7565,0,90367,2348,222,191,204,34,2999,22717,3440,3448,3321,583,33509,0,0,105,407,464,197,15,166,15,58,994,0,0,26157,6788,3.900000095367432,90367,6788,13.300000190734863
2022,71,국립공주대학교,대학,국립,충남,A그룹,15012,12391,2621,559,930,579,1392,18472,14787,12155,2632,571,962,600,1556,18476,0,344258,3715,522,235,236,25,4733,26305,5055,3526,3064,19432,57382,0,0,575,428,538,210,162,287,84,13,82,101,620,31360,15012,2.0999999046325684,344258,15012,22.899999618530277
