YR,RK,SNM,SCR,ID,STYP,FND,RGN,USC,BR_TCNT_KB,BR_TCNT_OB,BR_TCNT_SUM,BR_BCNT_KB,BR_BCNT_OB,BR_BCNT_SUM,ER_EJN_PKG,ER_WDB_PKG,ER_EB_TCNT,ER_ELV_PKG,ER_TTL_PKG,ER_TTL_TCNT,SRL_KR,SRL_OT,SRL_TTL,AHC_ABI_BUY,AHC_ABI_DON,AHC_ABI_TTL,AHC_ATI,AHC_ARM,BPS_BO,BPS_SCP,BPS_BPS,GRR_AHBC,GRR_BO,GRR_GRR,FACLT_LAS,FACLT_RS_TRS,FACLT_EQP_TPC,APS_AR,APS_SCC,APS_APS,STL_USTL,STL_BC,STL_SRC,STL_NBC,STL_ERC_EJN,STL_ERC_WDB,STL_ERC_EB,STL_ERC_OER,STL_MCT,BGT_UBGT,BGT_BC,BGT_SRC,BGT_NBC,BGT_ERC_EJN,BGT_ERC_WDB,BGT_ERC_EB,BGT_ERC_OER,BGT_MCT,CPSS_MC,CPSS_SCP,CPSS_CPS,LBRT_MC,LBRT_USTL,LBRT_BRT,BG3Y_MCS_19A,BG3Y_MCS_20B,BG3Y_MCS_21C,BG3Y_BG3Y,VUC_VTC_PYR_SC,VUC_VTC_PYR_UGRD,VUC_VTC_PYR_GRAD,VUC_VTC_PYR_FFAC,VUC_VTC_PYR_PFAC,VUC_VTC_PYR_STF,VUC_VTC_PYR_OTH,VUC_VTC_PYR_SUM,VUC_VTC_CYR_SC,VUC_VTC_CYR_UGRD,VUC_VTC_CYR_GRAD,VUC_VTC_CYR_FFAC,VUC_VTC_CYR_PFAC,VUC_VTC_CYR_STF,VUC_VTC_CYR_OTH,VUC_VTC_CYR_SUM,VUC_DPC,VUC_UC_LUC,LS_LU_UGRD,LS_LU_GRAD,LS_LU_FAC,LS_LU_STF,LS_LU_OTH,LS_LU_SUM,LS_LB_UGRD,LS_LB_GRAD,LS_LB_FAC,LS_LB_STF,LS_LB_OTH,LS_LB_SUM,RCOL_RBF10_REQ,RCOL_RBF10_PRV,RCOL_RAF10_CSLT,RCOL_RAF10_PHN,RCOL_RAF10_ONL,RCOL_RFLN_REQ,RCOL_RFLN_PRV,RCOL_RFC_REQ,RCOL_RFC_PRV,UE_OEU_EDC,UE_OEU_EP,UE_REU_EDC,UE_REU_EP,LPS_LB,LPS_SCP,LPS_LPS,VPS_VC,VPS_SCP,VPS_VPS,STF_FT_EXC_SL1,STF_FT_EXC_SL2,STF_FT_EXC_ALIB,STF_FT_EXC_NOH,STF_FT_EXC_SUM,STF_FT_MRL_SL1,STF_FT_MRL_SL2,STF_FT_MRL_ALIB,STF_FT_MRL_NOH,STF_FT_MRL_SUM,STF_PT_EXC_SL1,STF_PT_EXC_SL2,STF_PT_EXC_ALIB,STF_PT_EXC_NOH,STF_PT_EXC_SUM,STF_PT_MRL_SL1,STF_PT_MRL_SL2,STF_PT_MRL_ALIB,STF_PT_MRL_NOH,STF_PT_MRL_SUM,STF_TTL_EXC_SL1,STF_TTL_EXC_SL2,STF_TTL_EXC_ALIB,STF_TTL_EXC_NOH,STF_TTL_EXC_SUM,STF_TTL_MRL_SL1,STF_TTL_MRL_SL2,STF_TTL_MRL_ALIB,STF_TTL_MRL_NOH,STF_TTL_MRL_SUM,STF_TTL_SUM_SL1,STF_TTL_SUM_SL2,STF_TTL_SUM_ALIB,STF_TTL_SUM_NOH,STF_TTL_SUM_SUM,SES_OE_PTH,SES_OE_PTC,SES_REL_PTH,SES_REL_PTC,SES_OE2_PTH,SES_OE2_PTC,SPK_FT_LIB,SPK_FT_NLIB,SPK_PT_LIB,SPK_PT_NLIB,SPK_SCC,SPK_SPK,LPK_LFT2,LPK_LPT2,LPK_SCC,LPK_LPK,EHS_EH,EHS_LFT,EHS_LPT,EHS_EHS
2021,36,순천향대학교,69.5,251,대학,사립,충남,A그룹,350702,232441,583143,585149,261496,846645,37,27,246816,4,68,246816,117,11,128,17051,1604,18655,16862,0,846645,11771,71.9000015258789,18655,846645,2.299999952316284,8760,585,48,8760,2003,4.400000095367432,151994733221,427762882,34609485,23071297,930496384,144944610,0,106564398,1667449056,163654805000,356150000,34000000,24000000,880509797,143562207,0,100373475,1538595479,1667449056,8288,201188.4,1667449056,151994733221,1.1,1606705486,1678654011,1667449056,1.9,30267,18924,11343,1724,3036,970,8428,44425,30796,19016,11780,1729,3451,1189,7111,44276,0,1137874,8738,5829,1672,2313,779,19331,83333,100152,36350,28070,112956,360861,0,0,32050,30466,12434,4154,6255,2234,9314,13,216,259,9550,183485,30267,6.099999904632568,1137874,30267,37.59999847412109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,37,국립부경대학교,69.4,76,대학,국립,부산,A그룹,367212,154491,521703,1076403,244455,1320858,30,27,124097,4,61,124097,492,133,625,17453,6543,23996,17896,0,1320858,18376,71.9000015258789,23996,1320858,1.899999976158142,2263.5,473,38,2263.5,3996,.6000000238418579,18114006180,48044770,2259400,0,7775000,2419277,0,8000000,68498447,17692144672,38000000,2000000,1000000,0,2600000,0,0,43600000,68498447,1860,36827.1,68498447,18114006180,.4,62338178,63655127,68498447,4.9,524,457,67,25,37,36,3,625,491,428,63,24,34,35,3,587,0,11700,100,12,14,5,0,131,408,76,159,33,0,676,0,0,6,5,5,0,0,0,0,1,38,0,0,484,524,.8999999761581421,11700,524,22.299999237060547,4,5,0,0,9,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,4,6,0,0,10,0,1,0,0,1,4,7,0,0,11,243.5,112,230.5,83,787,220,10,0,1,0,7304,1.5,10,1,7304,1.5,1261,10,0,126.0999984741211
2021,38,동아대학교,69,145,대학,사립,부산,A그룹,585594,257353,842947,1050016,368491,1418507,31,19,97208,0,50,97208,314,121,435,16217,4831,21048,12402,0,1418507,20331,69.80000305175781,21048,1418507,1.5,252,73,3,252,93,2.700000047683716,3610115923,19005380,11380020,0,0,11413458,0,0,41798858,4506180000,22000000,11000000,0,0,22500000,0,0,55500000,41798858,76,549985,41798858,3610115923,1.2,61537170,57476643,41798858,-16.9,9759,8979,780,346,499,165,1116,11885,9367,8619,748,336,491,191,1049,11434,0,338670,1093,39,152,101,51,1436,25672,897,4041,2819,2637,36066,0,0,222,1110,2220,31,108,175,63,0,0,32,135,26569,9759,2.700000047683716,338670,9759,34.70000076293945,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,8,2,0,0,0,0,0,1,4650,.1000000014901161,0,0,4650,0,8,2,1,2.700000047683716
2021,39,대구경북과학기술원,68.9,110,대학,국립,대구,C그룹,66698,16905,83603,73024,68677,141701,42,33,320032,1,76,320032,0,0,0,4118,0,4118,3860,0,141701,1527,92.8000030517578,4118,141701,3,32493.30078125,4617,205,32493.30078125,26348,1.2000000476837158,0,71400,0,0,0,0,0,0,71400,0,5000000,0,0,0,0,0,0,5000000,71400,0,0,71400,0,0,207800,554000,71400,39.7,1904,1904,0,52,122,58,0,2136,1880,1880,0,176,126,71,0,2253,0,2136,55,0,9,23,0,87,436,0,45,213,0,694,0,0,68,24,6,0,0,0,0,0,0,0,0,436,1904,.2000000029802322,2136,1904,1.100000023841858,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,5,1,0,0,38,9,1,0,0,0,1535,.699999988079071,1,0,1535,.699999988079071,43,1,0,43
2021,40,계명대학교,68.7,46,대학,사립,대구,A그룹,526700,351938,878638,1663930,495613,2159543,38,52,384156,3,93,384156,1552,213,1765,60614,5807,66421,57217,24031,2159543,22930,94.1999969482422,66421,2159543,3.200000047683716,210,56,18,210,69,3,293552997129,466506840,592477850,15475000,1181303522,999831842,0,63769258,3319364312,234619251000,782714000,637814000,34000000,852778000,567552000,0,94200000,2969058000,3319364312,21509,154324.4,3319364312,293552997129,1.1,2783807890,2907106666,3319364312,9.3,13025,12454,571,438,568,275,5140,19446,12972,12396,576,455,606,285,4617,18935,0,17198,2217,150,288,131,176,2962,48976,3468,8127,3867,3376,67814,0,0,1996,2585,688,102,302,193,189,0,0,195,7097,52444,13025,4,17198,13025,1.2999999523162842,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,51.5,10,39,9,0,0,1,0,4585,.2000000029802322,0,1,4585,.2000000029802322,90.5,0,2,45.29999923706055
2021,41,조선대학교,68.6,335,대학,사립,광주,A그룹,485417,227693,713110,1007678,397335,1405013,32,29,161326,3,64,161326,140,48,188,22282,6480,28762,18843,6,1405013,21073,66.69999694824219,28762,1405013,2.0999999046325684,7101,180,5,7101,832,8.5,20945644189,5400000,600000,0,0,0,0,0,6000000,3583723000,6000000,0,0,0,0,0,0,6000000,6000000,847,7083.8,6000000,20945644189,0,9450000,8612000,6000000,-19.6,54,54,0,5,5,24,0,88,41,41,0,8,5,30,0,84,0,5,3,0,1,1,0,5,12,0,2,8,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,12,54,.2000000029802322,5,54,.1000000014901161,1,0,0,0,1,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,1,2,0,0,3,0,0,0,0,0,1,2,0,0,3,36,9,36,12,0,0,1,0,2,0,2048,1.2999999523162842,1,2,2048,1.5,72,1,2,24
2021,42,숭실대학교,68.5,252,대학,사립,서울,A그룹,431623,362078,793701,736753,404862,1141615,39,53,465839,6,98,465839,207,138,345,175915,3515,179430,160119,0,1141615,16141,70.69999694824219,179430,1141615,18.600000381469727,5612,645,50,5612,1842,3,20671982192,34973800,2865000,0,0,0,0,0,37838800,18924949000,35000000,4000000,0,0,0,0,0,39000000,37838800,1207,31349.5,37838800,20671982192,.2,38213910,38166270,37838800,-.5,8288,7332,956,399,483,231,271,9672,8105,7096,1009,411,518,266,494,9794,0,98250,1736,363,221,374,160,2854,47454,14679,6281,7906,42716,119036,0,0,220,226,67,77,93,119,768,4,43,26,777,62133,8288,7.5,98250,8288,11.899999618530272,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,14,5,14,3,1,0,0,0,44,22.700000762939453,1,0,44,22.700000762939453,28,1,0,28
2021,43,제주대학교,68.2,332,대학,국립,제주,A그룹,479725,303195,782920,1017780,424360,1442140,25,36,412113,3,64,412113,415,238,653,15457,7300,22757,14865,0,1442140,11772,122.5,22757,1442140,1.600000023841858,403,182,1,403,493,.800000011920929,2889889450,2880000,0,0,0,0,0,0,2880000,1888157000,2400000,0,0,0,0,0,0,2400000,2880000,519,5549.1,2880000,2889889450,.1,4320000,0,2880000,0,530,530,0,34,51,31,0,646,489,489,0,63,26,45,0,623,0,200,39,0,24,15,0,78,40,0,20,18,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,40,530,.1000000014901161,200,530,.4000000059604645,1,2,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,4,0,0,0,0,0,1,2,1,0,4,10,5,118,24,249,74,4,0,0,0,1686,2.400000095367432,4,0,1686,2.400000095367432,377,5,0,75.4000015258789
2021,44,차의과학대학교,68.1,344,대학,사립,경기,C그룹,46728,16464,63192,88558,23838,112396,8,10,14938,0,18,14938,170,10,180,1786,11476,13262,7767,0,112396,3423,32.79999923706055,13262,112396,13.399999618530272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,539,539,0,23,31,27,0,620,454,454,0,43,21,38,0,556,0,6,2,0,0,4,0,6,3,0,0,7,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3,539,0,6,539,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,2,0,0,0,0,0,0,1,0,1,2,0,1,0,0,1,0,2,0,1,3,0,0,0,0,179,32,1,0,1,1,2451,.8999999761581421,1,1,2451,.800000011920929,179,1,3,44.79999923706055
2021,45,국민대학교,67.8,83,대학,사립,서울,A그룹,454321,223451,677772,1144945,308621,1453566,29,32,150932,7,68,150932,506,160,666,16426,4409,20835,15105,128,1453566,18122,80.19999694824219,20835,1453566,1.5,0,0,0,0,6988,0,288997245670,539810739,667069830,10044030,1973973886,550519280,0,18806963,3760224728,254670761000,562800000,656400000,7500000,2085558000,100000000,0,15000000,3427258000,3760224728,22114,170038.2,3760224728,288997245670,1.3,2945709462,2971577588,3760224728,13.7,1490,1351,139,47,111,52,230,1930,1840,1629,211,56,117,55,231,2299,0,149,70,25,24,22,8,149,383,155,319,221,211,1289,0,0,149,210,3,6,30,3,4,0,0,7,287,538,1490,.4000000059604645,149,1490,.1000000014901161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,0,0,0,230,0,0,1,0,0
2021,46,명지대학교,67.8,160,대학,사립,서울,A그룹,668280,291238,959518,1218318,360348,1578666,12,15,257724,4,31,257724,1171,56,1227,17871,2797,20668,18073,0,1578666,15634,101,20668,1578666,1.2999999523162842,12967,2105,150,12967,9619,1.2999999523162842,230999467000,142048000,0,3000000,1724000000,70000000,0,157000000,2096048000,236124161000,145000000,0,5000000,1511000000,218000000,0,0,1879000000,2096048000,2042,1026468.2,2096048000,230999467000,.9,1988000000,1572747000,2096048000,6.2,1882,1364,518,72,174,99,0,2227,1842,1330,512,76,171,100,54,2243,0,8580,679,46,75,44,14,858,3893,700,1985,464,59,7101,0,0,180,1250,120,38,11,57,0,0,0,0,0,4593,1882,2.400000095367432,8580,1882,4.599999904632568,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,2,0,0,2,0,0,49.5,7,0,0,1,0,1,0,3013,.6000000238418579,1,1,3013,.699999988079071,49.5,1,1,24.799999237060547
2021,47,인천대학교,67.7,313,대학,국립,인천,A그룹,532529,140956,673485,1065059,211435,1276494,39,30,78021,3,72,78021,282,40,322,42566,3128,45694,25838,12825,1276494,13210,96.5999984741211,45694,1276494,3.700000047683716,5767,458,52,5767,2647,2.200000047683716,68996250497,155734750,7637800,2216830,24697000,6100000,0,28099200,224485580,66471942417,167800000,7800000,3000000,25000000,7000000,0,25000000,235600000,224485580,6680,33605.6,224485580,68996250497,.3,175797900,224488110,224485580,13.8,10462,9176,1286,377,860,235,233,12167,11052,9480,1572,383,946,282,185,12848,0,210027,2765,690,277,277,121,4130,35866,11198,6996,4471,4287,62818,0,0,684,2776,169,2636,7725,125,270,3,61,314,2299,47064,10462,4.5,210027,10462,20.100000381469727,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,1,0,0,2,0,0,0,0,57.5,11,2,0,0,0,1738,1.2000000476837158,2,0,1738,1.2000000476837158,57.5,2,0,28.799999237060547
2021,48,서울과학기술대학교,67.6,196,대학,국립,서울,A그룹,275226,110562,385788,654964,129238,784202,35,35,73120,4,74,73120,390,21,411,22338,1764,24102,14159,0,784202,12176,64.4000015258789,24102,784202,3.200000047683716,17684,3113,186,17684,10444,1.7000000476837158,74286668920,142188200,22143000,3760800,17989000,5399751,0,11000000,202480751,79092609000,136948000,15000000,4000000,18000000,6000000,0,6000000,185948000,202480751,6055,33440.3,202480751,74286668920,.3,206944080,205168233,202480751,-1.1,7028,6860,168,229,301,137,264,7959,6956,6771,185,244,309,143,0,7652,0,78614,936,13,120,124,4,1197,7338,78,2404,3042,45,12907,0,0,0,17,7,28,131,77,47,0,0,6,1448,7416,7028,1.100000023841858,78614,7028,11.199999809265137,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,30,2,0,0,0,1,0,0,126,6.300000190734863,0,0,126,0,30,0,0,0
