Year,ID,SchName,SchType,FoundType,Region,UnivScale,VolunteerUserCnt_VolunteerTC_PrevYear_StCount,VolunteerUserCnt_VolunteerTC_PrevYear_Undergrad,VolunteerUserCnt_VolunteerTC_PrevYear_GradSt,VolunteerUserCnt_VolunteerTC_PrevYear_FullFaculty,VolunteerUserCnt_VolunteerTC_PrevYear_PartFaculty,VolunteerUserCnt_VolunteerTC_PrevYear_Staff,VolunteerUserCnt_VolunteerTC_PrevYear_Other,VolunteerUserCnt_VolunteerTC_PrevYear_TotalSum,VolunteerUserCnt_VolunteerTC_CurrYear_StCount,VolunteerUserCnt_VolunteerTC_CurrYear_Undergrad,VolunteerUserCnt_VolunteerTC_CurrYear_GradSt,VolunteerUserCnt_VolunteerTC_CurrYear_FullFaculty,VolunteerUserCnt_VolunteerTC_CurrYear_PartFaculty,VolunteerUserCnt_VolunteerTC_CurrYear_Staff,VolunteerUserCnt_VolunteerTC_CurrYear_Other,VolunteerUserCnt_VolunteerTC_CurrYear_TotalSum,VolunteerUserCnt_DeptCnt,VolunteerUserCnt_UserCnt_LibUserCnt,LoanStatus_LoanUserCnt_Undergrad,LoanStatus_LoanUserCnt_GradSt,LoanStatus_LoanUserCnt_Faculty,LoanStatus_LoanUserCnt_Staff,LoanStatus_LoanUserCnt_Other,LoanStatus_LoanUserCnt_TotalSum,LoanStatus_LoanBookCnt_Undergrad,LoanStatus_LoanBookCnt_GradSt,LoanStatus_LoanBookCnt_Faculty,LoanStatus_LoanBookCnt_Staff,LoanStatus_LoanBookCnt_Other,LoanStatus_LoanBookCnt_TotalSum,RefCollab_RefBefore2010_Request,RefCollab_RefBefore2010_Provided,RefCollab_RefAfter2010_Consultation,RefCollab_RefAfter2010_Phone,RefCollab_RefAfter2010_Online,RefCollab_RefLoan_Request,RefCollab_RefLoan_Provided,RefCollab_RefCopy_Request,RefCollab_RefCopy_Provided,UserEdu_OnsiteEduUser_EduCount,UserEdu_OnsiteEduUser_EduPartCnt,UserEdu_RemoteEduUser_EduCount,UserEdu_RemoteEduUser_EduPartCnt,LoanPerSt_LoanBookCnt,LoanPerSt_StCountPrev,LoanPerSt_LoanPerSt,VisitPerSt_VisitCnt,VisitPerSt_StCountPrev,VisitPerSt_VisitPerSt
2021,231,성운대학교,전문대학,사립,경북,C그룹,1602,1602,0,48,64,33,12,1759,1491,1491,0,109,68,37,16,1721,0,2160,44,0,11,11,7,73,279,0,167,298,31,775,0,0,4,3,0,0,0,0,0,0,0,0,0,279,1602,0.2000000029802322,2160,1602,1.2999999523162842
2021,232,성화대학,전문대학,사립,전남,B그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0
2021,233,세경대학교,전문대학,사립,강원,C그룹,1040,1040,0,29,56,34,0,1159,967,967,0,82,53,29,0,1131,0,537,83,0,11,7,0,101,317,0,43,21,0,381,0,0,0,0,0,0,0,0,0,5,218,0,0,317,1040,0.3000000119209289,537,1040,0.5
2021,234,세계사이버대학,기타,기타,경기,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0
2021,235,세명대학교,대학,사립,충북,B그룹,8084,7804,280,271,299,160,314,9128,7567,7273,294,299,315,170,58,8409,0,26430,895,53,120,92,30,1190,20581,971,2921,1915,1340,27728,0,0,0,0,41,55,12,131,11,0,0,1,304,21552,8084,2.700000047683716,26430,8084,3.299999952316284
2021,236,세종대학교,대학,사립,서울,A그룹,14454,11946,2508,516,689,229,12847,28735,14706,11854,2852,546,737,327,14172,30488,0,81093,2457,436,324,169,236,3622,13776,3543,3066,1835,31022,53242,0,0,1625,1916,611,59,109,119,120,0,0,9,77,17319,14454,1.2000000476837158,81093,14454,5.599999904632568
2021,237,세한대학교,대학,사립,충남,C그룹,3984,3914,70,142,112,68,189,4495,3921,3601,320,136,119,74,177,4427,0,6573,68,0,35,18,0,121,224,0,1368,471,820,2883,0,0,0,0,0,0,0,3,0,7,12,0,0,224,3984,0.1000000014901161,6573,3984,1.600000023841858
2021,238,송곡대학교,전문대학,사립,강원,C그룹,635,635,0,23,58,46,1,763,649,649,0,96,71,52,0,868,0,1232,48,0,7,16,13,84,691,0,83,102,65,941,0,0,0,0,0,0,0,0,0,0,0,0,0,691,635,1.100000023841858,1232,635,1.899999976158142
2021,239,송원대학교,대학,사립,광주,C그룹,3066,2980,86,121,99,71,0,3357,3142,3030,112,112,108,71,0,3433,0,15276,176,1,20,45,0,242,10234,100,153,1137,108,11732,0,0,7,187,0,0,0,1,0,6,57,2,83,10334,3066,3.400000095367432,15276,3066,5.0
2021,240,송호대학교,전문대학,사립,강원,C그룹,946,946,0,30,62,56,17,1111,945,945,0,94,64,59,17,1179,0,4675,79,0,8,21,2,110,1904,0,104,176,19,2203,0,0,250,15,0,0,0,0,0,0,0,0,0,1904,946,2.0,4675,946,4.900000095367432
2021,241,수도국제대학원대학교,대학원대학,사립,서울,-,372,0,372,21,58,12,0,463,358,0,358,76,56,12,0,502,0,494,0,76,15,4,0,95,0,532,154,37,0,723,0,0,0,0,0,4,0,26,0,0,0,0,0,532,372,1.399999976158142,494,372,1.2999999523162842
2021,242,수성대학교,전문대학,사립,대구,B그룹,3484,3484,0,83,235,102,18,3922,3326,3326,0,317,233,108,19,4003,0,6788,563,0,37,56,5,661,6440,0,459,878,27489,35266,0,0,20,60,1,3,0,22,0,0,0,0,0,6440,3484,1.7999999523162842,6788,3484,1.899999976158142
2021,243,수원가톨릭대학교,대학,사립,경기,C그룹,170,121,49,11,35,35,145,396,184,128,56,11,31,35,189,450,0,17147,125,70,30,12,30,267,5456,5399,1029,347,430,12661,0,0,69,29,7,73,32,21,13,6,106,0,0,10855,170,63.900001525878906,17147,170,100.9000015258789
2021,244,수원과학대학교,전문대학,사립,경기,B그룹,5981,5981,0,144,182,62,105,6474,4621,4621,0,296,158,65,91,5231,0,8674,58,0,47,44,0,149,4800,0,1123,794,0,6717,0,0,52,118,0,1,0,1,0,0,0,68,2386,4800,5981,0.800000011920929,8674,5981,1.5
2021,245,수원대학교,대학,사립,경기,B그룹,9876,9033,843,327,687,148,402,11440,9581,8795,786,318,693,134,410,11136,0,28891,7033,77,100,64,2,7276,12229,751,1312,1871,42,16205,0,0,2250,4500,57,28,15,38,22,0,0,18,93,12980,9876,1.2999999523162842,28891,9876,2.900000095367432
2021,246,수원여자대학교,전문대학,사립,경기,B그룹,4367,4367,0,116,211,61,31,4786,3996,3996,0,370,253,137,41,4797,0,34864,380,0,47,64,0,491,8055,0,780,900,25,9760,0,0,0,0,0,0,0,1,0,4,122,8,334,8055,4367,1.7999999523162842,34864,4367,8.0
2021,247,숙명여자대학교,대학,사립,서울,A그룹,12391,10123,2268,453,1119,355,4762,19080,12596,10172,2424,440,1171,339,5277,19823,0,102086,3205,1205,389,182,529,5510,95839,38500,16484,5195,22032,178050,0,0,2219,3373,201,703,284,1032,175,13,72,98,1313,134339,12391,10.800000190734863,102086,12391,8.199999809265137
2021,248,순복음대학원대학교,대학원대학,사립,서울,-,116,0,116,9,11,2,0,138,118,0,118,24,15,3,0,160,0,145,0,7,1,0,0,8,0,13,1,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,13,116,0.1000000014901161,145,116,1.2999999523162842
2021,249,순복음총회신학교,대학,사립,충북,C그룹,185,185,0,14,14,5,0,218,171,171,0,13,11,6,0,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,0.0,0,185,0.0
2021,250,순천제일대학교,전문대학,사립,전남,B그룹,2551,2551,0,75,133,75,0,2834,2534,2534,0,216,143,77,0,2970,0,4092,260,0,19,26,1,306,3475,0,303,256,13,4047,0,0,8,12,1,8,0,0,0,23,749,0,0,3475,2551,1.399999976158142,4092,2551,1.600000023841858
2021,251,순천향대학교,대학,사립,충남,A그룹,11771,10755,1016,929,694,308,130,13832,11665,10610,1055,929,701,401,118,13814,0,89602,1393,152,217,146,3,1911,26582,2784,5334,2371,144,37215,0,0,992,1984,55,65,192,2660,141,0,0,1,36,29366,11771,2.5,89602,11771,7.599999904632568
2021,252,숭실대학교,대학,사립,서울,A그룹,16141,13613,2528,523,812,275,21913,39664,16346,13792,2554,539,851,322,21515,39573,0,609113,3978,963,506,295,1320,7062,61349,27300,23226,9153,27680,148708,0,0,68,373,1512,382,275,702,177,6,50,173,4084,88649,16141,5.5,609113,16141,37.70000076293945
2021,253,숭실사이버대학교,대학,사립,서울,B그룹,6316,6316,0,35,172,59,0,6582,6988,6988,0,38,172,59,0,7257,0,964,75,0,0,0,0,75,127,0,0,0,0,127,0,0,0,0,0,0,0,0,0,0,0,0,0,127,6316,0.0,964,6316,0.2000000029802322
2021,254,숭의여자대학교,전문대학,사립,서울,B그룹,3396,3396,0,76,147,43,0,3662,3273,3273,0,217,139,47,0,3676,0,6245,77,0,27,39,0,143,5526,0,501,758,1491,8276,0,0,0,0,0,0,0,9,9,0,0,1,1180,5526,3396,1.600000023841858,6245,3396,1.7999999523162842
2021,255,신경주대학교,대학,사립,경북,C그룹,1097,1013,84,66,51,54,0,1268,833,750,83,60,45,50,0,988,0,734,69,2,18,23,0,112,661,30,208,676,8,1583,0,0,262,203,0,2,38,26,37,0,0,0,0,691,1097,0.6000000238418579,734,1097,0.699999988079071
2021,256,신구대학교,전문대학,사립,경기,A그룹,6749,6749,0,173,311,62,0,7295,6488,6488,0,477,305,68,47,7385,0,33794,474,0,70,34,20,598,13197,0,4823,921,238,19179,0,0,0,0,3,0,0,1,0,0,0,0,0,13197,6749,2.0,33794,6749,5.0
2021,257,신라대학교,대학,사립,부산,B그룹,9607,8921,686,314,276,178,862,11237,9058,8341,717,329,308,168,803,10666,0,48203,1137,96,210,95,21,1559,33995,915,7946,2408,248,45512,0,0,1992,3735,865,131,83,92,139,55,490,76,2236,34910,9607,3.5999999046325684,48203,9607,5.0
2021,258,신성대학교,전문대학,사립,충남,B그룹,3678,3678,0,118,193,66,40,4095,3243,3243,0,301,186,64,0,3794,0,29622,635,0,44,41,16,736,3163,0,1023,697,2017,6900,0,0,0,0,0,0,0,5,0,1,30,0,0,3163,3678,0.8999999761581421,29622,3678,8.100000381469727
2021,259,신안산대학교,전문대학,사립,경기,B그룹,4071,4071,0,120,159,96,0,4446,3043,3043,0,268,153,123,0,3587,0,1660,454,0,17,48,0,519,469,0,601,511,0,1581,0,0,0,0,0,0,0,0,0,3,4,0,0,469,4071,0.1000000014901161,1660,4071,0.4000000059604645
2021,260,신한대학교,대학,사립,경기,B그룹,6754,6338,416,230,336,284,11,7615,6758,6377,381,224,342,290,12,7626,0,29004,904,15,80,130,6,1135,5174,101,783,1154,65,7277,0,0,74,171,27,10,1,39,2,1,1,34,135,5275,6754,0.800000011920929,29004,6754,4.300000190734863
2021,261,신흥대학교,전문대학,사립,경기,A그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0
2021,262,실천신학대학원대학교,대학원대학,사립,경기,-,53,0,53,6,3,4,2,68,44,0,44,13,7,5,1,70,0,268,0,19,3,1,1,24,0,145,51,3,4,203,0,0,3,7,3,3,0,4,0,0,0,0,0,145,53,2.700000047683716,268,53,5.099999904632568
2021,263,아신대학교,대학,사립,경기,C그룹,1197,617,580,56,47,30,438,1768,1157,549,608,54,48,28,443,1730,0,3779,185,311,28,16,19,559,2327,8531,465,126,376,11825,0,0,976,488,122,41,0,12,7,1,120,2,60,10858,1197,9.100000381469728,3779,1197,3.200000047683716
2021,264,아주대학교,대학,사립,경기,A그룹,13356,9547,3809,725,809,291,11656,26837,13640,9692,3948,743,817,338,8614,24152,0,161648,3330,1036,395,345,1217,6323,28909,9957,8777,5082,16312,69037,0,0,848,1484,1140,232,313,1755,1375,1,7,59,1636,38866,13356,2.900000095367432,161648,13356,12.100000381469728
2021,265,아주자동차대학교,전문대학,사립,충남,C그룹,910,910,0,26,27,16,0,979,858,858,0,57,29,19,0,963,0,2485,81,0,23,14,0,118,577,0,268,81,0,926,0,0,8,10,0,0,0,0,0,0,0,0,0,577,910,0.6000000238418579,2485,910,2.700000047683716
2021,266,안동과학대학교,전문대학,사립,경북,B그룹,2612,2612,0,88,153,140,0,2993,2369,2369,0,236,154,121,0,2880,0,23856,102,0,22,45,0,169,1918,0,689,821,0,3428,0,0,86,423,5,0,0,0,0,0,0,1,2414,1918,2612,0.699999988079071,23856,2612,9.100000381469728
2021,267,안산대학교,전문대학,사립,경기,A그룹,4550,4550,0,119,193,66,0,4928,4213,4213,0,321,197,91,0,4822,0,9796,181,0,42,39,10,272,1007,0,589,613,7294,9503,0,0,456,912,25,14,20,8,5,0,0,1,1277,1007,4550,0.2000000029802322,9796,4550,2.200000047683716
2021,268,안양대학교,대학,사립,경기,B그룹,5329,4810,519,189,189,110,0,5817,5008,4580,428,197,199,111,0,5515,0,42638,280,44,39,45,0,408,1135,474,502,555,2186,4852,0,0,21,125,5,0,0,14,14,0,0,37,195,1609,5329,0.3000000119209289,42638,5329,8.0
2021,269,에스라성경대학원대학교,대학원대학,사립,경기,-,73,0,73,6,2,7,0,88,68,0,68,8,2,7,0,85,0,100,0,48,7,3,0,58,0,648,132,10,0,790,0,0,0,0,0,5,0,13,0,1,25,0,0,648,73,8.899999618530273,100,73,1.399999976158142
2021,270,여주대학교,전문대학,사립,경기,B그룹,5357,5357,0,162,268,117,979,6883,4526,4526,0,375,216,111,983,6211,0,24500,213,0,39,36,21,309,895,0,557,896,1857,4205,0,0,0,0,0,0,0,0,0,0,0,0,0,895,5357,0.2000000029802322,24500,5357,4.599999904632568
2021,271,연성대학교,전문대학,사립,경기,A그룹,6030,6030,0,155,243,74,0,6502,5813,5813,0,414,252,77,113,6669,0,4997,622,0,70,59,0,751,6114,0,986,793,0,7893,0,0,0,0,0,0,0,0,0,0,0,1,448,6114,6030,1.0,4997,6030,0.800000011920929
2021,272,연세대학교,대학,사립,서울,A그룹,30267,18924,11343,1724,3036,970,8428,44425,30796,19016,11780,1729,3451,1189,7111,44276,0,1137874,8738,5829,1672,2313,779,19331,83333,100152,36350,28070,112956,360861,0,0,32050,30466,12434,4154,6255,2234,9314,13,216,259,9550,183485,30267,6.099999904632568,1137874,30267,37.59999847412109
2021,273,연세대학교(미래),대학,사립,강원,B그룹,8288,7332,956,399,483,231,271,9672,8105,7096,1009,411,518,266,494,9794,0,98250,1736,363,221,374,160,2854,47454,14679,6281,7906,42716,119036,0,0,220,226,67,77,93,119,768,4,43,26,777,62133,8288,7.5,98250,8288,11.899999618530272
2021,274,연암공과대학교,전문대학,사립,경남,C그룹,1207,1207,0,39,81,44,0,1371,1198,1198,0,109,71,56,0,1434,0,11531,72,0,24,37,1,134,381,0,372,518,1486,2757,0,0,538,82,0,0,0,1,0,0,0,0,0,381,1207,0.3000000119209289,11531,1207,9.600000381469728
2021,275,연암대학교,전문대학,사립,충남,C그룹,1105,1105,0,32,59,79,0,1275,1038,1038,0,90,57,88,0,1273,0,7684,74,0,9,28,1,112,371,0,60,234,61,726,0,0,42,36,2,0,0,0,0,0,0,1,451,371,1105,0.3000000119209289,7684,1105,7.0
2021,276,영남대학교,대학,사립,경북,A그룹,22831,20457,2374,886,1078,537,3663,28995,23067,20550,2517,932,1114,655,3794,29562,0,179768,3872,819,656,501,422,6270,24399,13852,12940,6590,11745,69526,0,0,2543,2232,2251,483,683,879,933,14,83,3,95,38251,22831,1.7000000476837158,179768,22831,7.900000095367432
2021,277,영남사이버대학교,대학,사립,경북,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0
2021,278,영남신학대학교,대학,사립,경북,C그룹,777,470,307,29,34,15,39,894,762,457,305,28,49,14,142,995,0,1673,135,159,23,12,11,340,654,1860,565,84,209,3372,0,0,2,2,4,22,1,8,2,0,0,8,40,2514,777,3.200000047683716,1673,777,2.200000047683716
2021,279,영남외국어대학,전문대학,사립,경북,C그룹,503,503,0,16,22,11,0,552,449,449,0,39,17,12,0,517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,503,0.0,0,503,0.0
2021,280,영남이공대학교,전문대학,사립,대구,A그룹,5911,5911,0,143,532,141,2,6729,5135,5135,0,716,576,179,0,6606,0,12064,322,0,37,74,0,433,4044,0,478,1925,0,6447,0,0,0,1,3,0,0,2,1,0,0,0,0,4044,5911,0.699999988079071,12064,5911,2.0
2021,281,영산대학교,대학,사립,경남,B그룹,7225,6911,314,227,326,145,158,8081,6354,6068,286,245,294,163,158,7214,0,56880,688,16,100,88,5,897,2158,70,990,772,8520,12510,0,0,120,192,100,7,57,18,1,0,0,3,19,2228,7225,0.3000000119209289,56880,7225,7.900000095367432
2021,282,영산선학대학교,대학,사립,전남,C그룹,29,29,0,12,1,6,10,58,34,34,0,11,1,6,10,62,0,2687,29,0,12,6,2,49,462,0,415,77,9,963,0,0,105,5,18,0,0,0,1,2,14,0,0,462,29,15.899999618530272,2687,29,92.6999969482422
2021,283,영진전문대학교,전문대학,사립,대구,A그룹,7988,7988,0,216,508,133,0,8845,7167,7167,0,653,449,120,0,8389,0,37826,630,0,60,85,959,1734,3333,0,584,990,9211,14118,0,0,123,1142,560,0,0,1,0,2,36,12,464,3333,7988,0.4000000059604645,37826,7988,4.699999809265137
2021,284,예명대학원대학교,대학원대학,사립,서울,-,240,0,240,8,12,8,14,282,194,0,194,19,11,8,14,246,0,312,0,6,3,6,0,15,0,11,24,17,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,11,240,0.0,312,240,1.2999999523162842
2021,285,예수대학교,대학,사립,전북,C그룹,559,551,8,21,15,22,94,711,551,544,7,20,15,21,119,726,0,4516,91,9,16,23,16,155,30414,136,368,346,170,31434,0,0,145,39,144,21,4,20,4,2,8,3,25,30550,559,54.70000076293945,4516,559,8.100000381469727
2021,286,예원예술대학교,대학,사립,전북,C그룹,2341,1481,860,73,154,40,0,2608,1920,1471,449,76,148,38,0,2182,0,0,35,2,12,11,0,60,86,10,71,62,0,229,0,0,0,0,0,0,0,0,0,0,0,0,0,96,2341,0.0,0,2341,0.0
2021,287,오산대학교,전문대학,사립,경기,A그룹,5158,5158,0,130,352,74,74,5788,4706,4706,0,465,339,70,102,5682,0,5307,586,0,255,209,92,1142,978,0,919,554,2293,4744,0,0,730,73,298,20,23,21,0,15,313,1,687,978,5158,0.2000000029802322,5307,5158,1.0
2021,288,온석대학원대학교,대학원대학,사립,경기,-,162,0,162,9,20,8,0,199,167,0,167,29,21,9,0,226,0,190,0,10,2,1,0,13,0,32,10,4,0,46,0,0,20,20,0,0,0,0,0,0,0,0,0,32,162,0.2000000029802322,190,162,1.2000000476837158
2021,289,용인대학교,대학,사립,경기,B그룹,6874,6240,634,217,306,119,112,7628,6227,5621,606,211,301,120,0,6859,0,22886,196,34,29,38,8,305,670,149,282,597,5613,7311,0,0,46,14,38,6,9,4,34,2,5,3,28,819,6874,0.1000000014901161,22886,6874,3.299999952316284
2021,290,용인예술과학대학교,전문대학,사립,경기,B그룹,3902,3902,0,109,197,65,0,4273,3267,3267,0,306,194,64,0,3831,0,33024,203,0,43,58,0,304,5227,0,608,688,0,6523,0,0,0,0,0,0,0,0,0,0,0,129,1731,5227,3902,1.2999999523162842,33024,3902,8.5
2021,291,우석대학교,대학,사립,전북,B그룹,8492,7533,959,316,381,197,137,9523,8255,7276,979,318,374,236,24,9207,0,72766,1027,91,168,96,27,1409,5389,664,2652,1685,14190,24580,0,0,5363,5290,968,13,45,97,21,0,0,113,859,6053,8492,0.699999988079071,72766,8492,8.600000381469727
2021,292,우송공업대학,전문대학,사립,대전,B그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0
2021,293,우송대학교,대학,사립,대전,A그룹,10357,9746,611,339,443,176,0,11315,10074,9408,666,366,449,174,0,11063,0,15951,582,21,68,27,247,945,6141,106,1343,640,3423,11653,0,0,15,57,25,19,2,4,3,0,0,0,0,6247,10357,0.6000000238418579,15951,10357,1.5
2021,294,우송정보대학,전문대학,사립,대전,B그룹,4557,4557,0,118,304,77,0,5056,3833,3833,0,432,312,100,0,4677,0,7976,94,0,15,19,89,217,539,0,100,78,1334,2051,0,0,182,571,25,0,0,0,0,0,0,0,0,539,4557,0.1000000014901161,7976,4557,1.7999999523162842
2021,295,울산과학기술원,대학,국립,울산,C그룹,3953,2076,1877,307,137,438,74,4909,4041,1933,2108,311,155,437,186,5130,0,47538,540,689,111,306,54,1700,4091,4594,1067,3002,3947,16701,0,0,331,2273,2338,106,192,446,78,0,0,7,278,8685,3953,2.200000047683716,47538,3953,12.0
2021,296,울산과학대학교,전문대학,사립,울산,A그룹,5719,5719,0,142,333,87,21392,27673,5500,5500,0,489,341,171,21389,27890,0,13740,544,0,82,75,19,720,3432,0,2016,1624,470,7542,0,0,25,200,1,0,0,36,0,2,28,2,1175,3432,5719,0.6000000238418579,13740,5719,2.400000095367432
2021,297,울산대학교,대학,사립,울산,A그룹,14081,12080,2001,1131,1039,311,12716,29278,13888,11888,2000,1149,1076,331,13516,29960,0,126933,2993,357,401,348,199,4298,26808,3611,5568,5749,6318,48054,0,0,591,2929,462,140,232,1450,423,3,42,18,3043,30419,14081,2.200000047683716,126933,14081,9.0
2021,298,웅지세무대학교,전문대학,사립,경기,C그룹,1103,1103,0,43,12,35,0,1193,840,840,0,64,27,22,0,953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1103,0.0,0,1103,0.0
2021,299,원광대학교,대학,사립,전북,A그룹,16431,15007,1424,743,1084,261,12720,31239,16132,14889,1243,771,1042,261,12248,30454,0,324157,2234,398,303,143,607,3685,12541,4019,4279,2529,53585,76953,0,0,4420,6005,923,88,479,238,316,3,112,110,929,16560,16431,1.0,324157,16431,19.700000762939453
2021,300,원광보건대학교,전문대학,사립,전북,B그룹,4593,4593,0,125,250,60,5,5033,4479,4479,0,384,263,59,4,5189,0,2676,201,0,16,34,7,258,24623,0,377,272,66,25338,0,0,62,875,153,6,0,0,0,0,0,41,2094,24623,4593,5.400000095367432,2676,4593,0.6000000238418579
2021,301,원불교대학원대학교,대학원대학,사립,전북,-,46,0,46,9,2,1,1,59,42,0,42,11,2,1,0,56,0,1300,0,33,4,1,0,38,0,312,30,1,0,343,0,0,0,0,0,0,0,0,0,2,48,0,0,312,46,6.800000190734863,1300,46,28.299999237060547
2021,302,웨스트민스터신학대학원대학교,대학원대학,사립,경기,-,458,0,458,16,64,14,0,552,425,0,425,75,58,16,0,574,0,2315,0,123,17,6,27,173,0,1878,144,41,242,2305,0,0,2,31,0,2,0,5,2,0,0,0,0,1878,458,4.099999904632568,2315,458,5.099999904632568
2021,303,위덕대학교,대학,사립,경북,C그룹,3260,2999,261,118,93,77,184,3732,3017,2761,256,114,112,113,0,3356,0,15836,257,18,55,28,8,366,2359,321,611,248,1707,5246,0,0,45,310,0,5,19,10,8,1,9,55,115,2680,3260,0.800000011920929,15836,3260,4.900000095367432
2021,304,유원대학교,대학,사립,충북,C그룹,3739,3645,94,135,213,54,22,4163,3362,3296,66,125,247,52,0,3786,0,10610,160,1,38,39,7,245,5443,3,3093,670,24,9233,0,0,0,177,2,0,0,1,0,0,0,1,78,5446,3739,1.5,10610,3739,2.799999952316284
2021,305,유한대학교,전문대학,사립,경기,A그룹,4856,4856,0,132,291,66,164,5509,4535,4535,0,415,274,69,173,5466,0,11108,564,0,69,89,136,858,4194,0,1093,2169,2319,9775,0,0,0,0,2,8,0,0,0,0,0,1,14,4194,4856,0.8999999761581421,11108,4856,2.299999952316284
2021,306,육군사관학교,기타,기타,서울,-,0,0,0,0,0,0,117,117,0,0,0,0,0,0,0,0,0,60000,634,0,136,144,112,1026,5300,0,4775,4673,9149,23897,0,0,50,50,20,259,11,320,0,1,330,0,0,5300,0,0.0,60000,0,0.0
2021,307,을지대학교,대학,사립,대전,B그룹,4938,4682,256,400,296,153,0,5787,4789,4534,255,456,315,167,0,5727,0,73686,471,36,47,56,9,619,1610,158,307,399,5576,8050,0,0,280,813,577,0,1,62,206,2,16,38,547,1768,4938,0.4000000059604645,73686,4938,14.899999618530272
2021,308,이화여자대학교,대학,사립,서울,A그룹,21050,15698,5352,972,1744,631,9498,33895,21515,15928,5587,975,1878,644,9536,34548,0,220712,5146,3552,869,419,2477,12463,44894,66722,23459,8961,106416,250452,0,0,1491,7019,3189,2556,2516,4399,9060,0,0,165,5126,111616,21050,5.300000190734863,220712,21050,10.5
2021,309,인덕대학교,전문대학,사립,서울,A그룹,6382,6382,0,155,279,65,388,7269,5955,5955,0,448,282,67,364,7116,0,1771,115,0,37,46,0,198,2984,0,343,355,265,3947,0,0,12,38,21,0,0,0,0,0,0,2,610,2984,6382,0.5,1771,6382,0.3000000119209289
2021,310,인제대학교,대학,사립,경남,B그룹,10384,9154,1230,1001,540,290,803,13018,9707,8477,1230,989,552,349,664,12261,0,102752,1666,203,204,196,123,2392,11388,2082,3022,2348,4154,22994,0,0,1781,2363,140,36,75,369,198,5,22,66,2583,13470,10384,1.2999999523162842,102752,10384,9.899999618530272
2021,311,인제대학원대학교,대학원대학,사립,서울,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0
2021,312,인천가톨릭대학교,대학,사립,인천,C그룹,807,705,102,45,90,62,187,1191,815,728,87,45,88,68,195,1211,0,10884,157,34,34,17,23,265,4369,2249,541,162,418,7739,0,0,344,317,49,14,1,57,1,4,47,0,0,6618,807,8.199999809265137,10884,807,13.5
2021,313,인천대학교,대학,국립,인천,A그룹,13210,11776,1434,495,683,494,6492,21374,12886,11491,1395,498,706,504,6495,21089,0,76450,2159,389,276,189,5,3018,10688,3975,4835,2395,43471,65364,0,0,984,10145,107,265,73,493,40,0,0,89,1200,14663,13210,1.100000023841858,76450,13210,5.800000190734863
2021,314,인천전문대학,전문대학,공립,인천,A그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0
2021,315,인하공업전문대학,전문대학,사립,인천,A그룹,6886,6886,0,173,274,119,6,7458,6703,6703,0,445,274,119,6,7547,0,12498,569,0,79,98,1,747,2443,0,1182,1266,11368,16259,0,0,0,0,0,1,0,6,0,0,0,32,229,2443,6886,0.4000000059604645,12498,6886,1.7999999523162842
2021,316,인하대학교,대학,사립,인천,A그룹,20240,17507,2733,819,983,356,10989,33387,20639,17582,3057,831,1053,408,9673,32604,0,182331,5749,1148,489,221,1259,8866,44059,15879,8905,3850,51443,124136,0,0,11277,7511,2432,503,844,1940,576,1,12,117,5010,59938,20240,3.0,182331,20240,9.0
2021,317,장로회신학대학교,대학,사립,서울,C그룹,2151,648,1503,79,202,43,511,2986,2124,632,1492,80,212,53,570,3039,0,21319,368,1105,120,29,113,1735,3710,23522,5136,497,5124,37989,0,0,212,265,33,1,5,104,68,0,0,0,0,27232,2151,12.699999809265137,21319,2151,9.899999618530272
