YR,ID,SNM,STYP,FND,RGN,USC,BR_TCNT_KB,BR_TCNT_OB,BR_TCNT_SUM,BR_BCNT_KB,BR_BCNT_OB,BR_BCNT_SUM,ER_EJN_PKG,ER_WDB_PKG,ER_EB_TCNT,ER_ELV_PKG,ER_TTL_PKG,ER_TTL_TCNT,SRL_KR,SRL_OT,SRL_TTL,AHC_ABI_BUY,AHC_ABI_DON,AHC_ABI_TTL,AHC_ATI,AHC_ARM,BPS_BO,BPS_SCP,BPS_BPS,GRR_AHBC,GRR_BO,GRR_GRR,FACLT_LAS,FACLT_RS_TRS,FACLT_EQP_SPC,FACLT_EQP_UPC,FACLT_EQP_TPC,APS_AR,APS_SCP,APS_APS,STL_USTL,STL_BC,STL_SRC,STL_NBC,STL_ERC_EJN,STL_ERC_WDB,STL_ERC_EB,STL_ERC_OER,STL_MCT,BGT_UBGT,BGT_BC,BGT_SRC,BGT_NBC,BGT_ERC_EJN,BGT_ERC_WDB,BGT_ERC_EB,BGT_ERC_OER,BGT_MCT,CPSS_MC,CPSS_SCP,CPSS_CPS,LBRT_MC,LBRT_USTL,LBRT_BRT,BG3Y_MCS_15A,BG3Y_MCS_16B,BG3Y_MCS_17C,BG3Y_BG3Y,VUC_SCP,VUC_VTC_UGRD,VUC_VTC_GRAD,VUC_VTC_FFAC,VUC_VTC_PFAC,VUC_VTC_STF,VUC_VTC_OTH,VUC_VTC_SUM,VUC_DPC,VUC_UC_LUC,LS_LU_UGRD,LS_LU_GRAD,LS_LU_FAC,LS_LU_STF,LS_LU_OTH,LS_LU_SUM,LS_LB_UGRD,LS_LB_GRAD,LS_LB_FAC,LS_LB_STF,LS_LB_OTH,LS_LB_SUM,RCOL_RBF10_REQ,RCOL_RBF10_PRV,RCOL_RAF10_CSLT,RCOL_RAF10_PHN,RCOL_RAF10_ONL,RCOL_RFLN_REQ,RCOL_RFLN_PRV,RCOL_RFC_REQ,RCOL_RFC_PRV,UE_EDC,UE_EP,LPS_LB,LPS_SCP,LPS_LPS,VPS_VC,VPS_SCP,VPS_VPS,STF_FT_HLIBC,STF_FT_NLIBC,STF_PT_HLIBC,STF_PT_NLIBC,STF_TTL_HLIBC,STF_TTL_NLIBC,STF_TTL_SUM,LIBCS_FT_SL1,LIBCS_FT_SL2,LIBCS_FT_ALIB,LIBCS_FT_TTL,LIBCS_PT_SL1,LIBCS_PT_SL2,LIBCS_PT_ALIB,LIBCS_PT_TTL,SES_PTH,SES_PTC,SPK_FT_LIB,SPK_FT_NLIB,SPK_PT_LIB,SPK_PT_NLIB,SPK_SCP,SPK_SPK,LPK_LFT2,LPK_LPT2,LPK_SCP,LPK_LPK,EHS_EH,EHS_LFT,EHS_LPT,EHS_EHS
2017,460,화신사이버대학교,대학,사립,부산,C그룹,4445,0,4445,17593,0,17593,0,1,0,0,1,0,0,0,0,0,0,0,0,0,17593,1210,14.5,0,17593,0,1041,206,5,25,30,1041,512,2,17127690000,0,0,0,10731895,15896295,0,0,26628190,16571852000,5000000,0,0,11200000,17000000,0,0,33200000,26628190,368,72359.2,26628190,17127690000,.2,20024335,27080263,26628190,16.8,14952,13495,1457,480,907,302,654,17295,103,831423,7381,612,400,496,434,9323,61360,6227,7952,8984,63929,148452,0,0,5837,4381,1476,282,201,864,139,239,3734,67587,14952,4.5,831423,14952,55.59999847412109,2,0,0,0,2,0,2,0,2,0,2,0,0,0,0,57,2,2,0,0,0,2576,.800000011920929,2,0,2576,.800000011920929,57,2,0,28.5
2017,176,부산과학기술대학교,전문대학,사립,부산,B그룹,101351,4704,106055,140431,5216,145647,1,1,9271,0,2,9271,120,0,120,4705,0,4705,3888,0,145647,4357,33.400001525878906,4705,145647,3.299999952316284,4606,810,14,81,95,4606,7669,.6000000238418579,40837691000,124062370,22419170,10137070,97406018,38616016,0,0,292640644,38445741000,92500000,23350000,5000000,97000000,38000000,0,0,255850000,292640644,2996,97677.1,292640644,40837691000,.7,262476080,247157075,292640644,6.3,7620,7314,306,277,298,176,3017,11388,60,325074,2330,82,120,112,87,2731,18280,1161,1944,1632,873,23890,0,0,25,22,51,0,0,302,19,10,217,19441,7620,2.5999999046325684,325074,7620,42.70000076293945,6,5,4,2,10,7,17,2,4,0,6,0,4,0,4,799,104,6,5,4,2,11771,1.2000000476837158,6,4,11771,.800000011920929,799,11,6,47
2017,177,부산교육대학교,대학,국립,부산,C그룹,155597,16646,172243,278098,19548,297646,6,10,44161,0,16,44237,543,33,576,10621,893,11514,5137,0,297646,2546,116.9000015258789,11514,297646,4,6771,1416,21,104,125,6771,6006,1.100000023841858,9144538000,32991115,3554800,1457230,22189220,34969210,0,26112390,121273965,9296912000,38000000,3000000,1500000,13500000,42000000,0,32000000,130000000,121273965,761,159361.3,121273965,9144538000,1.3,33178599,94789278,121273965,106.8,2854,2854,0,76,165,43,56,3194,24,233355,1441,0,72,42,40,1595,10969,0,4962,2500,3257,21688,0,0,312,23,0,0,0,0,1,11,324,10969,2854,3.799999952316284,233355,2854,81.80000305175781,9,1,6,2,15,3,18,3,6,0,9,0,6,0,6,358,42,9,1,6,2,15399,1,9,6,15399,1,358,10,8,19.89999961853028
2017,178,부산대학교,대학,국립,부산,A그룹,770406,366495,1136901,1644603,686444,2331047,38,42,157597,0,80,158317,1120,1324,2444,51979,35885,87864,47632,0,2331047,29618,78.69999694824219,87864,2331047,3.900000095367432,1280,285,6,45,51,1280,1356,.8999999761581421,843343242910,1852599000,1033128000,36550000,6618812000,1199978000,0,136479000,10877546000,803119227000,1394500000,747000000,35000000,6700000000,1160058000,0,98000000,10134558000,10877546000,28630,379935.2,10877546000,843343242910,1.3,9854134830,10435071896,10877546000,5.1,11174,7982,3192,434,738,265,9458,22069,37,1323489,6563,2441,445,212,821,10482,79364,57753,12706,4103,19370,173296,0,0,3337,2529,663,2772,3540,824,1129,106,2818,137117,11174,12.300000190734863,1323489,11174,118.4000015258789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5239,0,0,0,5239,0,0,0,0,0
2017,179,부산디지털대학교,대학,사립,부산,C그룹,2620,0,2620,2620,0,2620,1,0,656,0,1,656,0,0,0,81,1964,2045,2045,0,2620,2412,1.100000023841858,2045,2620,355.70001220703125,13456,2226,65,212,277,13456,14952,.8999999761581421,42331424000,0,0,0,12000000,0,0,22303180,34303180,41223174000,0,0,0,12000000,0,0,22500000,34500000,34303180,10833,3166.5,34303180,42331424000,.1,42000000,42000000,34303180,-9.2,7190,6753,437,222,374,176,1306,9268,31,681476,3720,118,146,119,300,4403,35398,994,2746,1733,5451,46322,0,0,0,0,0,8,100,5,10,29,1220,36392,7190,5.099999904632568,681476,7190,94.8000030517578,0,0,3,0,3,0,3,0,0,0,0,0,1,2,3,91,16,0,0,3,0,3509,.699999988079071,0,3,3509,.8999999761581421,91,0,3,30.299999237060547
2017,180,부산보건대학교,전문대학,사립,부산,B그룹,64401,10704,75105,84031,14975,99006,1,4,26920,0,5,34645,239,2,241,9937,1390,11327,10895,0,99006,3472,28.5,11327,99006,12.899999618530272,11344,1494,26,118,144,11344,7620,1.5,9656960000,2282840,1597400,0,0,4984000,0,0,8864240,8854492000,3400000,0,300000,0,15000000,0,0,18700000,8864240,104,85233.1,8864240,9656960000,.1,5946960,4840000,8864240,32.3,1758,1671,87,231,125,63,0,2177,33,1545,127,10,4,2,0,143,365,23,15,5,0,408,0,0,15,30,0,0,0,3,0,1,54,388,1758,.2000000029802322,1545,1758,.8999999761581421,3,0,2,2,5,2,7,0,1,2,3,0,2,0,2,461,20,3,0,2,2,2326,2.400000095367432,3,2,2326,2.0999999046325684,461,3,4,65.9000015258789
2017,181,부산여자대학교,전문대학,사립,부산,C그룹,118314,1403,119717,149607,1468,151075,3,1,691,0,4,691,112,11,123,3239,166,3405,3245,0,151075,3056,49.400001525878906,3405,151075,2.299999952316284,2152,379,7,105,112,2152,2854,.800000011920929,4679513000,0,0,0,0,0,0,0,0,4279317000,500000,0,500000,0,0,0,0,1000000,0,256,0,0,4679513000,0,459000,288000,0,-68.6,872,872,0,32,90,29,0,1023,14,27582,316,0,11,10,0,337,2103,0,0,0,0,2103,0,0,82,10,0,0,0,0,0,23,160,2103,872,2.400000095367432,27582,872,31.600000381469727,2,0,0,0,2,0,2,0,1,1,2,0,0,0,0,98,6,2,0,0,0,6761,.3000000119209289,2,0,6761,.3000000119209289,98,2,0,49
2017,182,부산예술대학교,전문대학,사립,부산,C그룹,4186,0,4186,8250,0,8250,0,0,0,0,0,0,0,0,0,252,0,252,135,0,8250,862,9.600000381469728,252,8250,3.200000047683716,16051,2832,88,100,188,16051,11174,1.399999976158142,2382383000,4704170,0,318400,271704,5607000,0,0,10901274,2517714000,7700000,0,500000,800000,6000000,0,0,15000000,10901274,172,63379.5,10901274,2382383000,.5,10789747,11600000,10901274,.7,5094,5094,0,131,344,59,0,5628,28,74235,522,0,50,25,0,597,1448,0,779,300,0,2527,0,0,426,10,3,0,0,0,0,1,202,1448,5094,.3000000119209289,74235,5094,14.600000381469728,11,0,4,0,15,0,15,5,6,0,11,0,4,0,4,158,64,11,0,4,0,10544,1.2999999523162842,11,4,10544,1.399999976158142,158,11,4,10.5
2017,183,부산외국어대학교,대학,사립,부산,B그룹,256065,168151,424216,491619,254775,746394,6,17,49374,0,23,118584,621,77,698,23150,2776,25926,21743,709,746394,9538,78.30000305175781,25926,746394,3.5999999046325684,9012,1538,18,238,256,9012,7190,1.2999999523162842,40705890000,11949850,0,0,0,29300000,0,0,41249850,40347978000,12000000,0,0,0,30630000,0,0,42630000,41249850,11143,3701.9,41249850,40705890000,.1,27000000,28700000,41249850,25,12407,10763,1644,369,654,258,1870,15558,36,311870,55605,6466,3953,2548,2859,71431,70237,9309,6713,4096,4337,94692,0,0,2904,1936,138,0,0,373,65,0,0,79546,12407,6.400000095367432,311870,12407,25.100000381469727,2,1,0,1,2,2,4,0,2,0,2,0,0,0,0,96,11,2,1,0,1,4025,.800000011920929,2,0,4025,.5,96,3,1,24
2017,184,부산장신대학교,대학,사립,경남,C그룹,38068,4807,42875,58104,6202,64306,2,0,0,0,2,0,84,13,97,1080,962,2042,1247,0,64306,512,125.5999984741211,2042,64306,3.299999952316284,1906,538,2,2,4,1906,1758,1.100000023841858,1682415000,130180,0,0,0,0,0,0,130180,2242348000,3200000,0,0,0,0,0,0,3200000,130180,96,1356,130180,1682415000,0,0,1200000,130180,0,368,0,368,12,79,46,0,505,1,10,0,8,0,2,0,10,0,29,0,2,0,31,0,0,0,0,0,0,0,0,0,0,0,29,368,.1000000014901161,10,368,0,1,1,1,0,2,1,3,0,0,1,1,0,0,1,1,157,9,1,1,1,0,4371,.6000000238418579,1,1,4371,.5,157,2,1,52.29999923706055
2017,185,부천대학교,전문대학,사립,경기,A그룹,148662,21223,169885,243088,26218,269306,2,4,33594,0,6,33778,121,15,136,11410,23626,35036,23551,0,269306,7669,35.099998474121094,35036,269306,15,1063,354,3,13,16,1063,872,1.2000000476837158,18367696000,7287270,0,0,6607000,5769268,0,0,19663538,21267381000,8000000,0,0,7000000,7000000,0,0,22000000,19663538,97,202716.9,19663538,18367696000,.1,19842700,22157910,19663538,.2,2996,1545,1451,96,378,123,444,4037,13,363154,1457,620,82,96,221,2476,29469,8380,1620,1629,1860,42958,0,0,5628,2680,78,0,0,134,52,19,297,37849,2996,12.600000381469728,363154,2996,121.1999969482422,4,2,1,0,5,2,7,4,0,0,4,0,1,0,1,393,71,4,2,1,0,6047,1.100000023841858,4,1,6047,.800000011920929,393,6,1,56.09999847412109
2017,186,삼육대학교,대학,사립,서울,B그룹,186234,56943,243177,298671,87713,386384,6,18,17199,0,24,17584,121,144,265,19247,36114,55361,23654,26,386384,6006,64.30000305175781,55361,386384,16.700000762939453,2438,662,6,28,34,2438,5094,.5,1307392000,3912240,1103000,0,0,600000,0,0,5615240,1438702000,6000000,1400000,0,0,600000,0,0,8000000,5615240,86,65293.5,5615240,1307392000,.4,6651587,3036630,5615240,15.3,761,589,172,32,95,29,1085,2002,6,13342,223,86,27,20,1,357,1644,1543,373,137,336,4033,0,0,12,6,0,24,0,2,5,0,0,3187,761,4.199999809265137,13342,761,17.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,187,삼육보건대학교,전문대학,사립,서울,C그룹,38857,1712,40569,52077,2234,54311,1,2,2377,0,3,2377,155,6,161,2099,560,2659,2609,2402,54311,1356,40.09999847412109,2659,54311,5.099999904632568,14177,2210,36,74,110,14177,12407,1.100000023841858,91679723000,706269050,715878250,14255530,795261000,568796860,0,80442500,2880903190,116326329000,915012000,712540000,18500000,950000000,538478000,0,110000000,3244530000,2880903190,11793,244289.3,2880903190,91679723000,3.1,2651714714,2929243570,2880903190,4.4,28630,16511,12119,2248,2237,1087,18868,53070,102,4348981,19802,16030,1907,2673,3125,43537,190701,185000,32143,27778,95898,531520,0,0,5870,6856,3608,3630,2270,4069,13366,332,5391,375701,28630,13.100000381469728,4348981,28630,151.89999389648438,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,22,1,1,0,0,0,57,17.5,1,0,57,17.5,22,1,0,22
2017,188,상명대학교,대학,사립,서울,A그룹,525371,189131,714502,980852,280741,1261593,13,28,114903,0,41,118685,368,198,566,22959,4124,27083,19430,34410,1261593,14952,84.4000015258789,27083,1261593,2.200000047683716,108,35,3,1,4,108,368,.3000000119209289,40256539000,92230030,9490812,3748410,35893600,61384976,0,13135000,215882828,44245391000,94000000,20000000,4000000,38000000,64000000,0,14000000,234000000,215882828,3170,68101.8,215882828,40256539000,.5,373783078,223967733,215882828,-21.8,10833,10833,0,53,282,81,3841,15090,33,3841,3699,0,140,0,2,3841,10092,0,375,0,25,10492,0,0,0,0,6,0,0,0,0,0,0,10092,10833,.8999999761581421,3841,10833,.4000000059604645,2,0,0,0,2,0,2,0,2,0,2,0,0,0,0,86,8,2,0,0,0,1479,1.399999976158142,2,0,1479,1.399999976158142,86,2,0,43
2017,189,상지대학교,대학,사립,강원,B그룹,223395,24870,248265,536007,46790,582797,7,4,5375,0,11,5449,280,0,280,2315,1435,3750,2009,0,582797,7620,76.5,3750,582797,.6000000238418579,4480,823,18,73,91,4480,2996,1.5,12165237000,22041504,5480700,1688760,7462000,5853207,0,0,42526171,11386010000,18360000,6200000,1720000,7700000,6100000,0,4200000,44280000,42526171,966,44023,42526171,12165237000,.3,30679430,33052879,42526171,18.2,104,0,104,16,6,9,0,135,3,185,0,6,0,1,0,7,0,41,0,1,0,42,0,0,0,0,0,2,3,2,3,2,2,41,104,.4000000059604645,185,104,1.7999999523162842,11,2,10,1,21,3,24,3,8,0,11,0,10,0,10,716,161,11,2,10,1,14042,1.5,11,10,14042,1.5,716,13,11,29.799999237060547
2017,190,상지영서대학교,전문대학,사립,강원,B그룹,56946,3886,60832,115245,4876,120121,0,0,7568,0,0,7568,24,1,25,3094,0,3094,2692,0,120121,2854,42.09999847412109,3094,120121,2.5999999046325684,614,145,5,9,14,614,761,.800000011920929,98018385000,265423208,62688200,11616760,437459352,180455480,0,53500000,1011143000,93318786000,180400000,66292000,39538950,395389500,158155800,0,197694750,1037471000,1011143000,8058,125483.1,1011143000,98018385000,1,1098817300,1064793000,1011143000,-4.1,256,0,256,17,27,11,0,311,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,0,0,256,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,14,2,1,0,0,0,1004,1,1,0,1004,1,14,1,0,14
2017,191,서강대학교,대학,사립,서울,A그룹,368905,427007,795912,663059,563863,1226922,38,47,54582,0,85,54595,366,222,588,34169,3792,37961,23761,0,1226922,11174,109.8000030517578,37961,1226922,3.200000047683716,78226,9448,163,540,703,78226,28630,2.700000047683716,50543913000,42933726,22329200,36535760,2280000,50685800,0,54686500,209450986,48034958000,40000000,22000000,33000000,3000000,62000000,0,40000000,200000000,209450986,3136,66789.2,209450986,50543913000,.4,160100273,150458555,209450986,16.6,172,0,172,13,30,6,18,239,3,200,0,158,9,2,0,169,0,1622,232,6,0,1860,0,0,72,43,0,0,0,28,28,0,0,1622,172,9.399999618530272,200,172,1.2000000476837158,2,0,1,0,3,0,3,0,2,0,2,0,1,0,1,142,7,2,0,1,0,2813,1,2,1,2813,1.100000023841858,142,2,1,47.29999923706055
2017,192,서경대학교,대학,사립,서울,B그룹,224151,41333,265484,425356,59665,485021,4,1,17136,0,5,24395,522,112,634,22937,1805,24742,23508,0,485021,7190,67.5,24742,485021,5.400000095367432,10,0,1,1,2,10,10833,0,4475617000,0,0,0,0,0,0,0,0,3842490000,0,0,0,0,0,0,0,0,0,155,0,0,4475617000,0,0,0,0,0,11143,10747,396,55,169,77,57,11501,21,1118,972,55,5,29,57,1118,3035,279,64,160,237,3775,0,0,0,0,0,0,0,0,0,0,0,3314,11143,.3000000119209289,1118,11143,.1000000014901161,3,1,0,0,3,1,4,0,3,0,3,0,0,0,0,125,9,3,1,0,0,4557,.800000011920929,3,0,4557,.699999988079071,125,4,0,31.299999237060547
2017,193,서남대학교,대학,사립,전북,C그룹,109266,6353,115619,173894,8467,182361,1,3,4200,0,4,62089,28,0,28,0,117,117,102,0,182361,1758,103.6999969482422,117,182361,.1000000014901161,379,76,1,4,5,379,104,3.5999999046325684,10691087000,34391330,4499600,0,7896000,17730055,0,4345000,68861985,10863091000,32300000,7000000,1000000,7800000,18300000,0,4600000,71000000,68861985,852,80823.9,68861985,10691087000,.6,56484963,68776470,68861985,10.9,96,0,96,10,4,11,2,123,1,384,0,13,3,0,2,18,0,55,7,0,3,65,0,0,0,0,0,0,0,0,0,0,0,55,96,.6000000238418579,384,96,4,2,0,0,4,2,4,6,1,1,0,2,0,0,0,0,148,44,2,0,0,4,5336,.699999988079071,2,0,5336,.4000000059604645,148,2,4,24.700000762939453
2017,194,서라벌대학교,전문대학,사립,경북,C그룹,30059,4148,34207,104130,16522,120652,1,2,1298,0,3,1298,77,0,77,1017,143,1160,652,0,120652,872,138.39999389648438,1160,120652,1,403,80,1,0,1,403,311,1.2999999523162842,13536132000,32911280,11807390,1045620,15368000,10773494,0,0,71905784,15509620000,48000000,12000000,9500000,18900000,11100000,0,10500000,110000000,71905784,1090,65968.6,71905784,13536132000,.5,61831248,71479258,71905784,8.1,97,0,97,9,2,6,16,130,1,545,0,97,11,6,16,130,0,4351,239,113,673,5376,0,0,2352,577,55,27,41,0,0,24,184,4351,97,44.900001525878906,545,97,5.599999904632568,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,8,2,0,1,0,0,60,13.300000190734863,0,0,60,0,8,1,0,8
2017,195,서영대학교,전문대학,사립,광주,A그룹,47169,5937,53106,68272,8809,77081,2,2,86,0,4,8738,132,91,223,1356,15,1371,1037,0,77081,5094,15.100000381469728,1371,77081,1.7999999523162842,3318,830,6,32,38,3318,2718,1.2000000476837158,71846763000,229573000,18940000,9442000,55273700,48203473,0,44759090,406191263,77535673000,230500000,15000000,10000000,56000000,49000000,0,45000000,405500000,406191263,7493,54209.4,406191263,71846763000,.6,379997910,407475173,406191263,3.5,86,0,86,11,10,8,7,122,3,7650,0,52,8,1,0,61,0,912,64,1,0,977,0,0,90,90,9,0,0,0,0,2,106,912,86,10.600000381469728,7650,86,89,2,1,0,0,2,1,3,0,2,0,2,0,0,0,0,59,4,2,1,0,0,5585,.5,2,0,5585,.4000000059604645,59,3,0,19.700000762939453
2017,196,서울과학기술대학교,대학,국립,서울,A그룹,262210,103452,365662,573158,120433,693591,18,15,13012,0,33,17219,362,101,463,25936,923,26859,15285,28312,693591,12407,55.900001525878906,26859,693591,4,12577,3228,31,117,148,12577,20737,.6000000238418579,99989845000,159349310,25520950,4540600,16667000,6397172,0,20900000,233375032,90752371000,150000000,25000000,10000000,18000000,7000000,0,21000000,231000000,233375032,6524,35771.8,233375032,99989845000,.2,236677194,229063397,233375032,-.7,11793,9147,2646,418,648,285,1268,14412,37,783243,6448,1159,283,304,549,8743,56288,16671,5158,5032,22237,105386,0,0,15195,22135,6496,0,0,474,450,5,46,72959,11793,6.199999809265137,783243,11793,66.4000015258789,1,0,1,2,2,2,4,0,1,0,1,0,1,0,1,60,2,1,0,1,2,5943,.5,1,1,5943,.3000000119209289,60,1,3,15
2017,197,서울과학종합대학원대학교,대학원대학,사립,서울,-,1654,243,1897,2399,322,2721,3,1,0,0,4,0,4,0,4,0,0,0,0,0,2721,368,7.400000095367432,0,2721,0,8226,1388,24,71,95,8226,9332,.8999999761581421,44994046000,29413680,825000,46000000,0,13984500,0,11616000,101839180,50023616000,27400000,2000000,54000000,0,14000000,0,11616000,109016000,101839180,4488,22691.4,101839180,44994046000,.2,95465420,104419730,101839180,3.5,3170,2249,921,99,224,65,162,3720,12,138439,1496,817,125,59,162,2659,13579,18095,3652,1772,1985,39083,0,0,403,549,6,6,95,11,45,158,640,31674,3170,10,138439,3170,43.70000076293945,45,4,33,19,78,23,101,15,30,0,45,0,25,8,33,2795,664,45,4,33,19,31007,2.700000047683716,45,33,31007,2.5,2795,49,52,27.700000762939453
2017,198,서울교육대학교,대학,국립,서울,C그룹,150757,23413,174170,263672,32276,295948,9,7,4474,0,16,4475,127,27,154,6263,1242,7505,6941,0,295948,2996,98.8000030517578,7505,295948,2.5999999046325684,1727,251,6,24,30,1727,536,3.200000047683716,18736578000,14571810,5544400,0,0,0,0,0,20116210,20325746000,24840000,8500000,0,0,0,0,0,33340000,20116210,1247,16131.7,20116210,18736578000,.1,29990280,30106310,20116210,-16.4,966,966,0,28,44,25,40,1103,1,39033,706,0,21,19,0,746,6272,0,169,150,362,6953,0,0,138,24,26,0,0,1,0,4,89,6272,966,6.5,39033,966,40.400001525878906,9,1,0,7,9,8,17,0,9,0,9,0,0,0,0,410,53,9,1,0,7,8145,1.600000023841858,9,0,8145,1.100000023841858,410,10,7,24.100000381469727
2017,199,서울기독대학교,대학,사립,서울,C그룹,29545,11266,40811,40468,14246,54714,4,7,8442,0,11,8442,47,2,49,1338,255,1593,1479,14,54714,761,71.9000015258789,1593,54714,3,17684,3199,65,202,267,17684,10881,1.600000023841858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8058,7624,434,242,357,275,2918,11850,42,539453,6205,394,247,334,803,7983,61021,7829,5341,5443,37821,117455,0,0,2564,1953,142,522,296,632,289,29,295,68850,8058,8.5,539453,8058,66.9000015258789,0,0,2,0,2,0,2,0,0,0,0,0,2,0,2,43,3,0,0,2,0,1241,1.2999999523162842,0,2,1241,1.600000023841858,43,0,2,21.5
2017,200,서울대학교,대학,국립,서울,A그룹,553153,1046848,1600001,2351829,2676453,5028282,88,186,718739,0,274,718946,2292,2197,4489,36263,15562,51825,46214,40,5028282,28630,175.60000610351562,51825,5028282,1,3339,444,10,37,47,3339,1975,1.7000000476837158,27403640000,77993310,5859800,0,14404500,0,0,0,98257610,24686053000,50000000,6050000,500000,14950000,0,0,0,71500000,98257610,2606,37704.4,98257610,27403640000,.4,79255315,82158000,98257610,11.6,3136,3136,0,89,357,58,37,3677,15,191597,1616,0,87,47,5,1755,19647,0,1928,739,35,22349,0,0,0,5,5,0,0,11,0,0,0,19647,3136,6.300000190734863,191597,3136,61.09999847412109,1,0,0,1,1,1,2,0,1,0,1,0,0,0,0,31,1,1,0,0,1,1079,1.399999976158142,1,0,1079,.8999999761581421,31,1,1,15.5
2017,201,서울디지털대학교,대학,사립,서울,A그룹,9887,0,9887,28370,0,28370,0,0,27344,0,0,27344,0,0,0,0,0,0,0,0,28370,10833,2.5999999046325684,0,28370,0,2542,377,8,33,41,2542,1576,1.600000023841858,129100332000,231147000,80519360,9996350,373429872,139802746,0,55000000,889895328,132232960000,230000000,90000000,10000000,377000000,155000000,0,58000000,920000000,889895328,10054,88511.6,889895328,129100332000,.7,889788763,876677474,889895328,0,155,0,155,8,36,5,0,204,3,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,0,140,155,.8999999761581421,25,3,4,5,29,8,37,10,14,1,25,0,4,0,4,1026,231,25,3,4,5,25124,1.2999999523162842,25,4,25124,1.2000000476837158,1026,28,9,27.700000762939453
2017,202,서울미디어대학원대학교,대학원대학,사립,서울,-,2989,1185,4174,3335,1305,4640,0,8,0,0,8,0,14,1,15,150,171,321,321,0,4640,104,44.59999847412109,321,4640,7.400000095367432,5233,961,20,80,100,5233,7325,.699999988079071,2540898000,5767464,2498040,0,0,0,0,0,8265504,3542841000,7000000,3000000,0,0,0,0,0,10000000,8265504,75,110206.7,8265504,2540898000,.3,4319312,7369416,8265504,41.4,852,495,357,37,47,28,261,1225,3,13231,245,241,22,14,22,544,1175,2647,576,136,242,4776,0,0,980,494,34,0,0,8,9,0,0,3822,852,4.5,13231,852,15.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,203,서울벤처대학원대학교,대학원대학,사립,서울,-,230,390,620,2154,1146,3300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3300,256,12.899999618530272,0,3300,0,1055,420,4,8,12,1055,4027,.3000000119209289,60730039000,195839330,33378913,10000000,53299613,52839969,0,86679570,432037395,61506453000,185840000,33000000,10000000,60000000,70000000,0,65000000,423840000,432037395,6054,71364,432037395,60730039000,.7,552879122,448386846,432037395,-11.3,1090,752,338,43,67,47,425,1672,7,63285,500,131,42,31,58,762,4497,2137,870,740,790,9034,0,0,755,326,56,10,32,50,11,3,125,6634,1090,6.099999904632568,63285,1090,58.09999847412109,2,0,0,0,2,0,2,0,2,0,2,0,0,0,0,42,5,2,0,0,0,701,2.900000095367432,2,0,701,2.900000095367432,42,2,0,21
2017,204,서울불교대학원대학교,대학원대학,사립,서울,-,7677,1390,9067,8081,1390,9471,2,1,0,0,3,0,2,0,2,331,0,331,283,0,9471,172,55.09999847412109,331,9471,3.5999999046325684,2521,600,3,16,19,2521,3008,.800000011920929,28091456000,82669593,24962673,2999830,74817328,50567348,0,0,236016772,27072886000,70000000,26075000,3000000,77000000,53000000,0,0,229075000,236016772,2516,93806.3,236016772,28091456000,.8,265623543,268127069,236016772,-5.5,7493,7321,172,236,240,113,160,8242,50,281129,2585,13,140,124,91,2953,21300,193,2651,2069,2006,28219,0,0,15,12,13,26,29,138,21,12,657,21493,7493,2.900000095367432,281129,7493,37.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,799,0,0,0,799,0,0,0,0,0
2017,205,서울사이버대학교,대학,사립,서울,A그룹,2036,10325,12361,7933,50975,58908,0,3,53011,0,3,53011,0,0,0,810,50300,51110,10267,0,58908,11143,5.300000190734863,51110,58908,655.4000244140625,821,152,6,10,16,821,1604,.5,594341117000,1504483662,453558033,35151090,2341053829,1376318953,0,145620264,5856185831,614397592000,1872800000,599500000,35000000,1952500000,1234112000,0,129888000,5823800000,5856185831,26654,219711.3,5856185831,594341117000,1,5725260956,5742494038,5856185831,1.1,6524,6524,0,173,403,50,23,7173,31,24019,1333,0,52,50,12,1447,8977,0,904,366,252,10499,0,0,400,300,50,0,19,24,7,60,2084,8977,6524,1.399999976158142,24019,6524,3.700000047683716,0,1,4,0,4,1,5,0,0,0,0,0,4,0,4,143,11,0,1,4,0,5980,.699999988079071,0,4,5980,.699999988079071,143,1,4,28.600000381469727
