YR,ID,SNM,STYP,FND,RGN,USC,BR_TCNT_KB,BR_TCNT_OB,BR_TCNT_SUM,BR_BCNT_KB,BR_BCNT_OB,BR_BCNT_SUM,ER_EJN_PKG,ER_WDB_PKG,ER_EB_TCNT,ER_ELV_PKG,ER_TTL_PKG,ER_TTL_TCNT,SRL_KR,SRL_OT,SRL_TTL,AHC_ABI_BUY,AHC_ABI_DON,AHC_ABI_TTL,AHC_ATI,AHC_ARM,BPS_BO,BPS_SCC,BPS_BPS,GRR_AHBC,GRR_BO,GRR_GRR,FACLT_LAS,FACLT_RS_TRS,FACLT_EQP_SPC,FACLT_EQP_UPC,FACLT_EQP_TPC,APS_AR,APS_SCC,APS_APS,STL_USTL,STL_BC,STL_SRC,STL_NBC,STL_ERC_EJN,STL_ERC_WDB,STL_ERC_EB,STL_ERC_OER,STL_MCT,BGT_UBGT,BGT_BC,BGT_SRC,BGT_NBC,BGT_ERC_EJN,BGT_ERC_WDB,BGT_ERC_EB,BGT_ERC_OER,BGT_MCT,CPSS_MC,CPSS_SCC,CPSS_CPS,LBRT_MC,LBRT_USTL,LBRT_BRT,BG3Y_MCS_14A,BG3Y_MCS_15B,BG3Y_MCS_16C,BG3Y_BG3Y,VUC_SCC,VUC_VTC_UGRD,VUC_VTC_GRAD,VUC_VTC_FFAC,VUC_VTC_PFAC,VUC_VTC_STF,VUC_VTC_OTH,VUC_VTC_SUM,VUC_DPC,VUC_UC_LUC,LS_LU_UGRD,LS_LU_GRAD,LS_LU_FAC,LS_LU_STF,LS_LU_OTH,LS_LU_SUM,LS_LB_UGRD,LS_LB_GRAD,LS_LB_FAC,LS_LB_STF,LS_LB_OTH,LS_LB_SUM,RCOL_RBF10_REQ,RCOL_RBF10_PRV,RCOL_RAF10_CSLT,RCOL_RAF10_PHN,RCOL_RAF10_ONL,RCOL_RFLN_REQ,RCOL_RFLN_PRV,RCOL_RFC_REQ,RCOL_RFC_PRV,UE_EDC,UE_EP,LPS_LB,LPS_SCC,LPS_LPS,VPS_VC,VPS_SCC,VPS_VPS,STF_FT_HLIBC,STF_FT_NLIBC,STF_PT_HLIBC,STF_PT_NLIBC,STF_TTL_HLIBC,STF_TTL_NLIBC,STF_TTL_SUM,LIBCS_FT_SL1,LIBCS_FT_SL2,LIBCS_FT_ALIB,LIBCS_FT_TTL,LIBCS_PT_SL1,LIBCS_PT_SL2,LIBCS_PT_ALIB,LIBCS_PT_TTL,SES_PTH,SES_PTC,SPK_FT_LIB,SPK_FT_NLIB,SPK_PT_LIB,SPK_PT_NLIB,SPK_SCC,SPK_SPK,LPK_LFT2,LPK_LPT2,LPK_SCP,LPK_LPK,EHS_EH,EHS_LFT,EHS_LPT,EHS_EHS
2016,75,국립목포해양대학교,대학,국립,전남,C그룹,93827,14859,108686,193616,19944,213560,6,4,14565,0,10,32490,93,47,140,3569,1113,4682,2346,0,213560,2748,77.69999694824219,4682,213560,2.200000047683716,4810,615,9,61,70,4810,2748,1.7999999523162842,44532172000,54380070,40550000,0,114667440,22182750,0,44886000,276666260,75297384000,64000000,39000000,3000000,119183000,23000000,0,45000000,293183000,276666260,2748,100679.1,276666260,44532172000,0.6,320737980,341994720,276666260,-6.2,2748,2612,136,111,67,167,60,3153,12,53016,1217,35,61,44,6,1363,6790,360,748,501,5485,13884,0,0,1050,40,10,0,5,25,1,7,1398,7150,2748,2.5999999046325684,53016,2748,19.299999237060547,4,0,0,0,4,0,4,2,2,0,4,0,0,0,0,410,69,4,0,0,0,2748,1.5,4,0,2748,1.5,410,4,0,102.5
2016,76,국립부경대학교,대학,국립,부산,A그룹,308893,137687,446580,937699,203841,1141540,17,23,30157,0,40,56651,533,169,702,10723,18177,28900,21337,0,1141540,19611,58.20000076293945,28900,1141540,2.5999999046325684,22549,4405,50,120,170,22549,19611,1.100000023841858,217842414000,286032260,118979630,9985230,913858020,325152860,0,0,1654008000,194211139000,250000000,82000000,10000000,734893600,317292400,0,0,1394186000,1654008000,19611,84340.8,1654008000,217842414000,0.8,1868022370,1654007870,1654008000,-5.7,19611,17085,2526,599,838,454,5512,27014,79,1744128,11288,1230,491,227,862,14098,87792,15654,8716,4024,22233,138419,0,0,3075,8370,84,172,160,874,185,49,1721,103446,19611,5.300000190734863,1744128,19611,88.9000015258789,20,0,1,0,21,0,21,6,13,1,20,0,1,0,1,1970,273,20,0,1,0,19611,1.100000023841858,20,1,19611,1.100000023841858,1970,20,1,93.8000030517578
2016,77,국립순천대학교,대학,국립,전남,B그룹,270059,64968,335027,641584,131242,772826,27,21,30446,0,48,183725,400,122,522,21661,3422,25083,11624,0,772826,8341,92.6999969482422,25083,772826,3.400000095367432,11878,1866,17,80,97,11878,8341,1.399999976158142,93988515000,273835270,80635160,4054140,419099050,207596849,0,52168531,1037389000,70579534000,290000000,90000000,4000000,198889000,210000000,0,50000000,842889000,1037389000,8341,124372.3,1037389000,93988515000,1.1,1116144000,1122189000,1037389000,-3.5,8341,7530,811,323,351,244,6033,15292,61,466244,4838,391,198,177,697,6301,42030,4528,2947,1940,12924,64369,0,0,1146,60,4885,0,0,371,23,2,1538,46558,8341,5.599999904632568,466244,8341,55.900001525878906,10,1,0,1,10,2,12,6,4,0,10,0,0,0,0,1083,34,10,1,0,1,8341,1.399999976158142,10,0,8341,1.2000000476837158,1083,11,1,90.3000030517578
2016,78,국립암센터국제암대학원대학교,대학원대학,국립,경기,-,526,385,911,531,401,932,11,4,0,0,15,4393,0,0,0,147,0,147,136,0,932,66,14.100000381469728,147,932,18.700000762939453,210,56,1,18,19,210,66,3.200000047683716,4998018000,7547214,0,0,0,0,0,0,7547214,4976903000,15000000,0,0,0,0,0,0,15000000,7547214,66,114351.7,7547214,4998018000,0.2,0,34728515,7547214,0.0,66,0,66,19,60,5,0,150,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,40,0,66,0.0,0,66,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0.0,0,0,66,0.0,0,0,0,0.0
2016,79,국립창원대학교,대학,국립,경남,B그룹,196130,55319,251449,472078,143142,615220,15,11,40319,0,26,53262,671,197,868,14617,3181,17798,13654,0,615220,10088,61.0,17798,615220,3.0,15603,2257,36,117,153,15603,10088,1.5,98921539000,234383400,113356370,3528000,415999230,58594790,0,8136160,833997950,95253066000,218000000,143220000,3000000,352850000,53000000,0,7000000,777070000,833997950,10088,82672.3,833997950,98921539000,0.8,859255520,951306296,833997950,-0.8,10088,8648,1440,333,568,250,2415,13654,49,748428,5953,487,252,234,610,7536,46233,5179,4535,2982,7547,66476,0,0,2400,1200,720,94,37,514,64,30,900,51412,10088,5.099999904632568,748428,10088,74.19999694824219,12,1,0,0,12,1,13,2,9,1,12,0,0,0,0,888,26,12,1,0,0,10088,1.2999999523162842,12,0,10088,1.2000000476837158,888,13,0,68.30000305175781
2016,80,국립한국교통대학교,대학,국립,충북,B그룹,222910,32351,255261,547689,64528,612217,13,6,5761,0,19,459889,68,0,68,30286,2948,33234,13664,0,612217,9302,65.80000305175781,33234,612217,5.699999809265137,11832,1448,32,178,210,11832,9302,1.2999999523162842,99125199000,552867000,3251200,20880000,391270000,7110000,0,13596000,988974200,86935802000,231000000,3300000,33000000,400000000,10110000,0,12936000,690346000,988974200,9302,106318.4,988974200,99125199000,1.0,610002343,690046201,988974200,28.2,9302,8676,626,316,377,215,150,10360,53,238924,5220,204,164,108,58,5754,39618,1975,2377,2031,414,46415,0,0,405,925,30,57,2,57,2,10,450,41593,9302,4.5,238924,9302,25.700000762939453,9,1,0,1,9,2,11,1,8,0,9,0,0,0,0,1169,26,9,1,0,1,9302,1.100000023841858,9,0,9302,1.0,1169,10,1,106.3000030517578
2016,81,국립한국해양대학교,대학,국립,부산,B그룹,159134,82756,241890,364237,144020,508257,8,8,12126,0,16,77021,308,78,386,8076,5983,14059,7724,0,508257,7840,64.80000305175781,14059,508257,2.799999952316284,7566,1314,16,109,125,7566,7840,1.0,95850367000,92984570,46248650,1979640,493036390,40074750,0,9676000,684000000,91395129000,100000000,43000000,2000000,380000000,55000000,0,10000000,590000000,684000000,7840,87244.9,684000000,95850367000,0.7,854513000,783500000,684000000,-10.5,7840,6896,944,271,444,257,23,8835,36,524371,4034,253,171,217,23,4698,28845,2478,2809,2635,680,37447,0,0,609,587,183,115,57,361,53,6,119,31323,7840,4.0,524371,7840,66.9000015258789,12,0,0,0,12,0,12,6,6,0,12,0,0,0,0,789,175,12,0,0,0,7840,1.5,12,0,7840,1.5,789,12,0,65.80000305175781
2016,82,국립한밭대학교,대학,국립,대전,B그룹,206270,57082,263352,458978,77539,536517,7,6,9829,0,13,16623,249,82,331,15374,1046,16420,8700,0,536517,8965,59.79999923706055,16420,536517,3.200000047683716,10366,1646,26,37,63,10366,8965,1.2000000476837158,90876392000,260531990,39212400,5000000,335078089,123453850,0,0,763276329,71376793000,245579000,40000000,5000000,171274000,0,0,0,461853000,763276329,8965,85139.6,763276329,90876392000,0.8,735262000,653481744,763276329,2.8,8965,8458,507,261,482,193,636,10537,26,405650,4435,419,204,247,10,5315,28213,3938,3584,3155,3507,42397,0,0,5439,1926,326,16,61,77,10,7,323,32151,8965,3.5999999046325684,405650,8965,45.20000076293945,7,1,1,1,8,2,10,1,3,3,7,0,1,0,1,707,16,7,1,1,1,8965,1.0,7,1,8965,0.8999999761581421,707,8,2,70.69999694824219
2016,83,국민대학교,대학,사립,서울,A그룹,390556,153313,543869,1046509,234654,1281163,27,39,57970,0,66,92527,938,255,1193,148167,14716,162883,28929,309,1281163,18182,70.5,162883,1281163,14.600000381469728,13342,2441,73,93,166,13342,18182,0.699999988079071,222440550000,599878744,83737832,4704820,565268387,450830217,0,95580000,1800000000,230867443000,550000000,71000000,4000000,710000000,456000000,0,100000000,1891000000,1800000000,18182,98999.0,1800000000,222440550000,0.8,2500000000,2006079997,1800000000,-15.0,18182,15162,3020,652,1140,471,2360,22805,85,1014039,15093,2880,717,510,420,19620,91267,20261,9775,4258,61709,187270,0,0,1215,972,486,215,454,670,359,42,1130,111528,18182,6.099999904632568,1014039,18182,55.79999923706055,11,0,10,15,21,15,36,5,5,1,11,0,10,0,10,712,107,11,0,10,15,18182,1.5,11,10,18182,1.2000000476837158,712,11,25,19.799999237060547
2016,84,국방대학교,기타,기타,충남,-,148247,67514,215761,261564,81306,342870,0,11,9572,0,11,9633,397,127,524,8141,1114,9255,6619,0,342870,0,0.0,9255,342870,2.799999952316284,4895,114,25,52,77,4895,0,0.0,0,177422000,53918000,5082000,48599000,0,0,14737000,299758000,0,177422000,62128000,5082000,51510000,0,0,14737000,310879000,299758000,0,0.0,299758000,0,0.0,231079000,281744000,299758000,14.2,0,0,0,0,0,0,2090,2090,0,43000,0,399,141,172,376,1088,0,13241,2266,5076,10106,30689,0,0,15461,8935,0,21,2,9,1,8,700,13241,0,0.0,43000,0,0.0,7,4,1,0,8,4,12,2,5,0,7,0,1,0,1,150,4,7,4,1,0,0,0.0,7,1,0,0.0,150,11,1,12.5
2016,85,국제뇌교육종합대학원대학교,대학원대학,사립,충남,-,14725,368,15093,16508,489,16997,1,0,0,0,1,1880,0,0,0,85,30,115,95,1135,16997,267,63.70000076293945,115,16997,0.699999988079071,194,14,2,3,5,194,267,0.699999988079071,2781309000,4000000,250000,0,0,4800000,0,0,9050000,2911518000,4000000,0,0,0,10337000,0,0,14337000,9050000,267,33895.1,9050000,2781309000,0.3,5542000,9050000,9050000,31.6,267,0,267,16,13,19,267,582,4,337,0,30,10,5,10,55,0,266,10,5,10,291,0,0,17,30,10,10,10,5,5,1,1,266,267,1.0,337,267,1.2999999523162842,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,5,1,1,0,0,0,267,3.700000047683716,1,0,267,3.700000047683716,5,1,0,5.0
2016,86,국제대학교,전문대학,사립,경기,B그룹,32152,1045,33197,53962,1070,55032,4,2,9420,0,6,16211,91,0,91,1872,814,2686,1963,0,55032,4289,12.800000190734863,2686,55032,5.099999904632568,658,212,8,25,33,658,4289,0.2000000029802322,52983612000,45170130,0,0,17316000,0,0,16100000,78586130,38753340000,30000000,0,0,17621000,1300000,0,16100000,65021000,78586130,4289,18322.7,78586130,52983612000,0.1,80135630,87446400,78586130,-0.5,4289,4289,0,113,308,53,29,4792,22,24441,490,0,27,35,2,554,1705,0,528,396,4471,7100,0,0,430,9,1,0,0,0,0,19,882,1705,4289,0.4000000059604645,24441,4289,5.699999809265137,1,0,1,0,2,0,2,0,0,1,1,0,1,0,1,117,3,1,0,1,0,4289,0.4000000059604645,1,1,4289,0.5,117,1,1,58.5
2016,87,국제문화대학원대학교,대학원대학,사립,충남,-,3492,291,3783,5998,497,6495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6495,0,0.0,0,6495,0.0,118,52,2,0,2,118,0,0.0,835383000,0,0,0,0,0,0,0,0,436601000,0,0,0,0,0,0,0,0,0,0,0.0,0,835383000,0.0,10000000,0,0,0.0,0,0,0,0,0,0,1,1,0,5,0,2,2,1,0,5,0,5,3,0,2,10,0,0,2,0,0,0,0,0,0,0,0,5,0,0.0,5,0,0.0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0.0,1,0,0,0.0,0,1,0,0.0
2016,88,국제법률경영대학원대학교,대학원대학,사립,경기,-,1289,2708,3997,2265,4838,7103,0,0,0,0,0,0,0,0,0,0,100,100,100,10,7103,88,80.69999694824219,100,7103,1.399999976158142,583,111,2,5,7,583,88,6.599999904632568,1249724000,0,0,0,0,0,0,0,0,2342324000,0,0,0,0,0,0,0,0,0,88,0.0,0,1249724000,0.0,0,0,0,0.0,88,0,88,5,0,0,0,93,2,86,0,86,3,1,0,90,0,821,10,2,0,833,0,0,0,0,0,0,0,0,0,0,0,821,88,9.300000190734863,86,88,1.0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,88,9.100000381469728,0,0,88,0.0,0,1,0,0.0
2016,89,국제사이버대학교,대학,사립,경기,C그룹,1200,0,1200,9390,0,9390,0,0,9390,0,0,9390,0,0,0,0,0,0,0,0,9390,2764,3.400000095367432,0,9390,0.0,0,0,2,4,6,0,2764,0.0,11532757000,0,0,0,0,0,0,0,0,11089146000,0,0,5000000,0,20000000,0,25000001,50000001,0,2764,0.0,0,11532757000,0.0,510000,207590,0,-79.6,2764,2764,0,16,108,31,1100,4019,4,430,420,0,5,5,0,430,475,0,5,5,0,485,0,0,0,0,0,0,0,0,0,1,30,475,2764,0.2000000029802322,430,2764,0.2000000029802322,0,2,0,0,0,2,2,0,0,0,0,0,0,0,0,20,2,0,2,0,0,2764,0.6000000238418579,0,0,2764,0.0,20,2,0,10.0
2016,90,국제언어대학원대학교,대학원대학,사립,서울,-,2571,9098,11669,3229,12562,15791,1,0,128,0,1,158,17,36,53,188,236,424,297,0,15791,82,192.6000061035156,424,15791,2.799999952316284,420,40,2,7,9,420,82,5.099999904632568,4775420000,9607091,41980000,0,3602723,0,0,0,55189814,5260871000,5000000,23640000,0,3600000,1500000,0,0,33740000,55189814,82,673046.5,55189814,4775420000,1.2,26436730,26214993,55189814,54.8,82,0,82,7,7,12,143,251,2,143,0,82,7,9,50,148,0,3058,260,38,35,3391,0,0,250,25,45,0,0,0,0,15,750,3058,82,37.29999923706055,143,82,1.7000000476837158,1,0,0,1,1,1,2,0,1,0,1,0,0,0,0,45,1,1,0,0,1,82,18.299999237060547,1,0,82,12.199999809265137,45,1,1,22.5
2016,91,국제예술대학교,기타,기타,서울,-,5,1,6,976,26,1002,0,0,0,0,0,14,0,0,0,0,0,0,0,25,1002,0,0.0,0,1002,0.0,86,25,0,0,0,86,0,0.0,0,281000,0,0,0,0,0,0,281000,0,5000000,0,5000000,0,0,0,0,10000000,281000,0,0.0,281000,0,0.0,342370,342370,281000,-9.0,0,0,0,0,0,0,0,0,0,2400,12,0,4,0,0,16,12,0,21,0,0,33,0,0,0,0,0,0,0,0,0,0,0,12,0,0.0,2400,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
2016,92,군산간호대학교,전문대학,사립,전북,C그룹,27952,1025,28977,37402,2143,39545,2,1,2167,0,3,6243,34,0,34,1243,132,1375,984,12,39545,1112,35.599998474121094,1375,39545,3.5999999046325684,817,226,3,38,41,817,1112,0.699999988079071,11606345000,25337270,790000,0,4100000,2329954,0,0,32557224,11516530000,22312000,800000,0,4200000,2500000,0,0,29812000,32557224,1112,29278.1,32557224,11606345000,0.3,56023989,30181861,32557224,-19.1,1112,1112,0,31,46,31,51,1271,1,35739,967,0,23,17,28,1035,11079,0,269,239,273,11860,0,0,820,164,60,0,0,0,0,2,303,11079,1112,10.0,35739,1112,32.099998474121094,1,0,0,1,1,1,2,0,1,0,1,0,0,0,0,45,2,1,0,0,1,1112,1.2999999523162842,1,0,1112,0.8999999761581421,45,1,1,22.5
2016,93,군장대학교,전문대학,사립,전북,C그룹,38540,175,38715,63967,238,64205,1,1,2722,0,2,6809,42,0,42,2917,145,3062,2325,0,64205,1918,33.5,3062,64205,5.0,712,262,3,20,23,712,1918,0.4000000059604645,18441717000,21791290,1111200,1603700,3000000,2391750,0,12625930,42523870,17886344000,25496000,1560000,500000,3000000,2400000,0,10000000,42956000,42523870,1918,22170.9,42523870,18441717000,0.2,51262105,54121330,42523870,-7.9,1918,1918,0,57,156,65,0,2196,20,86940,156,0,9,8,0,173,4832,0,52,74,30,4988,0,0,96,80,45,2,1,0,0,4,42,4832,1918,2.5,86940,1918,45.29999923706055,1,0,0,1,1,1,2,0,1,0,1,0,0,0,0,4,1,1,0,0,1,1918,0.800000011920929,1,0,1918,0.5,4,1,1,2.0
2016,94,극동대학교,대학,사립,충북,C그룹,63984,25328,89312,92552,31713,124265,3,2,14039,0,5,21434,187,10,197,16931,0,16931,15930,0,124265,4293,28.89999961853028,16931,124265,15.800000190734863,1904,737,8,74,82,1904,4293,0.4000000059604645,52469048000,176642795,17139880,0,32759700,9442505,0,20500000,256484880,42944917000,533000000,10000000,0,60000000,2000000,0,20000000,625000000,256484880,4293,59744.9,256484880,52469048000,0.5,270454990,249995347,256484880,-2.5,4293,4183,110,151,285,60,107,4896,39,27040,1710,14,45,91,23,1883,6116,65,302,835,343,7661,0,0,0,0,0,1,0,8,0,2,157,6181,4293,1.399999976158142,27040,4293,6.300000190734863,1,3,2,0,3,3,6,0,1,0,1,0,2,0,2,31,12,1,3,2,0,4293,1.2000000476837158,1,2,4293,0.699999988079071,31,4,2,5.199999809265137
2016,95,글로벌사이버대학교,대학,사립,충남,C그룹,426,0,426,1308,0,1308,0,1,464,0,1,1294,0,0,0,0,0,0,0,0,1308,2133,0.6000000238418579,0,1308,0.0,0,0,0,0,0,0,2133,0.0,8455182000,0,0,0,0,10700000,0,0,10700000,9025321000,0,0,0,0,2250000,0,0,2250000,10700000,2133,5016.4,10700000,8455182000,0.1,6958000,10884800,10700000,27.4,2133,2133,0,14,135,40,0,2322,11,0,80,0,0,0,0,80,350,0,0,0,0,350,0,0,0,0,0,0,0,0,0,0,0,350,2133,0.2000000029802322,0,2133,0.0,0,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2133,0.800000011920929,0,0,2133,0.0,0,2,0,0.0
2016,96,금강대학교,대학,사립,충남,C그룹,49687,22901,72588,80573,36339,116912,0,3,1509,0,3,6861,85,10,95,1271,1497,2768,2768,0,116912,548,213.3000030517578,2768,116912,2.400000095367432,10475,619,10,46,56,10475,548,19.100000381469727,10348366000,22499470,8724450,1999600,0,13378000,0,0,46601520,11684878000,23500000,8000000,2000000,0,15000000,0,0,48500000,46601520,548,85039.3,46601520,10348366000,0.5,30365390,33473700,46601520,24.7,548,523,25,28,62,37,4,679,13,56743,401,19,24,32,0,476,8064,1015,452,661,0,10192,0,0,84,36,0,0,0,3,2,1,149,9079,548,16.600000381469727,56743,548,103.5,2,0,1,0,3,0,3,1,1,0,2,0,1,0,1,4,1,2,0,1,0,548,5.099999904632568,2,1,548,5.5,4,2,1,1.2999999523162842
2016,97,기독간호대학교,전문대학,사립,광주,C그룹,17747,4165,21912,25981,5321,31302,1,2,151,0,3,4796,43,0,43,659,137,796,592,0,31302,637,49.09999847412109,796,31302,2.5999999046325684,369,137,2,3,5,369,637,0.6000000238418579,6180999000,11379829,310000,467000,3000000,13596968,0,0,28753797,6691923000,11100000,300000,500000,3300000,2300000,0,0,17500000,28753797,637,45139.4,28753797,6180999000,0.5,15400000,16000000,28753797,41.8,637,637,0,20,26,17,2,702,1,8000,228,0,11,11,1,251,1347,0,112,78,2,1539,0,0,160,40,0,0,0,0,0,1,450,1347,637,2.0999999046325684,8000,637,12.600000381469728,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,10,2,0,0,1,0,637,1.2999999523162842,0,1,637,1.600000023841858,10,0,1,10.0
2016,98,김천대학교,대학,사립,경북,C그룹,71312,2852,74164,103664,3837,107501,2,6,47481,0,8,65719,116,0,116,11404,746,12150,8672,7,107501,3758,28.600000381469727,12150,107501,12.699999809265137,2718,830,7,36,43,2718,3758,0.699999988079071,37894554000,139651951,8404100,2706174,30606000,16050122,0,0,197418347,37140396000,137677000,9000000,0,43622000,23000000,0,0,213299000,197418347,3758,52532.8,197418347,37894554000,0.5,49014900,175472513,197418347,135.3,3758,3707,51,131,132,76,10,4107,24,152123,1094,10,39,46,0,1189,18255,73,993,724,0,20045,0,0,37,9,0,0,0,0,1,2,40,18328,3758,4.900000095367432,152123,3758,40.5,2,3,1,1,3,4,7,0,2,0,2,0,1,0,1,96,25,2,3,1,1,3758,1.5,2,1,3758,0.800000011920929,96,5,2,13.699999809265137
2016,99,김포대학교,전문대학,사립,경기,C그룹,59217,4785,64002,102066,5601,107667,3,0,1611,0,3,7393,101,8,109,4915,636,5551,4353,0,107667,3331,32.29999923706055,5551,107667,5.400000095367432,1537,371,5,34,39,1537,3331,0.5,36890505000,68353995,10604300,3669200,13971000,0,0,22079000,118677495,46144536000,55000000,13354000,2800000,10000000,0,0,21000000,102154000,118677495,3331,35628.2,118677495,36890505000,0.3,169679900,133988190,118677495,-16.2,3331,3331,0,93,195,49,16,3684,30,125887,840,0,79,65,3,987,8061,0,1673,864,983,11581,0,0,27,41,89,21,0,12,2,27,1917,8061,3331,2.400000095367432,125887,3331,37.79999923706055,0,0,1,1,1,1,2,0,0,0,0,0,1,0,1,52,11,0,0,1,1,3331,0.4000000059604645,0,1,3331,0.3000000119209289,52,0,2,26.0
2016,100,김해대학교,전문대학,사립,경남,C그룹,17891,145,18036,19147,148,19295,1,1,217,0,2,2747,20,0,20,1586,1480,3066,2750,0,19295,1378,14.0,3066,19295,18.89999961853028,1305,309,2,1,3,1305,1378,0.8999999761581421,12536367000,28735791,1076900,3221030,3950000,2281152,0,0,39264873,11672850000,14800000,1116900,2000000,3950000,2300000,0,8333100,32500000,39264873,1378,28494.1,39264873,12536367000,0.3,33001630,40469220,39264873,9.8,1378,1378,0,46,112,58,2,1596,16,43594,306,0,19,43,2,370,2156,0,180,492,0,2828,0,0,5,5,1,0,0,0,0,0,0,2156,1378,1.600000023841858,43594,1378,31.600000381469727,1,1,0,0,1,1,2,0,1,0,1,0,0,0,0,30,1,1,1,0,0,1378,1.2999999523162842,1,0,1378,0.699999988079071,30,2,0,15.0
2016,101,나사렛대학교,대학,사립,충남,B그룹,143815,50300,194115,223699,56986,280685,5,8,48775,0,13,79706,156,38,194,17057,701,17758,8132,0,280685,5861,47.900001525878906,17758,280685,6.800000190734863,3653,644,16,49,65,3653,5861,0.6000000238418579,67968322000,165639220,21306100,14771120,51482700,63937134,0,30136240,347272514,68208041000,155000000,24000000,10000000,53200000,64800000,0,23600000,330600000,347272514,5861,59251.4,347272514,67968322000,0.5,329999919,346383097,347272514,2.6,5861,5488,373,169,234,86,723,7073,41,188048,3448,187,135,75,247,4092,36692,3720,2635,1342,3060,47449,0,0,1841,155,518,69,56,287,15,39,820,40412,5861,6.900000095367432,188048,5861,32.099998474121094,3,0,4,0,7,0,7,0,3,0,3,1,3,0,4,254,9,3,0,4,0,5861,1.100000023841858,3,4,5861,1.2000000476837158,254,3,4,36.29999923706055
2016,102,나주대학교,전문대학,사립,전남,C그룹,24000,0,24000,24000,0,24000,0,0,0,0,0,0,118,0,118,300,40,340,50,0,24000,2131,11.300000190734863,340,24000,1.399999976158142,367,120,1,5,6,367,2131,0.2000000029802322,12707996000,5655610,0,1626600,0,0,0,0,7282210,14128503000,32100000,0,10000000,0,0,0,0,42100000,7282210,2131,3417.3,7282210,12707996000,0.1,3788600,20500000,7282210,188.3,2131,2131,0,56,169,30,10,2396,18,10,0,0,2,2,10,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2131,0.0,10,2131,0.0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2131,0.2000000029802322,0,0,2131,0.0,0,0,1,0.0
2016,103,남부대학교,대학,사립,광주,C그룹,66256,3003,69259,68853,3065,71918,3,4,5904,0,7,11614,270,25,295,4005,319,4324,3546,0,71918,3396,21.200000762939453,4324,71918,6.400000095367432,2566,599,6,21,27,2566,3396,0.800000011920929,35463653000,101230546,11272400,8363600,27335370,11435274,0,22195000,181832190,36696606000,89000000,12000000,10000000,30000000,35000000,0,15000000,191000000,181832190,3396,53543.0,181832190,35463653000,0.5,182920388,182495171,181832190,-0.3,3396,3027,369,124,166,78,0,3764,20,22422,696,71,73,43,0,883,4536,46,1329,910,2487,9308,0,0,20,65,0,3,0,64,0,16,544,4582,3396,1.2999999523162842,22422,3396,6.599999904632568,2,2,0,0,2,2,4,0,2,0,2,0,0,0,0,69,5,2,2,0,0,3396,1.100000023841858,2,0,3396,0.6000000238418579,69,4,0,17.299999237060547
2016,104,남서울대학교,대학,사립,충남,B그룹,296098,117046,413144,583190,183774,766964,4,10,45635,0,14,64361,984,0,984,4971,2115,7086,5669,0,766964,10310,74.4000015258789,7086,766964,0.8999999761581421,15937,1796,19,85,104,15937,10310,1.5,127366271000,183097130,41246240,6941300,165585954,54321818,0,86914122,538106564,117500000000,210000000,40000000,10000000,231488000,47004000,0,100000000,638492000,538106564,10310,52192.7,538106564,127366271000,0.4,697550381,735055849,538106564,-10.7,10310,9889,421,338,307,174,1280,12409,37,415050,4628,69,153,149,130,5129,45465,466,2567,1072,825,50395,0,0,328,141,758,50,133,352,633,8,1029,45931,10310,4.5,415050,10310,40.29999923706055,3,0,5,10,8,10,18,0,3,0,3,0,5,0,5,170,18,3,0,5,10,10310,1.2000000476837158,3,5,10310,0.800000011920929,170,3,15,9.399999618530272
2016,105,농협대학교,전문대학,사립,경기,C그룹,34234,5231,39465,42252,6325,48577,1,0,885,0,1,2765,22,9,31,1414,314,1728,1286,3533,48577,523,92.9000015258789,1728,48577,3.700000047683716,906,93,1,15,16,906,523,1.7000000476837158,8022483000,18237980,6755000,0,3300000,0,0,0,28292980,8378000000,20000000,5760000,0,3630000,0,0,0,29390000,28292980,523,54097.5,28292980,8022483000,0.4,20099660,32974410,28292980,24.9,523,523,0,12,24,40,98,697,3,272,170,0,13,26,38,247,825,0,208,360,428,1821,0,0,0,0,0,3,0,0,0,0,0,825,523,1.600000023841858,272,523,0.5,1,1,0,0,1,1,2,0,0,1,1,0,0,0,0,0,0,1,1,0,0,523,3.400000095367432,1,0,523,1.899999976158142,0,2,0,0.0
