Year,ID,SchName,SchType,FoundType,Region,UnivScale,Settle_UnivSettle,Settle_BookCost,Settle_SerialsCost,Settle_NonBookCost,Settle_ECost_EJournal,Settle_ECost_WebDB,Settle_ECost_SubEBook,Settle_ECost_OthERes,Settle_MatCostTot,Budget_UnivBgt,Budget_BookCost,Budget_SerialsCost,Budget_NonBookCost,Budget_ECost_EJournal,Budget_ECost_WebDB,Budget_ECost_SubEBook,Budget_ECost_OthERes,Budget_MatCostTot,CostPerStSettle_MatCost,CostPerStSettle_StCountCurr,CostPerStSettle_CostPerSt,LibBgtRt_MatCost,LibBgtRt_UnivSettle,LibBgtRt_BgtRtSettle,BgtGrowth3Y_MatCostSettle_2013A,BgtGrowth3Y_MatCostSettle_2014B,BgtGrowth3Y_MatCostSettle_2015C,BgtGrowth3Y_BgtGrowth3Y
2015,196,서울과학기술대학교,대학,국립,서울,A그룹,138340254000,974828740,63782430,663690,855461241,772823820,0,108848819,2776408740,120965503000,561000000,50000000,49200000,788441000,200000000,0,0,1648641000,2776408740,12471,222629.2,2776408740,138340254000,2.0,1956194780,2158760000,2776408740,19.5
2015,197,서울과학종합대학원대학교,대학원대학,사립,서울,-,12156054000,0,0,0,5844735,14179600,0,0,20024335,16670149000,2000000,0,0,6600000,15000000,0,0,23600000,20024335,341,58722.4,20024335,12156054000,0.2,21460244,20036981,20024335,-3.3
2015,198,서울교육대학교,대학,국립,서울,C그룹,35187638000,93173450,24621250,8285970,81695230,49722980,0,4977200,262476080,26182659000,74000000,26500000,3000000,85000000,55000000,0,3000000,246500000,262476080,2980,88079.2,262476080,35187638000,0.7,250317490,238333477,262476080,2.7
2015,199,서울기독대학교,대학,사립,서울,C그룹,8880170000,10735097,3149800,2111202,0,2282500,0,14900000,33178599,8355674000,10000000,5000000,1500000,25000000,43000000,0,10000000,94500000,33178599,881,37660.2,33178599,8880170000,0.4,104886107,98280626,33178599,-36.3
2015,200,서울대학교,대학,국립,서울,A그룹,883178089916,2124667438,1019662430,100000000,5200927000,832279000,0,576598962,9854134830,771115292000,2900000000,1145000000,35000000,5899071000,1199929000,0,150000000,11329000000,9854134830,28490,345880.5,9854134830,883178089916,1.1,8335250599,9337309020,9854134830,8.8
2015,201,서울디지털대학교,대학,사립,서울,A그룹,44631892000,0,0,0,12000000,0,0,30000000,42000000,36605766000,0,0,0,12000000,0,0,30000000,42000000,42000000,10475,4009.5,42000000,44631892000,0.1,29910000,30000000,42000000,20.2
2015,202,서울미디어대학원대학교,대학원대학,사립,서울,-,8248282000,1800000,200000,21960,0,3925000,0,0,5946960,8991630000,3600000,1800000,500000,0,15000000,0,0,20900000,5946960,88,67579.1,5946960,8248282000,0.1,4621000,0,5946960,0.0
2015,203,서울벤처대학원대학교,대학원대학,사립,서울,-,3631961000,15000,0,444000,0,0,0,0,459000,3408271000,300000,200000,100000,0,0,0,0,600000,459000,243,1888.9,459000,3631961000,0.0,0,14900,459000,0.0
2015,204,서울불교대학원대학교,대학원대학,사립,서울,-,2123085000,5609747,0,0,0,5180000,0,0,10789747,2476733000,5000000,600000,600000,200000,5200000,0,0,11600000,10789747,164,65791.1,10789747,2123085000,0.5,332760,8627834,10789747,1258.9
2015,205,서울사이버대학교,대학,사립,서울,A그룹,38377472000,0,0,0,0,21000000,0,6000000,27000000,38354012000,5000000,0,0,0,21000000,0,6000000,32000000,27000000,11380,2372.6,27000000,38377472000,0.1,27000000,27000000,27000000,0.0
2015,206,서울사회복지대학원대학교,대학원대학,사립,서울,-,1762788000,0,0,0,0,0,0,0,0,1935210000,1200000,0,0,0,0,0,0,1200000,0,83,0.0,0,1762788000,0.0,0,0,0,0.0
2015,207,서울상담심리대학원대학교,대학원대학,사립,서울,-,12842492000,7797700,150000,87000,6337000,5471000,0,0,19842700,12776082000,7500000,150000,500000,6500000,5600000,0,0,20250000,19842700,109,182043.1,19842700,12842492000,0.2,21215080,17730650,19842700,-2.3
2015,208,서울성경신학대학원대학교,대학원대학,사립,서울,-,784593000,2382280,577000,0,0,0,0,3692307,6651587,912290000,5000000,1000000,0,0,0,0,0,6000000,6651587,64,103931.0,6651587,784593000,0.8,3773570,1432630,6651587,151.1
2015,209,서울시립대학교,대학,공립,서울,A그룹,77190326000,657414680,661850780,15872000,654602454,624379830,0,37594970,2651714714,76588102000,954126000,702520000,17500000,700000000,629290000,0,55000000,3058436000,2651714714,12195,217442.8,2651714714,77190326000,3.4,2701270380,2708778770,2651714714,-0.9
2015,210,서울신학대학교,대학,사립,경기,C그룹,48191793000,190142278,34812538,6176240,32819000,37305148,0,72527874,373783078,49919267000,126000000,35000000,5000000,33000000,38000000,0,17000000,254000000,373783078,3230,115722.3,373783078,48191793000,0.8,253948668,253066958,373783078,23.7
2015,211,서울여자간호대학교,전문대학,사립,서울,C그룹,11767359000,17291090,4115550,1264030,0,8008760,0,0,30679430,11965920000,17400000,4300000,1200000,0,9100000,0,0,32000000,30679430,976,31433.8,30679430,11767359000,0.3,29472127,29870267,30679430,2.0
2015,212,서울여자대학교,대학,사립,서울,B그룹,106435125000,187912710,63269479,31251386,405024105,159187999,0,252171621,1098817300,88566804000,234800000,73463500,38876475,388764751,155505900,0,194382374,1085793000,1098817300,8236,133416.4,1098817300,106435125000,1.0,1219450290,1219002464,1098817300,-4.9
2015,213,서울예술대학교,전문대학,사립,경기,B그룹,43877268000,38157250,21403373,14641850,4950000,43758270,0,37189530,160100273,40397974000,40000000,32000000,20000000,0,48000000,0,30000000,170000000,160100273,3063,52269.1,160100273,43877268000,0.4,126722730,143083622,160100273,12.4
2015,214,서울외국어대학원대학교,대학원대학,사립,서울,-,3065057000,0,0,0,0,0,0,0,0,3617920000,0,0,0,0,0,0,0,0,0,147,0.0,0,3065057000,0.0,12985180,0,0,0.0
2015,215,서울장신대학교,대학,사립,경기,C그룹,10519237000,18742130,14295259,0,5428000,13674574,0,4345000,56484963,10159658000,27000000,17000000,2000000,6000000,15000000,0,4600000,71600000,56484963,874,64628.1,56484963,10519237000,0.5,59910718,58729177,56484963,-2.9
2015,216,서울한영대학교,대학,사립,서울,C그룹,13177927000,28302200,10924360,338500,12583000,9683188,0,0,61831248,12155646000,30000000,12000000,1500000,18000000,10000000,0,0,71500000,61831248,1101,56159.2,61831248,13177927000,0.5,114913553,56057860,61831248,-20.5
2015,217,서원대학교,대학,사립,충북,B그룹,93456131000,215976000,15061250,9752000,90503110,10800000,0,37905550,379997910,75602561000,217000000,16000000,10000000,92000000,11000000,0,39000000,385000000,379997910,7474,50842.6,379997910,93456131000,0.4,349999113,349997954,379997910,4.3
2015,218,서일대학교,전문대학,사립,서울,A그룹,84430549000,135520960,24905698,8536160,15904000,6029856,0,45780520,236677194,105454260000,125000000,25000000,10000000,17000000,9000000,0,52000000,238000000,236677194,6422,36854.1,236677194,84430549000,0.3,233892950,251094982,236677194,0.8
2015,219,서정대학교,전문대학,사립,경기,A그룹,42145732000,22017610,8447810,5000000,0,0,0,60000000,95465420,44569365000,30000000,6000000,10000000,0,0,0,60000000,106000000,95465420,4809,19851.4,95465420,42145732000,0.2,2869090,35373240,95465420,651.4
2015,220,서해대학,전문대학,사립,전북,C그룹,18099579000,22498680,7491600,0,0,0,0,0,29990280,13747764000,22500000,8500000,0,0,0,0,0,31000000,29990280,1428,21001.6,29990280,18099579000,0.2,22725540,28692540,29990280,15.4
2015,221,선교청대학교,대학,사립,충남,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0
2015,222,선린대학교,전문대학,사립,경북,C그룹,30240413000,39922815,6320900,2041600,0,11004000,0,19966000,79255315,28799984000,41377000,11000000,1542000,0,10000000,0,19789000,83708000,79255315,2757,28746.9,79255315,30240413000,0.3,73084260,74432409,79255315,4.2
2015,223,선문대학교,대학,사립,충남,B그룹,131397151000,195364890,84040978,9998150,355600746,144239889,0,100544110,889788763,124352763000,180000000,90000000,10000000,359000000,145000000,0,96000000,880000000,889788763,10574,84148.7,889788763,131397151000,0.7,849057464,879998696,889788763,2.4
2015,224,선학유피대학원대학교,대학원대학,사립,경기,-,2398564000,4044512,274800,0,0,0,0,0,4319312,2361111000,6000000,3000000,0,0,0,0,0,9000000,4319312,70,61704.5,4319312,2398564000,0.2,7476636,7764099,4319312,-20.3
2015,225,성결대학교,대학,사립,경기,B그룹,66094235000,195839253,87504488,24998110,60777325,126950279,0,56809667,552879122,61491395000,195840000,53248000,20000000,70000000,70000000,0,40000000,449088000,552879122,6307,87661.2,552879122,66094235000,0.8,569970677,552846753,552879122,-1.5
2015,226,성공회대학교,대학,사립,서울,C그룹,27702449000,67716042,96542161,2998500,36462254,49628451,0,12276135,265623543,26534978000,74000000,61646000,3000000,72494000,51000000,0,6000000,268140000,265623543,2656,100008.9,265623543,27702449000,1.0,282044297,286586154,265623543,-2.9
2015,227,성균관대학교,대학,사립,서울,A그룹,544403101000,1265845298,521351450,33661619,2231888336,1387832920,0,284681333,5725260956,565978472000,1309320000,599000000,35000000,2193000000,1318000000,0,300000000,5754320000,5725260956,27034,211780.0,5725260956,544403101000,1.1,5144998146,5702510798,5725260956,5.6
2015,228,성산효대학원대학교,대학원대학,사립,인천,-,3296762000,9118650,2034800,881000,0,0,0,0,12034450,2922044000,10000000,0,0,0,0,0,0,10000000,12034450,237,50778.3,12034450,3296762000,0.4,1585800,9060330,12034450,252.1
2015,229,성서침례대학원대학교,대학원대학,사립,경기,-,654483000,5248226,1144026,0,0,0,0,0,6392252,929445000,7200000,2800000,0,0,0,0,0,10000000,6392252,50,127845.0,6392252,654483000,1.0,6449351,6535314,6392252,-0.4
2015,230,성신여자대학교,대학,사립,서울,A그룹,131912863000,578476450,119570246,56561940,359535450,209559700,0,218276683,1541980469,146457501000,526250000,141500000,52250000,428000000,278000000,0,221000000,1647000000,1541980469,10846,142170.4,1541980469,131912863000,1.2,1112563451,1363263764,1541980469,17.8
2015,231,성운대학교,전문대학,사립,경북,C그룹,10973918000,158400,3024000,0,0,0,0,0,3182400,11048775000,34412000,10000000,5000000,5000000,5000000,0,5000000,64412000,3182400,1356,2346.9,3182400,10973918000,0.0,1846000,8834000,3182400,157.3
2015,232,성화대학,전문대학,사립,전남,B그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0
2015,233,세경대학교,전문대학,사립,강원,C그룹,11417539000,776000,2198900,2740000,0,0,0,20565100,26280000,8999772000,500000,3000000,0,0,0,0,22971000,26471000,26280000,983,26734.5,26280000,11417539000,0.2,24905080,9540000,26280000,56.9
2015,234,세계사이버대학,기타,기타,경기,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0
2015,235,세명대학교,대학,사립,충북,B그룹,102487299000,240780762,36665047,8732570,116493980,136437535,0,91156000,630265894,101129377000,240000000,50000000,10000000,110000000,140000000,0,30000000,580000000,630265894,8740,72112.8,630265894,102487299000,0.6,553453362,718696115,630265894,8.8
2015,236,세종대학교,대학,사립,서울,A그룹,143598205000,66396000,38915000,0,774755000,394929000,0,0,1274995000,151803734000,110000000,48600000,0,731923000,409477000,0,0,1300000000,1274995000,13713,92977.1,1274995000,143598205000,0.9,1994800000,1492206000,1274995000,-19.9
2015,237,세한대학교,대학,사립,충남,C그룹,40236597000,88654750,21690274,24131456,46039391,24746412,0,39172000,244434283,40753032000,80000000,23352000,15000000,49300000,28500000,0,50000000,246152000,244434283,4377,55845.2,244434283,40236597000,0.6,175975467,245455223,244434283,19.5
2015,238,송곡대학교,전문대학,사립,강원,C그룹,12803071000,9993820,1270510,0,3839000,0,0,2944600,18047930,8279177000,13500000,1500000,0,4000000,0,0,6000000,25000000,18047930,820,22009.7,18047930,12803071000,0.1,19104230,17493350,18047930,-2.6
2015,239,송원대학교,대학,사립,광주,C그룹,18125340000,16795670,2168000,0,0,0,0,9000000,27963670,23784652000,130000000,2500000,500000,0,0,0,12000000,145000000,27963670,2369,11804.0,27963670,18125340000,0.2,19526010,25502580,27963670,20.1
2015,240,송호대학교,전문대학,사립,강원,C그룹,13242411000,25900870,0,6443390,0,0,0,6880000,39224260,10162640000,34000000,0,10000000,0,0,0,8000000,52000000,39224260,1034,37934.5,39224260,13242411000,0.3,15537800,24506840,39224260,58.9
2015,241,수도국제대학원대학교,대학원대학,사립,서울,-,2490478000,2194860,440000,6600000,0,0,0,0,9234860,2683635000,6000000,500000,0,0,0,0,0,6500000,9234860,307,30081.0,9234860,2490478000,0.4,4300500,3696470,9234860,67.9
2015,242,수성대학교,전문대학,사립,대구,B그룹,38515933000,79567880,7096300,297730,0,5000000,0,27310000,119271910,49533099000,59100000,6000000,600000,0,5500000,0,34000000,105200000,119271910,3756,31755.0,119271910,38515933000,0.3,134002040,135079150,119271910,-5.4
2015,243,수원가톨릭대학교,대학,사립,경기,C그룹,9994811000,23764238,37549880,1889300,14567000,10585484,0,1045000,89400902,9496930000,23400000,40500000,4500000,16100000,12920000,0,2200000,99620000,89400902,204,438239.7,89400902,9994811000,0.9,71616884,90070919,89400902,12.5
2015,244,수원과학대학교,전문대학,사립,경기,B그룹,60226004000,65699120,12166000,1600000,6434000,9688980,0,69600000,165188100,64871976000,165000000,0,0,0,0,0,0,165000000,165188100,6390,25851.0,165188100,60226004000,0.3,170290308,172863000,165188100,-1.5
2015,245,수원대학교,대학,사립,경기,B그룹,248276676000,49500000,68640900,1205500,343295560,175360980,0,18011000,656013940,218227568000,400000000,90000000,10000000,260000000,80000000,0,10000000,850000000,656013940,11573,56684.9,656013940,248276676000,0.3,636217648,653489408,656013940,1.6
2015,246,수원여자대학교,전문대학,사립,경기,B그룹,64739980000,69996478,5269000,325070,20326000,0,0,38817000,134733548,60032501000,57704400,12392000,8877600,22194000,0,0,0,101168000,134733548,4563,29527.4,134733548,64739980000,0.2,140208962,152133442,134733548,-1.5
2015,247,숙명여자대학교,대학,사립,서울,A그룹,170860364000,529998660,246160705,26938330,1027286018,350491076,0,93048287,2273923076,178075485000,499000000,213026000,12500000,881380000,284670000,0,41500000,1932076000,2273923076,13020,174648.5,2273923076,170860364000,1.3,2232703704,2289469379,2273923076,0.9
2015,248,순복음대학원대학교,대학원대학,사립,서울,-,794569000,0,0,0,0,0,0,0,0,1043952000,0,0,0,0,0,0,0,0,0,153,0.0,0,794569000,0.0,0,0,0,0.0
2015,249,순복음총회신학교,대학,사립,충북,C그룹,1371611000,0,0,0,0,0,0,0,0,1613707000,0,0,0,0,0,0,0,0,0,300,0.0,0,1371611000,0.0,0,0,0,0.0
2015,250,순천제일대학교,전문대학,사립,전남,B그룹,26829219000,6864599,4438050,0,0,7000000,0,0,18302649,24537798000,26000000,5000000,0,5000000,29000000,0,0,65000000,18302649,2545,7191.6,18302649,26829219000,0.1,10719141,44089866,18302649,126.4
2015,251,순천향대학교,대학,사립,충남,A그룹,187645212000,210806000,95097100,43738740,978071709,145087776,0,66551895,1539353220,169124328000,245000000,104000000,40000000,1012912000,150088000,0,68000000,1620000000,1539353220,12123,126977.9,1539353220,187645212000,0.8,1503926779,1488335498,1539353220,1.2
2015,252,숭실대학교,대학,사립,서울,A그룹,200620873000,711197365,80037791,20159850,701042930,232732961,0,159042739,1904213636,179974409000,741800000,94000000,20000000,597477000,251763000,0,147925000,1852965000,1904213636,15546,122489.0,1904213636,200620873000,0.9,2233915763,2135917262,1904213636,-7.6
2015,253,숭실사이버대학교,대학,사립,서울,B그룹,21276075000,0,0,0,0,0,0,0,0,18297806000,0,0,0,0,0,0,0,0,0,4709,0.0,0,21276075000,0.0,11498084,0,0,0.0
2015,254,숭의여자대학교,전문대학,사립,서울,B그룹,38963648000,60414810,5932000,9474930,10216000,0,0,32529200,118566940,35377807000,68400000,13500000,10200000,12000000,0,0,47000000,151100000,118566940,3616,32789.5,118566940,38963648000,0.3,108127542,113277640,118566940,4.7
2015,255,신경주대학교,대학,사립,경북,C그룹,22881889000,20791570,19303592,21280570,14475000,59197711,0,987500,136035943,28146945000,22200000,21500000,2000000,34000000,46000000,0,10000000,135700000,136035943,2694,50495.9,136035943,22881889000,0.6,50272709,100625640,136035943,67.7
2015,256,신구대학교,전문대학,사립,경기,A그룹,78064917000,76112700,19010613,19519460,12804000,0,0,49938000,177384773,69749701000,78000000,28600000,19500000,21650000,12650000,0,58000000,218400000,177384773,6839,25937.2,177384773,78064917000,0.2,174915816,171078215,177384773,0.7
2015,257,신라대학교,대학,사립,부산,B그룹,105934070000,188962789,67034760,8359630,164432779,107116926,0,25958000,561864884,103964610000,190000000,66500000,10000000,160000000,98000000,0,25500000,550000000,561864884,11035,50916.6,561864884,105934070000,0.5,549654268,549928668,561864884,1.1
2015,258,신성대학교,전문대학,사립,충남,B그룹,50077967000,111643520,13850180,2528800,12504496,7900000,0,0,148426996,44098356000,114500000,14000000,2600000,22000000,7900000,0,3000000,164000000,148426996,4140,35851.9,148426996,50077967000,0.3,131484590,146408720,148426996,6.4
2015,259,신안산대학교,전문대학,사립,경기,B그룹,40195613000,84648820,9869100,0,0,0,0,25000000,119517920,36537036000,90000000,10000000,7000000,0,0,0,12000000,119000000,119517920,4449,26864.0,119517920,40195613000,0.3,114746500,114746660,119517920,2.1
2015,260,신한대학교,대학,사립,경기,B그룹,80678886000,217092020,18324350,25000000,38458000,20310374,0,49906040,369090784,64305058000,193136000,22064000,15000000,24000000,16000000,0,47800000,318000000,369090784,5826,63352.3,369090784,80678886000,0.5,0,342271977,369090784,0.0
2015,261,신흥대학교,전문대학,사립,경기,A그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0
2015,262,실천신학대학원대학교,대학원대학,사립,경기,-,898219000,927620,775000,0,0,0,0,0,1702620,875153000,4200000,1500000,600000,700000,2500000,0,500000,10000000,1702620,82,20763.7,1702620,898219000,0.2,1237690,2441040,1702620,33.5
2015,263,아신대학교,대학,사립,경기,C그룹,12917205000,67896021,31437000,96300,0,27658811,0,0,127088132,13470000000,50000000,37000000,2000000,0,23000000,0,4000000,116000000,127088132,1478,85986.6,127088132,12917205000,1.0,84030264,109421277,127088132,23.2
2015,264,아주대학교,대학,사립,경기,A그룹,251657517000,294564461,244825278,29949170,1594425467,367186743,0,84083511,2615034630,241998756000,295000000,263900000,20800000,1866110000,392000000,0,82000000,2919810000,2615034630,14313,182703.5,2615034630,251657517000,1.0,2583012016,2715793228,2615034630,0.7
2015,265,아주자동차대학교,전문대학,사립,충남,C그룹,11761849000,22114100,5195860,1905000,0,0,0,0,29214960,12279741000,26500000,8280000,0,0,0,0,0,34780000,29214960,981,29780.8,29214960,11761849000,0.2,29744320,24896780,29214960,0.5
2015,266,안동과학대학교,전문대학,사립,경북,B그룹,28220297000,48303620,17178800,2562886,8957000,0,0,12456000,89458306,31458695000,57000000,17000000,4000000,10000000,0,0,17000000,105000000,89458306,2859,31290.1,89458306,28220297000,0.3,94418890,91581520,89458306,-2.7
2015,267,안산대학교,전문대학,사립,경기,A그룹,48698643000,57692800,28682570,8156110,16368500,2103176,0,17874840,130877996,46150831000,52040400,23416000,9183600,17661000,2300000,0,17347000,121948000,130877996,4631,28261.3,130877996,48698643000,0.3,158848084,153126783,130877996,-9.1
2015,268,안양대학교,대학,사립,경기,B그룹,58998547000,50598527,7421700,7700000,90950808,27218649,0,14249970,198139654,49868964000,89600000,9120300,10200000,99510000,42988300,0,37200000,288618600,198139654,5918,33480.8,198139654,58998547000,0.3,348943305,228985264,198139654,-23.9
2015,269,에스라성경대학원대학교,대학원대학,사립,경기,-,939803000,4480000,520000,0,0,0,0,0,5000000,838643000,5480000,520000,0,0,0,0,0,6000000,5000000,76,65789.5,5000000,939803000,0.5,5000000,5000000,5000000,0.0
2015,270,여주대학교,전문대학,사립,경기,B그룹,56070447000,47010480,13500000,606690,11327000,0,0,0,72444170,52908051000,38000000,13000000,2000000,13000000,0,0,0,66000000,72444170,5797,12496.8,72444170,56070447000,0.1,155222630,90977847,72444170,-30.9
2015,271,연성대학교,전문대학,사립,경기,A그룹,76127088000,71803890,19891260,24998840,0,8029379,0,39300000,164023369,65613133000,80000000,19100000,35000000,6500000,9000000,0,32650000,182250000,164023369,6047,27124.8,164023369,76127088000,0.2,161631210,155507600,164023369,0.8
2015,272,연세대학교,대학,사립,서울,A그룹,999116142000,1163555957,250149315,53920334,4440504035,1306575421,0,121823692,7336528754,1115785520000,1203392000,603500000,50000000,4680000000,1283876000,0,91000000,7911768000,7336528754,31191,235213.0,7336528754,999116142000,0.7,7388099809,7724384069,7336528754,-0.2
2015,273,연세대학교(미래),대학,사립,강원,B그룹,0,243908890,70049021,16902320,838658473,138969993,0,95784840,1404273537,0,284500000,65000000,20000000,801142047,162791758,0,98243102,1431676907,1404273537,8201,171232.0,1404273537,0,0.0,1595688422,1597125622,1404273537,-6.0
2015,274,연암공과대학교,전문대학,사립,경남,C그룹,16505740000,24992390,0,7974480,0,0,0,6878000,39844870,16346911000,20000000,0,5000000,0,0,0,15000000,40000000,39844870,1400,28460.6,39844870,16505740000,0.2,50247003,39998650,39844870,-10.4
2015,275,연암대학교,전문대학,사립,충남,C그룹,25888716000,15293320,4256600,2604800,0,4100000,0,2400000,28654720,23489703000,18000000,4500000,2500000,0,4100000,0,3900000,33000000,28654720,1135,25246.4,28654720,25888716000,0.1,29611670,29886140,28654720,-1.6
2015,276,영남대학교,대학,사립,경북,A그룹,348693949000,760669875,287014221,80050810,1709488263,563423199,0,52139597,3452785965,363173941000,699040000,289340000,77440000,1645378100,555552450,0,49249450,3316000000,3452785965,25902,133301.9,3452785965,348693949000,1.0,4086000247,4006393110,3452785965,-7.9
2015,277,영남사이버대학교,대학,사립,경북,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0
2015,278,영남신학대학교,대학,사립,경북,C그룹,9619007000,34326648,17057400,1068100,2152815,19831040,0,5637320,80073323,9699148000,28000000,20500000,1500000,15000000,8500000,0,6500000,80000000,80073323,735,108943.3,80073323,9619007000,0.8,85933923,86515203,80073323,-3.4
2015,279,영남외국어대학,전문대학,사립,경북,C그룹,7498239000,447000,426000,0,5396448,0,0,1500000,7769448,8802018000,3000000,1000000,0,10500000,0,0,2000000,16500000,7769448,873,8899.7,7769448,7498239000,0.1,5960840,2889400,7769448,58.7
2015,280,영남이공대학교,전문대학,사립,대구,A그룹,71039547000,69954706,25785431,3999760,0,21925327,0,39989000,161654224,70539035000,70000000,27000000,5000000,0,23000000,0,44000000,169000000,161654224,6138,26336.6,161654224,71039547000,0.2,170240874,158753762,161654224,-2.5
2015,281,영산대학교,대학,사립,경남,B그룹,68750162000,93460150,24505259,16113000,50718000,111731577,0,83656150,380184136,63703164000,128404000,25195000,17120000,57284000,83515000,0,68482000,380000000,380184136,7617,49912.6,380184136,68750162000,0.6,376702586,384455752,380184136,0.5
2015,282,영산선학대학교,대학,사립,전남,C그룹,1533597000,3572550,2980996,0,0,0,0,0,6553546,1462847000,7700000,7000000,0,0,0,0,0,14700000,6553546,42,156036.8,6553546,1533597000,0.4,14993086,12931706,6553546,-31.5
2015,283,영진전문대학교,전문대학,사립,대구,A그룹,86547353000,119720010,16962350,764400,7400000,29010308,0,68730380,242587448,88207149000,110000000,18658000,7000000,5000000,36400000,0,72000000,249058000,242587448,8084,30008.3,242587448,86547353000,0.3,232544609,248584980,242587448,2.2
2015,284,예명대학원대학교,대학원대학,사립,서울,-,0,0,0,886500,0,0,0,0,886500,1385606000,3500000,0,0,0,0,0,0,3500000,886500,60,14775.0,886500,0,0.0,3572000,3252816,886500,-40.8
2015,285,예수대학교,대학,사립,전북,C그룹,6535480000,25169820,17917800,651700,0,31572000,0,0,75311320,6276268000,24750000,18300000,1000000,0,23100000,0,0,67150000,75311320,583,129178.9,75311320,6535480000,1.2,48809144,57852423,75311320,24.4
2015,286,예원예술대학교,대학,사립,전북,C그룹,13803453000,58647000,0,0,0,0,0,0,58647000,13157619000,55000000,5000000,2626800,0,0,0,0,62626800,58647000,1146,51175.4,58647000,13803453000,0.4,4935000,796000,58647000,3591.9
2015,287,오산대학교,전문대학,사립,경기,A그룹,68820490000,100011000,19027000,9997000,15577500,1200000,0,48990000,194802500,56123204000,100000000,20000000,10000000,15840000,1960000,0,46000000,193800000,194802500,4850,40165.5,194802500,68820490000,0.3,153811700,184274000,194802500,12.8
2015,288,온석대학원대학교,대학원대학,사립,경기,-,2524829000,5000000,0,0,0,0,0,0,5000000,1654100000,5000000,0,0,0,0,0,0,5000000,5000000,308,16233.8,5000000,2524829000,0.2,50000000,8500000,5000000,-62.1
2015,289,용인대학교,대학,사립,경기,B그룹,78866185000,82776733,20213214,3986367,205404852,47876500,0,12500000,372757666,81444056000,65000000,23000000,5000000,225003000,46592000,0,15000000,379595000,372757666,7125,52316.9,372757666,78866185000,0.5,369364371,368069351,372757666,0.5
2015,290,용인예술과학대학교,전문대학,사립,경기,B그룹,38534667000,60655430,15908000,9993760,10067000,0,0,69000000,165624190,37010007000,60000000,17000000,10000000,11000000,0,0,72000000,170000000,165624190,4185,39575.7,165624190,38534667000,0.4,153931404,182948440,165624190,4.7
2015,291,우석대학교,대학,사립,전북,B그룹,103787076000,158831320,61864150,4614720,119935700,45087566,0,9400000,399733456,82868939000,111730384,64924045,2000000,124245571,43100000,0,10400000,356400000,399733456,8653,46195.9,399733456,103787076000,0.4,487115424,469910495,399733456,-9.2
2015,292,우송공업대학,전문대학,사립,대전,B그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0
2015,293,우송대학교,대학,사립,대전,A그룹,108399651000,29546322,16329995,8364780,0,188698293,0,0,242939390,102985027000,105000000,40000000,20000000,0,210000000,0,30000000,405000000,242939390,9953,24408.7,242939390,108399651000,0.2,508008580,254287842,242939390,-27.2
2015,294,우송정보대학,전문대학,사립,대전,B그룹,44880443000,21389841,5878899,7430290,0,0,0,0,34699030,43371902000,45600000,5500000,13000000,8000000,901000,0,0,73001000,34699030,4866,7130.9,34699030,44880443000,0.1,45150711,57637596,34699030,-6.1
2015,295,울산과학기술원,대학,국립,울산,C그룹,150236528558,180005000,10271159,4457241,714989631,392428570,0,294195584,1596347185,160922000000,135000000,11000000,5000000,777000000,320000000,0,92000000,1340000000,1596347185,4123,387181.0,1596347185,150236528558,1.1,1895900763,1499819665,1596347185,-7.2
2015,296,울산과학대학교,전문대학,사립,울산,A그룹,48679870000,92393050,13848460,1327500,6600000,12804000,0,19326000,146299010,61383080000,87250000,15600000,2000000,10000000,14000000,0,16000000,144850000,146299010,4910,29796.1,146299010,48679870000,0.3,124636287,134321206,146299010,8.3
2015,297,울산대학교,대학,사립,울산,A그룹,246531911000,169335206,0,6657030,2002593020,190801583,0,195474006,2564860845,240032778000,197000000,0,7600000,2000000000,193696000,0,180000000,2578296000,2564860845,14994,171059.1,2564860845,246531911000,1.0,2157600518,2476931804,2564860845,9.2
2015,298,웅지세무대학교,전문대학,사립,경기,C그룹,12962542000,0,0,0,0,0,0,0,0,13624505000,80000000,0,0,0,0,0,0,80000000,0,1829,0.0,0,12962542000,0.0,0,0,0,0.0
2015,299,원광대학교,대학,사립,전북,A그룹,221243123000,417405000,32043635,22633970,1032810304,230140866,0,64438946,1799472721,210177717000,369400000,36850000,20000000,582016000,202392000,0,50393000,1261051000,1799472721,17966,100159.9,1799472721,221243123000,0.8,2240418057,1916258488,1799472721,-10.3
