YR,RK,SNM,SCR,ID,STYP,FND,RGN,USC,BR_TCNT_KB,BR_TCNT_OB,BR_TCNT_SUM,BR_BCNT_KB,BR_BCNT_OB,BR_BCNT_SUM,ER_EJN_PKG,ER_WDB_PKG,ER_EB_TCNT,ER_ELV_PKG,ER_TTL_PKG,ER_TTL_TCNT,SRL_KR,SRL_OT,SRL_TTL,AHC_ABI_BUY,AHC_ABI_DON,AHC_ABI_TTL,AHC_ATI,AHC_ARM,BPS_BO,BPS_SCC,BPS_BPS,GRR_AHBC,GRR_BO,GRR_GRR,FACLT_LAS,FACLT_RS_TRS,FACLT_EQP_SPC,FACLT_EQP_UPC,FACLT_EQP_TPC,APS_AR,APS_SCC,APS_APS,STL_USTL,STL_BC,STL_SRC,STL_NBC,STL_ERC_EJN,STL_ERC_WDB,STL_ERC_EB,STL_ERC_OER,STL_MCT,BGT_UBGT,BGT_BC,BGT_SRC,BGT_NBC,BGT_ERC_EJN,BGT_ERC_WDB,BGT_ERC_EB,BGT_ERC_OER,BGT_MCT,CPSS_MC,CPSS_SCC,CPSS_CPS,LBRT_MC,LBRT_USTL,LBRT_BRT,BG3Y_MCS_13A,BG3Y_MCS_14B,BG3Y_MCS_15C,BG3Y_BG3Y,VUC_SCC,VUC_VTC_UGRD,VUC_VTC_GRAD,VUC_VTC_FFAC,VUC_VTC_PFAC,VUC_VTC_STF,VUC_VTC_OTH,VUC_VTC_SUM,VUC_DPC,VUC_UC_LUC,LS_LU_UGRD,LS_LU_GRAD,LS_LU_FAC,LS_LU_STF,LS_LU_OTH,LS_LU_SUM,LS_LB_UGRD,LS_LB_GRAD,LS_LB_FAC,LS_LB_STF,LS_LB_OTH,LS_LB_SUM,RCOL_RBF10_REQ,RCOL_RBF10_PRV,RCOL_RAF10_CSLT,RCOL_RAF10_PHN,RCOL_RAF10_ONL,RCOL_RFLN_REQ,RCOL_RFLN_PRV,RCOL_RFC_REQ,RCOL_RFC_PRV,UE_EDC,UE_EP,LPS_LB,LPS_SCC,LPS_LPS,VPS_VC,VPS_SCC,VPS_VPS,STF_FT_HLIBC,STF_FT_NLIBC,STF_PT_HLIBC,STF_PT_NLIBC,STF_TTL_HLIBC,STF_TTL_NLIBC,STF_TTL_SUM,LIBCS_FT_SL1,LIBCS_FT_SL2,LIBCS_FT_ALIB,LIBCS_FT_TTL,LIBCS_PT_SL1,LIBCS_PT_SL2,LIBCS_PT_ALIB,LIBCS_PT_TTL,SES_PTH,SES_PTC,SPK_FT_LIB,SPK_FT_NLIB,SPK_PT_LIB,SPK_PT_NLIB,SPK_SCC,SPK_SPK,LPK_LFT2,LPK_LPT2,LPK_SCP,LPK_LPK,EHS_EH,EHS_LFT,EHS_LPT,EHS_EHS
2015,25,영남대학교,44.27,276,대학,사립,경북,A그룹,556713,332999,889712,1263667,577504,1841171,46,32,31151,0,78,76085,1155,372,1527,59183,6306,65489,50248,0,1841171,25902,71.0999984741211,65489,1841171,3.700000047683716,32360,4302,90,306,396,32360,25902,1.2000000476837158,348693949000,760669875,287014221,80050810,1709488263,563423199,0,52139597,3452785965,363173941000,699040000,289340000,77440000,1645378100,555552450,0,49249450,3316000000,3452785965,25902,133301.9,3452785965,348693949000,1.0,4086000247,4006393110,3452785965,-7.9,25902,22642,3260,964,1121,661,3637,32285,79,1870406,17652,1806,596,863,1661,22578,169974,32854,14667,13415,27566,258476,0,0,2480,2232,1240,450,732,2357,1691,94,5708,202828,25902,7.800000190734863,1870406,25902,72.19999694824219,27,1,3,7,30,8,38,10,16,1,27,0,2,1,3,1761,219,27,1,3,7,25902,1.2999999523162842,27,3,25902,1.2000000476837158,1761,28,10,46.29999923706055
2015,26,충북대학교,44.23,359,대학,국립,충북,A그룹,394088,145416,539504,872711,238276,1110987,35,31,44458,0,66,66838,936,337,1273,25742,6514,32256,19947,63,1110987,18552,59.900001525878906,32256,1110987,3.0,20156,2789,68,203,271,20156,18552,1.100000023841858,184309243000,470651120,87736190,5000000,1517705870,317872080,0,171844650,2570809910,193392582000,395160000,75000000,5000000,1120937260,278384740,0,93000000,1967482000,2570809910,18552,138573.2,2570809910,184309243000,1.4,2183355260,2412156560,2570809910,8.5,18552,15143,3409,755,1006,431,406,21150,98,3014749,10288,1915,444,225,406,13278,99834,24224,6456,2733,2834,136081,0,0,24440,5920,139,270,256,1365,437,44,7328,124058,18552,6.699999809265137,3014749,18552,162.5,22,5,0,2,22,7,29,3,16,3,22,0,0,0,0,2718,429,22,5,0,2,18552,1.5,22,0,18552,1.2000000476837158,2718,27,2,93.6999969482422
2015,27,강원대학교,44.22,14,대학,국립,강원,A그룹,724883,157967,882850,1285692,297346,1583038,36,30,24653,0,66,76517,1468,783,2251,23358,23202,46560,30955,4890,1583038,24868,63.70000076293945,46560,1583038,3.0,25223,3574,63,335,398,25223,24868,1.0,238153685000,671702570,1041842460,11698270,1458308112,514698054,0,137870706,3836120172,247930548000,464000000,531600000,11000000,986947000,258800000,0,52600000,2304947000,3836120172,24868,154259.3,3836120172,238153685000,1.6,4100880113,3906477665,3836120172,-3.3,24868,22029,2839,998,1372,610,1213,29061,134,831956,12302,1366,577,421,407,15073,92225,14799,8600,4652,4378,124654,0,0,2467,5234,2320,258,228,1586,11039,46,6735,107024,24868,4.300000190734863,831956,24868,33.5,25,4,1,5,26,9,35,14,10,1,25,0,1,0,1,1494,1455,25,4,1,5,24868,1.2999999523162842,25,1,24868,1.0,1494,29,6,42.70000076293945
2015,28,인제대학교,44.22,310,대학,사립,경남,B그룹,365438,176939,542377,584663,250748,835411,21,11,45790,0,32,83335,916,40,956,6109,7442,13551,11158,1531,835411,11701,71.4000015258789,13551,835411,1.600000023841858,15252,2297,37,254,291,15252,11701,1.2999999523162842,181786668000,115603940,144458822,14996500,1095205464,109878050,0,28159240,1508302016,179922701000,111300000,122098000,17000000,573400000,90000000,0,3300000,917098000,1508302016,11701,128903.7,1508302016,181786668000,0.8,1703946249,1036983114,1508302016,3.2,11701,10398,1303,994,532,270,569,14066,58,428292,5731,435,231,279,206,6882,42592,4249,3541,2716,1767,54865,0,0,1294,2001,181,0,0,1861,157,70,2727,46841,11701,4.0,428292,11701,36.59999847412109,7,5,3,1,10,6,16,2,5,0,7,0,3,0,3,161,39,7,5,3,1,11701,1.2000000476837158,7,3,11701,0.8999999761581421,161,12,4,10.100000381469728
2015,29,단국대학교,44.2,107,대학,사립,경기,A그룹,844215,292688,1136903,1356288,485893,1842181,31,26,29240,0,57,56079,1085,253,1338,33046,10354,43400,34476,100417,1842181,28405,64.9000015258789,43400,1842181,2.400000095367432,36687,5371,36,272,308,36687,28405,1.2999999523162842,321775676000,713008200,172024058,16930000,1376799879,518300506,0,99307096,2896369739,314732986000,720000000,175942000,14950000,1320021553,405551447,0,106385000,2742850000,2896369739,28405,101966.9,2896369739,321775676000,0.9,3187923788,3471712636,2896369739,-3.8,28405,24368,4037,1184,1487,557,674,32307,175,2102289,16002,1776,950,660,254,19642,158620,25827,11564,8651,2274,206936,0,0,14150,5804,1229,118,491,1317,1503,46,3990,184447,28405,6.5,2102289,28405,74.0,26,2,3,3,29,5,34,4,20,2,26,0,3,0,3,829,143,26,2,3,3,28405,1.100000023841858,26,3,28405,1.0,829,28,6,24.39999961853028
2015,30,서울시립대학교,44.17,209,대학,공립,서울,A그룹,368202,173485,541687,677061,251354,928415,28,53,168756,0,81,208763,614,436,1050,30321,5096,35417,24841,0,928415,12195,76.0999984741211,35417,928415,4.0,15443,2517,54,193,247,15443,12195,1.2999999523162842,77190326000,657414680,661850780,15872000,654602454,624379830,0,37594970,2651714714,76588102000,954126000,702520000,17500000,700000000,629290000,0,55000000,3058436000,2651714714,12195,217442.8,2651714714,77190326000,3.4,2701270380,2708778770,2651714714,-0.9,12195,9516,2679,403,667,383,1011,14659,38,1042920,7498,1508,281,251,0,9538,100602,37132,7291,6486,0,151511,0,0,13722,10864,5891,0,0,640,646,4,80,137734,12195,11.300000190734863,1042920,12195,85.5,22,1,5,3,27,4,31,4,15,3,22,0,3,2,5,1826,262,22,1,5,3,12195,2.299999952316284,22,5,12195,2.200000047683716,1826,23,8,58.900001525878906
2015,31,세종대학교,44.16,236,대학,사립,서울,A그룹,348170,184121,532291,621394,317534,938928,28,24,33683,0,52,57231,250,114,364,4264,840,5104,3807,0,938928,13713,68.5,5104,938928,0.5,17313,3655,31,336,367,17313,13713,1.2999999523162842,143598205000,66396000,38915000,0,774755000,394929000,0,0,1274995000,151803734000,110000000,48600000,0,731923000,409477000,0,0,1300000000,1274995000,13713,92977.1,1274995000,143598205000,0.9,1994800000,1492206000,1274995000,-19.9,13713,11293,2420,442,691,154,11946,26946,57,1997443,7633,1010,288,137,557,9625,70548,11255,4230,1851,5832,93716,0,0,1572,1140,114,31,180,168,99,6,10812,81803,13713,6.0,1997443,13713,145.6999969482422,8,0,0,3,8,3,11,2,6,0,8,0,0,0,0,81,22,8,0,0,3,13713,0.699999988079071,8,0,13713,0.6000000238418579,81,8,3,7.400000095367432
2015,32,조선대학교,44.15,335,대학,사립,광주,A그룹,412002,167618,579620,840827,374341,1215168,25,14,61714,0,39,96645,981,241,1222,21507,4323,25830,13921,0,1215168,22697,53.5,25830,1215168,2.200000047683716,21344,3375,95,267,362,21344,22697,0.8999999761581421,287585402000,285867790,194383329,31243990,1515008491,111389926,0,36213457,2174106983,258518106000,282662400,196000000,33000000,1407452800,122387200,0,37665600,2079168000,2174106983,22697,95788.3,2174106983,287585402000,0.8,2272604543,1815934120,2174106983,-0.2,22697,19812,2885,839,956,473,82107,107072,89,624629,11027,1198,469,291,98,13083,82423,11310,7520,7436,2208,110897,0,0,38336,8867,1119,285,440,1778,3722,59,3729,93733,22697,4.099999904632568,624629,22697,27.5,18,3,2,0,20,3,23,4,14,0,18,0,2,0,2,889,112,18,3,2,0,22697,1.0,18,2,22697,0.8999999761581421,889,21,2,38.70000076293945
2015,33,국립부경대학교,44.13,76,대학,국립,부산,A그룹,299152,134643,433795,898103,200011,1098114,18,20,28551,0,38,56163,511,199,710,12948,15623,28571,15545,0,1098114,20223,54.29999923706055,28571,1098114,2.700000047683716,22549,4405,44,127,171,22549,20223,1.100000023841858,201358797000,231811340,101358940,8180820,1028607990,284048780,0,0,1654007870,192826297000,230000000,82000000,10000000,762268000,289918000,0,20000000,1394186000,1654007870,20223,81788.5,1654007870,201358797000,0.8,1970680000,1868022370,1654007870,-8.3,20223,17667,2556,592,816,430,712,22773,82,1670305,11593,1305,467,227,326,13918,98158,18113,7621,3779,3346,131017,0,0,3625,1104,69,169,146,855,283,45,1971,116271,20223,5.699999809265137,1670305,20223,82.5999984741211,19,0,1,0,20,0,20,5,13,1,19,0,1,0,1,1901,62,19,0,1,0,20223,1.0,19,1,20223,1.0,1901,19,1,95.0999984741211
2015,34,가천대학교,44.08,3,대학,사립,경기,A그룹,304858,124887,429745,754002,166405,920407,49,44,13002,0,93,110816,225,1,226,29119,4592,33711,16381,0,920407,21018,43.79999923706055,33711,920407,3.799999952316284,12345,3223,31,117,148,12345,21018,0.6000000238418579,252035003000,458970945,470910,39225350,1272012540,771023335,0,105332620,2647035700,294754564000,451300000,1200000,57000000,1410000000,621123000,0,145700000,2686323000,2647035700,21018,125941.4,2647035700,252035003000,1.1,1616203021,2025673140,2647035700,28.0,21018,18995,2023,845,1279,274,2318,25734,62,883443,10530,403,225,162,233,11553,76626,4104,3675,2170,1672,88247,0,0,9001,7080,4010,73,263,226,150,47,1105,80730,21018,3.799999952316284,883443,21018,42.0,10,5,4,5,14,10,24,2,7,1,10,0,4,0,4,739,195,10,5,4,5,21018,0.8999999761581421,10,4,21018,0.699999988079071,739,15,9,30.799999237060547
2015,35,한림대학교,44.08,434,대학,사립,강원,B그룹,210653,153080,363733,429078,292930,722008,19,12,4884,0,31,22069,525,274,799,22156,2418,24574,13122,0,722008,9480,76.19999694824219,24574,722008,3.5,18026,2217,37,147,184,18026,9480,1.899999976158142,191900515000,417222330,250561100,57000000,858638400,51298275,0,10204289,1644924394,170569966000,277360680,258000000,80000000,975088720,44175000,0,10800000,1645424400,1644924394,9480,173515.2,1644924394,191900515000,0.9,1477919125,1644924335,1644924394,5.7,9480,8723,757,818,478,213,1824,12813,37,750938,6681,416,437,390,171,8095,90570,6697,13867,8672,2052,121858,0,0,3247,773,56,46,143,368,620,44,2882,97267,9480,10.300000190734863,750938,9480,79.19999694824219,9,2,0,4,9,6,15,2,5,2,9,0,0,0,0,267,88,9,2,0,4,9480,1.2999999523162842,9,0,9480,0.8999999761581421,267,11,4,17.799999237060547
2015,36,울산과학기술원,44.06,295,대학,국립,울산,C그룹,75436,88731,164167,89140,92624,181764,34,23,328489,0,57,340239,93,21,114,13807,1347,15154,13667,0,181764,4123,44.09999847412109,15154,181764,9.100000381469728,10657,987,19,94,113,10657,4123,2.5999999046325684,150236528558,180005000,10271159,4457241,714989631,392428570,0,294195584,1596347185,160922000000,135000000,11000000,5000000,777000000,320000000,0,92000000,1340000000,1596347185,4123,387181.0,1596347185,150236528558,1.1,1895900763,1499819665,1596347185,-7.2,4123,3160,963,246,93,248,108,4818,11,585482,2476,622,110,402,93,3703,33719,7756,1343,5818,846,49482,0,0,33120,8900,2560,241,20,2117,43,51,491,41475,4123,10.100000381469728,585482,4123,142.0,5,0,5,4,10,4,14,2,3,0,5,0,5,0,5,725,22,5,0,5,4,4123,2.700000047683716,5,5,4123,2.400000095367432,725,5,9,51.79999923706055
