Year,ID,SchName,SchType,FoundType,Region,UnivScale,Staff_FullTime_HasCertLibrarian,Staff_FullTime_NoCertLibrarian,Staff_PartTime_HasCertLibrarian,Staff_PartTime_NoCertLibrarian,Staff_Total_HasCertLibrarian,Staff_Total_NoCertLibrarian,Staff_Total_TotalSum,LibrarianCertStat_FullTime_SL1,LibrarianCertStat_FullTime_SL2,LibrarianCertStat_FullTime_AsstLibrarian,LibrarianCertStat_FullTime_Total,LibrarianCertStat_PartTime_SL1,LibrarianCertStat_PartTime_SL2,LibrarianCertStat_PartTime_AsstLibrarian,LibrarianCertStat_PartTime_Total,StaffEducationStatus_PartiHrs,StaffEducationStatus_PartiCnt,StaffPerKSt_FullTime_Librarian,StaffPerKSt_FullTime_NonLibrarian,StaffPerKSt_PartTime_Librarian,StaffPerKSt_PartTime_NonLibrarian,StaffPerKSt_StCountPrev,StaffPerKSt_StaffPerKSt,LibrarianPerKSt_LibraFT,LibrarianPerKSt_LibraPT,LibrarianPerKSt_StCountPrev,LibrarianPerKSt_LibrarianPerKSt,EduHrsPerStaff_EduHours,EduHrsPerStaff_LibStaffFT,EduHrsPerStaff_LibStaffPT,EduHrsPerStaff_EduHrsPerStaff
2017,249,순복음총회신학교,대학,사립,충북,C그룹,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,345,2.299999952316284,0,0,345,0.0,0,1,0,0.0
2017,250,순천제일대학교,전문대학,사립,전남,B그룹,2,0,0,0,2,0,2,0,2,0,2,0,0,0,0,57,2,2,0,0,0,2576,0.800000011920929,2,0,2576,0.800000011920929,57,2,0,28.5
2017,251,순천향대학교,대학,사립,충남,A그룹,6,5,4,2,10,7,17,2,4,0,6,0,4,0,4,799,104,6,5,4,2,11771,1.2000000476837158,6,4,11771,0.800000011920929,799,11,6,47.0
2017,252,숭실대학교,대학,사립,서울,A그룹,9,1,6,2,15,3,18,3,6,0,9,0,6,0,6,358,42,9,1,6,2,15399,1.0,9,6,15399,1.0,358,10,8,19.899999618530277
2017,253,숭실사이버대학교,대학,사립,서울,B그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5239,0.0,0,0,5239,0.0,0,0,0,0.0
2017,254,숭의여자대학교,전문대학,사립,서울,B그룹,0,0,3,0,3,0,3,0,0,0,0,0,1,2,3,91,16,0,0,3,0,3509,0.699999988079071,0,3,3509,0.8999999761581421,91,0,3,30.299999237060547
2017,255,신경주대학교,대학,사립,경북,C그룹,3,0,2,2,5,2,7,0,1,2,3,0,2,0,2,461,20,3,0,2,2,2326,2.400000095367432,3,2,2326,2.0999999046325684,461,3,4,65.9000015258789
2017,256,신구대학교,전문대학,사립,경기,A그룹,2,0,0,0,2,0,2,0,1,1,2,0,0,0,0,98,6,2,0,0,0,6761,0.3000000119209289,2,0,6761,0.3000000119209289,98,2,0,49.0
2017,257,신라대학교,대학,사립,부산,B그룹,11,0,4,0,15,0,15,5,6,0,11,0,4,0,4,158,64,11,0,4,0,10544,1.2999999523162842,11,4,10544,1.399999976158142,158,11,4,10.5
2017,258,신성대학교,전문대학,사립,충남,B그룹,2,1,0,1,2,2,4,0,2,0,2,0,0,0,0,96,11,2,1,0,1,4025,0.800000011920929,2,0,4025,0.5,96,3,1,24.0
2017,259,신안산대학교,전문대학,사립,경기,B그룹,1,1,1,0,2,1,3,0,0,1,1,0,0,1,1,157,9,1,1,1,0,4371,0.6000000238418579,1,1,4371,0.5,157,2,1,52.29999923706055
2017,260,신한대학교,대학,사립,경기,B그룹,4,2,1,0,5,2,7,4,0,0,4,0,1,0,1,393,71,4,2,1,0,6047,1.100000023841858,4,1,6047,0.800000011920929,393,6,1,56.09999847412109
2017,261,신흥대학교,전문대학,사립,경기,A그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
2017,262,실천신학대학원대학교,대학원대학,사립,경기,-,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,22,1,1,0,0,0,57,17.5,1,0,57,17.5,22,1,0,22.0
2017,263,아신대학교,대학,사립,경기,C그룹,2,0,0,0,2,0,2,0,2,0,2,0,0,0,0,86,8,2,0,0,0,1479,1.399999976158142,2,0,1479,1.399999976158142,86,2,0,43.0
2017,264,아주대학교,대학,사립,경기,A그룹,11,2,10,1,21,3,24,3,8,0,11,0,10,0,10,716,161,11,2,10,1,14042,1.5,11,10,14042,1.5,716,13,11,29.799999237060547
2017,265,아주자동차대학교,전문대학,사립,충남,C그룹,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,14,2,1,0,0,0,1004,1.0,1,0,1004,1.0,14,1,0,14.0
2017,266,안동과학대학교,전문대학,사립,경북,B그룹,2,0,1,0,3,0,3,0,2,0,2,0,1,0,1,142,7,2,0,1,0,2813,1.0,2,1,2813,1.100000023841858,142,2,1,47.29999923706055
2017,267,안산대학교,전문대학,사립,경기,A그룹,3,1,0,0,3,1,4,0,3,0,3,0,0,0,0,125,9,3,1,0,0,4557,0.800000011920929,3,0,4557,0.699999988079071,125,4,0,31.299999237060547
2017,268,안양대학교,대학,사립,경기,B그룹,2,0,0,4,2,4,6,1,1,0,2,0,0,0,0,148,44,2,0,0,4,5336,0.699999988079071,2,0,5336,0.4000000059604645,148,2,4,24.700000762939453
2017,269,에스라성경대학원대학교,대학원대학,사립,경기,-,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,8,2,0,1,0,0,60,13.300000190734863,0,0,60,0.0,8,1,0,8.0
2017,270,여주대학교,전문대학,사립,경기,B그룹,2,1,0,0,2,1,3,0,2,0,2,0,0,0,0,59,4,2,1,0,0,5585,0.5,2,0,5585,0.4000000059604645,59,3,0,19.700000762939453
2017,271,연성대학교,전문대학,사립,경기,A그룹,1,0,1,2,2,2,4,0,1,0,1,0,1,0,1,60,2,1,0,1,2,5943,0.5,1,1,5943,0.3000000119209289,60,1,3,15.0
2017,272,연세대학교,대학,사립,서울,A그룹,45,4,33,19,78,23,101,15,30,0,45,0,25,8,33,2795,664,45,4,33,19,31007,2.700000047683716,45,33,31007,2.5,2795,49,52,27.700000762939453
2017,273,연세대학교(미래),대학,사립,강원,B그룹,9,1,0,7,9,8,17,0,9,0,9,0,0,0,0,410,53,9,1,0,7,8145,1.600000023841858,9,0,8145,1.100000023841858,410,10,7,24.100000381469727
2017,274,연암공과대학교,전문대학,사립,경남,C그룹,0,0,2,0,2,0,2,0,0,0,0,0,2,0,2,43,3,0,0,2,0,1241,1.2999999523162842,0,2,1241,1.600000023841858,43,0,2,21.5
2017,275,연암대학교,전문대학,사립,충남,C그룹,1,0,0,1,1,1,2,0,1,0,1,0,0,0,0,31,1,1,0,0,1,1079,1.399999976158142,1,0,1079,0.8999999761581421,31,1,1,15.5
2017,276,영남대학교,대학,사립,경북,A그룹,25,3,4,5,29,8,37,10,14,1,25,0,4,0,4,1026,231,25,3,4,5,25124,1.2999999523162842,25,4,25124,1.2000000476837158,1026,28,9,27.700000762939453
2017,277,영남사이버대학교,대학,사립,경북,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
2017,278,영남신학대학교,대학,사립,경북,C그룹,2,0,0,0,2,0,2,0,2,0,2,0,0,0,0,42,5,2,0,0,0,701,2.900000095367432,2,0,701,2.900000095367432,42,2,0,21.0
2017,279,영남외국어대학,전문대학,사립,경북,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,799,0.0,0,0,799,0.0,0,0,0,0.0
2017,280,영남이공대학교,전문대학,사립,대구,A그룹,0,1,4,0,4,1,5,0,0,0,0,0,4,0,4,143,11,0,1,4,0,5980,0.699999988079071,0,4,5980,0.699999988079071,143,1,4,28.600000381469727
2017,281,영산대학교,대학,사립,경남,B그룹,7,0,1,0,8,0,8,1,6,0,7,0,1,0,1,375,37,7,0,1,0,7293,1.100000023841858,7,1,7293,1.100000023841858,375,7,1,46.900001525878906
2017,282,영산선학대학교,대학,사립,전남,C그룹,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,38,26.299999237060547,1,0,38,26.299999237060547,0,1,0,0.0
2017,283,영진전문대학교,전문대학,사립,대구,A그룹,6,0,0,3,6,3,9,1,2,3,6,0,0,0,0,366,55,6,0,0,3,7799,1.0,6,0,7799,0.800000011920929,366,6,3,40.70000076293945
2017,284,예명대학원대학교,대학원대학,사립,서울,-,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,124,6.5,0,0,124,0.0,0,1,0,0.0
2017,285,예수대학교,대학,사립,전북,C그룹,1,0,1,0,2,0,2,0,1,0,1,0,1,0,1,135,4,1,0,1,0,575,3.0999999046325684,1,1,575,3.5,135,1,1,67.5
2017,286,예원예술대학교,대학,사립,전북,C그룹,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,28,2,1,0,0,0,1182,0.800000011920929,1,0,1182,0.800000011920929,28,1,0,28.0
2017,287,오산대학교,전문대학,사립,경기,A그룹,1,1,1,2,2,3,5,1,0,0,1,0,0,1,1,162,6,1,1,1,2,4823,0.699999988079071,1,1,4823,0.4000000059604645,162,2,3,32.400001525878906
2017,288,온석대학원대학교,대학원대학,사립,경기,-,1,1,0,0,1,1,2,1,0,0,1,0,0,0,0,40,1,1,1,0,0,244,7.400000095367432,1,0,244,4.099999904632568,40,2,0,20.0
2017,289,용인대학교,대학,사립,경기,B그룹,6,1,0,2,6,3,9,3,3,0,6,0,0,0,0,279,36,6,1,0,2,7183,1.100000023841858,6,0,7183,0.800000011920929,279,7,2,31.0
2017,290,용인예술과학대학교,전문대학,사립,경기,B그룹,0,1,1,1,1,2,3,0,0,0,0,0,0,1,1,96,4,0,1,1,1,3980,0.5,0,1,3980,0.3000000119209289,96,1,2,32.0
2017,291,우석대학교,대학,사립,전북,B그룹,7,1,0,2,7,3,10,1,6,0,7,0,0,0,0,334,108,7,1,0,2,8462,1.0,7,0,8462,0.800000011920929,334,8,2,33.400001525878906
2017,292,우송공업대학,전문대학,사립,대전,B그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
2017,293,우송대학교,대학,사립,대전,A그룹,0,4,4,14,4,18,22,0,0,0,0,0,4,0,4,47,7,0,4,4,14,9836,1.399999976158142,0,4,9836,0.4000000059604645,47,4,18,2.0999999046325684
2017,294,우송정보대학,전문대학,사립,대전,B그룹,0,1,2,1,2,2,4,0,0,0,0,0,2,0,2,17,4,0,1,2,1,4870,0.6000000238418579,0,2,4870,0.4000000059604645,17,1,3,4.300000190734863
2017,295,울산과학기술원,대학,국립,울산,C그룹,5,0,5,2,10,2,12,1,4,0,5,0,5,0,5,375,97,5,0,5,2,4475,2.200000047683716,5,5,4475,2.200000047683716,375,5,7,31.299999237060547
2017,296,울산과학대학교,전문대학,사립,울산,A그룹,3,0,2,0,5,0,5,1,1,1,3,0,2,0,2,155,10,3,0,2,0,4733,1.0,3,2,4733,1.100000023841858,155,3,2,31.0
2017,297,울산대학교,대학,사립,울산,A그룹,18,0,5,2,23,2,25,2,16,0,18,0,5,0,5,638,184,18,0,5,2,14544,1.600000023841858,18,5,14544,1.600000023841858,638,18,7,25.5
2017,298,웅지세무대학교,전문대학,사립,경기,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1758,0.0,0,0,1758,0.0,0,0,0,0.0
2017,299,원광대학교,대학,사립,전북,A그룹,14,1,0,14,14,15,29,6,8,0,14,0,0,0,0,799,280,14,1,0,14,17286,1.2999999523162842,14,0,17286,0.800000011920929,799,15,14,27.600000381469727
2017,300,원광보건대학교,전문대학,사립,전북,B그룹,2,0,0,1,2,1,3,0,2,0,2,0,0,0,0,48,8,2,0,0,1,4718,0.5,2,0,4718,0.4000000059604645,48,2,1,16.0
2017,301,원불교대학원대학교,대학원대학,사립,전북,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0.0,0,0,62,0.0,0,0,0,0.0
2017,302,웨스트민스터신학대학원대학교,대학원대학,사립,경기,-,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,30,1,1,0,0,0,401,2.5,1,0,401,2.5,30,1,0,30.0
2017,303,위덕대학교,대학,사립,경북,C그룹,2,2,1,1,3,3,6,0,0,2,2,0,1,0,1,217,33,2,2,1,1,3485,1.399999976158142,2,1,3485,0.8999999761581421,217,4,2,36.20000076293945
2017,304,유원대학교,대학,사립,충북,C그룹,2,2,0,1,2,3,5,1,1,0,2,0,0,0,0,350,10,2,2,0,1,3792,1.100000023841858,2,0,3792,0.5,350,4,1,70.0
2017,305,유한대학교,전문대학,사립,경기,A그룹,2,2,0,0,2,2,4,0,2,0,2,0,0,0,0,94,7,2,2,0,0,4892,0.699999988079071,2,0,4892,0.4000000059604645,94,4,0,23.5
2017,306,육군사관학교,기타,기타,서울,-,8,0,0,0,8,0,8,5,3,0,8,0,0,0,0,105,1,8,0,0,0,0,0.0,8,0,0,0.0,105,8,0,13.100000381469728
2017,307,을지대학교,대학,사립,대전,B그룹,1,0,4,4,5,4,9,0,1,0,1,0,4,0,4,18,11,1,0,4,4,5348,1.2000000476837158,1,4,5348,0.8999999761581421,18,1,8,2.0
2017,308,이화여자대학교,대학,사립,서울,A그룹,22,2,20,2,42,4,46,11,11,0,22,0,8,12,20,1413,246,22,2,20,2,21552,1.899999976158142,22,20,21552,1.899999976158142,1413,24,22,30.700000762939453
2017,309,인덕대학교,전문대학,사립,서울,A그룹,2,0,0,0,2,0,2,0,1,1,2,0,0,0,0,16,1,2,0,0,0,6314,0.3000000119209289,2,0,6314,0.3000000119209289,16,2,0,8.0
2017,310,인제대학교,대학,사립,경남,B그룹,7,3,4,1,11,4,15,2,5,0,7,0,4,0,4,520,107,7,3,4,1,11407,1.100000023841858,7,4,11407,1.0,520,10,5,34.70000076293945
2017,311,인제대학원대학교,대학원대학,사립,서울,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
2017,312,인천가톨릭대학교,대학,사립,인천,C그룹,3,0,0,0,3,0,3,0,3,0,3,0,0,0,0,121,5,3,0,0,0,879,3.400000095367432,3,0,879,3.400000095367432,121,3,0,40.29999923706055
2017,313,인천대학교,대학,국립,인천,A그룹,12,6,0,0,12,6,18,2,5,5,12,0,0,0,0,998,195,12,6,0,0,13822,1.2000000476837158,12,0,13822,0.8999999761581421,998,18,0,55.400001525878906
2017,314,인천전문대학,전문대학,공립,인천,A그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
2017,315,인하공업전문대학,전문대학,사립,인천,A그룹,1,2,2,0,3,2,5,0,1,0,1,0,1,1,2,204,12,1,2,2,0,6616,0.6000000238418579,1,2,6616,0.5,204,3,2,40.79999923706055
2017,316,인하대학교,대학,사립,인천,A그룹,14,1,12,0,26,1,27,8,5,1,14,0,12,0,12,1333,262,14,1,12,0,20613,1.2000000476837158,14,12,20613,1.2999999523162842,1333,15,12,49.400001525878906
2017,317,장로회신학대학교,대학,사립,서울,C그룹,4,1,1,0,5,1,6,0,4,0,4,0,1,0,1,98,15,4,1,1,0,2244,2.5,4,1,2244,2.200000047683716,98,5,1,16.299999237060547
2017,318,장안대학교,전문대학,사립,경기,B그룹,2,0,0,1,2,1,3,0,1,1,2,0,0,0,0,89,5,2,0,0,1,6041,0.4000000059604645,2,0,6041,0.3000000119209289,89,2,1,29.700000762939453
2017,319,재능대학교,전문대학,사립,인천,B그룹,1,0,0,1,1,1,2,0,0,1,1,0,0,0,0,60,11,1,0,0,1,3789,0.4000000059604645,1,0,3789,0.3000000119209289,60,1,1,30.0
2017,320,전남과학대학교,전문대학,사립,전남,B그룹,2,0,0,0,2,0,2,1,1,0,2,0,0,0,0,52,4,2,0,0,0,3985,0.5,2,0,3985,0.5,52,2,0,26.0
2017,321,전남대학교,대학,국립,광주,A그룹,36,5,4,2,40,7,47,11,25,0,36,0,4,0,4,3913,854,36,5,4,2,24944,1.7999999523162842,36,4,24944,1.600000023841858,3913,41,6,83.30000305175781
2017,322,전남도립대학교,전문대학,공립,전남,C그룹,1,0,0,2,1,2,3,1,0,0,1,0,0,0,0,136,17,1,0,0,2,1513,1.2999999523162842,1,0,1513,0.699999988079071,136,1,2,45.29999923706055
2017,323,전북과학대학교,전문대학,사립,전북,C그룹,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,40,7,1,0,0,0,1647,0.6000000238418579,1,0,1647,0.6000000238418579,40,1,0,40.0
2017,324,전북대학교,대학,국립,전북,A그룹,31,2,3,0,34,2,36,11,18,2,31,0,3,0,3,3376,615,31,2,3,0,22932,1.5,31,3,22932,1.5,3376,33,3,93.8000030517578
2017,325,전주교육대학교,대학,국립,전북,C그룹,5,0,0,0,5,0,5,2,3,0,5,0,0,0,0,541,141,5,0,0,0,1468,3.400000095367432,5,0,1468,3.400000095367432,541,5,0,108.1999969482422
2017,326,전주기전대학,전문대학,사립,전북,C그룹,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,26,1,0,0,1,0,1903,0.4000000059604645,0,1,1903,0.5,26,0,1,26.0
2017,327,전주대학교,대학,사립,전북,A그룹,6,0,8,3,14,3,17,4,2,0,6,0,8,0,8,556,28,6,0,8,3,12460,1.100000023841858,6,8,12460,1.100000023841858,556,6,11,32.70000076293945
2017,328,전주비전대학교,전문대학,사립,전북,B그룹,1,0,1,0,2,0,2,0,1,0,1,0,1,0,1,121,5,1,0,1,0,3494,0.5,1,1,3494,0.6000000238418579,121,1,1,60.5
2017,329,제네바신학대학원대학교,대학원대학,사립,경기,-,1,1,0,0,1,1,2,1,0,0,1,0,0,0,0,22,2,1,1,0,0,0,0.0,1,0,0,0.0,22,2,0,11.0
2017,330,제주관광대학교,전문대학,사립,제주,C그룹,1,0,0,1,1,1,2,0,1,0,1,0,0,0,0,22,2,1,0,0,1,2300,0.699999988079071,1,0,2300,0.4000000059604645,22,1,1,11.0
2017,331,제주국제대학교,대학,사립,제주,C그룹,2,1,0,0,2,1,3,0,1,1,2,0,0,0,0,7,1,2,1,0,0,1764,1.600000023841858,2,0,1764,1.100000023841858,7,3,0,2.299999952316284
2017,332,제주대학교,대학,국립,제주,A그룹,18,4,2,0,20,4,24,3,9,6,18,0,0,2,2,1950,382,18,4,2,0,12421,1.7999999523162842,18,2,12421,1.600000023841858,1950,22,2,81.30000305175781
2017,333,제주한라대학교,전문대학,사립,제주,A그룹,0,0,2,0,2,0,2,0,0,0,0,0,2,0,2,60,4,0,0,2,0,4951,0.3000000119209289,0,2,4951,0.4000000059604645,60,0,2,30.0
2017,334,조선간호대학교,전문대학,사립,광주,C그룹,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,28,3,0,0,1,0,806,1.0,0,1,806,1.2000000476837158,28,0,1,28.0
2017,335,조선대학교,대학,사립,광주,A그룹,14,1,0,10,14,11,25,1,13,0,14,0,0,0,0,586,128,14,1,0,10,22282,0.8999999761581421,14,0,22282,0.6000000238418579,586,15,10,23.399999618530277
2017,336,조선이공대학교,전문대학,사립,광주,B그룹,1,0,1,0,2,0,2,0,1,0,1,0,1,0,1,65,17,1,0,1,0,3511,0.5,1,1,3511,0.6000000238418579,65,1,1,32.5
2017,337,주안대학원대학교,대학원대학,사립,인천,-,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,60,8.300000190734863,0,0,60,0.0,0,0,1,0.0
2017,338,중부대학교,대학,사립,충남,B그룹,3,0,9,0,12,0,12,0,3,0,3,0,9,0,9,411,101,3,0,9,0,9717,1.0,3,9,9717,1.2000000476837158,411,3,9,34.29999923706055
2017,339,중앙대학교,대학,사립,서울,A그룹,14,1,21,0,35,1,36,7,7,0,14,1,19,1,21,1093,199,14,1,21,0,28873,1.100000023841858,14,21,28873,1.2000000476837158,1093,15,21,30.399999618530277
2017,340,중앙승가대학교,대학,사립,경기,C그룹,1,1,1,1,2,2,4,0,0,1,1,0,1,0,1,13,5,1,1,1,1,273,11.399999618530272,1,1,273,7.300000190734863,13,2,2,3.299999952316284
2017,341,중원대학교,대학,사립,충북,C그룹,1,2,2,0,3,2,5,0,1,0,1,0,2,0,2,34,4,1,2,2,0,3610,1.2000000476837158,1,2,3610,0.800000011920929,34,3,2,6.800000190734863
2017,342,진주교육대학교,대학,국립,경남,C그룹,4,0,0,0,4,0,4,0,2,2,4,0,0,0,0,359,88,4,0,0,0,1769,2.299999952316284,4,0,1769,2.299999952316284,359,4,0,89.80000305175781
2017,343,진주보건대학교,전문대학,사립,경남,B그룹,2,0,1,1,3,1,4,2,0,0,2,0,1,0,1,80,6,2,0,1,1,2877,1.100000023841858,2,1,2877,1.0,80,2,2,20.0
2017,344,차의과학대학교,대학,사립,경기,C그룹,1,0,2,0,3,0,3,0,1,0,1,0,2,0,2,188,23,1,0,2,0,2695,1.0,1,2,2695,1.100000023841858,188,1,2,62.70000076293945
2017,345,창신대학교,대학,사립,경남,C그룹,1,1,1,0,2,1,3,1,0,0,1,0,1,0,1,59,3,1,1,1,0,1583,1.600000023841858,1,1,1583,1.2999999523162842,59,2,1,19.700000762939453
2017,346,창원문성대학교,전문대학,사립,경남,C그룹,1,0,1,0,2,0,2,0,1,0,1,0,0,1,1,63,3,1,0,1,0,3617,0.5,1,1,3617,0.6000000238418579,63,1,1,31.5
2017,347,청강문화산업대학교,전문대학,사립,경기,B그룹,0,0,3,0,3,0,3,0,0,0,0,0,3,0,3,65,7,0,0,3,0,3709,0.6000000238418579,0,3,3709,0.800000011920929,65,0,3,21.700000762939453
2017,348,청암대학교,전문대학,사립,전남,B그룹,1,1,0,0,1,1,2,0,1,0,1,0,0,0,0,57,1,1,1,0,0,2834,0.6000000238418579,1,0,2834,0.4000000059604645,57,2,0,28.5
2017,349,청운대학교,대학,사립,충남,B그룹,4,1,4,3,8,4,12,0,4,0,4,0,2,2,4,405,82,4,1,4,3,6957,1.399999976158142,4,4,6957,1.100000023841858,405,5,7,33.79999923706055
2017,350,청주교육대학교,대학,국립,충북,C그룹,3,0,0,0,3,0,3,0,3,0,3,0,0,0,0,299,88,3,0,0,0,1703,1.7999999523162842,3,0,1703,1.7999999523162842,299,3,0,99.6999969482422
2017,351,청주대학교,대학,사립,충북,A그룹,8,0,8,0,16,0,16,1,7,0,8,0,8,0,8,754,133,8,0,8,0,12559,1.100000023841858,8,8,12559,1.2999999523162842,754,8,8,47.09999847412109
2017,352,초당대학교,대학,사립,전남,C그룹,1,0,2,3,3,3,6,0,1,0,1,0,2,0,2,289,13,1,0,2,3,3412,1.2000000476837158,1,2,3412,0.8999999761581421,289,1,5,48.20000076293945
2017,353,총신대학교,대학,사립,서울,C그룹,1,1,4,1,5,2,7,0,1,0,1,0,4,0,4,332,31,1,1,4,1,4119,1.2999999523162842,1,4,4119,1.2000000476837158,332,2,5,47.400001525878906
2017,354,추계예술대학교,대학,사립,서울,C그룹,2,1,0,0,2,1,3,0,2,0,2,0,0,0,0,82,11,2,1,0,0,1390,2.0,2,0,1390,1.399999976158142,82,3,0,27.299999237060547
2017,355,춘천교육대학교,대학,국립,강원,C그룹,3,1,0,0,3,1,4,2,1,0,3,0,0,0,0,562,89,3,1,0,0,1837,2.0999999046325684,3,0,1837,1.600000023841858,562,4,0,140.5
2017,356,춘해보건대학교,전문대학,사립,울산,B그룹,1,1,0,0,1,1,2,0,1,0,1,0,0,0,0,56,5,1,1,0,0,2635,0.699999988079071,1,0,2635,0.4000000059604645,56,2,0,28.0
2017,357,충남대학교,대학,국립,대전,A그룹,32,1,1,3,33,4,37,18,14,0,32,0,1,0,1,2873,510,32,1,1,3,24200,1.5,32,1,24200,1.399999976158142,2873,33,4,77.5999984741211
2017,358,충남도립대학교,전문대학,공립,충남,C그룹,2,1,0,0,2,1,3,1,0,1,2,0,0,0,0,133,4,2,1,0,0,1104,2.5,2,0,1104,1.7999999523162842,133,3,0,44.29999923706055
2017,359,충북대학교,대학,국립,충북,A그룹,22,3,0,2,22,5,27,4,17,1,22,0,0,0,0,2468,512,22,3,0,2,17884,1.399999976158142,22,0,17884,1.2000000476837158,2468,25,2,91.4000015258789
2017,360,충북도립대학교,전문대학,공립,충북,C그룹,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,68,3,1,0,0,0,963,1.0,1,0,963,1.0,68,1,0,68.0
2017,361,충북보건과학대학교,전문대학,사립,충북,B그룹,2,0,0,0,2,0,2,1,1,0,2,0,0,0,0,97,4,2,0,0,0,2775,0.699999988079071,2,0,2775,0.699999988079071,97,2,0,48.5
2017,362,충청대학교,전문대학,사립,충북,B그룹,3,0,1,0,4,0,4,0,3,0,3,0,1,0,1,955,14,3,0,1,0,4837,0.800000011920929,3,1,4837,0.800000011920929,955,3,1,238.8000030517578
2017,363,치유상담대학원대학교,대학원대학,사립,서울,-,1,0,0,1,1,1,2,1,0,0,1,0,0,0,0,22,2,1,0,0,1,191,7.900000095367432,1,0,191,5.199999809265137,22,1,1,11.0
2017,364,칼빈대학교,대학,사립,경기,C그룹,2,0,0,0,2,0,2,1,1,0,2,0,0,0,0,103,12,2,0,0,0,715,2.799999952316284,2,0,715,2.799999952316284,103,2,0,51.5
2017,365,탐라대학교,대학,사립,제주,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
2017,366,평택대학교,대학,사립,경기,C그룹,4,0,1,3,5,3,8,1,3,0,4,0,1,0,1,231,147,4,0,1,3,4645,1.399999976158142,4,1,4645,1.100000023841858,231,4,4,28.899999618530277
2017,367,포항공과대학교,대학,사립,경북,C그룹,6,0,1,2,7,2,9,1,3,2,6,0,1,0,1,768,203,6,0,1,2,3238,2.400000095367432,6,1,3238,2.200000047683716,768,6,3,85.30000305175781
2017,368,포항대학교,전문대학,사립,경북,C그룹,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,30,1,1,0,0,0,2224,0.4000000059604645,1,0,2224,0.4000000059604645,30,1,0,30.0
2017,369,한경국립대학교,대학,국립,경기,B그룹,6,1,1,0,7,1,8,2,4,0,6,0,1,0,1,612,78,6,1,1,0,7103,1.100000023841858,6,1,7103,1.0,612,7,1,76.5
2017,370,한국개발연구원국제정책대학원대학교,대학원대학,사립,세종,-,3,0,3,1,6,1,7,0,3,0,3,0,3,0,3,74,9,3,0,3,1,754,7.800000190734863,3,3,754,8.0,74,3,4,10.600000381469728
2017,371,한국골프과학기술대학교,전문대학,사립,강원,C그룹,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,38,3,1,0,0,0,453,2.200000047683716,1,0,453,2.200000047683716,38,1,0,38.0
2017,372,한국공학대학교,대학,사립,경기,B그룹,1,1,9,0,10,1,11,0,1,0,1,0,6,3,9,142,11,1,1,9,0,8108,1.100000023841858,1,9,8108,1.2000000476837158,142,2,9,12.899999618530272
2017,373,한국과학기술원,대학,국립,대전,A그룹,13,5,10,10,23,15,38,5,8,0,13,0,10,0,10,1296,197,13,5,10,10,10633,2.799999952316284,13,10,10633,2.200000047683716,1296,18,20,34.099998474121094
2017,374,한국관광대학교,전문대학,사립,경기,C그룹,1,2,0,0,1,2,3,0,1,0,1,0,0,0,0,57,9,1,2,0,0,2025,1.2999999523162842,1,0,2025,0.5,57,3,0,19.0
2017,375,한국교원대학교,대학,국립,충북,B그룹,12,0,0,1,12,1,13,4,8,0,12,0,0,0,0,1377,215,12,0,0,1,5709,2.200000047683716,12,0,5709,2.0999999046325684,1377,12,1,105.9000015258789
