YR,ID,SNM,STYP,FND,RGN,USC,BR_TCNT_KB,BR_TCNT_OB,BR_TCNT_SUM,BR_BCNT_KB,BR_BCNT_OB,BR_BCNT_SUM,ER_EJN_PKG,ER_WDB_PKG,ER_EB_TCNT,ER_ELV_PKG,ER_TTL_PKG,ER_TTL_TCNT,SRL_KR,SRL_OT,SRL_TTL,AHC_ABI_BUY,AHC_ABI_DON,AHC_ABI_TTL,AHC_ATI,AHC_ARM,BPS_BO,BPS_SCP,BPS_BPS,GRR_AHBC,GRR_BO,GRR_GRR,FACLT_LAS,FACLT_RS_TRS,FACLT_EQP_SPC,FACLT_EQP_UPC,FACLT_EQP_TPC,APS_AR,APS_SCP,APS_APS,STL_USTL,STL_BC,STL_SRC,STL_NBC,STL_ERC_EJN,STL_ERC_WDB,STL_ERC_EB,STL_ERC_OER,STL_MCT,BGT_UBGT,BGT_BC,BGT_SRC,BGT_NBC,BGT_ERC_EJN,BGT_ERC_WDB,BGT_ERC_EB,BGT_ERC_OER,BGT_MCT,CPSS_MC,CPSS_SCP,CPSS_CPS,LBRT_MC,LBRT_USTL,LBRT_BRT,BG3Y_MCS_16A,BG3Y_MCS_17B,BG3Y_MCS_18C,BG3Y_BG3Y,VUC_SCP,VUC_VTC_UGRD,VUC_VTC_GRAD,VUC_VTC_FFAC,VUC_VTC_PFAC,VUC_VTC_STF,VUC_VTC_OTH,VUC_VTC_SUM,VUC_DPC,VUC_UC_LUC,LS_LU_UGRD,LS_LU_GRAD,LS_LU_FAC,LS_LU_STF,LS_LU_OTH,LS_LU_SUM,LS_LB_UGRD,LS_LB_GRAD,LS_LB_FAC,LS_LB_STF,LS_LB_OTH,LS_LB_SUM,RCOL_RBF10_REQ,RCOL_RBF10_PRV,RCOL_RAF10_CSLT,RCOL_RAF10_PHN,RCOL_RAF10_ONL,RCOL_RFLN_REQ,RCOL_RFLN_PRV,RCOL_RFC_REQ,RCOL_RFC_PRV,UE_EDC,UE_EP,LPS_LB,LPS_SCP,LPS_LPS,VPS_VC,VPS_SCP,VPS_VPS,STF_FT_HLIBC,STF_FT_NLIBC,STF_PT_HLIBC,STF_PT_NLIBC,STF_TTL_HLIBC,STF_TTL_NLIBC,STF_TTL_SUM,LIBCS_FT_SL1,LIBCS_FT_SL2,LIBCS_FT_ALIB,LIBCS_FT_TTL,LIBCS_PT_SL1,LIBCS_PT_SL2,LIBCS_PT_ALIB,LIBCS_PT_TTL,SES_PTH,SES_PTC,SPK_FT_LIB,SPK_FT_NLIB,SPK_PT_LIB,SPK_PT_NLIB,SPK_SCP,SPK_SPK,LPK_LFT2,LPK_LPT2,LPK_SCP,LPK_LPK,EHS_EH,EHS_LFT,EHS_LPT,EHS_EHS
2018,248,순복음대학원대학교,대학원대학,사립,서울,-,16865,168,17033,28408,168,28576,0,0,0,0,0,0,10,0,10,0,491,491,155,0,28576,109,262.20001220703125,491,28576,1.7000000476837158,135.0,24,1,2,3,135.0,109,1.2000000476837158,900067000,0,0,0,0,0,0,0,0,881090000,0,0,0,0,0,0,0,0,0,109,0.0,0,900067000,0.0,0,0,0,0.0,109,0,109,12,8,5,10,144,5,468,0,20,2,0,0,22,0,136,14,0,0,150,0,0,0,0,0,0,0,0,0,0,0,136,109,1.2000000476837158,468,109,4.300000190734863,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,109,4.599999904632568,0,0,109,0.0,0,0,1,0.0
2018,249,순복음총회신학교,대학,사립,충북,C그룹,13580,0,13580,25001,0,25001,0,0,0,0,0,0,0,0,0,0,134,134,134,0,25001,247,101.1999969482422,134,25001,0.5,210.0,72,2,0,2,210.0,247,0.8999999761581421,2077573000,0,0,0,0,0,0,0,0,2086140000,0,0,0,0,0,0,0,0,0,247,0.0,0,2077573000,0.0,0,0,0,0.0,247,247,0,15,14,3,0,279,5,2,3,0,2,2,0,7,9,0,4,11,0,24,0,0,0,0,0,0,0,0,0,0,0,9,247,0.0,2,247,0.0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,247,3.200000047683716,0,0,247,0.0,0,1,0,0.0
2018,250,순천제일대학교,전문대학,사립,전남,B그룹,69422,1101,70523,103324,1220,104544,3,1,2367,0,4,2367,45,0,45,4260,811,5071,3309,0,104544,2458,42.5,5071,104544,5.099999904632568,4501.0,540,6,13,19,4501.0,2458,1.7999999523162842,30405120000,48532800,5868690,0,12132335,7665980,0,0,74199805,27516386000,40000000,5900000,900000,12800000,8500000,0,0,68100000,74199805,2458,30187.1,74199805,30405120000,0.2,49610567,59148670,74199805,22.3,2458,2458,0,75,156,60,19,2768,43,7820,539,0,31,27,14,611,3476,0,406,321,107,4310,0,0,80,8,0,5,0,7,0,32,1050,3476,2458,1.399999976158142,7820,2458,3.200000047683716,2,0,0,0,2,0,2,0,2,0,2,0,0,0,0,66,2,2,0,0,0,2458,0.800000011920929,2,0,2458,0.800000011920929,66,2,0,33.0
2018,251,순천향대학교,대학,사립,충남,A그룹,324131,206105,530236,561007,231751,792758,40,24,137250,4,68,137250,196,12,208,18047,10155,28202,26082,0,792758,11646,68.0999984741211,28202,792758,3.700000047683716,13011.0,1980,36,110,146,13011.0,11646,1.100000023841858,217212858000,275361420,16749363,39985490,1021950550,205036350,0,64988071,1624071244,199579779000,243000000,81000000,27000000,882000000,186000000,0,57000000,1476000000,1624071244,11646,139453.1,1624071244,217212858000,0.7,1650907264,1664670533,1624071244,-0.8,11646,10569,1077,900,602,318,262,13728,69,827416,5169,240,333,205,75,6022,46742,3003,6456,5394,377,61972,0,0,4644,2200,2168,45,75,5430,308,7,263,49745,11646,4.300000190734863,827416,11646,71.0,7,5,2,2,9,7,16,2,5,0,7,0,2,0,2,425,72,7,5,2,2,11646,1.2000000476837158,7,2,11646,0.800000011920929,425,12,4,26.600000381469727
2018,252,숭실대학교,대학,사립,서울,A그룹,402718,141975,544693,650939,240171,891110,26,31,247569,6,63,247569,184,143,327,35193,2293,37486,26953,0,891110,15516,57.400001525878906,37486,891110,4.400000095367432,11575.0,2777,51,90,141,11575.0,15516,0.699999988079071,211683116000,753643990,67188548,24028750,703846807,391663036,0,299007997,2239379128,194105619000,752000000,74000000,25000000,707268000,402160000,0,251964000,2212392000,2239379128,15516,144327.1,2239379128,211683116000,1.1,1902789885,2058257302,2239379128,8.5,15516,12926,2590,503,968,277,17851,35115,56,2770720,10371,1742,611,259,734,13717,107827,29621,17764,6236,26848,188296,0,0,255,391,1260,202,334,536,260,34,705,137448,15516,8.899999618530273,2770720,15516,178.60000610351562,10,1,6,1,16,2,18,5,5,0,10,0,6,0,6,596,22,10,1,6,1,15516,1.0,10,6,15516,1.0,596,11,7,33.099998474121094
2018,253,숭실사이버대학교,대학,사립,서울,B그룹,2203,0,2203,9519,0,9519,0,0,2203,0,0,2203,0,0,0,0,0,0,0,0,9519,5381,1.7999999523162842,0,9519,0.0,0.0,0,0,0,0,0.0,5381,0.0,31007861000,0,0,0,0,0,0,0,0,32017568000,0,0,0,0,0,0,10000000,10000000,0,5381,0.0,0,31007861000,0.0,0,0,0,0.0,5381,5381,0,33,173,47,0,5634,23,0,124,0,0,0,0,124,194,0,0,0,0,194,0,0,0,0,0,0,0,0,0,0,0,194,5381,0.0,0,5381,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5381,0.0,0,0,5381,0.0,0,0,0,0.0
2018,254,숭의여자대학교,전문대학,사립,서울,B그룹,109333,19187,128520,157840,20949,178789,2,0,9332,2,4,9332,55,12,67,5203,204,5407,3684,0,178789,3401,52.59999847412109,5407,178789,3.0999999046325684,1249.0,272,11,42,53,1249.0,3401,0.4000000059604645,80127083000,69689880,9081000,10064800,10981000,0,0,12600000,112416680,44308627000,95950000,10500000,24500000,12000000,0,0,14000000,156950000,112416680,3401,33054.0,112416680,80127083000,0.1,92216840,71621300,112416680,17.3,3401,3401,0,84,187,42,0,3714,31,47276,1469,0,103,33,0,1605,10450,0,1139,362,18,11969,0,0,0,0,2,0,0,11,0,16,684,10450,3401,3.0999999046325684,47276,3401,13.899999618530272,0,0,3,0,3,0,3,0,0,0,0,0,1,2,3,52,10,0,0,3,0,3401,0.699999988079071,0,3,3401,0.8999999761581421,52,0,3,17.299999237060547
2018,255,신경주대학교,대학,사립,경북,C그룹,201836,34632,236468,338273,58008,396281,5,5,17636,1,11,17636,210,0,210,4399,1180,5579,5316,0,396281,1918,206.6000061035156,5579,396281,1.399999976158142,3409.0,557,8,31,39,3409.0,1918,1.7999999523162842,13005889000,21498900,943520,0,30232000,6947886,0,5000000,64622306,15337227000,24500000,0,500000,33000000,7000000,0,5000000,70000000,64622306,1918,33692.5,64622306,13005889000,0.5,80904119,81047432,64622306,-10.0,1918,1821,97,101,93,48,0,2160,34,4192,189,6,39,25,0,259,4935,31,545,673,1012,7196,0,0,673,593,0,6,33,58,11,3,56,4966,1918,2.5999999046325684,4192,1918,2.200000047683716,2,0,3,0,5,0,5,0,0,2,2,0,3,0,3,443,52,2,0,3,0,1918,2.299999952316284,2,3,1918,2.5999999046325684,443,2,3,88.5999984741211
2018,256,신구대학교,전문대학,사립,경기,A그룹,107338,8320,115658,161930,9433,171363,2,1,13619,4,7,13619,103,16,119,6829,895,7724,4992,0,171363,6527,26.299999237060547,7724,171363,4.699999809265137,5567.0,1595,8,68,76,5567.0,6527,0.8999999761581421,68942888000,97096080,19221000,8942640,13970000,2550000,0,26350000,168129720,72033366000,122400000,20400000,13600000,14000000,6500000,0,33900000,210800000,168129720,6527,25759.1,168129720,68942888000,0.2,176963499,172639160,168129720,-2.5,6527,6527,0,170,386,62,0,7145,90,145305,2127,0,66,72,0,2265,18004,0,1679,888,31,20602,0,0,2,3,0,0,0,6,0,73,2300,18004,6527,2.799999952316284,145305,6527,22.299999237060547,1,1,0,0,1,1,2,0,1,0,1,0,0,0,0,43,3,1,1,0,0,6527,0.3000000119209289,1,0,6527,0.2000000029802322,43,2,0,21.5
2018,257,신라대학교,대학,사립,부산,B그룹,249654,71058,320712,581388,117736,699124,7,14,44498,4,25,44498,373,86,459,13260,2760,16020,8412,0,699124,10315,67.80000305175781,16020,699124,2.299999952316284,10720.0,2045,24,203,227,10720.0,10315,1.0,104704288000,221569450,68930960,13771920,177305948,79082052,0,41300000,601960330,98379702000,129000000,66000000,10000000,190000000,90000000,0,60000000,545000000,601960330,10315,58357.8,601960330,104704288000,0.6,557955511,559189888,601960330,3.9,10315,9485,830,349,300,170,4729,15863,54,452580,3115,248,235,220,76,3894,26098,2575,7307,3600,678,40258,0,0,456,247,102,58,47,160,138,114,3852,28673,10315,2.799999952316284,452580,10315,43.900001525878906,11,0,4,0,15,0,15,5,6,0,11,0,4,0,4,198,44,11,0,4,0,10315,1.399999976158142,11,4,10315,1.5,198,11,4,13.199999809265137
2018,258,신성대학교,전문대학,사립,충남,B그룹,105034,13475,118509,151256,23801,175057,5,3,4484,0,8,4484,135,0,135,7053,274,7327,7042,3874,175057,3889,45.0,7327,175057,4.400000095367432,3762.0,1175,10,49,59,3762.0,3889,1.0,42147968000,142043270,14321900,429400,11310000,21286367,0,0,189390937,38034301000,109790000,0,2500000,13000000,14710000,0,10000000,150000000,189390937,3889,48699.1,189390937,42147968000,0.4,183758279,148850706,189390937,4.1,3889,3889,0,118,183,61,27,4278,46,107892,1645,0,66,50,17,1778,10855,0,947,778,64,12644,0,0,0,0,0,0,0,39,0,0,0,10855,3889,2.799999952316284,107892,3889,27.700000762939453,2,1,0,1,2,2,4,0,2,0,2,0,0,0,0,76,4,2,1,0,1,3889,0.800000011920929,2,0,3889,0.5,76,3,1,19.0
2018,259,신안산대학교,전문대학,사립,경기,B그룹,74358,2070,76428,121177,2186,123363,0,0,1850,0,0,1850,84,2,86,14833,2023,16856,4941,0,123363,4287,28.799999237060547,16856,123363,15.800000190734863,7085.0,564,13,62,75,7085.0,4287,1.7000000476837158,39717514000,87663295,4627900,2708710,0,0,0,0,94999905,37266762000,86000000,6000000,3000000,0,0,0,0,95000000,94999905,4287,22160.0,94999905,39717514000,0.2,115974400,98259790,94999905,-9.3,4287,4287,0,128,201,97,0,4713,36,36880,847,0,38,78,0,963,6405,0,1219,1596,0,9220,0,0,156,10,0,0,0,0,0,8,199,6405,4287,1.5,36880,4287,8.600000381469727,1,1,1,0,2,1,3,0,0,1,1,0,0,1,1,62,3,1,1,1,0,4287,0.6000000238418579,1,1,4287,0.5,62,2,1,20.700000762939453
2018,260,신한대학교,대학,사립,경기,B그룹,219439,62562,282001,295003,64072,359075,4,9,56283,3,16,56283,361,13,374,21627,14044,35671,24223,0,359075,6898,52.09999847412109,35671,359075,11.0,7293.0,1494,19,87,106,7293.0,6898,1.100000023841858,85557761000,304559030,25138030,9998610,54178000,36030461,0,35929000,465833131,89195478000,303500000,28730000,10000000,60000000,48710000,0,41430000,492370000,465833131,6898,67531.6,465833131,85557761000,0.5,338791904,384790900,465833131,17.3,6898,6743,155,201,340,170,0,7609,26,429561,1915,4,70,103,0,2092,9503,15,952,1244,0,11714,0,0,164,94,28,1,0,87,0,15,202,9518,6898,1.399999976158142,429561,6898,62.29999923706055,3,4,2,1,5,5,10,3,0,0,3,0,2,0,2,356,71,3,4,2,1,6898,1.2000000476837158,3,2,6898,0.699999988079071,356,7,3,35.599998474121094
2018,261,신흥대학교,전문대학,사립,경기,A그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
2018,262,실천신학대학원대학교,대학원대학,사립,경기,-,6145,5304,11449,7242,5643,12885,0,1,0,0,1,0,10,3,13,73,1,74,74,0,12885,48,268.3999938964844,74,12885,0.6000000238418579,117.0,25,1,1,2,117.0,48,2.400000095367432,1031547000,1727680,1231000,0,0,1300000,0,0,4258680,1165347000,5500000,1700000,300000,0,2000000,0,500000,10000000,4258680,48,88722.5,4258680,1031547000,0.4,2068760,5677650,4258680,74.7,48,0,48,7,3,4,1,63,1,1601,0,42,8,3,1,54,0,220,42,6,2,270,0,0,11,8,5,2,1,25,0,0,0,220,48,4.599999904632568,1601,48,33.400001525878906,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,18,1,1,0,0,0,48,20.799999237060547,1,0,48,20.799999237060547,18,1,0,18.0
2018,263,아신대학교,대학,사립,경기,C그룹,48869,32615,81484,82742,50955,133697,1,6,1482,0,7,1482,144,85,229,2159,1246,3405,2719,0,133697,1450,92.1999969482422,3405,133697,2.5999999046325684,2061.0,469,4,21,25,2061.0,1450,1.399999976158142,13477543000,63086493,24505860,474200,3731032,28694198,0,0,120491783,13270000000,51000000,29900000,2000000,3800000,28300000,0,0,115000000,120491783,1450,83097.8,120491783,13477543000,0.9,138290182,117515750,120491783,-6.2,1450,733,717,59,46,38,386,1979,8,7268,523,508,41,20,30,1122,5326,11935,935,147,219,18562,0,0,1116,558,139,9,3,42,12,3,180,17261,1450,11.899999618530272,7268,1450,5.0,2,0,0,0,2,0,2,0,2,0,2,0,0,0,0,90,8,2,0,0,0,1450,1.399999976158142,2,0,1450,1.399999976158142,90,2,0,45.0
2018,264,아주대학교,대학,사립,경기,A그룹,346857,236354,583211,632151,438820,1070971,45,43,46261,2,90,46261,613,102,715,18951,2255,21206,18857,0,1070971,13741,77.9000015258789,21206,1070971,2.0,16297.0,2654,66,93,159,16297.0,13741,1.2000000476837158,282615627000,304362520,89401500,9789110,1885610897,442605780,0,49581348,2781351155,260379169000,311000000,100600000,10000000,2004212812,466271129,0,54211124,2946295065,2781351155,13741,202412.6,2781351155,282615627000,1.0,2903878624,2867256000,2781351155,-2.1,13741,9543,4198,703,781,264,6773,22262,42,1304262,6607,1523,529,277,1623,10559,55678,18992,11344,4288,22571,112873,0,0,2535,2083,926,280,228,2387,2245,80,1307,74670,13741,5.400000095367432,1304262,13741,94.9000015258789,11,2,8,3,19,5,24,3,8,0,11,0,8,0,8,703,157,11,2,8,3,13741,1.5,11,8,13741,1.399999976158142,703,13,11,29.299999237060547
2018,265,아주자동차대학교,전문대학,사립,충남,C그룹,12620,90,12710,36566,259,36825,0,0,3948,0,0,3948,79,0,79,1392,110,1502,1249,0,36825,951,38.70000076293945,1502,36825,4.300000190734863,412.0,183,4,6,10,412.0,951,0.4000000059604645,9859406000,24791950,5009000,885400,0,0,0,0,30686350,10275854000,25000000,5280000,1000000,0,0,0,0,31280000,30686350,951,32267.5,30686350,9859406000,0.3,29219930,30870500,30686350,2.5,951,951,0,31,31,20,0,1033,3,2123,232,0,24,19,0,275,1212,0,222,356,0,1790,0,0,13,12,0,0,0,0,0,17,120,1212,951,1.2999999523162842,2123,951,2.200000047683716,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,31,1,1,0,0,0,951,1.100000023841858,1,0,951,1.100000023841858,31,1,0,31.0
2018,266,안동과학대학교,전문대학,사립,경북,B그룹,59227,2389,61616,123693,2491,126184,1,5,13155,1,7,13155,151,6,157,4018,0,4018,2402,0,126184,2719,46.400001525878906,4018,126184,3.299999952316284,7391.0,719,6,56,62,7391.0,2719,2.700000047683716,27902642000,61485980,16404800,2984383,0,9896000,0,5000000,95771163,28461888000,64000000,18000000,3000000,0,10000000,0,5000000,100000000,95771163,2719,35222.9,95771163,27902642000,0.3,96783250,99075187,95771163,-0.5,2719,2719,0,92,165,135,0,3111,39,83000,730,0,55,70,0,855,5559,0,1200,815,0,7574,0,0,351,210,0,0,0,5,0,12,422,5559,2719,2.0,83000,2719,30.5,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,81,4,0,1,0,0,2719,0.3000000119209289,0,0,2719,0.0,81,1,0,81.0
2018,267,안산대학교,전문대학,사립,경기,A그룹,89580,31204,120784,144050,34733,178783,4,2,34274,0,6,34274,134,26,160,4879,951,5830,5419,0,178783,4364,41.0,5830,178783,3.400000095367432,4870.0,775,15,71,86,4870.0,4364,1.100000023841858,67007421000,82077100,20658400,8043000,17373491,2237828,0,0,130389819,45438205000,84082000,20883000,8043000,21900000,2700000,0,0,137608000,130389819,4364,29878.5,130389819,67007421000,0.2,121639509,121518349,130389819,3.6,4364,4364,0,125,244,60,0,4793,45,129577,1066,0,62,58,0,1186,6600,0,1087,614,5541,13842,0,0,864,432,20,2,6,156,2,66,2232,6600,4364,1.5,129577,4364,29.700000762939453,3,1,0,0,3,1,4,0,3,0,3,0,0,0,0,116,4,3,1,0,0,4364,0.8999999761581421,3,0,4364,0.699999988079071,116,4,0,29.0
2018,268,안양대학교,대학,사립,경기,B그룹,299253,73881,373134,414997,79414,494411,8,10,76338,4,22,76338,92,16,108,4737,24312,29049,26773,0,494411,5384,91.8000030517578,29049,494411,6.199999809265137,4858.0,1100,20,66,86,4858.0,5384,0.8999999761581421,60615579000,88221052,7757440,1446480,109273888,29815140,0,54600000,291114000,61534400000,134988400,8805560,1400000,115307400,32242000,0,16500000,309243360,291114000,5384,54070.2,291114000,60615579000,0.5,296052920,288185449,291114000,-0.8,5384,4879,505,202,194,95,0,5875,37,143700,1024,121,70,42,0,1257,5013,1347,1125,721,528,8734,0,0,32,87,21,142,14,0,0,23,747,6360,5384,1.2000000476837158,143700,5384,26.700000762939453,2,0,1,3,3,3,6,1,1,0,2,0,1,0,1,125,19,2,0,1,3,5384,0.800000011920929,2,1,5384,0.6000000238418579,125,2,4,20.799999237060547
2018,269,에스라성경대학원대학교,대학원대학,사립,경기,-,3503,2136,5639,7289,2161,9450,0,0,0,0,0,0,7,0,7,97,0,97,97,0,9450,75,126.0,97,9450,1.0,135.0,100,0,2,2,135.0,75,1.7999999523162842,1149164000,1972910,472000,0,0,0,0,0,2444910,870666000,2528000,472000,0,0,0,0,0,3000000,2444910,75,32598.8,2444910,1149164000,0.2,5952000,1187150,2444910,12.9,75,0,75,6,2,7,0,90,1,100,0,42,8,0,0,50,0,459,167,0,0,626,0,0,0,0,0,4,0,6,0,1,32,459,75,6.099999904632568,100,75,1.2999999523162842,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,8,2,0,1,0,0,75,10.699999809265137,0,0,75,0.0,8,1,0,8.0
2018,270,여주대학교,전문대학,사립,경기,B그룹,122836,40593,163429,135184,40802,175986,3,0,53060,0,3,53060,30,0,30,7472,55,7527,7454,0,175986,5290,33.29999923706055,7527,175986,4.5,6727.0,920,5,61,66,6727.0,5290,1.2999999523162842,51977694000,94000000,2835040,0,20167000,5000000,0,0,122002040,50235470000,80000000,6270000,0,22000000,6000000,0,0,114270000,122002040,5290,23062.8,122002040,51977694000,0.2,74933000,124938160,122002040,32.2,5290,5290,0,150,244,96,925,6705,87,321060,838,0,55,49,68,1010,4759,0,617,1780,863,8019,0,0,0,0,0,0,0,0,0,21,108,4759,5290,0.8999999761581421,321060,5290,60.70000076293945,2,0,0,0,2,0,2,0,2,0,2,0,0,0,0,60,2,2,0,0,0,5290,0.4000000059604645,2,0,5290,0.4000000059604645,60,2,0,30.0
2018,271,연성대학교,전문대학,사립,경기,A그룹,126469,20411,146880,168425,21844,190269,2,1,25668,9,12,25668,165,0,165,6399,761,7160,6405,0,190269,5820,32.70000076293945,7160,190269,3.900000095367432,2924.0,526,15,65,80,2924.0,5820,0.5,91204539000,113851268,8934000,5000000,12256000,8437875,0,32650000,181129143,78257419000,115000000,9000000,5000000,12962000,9425000,0,32650000,184037000,181129143,5820,31121.8,181129143,91204539000,0.2,177859584,184392232,181129143,1.0,5820,5820,0,158,299,62,168,6507,66,80220,1354,0,79,75,16,1524,8128,0,1722,1334,98,11282,0,0,4,3,0,0,0,0,0,63,2260,8128,5820,1.399999976158142,80220,5820,13.800000190734863,0,0,2,1,2,1,3,0,0,0,0,0,2,0,2,63,6,0,0,2,1,5820,0.4000000059604645,0,2,5820,0.3000000119209289,63,0,3,21.0
2018,272,연세대학교,대학,사립,서울,A그룹,812580,793549,1606129,1490778,1145381,2636159,66,92,298062,1,159,298062,1277,881,2158,85487,18650,104137,92538,100814,2636159,30783,85.5999984741211,104137,2636159,4.099999904632568,68830.0,7124,185,852,1037,68830.0,30783,2.200000047683716,1006518606000,1175344024,518056231,73348901,4830166795,1164822698,0,47876502,7809615151,1010869685000,1080000000,570000000,50000000,5020000000,920000000,0,150000000,7790000000,7809615151,30783,253699.0,7809615151,1006518606000,0.8,7722580865,8323660611,7809615151,0.8,30783,19114,11669,1686,2573,871,7866,43779,74,3326933,18955,8593,2254,2215,760,32777,218382,156129,48764,27457,75840,526572,0,0,58448,29513,8235,6798,7116,2754,15429,312,9320,374511,30783,12.199999809265137,3326933,30783,108.0999984741211,41,4,23,10,64,14,78,13,28,0,41,0,19,4,23,2018,491,41,4,23,10,30783,2.200000047683716,41,23,30783,2.0999999046325684,2018,45,33,25.89999961853028
2018,273,연세대학교(미래),대학,사립,강원,B그룹,335508,89605,425113,465566,156861,622427,30,15,182173,4,49,182173,486,94,580,16459,3490,19949,15637,9367,622427,7884,78.9000015258789,19949,622427,3.299999952316284,10486.0,1808,42,287,329,10486.0,7884,1.2999999523162842,0,377054445,55839765,26368230,864857883,130858747,0,120181355,1575160425,0,414210000,65000000,30000000,866098609,134134791,0,119449933,1628893333,1575160425,7884,199792.0,1575160425,0,0.0,1431421090,1508682262,1575160425,4.9,7884,7545,339,372,483,212,566,9517,34,504713,5406,526,231,397,181,6741,65030,14282,5614,6805,26121,117852,0,0,2931,2537,544,167,99,280,2698,42,1149,79312,7884,10.100000381469728,504713,7884,64.0,8,2,0,7,8,9,17,0,8,0,8,0,0,0,0,532,95,8,2,0,7,7884,1.7000000476837158,8,0,7884,1.0,532,10,7,31.299999237060547
2018,274,연암공과대학교,전문대학,사립,경남,C그룹,51712,4089,55801,62893,5003,67896,0,0,1585,0,0,1585,86,3,89,1470,26,1496,1423,0,67896,1219,55.70000076293945,1496,67896,2.299999952316284,1533.0,324,2,20,22,1533.0,1219,1.2999999523162842,15204581000,28919800,5803236,10791900,0,0,0,0,45514936,14597079000,15000000,6000000,20000000,0,0,0,0,41000000,45514936,1219,37337.9,45514936,15204581000,0.3,39998110,39999250,45514936,6.9,1219,1219,0,40,62,50,0,1371,11,137030,315,0,31,40,0,386,2519,0,761,573,0,3853,0,0,1379,211,4,0,0,0,0,0,0,2519,1219,2.0999999046325684,137030,1219,112.4000015258789,0,0,2,0,2,0,2,0,0,0,0,0,2,0,2,36,5,0,0,2,0,1219,1.2999999523162842,0,2,1219,1.600000023841858,36,0,2,18.0
2018,275,연암대학교,전문대학,사립,충남,C그룹,37954,2133,40087,55394,2705,58099,0,1,2268,0,1,2268,33,1,34,1076,2,1078,1029,0,58099,1044,55.70000076293945,1078,58099,1.899999976158142,1828.0,235,4,22,26,1828.0,1044,1.7999999523162842,26511428000,22890710,4633700,0,0,4480000,0,0,32004410,26646825000,18600000,4500000,800000,0,4100000,0,5000000,33000000,32004410,1044,30655.6,32004410,26511428000,0.1,32997400,32436480,32004410,-1.5,1044,1044,0,33,71,78,5,1231,13,38000,232,0,11,42,5,290,2132,0,144,513,19,2808,0,0,70,55,3,0,0,0,0,1,120,2132,1044,2.0,38000,1044,36.400001525878906,1,0,0,1,1,1,2,0,1,0,1,0,0,0,0,35,2,1,0,0,1,1044,1.399999976158142,1,0,1044,1.0,35,1,1,17.5
2018,276,영남대학교,대학,사립,경북,A그룹,508812,367917,876729,1188896,603982,1792878,42,41,36911,2,85,36911,908,168,1076,23463,7526,30989,28372,32555,1792878,24257,73.9000015258789,30989,1792878,1.7999999523162842,35610.0,4412,77,302,379,35610.0,24257,1.5,322499065000,332077994,221643350,14490357,1585680886,479779687,0,18706744,2652379018,341101079000,264000000,221000000,22000000,1725119000,501000000,0,34200000,2767319000,2652379018,24257,109344.9,2652379018,322499065000,0.8,3386591406,2991820862,2652379018,-11.5,24257,21211,3046,925,1151,624,2244,29201,72,1372723,13137,1494,869,697,1100,17297,108374,26115,19800,9102,16095,179486,0,0,2790,2205,5172,538,758,2015,1931,130,2738,134489,24257,5.5,1372723,24257,56.59999847412109,26,1,4,4,30,5,35,11,14,1,26,0,4,0,4,991,146,26,1,4,4,24257,1.2999999523162842,26,4,24257,1.2000000476837158,991,27,8,28.299999237060547
2018,277,영남사이버대학교,대학,사립,경북,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
