YR,ID,SNM,STYP,FND,RGN,USC,BR_TCNT_KB,BR_TCNT_OB,BR_TCNT_SUM,BR_BCNT_KB,BR_BCNT_OB,BR_BCNT_SUM,ER_EJN_PKG,ER_WDB_PKG,ER_EB_TCNT,ER_ELV_PKG,ER_TTL_PKG,ER_TTL_TCNT,SRL_KR,SRL_OT,SRL_TTL,AHC_ABI_BUY,AHC_ABI_DON,AHC_ABI_TTL,AHC_ATI,AHC_ARM,BPS_BO,BPS_SCP,BPS_BPS,GRR_AHBC,GRR_BO,GRR_GRR,FACLT_LAS,FACLT_RS_TRS,FACLT_EQP_TPC,APS_AR,APS_SCC,APS_APS,STL_USTL,STL_BC,STL_SRC,STL_NBC,STL_ERC_EJN,STL_ERC_WDB,STL_ERC_EB,STL_ERC_OER,STL_MCT,BGT_UBGT,BGT_BC,BGT_SRC,BGT_NBC,BGT_ERC_EJN,BGT_ERC_WDB,BGT_ERC_EB,BGT_ERC_OER,BGT_MCT,CPSS_MC,CPSS_SCP,CPSS_CPS,LBRT_MC,LBRT_USTL,LBRT_BRT,BG3Y_MCS_19A,BG3Y_MCS_20B,BG3Y_MCS_21C,BG3Y_BG3Y,VUC_VTC_PYR_SC,VUC_VTC_PYR_UGRD,VUC_VTC_PYR_GRAD,VUC_VTC_PYR_FFAC,VUC_VTC_PYR_PFAC,VUC_VTC_PYR_STF,VUC_VTC_PYR_OTH,VUC_VTC_PYR_SUM,VUC_VTC_CYR_SC,VUC_VTC_CYR_UGRD,VUC_VTC_CYR_GRAD,VUC_VTC_CYR_FFAC,VUC_VTC_CYR_PFAC,VUC_VTC_CYR_STF,VUC_VTC_CYR_OTH,VUC_VTC_CYR_SUM,VUC_DPC,VUC_UC_LUC,LS_LU_UGRD,LS_LU_GRAD,LS_LU_FAC,LS_LU_STF,LS_LU_OTH,LS_LU_SUM,LS_LB_UGRD,LS_LB_GRAD,LS_LB_FAC,LS_LB_STF,LS_LB_OTH,LS_LB_SUM,RCOL_RBF10_REQ,RCOL_RBF10_PRV,RCOL_RAF10_CSLT,RCOL_RAF10_PHN,RCOL_RAF10_ONL,RCOL_RFLN_REQ,RCOL_RFLN_PRV,RCOL_RFC_REQ,RCOL_RFC_PRV,UE_OEU_EDC,UE_OEU_EP,UE_REU_EDC,UE_REU_EP,LPS_LB,LPS_SCP,LPS_LPS,VPS_VC,VPS_SCP,VPS_VPS,STF_FT_EXC_SL1,STF_FT_EXC_SL2,STF_FT_EXC_ALIB,STF_FT_EXC_NOH,STF_FT_EXC_SUM,STF_FT_MRL_SL1,STF_FT_MRL_SL2,STF_FT_MRL_ALIB,STF_FT_MRL_NOH,STF_FT_MRL_SUM,STF_PT_EXC_SL1,STF_PT_EXC_SL2,STF_PT_EXC_ALIB,STF_PT_EXC_NOH,STF_PT_EXC_SUM,STF_PT_MRL_SL1,STF_PT_MRL_SL2,STF_PT_MRL_ALIB,STF_PT_MRL_NOH,STF_PT_MRL_SUM,STF_TTL_EXC_SL1,STF_TTL_EXC_SL2,STF_TTL_EXC_ALIB,STF_TTL_EXC_NOH,STF_TTL_EXC_SUM,STF_TTL_MRL_SL1,STF_TTL_MRL_SL2,STF_TTL_MRL_ALIB,STF_TTL_MRL_NOH,STF_TTL_MRL_SUM,STF_TTL_SUM_SL1,STF_TTL_SUM_SL2,STF_TTL_SUM_ALIB,STF_TTL_SUM_NOH,STF_TTL_SUM_SUM,SES_OE_PTH,SES_OE_PTC,SES_REL_PTH,SES_REL_PTC,SES_OE2_PTH,SES_OE2_PTC,SPK_FT_LIB,SPK_FT_NLIB,SPK_PT_LIB,SPK_PT_NLIB,SPK_SCC,SPK_SPK,LPK_LFT2,LPK_LPT2,LPK_SCC,LPK_LPK,EHS_EH,EHS_LFT,EHS_LPT,EHS_EHS
2021,433,한림국제대학원대학교,대학원대학,사립,서울,-,2147,1222,3369,3515,1306,4821,0,0,0,0,0,0,0,0,0,35,57,92,52,0,4821,253,19.100000381469727,92,4821,1.899999976158142,3784.10009765625,637,53,3784.10009765625,3173,1.2000000476837158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5754,5754,0,185,332,75,25,6371,4865,4865,0,529,368,106,0,5868,0,226,81,0,67,29,6,183,7763,0,1729,1145,40,10677,0,0,7,1464,1070,3,0,22,0,0,0,0,0,7763,5754,1.2999999523162842,226,5754,0,0,2,0,0,2,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,2,0,3,5,0,0,0,0,0,0,2,0,3,5,0,0,54.5,11,87,20,2,0,0,3,5422,.6000000238418579,2,0,5422,.4000000059604645,141.5,2,3,28.299999237060547
2021,434,한림대학교,대학,사립,강원,B그룹,284914,151166,436080,570280,276900,847180,24,14,59079,0,38,59079,337,57,394,6532,3338,9870,6505,0,847180,8508,99.5999984741211,9870,847180,1.2000000476837158,0,0,0,0,3375,0,12147523837,8557250,1435280,0,0,0,0,0,9992530,12340357352,5000000,1000000,0,0,0,0,0,6000000,9992530,1214,8231.1,9992530,12147523837,.1,4384160,9971690,9992530,63.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,435,한림성심대학교,전문대학,사립,강원,B그룹,82417,3768,86185,154395,5452,159847,7,7,53925,0,14,53925,65,0,65,686,244,930,827,0,159847,3012,53.09999847412109,930,159847,.6000000238418579,744.7000122070312,167,16,744.7000122070312,387,1.899999976158142,1164592539,2870108,6461800,0,0,0,0,0,9331908,1278449860,2800000,6200000,0,0,0,0,0,9000000,9331908,56,166641.2,9331908,1164592539,.8,10005994,9951712,9331908,-3.4,1214,1214,0,35,81,36,3,1369,1071,1071,0,116,83,33,9,1312,0,9139,43,0,2,5,2,52,783,0,9,44,27,863,0,0,0,0,0,0,0,0,0,0,0,0,0,783,1214,.6000000238418579,9139,1214,7.5,1,5,1,2,9,0,1,0,0,1,1,9,0,0,10,0,0,0,0,0,2,14,1,2,19,0,1,0,0,1,2,15,1,2,20,198.5,7,40,5,1031.5,431,8,2,10,0,16343,1.100000023841858,8,10,16343,1.100000023841858,1270,12,10,57.70000076293945
2021,436,한민학교,대학,사립,충남,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4360,889,41,4360,5422,.800000011920929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,56,3,13,9,0,81,51,0,51,20,17,8,0,96,0,2000,0,51,14,8,0,73,0,1042,188,41,0,1271,0,0,500,60,0,0,0,0,1,0,0,0,0,1042,56,18.600000381469727,2000,56,35.70000076293945,1,0,0,1,2,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,1,2,0,1,4,0,0,0,0,0,1,2,0,1,4,8,4,49.5,9,123,25,1,1,2,0,6578,.5,1,2,6578,.5,180.5,3,1,45.09999847412109
2021,437,한반도국제대학원대학교,대학원대학,사립,서울,-,11400,1492,12892,11572,1501,13073,0,0,0,0,0,0,0,0,0,37,31,68,68,0,13073,62,210.8999938964844,68,13073,.5,0,0,0,0,0,0,48647367204,48461000,8742538,14630307,124563278,46921370,0,0,243318493,42417121000,46000000,6000000,14000000,92835642,87962558,0,0,246798200,243318493,4085,59563.9,243318493,48647367204,.5,233006306,238081730,243318493,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,4,0,0,0,0,0,0,5,0,1,6,0,0,0,0,0,1,7,0,2,10,0,0,0,0,0,1,7,0,2,10,148.10000610351562,133,229.5,51,370,84,3,1,5,1,7962,1,3,5,7962,1,747.5999755859375,3,7,74.80000305175781
2021,438,한북대학교,대학,사립,경기,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36199,3804,330,36199,16343,2.200000047683716,30101580444,38108630,900000,0,0,2500000,0,4400000,45908630,24535621000,34000000,1000000,0,2500000,5000000,0,4500000,47000000,45908630,2625,17489,45908630,30101580444,.2,17180980,56775160,45908630,105.7,4085,3948,137,149,129,136,28,4527,3997,3846,151,145,155,145,16,4458,0,59087,555,39,91,71,31,787,2753,228,1545,784,215,5525,0,0,70,131,200,4,17,87,13,0,0,26,386,2981,4085,.699999988079071,59087,4085,14.5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,4.5,1,29,6,41,8,1,0,0,0,499,2,1,0,499,2,74.5,1,0,74.5
2021,439,한서대학교,대학,사립,충남,B그룹,228724,259846,488570,357693,349847,707540,14,15,51139,5,34,51139,127,37,164,16693,1308,18001,15673,0,707540,7456,94.9000015258789,18001,707540,2.5999999046325684,5568,1037,59,5568,6578,.800000011920929,33309604654,4226590,0,11628800,6600000,8386730,0,34444880,65287000,29500556898,10000000,0,10000000,5210000,8700000,0,22718000,56628000,65287000,3563,18323.6,65287000,33309604654,.2,73447200,77709560,65287000,-5.1,2625,2625,0,84,220,86,0,3015,2631,2631,0,317,232,72,0,3252,0,1421,215,0,39,26,0,280,1317,0,375,254,0,1946,0,0,0,0,0,0,0,0,0,0,0,0,0,1317,2625,.5,1421,2625,.5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,16.5,3,0,0,1,0,0,0,2310,.4000000059604645,1,0,2310,.4000000059604645,16.5,1,0,16.5
2021,440,한성대학교,대학,사립,서울,B그룹,423418,144079,567497,576310,173169,749479,17,20,109821,6,43,109821,105,45,150,15434,972,16406,14829,8977,749479,7443,100.6999969482422,16406,749479,2.200000047683716,9275.099609375,1536,66,9275.099609375,7962,1.2000000476837158,36171171105,98575311,24331150,525690,40024000,17456420,0,4950000,185862571,30612780000,100000000,24800000,20000000,49000000,20000000,0,0,213800000,185862571,2457,75646.1,185862571,36171171105,.5,219418600,195505450,185862571,-7.9,3563,3563,0,115,207,109,590,4584,3230,3230,0,357,242,124,461,4414,0,7405,64,0,8,6,5,83,144,0,56,26,695,921,0,0,3,8,0,0,0,0,0,0,0,24,42,144,3563,0,7405,3563,2.0999999046325684,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,32.5,5,0,0,1,0,0,0,844,1.2000000476837158,1,0,844,1.2000000476837158,32.5,1,0,32.5
2021,441,한세대학교,대학,사립,경기,C그룹,140271,92493,232764,256522,100891,357413,8,15,83469,2,25,83469,188,36,224,4150,622,4772,4224,0,357413,3405,105,4772,357413,1.399999976158142,1129,257,11,1129,499,2.299999952316284,453527319007,1064341270,519096590,14553040,2947317770,824047090,0,231981610,5601337370,311484951000,800000000,445000000,14000000,2493263000,848770000,0,205600000,4806633000,5601337370,27831,201262.5,5601337370,453527319007,1.2,5680646290,5753244780,5601337370,-.7,2457,1527,930,82,177,83,693,3492,2397,1498,899,81,222,82,697,3479,0,34513,1000,139,85,42,2,1268,9092,1319,1214,1044,6,12675,0,0,21,98,211,27,46,69,17,0,0,0,0,10411,2457,4.199999809265137,34513,2457,14,2,2,0,1,5,0,0,0,0,0,0,4,0,1,5,0,0,0,0,0,2,6,0,2,10,0,0,0,0,0,2,6,0,2,10,124,26,217.8999938964844,80,617,124,4,1,4,1,8644,1,4,4,8644,.8999999761581421,958.9000244140624,5,7,79.9000015258789
2021,442,한신대학교,대학,사립,경기,B그룹,203444,98428,301872,382375,146923,529298,15,12,52619,0,27,52619,235,59,294,6615,2181,8796,6947,7,529298,5623,94.0999984741211,8796,529298,1.7000000476837158,2943,271,5,2943,2310,1.2999999523162842,13100301450,2298510,0,0,7000000,0,0,0,9298510,12164786000,2000000,0,0,7000000,0,0,0,9000000,9298510,2442,3807.7,9298510,13100301450,.1,8990963,9290351,9298510,1.7,27831,20502,7329,1345,1826,536,2307,33845,27386,19880,7506,1375,1961,937,1805,33464,0,768117,7633,2399,1079,1129,1407,13647,92323,40984,34676,21065,31990,221038,0,0,43332,36161,1041,585,1001,2771,3092,7,70,232,6999,133307,27831,4.800000190734863,768117,27831,27.600000381469727,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,32,7,0,0,3,0,0,0,2726,1.100000023841858,3,0,2726,1.100000023841858,32,2,1,10.699999809265137
2021,443,한양대학교,대학,사립,서울,A그룹,630904,450438,1081342,1099228,650246,1749474,50,72,378256,5,127,378256,454,254,708,24925,11834,36759,33712,0,1749474,22628,77.30000305175781,36759,1749474,2.0999999046325684,743,192,6,743,844,.8999999761581421,41406401209,48831900,4398800,0,5946000,1670000,0,0,60846700,35237096000,44900000,5000000,2000000,6100000,0,0,6000000,64000000,60846700,3101,19621.6,60846700,41406401209,.1,80427984,65882936,60846700,-12.9,2442,2366,76,19,63,35,0,2559,2485,2403,82,17,74,37,0,2613,0,0,296,8,4,10,0,318,1886,80,57,54,0,2077,0,0,0,0,0,0,0,0,0,0,0,0,0,1966,2442,.800000011920929,0,2442,0,1,1,1,1,4,0,0,0,0,0,0,13,0,1,14,0,0,0,0,0,1,14,1,2,18,0,0,0,0,0,1,14,1,2,18,68,18,216,40,340,73,3,1,13,1,14227,1,3,13,14227,1.100000023841858,624,5,13,34.70000076293945
2021,444,한양대학교(ERICA),대학,사립,경기,A그룹,419378,143652,563030,745908,258959,1004867,17,16,312550,2,35,312550,94,82,176,18833,4736,23569,22688,15690,1004867,10462,96,23569,1004867,2.400000095367432,8935,1580,78,8935,8644,1,27451682192,34998300,6151700,3000000,16389000,0,0,0,60539000,24593306488,31200000,7200000,4000000,19600000,0,0,0,62000000,60539000,2677,22614.5,60539000,27451682192,.2,63131000,63424000,60539000,-2,3101,3101,0,94,218,47,167,3627,2748,2748,0,312,221,73,53,3407,0,89200,191,0,49,33,17,290,9683,0,433,645,669,11430,0,0,15,12,49,0,0,6,0,0,0,0,0,9683,3101,3.0999999046325684,89200,3101,28.799999237060547,0,2,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,3,31,9,99,13,15,4,2,0,1,0,4865,.6000000238418579,2,1,4865,.6000000238418579,145,3,1,36.29999923706055
2021,445,한양여자대학교,전문대학,사립,서울,A그룹,101462,58085,159547,208681,65176,273857,11,7,198048,3,21,198048,134,7,141,9731,100,9831,5059,0,273857,6680,41,9831,273857,3.700000047683716,5680,495,71,5680,2726,2.0999999046325684,6442628593,5929200,0,0,0,0,0,0,5929200,6530757000,5400000,0,0,0,0,0,0,5400000,5929200,682,8693.8,5929200,6442628593,.1,6255180,8400370,5929200,2.4,2677,2677,0,74,185,83,200,3219,2434,2434,0,259,188,102,130,3113,0,30000,215,0,19,40,16,290,1017,0,177,739,918,2851,0,0,50,50,0,0,0,0,0,0,0,0,0,1017,2677,.4000000059604645,30000,2677,11.199999809265137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,446,한영대학교,전문대학,사립,전남,C그룹,32425,402,32827,47338,756,48094,0,2,2,0,2,2,78,0,78,1395,4501,5896,4932,0,48094,1372,35.099998474121094,5896,48094,14,11899.7998046875,2862,161,11899.7998046875,14227,.800000011920929,104919938657,198264309,12435000,1000000,102147000,81017691,0,105960000,500824000,78985485000,182000000,8000000,1000000,40000000,41000000,0,45000000,317000000,500824000,8570,58439.2,500824000,104919938657,.5,518263708,514524460,500824000,-1.7,682,682,0,21,105,19,0,827,682,682,0,135,112,19,0,948,0,46,15,0,2,3,0,20,45,0,16,8,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,45,682,.1000000014901161,46,682,.1000000014901161,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,17,4,43,9,0,1,0,0,1071,.699999988079071,0,0,1071,0,60,1,0,60
2021,447,한일장신대학교,대학,사립,전북,C그룹,103502,19230,122732,188723,26324,215047,10,8,13140,0,18,13140,71,7,78,2559,156,2715,2117,0,215047,1274,168.8000030517578,2715,215047,1.2999999523162842,7538.2001953125,444,75,7538.2001953125,4865,1.5,4741212762,14936050,1088000,149300,12731000,2500000,0,2500000,33904350,4534385000,15100000,1700000,500000,11000000,0,0,5000000,33300000,33904350,417,81305.4,33904350,4741212762,.7,34540650,35762440,33904350,-.8,8570,8088,482,259,276,184,585,9874,7975,7467,508,268,281,192,699,9415,0,41041,2127,156,203,133,171,2790,25957,2085,3664,2392,1811,35909,0,0,672,397,4,42,163,120,28,0,0,42,3692,28042,8570,3.299999952316284,41041,8570,4.800000190734863,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,1,1,0,2,0,0,12,1,46,12,2,0,0,0,51,39.20000076293945,2,0,51,39.20000076293945,58,2,0,29
2021,448,한중대학교,대학,사립,강원,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84174357294,178301160,6421300,6848840,13937000,18217486,0,0,223725786,80710959000,178000000,10000000,7000000,14000000,20000000,0,0,229000000,223725786,7705,29036.4,223725786,84174357294,.3,251382300,261561207,223725786,-5.2,417,221,196,21,11,14,199,662,398,193,205,20,14,17,210,659,0,14731,99,103,19,10,65,296,2397,2814,919,94,99,6323,0,0,267,449,0,22,0,4,0,0,0,0,0,5211,417,12.5,14731,417,35.29999923706055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,449,합동신학대학원대학교,대학원대학,사립,경기,-,72673,62348,135021,106961,76592,183553,4,13,42485,0,17,42485,126,75,201,1611,3555,5166,3095,0,183553,312,588.2999877929688,5166,183553,2.900000095367432,1238,110,11,1238,1071,1.2000000476837158,79685173839,208424691,17372230,0,57494000,137219981,0,65092229,485603131,81441619000,196500000,13000000,500000,57000000,143000000,0,40000000,450000000,485603131,5975,81272.5,485603131,79685173839,.6,536567494,489999576,485603131,-4.8,7705,7705,0,192,407,101,46,8451,7386,7386,0,592,398,223,9,8608,0,18721,370,0,65,143,9,587,8617,0,2094,4951,528,16190,0,0,2,10,20,13,155,9,1,0,0,2,3,8617,7705,1.100000023841858,18721,7705,2.400000095367432,0,2,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,3,52,26,102,22,229,50,2,0,1,0,3997,.699999988079071,2,1,3997,.800000011920929,383,3,2,76.5999984741211
2021,450,해군사관학교,기타,기타,경남,-,167370,60236,227606,203775,59560,263335,14,13,61214,1,28,61214,194,21,215,7114,1987,9101,8612,0,263335,0,0,9101,263335,3.5999999046325684,198,16,1,198,51,3.900000095367432,15729840979,35000000,4183800,600000,4475000,9042379,0,0,53301179,14807847000,35000000,4400000,600000,4600000,10000000,0,0,54600000,53301179,1331,40046,53301179,15729840979,.3,52712263,55352491,53301179,.7,5975,5517,458,210,373,235,2261,9054,5971,5464,507,221,374,241,97,6904,0,46047,864,107,81,141,52,1245,4369,1193,943,1721,8246,16472,0,0,1630,1153,992,37,16,494,14,9,63,1,111,5562,5975,.8999999761581421,46047,5975,7.699999809265137,0,0,0,0,0,0,0,0,1,1,0,1,0,1,2,0,0,0,0,0,0,1,0,1,2,0,0,0,1,1,0,1,0,2,3,0,0,53.5,10,64,13,0,1,1,1,2631,.800000011920929,0,1,2631,.4000000059604645,117.5,0,2,58.79999923706055
2021,451,협성대학교,대학,사립,경기,C그룹,189372,114170,303542,285764,153867,439631,6,16,102977,5,27,102977,204,32,236,5150,1663,6813,5516,0,439631,4562,96.4000015258789,6813,439631,1.600000023841858,0,0,0,0,0,0,160217124705,343406102,51422640,5654300,356655243,147216365,0,115626710,1019981360,158849301000,329500000,64500000,13000000,331592000,125518000,0,116121400,980231400,1019981360,13594,75031.7,1019981360,160217124705,.6,1048057000,1042890937,1019981360,-1.3,1331,1331,0,43,88,63,220,1745,1348,1348,0,146,102,75,97,1768,0,11315,230,0,25,49,9,313,1250,0,549,772,62,2633,0,0,0,20,0,0,0,0,0,2,13,10,405,1250,1331,.8999999761581421,11315,1331,8.5,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,1,1,0,2,0,0,0,0,234.5,44,1,0,1,0,3230,.6000000238418579,1,1,3230,.6000000238418579,234.5,1,1,117.3000030517578
2021,452,혜전대학교,전문대학,사립,충남,B그룹,100874,4067,104941,170400,4852,175252,0,1,7946,1,2,7946,78,0,78,1975,57,2032,951,0,175252,2635,66.5,2032,175252,1.2000000476837158,5685.7998046875,1162,51,5685.7998046875,3997,1.399999976158142,76191051288,124239540,15614000,603760,255449129,19077259,0,25000000,439983688,77941728000,122500000,13000000,15600000,280800000,19200000,0,60000000,511100000,439983688,8273,53183.1,439983688,76191051288,.6,522561294,405923405,439983688,-7,13594,12249,1345,471,513,282,2426,17286,13390,12112,1278,500,546,309,2402,17147,0,140092,1636,206,240,222,147,2451,22265,1246,4525,5280,66141,99457,0,0,270,1319,126,128,122,280,70,0,0,23,1131,23511,13594,1.7000000476837158,140092,13594,10.300000190734863,1,4,0,1,6,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,5,0,1,7,0,0,0,0,0,1,5,0,1,7,200,62,63.5,29,528.5,101,5,1,1,0,2397,2.799999952316284,5,1,2397,2.5,792,6,1,113.0999984741211
2021,453,호남대학교,대학,사립,광주,B그룹,245310,173192,418502,440207,282074,722281,13,17,114223,4,34,114223,176,62,238,16342,1620,17962,14338,0,722281,7789,92.6999969482422,17962,722281,2.5999999046325684,3541,700,47,3541,2631,1.2999999523162842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8273,7956,317,280,410,155,3227,12345,7110,6788,322,305,349,198,3055,11017,0,62366,932,48,126,97,5,1208,3969,690,1388,1252,34,7333,0,0,0,0,14,17,6,122,16,0,0,29,1081,4659,8273,.6000000238418579,62366,8273,7.5,12,29,0,1,42,0,0,0,0,0,0,4,0,3,7,0,0,0,0,0,12,33,0,4,49,0,0,0,0,0,12,33,0,4,49,297,44,512.5999755859375,210,828.0999755859375,173,41,1,4,3,27386,1.7000000476837158,41,4,27386,1.600000023841858,1637.699951171875,43,8,32.099998474121094
2021,454,호남신학대학교,대학,사립,광주,C그룹,81297,92481,173778,113198,97741,210939,3,12,78263,0,15,78263,200,32,232,15954,296,16250,16223,803,210939,954,221.1000061035156,16250,210939,8.300000190734863,3117,590,45,3117,3230,1,155291703163,799259749,74978335,3338880,1093364097,731440093,0,104111515,2806492669,173129369000,716795000,80665000,5020000,1106761742,441088483,0,38322775,2388653000,2806492669,11053,253912.3,2806492669,155291703163,1.8,2521232422,2505451970,2806492669,5.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,2485,.3000000119209289,0,0,2485,0,0,1,0,0
2021,455,호산대학교,전문대학,사립,경북,C그룹,53451,384,53835,85098,583,85681,6,5,11275,0,11,11275,54,0,54,1077,36,1113,1094,0,85681,1923,44.59999847412109,1113,85681,1.2999999523162842,6105,725,114,6105,2397,2.5,79456321103,517867690,40491850,2699440,114279665,2530000,0,29760000,707628645,79271610000,407000000,70000000,10000000,156000000,20000000,0,80000000,743000000,707628645,6665,106170.8,707628645,79456321103,.9,674495419,673935223,707628645,2.5,11053,8275,2778,407,686,251,6496,18893,11286,8172,3114,407,711,290,7091,19785,0,208340,2900,1365,400,189,593,5447,32259,30458,11421,3961,16036,94135,0,0,891,1978,93,2738,2861,934,881,2,40,105,836,62717,11053,5.699999809265137,208340,11053,18.799999237060547,1,0,0,0,1,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,1,2,0,0,3,0,0,0,0,0,1,2,0,0,3,24,3,22,6,80,16,1,0,2,0,2748,.8999999761581421,1,2,2748,1.100000023841858,126,1,2,42
2021,456,호서대학교,대학,사립,충남,A그룹,353652,268431,622083,765032,364922,1129954,16,28,246287,7,51,246287,225,2,227,14108,4091,18199,14120,0,1129954,14217,79.5,18199,1129954,1.600000023841858,35855.69921875,5458,296,35855.69921875,27386,1.2999999523162842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6665,6185,480,239,336,200,843,8283,6945,6500,445,254,358,192,660,8409,0,916,550,48,95,70,763,1526,3138,283,1381,971,2460,8233,0,0,0,0,0,6,157,1,2,24,324,1,842,3421,6665,.5,916,6665,.1000000014901161,2,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,1,0,0,0,1,3,0,0,0,3,0,0,0,0,88,19,3,0,0,0,2434,1.2000000476837158,3,0,2434,1.2000000476837158,88,3,0,29.299999237060547
2021,457,호원대학교,대학,사립,전북,B그룹,256594,79899,336493,394898,96726,491624,15,11,90784,3,29,90784,153,3,156,11585,579,12164,10885,16557,491624,5436,90.4000015258789,12164,491624,2.5,128.3000030517578,45,16,128.3000030517578,2485,.1000000014901161,7951927476,16422600,1361000,0,3150000,6278570,0,0,27212170,8622929000,16416000,1400000,0,3210000,6377000,0,0,27403000,27212170,633,42989.2,27212170,7951927476,.3,28170160,27569000,27212170,-1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,682,1.5,1,0,682,1.5,0,0,1,0
