YR,RK,SNM,SCR,ID,STYP,FND,RGN,USC,BR_TCNT_KB,BR_TCNT_OB,BR_TCNT_SUM,BR_BCNT_KB,BR_BCNT_OB,BR_BCNT_SUM,ER_EJN_PKG,ER_WDB_PKG,ER_EB_TCNT,ER_ELV_PKG,ER_TTL_PKG,ER_TTL_TCNT,SRL_KR,SRL_OT,SRL_TTL,AHC_ABI_BUY,AHC_ABI_DON,AHC_ABI_TTL,AHC_ATI,AHC_ARM,BPS_BO,BPS_SCP,BPS_BPS,GRR_AHBC,GRR_BO,GRR_GRR,FACLT_LAS,FACLT_RS_TRS,FACLT_EQP_TPC,APS_AR,APS_SCP,APS_APS,STL_USTL,STL_BC,STL_SRC,STL_NBC,STL_ERC_EJN,STL_ERC_WDB,STL_ERC_EB,STL_ERC_OER,STL_MCT,BGT_UBGT,BGT_BC,BGT_SRC,BGT_NBC,BGT_ERC_EJN,BGT_ERC_WDB,BGT_ERC_EB,BGT_ERC_OER,BGT_MCT,CPSS_MC,CPSS_SCP,CPSS_CPS,LBRT_MC,LBRT_USTL,LBRT_BRT,BG3Y_MCS_17A,BG3Y_MCS_18B,BG3Y_MCS_19C,BG3Y_BG3Y,VUC_SCP,VUC_VTC_UGRD,VUC_VTC_GRAD,VUC_VTC_FFAC,VUC_VTC_PFAC,VUC_VTC_STF,VUC_VTC_OTH,VUC_VTC_SUM,VUC_DPC,VUC_UC_LUC,LS_LU_UGRD,LS_LU_GRAD,LS_LU_FAC,LS_LU_STF,LS_LU_OTH,LS_LU_SUM,LS_LB_UGRD,LS_LB_GRAD,LS_LB_FAC,LS_LB_STF,LS_LB_OTH,LS_LB_SUM,RCOL_RBF10_REQ,RCOL_RBF10_PRV,RCOL_RAF10_CSLT,RCOL_RAF10_PHN,RCOL_RAF10_ONL,RCOL_RFLN_REQ,RCOL_RFLN_PRV,RCOL_RFC_REQ,RCOL_RFC_PRV,UE_EDC,UE_EP,LPS_LB,LPS_SCP,LPS_LPS,VPS_VC,VPS_SCP,VPS_VPS,STF_FT_EXC_SL1,STF_FT_EXC_SL2,STF_FT_EXC_ALIB,STF_FT_EXC_NOH,STF_FT_EXC_SUM,STF_FT_MRL_SL1,STF_FT_MRL_SL2,STF_FT_MRL_ALIB,STF_FT_MRL_NOH,STF_FT_MRL_SUM,STF_PT_EXC_SL1,STF_PT_EXC_SL2,STF_PT_EXC_ALIB,STF_PT_EXC_NOH,STF_PT_EXC_SUM,STF_PT_MRL_SL1,STF_PT_MRL_SL2,STF_PT_MRL_ALIB,STF_PT_MRL_NOH,STF_PT_MRL_SUM,STF_TTL_EXC_SL1,STF_TTL_EXC_SL2,STF_TTL_EXC_ALIB,STF_TTL_EXC_NOH,STF_TTL_EXC_SUM,STF_TTL_MRL_SL1,STF_TTL_MRL_SL2,STF_TTL_MRL_ALIB,STF_TTL_MRL_NOH,STF_TTL_MRL_SUM,STF_TTL_SUM_SL1,STF_TTL_SUM_SL2,STF_TTL_SUM_ALIB,STF_TTL_SUM_NOH,STF_TTL_SUM_SUM,SES_PTH,SES_PTC,SPK_FT_LIB,SPK_FT_NLIB,SPK_PT_LIB,SPK_PT_NLIB,SPK_SCP,SPK_SPK,LPK_LFT2,LPK_LPT2,LPK_SCP,LPK_LPK,EHS_EH,EHS_LFT,EHS_LPT,EHS_EHS
2019,1,서울대학교,86.3,200,대학,국립,서울,A그룹,707717,1139047,1846764,2413999,2753707,5167706,89,107,665726,0,196,665726,1679,2050,3729,34716,33869,68585,54365,7644,5167706,28102,183.8999938964844,68585,5167706,1.2999999523162842,13083.5,3305,175,13083.5,20507,.6000000238418579,27450439011,39984060,5374000,0,9896000,0,0,0,55254060,27870947000,40000000,5400000,500000,10000000,0,0,0,55900000,55254060,2471,22361,55254060,27450439011,.2,98257610,57571590,55254060,-22.7,7541,7187,354,233,385,230,3180,11569,0,508582,5465,312,235,224,607,6843,46902,5982,5455,3794,47150,109283,0,0,80,59,154,396,274,633,304,35,353,52884,7541,7,508582,7541,67.4000015258789,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,28,1,1,0,0,0,115,8.699999809265137,1,0,115,8.699999809265137,28,1,0,28
2019,2,연세대학교,79.7,272,대학,사립,서울,A그룹,828146,817578,1645724,1453525,1143524,2597049,68,87,275487,1,156,275487,1200,719,1919,61453,21368,82821,73622,100914,2597049,30729,84.5,82821,2597049,3.299999952316284,3279.60009765625,702,54,3279.60009765625,3156,1,45542757562,84392430,6211129,1549530,0,0,0,14423250,106576339,43411746000,78000000,6300000,1200000,0,0,0,14500000,100000000,106576339,4587,23234.4,106576339,45542757562,.2,70810831,116952688,106576339,28.1,346,0,346,6,21,2,15,390,0,324,0,14,4,0,0,18,0,16,5,0,0,21,0,0,0,0,0,0,0,0,0,0,0,16,346,0,324,346,.8999999761581421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,608,0,0,0,608,0,0,0,0,0
2019,3,고려대학교,79.2,50,대학,사립,서울,A그룹,623564,940330,1563894,1475423,1509827,2985250,113,103,632994,4,220,632994,1519,1564,3083,236811,9706,246517,223220,109114,2985250,29771,100.3000030517578,246517,2985250,9,13341.7001953125,2535,125,13341.7001953125,18257,.699999988079071,46479647129,228638000,23362000,893000,77564000,32548000,0,7000000,370005000,45771247000,259000000,29000000,1000000,76800000,33200000,0,9000000,408000000,370005000,4164,88858.1,370005000,46479647129,.8,358553680,356884958,370005000,1.6,23336,21269,2067,917,1005,594,17788,43640,0,1086988,11517,1217,881,496,1885,15996,83269,15985,18410,6984,88761,213409,0,0,12021,24267,71,547,1091,2828,1230,122,3388,99254,23336,4.300000190734863,1086988,23336,46.59999847412109,0,1,1,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,3,0,0,0,0,0,0,1,1,1,3,90,9,2,0,0,1,5220,.5,2,0,5220,.4000000059604645,90,2,1,30
2019,4,성균관대학교,78.9,227,대학,사립,서울,A그룹,698993,534115,1233108,1279612,776952,2056564,47,72,510135,6,125,510135,403,320,723,51127,8291,59418,30892,866,2056564,26602,77.30000305175781,59418,2056564,3,1596,224,19,1596,4290,.4000000059604645,2244363881,0,0,0,0,0,0,0,0,2174420000,0,0,0,0,0,0,0,0,0,229,0,0,2244363881,0,0,0,0,0,2970,2874,96,111,142,71,0,3294,0,48067,539,3,24,43,0,609,8046,44,351,1064,0,9505,0,0,375,51,3,0,0,10,0,15,546,8090,2970,2.700000047683716,48067,2970,16.200000762939453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,5,한국과학기술원,78.7,373,대학,국립,대전,A그룹,258354,326682,585036,353841,383463,737304,55,64,383657,3,122,383657,120,48,168,31263,5663,36926,31264,42,737304,10595,69.5999984741211,36926,737304,5.300000190734863,2475,295,39,2475,1178,2.0999999046325684,272480969794,527748988,571568409,1576320,1981923470,621933683,0,71601127,3776351997,216411876000,520000000,597000000,1197000,1859000000,584000000,0,60229000,3621426000,3776351997,23125,163301.7,3776351997,272480969794,1.4,4038283479,3932249731,3776351997,-3.3,378,378,0,24,23,16,0,441,0,13760,49,0,1,4,0,54,141,0,19,11,0,171,0,0,0,0,0,0,0,0,0,0,0,141,378,.4000000059604645,13760,378,36.400001525878906,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,31,6,1,0,0,0,1178,.800000011920929,1,0,1178,.800000011920929,31,1,0,31
2019,6,한양대학교,76.4,443,대학,사립,서울,A그룹,647958,429027,1076985,1056610,626671,1683281,49,64,158718,7,120,158718,585,281,866,35651,13229,48880,41102,0,1683281,22643,74.30000305175781,48880,1683281,3,1129,253,11,1129,519,2.200000047683716,43488611594,69251010,0,1458480,5685000,4033494,0,0,80427984,40010483000,25000000,3000000,1500000,5830000,4370000,0,26300000,66000000,80427984,3135,25654.9,80427984,43488611594,.2,105331202,102426317,80427984,-12.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,2,2,0,0,0,1,0,1,154,8.399999618530273,0,0,154,0,0,1,1,0
2019,7,포항공과대학교,76.1,367,대학,사립,경북,C그룹,85438,200419,285857,129286,342206,471492,36,9,527142,0,45,527142,98,26,124,12580,683,13263,12901,140,471492,3195,147.60000610351562,13263,471492,2.900000095367432,4123,563,84,4123,3608,1.100000023841858,137168286264,291438810,40884360,2559200,376502283,224692345,0,38870000,974946998,134136964000,274000000,18000000,2000000,250000000,169800000,0,39000000,752800000,974946998,11378,85687,974946998,137168286264,.7,1427277124,1398480323,974946998,-16.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,4,0,0,0,0,0,0,2,1,1,4,271,75,3,1,0,0,3608,1.100000023841858,3,0,3608,.800000011920929,271,4,0,67.80000305175781
2019,8,경희대학교,75.9,45,대학,사립,서울,A그룹,903839,408325,1312164,1954720,609327,2564047,58,47,288186,6,111,288186,275,140,415,26644,5907,32551,26522,12446,2564047,33487,76.5999984741211,32551,2564047,1.2999999523162842,210,56,18,210,65,3.200000047683716,32066919509,43195310,5242200,0,5500000,2161215,0,0,56098725,30133558000,45800000,6120000,3480000,5480000,2400000,0,2000000,65280000,56098725,2818,19907.3,56098725,32066919509,.2,51057620,55746612,56098725,4.9,4164,2639,1525,134,228,183,798,5507,0,333237,2603,544,187,80,337,3751,64984,6639,5107,1425,3219,81374,0,0,521,1564,131,49,47,79,25,25,619,71623,4164,17.200000762939453,333237,4164,80,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,2,0,0,2,122,24,0,0,2,0,4674,.3000000119209289,0,2,4674,.4000000059604645,122,0,2,61
2019,9,울산대학교,75.3,297,대학,사립,울산,A그룹,385403,205387,590790,661487,460532,1122019,43,38,107503,0,81,107503,230,65,295,10351,2536,12887,10125,549,1122019,13880,80.80000305175781,12887,1122019,1.2000000476837158,606,105,9,606,450,1.2999999523162842,4909855682,11722700,0,720720,0,0,0,0,12443420,4806443000,4200000,0,0,0,0,0,0,4200000,12443420,1432,8689.5,12443420,4909855682,.3,11765000,11765000,12443420,2.9,6067,6067,0,161,320,52,362,6962,0,199958,1327,0,62,47,11,1447,7494,0,686,608,107,8895,0,0,20,45,10,0,0,3,0,19,790,7494,6067,1.2000000476837158,199958,6067,33,1,0,0,1,2,0,0,0,2,2,0,0,0,1,1,0,0,0,0,0,1,0,0,2,3,0,0,0,2,2,1,0,0,4,5,83.5,9,1,3,0,1,3789,1,1,0,3789,.3000000119209289,83.5,4,1,16.700000762939453
2019,10,경북대학교,75,33,대학,국립,대구,A그룹,945958,620877,1566835,2315642,1114323,3429965,33,52,318853,2,87,318853,1350,596,1946,37960,10202,48162,33577,47092,3429965,28669,119.5999984741211,48162,3429965,1.399999976158142,22541.69921875,3764,392,22541.69921875,21596,1,6911789274,13992440,0,87680,3226000,0,0,0,17306120,6705743000,13000000,0,1000000,3400000,0,0,0,17400000,17306120,791,21878.8,17306120,6911789274,.3,18000000,17086000,17306120,-1.9,4390,4390,0,128,353,80,0,4951,0,68798,767,0,65,60,0,892,11580,0,1078,2509,0,15167,0,0,2,0,0,0,3,14,0,8,237,11580,4390,2.5999999046325684,68798,4390,15.699999809265137,0,2,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,1,3,0,0,0,0,0,0,2,0,1,3,91.5,16,2,0,0,1,1950,1.2999999523162842,2,0,1950,1,91.5,2,1,30.5
2019,11,부산대학교,74.8,178,대학,국립,부산,A그룹,754660,502359,1257019,1644702,820952,2465654,37,48,354945,4,89,354945,990,1175,2165,136146,15889,152035,116616,114192,2465654,28715,85.9000015258789,152035,2465654,6.599999904632568,13681.900390625,1921,136,13681.900390625,9075,1.5,849501263729,1701013000,986603000,9093000,6846233000,1348336000,0,205932000,11097210000,829019725000,1156096000,948987000,22000000,6637415000,1115706000,0,240000000,10120204000,11097210000,28102,394890.4,11097210000,849501263729,1.3,10877546000,10913302000,11097210000,1,2414,2414,0,67,132,46,29,2688,0,94237,386,0,70,46,18,520,2471,0,8990,2754,2001,16216,0,0,198,14,0,0,0,1,0,11,463,2471,2414,1,94237,2414,39,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,1,2,0,1,0,0,1,0,2,0,1,3,285,12,1,0,1,1,7668,.3000000119209289,1,1,7668,.3000000119209289,285,1,2,95
2019,12,전남대학교,74.7,321,대학,국립,광주,A그룹,617498,441333,1058831,1272045,636951,1908996,31,31,198679,0,62,198679,1156,296,1452,69950,90564,160514,122834,90564,1908996,24116,79.19999694824219,160514,1908996,9.199999809265137,107,25,3,107,504,.2000000029802322,50930219023,77230474,27800000,2644500,0,122240994,0,19584032,249500000,50643201000,93000000,27000000,2000000,4400000,134900000,0,8700000,270000000,249500000,4732,52726.1,249500000,50930219023,.5,299443380,246857311,249500000,-8.2,5505,5505,0,152,363,115,5538,11673,0,129486,517,0,31,24,0,572,2406,0,263,255,254,3178,0,0,7,38,0,0,0,22,0,38,1954,2406,5505,.4000000059604645,129486,5505,23.5,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,2,0,0,2,73.5,6,1,0,1,0,3623,.5,1,1,3623,.6000000238418579,73.5,1,1,36.79999923706055
2019,13,이화여자대학교,74.1,308,대학,사립,서울,A그룹,566824,501775,1068599,980255,710797,1691052,22,83,284372,8,113,284372,694,1194,1888,41888,4576,46464,36238,4573,1691052,21596,78.30000305175781,46464,1691052,2.799999952316284,2921,325,33,2921,1291,2.299999952316284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4210,4210,0,113,215,61,5,4604,0,19180,321,0,42,27,0,390,2463,0,441,325,1494,4723,0,0,0,0,0,0,0,0,0,24,989,2463,4210,.6000000238418579,19180,4210,4.599999904632568,0,1,0,2,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,2,4,0,0,0,0,0,0,1,1,2,4,130.5,17,1,2,1,0,6583,.5,1,1,6583,.3000000119209289,130.5,3,1,32.599998474121094
2019,14,울산과학기술원,73.8,295,대학,국립,울산,C그룹,94253,138372,232625,106342,141686,248028,36,28,310963,0,64,310963,68,14,82,7898,1201,9099,8774,0,248028,4255,58.29999923706055,9099,248028,3.799999952316284,11070.7001953125,1424,63,11070.7001953125,7097,1.600000023841858,23894021268,59508590,27907399,5029616,26671000,15895890,0,0,135012495,26045302000,0,0,0,0,0,0,0,0,135012495,2212,61036.4,135012495,23894021268,.6,184953865,173602361,135012495,-14.2,5177,4905,272,405,317,140,0,6039,0,273508,1831,68,61,78,0,2038,9053,439,398,692,0,10582,0,0,0,173,129,1,0,140,274,27,419,9492,5177,1.7999999523162842,273508,5177,52.79999923706055,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,16,1,1,0,0,0,432,2.299999952316284,1,0,432,2.299999952316284,16,1,0,16
2019,15,건국대학교,73.6,18,대학,사립,서울,A그룹,516236,179009,695245,1067046,254136,1321182,26,28,23104,1,55,23104,787,199,986,28163,5748,33911,19234,31628,1321182,20313,65,33911,1321182,2.5999999046325684,20454,1037,97,20454,10317,2,38416738274,98580636,0,0,11100000,2179364,0,0,111860000,38845655000,60981636,0,0,11100000,2179364,0,0,74261000,111860000,3965,28211.9,111860000,38416738274,.3,110421203,26009013,111860000,126.8,3631,3631,0,103,272,81,9,4096,0,145645,2163,0,107,50,9,2329,22042,0,2499,1033,5608,31182,0,0,0,0,0,0,0,0,0,0,0,22042,3631,6.099999904632568,145645,3631,40.09999847412109,2,5,0,0,7,0,0,0,0,0,0,2,0,10,12,0,0,0,0,0,2,7,0,10,19,0,0,0,0,0,2,7,0,10,19,1208,291,7,0,2,10,13081,1,7,2,13081,.699999988079071,1208,7,12,63.59999847412109
2019,16,인하대학교,73,316,대학,사립,인천,A그룹,572324,329949,902273,1257235,402640,1659875,36,37,57894,5,78,57894,480,106,586,20731,6326,27057,21099,12840,1659875,20289,81.80000305175781,27057,1659875,1.7000000476837158,4182,389,25,4182,687,6.099999904632568,11081373639,18497700,1440000,0,0,4480000,0,0,24417700,11551718000,15520000,1444000,0,0,4480000,0,0,21444000,24417700,1365,17888.4,24417700,11081373639,.2,18726529,25374219,24417700,15.9,3623,3623,0,88,288,79,0,4078,0,55182,1252,0,53,60,0,1365,7984,0,414,942,2889,12229,0,0,0,0,0,0,0,7,0,29,1137,7984,3623,2.200000047683716,55182,3623,15.199999809265137,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,1,0,0,2,29,2,2,0,0,0,1606,1.2000000476837158,2,0,1606,1.2000000476837158,29,2,0,14.5
2019,17,충남대학교,73,357,대학,국립,대전,A그룹,592954,273231,866185,1333289,479413,1812702,26,44,44994,7,77,44994,507,855,1362,31467,13537,45004,33274,0,1812702,23125,78.4000015258789,45004,1812702,2.5,3908,829,52,3908,3845,1,2577788356,5480005,0,0,0,0,0,0,5480005,2572867000,0,0,0,0,0,0,0,0,5480005,615,8910.6,5480005,2577788356,.2,6263750,5469930,5480005,-6.2,251,251,0,18,15,8,0,292,0,83,83,0,0,0,0,83,83,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,83,251,.3000000119209289,83,251,.3000000119209289,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,1,1,0,0,2,79,9,2,0,0,0,1106,1.7999999523162842,2,0,1106,1.7999999523162842,79,2,0,39.5
2019,18,중앙대학교,72.8,339,대학,사립,서울,A그룹,517731,467682,985413,1480581,700012,2180593,37,66,396093,1,104,396093,342,205,547,71512,4985,76497,71150,0,2180593,29014,75.19999694824219,76497,2180593,3.5999999046325684,325,23,0,325,516,.6000000238418579,3298616331,4500000,0,0,0,0,0,0,4500000,2439463000,0,0,0,0,0,0,0,0,4500000,801,5618,4500000,3298616331,.1,6018940,6019000,4500000,-12.6,1178,870,308,45,129,27,77,1456,0,67926,376,179,38,21,31,645,2329,2913,509,309,1986,8046,0,0,63,26,29,55,47,50,12,3,57,5242,1178,4.400000095367432,67926,1178,57.70000076293945,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,1,0,1,2,53,5,1,1,0,0,3156,.6000000238418579,1,0,3156,.3000000119209289,53,2,0,26.5
2019,19,가톨릭대학교,72.8,6,대학,사립,경기,A그룹,412182,265130,677312,751179,400019,1151198,66,64,81763,6,136,81763,2286,468,2754,33347,6519,39866,27283,16269,1151198,10450,110.1999969482422,39866,1151198,3.5999999046325684,7856.89990234375,1033,159,7856.89990234375,7230,1.100000023841858,119871561874,78000000,0,5000000,372816066,128898261,0,0,584714327,109088973844,78000000,0,5000000,393177762,135858767,0,0,612036529,584714327,5177,112944.6,584714327,119871561874,.5,623696149,559067212,584714327,-2.9,15761,13766,1995,557,923,262,7191,24694,0,591578,7495,495,405,263,835,9493,49259,6611,5885,4836,36434,103025,0,0,0,0,158,122,333,1149,299,39,529,55870,15761,3.5,591578,15761,37.5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,30,2,1,0,0,0,1168,.8999999761581421,1,0,1168,.8999999761581421,30,1,0,30
2019,20,전북대학교,72.7,324,대학,국립,전북,A그룹,593404,168919,762323,1303080,340452,1643532,34,37,5910,6,77,5910,600,538,1138,13818,10901,24719,13201,0,1643532,21943,74.9000015258789,24719,1643532,1.5,37,0,0,37,42,.8999999761581421,10373142015,26184100,9391455,0,8711000,13204381,0,0,57490936,9793820415,30800000,9800000,200000,9010000,13780000,0,0,63590000,57490936,951,60453.1,57490936,10373142015,.6,60412394,59993542,57490936,-2.4,3378,3378,0,96,290,55,0,3819,0,12806,723,0,50,47,0,820,12998,0,611,415,58,14082,0,0,1020,2502,24,0,3,0,0,32,653,12998,3378,3.799999952316284,12806,3378,3.799999952316284,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,1,2,28,2,1,1,0,0,1587,1.100000023841858,1,0,1587,.6000000238418579,28,2,0,14
2019,21,광주과학기술원,72.6,61,대학,국립,광주,C그룹,60849,118729,179578,78835,134706,213541,22,11,92116,2,35,92116,0,0,0,10394,0,10394,8730,107,213541,2064,103.5,10394,213541,5.099999904632568,2295,851,71,2295,3953,.6000000238418579,46676790750,12986000,0,0,0,12000000,0,0,24986000,47153587000,15000000,0,0,0,15000000,0,0,30000000,24986000,9064,2756.6,24986000,46676790750,.1,25480000,25480000,24986000,-1,984,516,468,48,130,28,140,1330,0,59061,132,158,17,9,11,327,915,1536,188,155,108,2902,0,0,9,26,2,21,14,3,15,1,86,2451,984,2.5,59061,984,60,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,30,2,1,0,0,0,1179,.800000011920929,1,0,1179,.800000011920929,30,1,0,30
2019,22,아주대학교,72.3,264,대학,사립,경기,A그룹,355750,244388,600138,643285,448686,1091971,40,46,48234,3,89,48234,567,104,671,17558,3463,21021,17464,0,1091971,13884,78.5999984741211,21021,1091971,2,200,24,3,200,37,5.400000095367432,15174405587,40059040,825500,0,0,0,0,0,40884540,16195165429,2000000,1000000,0,0,0,0,0,3000000,40884540,1358,30106.4,40884540,15174405587,.3,3644070,3842564,40884540,484.7,23864,21142,2722,892,1178,565,3370,29869,0,1142445,11432,1298,844,593,898,15065,86815,25520,18997,7994,16583,155909,0,0,2545,2196,3483,413,792,2251,1575,54,952,112335,23864,4.699999809265137,1142445,23864,47.900001525878906,0,0,0,0,0,0,0,0,0,0,0,2,0,1,3,0,0,0,0,0,0,2,0,1,3,0,0,0,0,0,0,2,0,1,3,69,5,0,0,2,1,5827,.4000000059604645,0,2,5827,.3000000119209289,69,0,3,23
2019,23,강원대학교,72.1,14,대학,국립,강원,A그룹,808384,185484,993868,1284895,324948,1609843,26,34,237773,0,60,237773,622,247,869,26522,4878,31400,26249,43,1609843,22571,71.30000305175781,31400,1609843,2,7677.7001953125,864,158,7677.7001953125,6949,1.100000023841858,72458207155,125641692,12363700,194400,5940000,3000000,0,14630000,161769792,74343493000,151200000,12000000,0,6000000,3000000,0,14600000,186800000,161769792,6583,24573.9,161769792,72458207155,.2,179899346,185509522,161769792,-4.8,2789,2789,0,72,129,26,710,3726,0,324979,2365,0,69,25,6,2465,7633,0,871,269,79,8852,0,0,0,0,0,0,0,0,0,26,893,7633,2789,2.700000047683716,324979,2789,116.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,31,2,0,0,0,1,136,3.700000047683716,0,0,136,0,31,0,1,31
2019,24,영남대학교,72,276,대학,사립,경북,A그룹,521920,377853,899773,1207322,620605,1827927,43,40,45598,2,85,45598,819,173,992,23387,6845,30232,28166,0,1827927,23864,76.5999984741211,30232,1827927,1.7000000476837158,5097,1038,95,5097,1626,3.0999999046325684,98260392410,175846810,32412570,6932800,431959270,92702550,0,0,739854000,82236764000,175811000,32413000,6933000,433745000,90952000,0,0,739854000,739854000,5798,127605,739854000,98260392410,.8,713943970,744495510,739854000,1.8,262,0,262,12,18,7,0,299,0,200,0,10,1,1,0,12,0,28,3,1,0,32,0,0,20,20,0,0,0,100,70,0,0,28,262,.1000000014901161,200,262,.800000011920929,1,2,2,0,5,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,2,2,1,6,0,0,0,0,0,1,2,2,1,6,444.5,99,5,0,0,1,7954,.699999988079071,5,0,7954,.6000000238418579,444.5,5,1,74.0999984741211
2019,25,경상국립대학교,71.9,37,대학,국립,경남,A그룹,592675,280411,873086,1300359,476913,1777272,28,28,39978,3,59,39978,826,203,1029,33038,14820,47858,38647,105861,1777272,21799,81.5,47858,1777272,2.799999952316284,12421,1601,108,12421,7477,1.7000000476837158,67206558120,101785290,6212740,7277510,15599000,19123790,0,0,149998330,63654836000,100000000,6000000,9000000,15000000,20000000,0,0,150000000,149998330,6720,22321.2,149998330,67206558120,.2,169997940,169998830,149998330,-5.9,28669,22890,5779,1282,1714,947,38266,70878,0,1123325,11468,2947,1212,511,3248,19386,82352,32217,16110,5402,58438,194519,0,0,61092,32013,2021,990,1499,2403,5474,67,2484,114569,28669,4,1123325,28669,39.20000076293945,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,69.5,3,1,0,0,0,1217,.800000011920929,1,0,1217,.800000011920929,69.5,1,0,69.5
2019,26,과학기술연합대학원대학교,71.5,56,대학원대학,국립,대전,-,10161,41727,51888,17796,41727,59523,0,10,436271,5,15,436271,0,0,0,6289,0,6289,6055,0,59523,1331,44.70000076293945,6289,59523,11.800000190734863,0,0,4,0,2942,0,57384934092,73625186,6561420,8000000,7008000,8400513,0,9500000,113095119,57540000000,71000000,1000000,8000000,13000000,9000000,0,8000000,110000000,113095119,5220,21665.7,113095119,57384934092,.2,153685410,112837792,113095119,-13.2,9064,8991,73,42,132,70,0,9308,0,0,1419,22,13,9,0,1463,6848,108,50,93,20,7119,0,0,0,0,0,0,0,2,0,0,0,6956,9064,.800000011920929,0,9064,0,0,2,2,1,5,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3,2,1,6,0,0,0,0,0,0,3,2,1,6,270,41,4,1,1,0,4821,1.2000000476837158,4,1,4821,1,270,5,1,45
2019,27,세종대학교,71.3,236,대학,사립,서울,A그룹,367085,195437,562522,642895,304357,947252,26,23,45996,9,58,45996,191,82,273,5844,1234,7078,5907,0,947252,14224,66.5999984741211,7078,947252,.800000011920929,117.3000030517578,33,1,117.3000030517578,66,1.7999999523162842,39532591344,109941780,14004320,979500,19219000,12781289,0,11290300,168216189,37976670246,102051000,0,6000000,19219000,12730000,0,10000000,150000000,168216189,3821,44024.1,168216189,39532591344,.4,148850706,189390937,168216189,8,101,0,101,10,9,4,10,134,0,427,0,17,1,0,0,18,0,45,3,0,0,48,0,0,0,0,0,0,0,0,0,0,0,45,101,.4000000059604645,427,101,4.199999809265137,1,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,3,0,0,0,0,0,1,0,0,2,3,194,27,1,2,0,0,182,14.300000190734863,1,0,182,5.5,194,3,0,64.69999694824219
