Year,ID,SchName,SchType,FoundType,Region,UnivScale,BookRes_TitleCount_DomBook,BookRes_TitleCount_ForBook,BookRes_TitleCount_TotalSum,BookRes_BookCount_DomBook,BookRes_BookCount_ForBook,BookRes_BookCount_TotalSum,ERes_EJournal_Package,ERes_WebDB_Package,ERes_SubEBook_TitleCount,ERes_ELearnVideo_Package,ERes_Total_Package,ERes_Total_TitleCount,Serials_Domestic,Serials_Foreign,Serials_Total,AnnualHoldChg_AnnualBookInc_Buy,AnnualHoldChg_AnnualBookInc_Donation,AnnualHoldChg_AnnualBookInc_Total,AnnualHoldChg_AnnualTitleInc,AnnualHoldChg_AnnualBookRm,BooksPerSt_BooksOwned,BooksPerSt_StCountPrev,BooksPerSt_BooksPerSt,HoldGrowRate_AnnualHoldBookCount,HoldGrowRate_BooksOwned,HoldGrowRate_HoldGrowRate
2017,257,신라대학교,대학,사립,부산,B그룹,238413,69618,308031,568809,114970,683779,8,17,41962,0,25,43263,468,96,564,11764,3211,14975,8386,0,683779,10544,64.9000015258789,14975,683779,2.200000047683716
2017,258,신성대학교,전문대학,사립,충남,B그룹,99283,13505,112788,147640,23964,171604,5,2,3676,0,7,3957,135,0,135,5462,368,5830,5824,0,171604,4025,42.59999847412109,5830,171604,3.5
2017,259,신안산대학교,전문대학,사립,경기,B그룹,70300,2042,72342,104513,2157,106670,0,0,1065,0,0,1065,85,2,87,16270,2637,18907,7037,0,106670,4371,24.399999618530277,18907,106670,21.5
2017,260,신한대학교,대학,사립,경기,B그룹,205430,54058,259488,265036,54948,319984,4,9,48063,0,13,49086,357,11,368,16124,52321,68445,56863,0,319984,6047,52.900001525878906,68445,319984,27.200000762939453
2017,261,신흥대학교,전문대학,사립,경기,A그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0
2017,262,실천신학대학원대학교,대학원대학,사립,경기,-,6072,5287,11359,7168,5626,12794,0,1,0,0,1,0,10,1,11,151,63,214,214,0,12794,57,224.5,214,12794,1.7000000476837158
2017,263,아신대학교,대학,사립,경기,C그룹,47002,28901,75903,80889,50209,131098,0,6,4751,0,6,4751,152,99,251,2063,1538,3601,2862,747,131098,1479,88.5999984741211,3601,131098,2.799999952316284
2017,264,아주대학교,대학,사립,경기,A그룹,334574,230883,565457,617163,432644,1049807,45,49,37993,0,94,39218,593,117,710,10859,4082,14941,12927,0,1049807,14042,74.80000305175781,14941,1049807,1.399999976158142
2017,265,아주자동차대학교,전문대학,사립,충남,C그룹,11748,85,11833,34844,248,35092,0,0,3324,0,0,3324,77,0,77,1479,208,1687,1545,0,35092,1004,35.0,1687,35092,5.099999904632568
2017,266,안동과학대학교,전문대학,사립,경북,B그룹,57460,2374,59834,119704,2462,122166,3,2,12310,0,5,63118,227,6,233,3803,1398,5201,3103,0,122166,2813,43.400001525878906,5201,122166,4.400000095367432
2017,267,안산대학교,전문대학,사립,경기,A그룹,84256,31109,115365,138315,34638,172953,4,2,32538,0,6,32596,138,29,167,4481,697,5178,4706,0,172953,4557,38.0,5178,172953,3.0999999046325684
2017,268,안양대학교,대학,사립,경기,B그룹,273136,73225,346361,386604,78758,465362,11,18,96888,0,29,96889,94,16,110,34103,36379,70482,66179,0,465362,5336,87.19999694824219,70482,465362,17.799999237060547
2017,269,에스라성경대학원대학교,대학원대학,사립,경기,-,3452,2092,5544,7236,2117,9353,0,0,0,0,0,0,7,0,7,143,0,143,53,0,9353,60,155.89999389648438,143,9353,1.600000023841858
2017,270,여주대학교,전문대학,사립,경기,B그룹,117892,38083,155975,130167,38292,168459,3,0,49069,0,3,49069,30,0,30,45273,149,45422,45404,0,168459,5585,30.200000762939453,45422,168459,36.900001525878906
2017,271,연성대학교,전문대학,사립,경기,A그룹,112947,20206,133153,152403,21149,173552,1,1,22722,0,2,23265,270,11,281,7532,30864,38396,21708,0,173552,5943,29.200000762939453,38396,173552,28.399999618530277
2017,272,연세대학교,대학,사립,서울,A그룹,848648,766468,1615116,1484554,1148825,2633379,63,111,290133,0,174,290133,1349,941,2290,51019,20015,71034,53045,91865,2633379,31007,84.9000015258789,71034,2633379,2.799999952316284
2017,273,연세대학교(미래),대학,사립,강원,B그룹,322356,88623,410979,463030,160164,623194,29,16,169824,0,45,171840,485,96,581,14727,3909,18636,15533,12070,623194,8145,76.5,18636,623194,3.0999999046325684
2017,274,연암공과대학교,전문대학,사립,경남,C그룹,50171,4087,54258,60887,5001,65888,0,0,1112,0,0,1218,51,4,55,1661,43,1704,1238,0,65888,1241,53.09999847412109,1704,65888,2.700000047683716
2017,275,연암대학교,전문대학,사립,충남,C그룹,36935,2133,39068,54316,2705,57021,1,0,2257,0,1,2257,32,1,33,1342,0,1342,1173,0,57021,1079,52.79999923706055,1342,57021,2.400000095367432
2017,276,영남대학교,대학,사립,경북,A그룹,498610,358588,857198,1194728,602813,1797541,46,40,32285,0,86,32323,1057,270,1327,19746,6190,25936,23898,0,1797541,25124,71.5,25936,1797541,1.5
2017,277,영남사이버대학교,대학,사립,경북,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0
2017,278,영남신학대학교,대학,사립,경북,C그룹,64847,35088,99935,93305,37366,130671,3,2,16527,0,5,16527,83,47,130,1567,672,2239,1290,818,130671,701,186.3999938964844,2239,130671,1.7000000476837158
2017,279,영남외국어대학,전문대학,사립,경북,C그룹,25123,1024,26147,25606,1026,26632,0,2,1345,0,2,1345,32,0,32,544,393,937,937,141,26632,799,33.29999923706055,937,26632,3.5999999046325684
2017,280,영남이공대학교,전문대학,사립,대구,A그룹,93621,6193,99814,192456,9470,201926,2,2,19030,0,4,19500,185,17,202,6730,844,7574,4427,0,201926,5980,33.79999923706055,7574,201926,3.900000095367432
2017,281,영산대학교,대학,사립,경남,B그룹,236865,55792,292657,372492,68304,440796,4,14,9052,0,18,11061,227,11,238,7549,3685,11234,6715,0,440796,7293,60.400001525878906,11234,440796,2.5999999046325684
2017,282,영산선학대학교,대학,사립,전남,C그룹,34511,733,35244,53821,1029,54850,0,0,0,0,0,0,44,0,44,295,808,1103,431,1853,54850,38,1443.4000244140625,1103,54850,2.0999999046325684
2017,283,영진전문대학교,전문대학,사립,대구,A그룹,137825,27766,165591,278759,39743,318502,4,11,23245,0,15,25049,967,0,967,8759,2,8761,4732,0,318502,7799,40.79999923706055,8761,318502,2.799999952316284
2017,284,예명대학원대학교,대학원대학,사립,서울,-,8138,1104,9242,15586,1393,16979,0,0,0,0,0,0,0,0,0,0,248,248,122,0,16979,124,136.89999389648438,248,16979,1.5
2017,285,예수대학교,대학,사립,전북,C그룹,27272,3278,30550,36003,3996,39999,0,4,1826,0,4,1827,68,20,88,1546,2493,4039,2890,35,39999,575,69.5999984741211,4039,39999,11.199999809265137
2017,286,예원예술대학교,대학,사립,전북,C그룹,36234,55,36289,40708,83,40791,0,0,1045,0,0,1045,18,1,19,131,1138,1269,677,0,40791,1182,34.5,1269,40791,3.200000047683716
2017,287,오산대학교,전문대학,사립,경기,A그룹,99982,6674,106656,137544,7312,144856,3,3,7828,0,6,9137,348,15,363,7020,469,7489,5907,0,144856,4823,30.0,7489,144856,5.5
2017,288,온석대학원대학교,대학원대학,사립,경기,-,11000,150,11150,17966,261,18227,0,0,0,0,0,0,0,0,0,35,0,35,35,0,18227,244,74.69999694824219,35,18227,0.2000000029802322
2017,289,용인대학교,대학,사립,경기,B그룹,167457,23443,190900,325692,38447,364139,11,5,26857,0,16,78302,264,8,272,15105,289,15394,7977,0,364139,7183,50.70000076293945,15394,364139,4.400000095367432
2017,290,용인예술과학대학교,전문대학,사립,경기,B그룹,92686,5473,98159,154864,6057,160921,2,1,21112,0,3,21896,51,3,54,6159,419,6578,5668,0,160921,3980,40.400001525878906,6578,160921,4.300000190734863
2017,291,우석대학교,대학,사립,전북,B그룹,214734,116108,330842,565069,193306,758375,7,6,46542,0,13,47474,450,58,508,10485,40406,50891,45551,0,758375,8462,89.5999984741211,50891,758375,7.199999809265137
2017,292,우송공업대학,전문대학,사립,대전,B그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0
2017,293,우송대학교,대학,사립,대전,A그룹,111327,86431,197758,289755,99818,389573,3,9,69130,0,12,69874,170,7,177,75415,549,75964,23990,0,389573,9836,39.59999847412109,75964,389573,24.200000762939453
2017,294,우송정보대학,전문대학,사립,대전,B그룹,57407,9125,66532,145609,14020,159629,0,0,5752,0,0,5752,85,7,92,23799,695,24494,5464,0,159629,4870,32.79999923706055,24494,159629,18.100000381469727
2017,295,울산과학기술원,대학,국립,울산,C그룹,87902,124872,212774,101540,127999,229539,59,28,374079,0,87,374288,48,15,63,9970,188,10158,9720,0,229539,4475,51.29999923706055,10158,229539,4.599999904632568
2017,296,울산과학대학교,전문대학,사립,울산,A그룹,123560,17721,141281,180057,24369,204426,1,2,4086,0,3,4086,80,12,92,5418,872,6290,4778,0,204426,4733,43.20000076293945,6290,204426,3.200000047683716
2017,297,울산대학교,대학,사립,울산,A그룹,372948,202762,575710,620313,471049,1091362,57,34,74404,0,91,74404,315,234,549,10820,42376,53196,49186,77,1091362,14544,75.0,53196,1091362,5.099999904632568
2017,298,웅지세무대학교,전문대학,사립,경기,C그룹,7902,2262,10164,7902,2262,10164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10164,1758,5.800000190734863,0,10164,0.0
2017,299,원광대학교,대학,사립,전북,A그룹,449177,215514,664691,1014830,444342,1459172,20,20,38947,0,40,38958,702,11,713,20027,6257,26284,13972,0,1459172,17286,84.4000015258789,26284,1459172,1.7999999523162842
2017,300,원광보건대학교,전문대학,사립,전북,B그룹,74199,9694,83893,155101,15297,170398,0,8,8198,0,8,8401,195,8,203,4937,823,5760,2398,0,170398,4718,36.09999847412109,5760,170398,3.5
2017,301,원불교대학원대학교,대학원대학,사립,전북,-,12535,1944,14479,22047,2268,24315,0,0,0,0,0,0,43,0,43,63,48,111,111,1502,24315,62,392.2000122070313,111,24315,0.5
2017,302,웨스트민스터신학대학원대학교,대학원대학,사립,경기,-,23296,6888,30184,30996,8375,39371,0,2,0,0,2,0,314,9,323,515,0,515,398,0,39371,401,98.1999969482422,515,39371,1.2999999523162842
2017,303,위덕대학교,대학,사립,경북,C그룹,100374,48016,148390,194938,64698,259636,3,4,16909,0,7,16909,177,46,223,6639,2772,9411,6820,0,259636,3485,74.5,9411,259636,3.799999952316284
2017,304,유원대학교,대학,사립,충북,C그룹,88087,7892,95979,172362,14639,187001,1,3,2716,0,4,2716,62,1,63,4386,178,4564,2236,0,187001,3792,49.29999923706055,4564,187001,2.5
2017,305,유한대학교,전문대학,사립,경기,A그룹,110836,20732,131568,189607,24799,214406,2,4,13839,0,6,65126,63,14,77,6991,359,7350,4820,0,214406,4892,43.79999923706055,7350,214406,3.5
2017,306,육군사관학교,기타,기타,서울,-,173044,78883,251927,233999,92931,326930,12,0,13375,0,12,13375,419,61,480,3207,3346,6553,5240,0,326930,0,0.0,6553,326930,2.0
2017,307,을지대학교,대학,사립,대전,B그룹,93533,28172,121705,148395,31940,180335,9,4,6135,0,13,6205,140,0,140,2559,2311,4870,3429,0,180335,5348,33.70000076293945,4870,180335,2.799999952316284
2017,308,이화여자대학교,대학,사립,서울,A그룹,531751,471105,1002856,946750,681897,1628647,30,91,125516,0,121,129120,784,1196,1980,40944,8764,49708,37228,453,1628647,21552,75.5999984741211,49708,1628647,3.0999999046325684
2017,309,인덕대학교,전문대학,사립,서울,A그룹,94292,32527,126819,180557,36694,217251,0,4,1183,0,4,1183,170,25,195,6956,2,6958,4292,0,217251,6314,34.400001525878906,6958,217251,3.299999952316284
2017,310,인제대학교,대학,사립,경남,B그룹,370318,163460,533778,609881,238620,848501,26,17,47777,0,43,47777,394,26,420,12228,1821,14049,12884,20,848501,11407,74.4000015258789,14049,848501,1.7000000476837158
2017,311,인제대학원대학교,대학원대학,사립,서울,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0
2017,312,인천가톨릭대학교,대학,사립,인천,C그룹,54749,17593,72342,80800,26584,107384,4,6,8908,0,10,8908,154,124,278,2828,901,3729,3458,0,107384,879,122.1999969482422,3729,107384,3.5999999046325684
2017,313,인천대학교,대학,국립,인천,A그룹,412185,119462,531647,958689,177950,1136639,23,24,54488,0,47,54488,660,63,723,45553,6477,52030,26618,0,1136639,13822,82.19999694824219,52030,1136639,4.800000190734863
2017,314,인천전문대학,전문대학,공립,인천,A그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0
2017,315,인하공업전문대학,전문대학,사립,인천,A그룹,67682,11575,79257,136058,14922,150980,1,1,8740,0,2,9753,61,7,68,6569,22028,28597,14889,0,150980,6616,22.799999237060547,28597,150980,23.399999618530277
2017,316,인하대학교,대학,사립,인천,A그룹,533990,325785,859775,1222455,397152,1619607,40,38,56568,0,78,62843,646,233,879,22577,11201,33778,23684,31256,1619607,20613,78.5999984741211,33778,1619607,2.0999999046325684
2017,317,장로회신학대학교,대학,사립,서울,C그룹,132611,86269,218880,216982,122319,339301,7,6,17955,0,13,17955,171,145,316,4761,3648,8409,8290,0,339301,2244,151.1999969482422,8409,339301,2.5
2017,318,장안대학교,전문대학,사립,경기,B그룹,88002,18543,106545,147786,20283,168069,2,0,20502,0,2,46319,167,20,187,9014,12811,21825,19273,0,168069,6041,27.799999237060547,21825,168069,14.899999618530272
2017,319,재능대학교,전문대학,사립,인천,B그룹,53184,495,53679,92400,923,93323,3,3,6378,0,6,56655,77,0,77,5765,2480,8245,4971,0,93323,3789,24.600000381469727,8245,93323,9.699999809265137
2017,320,전남과학대학교,전문대학,사립,전남,B그룹,67248,972,68220,90624,1069,91693,3,1,7685,0,4,7685,125,6,131,9006,558,9564,5469,0,91693,3985,23.0,9564,91693,11.600000381469728
2017,321,전남대학교,대학,국립,광주,A그룹,577715,324356,902071,1290953,493572,1784525,37,30,44206,0,67,44206,1195,333,1528,38852,24249,63101,25932,24,1784525,24944,71.5,63101,1784525,3.700000047683716
2017,322,전남도립대학교,전문대학,공립,전남,C그룹,59816,1058,60874,81780,1232,83012,1,1,2183,0,2,2186,143,0,143,2079,562,2641,2134,9,83012,1513,54.900001525878906,2641,83012,3.299999952316284
2017,323,전북과학대학교,전문대학,사립,전북,C그룹,37168,1319,38487,48798,3954,52752,1,4,8637,0,5,58918,99,2,101,2463,742,3205,2802,0,52752,1647,32.0,3205,52752,6.5
2017,324,전북대학교,대학,국립,전북,A그룹,574235,166309,740544,1332252,370712,1702964,36,36,65051,0,72,65911,685,657,1342,29516,14582,44098,20567,0,1702964,22932,74.30000305175781,44098,1702964,2.700000047683716
2017,325,전주교육대학교,대학,국립,전북,C그룹,117019,11175,128194,264337,15209,279546,3,7,2507,0,10,2507,257,43,300,3850,1864,5714,2746,0,279546,1468,190.3999938964844,5714,279546,2.0999999046325684
2017,326,전주기전대학,전문대학,사립,전북,C그룹,43298,1891,45189,81848,3181,85029,0,0,5658,0,0,5658,21,0,21,1875,440,2315,2064,0,85029,1903,44.70000076293945,2315,85029,2.799999952316284
2017,327,전주대학교,대학,사립,전북,A그룹,284624,56413,341037,513673,97471,611144,7,3,9005,0,10,9008,374,11,385,10679,1543,12222,9425,0,611144,12460,49.0,12222,611144,2.0
2017,328,전주비전대학교,전문대학,사립,전북,B그룹,69202,6946,76148,122649,8256,130905,1,1,4193,0,2,4231,37,1,38,4132,1173,5305,2970,0,130905,3494,37.5,5305,130905,4.199999809265137
2017,329,제네바신학대학원대학교,대학원대학,사립,경기,-,20054,6519,26573,33725,7774,41499,0,0,0,0,0,0,168,61,229,170,0,170,116,0,41499,0,0.0,170,41499,0.4000000059604645
2017,330,제주관광대학교,전문대학,사립,제주,C그룹,41251,1195,42446,59538,1482,61020,1,2,7533,0,3,7533,123,10,133,1631,88,1719,1317,0,61020,2300,26.5,1719,61020,2.900000095367432
2017,331,제주국제대학교,대학,사립,제주,C그룹,51550,7705,59255,71803,8309,80112,6,0,6428,0,6,6428,135,0,135,781,0,781,711,0,80112,1764,45.400001525878906,781,80112,1.0
2017,332,제주대학교,대학,국립,제주,A그룹,551778,174037,725815,1007089,294360,1301449,19,20,37398,0,39,37399,780,351,1131,23054,12148,35202,21095,0,1301449,12421,104.8000030517578,35202,1301449,2.799999952316284
2017,333,제주한라대학교,전문대학,사립,제주,A그룹,75346,9713,85059,118677,11380,130057,2,3,10109,0,5,10110,181,0,181,6516,91,6607,4643,0,130057,4951,26.299999237060547,6607,130057,5.400000095367432
2017,334,조선간호대학교,전문대학,사립,광주,C그룹,23415,1573,24988,28188,1580,29768,1,0,6057,0,1,6057,8,0,8,3364,5032,8396,5146,0,29768,806,36.900001525878906,8396,29768,39.29999923706055
2017,335,조선대학교,대학,사립,광주,A그룹,400061,174551,574612,894153,370273,1264426,24,13,285377,0,37,285380,634,295,929,57192,43862,101054,31886,0,1264426,22282,56.70000076293945,101054,1264426,8.699999809265137
2017,336,조선이공대학교,전문대학,사립,광주,B그룹,69812,15680,85492,81580,19996,101576,0,0,15385,0,0,15385,26,0,26,4450,135,4585,4033,0,101576,3511,28.899999618530277,4585,101576,4.699999809265137
2017,337,주안대학원대학교,대학원대학,사립,인천,-,12914,4639,17553,12914,4639,17553,1,0,0,0,1,0,23,1,24,741,279,1020,889,525,17553,60,292.6000061035156,1020,17553,6.199999809265137
2017,338,중부대학교,대학,사립,충남,B그룹,205520,46795,252315,440180,59957,500137,9,10,76399,0,19,76408,403,42,445,34204,39996,74200,46516,0,500137,9717,51.5,74200,500137,17.399999618530273
2017,339,중앙대학교,대학,사립,서울,A그룹,483890,357929,841819,1437292,583845,2021137,38,67,267547,0,105,267786,732,220,952,58978,7574,66552,59622,1690,2021137,28873,70.0,66552,2021137,3.400000095367432
2017,340,중앙승가대학교,대학,사립,경기,C그룹,63354,758,64112,86762,803,87565,1,1,272,0,2,447,1120,51,1171,1206,677,1883,1701,188,87565,273,320.79998779296875,1883,87565,2.200000047683716
2017,341,중원대학교,대학,사립,충북,C그룹,49238,30395,79633,61102,33824,94926,5,2,26949,0,7,26949,55,9,64,18039,20916,38955,30065,0,94926,3610,26.299999237060547,38955,94926,69.5999984741211
2017,342,진주교육대학교,대학,국립,경남,C그룹,147501,16123,163624,278369,16206,294575,3,2,5707,0,5,5707,69,7,76,5615,1197,6812,3181,0,294575,1769,166.5,6812,294575,2.400000095367432
2017,343,진주보건대학교,전문대학,사립,경남,B그룹,59479,1930,61409,82083,2329,84412,1,3,0,0,4,19,297,0,297,2529,1520,4049,3108,0,84412,2877,29.299999237060547,4049,84412,5.0
2017,344,차의과학대학교,대학,사립,경기,C그룹,28215,9880,38095,42900,17208,60108,8,8,5177,0,16,55454,186,8,194,2911,1867,4778,3931,0,60108,2695,22.299999237060547,4778,60108,8.600000381469727
2017,345,창신대학교,대학,사립,경남,C그룹,72585,4154,76739,107875,5006,112881,1,5,6334,0,6,6334,116,0,116,3241,833,4074,3299,0,112881,1583,71.30000305175781,4074,112881,3.700000047683716
2017,346,창원문성대학교,전문대학,사립,경남,C그룹,87645,2655,90300,179733,5657,185390,1,1,5606,0,2,5606,81,1,82,4623,0,4623,2605,0,185390,3617,51.29999923706055,4623,185390,2.5999999046325684
2017,347,청강문화산업대학교,전문대학,사립,경기,B그룹,83983,15382,99365,168365,16194,184559,1,1,8704,0,2,8704,92,63,155,7098,116,7214,5777,4531,184559,3709,49.79999923706055,7214,184559,4.099999904632568
2017,348,청암대학교,전문대학,사립,전남,B그룹,56312,7315,63627,73976,10749,84725,5,1,1727,0,6,2126,21,2,23,3350,0,3350,1559,0,84725,2834,29.899999618530277,3350,84725,4.099999904632568
2017,349,청운대학교,대학,사립,충남,B그룹,246124,55080,301204,527332,64497,591829,7,9,77440,0,16,128150,383,63,446,17694,1713,19407,12079,0,591829,6957,85.0999984741211,19407,591829,3.400000095367432
2017,350,청주교육대학교,대학,국립,충북,C그룹,160138,22068,182206,276001,24051,300052,0,4,7371,0,4,7371,138,30,168,3489,580,4069,2912,0,300052,1703,176.1999969482422,4069,300052,1.399999976158142
2017,351,청주대학교,대학,사립,충북,A그룹,410832,160364,571196,902981,258797,1161778,21,22,46562,0,43,46728,458,210,668,20912,2506,23418,13987,0,1161778,12559,92.5,23418,1161778,2.0999999046325684
2017,352,초당대학교,대학,사립,전남,C그룹,166877,32828,199705,277737,38131,315868,5,3,26709,0,8,32539,157,7,164,8831,11670,20501,12623,0,315868,3412,92.5999984741211,20501,315868,6.900000095367432
2017,353,총신대학교,대학,사립,서울,C그룹,107099,285217,392316,260090,342900,602990,6,11,179400,0,17,181918,269,168,437,72520,4046,76566,65621,0,602990,4119,146.39999389648438,76566,602990,14.5
2017,354,추계예술대학교,대학,사립,서울,C그룹,98407,8182,106589,108848,8860,117708,3,3,8507,0,6,13517,117,38,155,3194,83,3277,3214,134,117708,1390,84.69999694824219,3277,117708,2.900000095367432
2017,355,춘천교육대학교,대학,국립,강원,C그룹,180378,6878,187256,305314,8881,314195,3,1,11557,0,4,11557,129,0,129,4473,891,5364,5099,0,314195,1837,171.0,5364,314195,1.7000000476837158
2017,356,춘해보건대학교,전문대학,사립,울산,B그룹,61222,1703,62925,71919,2150,74069,2,3,14478,0,5,64755,83,1,84,4641,733,5374,5282,0,74069,2635,28.100000381469727,5374,74069,7.800000190734863
2017,357,충남대학교,대학,국립,대전,A그룹,557952,260798,818750,1225757,463322,1689079,24,43,61426,0,67,115230,629,841,1470,29856,7055,36911,23058,0,1689079,24200,69.80000305175781,36911,1689079,2.200000047683716
2017,358,충남도립대학교,전문대학,공립,충남,C그룹,39659,2095,41754,61183,2596,63779,1,1,1121,0,2,1121,63,0,63,1214,1177,2391,1698,500,63779,1104,57.79999923706055,2391,63779,3.900000095367432
2017,359,충북대학교,대학,국립,충북,A그룹,432950,197759,630709,1079406,247759,1327165,30,39,244328,0,69,245277,735,225,960,20264,163660,183924,71280,51,1327165,17884,74.19999694824219,183924,1327165,16.100000381469727
2017,360,충북도립대학교,전문대학,공립,충북,C그룹,37148,1282,38430,62156,1666,63822,0,0,2375,0,0,2375,43,0,43,2085,0,2085,1177,86,63822,963,66.30000305175781,2085,63822,3.400000095367432
2017,361,충북보건과학대학교,전문대학,사립,충북,B그룹,73127,4461,77588,112650,5667,118317,0,2,5366,0,2,5366,165,0,165,2220,672,2892,2024,0,118317,2775,42.59999847412109,2892,118317,2.5
2017,362,충청대학교,전문대학,사립,충북,B그룹,86560,11415,97975,140365,14021,154386,5,4,5459,0,9,6744,197,5,202,4056,497,4553,2846,0,154386,4837,31.899999618530277,4553,154386,3.0
2017,363,치유상담대학원대학교,대학원대학,사립,서울,-,11479,3040,14519,12283,3057,15340,0,1,0,0,1,0,5,0,5,58,0,58,54,0,15340,191,80.30000305175781,58,15340,0.4000000059604645
2017,364,칼빈대학교,대학,사립,경기,C그룹,40089,21946,62035,74533,26815,101348,0,3,8170,0,3,8170,160,23,183,1499,613,2112,1964,0,101348,715,141.6999969482422,2112,101348,2.0999999046325684
2017,365,탐라대학교,대학,사립,제주,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0
2017,366,평택대학교,대학,사립,경기,C그룹,189504,71577,261081,295633,86171,381804,5,12,10761,0,17,11812,116,111,227,9421,1913,11334,8726,0,381804,4645,82.19999694824219,11334,381804,3.0999999046325684
2017,367,포항공과대학교,대학,사립,경북,C그룹,83172,186918,270090,114877,328815,443692,28,13,395629,0,41,396495,102,116,218,2517,1382,3899,3371,2964,443692,3238,137.0,3899,443692,0.8999999761581421
2017,368,포항대학교,전문대학,사립,경북,C그룹,48625,2981,51606,89078,3544,92622,0,2,664,0,2,664,86,0,86,1798,0,1798,841,0,92622,2224,41.59999847412109,1798,92622,2.0
2017,369,한경국립대학교,대학,국립,경기,B그룹,216542,41666,258208,437628,56141,493769,10,7,12763,0,17,13291,244,62,306,13653,1181,14834,6242,0,493769,7103,69.5,14834,493769,3.0999999046325684
2017,370,한국개발연구원국제정책대학원대학교,대학원대학,사립,세종,-,86048,150135,236183,102041,180873,282914,15,29,358150,0,44,358150,1,15,16,5458,461,5919,5508,38372,282914,754,375.2000122070313,5919,282914,2.0999999046325684
2017,371,한국골프과학기술대학교,전문대학,사립,강원,C그룹,12325,44,12369,12608,44,12652,0,0,2028,0,0,2028,34,0,34,1457,1462,2919,2855,0,12652,453,27.899999618530277,2919,12652,30.0
2017,372,한국공학대학교,대학,사립,경기,B그룹,94012,9219,103231,157353,12204,169557,11,3,15836,0,14,16664,96,39,135,9601,1815,11416,10433,0,169557,8108,20.899999618530277,11416,169557,7.199999809265137
2017,373,한국과학기술원,대학,국립,대전,A그룹,234347,294243,528590,318613,348470,667083,63,57,212401,0,120,213623,163,52,215,45991,7182,53173,51035,19,667083,10633,62.70000076293945,53173,667083,8.699999809265137
2017,374,한국관광대학교,전문대학,사립,경기,C그룹,43173,1146,44319,76156,1536,77692,2,2,6073,0,4,56350,111,1,112,6229,769,6998,3539,0,77692,2025,38.400001525878906,6998,77692,9.899999618530272
2017,375,한국교원대학교,대학,국립,충북,B그룹,235112,73680,308792,500785,111691,612476,20,15,29422,0,35,29423,393,75,468,11773,2734,14507,8268,0,612476,5709,107.3000030517578,14507,612476,2.400000095367432
2017,376,한국국제대학교,대학,사립,경남,C그룹,90582,13652,104234,177869,16453,194322,1,8,23661,0,9,24682,124,0,124,8854,56529,65383,19802,0,194322,3682,52.79999923706055,65383,194322,50.70000076293945
2017,377,한국기술교육대학교,대학,사립,충남,C그룹,133132,32622,165754,308109,42429,350538,7,17,19301,0,24,19825,236,61,297,10877,2617,13494,8114,0,350538,4871,72.0,13494,350538,4.0
2017,378,한국농수산대학교,전문대학,국립,전북,C그룹,44651,3644,48295,52016,4396,56412,1,3,13272,0,4,21117,173,27,200,1404,194,1598,1492,0,56412,1180,47.79999923706055,1598,56412,2.900000095367432
2017,379,한국방송통신대학교,대학,국립,서울,A그룹,255836,72560,328396,1257455,107572,1365027,8,11,45907,0,19,47358,131,50,181,16569,7582,24151,22151,5216,1365027,125385,10.899999618530272,24151,1365027,1.7999999523162842
2017,380,한국복지사이버대학교,전문대학,사립,경북,B그룹,1008,0,1008,1657,0,1657,0,0,1008,0,0,1008,0,0,0,145,0,145,136,0,1657,1675,1.0,145,1657,9.600000381469728
2017,381,한국상담대학원대학교,대학원대학,사립,서울,-,7881,1325,9206,11894,1384,13278,3,1,0,0,4,0,0,0,0,1511,20,1531,903,0,13278,199,66.69999694824219,1531,13278,13.0
2017,382,한국성서대학교,대학,사립,서울,C그룹,85696,19148,104844,130891,23670,154561,0,6,33783,0,6,33785,232,21,253,2020,5938,7958,6009,1496,154561,1222,126.5,7958,154561,5.400000095367432
2017,383,한국승강기대학교,전문대학,사립,경남,C그룹,11780,222,12002,18229,288,18517,0,0,991,0,0,991,2,2,4,1434,500,1934,951,0,18517,592,31.299999237060547,1934,18517,11.699999809265137
2017,384,한국에너지공과대학교,대학,국립,전남,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0
2017,385,한국열린사이버대학교,대학,사립,서울,B그룹,4203,0,4203,5866,0,5866,0,0,4203,0,0,4203,0,0,0,0,0,0,0,0,5866,4003,1.5,0,5866,0.0
2017,386,한국영상대학교,전문대학,사립,세종,B그룹,54969,1496,56465,110405,2275,112680,1,0,8212,0,1,8336,84,3,87,3672,11049,14721,5208,0,112680,3445,32.70000076293945,14721,112680,15.0
