YR,ID,SNM,STYP,FND,RGN,USC,BR_TCNT_KB,BR_TCNT_OB,BR_TCNT_SUM,BR_BCNT_KB,BR_BCNT_OB,BR_BCNT_SUM,ER_EJN_PKG,ER_WDB_PKG,ER_EB_TCNT,ER_ELV_PKG,ER_TTL_PKG,ER_TTL_TCNT,SRL_KR,SRL_OT,SRL_TTL,AHC_ABI_BUY,AHC_ABI_DON,AHC_ABI_TTL,AHC_ATI,AHC_ARM,BPS_BO,BPS_SCP,BPS_BPS,GRR_AHBC,GRR_BO,GRR_GRR,FACLT_LAS,FACLT_RS_TRS,FACLT_EQP_TPC,APS_AR,APS_SCC,APS_APS,STL_USTL,STL_BC,STL_SRC,STL_NBC,STL_ERC_EJN,STL_ERC_WDB,STL_ERC_EB,STL_ERC_OER,STL_MCT,BGT_UBGT,BGT_BC,BGT_SRC,BGT_NBC,BGT_ERC_EJN,BGT_ERC_WDB,BGT_ERC_EB,BGT_ERC_OER,BGT_MCT,CPSS_MC,CPSS_SCP,CPSS_CPS,LBRT_MC,LBRT_USTL,LBRT_BRT,BG3Y_MCS_18A,BG3Y_MCS_19B,BG3Y_MCS_20C,BG3Y_BG3Y,VUC_VTC_PYR_SC,VUC_VTC_PYR_UGRD,VUC_VTC_PYR_GRAD,VUC_VTC_PYR_FFAC,VUC_VTC_PYR_PFAC,VUC_VTC_PYR_STF,VUC_VTC_PYR_OTH,VUC_VTC_PYR_SUM,VUC_VTC_CYR_SC,VUC_VTC_CYR_UGRD,VUC_VTC_CYR_GRAD,VUC_VTC_CYR_FFAC,VUC_VTC_CYR_PFAC,VUC_VTC_CYR_STF,VUC_VTC_CYR_OTH,VUC_VTC_CYR_SUM,VUC_DPC,VUC_UC_LUC,LS_LU_UGRD,LS_LU_GRAD,LS_LU_FAC,LS_LU_STF,LS_LU_OTH,LS_LU_SUM,LS_LB_UGRD,LS_LB_GRAD,LS_LB_FAC,LS_LB_STF,LS_LB_OTH,LS_LB_SUM,RCOL_RBF10_REQ,RCOL_RBF10_PRV,RCOL_RAF10_CSLT,RCOL_RAF10_PHN,RCOL_RAF10_ONL,RCOL_RFLN_REQ,RCOL_RFLN_PRV,RCOL_RFC_REQ,RCOL_RFC_PRV,UE_EDC,UE_EP,LPS_LB,LPS_SCP,LPS_LPS,VPS_VC,VPS_SCP,VPS_VPS,STF_FT_EXC_SL1,STF_FT_EXC_SL2,STF_FT_EXC_ALIB,STF_FT_EXC_NOH,STF_FT_EXC_SUM,STF_FT_MRL_SL1,STF_FT_MRL_SL2,STF_FT_MRL_ALIB,STF_FT_MRL_NOH,STF_FT_MRL_SUM,STF_PT_EXC_SL1,STF_PT_EXC_SL2,STF_PT_EXC_ALIB,STF_PT_EXC_NOH,STF_PT_EXC_SUM,STF_PT_MRL_SL1,STF_PT_MRL_SL2,STF_PT_MRL_ALIB,STF_PT_MRL_NOH,STF_PT_MRL_SUM,STF_TTL_EXC_SL1,STF_TTL_EXC_SL2,STF_TTL_EXC_ALIB,STF_TTL_EXC_NOH,STF_TTL_EXC_SUM,STF_TTL_MRL_SL1,STF_TTL_MRL_SL2,STF_TTL_MRL_ALIB,STF_TTL_MRL_NOH,STF_TTL_MRL_SUM,STF_TTL_SUM_SL1,STF_TTL_SUM_SL2,STF_TTL_SUM_ALIB,STF_TTL_SUM_NOH,STF_TTL_SUM_SUM,SES_PTH,SES_PTC,SPK_FT_LIB,SPK_FT_NLIB,SPK_PT_LIB,SPK_PT_NLIB,SPK_SCC,SPK_SPK,LPK_LFT2,LPK_LPT2,LPK_SCC,LPK_LPK,EHS_EH,EHS_LFT,EHS_LPT,EHS_EHS
2020,454,호남신학대학교,대학,사립,광주,C그룹,80107,77469,157576,111964,82725,194689,2,8,62503,0,10,62503,202,39,241,1895,193,2088,2040,26,194689,936,208,2088,194689,1.100000023841858,5685.7998046875,1162,51,5685.7998046875,4085,1.399999976158142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,4,0,1,5,0,0,0,0,0,0,4,0,1,5,397,85,3,0,1,1,4085,1.100000023841858,3,1,4085,1,397,3,2,79.4000015258789
2020,455,호산대학교,전문대학,사립,경북,C그룹,45850,382,46232,83093,490,83583,5,5,5437,0,10,5437,54,0,54,2008,0,2008,1965,0,83583,1934,43.20000076293945,2008,83583,2.5,3541,700,47,3541,2625,1.2999999523162842,160215187677,777758010,73788352,4145580,1053007459,526197569,0,70555000,2505451970,176248515000,712812000,80425000,5580000,1150978466,463488709,0,39853825,2453138000,2505451970,11194,223821,2505451970,160215187677,1.6,2619068397,2521232422,2505451970,-2.2,11194,8522,2672,413,753,257,6260,18877,11053,8275,2778,407,686,251,6496,18893,0,1163028,5618,1915,479,193,812,9017,61038,45028,12306,3766,22027,144165,0,0,2918,2161,825,3347,4019,910,1066,126,2594,106066,11194,9.5,1163028,11194,103.9000015258789,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,1,0,1,2,72.5,10,0,0,1,1,2625,.5,0,1,2625,.4000000059604645,72.5,0,2,36.29999923706055
2020,456,호서대학교,대학,사립,충남,A그룹,346574,263231,609805,752076,359679,1111755,16,26,197826,7,49,197826,247,2,249,21170,4126,25296,16603,0,1111755,13266,83.80000305175781,25296,1111755,2.299999952316284,3117,590,45,3117,3563,.8999999761581421,82720769081,473284300,45637600,6257420,113225903,2530000,0,33000000,673935223,78377810000,406630000,70000000,10000000,121000000,20000000,0,80000000,707630000,673935223,6892,97785.1,673935223,82720769081,.8,703630148,674495419,673935223,-2.1,6892,6468,424,235,337,198,1003,8665,6665,6185,480,239,336,200,843,8283,0,384696,2383,110,136,99,1215,3943,16834,788,2871,1760,4518,26771,0,0,0,0,0,3,114,11,7,38,1586,17622,6892,2.5999999046325684,384696,6892,55.79999923706055,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,1,1,0,2,268,36,1,0,1,0,3563,.5,1,1,3563,.6000000238418579,268,1,1,134
2020,457,호원대학교,대학,사립,전북,B그룹,252954,77714,330668,395581,95578,491159,9,11,43094,5,25,43094,150,3,153,11077,683,11760,9437,0,491159,5472,89.80000305175781,11760,491159,2.5,6023,717,114,6023,2457,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,1,6,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,5,0,1,7,0,0,0,0,0,1,5,0,1,7,612,123,5,1,1,0,2457,2.700000047683716,5,1,2457,2.400000095367432,612,6,1,87.4000015258789
2020,458,홍익대학교,대학,사립,서울,A그룹,901376,261848,1163224,1589740,398270,1988010,39,45,83675,11,95,83675,801,233,1034,43899,6840,50739,43831,0,1988010,21986,90.4000015258789,50739,1988010,2.5999999046325684,35855.69921875,5674,298,35855.69921875,27831,1.2999999523162842,0,17109000,1011000,0,3150000,6299000,0,0,27569000,0,16522000,1200000,0,3210000,6577000,0,0,27509000,27569000,680,40542.6,27569000,0,0,22409680,28170160,27569000,11.8,680,680,0,27,35,29,0,771,633,633,0,24,45,27,0,729,0,26419,404,0,12,10,1,427,2388,0,10,27,17,2442,0,0,92,20,0,1,0,0,0,10,724,2388,680,3.5,26419,680,38.900001525878906,12,31,0,0,43,0,0,0,0,0,0,4,0,4,8,0,0,0,0,0,12,35,0,4,51,0,0,0,0,0,12,35,0,4,51,2523.39990234375,416,43,0,4,4,27831,1.7000000476837158,43,4,27831,1.7000000476837158,2523.39990234375,44,5,51.5
2020,459,화성의과학대학교,대학,사립,경기,C그룹,10045,40,10085,18908,40,18948,1,1,0,0,2,0,0,0,0,133,0,133,84,0,18948,636,29.799999237060547,133,18948,.699999988079071,128.3000030517578,45,16,128.3000030517578,2442,.1000000014901161,44742181904,61115540,26460600,0,7100000,11289913,0,8200000,114166053,41470335000,55000000,26480000,0,7250000,11700000,0,5000000,105430000,114166053,5122,22289.4,114166053,44742181904,.3,110012737,112075960,114166053,1.9,5122,5122,0,132,317,68,0,5639,5221,5221,0,138,305,65,0,5729,0,73241,447,0,41,20,0,508,2234,0,700,233,0,3167,0,0,54,18,1,0,0,0,0,14,181,2234,5122,.4000000059604645,73241,5122,14.300000190734863,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,2442,.3000000119209289,0,0,2442,0,0,1,0,0
2020,460,화신사이버대학교,대학,사립,부산,C그룹,5477,0,5477,19884,0,19884,0,0,5477,0,0,5477,0,0,0,520,210,730,0,0,19884,1193,16.700000762939453,730,19884,3.799999952316284,2587.89990234375,613,42,2587.89990234375,3101,.800000011920929,151649556058,369714820,26098300,8972500,892938020,455793660,0,113823000,1867340300,153607590000,291600000,28500000,0,920000000,449500000,0,166900000,1856500000,1867340300,12209,152947.8,1867340300,151649556058,1.2,1419370500,1689603730,1867340300,14.8,12209,10635,1574,376,603,396,1979,15563,12176,10587,1589,386,458,419,2166,15605,0,1163171,6926,665,355,282,558,8786,53016,5843,6688,4023,15863,85433,0,0,5152,6612,232,104,87,345,41,27,1166,58859,12209,4.800000190734863,1163171,12209,95.3000030517578,1,0,0,0,1,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,1,1,1,0,3,0,0,0,0,0,1,1,1,0,3,202,36,1,0,2,0,3101,.800000011920929,1,2,3101,1,202,1,2,67.30000305175781
2020,461,횃불트리니티신학대학원대학교,대학원대학,사립,서울,-,31261,32281,63542,39684,38242,77926,6,6,4839,0,12,4839,84,82,166,1185,593,1778,1561,0,77926,376,207.3000030517578,1778,77926,2.299999952316284,5131,481,33,5131,2677,1.899999976158142,19434950443,0,0,0,13492280,27928945,0,0,41421225,20519961432,10000000,0,0,14644696,33740316,0,0,58385012,41421225,522,79351,41421225,19434950443,.2,25815965,25816010,41421225,30.2,522,0,522,8,34,51,0,615,533,0,533,7,70,48,0,658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,522,0,0,522,0,2,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,1,0,0,0,1,3,0,0,0,3,153,26,3,0,0,0,2677,1.100000023841858,3,0,2677,1.100000023841858,153,3,0,51
2020,177,부산교육대학교,대학,국립,부산,C그룹,165816,14521,180337,306553,17831,324384,9,8,22901,1,18,22901,227,20,247,4281,1726,6007,2894,0,324384,2424,133.8000030517578,6007,324384,1.899999976158142,1067,80,8,1067,682,1.600000023841858,37450878799,115440807,24978000,3706530,94270184,65552377,0,1584105,305532003,38857208750,115000000,25000000,5000000,100000000,70000000,0,0,315000000,305532003,2912,104921.7,305532003,37450878799,.8,287396444,345668800,305532003,4.3,2912,1546,1366,103,323,168,447,3953,2853,1553,1300,98,362,169,378,3860,0,235013,1466,615,127,103,187,2498,30823,8254,2487,2319,1819,45702,0,0,5680,2580,60,21,50,69,82,20,193,39077,2912,13.399999618530272,235013,2912,80.69999694824219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,682,1.2000000476837158,0,1,682,1.5,0,0,1,0
2020,178,부산대학교,대학,국립,부산,A그룹,751773,399191,1150964,1701929,838055,2539984,45,49,581752,5,99,581752,975,1061,2036,57102,16520,73622,39866,0,2539984,27830,91.3000030517578,73622,2539984,3,14652.7001953125,1823,116,14652.7001953125,8570,1.7000000476837158,8593751160,12158165,3289500,1293720,0,8366000,0,4900000,30007385,7877327000,25000000,3200000,3000000,5000000,15000000,0,5000000,56200000,30007385,731,41049.8,30007385,8593751160,.3,80087663,45345274,30007385,-38.6,731,537,194,33,73,26,591,1454,704,501,203,29,79,24,591,1427,0,9192,149,94,22,23,6,294,1194,1289,282,291,67,3123,0,0,12,36,12,58,0,50,2,2,13,2483,731,3.400000095367432,9192,731,12.600000381469728,0,2,0,0,2,0,1,0,0,1,0,7,1,1,9,0,0,0,0,0,0,9,1,1,11,0,1,0,0,1,0,10,1,1,12,719.5,136,3,0,8,1,8570,1.2000000476837158,3,8,8570,1.2999999523162842,719.5,2,8,72
2020,179,부산디지털대학교,대학,사립,부산,C그룹,2926,0,2926,2926,0,2926,1,0,977,0,1,977,0,0,0,331,0,331,235,0,2926,2420,1.2000000476837158,331,2926,12.800000190734863,1041,200,13,1041,417,2.5,874048698049,1699762000,947870000,35920000,8558202000,1658901000,0,532509000,13433164000,863485293000,991000000,919378000,20000000,6800000000,921700000,0,250000000,9902078000,13433164000,27784,483485.6,13433164000,874048698049,1.5,10913302000,11097210000,13433164000,11.4,27784,16556,11228,2260,2310,1787,22396,56537,27813,16608,11205,2256,3284,1814,1836,37003,0,4646925,18646,13415,2390,3935,3885,42271,138224,144718,36479,37348,59956,416725,0,0,25305,19281,26065,4207,4879,2864,12060,91,3447,282942,27784,10.199999809265137,4646925,27784,167.3000030517578,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,32.5,10,0,0,1,0,417,1.899999976158142,0,1,417,2.400000095367432,32.5,0,1,32.5
2020,180,부산보건대학교,전문대학,사립,부산,B그룹,77690,13073,90763,100911,17420,118331,5,6,32943,0,11,32943,120,0,120,2828,864,3692,3334,0,118331,3194,37,3692,118331,3.200000047683716,5186.60009765625,932,109,5186.60009765625,7705,.699999988079071,64068669983,22500000,0,0,12000000,0,0,0,34500000,64280983000,22500000,0,0,12000000,0,0,0,34500000,34500000,10199,3382.7,34500000,64068669983,.1,34499790,34482370,34500000,0,10199,10199,0,51,247,67,3881,14445,9880,9880,0,53,225,63,3881,14102,0,1096963,1475,0,18,21,0,1514,11793,0,183,133,0,12109,0,0,0,0,0,1,1,0,0,0,0,11793,10199,1.2000000476837158,1096963,10199,107.5999984741211,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,1,2,0,1,0,0,1,0,2,0,1,3,122,20,1,0,1,1,7705,.3000000119209289,1,1,7705,.3000000119209289,122,1,2,40.70000076293945
2020,181,부산여자대학교,전문대학,사립,부산,C그룹,114316,25813,140129,132972,30592,163564,5,4,691,0,9,691,110,8,118,3178,301,3479,3077,0,163564,2820,58,3479,163564,2.200000047683716,7036.10009765625,1419,97,7036.10009765625,5975,1.2000000476837158,8085588468,2725105,1413000,0,0,6227000,0,0,10365105,8164508000,2800000,1800000,0,0,10000000,0,0,14600000,10365105,111,93379.3,10365105,8085588468,.1,9167690,8519380,10365105,7.3,111,0,111,15,1,7,0,134,140,0,140,13,2,7,0,162,0,178,0,8,0,2,0,10,0,126,0,16,0,142,0,0,0,0,0,0,0,0,0,0,0,126,111,1.100000023841858,178,111,1.600000023841858,1,1,1,2,5,0,0,0,0,0,0,1,1,1,3,0,0,0,0,0,1,2,2,3,8,0,0,0,0,0,1,2,2,3,8,510,113,3,2,2,1,5975,1.100000023841858,3,2,5975,.800000011920929,510,4,4,63.79999923706055
2020,182,부산예술대학교,전문대학,사립,부산,C그룹,9558,0,9558,13633,0,13633,0,0,0,0,0,0,0,0,0,415,183,598,500,0,13633,761,17.899999618530273,598,13633,4.599999904632568,1220,329,45,1220,1331,.8999999761581421,5110581525,0,0,0,0,0,0,0,0,4928403000,500000,0,500000,0,0,0,0,1000000,0,266,0,0,5110581525,0,0,0,0,0,266,0,266,14,31,13,0,324,250,0,250,12,25,13,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266,0,0,266,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,2,0,1,3,0,0,0,0,0,0,2,0,1,3,81,18,1,0,1,1,1331,1.7000000476837158,1,1,1331,1.5,81,1,2,27
2020,183,부산외국어대학교,대학,사립,부산,B그룹,288368,202212,490580,534957,291022,825979,11,15,61006,5,31,61006,364,44,408,18871,3178,22049,18669,0,825979,8722,94.6999969482422,22049,825979,2.700000047683716,13721,2302,220,13721,13594,1,2570697688,4697946,174155,0,0,12270000,0,0,17142101,2925927000,7200000,200000,0,0,12600000,0,0,20000000,17142101,179,95765.9,17142101,2570697688,.7,10287173,20213462,17142101,40.6,179,0,179,13,28,10,0,230,181,0,181,12,24,10,0,227,0,126,0,117,7,0,2,126,0,567,48,0,36,651,0,0,81,68,0,0,0,31,0,0,0,567,179,3.200000047683716,126,179,.699999988079071,3,2,0,4,9,0,0,0,0,0,0,8,0,0,8,0,0,0,0,0,3,10,0,4,17,0,0,0,0,0,3,10,0,4,17,706.5,161,5,4,8,0,13594,1.100000023841858,5,8,13594,1,706.5,9,8,41.59999847412109
2020,184,부산장신대학교,대학,사립,경남,C그룹,40156,5174,45330,60907,6604,67511,3,5,4746,0,8,4746,56,0,56,996,126,1122,896,290,67511,412,163.89999389648438,1122,67511,1.7000000476837158,13528.099609375,1794,161,13528.099609375,7190,1.899999976158142,48085182941,0,0,0,0,21325000,0,0,21325000,45666181000,0,0,0,0,21325000,0,0,21325000,21325000,10710,1991.1,21325000,48085182941,0,21100000,21100000,21325000,.5,10710,10360,350,58,238,79,40,11125,12332,11947,385,58,326,84,48,12848,0,1199,1055,60,10,26,48,1199,2855,207,32,58,157,3309,0,0,0,0,0,0,0,0,0,0,0,3062,10710,.3000000119209289,1199,10710,.1000000014901161,2,3,0,0,5,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,2,6,0,0,8,0,0,0,0,0,2,6,0,0,8,517.5,109,5,0,3,0,7190,1,5,3,7190,1.100000023841858,517.5,5,3,64.69999694824219
2020,185,부천대학교,전문대학,사립,경기,A그룹,172395,20736,193131,274096,25270,299366,5,9,40110,1,15,40110,142,16,158,10466,799,11265,9058,0,299366,7710,38.79999923706055,11265,299366,3.900000095367432,0,0,0,0,0,0,3446323540,386890,165000,904100,0,0,0,0,1455990,3590846000,2080000,0,710000,0,0,0,0,2790000,1455990,168,8666.6,1455990,3446323540,0,962730,1149450,1455990,23,168,0,168,7,4,13,135,327,171,0,171,6,7,10,0,194,0,861,0,29,11,1,14,55,0,148,37,16,60,261,0,0,0,0,0,0,0,0,0,0,0,148,168,.8999999761581421,861,168,5.099999904632568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,186,삼육대학교,대학,사립,서울,B그룹,218570,100463,319033,346762,132202,478964,4,14,47148,4,22,47148,61,41,102,11173,20159,31332,28232,14,478964,5890,81.30000305175781,31332,478964,7,16051,2761,95,16051,11053,1.5,18720021872,7144109,160920,88089,12773000,6969600,0,0,27135718,18547843662,11900000,0,100000,13000000,7000000,0,0,32000000,27135718,124,218836.4,27135718,18720021872,.1,20460968,22108299,27135718,15.4,124,0,124,9,2,8,11,154,125,0,125,9,3,7,0,144,0,517,0,119,11,7,12,149,0,1318,93,65,145,1621,0,0,1417,563,73,0,0,7,0,12,120,1318,124,10.600000381469728,517,124,4.199999809265137,14,3,0,0,17,0,0,0,0,0,0,7,0,4,11,0,0,0,0,0,14,10,0,4,28,0,0,0,0,0,14,10,0,4,28,1145.5,151,17,0,7,4,11053,2.200000047683716,17,7,11053,2.200000047683716,1145.5,17,11,40.900001525878906
2020,187,삼육보건대학교,전문대학,사립,서울,C그룹,46803,1824,48627,60029,2694,62723,1,2,4430,0,3,4430,156,2,158,2450,165,2615,2495,0,62723,1371,45.70000076293945,2615,62723,4.400000095367432,9014.2998046875,1553,238,9014.2998046875,6665,1.399999976158142,939551116,2107490,681000,43400,700000,0,0,0,3531890,923560000,3000000,800000,0,700000,0,0,0,4500000,3531890,98,36039.7,3531890,939551116,.4,2369600,4349120,3531890,32.4,98,0,98,10,9,6,7,130,104,0,104,6,16,5,0,131,0,6930,0,43,7,5,0,55,0,299,83,11,0,393,0,0,0,0,0,0,0,0,0,0,0,299,98,3.0999999046325684,6930,98,70.69999694824219,0,2,0,2,4,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,7,0,2,9,0,0,0,0,0,0,7,0,2,9,591.5,126,2,2,5,0,6665,1.100000023841858,2,5,6665,1.100000023841858,591.5,4,5,65.69999694824219
2020,188,상명대학교,대학,사립,서울,A그룹,482138,177625,659763,915332,259938,1175270,17,29,176438,6,52,176438,286,97,383,31074,3486,34560,21378,77865,1175270,13947,84.30000305175781,34560,1175270,3,0,0,0,0,0,0,106574943858,814655260,655078400,9141140,1142341140,538548500,0,86703970,3246468410,108965279000,995740000,566440000,22000000,1223275600,613829400,0,128000000,3549285000,3246468410,11764,275966.4,3246468410,106574943858,3,2882536280,3080357170,3246468410,6.1,11764,9059,2705,420,713,243,478,13618,11762,9028,2734,430,700,262,666,13820,0,17964690,5932,1399,347,252,246,8176,48794,18772,5865,4747,32355,110533,0,0,18316,26059,7577,19,82,246,83,16,412,67566,11764,5.699999809265137,17964690,11764,1527.0999755859375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,189,상지대학교,대학,사립,강원,B그룹,301337,24919,326256,661791,47028,708819,10,9,17378,6,25,17378,436,1,437,113447,995,114442,71383,0,708819,6784,104.5,114442,708819,19.299999237060547,974.4000244140624,316,13,974.4000244140624,633,1.5,35884060406,39746628,9326590,105000,46847000,53760528,0,20213189,169998935,40747820000,20000000,9500000,0,47000000,51000000,0,2500000,130000000,169998935,3118,54521.8,169998935,35884060406,.5,233420487,205352618,169998935,-14.6,3118,2272,846,97,182,63,122,3582,3032,2218,814,99,171,63,0,3365,0,108557,1227,716,68,43,182,2236,8865,17783,1621,382,3428,32079,0,0,84,148,5,28,94,12,63,13,338,26648,3118,8.5,108557,3118,34.79999923706055,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,36.5,3,1,0,0,0,633,1.600000023841858,1,0,633,1.600000023841858,36.5,1,0,36.5
2020,190,상지영서대학교,전문대학,사립,강원,B그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2438,712,24,2438,5221,.5,11101787665,27299910,0,0,5555000,19891746,0,2249915,54996571,10773929813,26700000,0,300000,10200000,11600000,0,0,48800000,54996571,939,58569.3,54996571,11101787665,.5,44279646,37396120,54996571,15.8,939,939,0,26,42,23,36,1066,934,934,0,27,60,26,29,1076,0,90134,644,0,13,9,4,670,3913,0,93,50,886,4942,0,0,110,86,32,0,0,0,2,3,49,3913,939,4.199999809265137,90134,939,96,0,2,0,0,2,0,0,0,0,0,0,1,0,2,3,0,0,0,0,0,0,3,0,2,5,0,0,0,0,0,0,3,0,2,5,281,42,2,0,1,2,5221,.699999988079071,2,1,5221,.6000000238418579,281,2,3,56.20000076293945
2020,191,서강대학교,대학,사립,서울,A그룹,398370,455528,853898,685429,579777,1265206,40,48,61997,7,95,61997,230,176,406,29835,2383,32218,29716,43169,1265206,11194,113,32218,1265206,2.5999999046325684,14177,2028,114,14177,12176,1.2000000476837158,92196734619,211460740,25150500,3789120,318131207,98766433,0,54620000,711918000,88653516143,188000000,30390000,3000000,340049080,107383920,0,42735000,711558000,711918000,7368,96623,711918000,92196734619,.8,973921203,763059039,711918000,-14.2,7368,7075,293,219,384,196,3180,11347,7392,7141,251,222,327,211,2879,11031,0,429245,5244,257,248,215,487,6451,44158,4889,4867,2913,66633,123460,0,0,80,59,154,463,299,484,295,34,472,49047,7368,6.699999809265137,429245,7368,58.29999923706055,1,6,3,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,3,1,11,0,0,0,0,0,1,6,3,1,11,689,160,10,1,0,0,12176,.8999999761581421,10,0,12176,.800000011920929,689,13,1,49.20000076293945
2020,192,서경대학교,대학,사립,서울,B그룹,293640,48045,341685,530379,68857,599236,7,6,32127,3,16,32127,406,79,485,25453,1047,26500,23699,0,599236,6892,86.9000015258789,26500,599236,4.599999904632568,429.2999877929688,161,0,429.2999877929688,307,1.399999976158142,53928858987,102732000,18390800,10262030,18091000,10402519,0,34183000,194061349,51659601000,100000000,19000000,16000000,15000000,14000000,0,47000000,211000000,194061349,3129,62020.2,194061349,53928858987,.4,196848870,192801563,194061349,-.7,3129,3129,0,89,351,70,21,3660,3101,3101,0,88,375,70,0,3634,0,228740,1707,0,81,47,0,1835,22453,0,1033,1043,0,24529,0,0,0,0,4,1,1,17,0,3,688,22453,3129,7.199999809265137,228740,3129,73.0999984741211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,32,2,0,0,0,1,533,.8999999761581421,0,0,533,0,32,0,1,32
2020,193,서남대학교,대학,사립,전북,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3467.10009765625,797,32,3467.10009765625,2277,1.5,3388098972,0,0,0,0,0,0,0,0,4883850000,0,0,0,0,0,0,0,0,0,159,0,0,3388098972,0,0,0,0,0,159,0,159,13,38,3,7,220,195,0,195,12,26,6,0,239,0,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,0,159,159,1,1,3,0,1,5,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,4,0,1,6,0,1,0,0,1,1,5,0,1,7,488,48,5,1,1,0,2853,2.299999952316284,5,1,2853,2.0999999046325684,488,5,1,81.30000305175781
2020,194,서라벌대학교,전문대학,사립,경북,C그룹,30764,4148,34912,107470,16526,123996,1,2,2785,0,3,2785,73,0,73,1096,0,1096,705,0,123996,680,182.3000030517578,1096,123996,.8999999761581421,13194.2998046875,3347,176,13194.2998046875,21077,.6000000238418579,10388515509,21385530,3908600,42570,14664000,22084352,0,4545000,66630052,10483528888,35955000,4000000,500000,13700000,23200000,0,4545000,81900000,66630052,839,79416,66630052,10388515509,.6,70956699,76145231,66630052,-2.6,839,487,352,37,64,26,278,1244,804,476,328,37,49,27,297,1214,0,8088,190,207,23,10,27,457,1637,3563,433,66,330,6029,0,0,272,136,4,0,0,0,4,11,387,5200,839,6.199999809265137,8088,839,9.600000381469728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,2,0,0,2,0,2,0,0,2,54,14,0,0,2,0,704,2.299999952316284,0,2,704,2.799999952316284,54,0,1,54
