YR,ID,SNM,STYP,FND,RGN,USC,BR_TCNT_KB,BR_TCNT_OB,BR_TCNT_SUM,BR_BCNT_KB,BR_BCNT_OB,BR_BCNT_SUM,ER_EJN_PKG,ER_WDB_PKG,ER_EB_PKG,ER_ELV_PKG,ER_TTL_PKG,SRL_KR,SRL_OT,SRL_TTL,AHC_ABI_BUY,AHC_ABI_DON,AHC_ABI_TTL,AHC_ATI,AHC_ARM,BPS_BO,BPS_SCP,BPS_BPS,GRR_AHBC,GRR_BO,GRR_GRR,FACLT_LAS,FACLT_RS_TRS,FACLT_EQP_TPC,APS_AR,APS_SCC,APS_APS,STL_USTL,STL_BC,STL_SRC,STL_NBC,STL_ERC_EJN,STL_ERC_WDB,STL_ERC_EB,STL_ERC_OER,STL_MCT,BGT_UBGT,BGT_BC,BGT_SRC,BGT_NBC,BGT_ERC_EJN,BGT_ERC_WDB,BGT_ERC_EB,BGT_ERC_OER,BGT_MCT,CPSS_MC,CPSS_SCP,CPSS_CPS,LBRT_MC,LBRT_USTL,LBRT_BRT,BG3Y_MCS_22A,BG3Y_MCS_23B,BG3Y_MCS_24C,BG3Y_BG3Y,VUC_VTC_PYR_SC,VUC_VTC_PYR_UGRD,VUC_VTC_PYR_GRAD,VUC_VTC_PYR_FFAC,VUC_VTC_PYR_PFAC,VUC_VTC_PYR_STF,VUC_VTC_PYR_OTH,VUC_VTC_PYR_SUM,VUC_VTC_CYR_SC,VUC_VTC_CYR_UGRD,VUC_VTC_CYR_GRAD,VUC_VTC_CYR_FFAC,VUC_VTC_CYR_PFAC,VUC_VTC_CYR_STF,VUC_VTC_CYR_OTH,VUC_VTC_CYR_SUM,VUC_DPC,VUC_UC_LUC,LS_LU_UGRD,LS_LU_GRAD,LS_LU_FAC,LS_LU_STF,LS_LU_OTH,LS_LU_SUM,LS_LB_UGRD,LS_LB_GRAD,LS_LB_FAC,LS_LB_STF,LS_LB_OTH,LS_LB_SUM,RCOL_RBF10_REQ,RCOL_RBF10_PRV,RCOL_RAF10_CSLT,RCOL_RAF10_PHN,RCOL_RAF10_ONL,RCOL_RFLN_REQ,RCOL_RFLN_PRV,RCOL_RFC_REQ,RCOL_RFC_PRV,UE_OEU_EDC,UE_OEU_EP,UE_REU_EDC,UE_REU_EP,LPS_LB,LPS_SCP,LPS_LPS,VPS_VC,VPS_SCP,VPS_VPS,STF_FT_EXC_SL1,STF_FT_EXC_SL2,STF_FT_EXC_ALIB,STF_FT_EXC_NOH,STF_FT_EXC_SUM,STF_FT_MRL_SL1,STF_FT_MRL_SL2,STF_FT_MRL_ALIB,STF_FT_MRL_NOH,STF_FT_MRL_SUM,STF_PT_EXC_SL1,STF_PT_EXC_SL2,STF_PT_EXC_ALIB,STF_PT_EXC_NOH,STF_PT_EXC_SUM,STF_PT_MRL_SL1,STF_PT_MRL_SL2,STF_PT_MRL_ALIB,STF_PT_MRL_NOH,STF_PT_MRL_SUM,STF_TTL_EXC_SL1,STF_TTL_EXC_SL2,STF_TTL_EXC_ALIB,STF_TTL_EXC_NOH,STF_TTL_EXC_SUM,STF_TTL_MRL_SL1,STF_TTL_MRL_SL2,STF_TTL_MRL_ALIB,STF_TTL_MRL_NOH,STF_TTL_MRL_SUM,STF_TTL_SUM_SL1,STF_TTL_SUM_SL2,STF_TTL_SUM_ALIB,STF_TTL_SUM_NOH,STF_TTL_SUM_SUM,SES_OE_PTH,SES_OE_PTC,SES_OE2_PTH,SES_OE2_PTC,SPK_FT_LIB,SPK_FT_NLIB,SPK_PT_LIB,SPK_PT_NLIB,SPK_SCC,SPK_SPK,LPK_LFT2,LPK_LPT2,LPK_SCC,LPK_LPK,EHS_EH,EHS_LFT,EHS_LPT,EHS_EHS
2024,188,상명대학교,대학,사립,서울,A그룹,504707,164395,669102,943667,222907,1166574,27,43,8,5,83,198,66,264,27623,4339,31962,17264,36971,1166574,13117,88.9000015258789,31962,1166574,2.799999952316284,6105,719,114,6105,2108,2.900000095367432,72762880925,126567180,4574000,3220650,234607143,18297553,0,33000000,420266526,82167928000,128160000,5000000,5000000,245000000,18000000,0,34000000,435160000,420266526,6656,63141,420266526,72762880925,.6,370401587,349425259,420266526,7.3,13117,11873,1244,481,435,313,2201,16547,12679,11607,1072,458,364,329,2244,16074,0,438435,3321,277,227,183,349,4357,29273,2386,3474,3187,57183,95503,0,0,0,0,0,77,136,236,56,100,1854,1,412,31659,13117,2.400000095367432,438435,13117,33.400001525878906,1,4,0,0,5,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,5,0,0,6,0,0,0,0,0,1,5,0,0,6,99,26,156,41,5,0,1,0,2108,2.799999952316284,5,1,2108,2.799999952316284,255,5,1,42.5
2024,189,상지대학교,대학,사립,강원,B그룹,318723,25018,343741,692203,47124,739327,17,16,4,4,41,361,0,361,6080,813,6893,4225,0,739327,6656,111.0999984741211,6893,739327,.8999999761581421,35803.3984375,5087,163,35803.3984375,27182,1.2999999523162842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6656,6330,326,254,306,165,2901,10282,6295,5950,345,256,300,174,2711,9736,0,92365,824,25,107,61,14,1031,5008,380,1485,656,188,7717,0,0,0,0,0,11,12,285,5,23,642,1,54,5388,6656,.800000011920929,92365,6656,13.899999618530272,10,37,0,2,49,0,0,0,0,0,0,2,0,2,4,0,0,0,0,0,10,39,0,4,53,0,0,0,0,0,10,39,0,4,53,935.9000244140624,337,1176,366,47,2,2,2,27182,1.899999976158142,47,2,27182,1.7999999523162842,2111.89990234375,48,5,39.79999923706055
2024,190,상지영서대학교,전문대학,사립,강원,B그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128.3000030517578,45,16,128.3000030517578,2396,.1000000014901161,187450591065,848119834,91634655,411350,1224906462,840151409,21800961,41160000,3068184671,209245092000,726365000,91768000,2940000,899221760,481990200,10116245,74185795,2286587000,3068184671,11792,260192.1,3068184671,187450591065,1.6,2847053355,2975950359,3068184671,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,2396,.3000000119209289,0,0,2396,0,0,1,0,0
2024,191,서강대학교,대학,사립,서울,A그룹,466115,536351,1002466,747360,661440,1408800,44,61,6,3,114,226,151,377,29706,2196,31902,30281,0,1408800,11792,119.5,31902,1408800,2.299999952316284,2587.89990234375,613,38,2587.89990234375,2373,1.100000023841858,89314434387,402962330,9712000,1920160,127144863,0,0,18260000,559999353,90255798000,275800000,9200000,0,95000000,0,0,20000000,400000000,559999353,7178,78016.1,559999353,89314434387,.6,292990380,300016930,559999353,44.5,11792,8100,3692,413,817,314,5879,19215,12178,8193,3985,406,878,314,6331,20107,0,834045,4174,1647,454,212,647,7134,37431,33734,13909,4339,15213,104626,0,0,0,0,0,2726,3278,1108,876,157,1979,0,0,71165,11792,6,834045,11792,70.69999694824219,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,1,1,0,0,2,18,4,51,12,2,0,0,0,2373,.800000011920929,2,0,2373,.800000011920929,69,2,0,34.5
2024,192,서경대학교,대학,사립,서울,B그룹,357363,51966,409329,606580,73761,680341,13,14,4,2,33,61,0,61,19289,568,19857,16264,0,680341,7178,94.8000030517578,19857,680341,3,5131,481,33,5131,1757,2.900000095367432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7178,6660,518,255,364,206,515,8518,7300,6708,592,253,369,209,450,8581,0,270541,1741,65,132,84,811,2833,9770,402,2367,1804,6644,20987,0,0,0,0,0,2,84,6,7,36,1081,0,0,10172,7178,1.399999976158142,270541,7178,37.70000076293945,2,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,1,0,0,0,1,3,0,0,0,3,22,3,154,35,3,0,0,0,1757,1.7000000476837158,3,0,1757,1.7000000476837158,176,3,0,58.70000076293945
2024,193,서남대학교,대학,사립,전북,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1067,80,8,1067,652,1.600000023841858,8826027961,0,1170000,0,0,0,0,0,1170000,0,0,0,0,0,0,0,0,0,1170000,612,1911.8,1170000,8826027961,0,10287380,18742100,1170000,-5.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,652,1.2000000476837158,0,1,652,1.5,0,0,1,0
2024,194,서라벌대학교,전문대학,사립,경북,C그룹,32753,4148,36901,109807,16526,126333,0,0,0,0,0,22,0,22,0,0,0,0,0,126333,612,206.3999938964844,0,126333,0,14363.2001953125,1711,66,14363.2001953125,7149,2,43064327089,33338985,28471000,0,7805000,26887997,0,5500000,102002982,43123184000,23000000,28300000,0,7900000,25600000,0,5500000,90300000,102002982,4798,21259.5,102002982,43064327089,.2,101289652,90392735,102002982,1,612,612,0,22,53,26,0,713,419,419,0,0,0,0,0,419,0,1631,45,0,4,8,0,57,193,0,19,52,0,264,0,0,0,0,0,0,0,0,0,0,0,0,0,193,612,.3000000119209289,1631,612,2.700000047683716,0,3,0,1,4,1,0,0,0,1,0,5,0,0,5,0,0,0,0,0,0,8,0,1,9,1,0,0,0,1,1,8,0,1,10,307,60,466.5,117,4,1,5,0,7149,1.2000000476837158,4,5,7149,1.2999999523162842,773.5,4,7,70.30000305175781
2024,195,서영대학교,전문대학,사립,광주,A그룹,69102,1305,70407,91242,1423,92665,1,2,0,1,4,169,0,169,1033,0,1033,979,23330,92665,4798,19.299999237060547,1033,92665,1.100000023841858,1041,206,14,1041,311,3.299999952316284,165773653975,373000000,19050320,0,1090849931,638553220,30339950,74790000,2226583421,175814665000,350000000,20000000,0,732112000,461510000,32000000,40000000,1635622000,2226583421,11800,188693.5,2226583421,165773653975,1.3,1970085220,2179554780,2226583421,6.4,4798,4798,0,124,396,70,0,5388,4808,4808,0,122,398,74,0,5402,0,25085,202,0,26,15,0,243,984,0,435,129,0,1548,0,0,0,0,0,0,0,0,0,3,116,0,0,984,4798,.2000000029802322,25085,4798,5.199999809265137,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,8,2,0,0,1,0,311,2.5999999046325684,0,1,311,3.200000047683716,8,1,0,8
2024,196,서울과학기술대학교,대학,국립,서울,A그룹,368581,115393,483974,708809,127170,835979,34,47,7,5,93,210,17,227,15541,489,16030,8450,0,835979,11800,70.80000305175781,16030,835979,2,5650.39990234375,685,80,5650.39990234375,7018,.800000011920929,28872159516,706780,0,0,16961240,39369914,2913033,0,59950967,23955320779,3000000,0,0,17592897,42917191,0,0,63510088,59950967,986,60802.2,59950967,28872159516,.2,52116409,55882081,59950967,7.3,11800,10115,1685,419,506,553,1131,14409,11845,10126,1719,432,505,545,1142,14469,0,776906,5181,627,333,327,312,6780,44854,6794,6456,4173,5099,67376,0,0,0,0,0,79,247,314,25,158,1665,2,120,51648,11800,4.400000095367432,776906,11800,65.80000305175781,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,2,0,0,2,72.5,16,84,18,1,0,1,0,7018,.3000000119209289,1,1,7018,.3000000119209289,156.5,2,1,52.20000076293945
2024,197,서울과학종합대학원대학교,대학원대학,사립,서울,-,1694,267,1961,2708,429,3137,14,14,5,0,33,0,0,0,8,0,8,3,0,3137,986,3.200000047683716,8,3137,.3000000119209289,7079.89990234375,780,79,7079.89990234375,5922,1.2000000476837158,42003853960,187362532,4806410,0,106083440,69736112,1817226,0,369805720,37568745000,133000000,5200000,5000000,113000000,72000000,0,0,328200000,369805720,2708,136560.5,369805720,42003853960,.9,344876953,330568237,369805720,3.9,986,0,986,15,214,80,0,1295,868,0,868,18,275,74,0,1235,0,9,0,8,1,0,0,9,0,22,1,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,22,986,0,9,986,0,1,2,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,3,6,0,0,0,0,0,1,2,0,3,6,202,33,214,52,3,3,0,0,5922,.8999999761581421,3,0,5922,.5,416,6,1,59.400001525878906
2024,198,서울교육대학교,대학,국립,서울,C그룹,170926,26491,197417,298932,36853,335785,17,24,5,0,46,205,0,205,8712,1210,9922,4322,0,335785,2708,124,9922,335785,3,1286.4000244140625,265,45,1286.4000244140625,1358,.8999999761581421,4614992389,4089590,0,0,12323000,4520881,0,0,20933471,9458564000,20000000,1000000,0,20000000,0,0,5000000,46000000,20933471,555,37718,20933471,4614992389,.5,17627793,20635020,20933471,9.3,2708,1444,1264,101,424,152,124,3509,2471,1339,1132,103,430,151,140,3295,0,189797,1134,469,102,96,54,1855,14209,5045,2395,2171,569,24389,0,0,0,0,0,67,21,131,26,1,6,17,26,19254,2708,7.099999904632568,189797,2708,70.0999984741211,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,2,0,0,2,93.5,18,33.5,7,1,0,1,0,1358,1.2999999523162842,1,1,1358,1.5,127,1,1,63.5
2024,199,서울기독대학교,대학,사립,서울,C그룹,31055,12438,43493,41709,15419,57128,13,15,4,0,32,47,2,49,447,0,447,334,0,57128,555,102.9000015258789,447,57128,.800000011920929,12488.2998046875,2050,153,12488.2998046875,12679,1,1160991702843,1737243964,560932237,15758260,8570795604,1595567162,213200274,0,12693497501,1056359168000,1560556410,577133040,15000000,9013515160,1702963666,272000000,0,13141168276,12693497501,29065,436727.9,12693497501,1160991702843,1.1,12045154829,12076892246,12693497501,2.7,555,413,142,27,99,21,320,1022,818,642,176,30,97,21,220,1186,0,5725,83,43,11,7,2,146,1016,270,73,112,2,1473,0,0,0,0,0,15,0,1,0,3,38,0,0,1286,555,2.299999952316284,5725,555,10.300000190734863,2,4,0,2,8,0,0,0,0,0,0,7,0,0,7,0,0,0,0,0,2,11,0,2,15,0,0,0,0,0,2,11,0,2,15,61.5,22,590,148,6,2,7,0,12679,1,6,7,12679,1,651.5,9,6,43.400001525878906
2024,200,서울대학교,대학,국립,서울,A그룹,759872,2026780,2786652,2094939,3221263,5316202,83,133,11,0,227,715,954,1669,34958,36219,71177,43370,198079,5316202,29065,182.8999938964844,71177,5316202,1.399999976158142,12721.400390625,1714,114,12721.400390625,6295,2,82672340349,22500000,0,0,12000000,0,0,0,34500000,84539356191,22500000,0,0,0,12000000,0,0,34500000,34500000,10820,3188.5,34500000,82672340349,0,34500000,34500000,34500000,0,29065,16662,12403,2308,3956,3273,10521,49123,29741,17010,12731,2344,4053,3381,10124,49643,0,1802749,13307,9895,1319,3204,2423,30148,88670,100654,18806,34292,76162,318584,0,0,0,0,0,2598,2149,2672,7174,409,12088,0,0,189324,29065,6.5,1802749,29065,62,1,2,0,1,4,0,0,0,0,0,1,3,0,0,4,0,0,0,0,0,2,5,0,1,8,0,0,0,0,0,2,5,0,1,8,110.5,22,161,40,3,1,4,0,6295,1.100000023841858,3,4,6295,1.100000023841858,271.5,5,3,33.900001525878906
2024,201,서울디지털대학교,대학,사립,서울,A그룹,23688,0,23688,76159,0,76159,11,13,4,0,28,0,0,0,814,0,814,567,0,76159,10820,7,814,76159,1.100000023841858,0,0,0,0,0,0,11364761925,2623210,1465000,0,0,7426000,0,0,11514210,12901528174,10000000,4800000,0,3000000,10000000,0,0,27800000,11514210,224,51402.7,11514210,11364761925,.1,10120000,7796000,11514210,12.4,10820,10820,0,51,371,60,1980,13282,10986,10986,0,52,399,60,3999,15496,0,19665,1785,0,5,52,51,1893,13090,0,83,457,382,14012,0,0,0,0,0,0,0,1,0,4,4,0,0,13090,10820,1.2000000476837158,19665,10820,1.7999999523162842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,202,서울미디어대학원대학교,대학원대학,사립,서울,-,4575,1207,5782,5037,1371,6408,0,1,0,0,1,9,0,9,19,0,19,19,0,6408,224,28.600000381469727,19,6408,.3000000119209289,16051,2637,96,16051,12178,1.2999999523162842,6824313376,0,0,0,0,0,0,0,0,6801671000,500000,0,500000,0,0,0,0,1000000,0,266,0,0,6824313376,0,0,0,0,0,224,0,224,12,16,13,0,265,352,0,352,12,23,15,0,402,0,100,0,0,0,1,0,1,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224,0,100,224,.4000000059604645,14,3,0,0,17,0,0,0,0,0,0,7,0,4,11,0,0,0,0,0,14,10,0,4,28,0,0,0,0,0,14,10,0,4,28,741.2999877929688,204,353,84,17,0,7,4,12178,2,17,7,12178,2,1094.300048828125,18,10,39.09999847412109
2024,203,서울벤처대학원대학교,대학원대학,사립,서울,-,1167,390,1557,2543,1146,3689,0,0,0,0,0,0,0,0,0,0,0,0,0,3689,266,13.899999618530272,0,3689,0,9014.2998046875,1566,66,9014.2998046875,7300,1.2000000476837158,2910514565,1987080,0,0,0,14226000,0,117419,16330499,3310546000,5000000,1000000,0,0,14000000,0,0,20000000,16330499,172,94944.8,16330499,2910514565,.6,15633146,15262852,16330499,2.3,266,0,266,12,22,13,0,313,249,0,249,12,20,13,0,294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266,0,0,266,0,0,3,0,3,6,0,0,0,0,0,1,2,2,0,5,0,0,0,0,0,1,5,2,3,11,0,0,0,0,0,1,5,2,3,11,69,15,395.7000122070313,136,3,3,5,0,7300,1.2999999523162842,3,5,7300,1.100000023841858,464.7000122070313,5,6,42.20000076293945
2024,204,서울불교대학원대학교,대학원대학,사립,서울,-,8135,2415,10550,8321,2415,10736,0,2,0,0,2,2,0,2,77,2,79,43,0,10736,172,62.400001525878906,79,10736,.699999988079071,0,0,0,0,0,0,69112027911,0,0,0,0,21610000,0,0,21610000,72884690000,0,0,0,0,21760000,0,0,21760000,21610000,16894,1279.2,21610000,69112027911,0,21325000,21466000,21610000,.7,172,0,172,10,31,9,0,222,210,0,210,12,21,8,0,251,0,73,0,68,5,0,0,73,0,402,50,0,0,452,0,0,0,0,0,0,0,9,0,0,0,0,0,402,172,2.299999952316284,73,172,.4000000059604645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,205,서울사이버대학교,대학,사립,서울,A그룹,2036,10325,12361,7933,50975,58908,0,3,0,0,3,0,0,0,0,0,0,0,0,58908,16894,3.5,0,58908,0,974.4000244140624,316,13,974.4000244140624,419,2.299999952316284,0,724000,0,0,0,0,0,0,724000,0,800000,240000,254000,0,0,0,0,1294000,724000,163,4441.7,724000,0,0,509000,509000,724000,21.1,16894,16496,398,71,411,93,44,17513,16737,16335,402,73,453,97,15,17375,0,1302,1199,53,12,23,15,1302,2441,174,18,58,23,2714,0,0,0,0,0,0,0,0,0,0,0,0,0,2615,16894,.2000000029802322,1302,16894,.1000000014901161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,419,0,0,0,419,0,0,2,0,0
2024,206,서울사회복지대학원대학교,대학원대학,사립,서울,-,6063,0,6063,6477,0,6477,0,0,0,0,0,1,0,1,31,72,103,10,0,6477,163,39.70000076293945,103,6477,1.600000023841858,2438,712,22,2438,4808,.5,19811027893,5754280,0,0,11363000,8613705,0,1452000,27182985,18404886561,7000000,0,0,16540000,8919450,0,1452000,33911450,27182985,130,209099.9,27182985,19811027893,.1,31660584,31647544,27182985,-7.1,163,0,163,6,12,8,0,189,193,0,193,5,13,9,0,220,0,632,0,21,0,0,15,36,0,64,0,0,56,120,0,0,0,0,0,0,0,0,0,0,0,0,0,64,163,.4000000059604645,632,163,3.900000095367432,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,3,51,6,108,36,3,0,0,0,4808,.6000000238418579,3,0,4808,.6000000238418579,159,3,0,53
2024,207,서울상담심리대학원대학교,대학원대학,사립,서울,-,7566,485,8051,9198,508,9706,13,14,4,0,31,25,0,25,230,49,279,258,0,9706,130,74.69999694824219,279,9706,3,12392.7001953125,1921,108,12392.7001953125,11845,1,832454169,652970,445890,0,11654685,0,0,0,12753545,831000000,3860000,1500000,0,3250000,0,0,1000000,9610000,12753545,77,165630.5,12753545,832454169,1.5,13644521,13919985,12753545,-3.2,130,0,130,9,4,18,37,198,133,0,133,9,4,20,33,199,0,2889,0,110,5,8,22,145,0,1062,29,87,185,1363,0,0,0,0,0,0,0,9,0,7,8,0,0,1062,130,8.199999809265137,2889,130,22.200000762939453,1,9,0,1,11,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,1,11,0,1,13,0,0,0,0,0,1,11,0,1,13,224.3999938964844,27,257.5,67,10,1,2,0,11845,1,10,2,11845,1,481.8999938964844,12,6,26.799999237060547
2024,208,서울성경신학대학원대학교,대학원대학,사립,서울,-,17211,3007,20218,21852,3775,25627,13,13,4,0,30,60,10,70,37,324,361,334,128,25627,77,332.79998779296875,361,25627,1.399999976158142,190.8999938964844,18,2,190.8999938964844,292,.699999988079071,132293099057,836702500,40109800,3657000,1638976812,664529475,60615596,40980000,3285571183,107744689000,976565000,525016000,10000000,1119827812,740132592,55615596,40980000,3468137000,3285571183,11568,284022.4,3285571183,132293099057,2.5,3303341248,3125922577,3285571183,-.1,77,0,77,5,18,5,13,118,69,0,69,4,18,5,14,110,0,13197,0,16,8,4,1,29,0,84,96,16,4,200,0,0,0,0,0,33,0,51,1,6,123,6,462,84,77,1.100000023841858,13197,77,171.39999389648438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,27,5,0,0,0,0,0,1,868,.6000000238418579,0,0,868,0,27,0,1,27
2024,209,서울시립대학교,대학,공립,서울,A그룹,535610,215820,751430,916711,306017,1222728,37,57,7,4,105,587,50,637,21893,5178,27071,25743,0,1222728,11568,105.6999969482422,27071,1222728,2.299999952316284,3495.89990234375,701,32,3495.89990234375,1734,2,41098978740,9932102,2355600,0,29225000,58543977,3135000,14700000,117891679,42894000000,8330000,1970000,0,24550000,47880000,2630000,12470000,97830000,117891679,2754,42807.4,117891679,41098978740,.3,157532695,228229055,117891679,-1.7,11568,8697,2871,450,862,455,192,13527,11746,8796,2950,461,889,573,252,13921,0,1364940,4897,1265,390,334,226,7112,51293,17824,7796,7316,14247,98476,0,0,0,0,0,250,160,434,219,43,759,2,23,69117,11568,6,1364940,11568,118,0,4,0,0,4,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,4,0,2,6,0,0,0,0,0,0,4,0,2,6,205,41,24,12,4,0,0,2,2471,2,4,0,2471,1.600000023841858,229,3,2,45.79999923706055
2024,210,서울신학대학교,대학,사립,경기,C그룹,126849,114968,241817,230378,135002,365380,13,20,5,3,41,48,2,50,936,1608,2544,1889,0,365380,2754,132.6999969482422,2544,365380,.699999988079071,13194.2998046875,3043,223,13194.2998046875,24831,.5,10416469234,18703370,0,0,10883000,10913435,0,0,40499805,9784705442,16427287,0,0,11123000,11649713,0,0,39200000,40499805,851,47590.8,40499805,10416469234,.4,43080239,43081494,40499805,-3,2754,2015,739,103,195,79,0,3131,2703,1965,738,98,213,69,0,3083,0,64224,669,404,62,17,69,1221,6642,7768,997,51,1171,16629,0,0,0,0,0,21,119,19,35,3,86,2,54,14410,2754,5.199999809265137,64224,2754,23.299999237060547,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,45.5,8,0,0,1,0,0,0,818,1.2000000476837158,1,0,818,1.2000000476837158,45.5,1,0,45.5
2024,211,서울여자간호대학교,전문대학,사립,서울,C그룹,30145,1423,31568,41045,1771,42816,6,6,2,0,14,22,1,23,893,183,1076,1000,0,42816,851,50.29999923706055,1076,42816,2.5999999046325684,8226,1370,68,8226,6008,1.399999976158142,93122762368,188541322,12237550,1548065,313161060,99599182,4870371,52280000,672237550,100004344099,100000000,16500000,1674618,338761694,107741326,5268519,56553843,626500000,672237550,7265,92531,672237550,93122762368,.7,671939290,610500000,672237550,.5,851,851,0,28,34,23,17,953,879,879,0,28,37,39,17,1000,0,45449,355,0,13,10,1,379,4194,0,143,95,83,4515,0,0,0,0,0,0,0,0,0,0,0,1,20,4194,851,4.900000095367432,45449,851,53.400001525878906,25,50,0,8,83,0,0,0,0,0,1,4,1,0,6,0,0,0,0,0,26,54,1,8,89,0,0,0,0,0,26,54,1,8,89,2693.5,665,2204,592,75,8,6,0,29741,2.900000095367432,75,6,29741,2.700000047683716,4897.5,78,6,58.29999923706055
2024,212,서울여자대학교,대학,사립,서울,B그룹,386398,170185,556583,556966,199746,756712,22,26,5,3,56,26,32,58,13173,520,13693,12236,17,756712,7265,104.1999969482422,13693,756712,1.7999999523162842,1727,185,26,1727,465,3.700000047683716,49215629247,89233620,15500000,766380,15911000,9922012,25000000,19750000,176083012,50764512000,84000000,15100000,1000000,17511000,10739000,25000000,19750000,173100000,176083012,3153,55846.2,176083012,49215629247,.4,185296537,185547000,176083012,-2.5,7265,7018,247,232,355,219,3979,12050,7461,7207,254,231,400,220,981,9293,0,463728,4897,200,208,193,176,5674,30078,3138,4013,2496,67804,107529,0,0,0,0,0,352,566,275,95,47,1502,6,425,33216,7265,4.599999904632568,463728,7265,63.79999923706055,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,27,5,0,0,0,1,0,0,10986,.1000000014901161,0,0,10986,0,27,1,0,27
2024,213,서울예술대학교,전문대학,사립,경기,B그룹,88413,10907,99320,114375,11822,126197,3,9,1,4,17,68,26,94,4162,190,4352,3721,0,126197,3153,40,4352,126197,3.5999999046325684,17684,2847,149,17684,11406,1.600000023841858,3871108529,0,0,0,0,0,0,0,0,2994800000,0,0,0,0,0,0,0,0,0,188,0,0,3871108529,0,0,0,0,0,3153,3153,0,84,337,61,6,3641,3139,3139,0,82,352,68,9,3650,0,87975,1343,0,53,48,4,1448,15789,66,574,1079,46,17554,0,0,0,0,0,2,0,8,0,0,0,10,1009,15855,3153,5,87975,3153,27.89999961853028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,10,1,0,0,1,0,352,2.299999952316284,0,1,352,2.799999952316284,10,1,0,10
