ID,SNM,STYP,FND,RGN,USC,SCR_EST,RK_EST,YR,APS_APS,BGT_MCT,BGT_UBGT,BPS_BPS,BR_BCNT_SUM,CPSS_CPS,EHS_EHS,FACLT_EQP_TPC,FACLT_LAS,FACLT_RS_TRS,LBRT_USTL,LPK_LPK,LPS_LPS,LS_LB_SUM,LS_LU_SUM,SPK_SPK,STL_MCT,STL_USTL,VPS_VPS,VUC_UC_LUC
86,국제대학교,전문대학,사립,경기,B그룹,52.520513619772544,115,2015,0.1000000014901161,148640000,54039850000,11.699999809265137,52330,19615.6,121.0,23,396,86,50378024000,0.4000000059604645,0.6000000238418579,3417,705,0.4000000059604645,87446400,50378024000,5.900000095367432,26165
87,국제문화대학원대학교,대학원대학,사립,충남,-,53.092494824616736,10,2015,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0.0,0
88,국제법률경영대학원대학교,대학원대학,사립,경기,-,46.57736102269695,455,2015,6.699999809265137,0,4336950000,81.5,7089,0.0,0.0,7,583,111,1498257000,0.0,8.800000190734863,786,91,18.39999961853028,0,1498257000,1.0,90
89,국제사이버대학교,대학,사립,경기,C그룹,52.92700552984565,83,2015,0.0,50000001,10396844000,3.900000095367432,9390,87.1,10.0,2,0,0,10235609000,0.0,0.2000000029802322,535,535,0.699999988079071,207590,10235609000,0.0,0
90,국제언어대학원대학교,대학원대학,사립,서울,-,48.65355416857873,421,2015,4.699999809265137,30240000,5316159000,170.6999969482422,15367,291277.7,25.0,9,420,40,5084189000,11.100000381469728,34.79999923706055,3896,150,16.700000762939453,26214993,5084189000,6.599999904632568,596
91,국제예술대학교,기타,기타,서울,-,53.092494824616736,10,2015,0.0,10000000,0,0.0,1027,0.0,0.0,0,86,25,0,0.0,0.0,12,12,0.0,342370,0,0.0,2400
92,군산간호대학교,전문대학,사립,전북,C그룹,50.54971595984339,348,2015,0.699999988079071,33340000,11299036000,29.100000381469727,33552,26176.8,0.0,41,817,226,10993710000,0.8999999761581421,8.600000381469727,10447,1006,1.2999999523162842,30181861,10993710000,31.89999961853028,36773
93,군장대학교,전문대학,사립,전북,C그룹,52.20683794673349,153,2015,0.3000000119209289,43900000,19023817000,35.599998474121094,75525,25504.9,36.0,15,712,250,18322139000,0.5,0.4000000059604645,1245,178,0.699999988079071,54121330,18322139000,13.600000381469728,28820
94,극동대학교,대학,사립,충북,C그룹,52.51871101224281,116,2015,0.1000000014901161,250000000,49782748000,25.100000381469727,108646,57709.0,10.199999809265137,58,628,146,51075285000,0.2000000029802322,1.100000023841858,6137,1052,0.8999999761581421,249995347,51075285000,5.800000190734863,25080
95,글로벌사이버대학교,대학,사립,충남,C그룹,53.06296702307696,55,2015,0.0,10700000,9407996000,0.6000000238418579,1368,4898.6,0.0,0,0,0,8608491000,0.0,0.0,0,140,0.699999988079071,10884800,8608491000,0.0,0
