YR,ID,SNM,STYP,FND,RGN,USC,BR_TCNT_KB,BR_TCNT_OB,BR_TCNT_SUM,BR_BCNT_KB,BR_BCNT_OB,BR_BCNT_SUM,ER_EJN_PKG,ER_WDB_PKG,ER_EB_TCNT,ER_ELV_PKG,ER_TTL_PKG,ER_TTL_TCNT,SRL_KR,SRL_OT,SRL_TTL,AHC_ABI_BUY,AHC_ABI_DON,AHC_ABI_TTL,AHC_ATI,AHC_ARM,BPS_BO,BPS_SCC,BPS_BPS,GRR_AHBC,GRR_BO,GRR_GRR,FACLT_LAS,FACLT_RS_TRS,FACLT_EQP_SPC,FACLT_EQP_UPC,FACLT_EQP_TPC,APS_AR,APS_SCC,APS_APS,STL_USTL,STL_BC,STL_SRC,STL_NBC,STL_ERC_EJN,STL_ERC_WDB,STL_ERC_EB,STL_ERC_OER,STL_MCT,BGT_UBGT,BGT_BC,BGT_SRC,BGT_NBC,BGT_ERC_EJN,BGT_ERC_WDB,BGT_ERC_EB,BGT_ERC_OER,BGT_MCT,CPSS_MC,CPSS_SCC,CPSS_CPS,LBRT_MC,LBRT_USTL,LBRT_BRT,BG3Y_MCS_13A,BG3Y_MCS_14B,BG3Y_MCS_15C,BG3Y_BG3Y,VUC_SCC,VUC_VTC_UGRD,VUC_VTC_GRAD,VUC_VTC_FFAC,VUC_VTC_PFAC,VUC_VTC_STF,VUC_VTC_OTH,VUC_VTC_SUM,VUC_DPC,VUC_UC_LUC,LS_LU_UGRD,LS_LU_GRAD,LS_LU_FAC,LS_LU_STF,LS_LU_OTH,LS_LU_SUM,LS_LB_UGRD,LS_LB_GRAD,LS_LB_FAC,LS_LB_STF,LS_LB_OTH,LS_LB_SUM,RCOL_RBF10_REQ,RCOL_RBF10_PRV,RCOL_RAF10_CSLT,RCOL_RAF10_PHN,RCOL_RAF10_ONL,RCOL_RFLN_REQ,RCOL_RFLN_PRV,RCOL_RFC_REQ,RCOL_RFC_PRV,UE_EDC,UE_EP,LPS_LB,LPS_SCC,LPS_LPS,VPS_VC,VPS_SCC,VPS_VPS,STF_FT_HLIBC,STF_FT_NLIBC,STF_PT_HLIBC,STF_PT_NLIBC,STF_TTL_HLIBC,STF_TTL_NLIBC,STF_TTL_SUM,LIBCS_FT_SL1,LIBCS_FT_SL2,LIBCS_FT_ALIB,LIBCS_FT_TTL,LIBCS_PT_SL1,LIBCS_PT_SL2,LIBCS_PT_ALIB,LIBCS_PT_TTL,SES_PTH,SES_PTC,SPK_FT_LIB,SPK_FT_NLIB,SPK_PT_LIB,SPK_PT_NLIB,SPK_SCC,SPK_SPK,LPK_LFT2,LPK_LPT2,LPK_SCP,LPK_LPK,EHS_EH,EHS_LFT,EHS_LPT,EHS_EHS
2015,220,서해대학,전문대학,사립,전북,C그룹,41811,1002,42813,51827,1314,53141,0,0,684,0,0,684,68,0,68,1979,0,1979,1408,0,53141,1428,37.20000076293945,1979,53141,3.900000095367432,916,282,3,2,5,916,1428,0.6000000238418579,18099579000,22498680,7491600,0,0,0,0,0,29990280,13747764000,22500000,8500000,0,0,0,0,0,31000000,29990280,1428,21001.6,29990280,18099579000,0.2,22725540,28692540,29990280,15.4,1428,1428,0,50,178,38,0,1694,36,10890,106,0,12,13,0,131,477,0,64,60,0,601,0,0,30,10,1,0,0,0,0,0,0,477,1428,0.3000000119209289,10890,1428,7.599999904632568,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,38,2,1,0,0,0,1428,0.699999988079071,1,0,1428,0.699999988079071,38,1,0,38.0
2015,221,선교청대학교,대학,사립,충남,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
2015,222,선린대학교,전문대학,사립,경북,C그룹,39442,2492,41934,59381,3195,62576,0,3,5110,0,3,5110,53,3,56,2106,0,2106,992,0,62576,2757,22.700000762939453,2106,62576,3.5,1140,410,5,12,17,1140,2757,0.4000000059604645,30240413000,39922815,6320900,2041600,0,11004000,0,19966000,79255315,28799984000,41377000,11000000,1542000,0,10000000,0,19789000,83708000,79255315,2757,28746.9,79255315,30240413000,0.3,73084260,74432409,79255315,4.2,2757,2757,0,79,210,63,0,3109,48,80150,960,0,37,27,0,1024,5989,0,400,200,0,6589,0,0,850,220,0,0,0,7,3,0,0,5989,2757,2.200000047683716,80150,2757,29.100000381469727,2,0,1,0,3,0,3,0,1,1,2,0,0,1,1,15,1,2,0,1,0,2757,1.0,2,1,2757,1.100000023841858,15,2,1,5.0
2015,223,선문대학교,대학,사립,충남,B그룹,251984,95078,347062,447571,120836,568407,11,17,4415,0,28,25142,742,132,874,11744,4862,16606,14234,0,568407,10574,53.79999923706055,16606,568407,3.0,13118,2230,29,183,212,13118,10574,1.2000000476837158,131397151000,195364890,84040978,9998150,355600746,144239889,0,100544110,889788763,124352763000,180000000,90000000,10000000,359000000,145000000,0,96000000,880000000,889788763,10574,84148.7,889788763,131397151000,0.7,849057464,879998696,889788763,2.4,10574,10058,516,351,468,243,4007,15643,43,824754,6130,196,287,311,496,7420,52966,3488,5732,6907,3736,72829,0,0,10590,3554,660,33,58,472,76,41,1175,56454,10574,5.300000190734863,824754,10574,78.0,3,1,2,7,5,8,13,0,3,0,3,0,2,0,2,918,224,3,1,2,7,10574,0.800000011920929,3,2,10574,0.5,918,4,9,70.5999984741211
2015,224,선학유피대학원대학교,대학원대학,사립,경기,-,36715,4813,41528,37085,5897,42982,0,1,5000,0,1,5000,105,25,130,284,22,306,248,0,42982,70,614.0,306,42982,0.699999988079071,1657,69,3,9,12,1657,70,23.700000762939453,2398564000,4044512,274800,0,0,0,0,0,4319312,2361111000,6000000,3000000,0,0,0,0,0,9000000,4319312,70,61704.5,4319312,2398564000,0.2,7476636,7764099,4319312,-20.3,70,0,70,6,7,21,25,129,2,89,0,52,6,6,25,89,0,3220,169,135,109,3633,0,0,95,15,30,0,0,0,0,15,45,3220,70,46.0,89,70,1.2999999523162842,1,0,0,1,1,1,2,0,1,0,1,0,0,0,0,25,3,1,0,0,1,70,21.39999961853028,1,0,70,14.300000190734863,25,1,1,12.5
2015,225,성결대학교,대학,사립,경기,B그룹,209056,68599,277655,373549,85350,458899,8,9,22390,0,17,604883,307,198,505,13867,3439,17306,11405,0,458899,6307,72.80000305175781,17306,458899,3.900000095367432,13168,1181,30,105,135,13168,6307,2.0999999046325684,66094235000,195839253,87504488,24998110,60777325,126950279,0,56809667,552879122,61491395000,195840000,53248000,20000000,70000000,70000000,0,40000000,449088000,552879122,6307,87661.2,552879122,66094235000,0.8,569970677,552846753,552879122,-1.5,6307,5720,587,201,322,80,1316,8226,21,147306,3406,355,110,103,149,4123,34629,9860,2712,2284,3079,52564,0,0,20000,4000,128,16,29,105,50,24,1577,44489,6307,7.099999904632568,147306,6307,23.39999961853028,4,0,1,3,5,3,8,1,3,0,4,0,1,0,1,78,4,4,0,1,3,6307,1.0,4,1,6307,0.800000011920929,78,4,4,9.800000190734863
2015,226,성공회대학교,대학,사립,서울,C그룹,114147,66567,180714,151929,89388,241317,11,14,21973,0,25,41696,201,108,309,4653,1455,6108,5298,843,241317,2656,90.9000015258789,6108,241317,2.5999999046325684,4714,626,10,45,55,4714,2656,1.7999999523162842,27702449000,67716042,96542161,2998500,36462254,49628451,0,12276135,265623543,26534978000,74000000,61646000,3000000,72494000,51000000,0,6000000,268140000,265623543,2656,100008.9,265623543,27702449000,1.0,282044297,286586154,265623543,-2.9,2656,2335,321,83,216,73,277,3305,14,182042,1658,243,140,55,136,2232,18082,4922,3387,1202,2600,30193,0,0,49,99,35,122,118,61,50,9,268,23004,2656,8.699999809265137,182042,2656,68.5,5,0,0,0,5,0,5,1,4,0,5,0,0,0,0,212,42,5,0,0,0,2656,1.899999976158142,5,0,2656,1.899999976158142,212,5,0,42.400001525878906
2015,227,성균관대학교,대학,사립,서울,A그룹,602226,450300,1052526,1180825,689587,1870412,83,106,258901,0,189,347672,924,764,1688,37572,6078,43650,40757,15628,1870412,27034,69.19999694824219,43650,1870412,2.400000095367432,43318,7991,147,752,899,43318,27034,1.600000023841858,544403101000,1265845298,521351450,33661619,2231888336,1387832920,0,284681333,5725260956,565978472000,1309320000,599000000,35000000,2193000000,1318000000,0,300000000,5754320000,5725260956,27034,211780.0,5725260956,544403101000,1.1,5144998146,5702510798,5725260956,5.6,27034,19357,7677,1423,925,458,15502,45342,77,4158176,15230,4262,813,244,5111,25660,218958,73716,14921,8128,60670,376393,0,0,67234,12792,17395,2413,1632,6055,1911,276,7531,292674,27034,10.800000190734863,4158176,27034,153.8000030517578,22,3,29,6,51,9,60,9,11,2,22,0,13,16,29,1573,140,22,3,29,6,27034,1.899999976158142,22,29,27034,1.899999976158142,1573,25,35,26.200000762939453
2015,228,성산효대학원대학교,대학원대학,사립,인천,-,16193,5462,21655,18295,5462,23757,0,0,0,0,0,0,32,1,33,521,470,991,940,0,23757,237,100.1999969482422,991,23757,4.400000095367432,213,24,2,4,6,213,237,0.8999999761581421,3296762000,9118650,2034800,881000,0,0,0,0,12034450,2922044000,10000000,0,0,0,0,0,0,10000000,12034450,237,50778.3,12034450,3296762000,0.4,1585800,9060330,12034450,252.1,237,0,237,14,24,13,328,616,8,612,0,68,10,5,8,91,0,348,230,32,13,623,0,0,10,4,6,1,1,5,5,0,0,348,237,1.5,612,237,2.5999999046325684,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,237,4.199999809265137,1,0,237,4.199999809265137,0,1,0,0.0
2015,229,성서침례대학원대학교,대학원대학,사립,경기,-,14892,5751,20643,15167,5795,20962,0,0,0,0,0,0,40,14,54,250,76,326,326,0,20962,50,419.2000122070313,326,20962,1.600000023841858,528,119,1,2,3,528,50,10.600000381469728,654483000,5248226,1144026,0,0,0,0,0,6392252,929445000,7200000,2800000,0,0,0,0,0,10000000,6392252,50,127845.0,6392252,654483000,1.0,6449351,6535314,6392252,-0.4,50,0,50,8,5,5,234,302,1,0,0,35,5,2,0,42,0,1234,21,10,0,1265,0,0,0,0,0,0,0,0,0,0,0,1234,50,24.700000762939453,0,50,0.0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,50,16.0,0,0,50,0.0,0,1,0,0.0
2015,230,성신여자대학교,대학,사립,서울,A그룹,330182,157284,487466,640728,204079,844807,22,41,326093,0,63,521207,444,257,701,24941,2455,27396,15132,0,844807,10846,77.9000015258789,27396,844807,3.400000095367432,9676,2292,35,129,164,9676,10846,0.8999999761581421,131912863000,578476450,119570246,56561940,359535450,209559700,0,218276683,1541980469,146457501000,526250000,141500000,52250000,428000000,278000000,0,221000000,1647000000,1541980469,10846,142170.4,1541980469,131912863000,1.2,1112563451,1363263764,1541980469,17.8,10846,9962,884,345,922,244,1699,14056,51,538204,7089,425,236,326,232,8308,60196,5855,5170,6014,2822,80057,0,0,2144,2344,472,29,49,246,60,13,2359,66051,10846,6.099999904632568,538204,10846,49.59999847412109,6,1,6,8,12,9,21,1,5,0,6,0,6,0,6,475,44,6,1,6,8,10846,1.399999976158142,6,6,10846,1.100000023841858,475,7,14,22.600000381469727
2015,231,성운대학교,전문대학,사립,경북,C그룹,14857,80,14937,20747,80,20827,0,0,0,0,0,0,34,0,34,2,10,12,11,0,20827,1356,15.399999618530272,12,20827,0.1000000014901161,604,160,1,8,9,604,1356,0.4000000059604645,10973918000,158400,3024000,0,0,0,0,0,3182400,11048775000,34412000,10000000,5000000,5000000,5000000,0,5000000,64412000,3182400,1356,2346.9,3182400,10973918000,0.0,1846000,8834000,3182400,157.3,1356,1356,0,44,53,28,0,1481,22,4245,202,0,17,15,0,234,1521,0,247,276,0,2044,0,0,3,0,0,0,0,0,0,0,0,1521,1356,1.100000023841858,4245,1356,3.0999999046325684,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1356,0.699999988079071,1,0,1356,0.699999988079071,0,1,0,0.0
2015,232,성화대학,전문대학,사립,전남,B그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
2015,233,세경대학교,전문대학,사립,강원,C그룹,36422,1454,37876,38094,1454,39548,0,0,1662,0,0,1662,121,0,121,1138,303,1441,1441,0,39548,983,40.20000076293945,1441,39548,3.799999952316284,518,174,2,4,6,518,983,0.5,11417539000,776000,2198900,2740000,0,0,0,20565100,26280000,8999772000,500000,3000000,0,0,0,0,22971000,26471000,26280000,983,26734.5,26280000,11417539000,0.2,24905080,9540000,26280000,56.9,983,983,0,26,65,27,100,1201,24,4500,516,0,101,52,77,746,1707,0,256,127,156,2246,0,0,40,15,0,0,0,0,0,26,314,1707,983,1.7000000476837158,4500,983,4.599999904632568,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,10,1,1,0,0,0,983,1.0,1,0,983,1.0,10,1,0,10.0
2015,234,세계사이버대학,기타,기타,경기,-,0,0,0,397,0,397,0,0,397,0,0,397,0,0,0,0,0,0,0,0,397,0,0.0,0,397,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,20,0,3,1,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0.0,0,1,0,0.0
2015,235,세명대학교,대학,사립,충북,B그룹,204459,69295,273754,401252,113854,515106,5,17,17195,0,22,109303,174,48,222,13943,3398,17341,13923,0,515106,8740,58.900001525878906,17341,515106,3.5,11570,1477,20,135,155,11570,8740,1.2999999523162842,102487299000,240780762,36665047,8732570,116493980,136437535,0,91156000,630265894,101129377000,240000000,50000000,10000000,110000000,140000000,0,30000000,580000000,630265894,8740,72112.8,630265894,102487299000,0.6,553453362,718696115,630265894,8.8,8740,8464,276,286,268,144,153,9591,47,568538,5573,106,183,193,26,6081,202910,1763,3530,3740,363,212306,0,0,0,0,0,43,11,381,14,88,2715,204673,8740,23.39999961853028,568538,8740,65.0999984741211,3,2,1,5,4,7,11,1,2,0,3,0,1,0,1,312,37,3,2,1,5,8740,0.8999999761581421,3,1,8740,0.5,312,5,6,28.39999961853028
2015,236,세종대학교,대학,사립,서울,A그룹,348170,184121,532291,621394,317534,938928,28,24,33683,0,52,57231,250,114,364,4264,840,5104,3807,0,938928,13713,68.5,5104,938928,0.5,17313,3655,31,336,367,17313,13713,1.2999999523162842,143598205000,66396000,38915000,0,774755000,394929000,0,0,1274995000,151803734000,110000000,48600000,0,731923000,409477000,0,0,1300000000,1274995000,13713,92977.1,1274995000,143598205000,0.9,1994800000,1492206000,1274995000,-19.9,13713,11293,2420,442,691,154,11946,26946,57,1997443,7633,1010,288,137,557,9625,70548,11255,4230,1851,5832,93716,0,0,1572,1140,114,31,180,168,99,6,10812,81803,13713,6.0,1997443,13713,145.6999969482422,8,0,0,3,8,3,11,2,6,0,8,0,0,0,0,81,22,8,0,0,3,13713,0.699999988079071,8,0,13713,0.6000000238418579,81,8,3,7.400000095367432
2015,237,세한대학교,대학,사립,충남,C그룹,116592,43596,160188,207246,64619,271865,6,2,10767,0,8,16416,113,15,128,5489,467,5956,3224,0,271865,4377,62.09999847412109,5956,271865,2.200000047683716,6275,1360,6,51,57,6275,4377,1.399999976158142,40236597000,88654750,21690274,24131456,46039391,24746412,0,39172000,244434283,40753032000,80000000,23352000,15000000,49300000,28500000,0,50000000,246152000,244434283,4377,55845.2,244434283,40236597000,0.6,175975467,245455223,244434283,19.5,4377,4285,92,146,194,92,0,4809,47,118027,758,20,76,42,0,896,4973,103,2454,1736,0,9266,0,0,0,5,0,0,1,3,0,0,0,5076,4377,1.2000000476837158,118027,4377,27.0,2,0,1,1,3,1,4,1,1,0,2,0,1,0,1,96,18,2,0,1,1,4377,0.800000011920929,2,1,4377,0.699999988079071,96,2,2,24.0
2015,238,송곡대학교,전문대학,사립,강원,C그룹,11459,81,11540,13349,81,13430,1,0,379,0,1,380,18,0,18,544,231,775,736,0,13430,820,16.399999618530273,775,13430,6.099999904632568,293,80,1,2,3,293,820,0.4000000059604645,12803071000,9993820,1270510,0,3839000,0,0,2944600,18047930,8279177000,13500000,1500000,0,4000000,0,0,6000000,25000000,18047930,820,22009.7,18047930,12803071000,0.1,19104230,17493350,18047930,-2.6,820,820,0,22,64,21,0,927,10,1189,115,0,1,8,0,124,128,0,2,62,0,192,0,0,0,0,0,0,0,0,0,0,0,128,820,0.2000000029802322,1189,820,1.5,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,820,1.2000000476837158,1,0,820,1.2000000476837158,0,1,0,0.0
2015,239,송원대학교,대학,사립,광주,C그룹,66022,4782,70804,99382,6300,105682,0,0,4170,0,0,4170,91,0,91,1767,19599,21366,16730,0,105682,2369,44.59999847412109,21366,105682,25.299999237060547,3084,535,7,18,25,3084,2369,1.2999999523162842,18125340000,16795670,2168000,0,0,0,0,9000000,27963670,23784652000,130000000,2500000,500000,0,0,0,12000000,145000000,27963670,2369,11804.0,27963670,18125340000,0.2,19526010,25502580,27963670,20.1,2369,2369,0,117,115,53,9,2663,21,39499,469,0,17,20,9,515,1789,0,98,334,65,2286,0,0,17,28,0,0,0,7,0,17,314,1789,2369,0.800000011920929,39499,2369,16.700000762939453,2,1,0,0,2,1,3,0,2,0,2,0,0,0,0,129,29,2,1,0,0,2369,1.2000000476837158,2,0,2369,0.800000011920929,129,3,0,43.0
2015,240,송호대학교,전문대학,사립,강원,C그룹,22557,1640,24197,34071,2299,36370,0,0,1274,0,0,1274,54,0,54,1463,0,1463,1446,15,36370,1034,35.20000076293945,1463,36370,4.199999809265137,480,156,5,23,28,480,1034,0.5,13242411000,25900870,0,6443390,0,0,0,6880000,39224260,10162640000,34000000,0,10000000,0,0,0,8000000,52000000,39224260,1034,37934.5,39224260,13242411000,0.3,15537800,24506840,39224260,58.9,1034,1034,0,31,71,41,16,1193,20,4572,262,0,10,29,8,309,1309,0,108,389,85,1891,0,0,282,14,0,0,0,0,0,4,8,1309,1034,1.2999999523162842,4572,1034,4.400000095367432,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,15,1,1,0,0,0,1034,1.0,1,0,1034,1.0,15,1,0,15.0
2015,241,수도국제대학원대학교,대학원대학,사립,서울,-,13439,3064,16503,19562,3837,23399,0,0,0,0,0,0,38,0,38,90,304,394,304,1,23399,307,76.19999694824219,394,23399,1.7000000476837158,246,56,2,8,10,246,307,0.800000011920929,2490478000,2194860,440000,6600000,0,0,0,0,9234860,2683635000,6000000,500000,0,0,0,0,0,6500000,9234860,307,30081.0,9234860,2490478000,0.4,4300500,3696470,9234860,67.9,307,0,307,22,61,13,0,403,8,194,0,128,21,2,0,151,0,1395,179,49,0,1623,0,0,5,3,0,1,0,0,0,0,0,1395,307,4.5,194,307,0.6000000238418579,1,1,0,0,1,1,2,0,1,0,1,0,0,0,0,0,0,1,1,0,0,307,5.900000095367432,1,0,307,3.299999952316284,0,2,0,0.0
2015,242,수성대학교,전문대학,사립,대구,B그룹,54855,2679,57534,91479,3601,95080,0,1,7329,0,1,7329,89,0,89,5970,144,6114,4016,0,95080,3756,25.299999237060547,6114,95080,6.900000095367432,2515,569,6,29,35,2515,3756,0.699999988079071,38515933000,79567880,7096300,297730,0,5000000,0,27310000,119271910,49533099000,59100000,6000000,600000,0,5500000,0,34000000,105200000,119271910,3756,31755.0,119271910,38515933000,0.3,134002040,135079150,119271910,-5.4,3756,3756,0,99,307,84,22,4268,31,169131,1321,0,68,51,4,1444,10878,0,1196,1114,201,13389,0,0,260,31,13,1,0,31,27,35,1000,10878,3756,2.900000095367432,169131,3756,45.0,1,0,1,0,2,0,2,0,1,0,1,0,1,0,1,42,3,1,0,1,0,3756,0.5,1,1,3756,0.5,42,1,1,21.0
2015,243,수원가톨릭대학교,대학,사립,경기,C그룹,50131,22873,73004,78773,36159,114932,4,3,5172,0,7,9409,161,137,298,1411,900,2311,0,0,114932,204,563.4000244140625,2311,114932,2.0999999046325684,2898,161,5,10,15,2898,204,14.199999809265137,9994811000,23764238,37549880,1889300,14567000,10585484,0,1045000,89400902,9496930000,23400000,40500000,4500000,16100000,12920000,0,2200000,99620000,89400902,204,438239.7,89400902,9994811000,0.9,71616884,90070919,89400902,12.5,204,143,61,12,23,34,6,279,1,4620,144,81,26,8,6,265,6352,4126,1124,119,124,11845,0,0,135,9,40,36,34,56,13,5,156,10478,204,51.400001525878906,4620,204,22.600000381469727,3,0,0,0,3,0,3,1,2,0,3,0,0,0,0,15,3,3,0,0,0,204,14.699999809265137,3,0,204,14.699999809265137,15,3,0,5.0
2015,244,수원과학대학교,전문대학,사립,경기,B그룹,81961,9078,91039,174925,13057,187982,1,2,12231,0,3,12528,162,2,164,2949,9,2958,3860,0,187982,6390,29.39999961853028,2958,187982,1.600000023841858,4791,919,5,64,69,4791,6390,0.699999988079071,60226004000,65699120,12166000,1600000,6434000,9688980,0,69600000,165188100,64871976000,165000000,0,0,0,0,0,0,165000000,165188100,6390,25851.0,165188100,60226004000,0.3,170290308,172863000,165188100,-1.5,6390,6390,0,166,371,100,15,7042,45,32760,556,0,79,44,5,684,3642,0,1159,407,8,5216,0,0,16,35,0,0,0,0,0,9,380,3642,6390,0.6000000238418579,32760,6390,5.099999904632568,1,1,1,0,2,1,3,0,1,0,1,0,1,0,1,54,2,1,1,1,0,6390,0.4000000059604645,1,1,6390,0.3000000119209289,54,2,1,18.0
2015,245,수원대학교,대학,사립,경기,B그룹,245881,110119,356000,596063,225763,821826,10,12,36292,0,22,65528,363,59,422,2142,3749,5891,4817,2014,821826,11573,71.0,5891,821826,0.699999988079071,17762,2325,30,66,96,17762,11573,1.5,248276676000,49500000,68640900,1205500,343295560,175360980,0,18011000,656013940,218227568000,400000000,90000000,10000000,260000000,80000000,0,10000000,850000000,656013940,11573,56684.9,656013940,248276676000,0.3,636217648,653489408,656013940,1.6,11573,10705,868,380,550,150,232,12885,54,316250,3341,115,75,94,0,3625,14663,840,696,1161,0,17360,0,0,6144,768,65,9,29,94,16,32,3067,15503,11573,1.2999999523162842,316250,11573,27.299999237060547,5,1,7,9,12,10,22,3,0,2,5,0,7,0,7,522,123,5,1,7,9,11573,1.399999976158142,5,7,11573,1.0,522,6,16,23.700000762939453
2015,246,수원여자대학교,전문대학,사립,경기,B그룹,55606,5375,60981,125833,11080,136913,4,0,2341,0,4,2348,106,0,106,6026,0,6026,1842,2584,136913,4563,30.0,6026,136913,4.599999904632568,1964,323,12,41,53,1964,4563,0.4000000059604645,64739980000,69996478,5269000,325070,20326000,0,0,38817000,134733548,60032501000,57704400,12392000,8877600,22194000,0,0,0,101168000,134733548,4563,29527.4,134733548,64739980000,0.2,140208962,152133442,134733548,-1.5,4563,4563,0,122,373,50,126,5234,58,103634,1641,0,76,90,1,1808,12747,0,893,1495,181,15316,0,0,0,0,0,0,0,53,53,11,766,12747,4563,2.799999952316284,103634,4563,22.700000762939453,2,0,1,0,3,0,3,1,1,0,2,0,1,0,1,86,3,2,0,1,0,4563,0.6000000238418579,2,1,4563,0.699999988079071,86,2,1,28.700000762939453
2015,247,숙명여자대학교,대학,사립,서울,A그룹,350363,176027,526390,823017,260663,1083680,35,48,67020,0,83,134085,825,445,1270,27002,4439,31441,16440,17229,1083680,13020,83.19999694824219,31441,1083680,3.0,16740,3086,55,270,325,16740,13020,1.2999999523162842,170860364000,529998660,246160705,26938330,1027286018,350491076,0,93048287,2273923076,178075485000,499000000,213026000,12500000,881380000,284670000,0,41500000,1932076000,2273923076,13020,174648.5,2273923076,170860364000,1.3,2232703704,2289469379,2273923076,0.9,13020,10674,2346,453,1134,270,5723,20600,54,1321336,10588,2267,523,353,1699,15430,143387,43203,11374,7106,28824,233894,0,0,3205,2755,582,548,435,951,450,114,4100,186590,13020,14.300000190734863,1321336,13020,101.5,13,2,3,2,16,4,20,5,5,3,13,0,3,0,3,1031,244,13,2,3,2,13020,1.399999976158142,13,3,13020,1.2000000476837158,1031,15,5,51.59999847412109
2015,248,순복음대학원대학교,대학원대학,사립,서울,-,15286,118,15404,26072,178,26250,0,0,0,0,0,0,21,0,21,0,688,688,583,0,26250,153,171.60000610351562,688,26250,2.700000047683716,214,52,2,1,3,214,153,1.399999976158142,794569000,0,0,0,0,0,0,0,0,1043952000,0,0,0,0,0,0,0,0,0,153,0.0,0,794569000,0.0,0,0,0,0.0,153,0,153,10,10,5,20,198,5,4160,2,65,5,0,19,91,4,310,18,0,50,382,0,0,0,0,0,0,0,0,0,0,0,314,153,2.0999999046325684,4160,153,27.200000762939453,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,153,6.5,0,0,153,0.0,0,0,2,0.0
2015,249,순복음총회신학교,대학,사립,충북,C그룹,14983,0,14983,23586,102,23688,0,0,0,0,0,0,0,0,0,0,671,671,576,0,23688,300,79.0,671,23688,2.900000095367432,210,82,2,1,3,210,300,0.699999988079071,1371611000,0,0,0,0,0,0,0,0,1613707000,0,0,0,0,0,0,0,0,0,300,0.0,0,1371611000,0.0,0,0,0,0.0,300,300,0,16,13,5,10,344,5,3987,72,0,3,2,0,77,301,0,13,5,0,319,0,0,0,0,0,0,0,0,0,0,0,301,300,1.0,3987,300,13.300000190734863,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,300,2.700000047683716,0,0,300,0.0,0,1,0,0.0
2015,250,순천제일대학교,전문대학,사립,전남,B그룹,49357,1073,50430,66666,1136,67802,0,2,465,0,2,465,31,0,31,481,0,481,474,0,67802,2545,26.600000381469727,481,67802,0.699999988079071,3225,540,3,2,5,3225,2545,1.2999999523162842,26829219000,6864599,4438050,0,0,7000000,0,0,18302649,24537798000,26000000,5000000,0,5000000,29000000,0,0,65000000,18302649,2545,7191.6,18302649,26829219000,0.1,10719141,44089866,18302649,126.4,2545,2545,0,69,144,63,101,2922,40,0,691,0,61,2,1,755,24567,0,824,26,0,25417,0,0,160,60,0,0,0,0,0,33,1116,24567,2545,9.699999809265137,0,2545,0.0,2,0,0,0,2,0,2,0,2,0,2,0,0,0,0,100,2,2,0,0,0,2545,0.800000011920929,2,0,2545,0.800000011920929,100,2,0,50.0
